 slim_762391656 slim_762391636 slim_762391637 slim_762391631 slim_762391640 slim_762391622 slim_762391630 slim_762391650 slim_762391653 slim_762391655 slim_762391648 slim_762391649 slim_762391661 slim_762391646 slim_762391639 slim_762391641 slim_762391623 slim_762391628 slim_762391645 slim_762391651 slim_762391633 slim_762391624 slim_762391632 slim_762391629 slim_762391657 slim_762391625 slim_762391658 slim_762391652 slim_762391642 slim_762391643 slim_762391638 slim_762391659 slim_762391621 slim_762391634 slim_762391662 slim_762391660 slim_762391627 slim_762391644 slim_762391620 slim_762391654 slim_762391647 slim_762391635 slim_762391626
0 1.1e-06 2.15e-06 1.45e-06 1.5e-06 1.75e-06 1e-06 7e-07 1.7e-06 2.3e-06 1.65e-06 1.75e-06 2.7e-06 9.5e-07 2.2e-06 2.75e-06 1.7e-06 1.75e-06 9.5e-07 2.35e-06 9.5e-07 1.3e-06 1.15e-06 1.2e-06 1.5e-06 8e-07 8e-07 2.35e-06 1.65e-06 9.5e-07 1.05e-06 1.4e-06 1.2e-06 9e-07 1.1e-06 1.1e-06 1.5e-06 1.25e-06 2.35e-06 6.5e-07 1.65e-06 2.55e-06 1.5e-06 2.7e-06
1 2.15e-06 1.1e-06 1.95e-06 1.35e-06 1.55e-06 1.7e-06 2.05e-06 1.5e-06 1.05e-06 1.65e-06 1.5e-06 1.5e-06 2.5e-06 1.1e-06 8.5e-07 1.7e-06 1.55e-06 2.5e-06 8e-07 2.05e-06 2.3e-06 1.9e-06 2.05e-06 2e-06 2.25e-06 2.4e-06 1.65e-06 1.95e-06 2.2e-06 2.25e-06 2.05e-06 2.45e-06 2.15e-06 2.4e-06 2.55e-06 2.2e-06 1.95e-06 1.2e-06 1.95e-06 1.45e-06 1e-06 2.25e-06 7e-07
2 1.45e-06 1.95e-06 1.7e-06 1.6e-06 1.9e-06 1.7e-06 1.4e-06 1.65e-06 1.7e-06 1.9e-06 1.7e-06 1.85e-06 1e-06 2.2e-06 2.45e-06 1.7e-06 1.7e-06 1.35e-06 1.95e-06 1.25e-06 1.2e-06 1.35e-06 1.5e-06 1.3e-06 1.1e-06 1.1e-06 2e-06 1.05e-06 1.15e-06 9e-07 1.05e-06 1.15e-06 1.25e-06 1.1e-06 1.1e-06 1.7e-06 1.05e-06 1.85e-06 1.4e-06 1.85e-06 2e-06 1.3e-06 2.4e-06
3 1.5e-06 1.35e-06 1.6e-06 2.1e-06 1.65e-06 1.1e-06 1.35e-06 1.6e-06 1.65e-06 1.7e-06 1.5e-06 2.1e-06 1.7e-06 1.45e-06 1.75e-06 1.75e-06 1.65e-06 1.75e-06 1.3e-06 1.35e-06 1.4e-06 1.35e-06 1.3e-06 1.7e-06 1.5e-06 1.65e-06 1.8e-06 1.55e-06 1.6e-06 1.6e-06 1.6e-06 1.6e-06 1.5e-06 1.55e-06 1.75e-06 1.45e-06 1.6e-06 1.9e-06 1.35e-06 1.6e-06 1.75e-06 1.55e-06 1.65e-06
4 1.75e-06 1.55e-06 1.9e-06 1.65e-06 2.8e-06 1.55e-06 1.75e-06 1.65e-06 1.8e-06 1.85e-06 1.75e-06 2.15e-06 1.8e-06 1.65e-06 1.4e-06 1.9e-06 1.7e-06 2.05e-06 1.7e-06 1.65e-06 1.75e-06 1.75e-06 1.7e-06 2e-06 1.85e-06 1.85e-06 2e-06 1.85e-06 1.85e-06 1.8e-06 1.9e-06 1.85e-06 1.7e-06 1.75e-06 2e-06 1.8e-06 1.85e-06 1.9e-06 1.6e-06 1.75e-06 1.75e-06 1.95e-06 1.5e-06
5 1e-06 1.7e-06 1.7e-06 1.1e-06 1.55e-06 1e-07 8.5e-07 1.5e-06 2e-06 1.6e-06 1.3e-06 2.7e-06 1.4e-06 1.35e-06 1.95e-06 1.7e-06 1.55e-06 1.4e-06 2e-06 7e-07 8e-07 1.2e-06 5e-07 1.85e-06 1.1e-06 1.3e-06 1.95e-06 1.55e-06 1.4e-06 1.45e-06 1.6e-06 1.15e-06 1e-06 1.1e-06 1.45e-06 8.5e-07 1.75e-06 2.55e-06 8e-07 1.55e-06 2.15e-06 1.25e-06 1.9e-06
6 7e-07 2.05e-06 1.4e-06 1.35e-06 1.75e-06 8.5e-07 1e-06 1.7e-06 2.25e-06 1.65e-06 1.6e-06 2.55e-06 1.05e-06 2e-06 2.6e-06 1.65e-06 1.75e-06 9e-07 2.2e-06 9e-07 1.25e-06 1.05e-06 1.1e-06 1.45e-06 7e-07 8e-07 2.15e-06 1.65e-06 9.5e-07 1.1e-06 1.3e-06 1.2e-06 9.5e-07 1.15e-06 1.1e-06 1.35e-06 1.3e-06 2.25e-06 6.5e-07 1.55e-06 2.4e-06 1.35e-06 2.55e-06
7 1.7e-06 1.5e-06 1.65e-06 1.6e-06 1.65e-06 1.5e-06 1.7e-06 2.9e-06 1.55e-06 1.8e-06 1.6e-06 1.9e-06 1.55e-06 1.7e-06 1.75e-06 1.75e-06 1.5e-06 1.9e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.55e-06 1.85e-06 1.7e-06 1.7e-06 2e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 1.6e-06 1.6e-06 1.5e-06 1.75e-06 1.8e-06 1.7e-06 1.75e-06 1.6e-06 1.7e-06 1.65e-06 1.7e-06 1.65e-06
8 2.3e-06 1.05e-06 1.7e-06 1.65e-06 1.8e-06 2e-06 2.25e-06 1.55e-06 1.9e-06 1.9e-06 1.7e-06 1.6e-06 2.2e-06 1.5e-06 1.35e-06 1.9e-06 1.55e-06 2.45e-06 1.2e-06 2e-06 2e-06 2e-06 2.05e-06 1.85e-06 2.25e-06 2.25e-06 1.9e-06 1.6e-06 2.1e-06 1.95e-06 1.75e-06 2.15e-06 2.1e-06 2.1e-06 2.25e-06 2.25e-06 1.75e-06 1.4e-06 2.15e-06 1.75e-06 1.3e-06 2.05e-06 1.2e-06
9 1.65e-06 1.65e-06 1.9e-06 1.7e-06 1.85e-06 1.6e-06 1.65e-06 1.8e-06 1.9e-06 3.1e-06 1.8e-06 2.2e-06 2e-06 1.85e-06 1.85e-06 2e-06 1.85e-06 1.95e-06 1.8e-06 1.75e-06 1.9e-06 1.85e-06 1.8e-06 1.95e-06 1.75e-06 1.8e-06 2.2e-06 1.95e-06 1.8e-06 1.9e-06 2e-06 2e-06 1.9e-06 1.95e-06 2.1e-06 2.05e-06 1.75e-06 1.85e-06 1.65e-06 1.7e-06 1.85e-06 2.05e-06 1.8e-06
10 1.75e-06 1.5e-06 1.7e-06 1.5e-06 1.75e-06 1.3e-06 1.6e-06 1.6e-06 1.7e-06 1.8e-06 2.5e-06 1.4e-06 1.8e-06 1.6e-06 1.65e-06 1.5e-06 1.65e-06 1.9e-06 1.65e-06 1.5e-06 1.5e-06 1.6e-06 1.45e-06 1.85e-06 1.6e-06 1.8e-06 1.65e-06 1.7e-06 1.7e-06 1.65e-06 1.7e-06 1.7e-06 1.65e-06 1.65e-06 1.85e-06 1.7e-06 1.85e-06 1.5e-06 1.55e-06 1.7e-06 1.35e-06 1.55e-06 1.6e-06
11 2.7e-06 1.5e-06 1.85e-06 2.1e-06 2.15e-06 2.7e-06 2.55e-06 1.9e-06 1.6e-06 2.2e-06 1.4e-06 3e-07 2.4e-06 2.05e-06 1.55e-06 1.4e-06 1.95e-06 2.6e-06 1.5e-06 2.5e-06 2.4e-06 2.2e-06 2.6e-06 2.05e-06 2.2e-06 2.5e-06 1.45e-06 2.05e-06 2.2e-06 2.05e-06 2e-06 2.45e-06 2.5e-06 2.4e-06 2.45e-06 2.75e-06 2.15e-06 6.5e-07 2.5e-06 2.05e-06 7.5e-07 2.05e-06 1.5e-06
12 9.5e-07 2.5e-06 1e-06 1.7e-06 1.8e-06 1.4e-06 1.05e-06 1.55e-06 2.2e-06 2e-06 1.8e-06 2.4e-06 3e-07 2.55e-06 3.05e-06 1.75e-06 1.6e-06 9e-07 2.5e-06 8e-07 7e-07 1e-06 1.1e-06 1.35e-06 8e-07 6e-07 2.35e-06 1.05e-06 8e-07 4.5e-07 9e-07 4.5e-07 7.5e-07 4.5e-07 5.5e-07 1.35e-06 1.05e-06 2.35e-06 9.5e-07 1.95e-06 2.55e-06 1.05e-06 3e-06
13 2.2e-06 1.1e-06 2.2e-06 1.45e-06 1.65e-06 1.35e-06 2e-06 1.7e-06 1.5e-06 1.85e-06 1.6e-06 2.05e-06 2.55e-06 1.8e-06 1e-06 2e-06 1.75e-06 2.55e-06 1.25e-06 1.9e-06 1.95e-06 2.05e-06 1.7e-06 2.25e-06 2.25e-06 2.45e-06 1.55e-06 2.05e-06 2.25e-06 2.3e-06 2.15e-06 2.3e-06 2.15e-06 2.25e-06 2.6e-06 1.65e-06 2.25e-06 1.85e-06 1.95e-06 1.65e-06 1.45e-06 2e-06 9.5e-07
14 2.75e-06 8.5e-07 2.45e-06 1.75e-06 1.4e-06 1.95e-06 2.6e-06 1.75e-06 1.35e-06 1.85e-06 1.65e-06 1.55e-06 3.05e-06 1e-06 0.0 2.05e-06 1.8e-06 3.05e-06 1.05e-06 2.45e-06 2.45e-06 2.45e-06 2.25e-06 2.5e-06 2.75e-06 2.95e-06 1.6e-06 2.3e-06 2.75e-06 2.8e-06 2.55e-06 2.8e-06 2.65e-06 2.75e-06 3.1e-06 2.2e-06 2.5e-06 1.3e-06 2.45e-06 1.7e-06 9e-07 2.5e-06 2.5e-07
15 1.7e-06 1.7e-06 1.7e-06 1.75e-06 1.9e-06 1.7e-06 1.65e-06 1.75e-06 1.9e-06 2e-06 1.5e-06 1.4e-06 1.75e-06 2e-06 2.05e-06 2.7e-06 1.8e-06 1.9e-06 1.9e-06 1.7e-06 1.9e-06 1.65e-06 1.85e-06 1.85e-06 1.55e-06 1.8e-06 1.8e-06 1.9e-06 1.7e-06 1.65e-06 1.75e-06 1.9e-06 1.65e-06 1.8e-06 1.85e-06 2.1e-06 1.85e-06 1.55e-06 1.55e-06 1.9e-06 1.6e-06 1.8e-06 2e-06
16 1.75e-06 1.55e-06 1.7e-06 1.65e-06 1.7e-06 1.55e-06 1.75e-06 1.5e-06 1.55e-06 1.85e-06 1.65e-06 1.95e-06 1.6e-06 1.75e-06 1.8e-06 1.8e-06 3e-06 1.95e-06 1.7e-06 1.55e-06 1.55e-06 1.65e-06 1.6e-06 1.9e-06 1.75e-06 1.75e-06 2.05e-06 1.65e-06 1.75e-06 1.6e-06 1.65e-06 1.65e-06 1.65e-06 1.55e-06 1.8e-06 1.85e-06 1.75e-06 1.8e-06 1.65e-06 1.75e-06 1.7e-06 1.75e-06 1.7e-06
17 9.5e-07 2.5e-06 1.35e-06 1.75e-06 2.05e-06 1.4e-06 9e-07 1.9e-06 2.45e-06 1.95e-06 1.9e-06 2.6e-06 9e-07 2.55e-06 3.05e-06 1.9e-06 1.95e-06 1.3e-06 2.55e-06 1.1e-06 1.2e-06 1.3e-06 1.35e-06 1.5e-06 8e-07 8e-07 2.45e-06 1.55e-06 9.5e-07 9.5e-07 1.3e-06 1.1e-06 1.05e-06 1.05e-06 8e-07 1.6e-06 1.25e-06 2.35e-06 9e-07 1.85e-06 2.65e-06 1.4e-06 3e-06
18 2.35e-06 8e-07 1.95e-06 1.3e-06 1.7e-06 2e-06 2.2e-06 1.65e-06 1.2e-06 1.8e-06 1.65e-06 1.5e-06 2.5e-06 1.25e-06 1.05e-06 1.9e-06 1.7e-06 2.55e-06 1.3e-06 2.2e-06 2.2e-06 1.95e-06 2.15e-06 2e-06 2.3e-06 2.45e-06 1.65e-06 1.9e-06 2.25e-06 2.25e-06 2e-06 2.4e-06 2.3e-06 2.35e-06 2.55e-06 2.15e-06 1.95e-06 1.25e-06 2.15e-06 1.55e-06 1.1e-06 2.15e-06 8.5e-07
19 9.5e-07 2.05e-06 1.25e-06 1.35e-06 1.65e-06 7e-07 9e-07 1.5e-06 2e-06 1.75e-06 1.5e-06 2.5e-06 8e-07 1.9e-06 2.45e-06 1.7e-06 1.55e-06 1.1e-06 2.2e-06 1.3e-06 7e-07 1.05e-06 7.5e-07 1.5e-06 9e-07 8.5e-07 2.1e-06 1.2e-06 1.05e-06 8.5e-07 1.15e-06 8e-07 8e-07 7.5e-07 9e-07 1.05e-06 1.3e-06 2.4e-06 8.5e-07 1.7e-06 2.3e-06 1.1e-06 2.4e-06
20 1.3e-06 2.3e-06 1.2e-06 1.4e-06 1.75e-06 8e-07 1.25e-06 1.5e-06 2e-06 1.9e-06 1.5e-06 2.4e-06 7e-07 1.95e-06 2.45e-06 1.9e-06 1.55e-06 1.2e-06 2.2e-06 7e-07 1e-07 1.2e-06 4.5e-07 1.55e-06 1e-06 1e-06 2.05e-06 8e-07 1.1e-06 8.5e-07 1.1e-06 4e-07 8.5e-07 3.5e-07 8.5e-07 7e-07 1.35e-06 2.45e-06 1.1e-06 1.85e-06 2.25e-06 7e-07 2.4e-06
