 slim_337466795 slim_337466851 slim_337466849 slim_337466900 slim_337467047 slim_337467055 slim_337467041 slim_337467070 slim_337467006 slim_337467057 slim_337467024 slim_337466971 slim_337467061 slim_337467176 slim_337467175 slim_337467185 slim_337467178 slim_337467115 slim_337467181 slim_337467098 slim_337467202 slim_337467201 slim_337467127 slim_337467203 slim_337467161 slim_337467123 slim_337467183 slim_337467151 slim_337467187 slim_337467270 slim_337467347 slim_337467331 slim_337467225 slim_337467287 slim_337467301 slim_337467318 slim_337467335 slim_337467333 slim_337467343 slim_337467260 slim_337467326 slim_337467305 slim_337467217 slim_337467312 slim_337467295 slim_337467302 slim_337467243 slim_337467259 slim_337467296 slim_337467293 slim_337467338 slim_337467308 slim_337467327 slim_337467288 slim_337467240 slim_337467220 slim_337467323 slim_337467250 slim_337467271 slim_337467249 slim_337467215 slim_337467356 slim_337467227 slim_337467261 slim_337467337 slim_337467357 slim_337467229 slim_337467350 slim_337467248 slim_337467273 slim_337467315 slim_337467349 slim_337467354 slim_337467300 slim_337467238 slim_337467247 slim_337467254 slim_337467236 slim_337467344 slim_337467324 slim_337467355 slim_337467320 slim_337467278 slim_337467272 slim_337467321 slim_337467284 slim_337467353 slim_337467251 slim_337467263 slim_337467306 slim_337467303 slim_337467299 slim_337467330 slim_337467334 slim_337467340 slim_337467307 slim_337467290 slim_337467317 slim_337467329 slim_337467242 slim_337467348
0 0.0008302 0.00084505 0.0008276 0.0008454 0.0008133 0.00088455 0.00088455 0.0008995 0.0008914 0.00088305 0.0008471 0.0008756 0.000851 0.0008427 0.00085215 0.0008819 0.0009138 0.00083145 0.00088295 0.00089605 0.00084565 0.0008504 0.00084055 0.00060425 0.000872 0.00064795 0.0008464 0.0008771 0.00087525 0.0008882 0.0008386 0.00089795 0.0008835 0.00091205 0.00088725 0.00084095 0.0009011 0.0008374 0.0008702 0.0005069 0.00063945 0.0008606 0.0008371 0.00081375 0.00085655 0.0008467 0.0007359 0.0008648 0.00081375 0.000862 0.00061835 0.00085595 0.000891 0.00090155 0.00083915 0.00085065 0.0008692 0.00082165 0.00082035 0.00084025 0.000856 0.0008959 0.00089975 0.00082875 0.0008738 0.00086065 0.0004154 0.00086595 0.00088765 0.0008186 0.0008066 0.00085175 0.0008647 0.00090825 0.00082925 0.00066085 0.000887 0.00073335 0.0008498 0.00087075 0.0008457 0.00084135 0.0008828 0.0008606 0.00088805 0.00087265 0.00084485 0.00063835 0.00063655 0.0007101 0.0008815 0.00081915 0.00082935 0.0008675 0.00078905 0.000826 0.0008933 0.00083865 0.00062945 0.00063365 0.000839
1 0.00084505 0.0007803 0.00077795 0.0008463 0.0008614 0.0008439 0.0008439 0.00085075 0.00078435 0.0008457 0.0007233 0.00078155 0.0008355 0.000679 0.0007416 0.00086835 0.00084925 0.00079085 0.0007827 0.00085405 0.00080125 0.0007855 0.00080945 0.00063585 0.0008675 0.0008578 0.00087475 0.00082265 0.0008542 0.0008356 0.00076615 0.0008641 0.00085705 0.00075585 0.00083995 0.00084785 0.00080215 0.00083535 0.00080985 0.0008218 0.000844 0.0008093 0.00083115 0.00081215 0.0008596 0.00073405 0.0007665 0.0008377 0.00081215 0.0007983 0.00082715 0.00084345 0.00078755 0.00063315 0.00077465 0.00082395 0.00083575 0.0008267 0.0008279 0.00079825 0.0008435 0.00083615 0.000851 0.00062085 0.00076405 0.0008437 0.00088165 0.0007748 0.0008578 0.00075555 0.00083365 0.00082035 0.0008376 0.0008099 0.00085715 0.0008005 0.0008433 0.00082495 0.00080905 0.00082305 0.00078925 0.00084465 0.000861 0.00081305 0.0008233 0.000797 0.00079185 0.00087345 0.00084015 0.00076755 0.00081985 0.0008256 0.00078735 0.0008439 0.0006214 0.000786 0.00086065 0.00083965 0.00081385 0.0008705 0.00083605
2 0.0008276 0.00077795 0.00085 0.0008694 0.00080685 0.00085025 0.00085025 0.0008535 0.0008694 0.00083255 0.0008411 0.0007955 0.0008678 0.0007734 0.00085665 0.0008507 0.0008791 0.00079555 0.00085575 0.00087825 0.00080225 0.0008567 0.0008036 0.0007671 0.0008906 0.0008536 0.00084335 0.00082195 0.000829 0.00085235 0.0008028 0.0008674 0.000836 0.00078135 0.0006525 0.0008374 0.0008057 0.0008559 0.00083755 0.0008372 0.00062815 0.00084145 0.00081435 0.0008251 0.00085735 0.0008205 0.00059555 0.00089085 0.0008251 0.00076655 0.000806 0.0008206 0.00078745 0.0008642 0.0007878 0.00082705 0.0008438 0.00085625 0.00081945 0.0008003 0.00082065 0.00087835 0.00085375 0.0008386 0.00084765 0.0008764 0.0008307 0.0008286 0.00088405 0.0008197 0.00087535 0.0008076 0.00089075 0.00080845 0.0008452 0.00085825 0.00081785 0.00086415 0.0006356 0.0008657 0.0008586 0.0006415 0.0008508 0.0008142 0.0008799 0.00086495 0.00077075 0.000851 0.00085145 0.00081275 0.00084875 0.00084805 0.0008126 0.0008363 0.0007862 0.0006531 0.00087885 0.00082435 0.000816 0.0008418 0.000831
3 0.0008454 0.0008463 0.0008694 0.0008088 0.00092175 0.0008509 0.0008509 0.00086385 0.00087715 0.00088115 0.00085465 0.0008857 0.00090835 0.0009049 0.00083845 0.0008496 0.00086355 0.00089925 0.00086485 0.0008482 0.0008661 0.0009002 0.0008679 0.00085075 0.0008811 0.0008535 0.0008919 0.00065045 0.00084195 0.00084735 0.0008701 0.0008663 0.00084425 0.000874 0.00085025 0.0009197 0.00089195 0.00089635 0.00089165 0.00087565 0.00085585 0.00089995 0.0008708 0.00088825 0.00086445 0.0008993 0.00090855 0.0006348 0.00088825 0.0008907 0.0008897 0.0008704 0.0008878 0.0008515 0.00092585 0.0009119 0.00088775 0.0008761 0.00092075 0.00090495 0.00087045 0.00088335 0.0008641 0.00085585 0.00089615 0.0008607 0.0008733 0.00086855 0.00085825 0.0008826 0.00064385 0.0008652 0.0006347 0.0008665 0.0008535 0.00088675 0.00085485 0.0008806 0.00087995 0.0006522 0.0009139 0.0008868 0.000834 0.0007742 0.00088245 0.00085865 0.00088885 0.00084715 0.00088225 0.0008923 0.00083385 0.00089585 0.0008941 0.0006209 0.00085015 0.00090055 0.0008821 0.000638 0.0007416 0.0008462 0.0008832
4 0.0008133 0.0008614 0.00080685 0.00092175 0.0008512 0.0008765 0.0008765 0.00085005 0.00087875 0.00085585 0.00087695 0.00081125 0.0007219 0.00083245 0.0008529 0.00086585 0.0008703 0.00076585 0.00088625 0.00084635 0.0008018 0.00086785 0.00080525 0.00082755 0.0008794 0.00084055 0.00064885 0.0009152 0.00088965 0.00086775 0.000826 0.000838 0.00085105 0.00084995 0.00086195 0.0006007 0.0008682 0.00083755 0.00084425 0.0008347 0.00085645 0.00088655 0.0008975 0.0008177 0.00086335 0.0008272 0.00079765 0.0009021 0.0008177 0.00063585 0.0008023 0.0008682 0.00086955 0.00090675 0.0008076 0.00082875 0.0008565 0.0008321 0.00059095 0.0008102 0.00086825 0.0008107 0.0008503 0.00088605 0.0008468 0.0008352 0.0008485 0.00081975 0.0008868 0.00081725 0.00090355 0.0007653 0.000902 0.00085065 0.0008755 0.0008834 0.00090645 0.00083675 0.00079885 0.0008944 0.000662 0.000645 0.0008757 0.00088825 0.00086575 0.00085655 0.0008361 0.000834 0.0008507 0.00078875 0.0008776 0.00087685 0.00077065 0.0009054 0.0008398 0.00080025 0.0008001 0.00091065 0.0008653 0.0008818 0.00088545
5 0.00088455 0.0008439 0.00085025 0.0008509 0.0008765 0.0009163 0.00045855 0.0008772 0.00087355 0.00085935 0.0006567 0.00085595 0.00086025 0.00090255 0.0008594 0.0006651 0.000665 0.00085085 0.00082325 0.0008799 0.00078765 0.00087715 0.00079595 0.0008852 0.0008994 0.00090675 0.00065755 0.00086875 0.0006254 0.00059485 0.0008472 0.00088465 0.0007775 0.000848 0.0008476 0.00084895 0.0008741 0.0008841 0.0008671 0.000914 0.00087475 0.0008749 0.0008576 0.00087035 0.00085175 0.0008682 0.0008856 0.00066485 0.00087035 0.0008614 0.0008934 0.00067695 0.0008697 0.00084435 0.0008947 0.00088725 0.0006945 0.00080865 0.0008622 0.00087795 0.000677 0.0006645 0.00087745 0.0008715 0.0008781 0.0007773 0.00092605 0.000868 0.0008465 0.00084345 0.00087915 0.0008224 0.00066475 0.000842 0.00066895 0.0009208 0.0008402 0.00087995 0.0008508 0.00084795 0.0008696 0.00084345 0.00078805 0.0007646 0.00064245 0.0008519 0.0008482 0.00082675 0.0008799 0.0008816 0.00066665 0.0008703 0.0007992 0.00066415 0.0008115 0.00085225 0.00087145 0.00083415 0.00090895 0.000821 0.0008739
6 0.00088455 0.0008439 0.00085025 0.0008509 0.0008765 0.00045855 0.0009163 0.0008772 0.00087355 0.00085935 0.0006564 0.00085595 0.00086025 0.00090255 0.0008594 0.0006653 0.00066515 0.00085085 0.00082325 0.0008799 0.00078765 0.00087715 0.00079595 0.0008852 0.0008994 0.00090675 0.00065775 0.00086875 0.0006251 0.0005948 0.00084725 0.00088465 0.0007775 0.000848 0.0008476 0.00084895 0.0008741 0.0008841 0.0008671 0.000914 0.00087475 0.0008749 0.0008576 0.00087035 0.00085175 0.0008682 0.0008856 0.000665 0.00087035 0.0008614 0.0008934 0.00067665 0.0008697 0.00084435 0.0008947 0.00088725 0.0006946 0.0008088 0.0008622 0.00087795 0.0006767 0.00066465 0.00087745 0.0008715 0.0008781 0.00077745 0.00092605 0.000868 0.0008465 0.0008435 0.00087915 0.0008224 0.0006649 0.000842 0.00066915 0.0009208 0.0008402 0.00087995 0.0008508 0.00084795 0.0008696 0.00084345 0.00078805 0.00076455 0.0006426 0.0008519 0.0008482 0.0008269 0.0008799 0.0008816 0.00066685 0.0008703 0.00079935 0.00066385 0.0008116 0.00085225 0.00087145 0.00083415 0.00090895 0.00082095 0.0008739
7 0.0008995 0.00085075 0.0008535 0.00086385 0.00085005 0.0008772 0.0008772 0.0008185 0.0006308 0.00069495 0.0008364 0.0008548 0.0008011 0.00089425 0.00085635 0.0006485 0.0006381 0.00083265 0.00085945 0.00061755 0.0008269 0.0008005 0.0008303 0.0008843 0.0006476 0.00085805 0.0008897 0.000864 0.00091265 0.0008525 0.00086865 0.0005605 0.0006676 0.00085705 0.0006267 0.00086735 0.0008781 0.00086445 0.00084315 0.00088265 0.0008675 0.00085745 0.00084375 0.00084785 0.000685 0.0008376 0.00085495 0.0008934 0.00084785 0.0008323 0.0008567 0.00089035 0.0008448 0.0008235 0.0008607 0.00087035 0.0007821 0.0008882 0.0008605 0.0008578 0.0008904 0.00085665 0.0004095 0.00084495 0.00086175 0.0008057 0.00089085 0.0006598 0.0006127 0.0009053 0.00088455 0.0006521 0.0008933 0.00067865 0.0008802 0.00088595 0.00081875 0.000872 0.00068035 0.0008545 0.0008755 0.0008712 0.0008305 0.00083755 0.00083525 0.0008084 0.00081865 0.0008491 0.0008513 0.00084875 0.0006922 0.00088445 0.00086305 0.0008967 0.00087285 0.0008336 0.000628 0.00081855 0.00089025 0.0008522 0.00084765
8 0.0008914 0.00078435 0.0008694 0.00087715 0.00087875 0.00087355 0.00087355 0.0006308 0.0008156 0.00063905 0.00079725 0.00085 0.0008294 0.00091865 0.0006406 0.00064345 0.00063805 0.00080025 0.00067435 0.00064045 0.0007923 0.00059815 0.00080275 0.0008791 0.00066015 0.00088065 0.00091225 0.00085895 0.0008973 0.00085245 0.00083015 0.0005831 0.00063305 0.00086175 0.0006304 0.00088865 0.0008918 0.00087215 0.00085065 0.0008621 0.0008709 0.0008762 0.0008388 0.0008369 0.00066705 0.0005885 0.00086095 0.0008889 0.0008369 0.00083615 0.00082885 0.00086395 0.000838 0.0007349 0.00085615 0.000875 0.00078995 0.00087425 0.00086445 0.0008089 0.000864 0.00085055 0.00063105 0.00084675 0.0006718 0.00081055 0.0008888 0.00058845 0.00060845 0.00085155 0.0008723 0.0006191 0.0008888 0.00064265 0.00089175 0.00070055 0.00077155 0.00075275 0.000658 0.0008832 0.0006841 0.0009064 0.0008034 0.00083045 0.0008621 0.0008426 0.000771 0.00082675 0.00086395 0.0008024 0.00064335 0.0008775 0.0008064 0.0008949 0.00089 0.00087125 0.0006205 0.0008085 0.00088205 0.00085765 0.00085595
9 0.00088305 0.0008457 0.00083255 0.00088115 0.00085585 0.00085935 0.00085935 0.00069495 0.00063905 0.0008547 0.0008223 0.0008285 0.0008043 0.0008726 0.0007963 0.00069725 0.0006899 0.00081965 0.00077475 0.00069275 0.0007749 0.00075745 0.00078345 0.0008836 0.00070815 0.00086455 0.0008876 0.00078995 0.0008759 0.00079125 0.0007885 0.0006368 0.00057895 0.0008546 0.0006971 0.0008557 0.00074055 0.0008458 0.00081435 0.00086585 0.0008692 0.0008418 0.000747 0.0008293 0.00062465 0.00079365 0.00082465 0.0008662 0.0008293 0.00083025 0.0008542 0.0006471 0.000773 0.00077015 0.00084785 0.00075385 0.0007597 0.0008402 0.0008779 0.000632 0.00064715 0.0008742 0.0006952 0.00082425 0.0008109 0.00083245 0.00087185 0.00071695 0.0006761 0.00077885 0.00080045 0.00061115 0.0008661 0.000636 0.0008442 0.0008456 0.00070805 0.0008286 0.0006134 0.0008441 0.00083495 0.0008928 0.00073715 0.00082555 0.000826 0.0008189 0.00075445 0.0008682 0.0008324 0.00084845 0.0007319 0.0007471 0.0008476 0.0008777 0.00088115 0.0007996 0.00071215 0.0007732 0.0008711 0.0008519 0.0007566
