 slim_762036815 slim_762036809 slim_762036824 slim_762036823 slim_762036806 slim_762036850 slim_762036836 slim_762036832 slim_762036799 slim_762036805 slim_762036843 slim_762036797 slim_762036830 slim_762036831 slim_762036826 slim_762036804 slim_762036791 slim_762036813 slim_762036795 slim_762036834 slim_762036820 slim_762036793 slim_762036790 slim_762036827 slim_762036839 slim_762036838 slim_762036848 slim_762036851 slim_762036810 slim_762036789 slim_762036816 slim_762036808 slim_762036811 slim_762036814 slim_762036847 slim_762036821 slim_762036803 slim_762036822 slim_762036835 slim_762036837 slim_762036840 slim_762036818 slim_762036802 slim_762036841 slim_762036842 slim_762036817 slim_762036801 slim_762036812 slim_762036833 slim_762036829 slim_762036845 slim_762036807 slim_762036794 slim_762036800 slim_762036828 slim_762036849 slim_762036844 slim_762036792 slim_762036798 slim_762036819 slim_762036846 slim_762036796 slim_762036825
0 8e-07 8e-07 1.5e-06 9.5e-07 1.55e-06 1.35e-06 4.5e-07 8.5e-07 1.3e-06 1.5e-06 1.85e-06 8.5e-07 1.25e-06 1.65e-06 1.45e-06 1e-06 1.4e-06 2.05e-06 1.9e-06 1.6e-06 1.3e-06 2e-06 1.15e-06 1.8e-06 1.85e-06 1.35e-06 1.6e-06 1.05e-06 1.65e-06 1.3e-06 7.5e-07 8.5e-07 1.8e-06 1.25e-06 1.6e-06 1.05e-06 8.5e-07 1.75e-06 1.2e-06 1.15e-06 1.2e-06 1.5e-06 8e-07 1.7e-06 1.1e-06 1.6e-06 1.75e-06 1.9e-06 1.1e-06 1.65e-06 1.55e-06 8.5e-07 1.95e-06 2e-06 1.85e-06 1.3e-06 8.5e-07 6e-07 1.4e-06 8e-07 1.95e-06 1.1e-06 1.25e-06
1 8e-07 1.6e-06 1.85e-06 1.25e-06 1.45e-06 1.5e-06 8.5e-07 9e-07 1.55e-06 1.65e-06 2.1e-06 9e-07 1.5e-06 1.75e-06 1.75e-06 1.3e-06 1.6e-06 2.3e-06 2e-06 1.7e-06 1.45e-06 2.1e-06 1.45e-06 2e-06 2.1e-06 1.55e-06 1.75e-06 1.3e-06 1.95e-06 1.6e-06 1.05e-06 1.15e-06 2.1e-06 1.65e-06 1.9e-06 1.35e-06 1.05e-06 1.9e-06 1.4e-06 1.1e-06 1.45e-06 1.65e-06 8.5e-07 2.1e-06 1.5e-06 1.7e-06 2.05e-06 2e-06 1.4e-06 1.8e-06 1.7e-06 1.15e-06 2.05e-06 2.25e-06 1.95e-06 1.25e-06 1.15e-06 1e-06 1.65e-06 8.5e-07 2.05e-06 1.2e-06 1.45e-06
2 1.5e-06 1.85e-06 1.6e-06 1.8e-06 2e-06 2.1e-06 1.65e-06 1.55e-06 1.65e-06 1.85e-06 1.45e-06 1.55e-06 1.6e-06 1.9e-06 1.55e-06 1.85e-06 1.7e-06 1.25e-06 1.9e-06 2e-06 1.9e-06 1.85e-06 1.9e-06 2.1e-06 1.75e-06 1.9e-06 1.85e-06 1.9e-06 1.25e-06 2e-06 1.9e-06 2e-06 1.8e-06 1.45e-06 2e-06 1.55e-06 2.05e-06 1.7e-06 2.05e-06 1.9e-06 1.85e-06 2.15e-06 1.85e-06 1.1e-06 1.55e-06 1.85e-06 1.75e-06 1.65e-06 1.75e-06 1.95e-06 1.85e-06 2e-06 2.05e-06 1.35e-06 1.8e-06 2e-06 1.65e-06 1.75e-06 1.45e-06 2.05e-06 1.45e-06 1.95e-06 1.8e-06
3 9.5e-07 1.25e-06 1.8e-06 1.5e-06 1.75e-06 1.35e-06 8e-07 1.2e-06 1.3e-06 1.25e-06 1.95e-06 1.2e-06 1.25e-06 1.4e-06 1.65e-06 1e-06 1.4e-06 2.05e-06 1.75e-06 1.85e-06 1.3e-06 1.85e-06 1.3e-06 1.75e-06 2.1e-06 8e-07 1.45e-06 1.15e-06 1.95e-06 1.4e-06 9e-07 1.05e-06 2e-06 1.6e-06 1.85e-06 7.5e-07 9.5e-07 1.4e-06 1e-06 1.25e-06 1.4e-06 1.5e-06 1.25e-06 2.1e-06 1.5e-06 1.5e-06 1.95e-06 1.7e-06 1.05e-06 1.45e-06 1.3e-06 1.05e-06 1.9e-06 2e-06 1.65e-06 1.55e-06 9e-07 9e-07 1.3e-06 1.25e-06 1.7e-06 1.3e-06 1.05e-06
4 1.55e-06 1.45e-06 2e-06 1.75e-06 2.4e-06 1.75e-06 1.65e-06 1.45e-06 1.6e-06 1.4e-06 2e-06 1.45e-06 1.55e-06 1.45e-06 2.2e-06 1.85e-06 1.6e-06 2.1e-06 1.2e-06 2.15e-06 1.35e-06 1.7e-06 1.75e-06 1.8e-06 2.25e-06 1.85e-06 1.55e-06 1.55e-06 2.05e-06 1.85e-06 1.65e-06 1.7e-06 2.2e-06 2.15e-06 2.3e-06 1.8e-06 1.6e-06 1.6e-06 1.8e-06 1.5e-06 1.75e-06 1.6e-06 1.45e-06 2.55e-06 2.15e-06 1.4e-06 2.2e-06 1.3e-06 1.95e-06 1.65e-06 1.5e-06 1.7e-06 1.6e-06 2e-06 1.4e-06 1.65e-06 1.7e-06 1.75e-06 1.65e-06 1.45e-06 1.35e-06 1.75e-06 1.85e-06
5 1.35e-06 1.5e-06 2.1e-06 1.35e-06 1.75e-06 1.9e-06 1.3e-06 1.5e-06 1.65e-06 1.5e-06 2.15e-06 1.5e-06 1.6e-06 1.45e-06 1.8e-06 1.3e-06 1.5e-06 2.3e-06 1.75e-06 2.1e-06 1.45e-06 1.9e-06 1.65e-06 1.95e-06 2.2e-06 1.35e-06 1.55e-06 1.45e-06 2.15e-06 1.65e-06 1.2e-06 1.35e-06 2.2e-06 2e-06 2.05e-06 1.4e-06 1.25e-06 1.55e-06 1.25e-06 1.45e-06 1.6e-06 1.55e-06 1.5e-06 2.4e-06 1.9e-06 1.5e-06 2.2e-06 1.75e-06 1.4e-06 1.6e-06 1.5e-06 1.35e-06 1.85e-06 2.25e-06 1.75e-06 1.3e-06 1.25e-06 1.3e-06 1.6e-06 1.5e-06 1.8e-06 1.55e-06 1.25e-06
6 4.5e-07 8.5e-07 1.65e-06 8e-07 1.65e-06 1.3e-06 1e-07 1.1e-06 1.2e-06 1.4e-06 1.8e-06 1.1e-06 1.1e-06 1.6e-06 1.4e-06 8.5e-07 1.35e-06 2.2e-06 1.65e-06 1.25e-06 1e-06 1.95e-06 8.5e-07 1.55e-06 1.6e-06 1.4e-06 1.55e-06 7e-07 1.6e-06 1.05e-06 4.5e-07 5.5e-07 1.55e-06 9.5e-07 1.35e-06 1.1e-06 5e-07 1.9e-06 1.1e-06 1.4e-06 9e-07 1.25e-06 8.5e-07 1.65e-06 8e-07 1.55e-06 1.5e-06 1.85e-06 1e-06 1.6e-06 1.45e-06 5.5e-07 1.7e-06 2e-06 1.8e-06 1.6e-06 7.5e-07 3e-07 1.45e-06 6.5e-07 2.1e-06 1e-06 1.35e-06
7 8.5e-07 9e-07 1.55e-06 1.2e-06 1.45e-06 1.5e-06 1.1e-06 1.3e-06 1.5e-06 1.6e-06 2.05e-06 6.5e-07 1.45e-06 1.7e-06 1.75e-06 1.3e-06 1.55e-06 1.95e-06 2.15e-06 1.95e-06 1.65e-06 2.05e-06 1.7e-06 2.25e-06 2.35e-06 1.25e-06 1.7e-06 1.55e-06 1.9e-06 1.85e-06 1.3e-06 1.4e-06 2.35e-06 1.8e-06 2.15e-06 1e-06 1.3e-06 1.55e-06 1.4e-06 9e-07 1.7e-06 1.9e-06 9e-07 2.1e-06 1.75e-06 1.65e-06 2.3e-06 1.9e-06 1.4e-06 1.75e-06 1.65e-06 1.4e-06 2.25e-06 2.1e-06 1.9e-06 1.05e-06 1.1e-06 1.25e-06 1.35e-06 1.1e-06 1.7e-06 1.2e-06 1.2e-06
8 1.3e-06 1.55e-06 1.65e-06 1.3e-06 1.6e-06 1.65e-06 1.2e-06 1.5e-06 2.3e-06 1.15e-06 1.75e-06 1.5e-06 1.2e-06 1.3e-06 1.95e-06 1.55e-06 1.4e-06 1.8e-06 1.25e-06 2.05e-06 1.25e-06 1.55e-06 1.45e-06 1.65e-06 2.05e-06 1.5e-06 1.4e-06 1.25e-06 1.75e-06 1.6e-06 1.35e-06 1.4e-06 1.95e-06 1.75e-06 2.05e-06 1.3e-06 1.35e-06 1.4e-06 1.6e-06 1.7e-06 1.5e-06 1.5e-06 1.55e-06 2.2e-06 1.75e-06 1.3e-06 1.95e-06 1.2e-06 1.65e-06 1.45e-06 1.4e-06 1.4e-06 1.6e-06 1.7e-06 1.25e-06 1.9e-06 1.35e-06 1.35e-06 1.35e-06 1.55e-06 1.2e-06 1.7e-06 1.65e-06
9 1.5e-06 1.65e-06 1.85e-06 1.25e-06 1.4e-06 1.5e-06 1.4e-06 1.6e-06 1.15e-06 1.5e-06 1.65e-06 1.6e-06 1.1e-06 9.5e-07 2.05e-06 1.6e-06 1.3e-06 1.7e-06 8.5e-07 2.1e-06 1.05e-06 1.2e-06 1.4e-06 1.35e-06 2e-06 1.3e-06 1.15e-06 1.15e-06 1.85e-06 1.55e-06 1.4e-06 1.4e-06 1.85e-06 1.95e-06 2.05e-06 1.25e-06 1.3e-06 1.05e-06 1.5e-06 1.65e-06 1.45e-06 1.2e-06 1.65e-06 2.4e-06 1.95e-06 9.5e-07 1.9e-06 8e-07 1.7e-06 1.2e-06 1.15e-06 1.4e-06 1.25e-06 1.6e-06 8.5e-07 1.9e-06 1.4e-06 1.55e-06 1.25e-06 1.65e-06 8e-07 1.8e-06 1.6e-06
