 slim_761940966 slim_761940993 slim_761940971 slim_761940992 slim_761941019 slim_761941037 slim_761941031 slim_761941021 slim_761941015 slim_761940983 slim_761940997 slim_761941005 slim_761940977 slim_761940999 slim_761941013 slim_761941035 slim_761941007 slim_761940994 slim_761941016 slim_761941014 slim_761940970 slim_761941012 slim_761940985 slim_761941036 slim_761940965 slim_761941023 slim_761940969 slim_761941001 slim_761940976 slim_761940991 slim_761941028 slim_761941018 slim_761940968 slim_761940995 slim_761941024 slim_761941009 slim_761940981 slim_761940982 slim_761940988 slim_761941030 slim_761941020 slim_761940998 slim_761941029 slim_761940990 slim_761941022 slim_761940979 slim_761941017 slim_761941010 slim_761940972 slim_761940989 slim_761940975 slim_761941026 slim_761941003 slim_761941025 slim_761940980 slim_761941032 slim_761941006 slim_761940996 slim_761941004 slim_761941000 slim_761940986 slim_761941002 slim_761940974 slim_761940978 slim_761941008 slim_761941011 slim_761941033 slim_761941034 slim_761940967 slim_761940984 slim_761940973 slim_761941027 slim_761940987
0 3.4e-05 5.585e-05 5.475e-05 6.16e-05 3.75e-05 6.5e-05 5.81e-05 5.915e-05 5e-05 6.525e-05 3.43e-05 7.125e-05 5.16e-05 5.485e-05 6.495e-05 5.64e-05 5.83e-05 6.2e-05 5.265e-05 7.435e-05 5.53e-05 4.355e-05 5.48e-05 6.41e-05 3.76e-05 3.195e-05 6.065e-05 6.405e-05 6.2e-05 6.53e-05 3.445e-05 6.49e-05 5.81e-05 6.16e-05 2.88e-05 5.83e-05 8.935e-05 5.825e-05 1.71e-05 3.765e-05 5.235e-05 6.49e-05 6.155e-05 3.765e-05 4.95e-05 6.81e-05 6.46e-05 7.625e-05 5.075e-05 5.83e-05 4.095e-05 4.875e-05 5.97e-05 7.13e-05 5.24e-05 3.77e-05 6.57e-05 3.43e-05 6.54e-05 6.865e-05 5.87e-05 4.86e-05 4.1e-05 6.925e-05 3.84e-05 6.155e-05 5.53e-05 6.16e-05 3.445e-05 3.415e-05 6.865e-05 4.875e-05 5.825e-05
1 5.585e-05 7.1e-05 4.375e-05 3.82e-05 5.165e-05 3.56e-05 4.52e-05 7.875e-05 5.18e-05 6.775e-05 6.49e-05 6.775e-05 5.695e-05 5.4e-05 3.56e-05 8.425e-05 5.455e-05 5.71e-05 5.45e-05 6.15e-05 6.275e-05 5.165e-05 4.38e-05 4.085e-05 5.175e-05 6.255e-05 4.365e-05 4.08e-05 5.71e-05 6.775e-05 6.07e-05 3.55e-05 4.105e-05 3.82e-05 6.835e-05 5.455e-05 7.61e-05 4.095e-05 6.27e-05 5.18e-05 7.61e-05 3.55e-05 3.82e-05 5.175e-05 5.755e-05 5.795e-05 5.975e-05 8.98e-05 5.555e-05 4.09e-05 4.22e-05 8.105e-05 7.86e-05 6.775e-05 7.615e-05 4.495e-05 8.665e-05 6.495e-05 6.785e-05 6.51e-05 5.985e-05 7.375e-05 4.91e-05 6.295e-05 7.055e-05 3.82e-05 5.455e-05 3.825e-05 6.51e-05 4.775e-05 6.505e-05 8.11e-05 4.09e-05
2 5.475e-05 4.375e-05 6.86e-05 3.45e-05 4.79e-05 3.47e-05 3.875e-05 7.995e-05 5.445e-05 6.74e-05 6.12e-05 6.775e-05 6.195e-05 4.76e-05 3.465e-05 8.47e-05 5.73e-05 5.725e-05 5.435e-05 6.145e-05 5.72e-05 4.785e-05 3.435e-05 3.455e-05 4.785e-05 6.14e-05 3.445e-05 3.45e-05 5.725e-05 6.745e-05 5.685e-05 3.46e-05 3.445e-05 3.45e-05 6.52e-05 5.73e-05 8.79e-05 3.435e-05 6.15e-05 4.79e-05 7.695e-05 3.46e-05 3.445e-05 4.79e-05 5.175e-05 5.79e-05 5.725e-05 9.865e-05 5.815e-05 3.44e-05 4.125e-05 8.095e-05 8.105e-05 6.75e-05 7.7e-05 4.115e-05 9.02e-05 6.13e-05 6.755e-05 6.76e-05 5.715e-05 7.905e-05 4.805e-05 6.56e-05 7.065e-05 3.445e-05 5.435e-05 3.45e-05 6.125e-05 4.11e-05 6.76e-05 8.095e-05 3.435e-05
3 6.16e-05 3.82e-05 3.45e-05 1.78e-05 3.71e-05 9e-06 1.345e-05 0.00010265 4.61e-05 6.745e-05 5.05e-05 6.77e-05 5.12e-05 2.225e-05 9e-06 0.0001102 5.72e-05 5.575e-05 4.62e-05 6.14e-05 8.145e-05 3.43e-05 3.455e-05 9.05e-06 3.71e-05 5.06e-05 3.455e-05 9e-06 5.575e-05 6.745e-05 4.605e-05 8.9e-06 3.45e-05 8.9e-06 7.99e-05 5.72e-05 6.26e-05 8.95e-06 6.54e-05 3.715e-05 0.00010105 8.9e-06 8.9e-06 3.71e-05 5.175e-05 4.765e-05 5.58e-05 9.875e-05 6.255e-05 8.9e-06 3.33e-05 9.725e-05 8.105e-05 6.76e-05 0.0001011 3.335e-05 0.0001143 5.05e-05 6.76e-05 6.75e-05 5.58e-05 6.835e-05 3.715e-05 4.02e-05 8.695e-05 8.9e-06 5.425e-05 8.95e-06 5.05e-05 5.89e-05 6.75e-05 9.725e-05 8.9e-06
4 3.75e-05 5.165e-05 4.79e-05 3.71e-05 6.17e-05 4.315e-05 3.105e-05 7.15e-05 4.6e-05 6.165e-05 3.1e-05 6.78e-05 4.495e-05 3.105e-05 4.31e-05 7.635e-05 5.735e-05 5.725e-05 4.61e-05 6.77e-05 6.82e-05 3.42e-05 4.795e-05 3.71e-05 3.095e-05 3.115e-05 5.395e-05 3.705e-05 5.725e-05 6.17e-05 3.105e-05 4.305e-05 5.39e-05 3.71e-05 4.57e-05 5.735e-05 7.285e-05 3.11e-05 3.095e-05 3.1e-05 6.85e-05 4.305e-05 3.705e-05 3.1e-05 4.59e-05 5.51e-05 5.735e-05 7.96e-05 5.495e-05 3.115e-05 4.35e-05 6.475e-05 6.195e-05 6.78e-05 6.855e-05 3.76e-05 8.185e-05 3.1e-05 6.18e-05 6.77e-05 5.13e-05 4.885e-05 3.7e-05 4.905e-05 5.44e-05 3.705e-05 5.435e-05 3.71e-05 3.11e-05 5.435e-05 6.77e-05 6.475e-05 3.11e-05
5 6.5e-05 3.56e-05 3.47e-05 9e-06 4.315e-05 2e-07 2.215e-05 0.00011095 4.34e-05 7.365e-05 5.645e-05 6.76e-05 5.73e-05 3.09e-05 2.5e-07 0.00011365 5.45e-05 5.55e-05 4.625e-05 6.13e-05 8.135e-05 4.035e-05 3.475e-05 1.165e-05 4.33e-05 5.4e-05 2.85e-05 1.16e-05 5.55e-05 7.37e-05 5.22e-05 1e-07 2.585e-05 9e-06 8.335e-05 5.45e-05 6.47e-05 1.785e-05 6.89e-05 4.335e-05 0.0001069 1e-07 8.95e-06 4.335e-05 5.795e-05 4.77e-05 5.82e-05 0.00010455 6e-05 1.79e-05 3.055e-05 0.0001032 8.445e-05 6.77e-05 0.00010695 3.955e-05 0.0001202 5.64e-05 7.38e-05 6.485e-05 6.44e-05 7.415e-05 3.45e-05 4.875e-05 9.285e-05 8.95e-06 5.155e-05 9e-06 5.66e-05 5.63e-05 6.485e-05 0.0001032 1.785e-05
6 5.81e-05 4.52e-05 3.875e-05 1.345e-05 3.105e-05 2.215e-05 9.5e-06 8.97e-05 4.87e-05 6.135e-05 3.99e-05 6.77e-05 4.51e-05 1.36e-05 2.21e-05 0.00010215 5.97e-05 5.585e-05 4.615e-05 6.14e-05 8.13e-05 2.83e-05 3.88e-05 1.1e-05 3.1e-05 4.26e-05 4.49e-05 1.095e-05 5.585e-05 6.14e-05 4e-05 2.205e-05 4.74e-05 1.345e-05 7.185e-05 5.97e-05 5.595e-05 4.8e-06 5.735e-05 3.105e-05 9.055e-05 2.205e-05 1.34e-05 3.105e-05 4.57e-05 4.755e-05 5.335e-05 8.84e-05 6.495e-05 4.85e-06 4.04e-05 8.67e-05 7.305e-05 6.75e-05 9.06e-05 3.18e-05 0.0001038 4e-05 6.15e-05 7.005e-05 4.725e-05 5.8e-05 3.97e-05 3.185e-05 7.635e-05 1.34e-05 5.68e-05 1.345e-05 3.995e-05 6.575e-05 7.005e-05 8.67e-05 4.8e-06
7 5.915e-05 7.875e-05 7.995e-05 0.00010265 7.15e-05 0.00011095 8.97e-05 1e-07 7.085e-05 6.19e-05 5.81e-05 6.815e-05 6.805e-05 8.085e-05 0.0001109 2.48e-05 5.995e-05 5.545e-05 6.86e-05 7.405e-05 3.29e-05 7.14e-05 8e-05 0.0001003 7.155e-05 6.065e-05 8.585e-05 0.00010025 5.545e-05 6.195e-05 6.285e-05 0.00011085 8.82e-05 0.00010265 3.43e-05 5.995e-05 8.265e-05 9.44e-05 4.885e-05 7.16e-05 7.15e-06 0.00011085 0.0001026 7.16e-05 5.72e-05 6.855e-05 5.315e-05 4.87e-05 5.915e-05 9.445e-05 9.01e-05 3.235e-05 5.13e-05 6.815e-05 7.2e-06 8.19e-05 1.475e-05 5.815e-05 6.225e-05 7.02e-05 4.735e-05 5.83e-05 7.985e-05 8.12e-05 2.19e-05 0.0001026 6.26e-05 0.00010265 5.825e-05 6.745e-05 7.04e-05 3.215e-05 9.44e-05
8 5e-05 5.18e-05 5.445e-05 4.61e-05 4.6e-05 4.34e-05 4.87e-05 7.085e-05 8.66e-05 6.775e-05 4.605e-05 6.775e-05 5.415e-05 4.865e-05 4.345e-05 7.36e-05 5.47e-05 5.705e-05 4.605e-05 6.765e-05 6.555e-05 4.92e-05 5.45e-05 4.87e-05 4.615e-05 4.37e-05 5.43e-05 4.865e-05 5.705e-05 6.78e-05 4.62e-05 4.33e-05 5.17e-05 4.61e-05 5.205e-05 5.47e-05 7.2e-05 4.885e-05 4.36e-05 4.62e-05 6.545e-05 4.33e-05 4.605e-05 4.62e-05 5.48e-05 5.51e-05 5.97e-05 7.94e-05 5.25e-05 4.89e-05 4.98e-05 7.075e-05 6.54e-05 6.78e-05 6.55e-05 5.265e-05 7.875e-05 4.6e-05 6.79e-05 6.505e-05 5.985e-05 5.775e-05 4.345e-05 6.05e-05 6.04e-05 4.605e-05 5.175e-05 4.61e-05 4.62e-05 5.82e-05 6.505e-05 7.075e-05 4.885e-05
9 6.525e-05 6.775e-05 6.74e-05 6.745e-05 6.165e-05 7.365e-05 6.135e-05 6.19e-05 6.775e-05 0.0001225 6.17e-05 6.775e-05 6.17e-05 6.135e-05 7.36e-05 6.165e-05 6.785e-05 6.77e-05 6.77e-05 6.75e-05 6.78e-05 6.145e-05 6.745e-05 6.75e-05 6.155e-05 6.185e-05 7.355e-05 6.745e-05 6.77e-05 6.13e-05 6.17e-05 7.355e-05 7.355e-05 6.745e-05 6.185e-05 6.785e-05 7.515e-05 6.13e-05 6.195e-05 6.16e-05 6.175e-05 7.355e-05 6.74e-05 6.16e-05 6.165e-05 6.84e-05 6.765e-05 6.525e-05 6.87e-05 6.135e-05 7.1e-05 6.16e-05 6.175e-05 6.755e-05 6.18e-05 6.49e-05 6.155e-05 6.175e-05 6.155e-05 6.745e-05 6.16e-05 6.55e-05 6.775e-05 6.53e-05 6.185e-05 6.74e-05 6.765e-05 6.745e-05 6.165e-05 7.1e-05 6.76e-05 6.145e-05 6.13e-05
