 slim_762322306 slim_762322326 slim_762322323 slim_762322317 slim_762322336 slim_762322320 slim_762322318 slim_762322319 slim_762322341 slim_762322333 slim_762322313 slim_762322340 slim_762322322 slim_762322331 slim_762322329 slim_762322311 slim_762322316 slim_762322328 slim_762322338 slim_762322330 slim_762322307 slim_762322332 slim_762322335 slim_762322312 slim_762322343 slim_762322314 slim_762322342 slim_762322309 slim_762322334 slim_762322305 slim_762322325 slim_762322327 slim_762322339 slim_762322310 slim_762322321 slim_762322308 slim_762322315 slim_762322324 slim_762322337
0 2.4e-06 1.55e-06 1.7e-06 1.45e-06 1.55e-06 1.35e-06 1.4e-06 1.7e-06 1.6e-06 1.7e-06 2.3e-06 1.8e-06 1.35e-06 1.5e-06 1.75e-06 1.65e-06 1.45e-06 2e-06 1.3e-06 1.55e-06 1.95e-06 1.55e-06 1.25e-06 1.7e-06 1.4e-06 1.9e-06 1.65e-06 1.7e-06 1.35e-06 1.45e-06 1.35e-06 1.75e-06 1.6e-06 1.85e-06 1.65e-06 1.4e-06 1.5e-06 1.5e-06 1.2e-06
1 1.55e-06 2e-06 1.65e-06 1.3e-06 1.75e-06 1.4e-06 1.3e-06 1.45e-06 1.45e-06 1.8e-06 2.3e-06 1.7e-06 1.9e-06 1.8e-06 1.75e-06 1.6e-06 1.45e-06 2e-06 1.45e-06 1.65e-06 1.85e-06 1.75e-06 1.1e-06 1.7e-06 1.85e-06 1.8e-06 1.85e-06 1.75e-06 1.8e-06 1.55e-06 1.25e-06 1.6e-06 1.65e-06 1.8e-06 1.8e-06 1.75e-06 1.3e-06 1.55e-06 1.5e-06
2 1.7e-06 1.65e-06 6e-07 1.3e-06 9e-07 1.7e-06 1.75e-06 1.7e-06 1.8e-06 1.7e-06 1.7e-06 2.25e-06 1.15e-06 1.25e-06 1.4e-06 1.35e-06 1.85e-06 1.5e-06 1.7e-06 1.2e-06 7e-07 1.25e-06 2.3e-06 1.2e-06 1.1e-06 6.5e-07 9.5e-07 1.25e-06 1.05e-06 2.2e-06 2.2e-06 2.25e-06 8e-07 9e-07 1e-06 1.3e-06 1.35e-06 1.85e-06 1.65e-06
3 1.45e-06 1.3e-06 1.3e-06 2.3e-06 1.5e-06 1.4e-06 1.35e-06 1.45e-06 1.55e-06 1.7e-06 2.1e-06 1.7e-06 1.7e-06 1.7e-06 1.55e-06 1.6e-06 1.5e-06 1.8e-06 1.4e-06 1.4e-06 1.6e-06 1.7e-06 1.2e-06 1.7e-06 1.65e-06 1.55e-06 1.7e-06 1.6e-06 1.6e-06 1.5e-06 1.25e-06 1.65e-06 1.4e-06 1.55e-06 1.6e-06 1.6e-06 1.2e-06 1.55e-06 1.4e-06
4 1.55e-06 1.75e-06 9e-07 1.5e-06 1.1e-06 1.6e-06 1.85e-06 1.55e-06 1.9e-06 1.95e-06 1.6e-06 2.3e-06 8.5e-07 1.2e-06 1.45e-06 1.4e-06 1.6e-06 1.5e-06 1.55e-06 1e-06 1e-06 1.15e-06 2.35e-06 1e-06 8e-07 9.5e-07 1e-06 1.15e-06 7.5e-07 2.25e-06 2.2e-06 2.4e-06 1.05e-06 7.5e-07 7.5e-07 1.15e-06 1.55e-06 1.75e-06 1.5e-06
5 1.35e-06 1.4e-06 1.7e-06 1.4e-06 1.6e-06 2.3e-06 1.3e-06 1.65e-06 1.65e-06 1.65e-06 2.3e-06 1.7e-06 1.4e-06 1.45e-06 1.75e-06 1.6e-06 1.3e-06 2e-06 1.3e-06 1.5e-06 1.95e-06 1.5e-06 1.2e-06 1.6e-06 1.35e-06 1.9e-06 1.65e-06 1.7e-06 1.3e-06 1.5e-06 1.2e-06 1.65e-06 1.6e-06 1.8e-06 1.6e-06 1.4e-06 1.45e-06 1.35e-06 1.3e-06
6 1.4e-06 1.3e-06 1.75e-06 1.35e-06 1.85e-06 1.3e-06 1.8e-06 1.6e-06 1.5e-06 1.2e-06 2.25e-06 1.4e-06 1.8e-06 1.4e-06 1.65e-06 1.35e-06 1.4e-06 1.9e-06 1.35e-06 1.7e-06 2e-06 1.3e-06 9.5e-07 1.8e-06 1.75e-06 1.95e-06 1.8e-06 1.7e-06 1.7e-06 1.25e-06 1.05e-06 1.35e-06 1.4e-06 2e-06 1.9e-06 1.5e-06 1.4e-06 1.45e-06 1.35e-06
7 1.7e-06 1.45e-06 1.7e-06 1.45e-06 1.55e-06 1.65e-06 1.6e-06 2.7e-06 1.6e-06 1.95e-06 2.05e-06 1.75e-06 2e-06 2e-06 1.6e-06 1.75e-06 1.55e-06 1.8e-06 1.65e-06 1.45e-06 1.75e-06 1.85e-06 1.4e-06 1.65e-06 1.95e-06 1.7e-06 2e-06 1.7e-06 1.9e-06 1.7e-06 1.4e-06 1.75e-06 1.75e-06 1.5e-06 1.7e-06 1.9e-06 1.45e-06 1.8e-06 1.65e-06
8 1.6e-06 1.45e-06 1.8e-06 1.55e-06 1.9e-06 1.65e-06 1.5e-06 1.6e-06 2.2e-06 1.85e-06 2.25e-06 1.6e-06 2.2e-06 2.05e-06 1.7e-06 1.6e-06 1.6e-06 1.9e-06 1.7e-06 1.7e-06 1.85e-06 1.8e-06 1.15e-06 1.5e-06 2.15e-06 1.8e-06 2.1e-06 1.8e-06 2.1e-06 1.5e-06 1.45e-06 1.65e-06 1.9e-06 1.75e-06 1.95e-06 1.95e-06 1.6e-06 1.8e-06 1.55e-06
9 1.7e-06 1.8e-06 1.7e-06 1.7e-06 1.95e-06 1.65e-06 1.2e-06 1.95e-06 1.85e-06 1.8e-06 2.2e-06 1.5e-06 1.9e-06 1.45e-06 1.5e-06 1.55e-06 1.75e-06 1.75e-06 1.7e-06 1.85e-06 1.95e-06 1.3e-06 1.5e-06 1.95e-06 1.85e-06 1.9e-06 1.8e-06 1.8e-06 1.8e-06 1.6e-06 1.45e-06 1.45e-06 1.45e-06 2.1e-06 2e-06 1.6e-06 1.75e-06 1.8e-06 1.65e-06
