 slim_337488949 slim_337488886 slim_337488927 slim_337488727 slim_337488603 slim_337488925 slim_337488420 slim_337488939 slim_337488755 slim_337488862 slim_337488944 slim_337488945 slim_337488950 slim_337488861 slim_337488955 slim_337488707 slim_337488850 slim_337488634 slim_337488879 slim_337488700 slim_337488856 slim_337488800 slim_337488941 slim_337488762 slim_337488910 slim_337488835 slim_337488937 slim_337488952 slim_337488721 slim_337488900 slim_337488892 slim_337488858 slim_337488907 slim_337488914 slim_337488902 slim_337488898 slim_337488908 slim_337488946 slim_337488855 slim_337488931 slim_337488953 slim_337488935 slim_337488901 slim_337488883 slim_337488909 slim_337488913 slim_337488706 slim_337488916 slim_337488766 slim_337488874 slim_337488948 slim_337488833 slim_337488756 slim_337488922 slim_337488947 slim_337488837 slim_337488860 slim_337488896 slim_337488906 slim_337488875 slim_337488903 slim_337488905 slim_337488827 slim_337488740 slim_337488895 slim_337488888 slim_337488698 slim_337488791 slim_337488917 slim_337488640 slim_337488881 slim_337488775 slim_337488936 slim_337488878 slim_337488923 slim_337488845 slim_337488574 slim_337488924 slim_337488805 slim_337488934 slim_337488675 slim_337488825 slim_337488920 slim_337488787 slim_337488897 slim_337488735
0 0.0001089 9.035e-05 0.0001219 9.035e-05 5.635e-05 6.025e-05 8.805e-05 6.855e-05 8.45e-05 5.99e-05 5.905e-05 9.015e-05 6.155e-05 5.645e-05 5.78e-05 5.665e-05 5.93e-05 6.13e-05 0.000114 5.97e-05 6.015e-05 5.765e-05 5.85e-05 5.96e-05 7.485e-05 5.825e-05 8.83e-05 5.985e-05 5.855e-05 5.94e-05 5.86e-05 5.96e-05 5.83e-05 5.995e-05 8.995e-05 5.895e-05 6.01e-05 5.68e-05 6.715e-05 0.00011235 5.98e-05 5.86e-05 6.12e-05 5.8e-05 0.00011375 5.835e-05 6.77e-05 5.955e-05 5.605e-05 5.93e-05 5.995e-05 6.75e-05 5.885e-05 5.81e-05 6.045e-05 6.13e-05 5.645e-05 6.045e-05 9.16e-05 5.795e-05 9.13e-05 5.655e-05 5.65e-05 5.885e-05 5.64e-05 5.975e-05 5.84e-05 5.825e-05 5.675e-05 5.865e-05 6.005e-05 5.825e-05 9.155e-05 5.855e-05 5.87e-05 5.895e-05 6.53e-05 6e-05 8.995e-05 6.145e-05 5.8e-05 6.1e-05 5.835e-05 6.75e-05 6.135e-05 5.755e-05
1 9.035e-05 8.16e-05 4.095e-05 4.11e-05 9.17e-05 4.605e-05 4.26e-05 0.0001002 0.00011585 8.985e-05 4.285e-05 9e-05 4.845e-05 8.81e-05 4.415e-05 8.685e-05 8.97e-05 4.82e-05 6.665e-05 4.6e-05 0.00013725 4.645e-05 9.05e-05 8.945e-05 6e-05 8.995e-05 4.265e-05 4.715e-05 8.91e-05 4.37e-05 9.06e-05 9.335e-05 9.11e-05 8.94e-05 4.145e-05 4.295e-05 4.495e-05 4.3e-05 5.28e-05 6.845e-05 4.49e-05 8.65e-05 4.84e-05 4.205e-05 6.69e-05 4.455e-05 5.255e-05 0.0001378 4.645e-05 4.27e-05 0.0001376 5.205e-05 4.195e-05 4.63e-05 4.53e-05 4.78e-05 8.855e-05 9.33e-05 4.45e-05 4.415e-05 8.915e-05 4.355e-05 4.28e-05 8.94e-05 4.33e-05 8.94e-05 9.005e-05 8.99e-05 9.15e-05 4.315e-05 4.47e-05 9.1e-05 4.435e-05 8.985e-05 4.32e-05 4.295e-05 5.295e-05 4.535e-05 4.145e-05 9.26e-05 4.68e-05 0.0001372 4.17e-05 5.205e-05 0.00013715 0.0001363
2 0.0001219 4.095e-05 6e-07 4.025e-05 0.0001233 8.315e-05 4.125e-05 0.0001251 0.0001468 0.00012165 8.035e-05 8.245e-05 8.005e-05 0.00012085 8.24e-05 0.00011905 0.00012095 7.98e-05 6.885e-05 7.79e-05 0.000168 8.43e-05 0.0001227 0.00012075 8.535e-05 0.000122 4.14e-05 8.53e-05 0.0001276 8.115e-05 0.0001228 0.000125 0.00012235 0.0001215 4.01e-05 8.085e-05 7.77e-05 8.125e-05 8.465e-05 6.98e-05 7.765e-05 0.0001252 8e-05 7.995e-05 6.83e-05 8.29e-05 8.465e-05 0.00016285 8.43e-05 8.15e-05 0.0001683 8.405e-05 8.12e-05 8.415e-05 7.735e-05 8.57e-05 0.00012675 0.00012435 4.31e-05 8.32e-05 8.12e-05 8.22e-05 8.105e-05 0.0001272 8.115e-05 0.0001211 0.00012215 0.0001227 0.0001288 8.025e-05 8.3e-05 0.00012225 4.305e-05 0.0001272 8.03e-05 8.085e-05 8.46e-05 7.775e-05 4.015e-05 0.0001239 8.465e-05 0.00016185 8e-05 8.405e-05 0.00016185 0.00016125
3 9.035e-05 4.11e-05 4.025e-05 8.02e-05 9.17e-05 4.575e-05 4.24e-05 9.99e-05 0.0001152 8.965e-05 4.22e-05 8.95e-05 4.845e-05 8.83e-05 4.38e-05 8.62e-05 8.905e-05 4.82e-05 6.63e-05 4.6e-05 0.00013695 4.645e-05 9.03e-05 8.88e-05 5.98e-05 8.93e-05 4.255e-05 4.67e-05 8.93e-05 4.35e-05 9.04e-05 9.305e-05 9.11e-05 8.925e-05 4.06e-05 4.28e-05 4.545e-05 4.265e-05 5.25e-05 6.825e-05 4.54e-05 8.585e-05 4.84e-05 4.105e-05 6.605e-05 4.405e-05 5.235e-05 0.0001375 4.675e-05 4.26e-05 0.0001373 5.13e-05 4.19e-05 4.63e-05 4.47e-05 4.75e-05 8.855e-05 9.315e-05 4.4e-05 4.465e-05 8.865e-05 4.37e-05 4.245e-05 8.865e-05 4.295e-05 8.865e-05 8.925e-05 9.01e-05 9.15e-05 4.25e-05 4.405e-05 9.1e-05 4.385e-05 8.92e-05 4.255e-05 4.28e-05 5.295e-05 4.55e-05 4.06e-05 9.23e-05 4.68e-05 0.0001369 4.07e-05 5.125e-05 0.00013685 0.000136
4 5.635e-05 9.17e-05 0.0001233 9.17e-05 0.0001115 6.105e-05 8.94e-05 6.76e-05 8.325e-05 5.985e-05 6.03e-05 8.985e-05 6.14e-05 5.795e-05 5.865e-05 5.8e-05 5.935e-05 6.115e-05 0.0001143 6.055e-05 5.98e-05 5.885e-05 5.84e-05 6.025e-05 7.575e-05 5.785e-05 8.965e-05 5.91e-05 5.895e-05 6.06e-05 5.85e-05 5.915e-05 5.88e-05 6.035e-05 9.13e-05 6.02e-05 6.04e-05 5.81e-05 6.8e-05 0.0001125 6.025e-05 5.98e-05 6.12e-05 5.93e-05 0.00011405 5.92e-05 6.79e-05 5.89e-05 5.725e-05 6.045e-05 5.91e-05 6.78e-05 6.005e-05 5.895e-05 6.075e-05 6.17e-05 5.8e-05 5.985e-05 9.25e-05 5.88e-05 9.14e-05 5.82e-05 5.78e-05 5.925e-05 5.77e-05 5.98e-05 5.805e-05 5.79e-05 5.75e-05 5.99e-05 6.09e-05 5.87e-05 9.245e-05 5.895e-05 5.995e-05 6.02e-05 6.615e-05 6.045e-05 9.13e-05 6.165e-05 5.92e-05 6.03e-05 5.965e-05 6.78e-05 6.11e-05 5.78e-05
5 6.025e-05 4.605e-05 8.315e-05 4.575e-05 6.105e-05 1.05e-05 4.625e-05 7.335e-05 8.45e-05 5.945e-05 6.85e-06 9.785e-05 1.475e-05 5.935e-05 9.75e-06 5.84e-05 5.965e-05 1.44e-05 6.7e-05 1.36e-05 0.0001053 8.1e-06 5.995e-05 5.94e-05 3.45e-05 6.015e-05 4.655e-05 1.045e-05 5.43e-05 6.35e-06 6.005e-05 5.865e-05 6.04e-05 5.98e-05 4.585e-05 6.85e-06 1.63e-05 9.1e-06 1.995e-05 6.805e-05 1.615e-05 5.215e-05 1.46e-05 8.6e-06 6.715e-05 9.15e-06 2.195e-05 0.000111 1e-05 7.75e-06 0.00010565 2.205e-05 8.25e-06 7.7e-06 1.635e-05 5.5e-06 5.315e-05 6.22e-05 4.425e-05 9.05e-06 9.695e-05 9.4e-06 8.9e-06 5.43e-05 9.2e-06 5.96e-05 6.03e-05 6.045e-05 5.535e-05 6.95e-06 6.85e-06 6.065e-05 4.425e-05 5.45e-05 7e-06 6.85e-06 2.17e-05 1.615e-05 4.585e-05 5.805e-05 8.05e-06 0.00011055 8.45e-06 2.205e-05 0.00011085 0.0001104
6 8.805e-05 4.26e-05 4.125e-05 4.24e-05 8.94e-05 4.625e-05 8.2e-05 9.995e-05 0.00011625 9.065e-05 4.385e-05 8.96e-05 4.845e-05 8.88e-05 4.36e-05 8.705e-05 8.985e-05 4.82e-05 6.79e-05 4.615e-05 0.0001363 4.5e-05 9.09e-05 8.965e-05 6.015e-05 9.04e-05 4.125e-05 4.675e-05 8.96e-05 4.45e-05 9.1e-05 9.3e-05 8.925e-05 9.04e-05 4.2e-05 4.405e-05 4.6e-05 4.245e-05 5.295e-05 6.685e-05 4.6e-05 8.825e-05 4.84e-05 4.275e-05 6.735e-05 4.42e-05 5.35e-05 0.00013705 4.33e-05 4.455e-05 0.0001366 5.31e-05 4.41e-05 4.495e-05 4.615e-05 4.83e-05 8.75e-05 9.225e-05 4.485e-05 4.4e-05 8.915e-05 4.3e-05 4.215e-05 8.97e-05 4.205e-05 9.03e-05 9.055e-05 9.06e-05 8.9e-05 4.345e-05 4.6e-05 8.935e-05 4.48e-05 8.94e-05 4.35e-05 4.405e-05 5.13e-05 4.63e-05 4.2e-05 9.27e-05 4.535e-05 0.00013685 4.31e-05 5.31e-05 0.00013675 0.0001355
7 6.855e-05 0.0001002 0.0001251 9.99e-05 6.76e-05 7.335e-05 9.995e-05 0.0001108 8.68e-05 6.525e-05 7.395e-05 9.265e-05 6.73e-05 6.825e-05 7.485e-05 6.895e-05 6.505e-05 6.705e-05 0.0001189 6.775e-05 6.755e-05 7.43e-05 6.715e-05 6.83e-05 5.97e-05 6.715e-05 0.00010025 7.345e-05 7.41e-05 7.41e-05 6.725e-05 6.66e-05 6.895e-05 6.76e-05 9.99e-05 7.39e-05 6.795e-05 7.5e-05 6.695e-05 0.00011955 6.75e-05 7.48e-05 6.685e-05 7.475e-05 0.000119 7.51e-05 6.51e-05 6.07e-05 7.535e-05 7.49e-05 6.47e-05 6.51e-05 7.47e-05 7.45e-05 6.8e-05 7.38e-05 7.52e-05 6.73e-05 9.94e-05 7.5e-05 9.035e-05 7.51e-05 7.48e-05 7.41e-05 7.5e-05 6.52e-05 6.73e-05 6.745e-05 7.455e-05 7.395e-05 7.42e-05 6.805e-05 9.93e-05 7.42e-05 7.4e-05 7.39e-05 6.74e-05 6.745e-05 9.99e-05 6.795e-05 7.47e-05 5.85e-05 7.47e-05 6.51e-05 6.14e-05 5.855e-05
8 8.45e-05 0.00011585 0.0001468 0.0001152 8.325e-05 8.45e-05 0.00011625 8.68e-05 0.0001538 8.07e-05 8.42e-05 0.0001137 8.39e-05 8.355e-05 8.495e-05 8.44e-05 8.015e-05 8.365e-05 0.0001363 8.45e-05 8.415e-05 8.51e-05 8.21e-05 8.395e-05 9.915e-05 8.18e-05 0.00011655 8.285e-05 8.42e-05 8.47e-05 8.22e-05 8.22e-05 8.57e-05 8.38e-05 0.0001151 8.455e-05 8.4e-05 8.49e-05 9.23e-05 0.00013755 8.36e-05 8.44e-05 8.35e-05 8.345e-05 0.0001359 8.515e-05 9.035e-05 8.225e-05 8.64e-05 8.44e-05 8.075e-05 9.005e-05 8.425e-05 8.53e-05 8.355e-05 8.45e-05 8.58e-05 8.37e-05 0.0001156 8.54e-05 0.00011195 8.54e-05 8.47e-05 8.385e-05 8.48e-05 8.04e-05 8.195e-05 8.245e-05 8.53e-05 8.41e-05 8.4e-05 8.485e-05 0.0001155 8.385e-05 8.415e-05 8.455e-05 9.29e-05 8.36e-05 0.0001151 8.46e-05 8.55e-05 8.055e-05 8.35e-05 9.005e-05 8.405e-05 7.98e-05
9 5.99e-05 8.985e-05 0.00012165 8.965e-05 5.985e-05 5.945e-05 9.065e-05 6.525e-05 8.07e-05 0.0001123 5.82e-05 9.075e-05 6e-05 5.85e-05 5.935e-05 5.875e-05 5.735e-05 5.975e-05 0.00011205 5.935e-05 6.085e-05 6.01e-05 5.78e-05 5.95e-05 7.415e-05 5.845e-05 9.095e-05 5.95e-05 5.925e-05 5.84e-05 5.79e-05 5.985e-05 6.08e-05 5.905e-05 8.995e-05 5.83e-05 5.87e-05 5.89e-05 6.71e-05 0.0001135 5.845e-05 5.77e-05 5.97e-05 5.83e-05 0.0001123 5.96e-05 6.505e-05 6.005e-05 6.085e-05 5.715e-05 5.88e-05 6.575e-05 5.705e-05 6.025e-05 5.885e-05 6.04e-05 5.91e-05 6.045e-05 9.1e-05 5.94e-05 8.895e-05 5.92e-05 5.87e-05 5.935e-05 5.92e-05 5.7e-05 5.86e-05 5.865e-05 6.08e-05 5.85e-05 5.9e-05 6.035e-05 9.09e-05 5.975e-05 5.855e-05 5.83e-05 6.75e-05 5.865e-05 8.995e-05 6.07e-05 6.05e-05 5.855e-05 5.795e-05 6.575e-05 6.065e-05 5.775e-05
