 slim_762206130 slim_762206126 slim_762206157 slim_762206122 slim_762206154 slim_762206162 slim_762206156 slim_762206147 slim_762206148 slim_762206146 slim_762206144 slim_762206137 slim_762206124 slim_762206125 slim_762206160 slim_762206117 slim_762206153 slim_762206158 slim_762206136 slim_762206159 slim_762206143 slim_762206118 slim_762206138 slim_762206123 slim_762206129 slim_762206149 slim_762206151 slim_762206145 slim_762206140 slim_762206119 slim_762206163 slim_762206121 slim_762206139 slim_762206142 slim_762206127 slim_762206134 slim_762206120 slim_762206131 slim_762206135 slim_762206141 slim_762206132 slim_762206161 slim_762206116 slim_762206133 slim_762206150 slim_762206152 slim_762206128 slim_762206155
0 1.2e-06 2.25e-06 2.65e-06 7.5e-07 1.5e-06 2.75e-06 1.6e-06 2.5e-06 1.25e-06 2.05e-06 1.65e-06 2.5e-06 1.8e-06 2.4e-06 1.7e-06 1.25e-06 1.55e-06 1.35e-06 1.3e-06 2.8e-06 2.45e-06 1.45e-06 1.8e-06 2.7e-06 2.15e-06 1.7e-06 2.35e-06 2.5e-06 2.75e-06 1.25e-06 3.15e-06 1.8e-06 2.2e-06 2.6e-06 2.55e-06 2.4e-06 2.25e-06 1.15e-06 2.1e-06 3.05e-06 8e-07 2.85e-06 1.6e-06 2.25e-06 1.3e-06 1.9e-06 2.15e-06 2.7e-06
1 2.25e-06 3.3e-06 2.35e-06 2.1e-06 2.2e-06 2.3e-06 2.6e-06 2.45e-06 2.1e-06 2.15e-06 2.25e-06 2.25e-06 1.95e-06 2.3e-06 2.35e-06 2.05e-06 2.6e-06 2.05e-06 2.15e-06 2.8e-06 2.85e-06 2.5e-06 2.35e-06 2.7e-06 2.1e-06 1.9e-06 2.25e-06 2.45e-06 2.3e-06 2e-06 2.55e-06 2.5e-06 2.2e-06 2.4e-06 2.25e-06 2.1e-06 2.55e-06 2e-06 1.7e-06 2.9e-06 2.25e-06 2.7e-06 1.9e-06 2.2e-06 2.3e-06 2.6e-06 1.8e-06 2.25e-06
2 2.65e-06 2.35e-06 2.6e-06 2.45e-06 2.55e-06 2.55e-06 2.85e-06 2.95e-06 2.6e-06 2.7e-06 2.25e-06 1.7e-06 2.4e-06 2.8e-06 2.7e-06 2.55e-06 2.85e-06 2.65e-06 2.65e-06 2.2e-06 2.9e-06 2.8e-06 2.65e-06 2.15e-06 1.7e-06 2.25e-06 2.5e-06 2.75e-06 2.55e-06 2.6e-06 2.1e-06 2.75e-06 2.15e-06 2.15e-06 2.5e-06 2.15e-06 1.35e-06 2.6e-06 2.3e-06 2.5e-06 2.55e-06 2.3e-06 2.35e-06 2.1e-06 2.7e-06 2.75e-06 2.4e-06 2.5e-06
3 7.5e-07 2.1e-06 2.45e-06 5e-07 1e-06 2.65e-06 1.25e-06 2.3e-06 9.5e-07 2e-06 1.25e-06 2.3e-06 1.55e-06 2.2e-06 1.4e-06 9e-07 1.2e-06 1e-06 1e-06 2.6e-06 2.25e-06 1.1e-06 1.7e-06 2.5e-06 2e-06 1.4e-06 2.2e-06 2.45e-06 2.65e-06 9e-07 3e-06 1.5e-06 2.05e-06 2.55e-06 2.45e-06 2.2e-06 2e-06 9e-07 1.9e-06 2.9e-06 6.5e-07 2.7e-06 1.5e-06 2.15e-06 8.5e-07 1.7e-06 2.05e-06 2.6e-06
4 1.5e-06 2.2e-06 2.55e-06 1e-06 8e-07 2.3e-06 1.55e-06 2.6e-06 1.7e-06 2.3e-06 1.3e-06 1.95e-06 1.65e-06 2.5e-06 1.55e-06 1.65e-06 1.45e-06 1.75e-06 1.7e-06 2.25e-06 2.1e-06 1.4e-06 2e-06 2.15e-06 2.1e-06 1.5e-06 1.85e-06 2.2e-06 2.3e-06 1.6e-06 2.65e-06 1.8e-06 2.35e-06 2.4e-06 2.4e-06 2.5e-06 2.1e-06 1.65e-06 2e-06 2.75e-06 1.35e-06 2.55e-06 1.6e-06 2.45e-06 1.55e-06 2e-06 2.15e-06 2.25e-06
5 2.75e-06 2.3e-06 2.55e-06 2.65e-06 2.3e-06 2.4e-06 2.7e-06 2.75e-06 3e-06 2.95e-06 2.25e-06 1.65e-06 2.1e-06 2.6e-06 2.25e-06 2.95e-06 2.65e-06 3.1e-06 3.05e-06 1.65e-06 1.9e-06 2.65e-06 2.7e-06 1.7e-06 1.85e-06 1.9e-06 1.75e-06 2.15e-06 1.5e-06 3e-06 1.8e-06 2.25e-06 2.45e-06 2.15e-06 1.4e-06 2.6e-06 2.35e-06 3e-06 2.15e-06 2e-06 2.65e-06 1.75e-06 2e-06 2.45e-06 2.45e-06 2.05e-06 2.25e-06 1.25e-06
6 1.6e-06 2.6e-06 2.85e-06 1.25e-06 1.55e-06 2.7e-06 2.5e-06 2.7e-06 1.8e-06 2.35e-06 1.9e-06 2.4e-06 2e-06 2.55e-06 2e-06 1.75e-06 1.4e-06 1.75e-06 1.85e-06 2.6e-06 1.9e-06 1.35e-06 1.85e-06 2.5e-06 2.45e-06 2e-06 2e-06 2.55e-06 2.7e-06 1.8e-06 2.9e-06 1.95e-06 2.4e-06 2.5e-06 2.6e-06 2.55e-06 2.5e-06 1.75e-06 2.4e-06 2.85e-06 1.5e-06 2.6e-06 2.1e-06 2.5e-06 1.8e-06 1.8e-06 2.5e-06 2.65e-06
7 2.5e-06 2.45e-06 2.95e-06 2.3e-06 2.6e-06 2.75e-06 2.7e-06 3.7e-06 2.3e-06 2.2e-06 2.8e-06 2.9e-06 2.7e-06 2.15e-06 2.3e-06 2.25e-06 2.7e-06 2.25e-06 2.35e-06 2.9e-06 2.55e-06 2.65e-06 2.35e-06 2.7e-06 2.9e-06 2.65e-06 2.9e-06 2.25e-06 2.65e-06 2.2e-06 2.65e-06 2.3e-06 2.5e-06 2.55e-06 2.55e-06 2.45e-06 3.15e-06 2.2e-06 2.45e-06 2.45e-06 2.5e-06 2.6e-06 2.65e-06 2.55e-06 2.3e-06 2.5e-06 2.55e-06 2.7e-06
8 1.25e-06 2.1e-06 2.6e-06 9.5e-07 1.7e-06 3e-06 1.8e-06 2.3e-06 1.8e-06 1.6e-06 1.9e-06 2.8e-06 2.05e-06 2.2e-06 1.95e-06 9.5e-07 1.8e-06 1.15e-06 1e-06 3.1e-06 2.65e-06 1.7e-06 1.7e-06 3e-06 2.5e-06 1.9e-06 2.6e-06 2.5e-06 3e-06 1.1e-06 3e-06 2.05e-06 2e-06 2.6e-06 2.8e-06 2.2e-06 2.65e-06 9.5e-07 1.95e-06 3.25e-06 1.2e-06 3.05e-06 2e-06 2.2e-06 1.4e-06 2.1e-06 1.95e-06 2.95e-06
9 2.05e-06 2.15e-06 2.7e-06 2e-06 2.3e-06 2.95e-06 2.35e-06 2.2e-06 1.6e-06 1.8e-06 2.65e-06 2.9e-06 2.5e-06 2.2e-06 2.45e-06 1.55e-06 2.35e-06 1.65e-06 1.65e-06 3.1e-06 2.7e-06 2.3e-06 1.6e-06 3e-06 2.85e-06 2.5e-06 2.7e-06 1.9e-06 2.95e-06 1.6e-06 2.6e-06 2.45e-06 1.95e-06 1.9e-06 2.85e-06 2.2e-06 3.15e-06 1.45e-06 2e-06 3.05e-06 2.15e-06 2.95e-06 2.4e-06 2.05e-06 2.35e-06 2.55e-06 1.95e-06 2.9e-06
