 slim_762515160 slim_762515152 slim_762515163 slim_762515138 slim_762515137 slim_762515139 slim_762515166 slim_762515168 slim_762515170 slim_762515142 slim_762515129 slim_762515150 slim_762515165 slim_762515157 slim_762515162 slim_762515136 slim_762515131 slim_762515148 slim_762515133 slim_762515167 slim_762515130 slim_762515156 slim_762515134 slim_762515149 slim_762515161 slim_762515132 slim_762515141 slim_762515164 slim_762515169 slim_762515135 slim_762515159 slim_762515151 slim_762515146 slim_762515145 slim_762515143 slim_762515144 slim_762515154 slim_762515158 slim_762515140 slim_762515128 slim_762515155 slim_762515153 slim_762515147
0 2.5e-06 2.45e-06 1.4e-06 1.95e-06 1.45e-06 1.85e-06 2.35e-06 1.7e-06 1.9e-06 1.95e-06 2.5e-06 2.5e-06 1.9e-06 1.45e-06 1.35e-06 1.85e-06 2.7e-06 2.35e-06 2.3e-06 1.85e-06 2.4e-06 2.5e-06 2.4e-06 2.5e-06 2.35e-06 1.4e-06 2.5e-06 1.9e-06 1.95e-06 2.3e-06 2.15e-06 2.05e-06 2.65e-06 2.15e-06 1.95e-06 1.95e-06 1.7e-06 1.7e-06 1.75e-06 2.85e-06 2.35e-06 1.6e-06 2.05e-06
1 2.45e-06 1.7e-06 1.95e-06 1.55e-06 2.25e-06 1.25e-06 1.3e-06 2.2e-06 1.3e-06 1.6e-06 1.55e-06 1.1e-06 2.2e-06 2e-06 2.2e-06 1.55e-06 1.55e-06 9e-07 9.5e-07 1.45e-06 9e-07 1.1e-06 1.55e-06 1.25e-06 1.55e-06 2.05e-06 1e-06 1.6e-06 1.6e-06 1.5e-06 2.1e-06 1.65e-06 1.8e-06 1.4e-06 1.65e-06 2.35e-06 2.05e-06 2.6e-06 1.85e-06 2e-06 1.55e-06 1.85e-06 1.15e-06
2 1.4e-06 1.95e-06 1.1e-06 1.4e-06 5.5e-07 1.15e-06 1.85e-06 8e-07 1.15e-06 1.3e-06 1.95e-06 2.1e-06 1.1e-06 6e-07 9e-07 1.75e-06 2.25e-06 1.9e-06 1.9e-06 1.75e-06 2e-06 2e-06 1.85e-06 2.1e-06 1.85e-06 8e-07 2.05e-06 1.2e-06 1.2e-06 1.75e-06 1.9e-06 1.5e-06 2.25e-06 1.45e-06 1.25e-06 1.35e-06 8e-07 1.3e-06 1.05e-06 2.25e-06 1.9e-06 8.5e-07 1.5e-06
3 1.95e-06 1.55e-06 1.4e-06 2e-06 1.8e-06 1.4e-06 1.35e-06 1.85e-06 1.65e-06 1.5e-06 1.8e-06 1.35e-06 2e-06 1.45e-06 1.5e-06 1.55e-06 1.7e-06 1.2e-06 1.05e-06 1.55e-06 1.15e-06 1.25e-06 1.7e-06 1.35e-06 1.7e-06 1.6e-06 1.3e-06 1.45e-06 1.85e-06 1.6e-06 1.6e-06 1.2e-06 2e-06 1.55e-06 1.5e-06 2.1e-06 1.9e-06 2.2e-06 1.75e-06 2.25e-06 1.7e-06 1.65e-06 1.45e-06
4 1.45e-06 2.25e-06 5.5e-07 1.8e-06 0.0 1.5e-06 2.05e-06 5.5e-07 1.2e-06 1.3e-06 2.15e-06 2.35e-06 8e-07 6e-07 1.05e-06 2.1e-06 2.5e-06 2.35e-06 2.3e-06 2.1e-06 2.45e-06 2.45e-06 2.05e-06 2.3e-06 1.95e-06 6e-07 2.5e-06 1.15e-06 1e-06 1.95e-06 2.1e-06 1.8e-06 2.55e-06 1.65e-06 1.2e-06 1.15e-06 5e-07 1.1e-06 1.05e-06 2.4e-06 2.1e-06 7e-07 1.8e-06
5 1.85e-06 1.25e-06 1.15e-06 1.4e-06 1.5e-06 1.6e-06 1.8e-06 1.5e-06 9.5e-07 1.5e-06 1.65e-06 1.75e-06 1.65e-06 1.2e-06 1.45e-06 1.55e-06 1.95e-06 1.3e-06 1.5e-06 1.55e-06 1.55e-06 1.55e-06 1.7e-06 1.8e-06 1.7e-06 1.4e-06 1.45e-06 1.45e-06 1.2e-06 1.6e-06 2.05e-06 1.5e-06 1.9e-06 1.25e-06 1.5e-06 1.85e-06 1.3e-06 1.9e-06 1.2e-06 2e-06 1.7e-06 1.3e-06 1.1e-06
6 2.35e-06 1.3e-06 1.85e-06 1.35e-06 2.05e-06 1.8e-06 1.1e-06 2.15e-06 1.9e-06 1.4e-06 1.45e-06 8.5e-07 2e-06 1.9e-06 1.95e-06 1.6e-06 1.2e-06 9e-07 6.5e-07 1.5e-06 6e-07 9e-07 1.3e-06 1e-06 1.45e-06 2.05e-06 9.5e-07 1.4e-06 2.05e-06 1.25e-06 1.7e-06 1.55e-06 1.75e-06 1.6e-06 1.45e-06 2.15e-06 2.25e-06 2.45e-06 2.3e-06 1.85e-06 1.4e-06 2e-06 1.6e-06
7 1.7e-06 2.2e-06 8e-07 1.85e-06 5.5e-07 1.5e-06 2.15e-06 1.1e-06 1.2e-06 1.5e-06 2.25e-06 2.4e-06 1.2e-06 8.5e-07 1.25e-06 2.1e-06 2.6e-06 2.3e-06 2.3e-06 2.05e-06 2.35e-06 2.4e-06 2.15e-06 2.45e-06 2.1e-06 9.5e-07 2.45e-06 1.4e-06 1.3e-06 2.05e-06 2.25e-06 1.9e-06 2.6e-06 1.65e-06 1.45e-06 1.5e-06 8e-07 1.45e-06 1.2e-06 2.55e-06 2.2e-06 9e-07 1.75e-06
8 1.9e-06 1.3e-06 1.15e-06 1.65e-06 1.2e-06 9.5e-07 1.9e-06 1.2e-06 1.4e-06 1.45e-06 1.7e-06 1.8e-06 1.45e-06 1.2e-06 1.6e-06 1.65e-06 2.1e-06 1.5e-06 1.7e-06 1.6e-06 1.7e-06 1.75e-06 1.75e-06 1.9e-06 1.7e-06 1.3e-06 1.65e-06 1.4e-06 1.05e-06 1.65e-06 2.2e-06 1.65e-06 2.05e-06 1.2e-06 1.45e-06 1.75e-06 1e-06 1.8e-06 1.05e-06 2.1e-06 1.75e-06 1.1e-06 1.1e-06
9 1.95e-06 1.6e-06 1.3e-06 1.5e-06 1.3e-06 1.5e-06 1.4e-06 1.5e-06 1.45e-06 2.4e-06 1.75e-06 1.5e-06 1.6e-06 1.35e-06 1.6e-06 1.55e-06 1.75e-06 1.4e-06 1.25e-06 1.65e-06 1.35e-06 1.45e-06 1.65e-06 1.5e-06 1.6e-06 1.45e-06 1.5e-06 1.3e-06 1.55e-06 1.45e-06 1.9e-06 1.6e-06 2.05e-06 1.5e-06 1.35e-06 1.8e-06 1.5e-06 1.95e-06 1.65e-06 2.15e-06 1.65e-06 1.4e-06 1.5e-06
