 slim_337507701 slim_337507751 slim_337507663 slim_337507625 slim_337507742 slim_337507711 slim_337507725 slim_337507357 slim_337507703 slim_337507724 slim_337507635 slim_337507572 slim_337507657 slim_337507755 slim_337507496 slim_337507744 slim_337507749 slim_337507735 slim_337507670 slim_337507603 slim_337507752 slim_337507573 slim_337507729 slim_337507699 slim_337507539 slim_337507541 slim_337507464 slim_337507562 slim_337507673 slim_337507672 slim_337507717 slim_337507608 slim_337507726 slim_337507679 slim_337507417 slim_337507560 slim_337507545 slim_337507658 slim_337507666 slim_337507734 slim_337507676 slim_337507589 slim_337507745 slim_337507583 slim_337507616 slim_337507700 slim_337507692 slim_337507580 slim_337507476 slim_337507651 slim_337507741 slim_337507556 slim_337507713 slim_337507613 slim_337507615 slim_337507730 slim_337507728 slim_337507705 slim_337507630 slim_337507575 slim_337507571 slim_337507587 slim_337507621 slim_337507721 slim_337507697 slim_337507748 slim_337507746 slim_337507715 slim_337507565 slim_337507722 slim_337507753 slim_337507738 slim_337507600 slim_337507636 slim_337507590 slim_337507714 slim_337507710 slim_337507737 slim_337507712 slim_337507677 slim_337507592 slim_337507299 slim_337507684 slim_337507656 slim_337507604 slim_337507652 slim_337507740
0 0.0002071 0.0004861 0.0003891 0.0003773 0.0003627 0.00039905 0.0004694 0.0003623 0.00043 0.00021575 0.00022835 0.0005578 0.0005885 0.0003734 0.0003774 0.00056995 0.0004053 0.00042985 0.00021465 0.00037745 0.0001581 0.0005352 0.00015955 0.00038015 0.0002171 0.0001612 0.0003194 0.0003815 0.00043445 0.00022035 0.00038065 0.000596 0.0002216 0.00016125 0.00038885 0.00052695 0.0002204 0.00028805 0.00058795 0.00018965 0.0001827 0.0003193 0.00018385 0.00021935 0.0005698 0.00056405 0.0004297 0.00024115 0.00043265 0.0005876 0.0004583 0.00016075 0.00027925 0.0001469 0.00023095 0.0003628 0.0004292 0.00030525 0.00036895 0.0003891 0.0002154 0.0003959 0.000161 0.0005755 0.00027425 0.0001582 0.0003454 0.00037765 0.00056275 0.000219 0.0002154 0.00037695 0.00042905 0.0002025 0.0001593 0.00016165 0.0002136 0.0002307 0.0002382 0.0001614 0.0002151 0.0005353 0.00025495 0.0004262 0.00012705 0.00016145 0.00029675
1 0.0004861 0.0008442 0.00044255 0.00042465 0.0004477 0.00051815 0.0005414 0.0004477 0.0004244 0.0004501 0.0005376 0.00051355 0.0005138 0.00044905 0.00042485 0.0005319 0.00042375 0.00042375 0.0004253 0.0004244 0.0004603 0.00042345 0.0005501 0.0004241 0.0004998 0.0004746 0.00043455 0.00048045 0.00047995 0.0005063 0.0005366 0.00051265 0.0005057 0.00047495 0.0004423 0.0005171 0.00050635 0.000487 0.0004227 0.00043605 0.000499 0.0004478 0.0004603 0.0004259 0.0005318 0.0005693 0.0004241 0.00048255 0.00042355 0.0004228 0.0004571 0.0004749 0.00048035 0.0004591 0.0004435 0.0004477 0.00042285 0.0004721 0.0005189 0.00044255 0.0004503 0.0004242 0.00043455 0.0005147 0.00042325 0.00046035 0.00044295 0.0004246 0.0005698 0.00042535 0.00044945 0.0004495 0.000499 0.00052275 0.0005499 0.000436 0.0005241 0.00044355 0.0004257 0.00043555 0.00045005 0.00042315 0.0004983 0.0004484 0.00047555 0.0004361 0.00048045
2 0.0003891 0.00044255 0.0003343 0.00020235 0.0002662 0.000506 0.00054005 0.00026615 0.0002838 0.0002455 0.00034815 0.00041185 0.00044245 0.0002107 0.0002021 0.00037765 0.0002356 0.00028375 0.0003346 0.0002022 0.0003128 0.00016745 0.00043075 0.00020645 0.00034535 0.0003211 0.0002693 0.0002577 0.0003395 0.00030125 0.00044155 0.00055245 0.0003 0.00032135 0.00016725 0.0004412 0.0003013 0.00041895 0.000249 0.00030405 0.0004135 0.0003006 0.0002871 0.00023675 0.0003775 0.0004667 0.00028355 0.0004149 0.00036045 0.00024905 0.00028675 0.0003212 0.0004508 0.00036835 0.000202 0.0002663 0.0002832 0.0003652 0.00047605 0.0001672 0.0002451 0.0003238 0.0003036 0.0005346 0.0003948 0.0003128 0.00020155 0.00020235 0.0004679 0.00023655 0.0002453 0.00021535 0.0003654 0.00040965 0.00043055 0.0003039 0.0003542 0.00020195 0.00035845 0.00030405 0.0002454 0.0001672 0.00048575 0.00029235 0.00038985 0.000304 0.00025775
3 0.0003773 0.00042465 0.00020235 0.0003657 0.00024835 0.00045455 0.0004887 0.0002481 0.00026615 0.00023215 0.00037585 0.00039375 0.0004244 0.00023215 0.0001845 0.0004124 0.0002177 0.00026475 0.00028385 0.00018315 0.00030095 0.00018325 0.00045805 0.0001889 0.0003334 0.0003089 0.0002516 0.00027935 0.0003612 0.00032875 0.0004429 0.00053455 0.0003275 0.00030915 0.0002021 0.00042365 0.0003288 0.0004069 0.0002649 0.000253 0.0004018 0.0002488 0.00027755 0.00018425 0.00041225 0.00048845 0.00026575 0.0004032 0.0003432 0.0002647 0.0002909 0.000309 0.0004391 0.00031695 0.00020215 0.00024845 0.0002651 0.0003135 0.00042505 0.00020235 0.0002331 0.00030605 0.0002521 0.00051695 0.0003433 0.00030095 0.00020245 0.00018345 0.00048965 0.0001834 0.000233 0.0002374 0.00038685 0.00039735 0.00045785 0.0002529 0.0003814 0.0002028 0.0003074 0.00025165 0.0002332 0.0001832 0.0004735 0.00031385 0.00037835 0.00025295 0.0002793
4 0.0003627 0.0004477 0.0002662 0.00024835 0.0004938 0.0004899 0.00045885 0.000247 0.00030145 0.0002973 0.0004174 0.0004291 0.00045975 0.00029625 0.00024845 0.00044765 0.00028165 0.00030105 0.00033555 0.0002482 0.0003508 0.0002472 0.0003929 0.00025165 0.00033285 0.0003085 0.0003015 0.0003322 0.0003853 0.00038155 0.00047815 0.00055765 0.0003803 0.00030875 0.0002659 0.00045885 0.0003816 0.00044525 0.0003001 0.00030285 0.000389 0.00024775 0.00032735 0.00024935 0.0004475 0.0005125 0.0003012 0.0004437 0.00039475 0.0003001 0.0002905 0.0003086 0.0004796 0.00030165 0.0002671 0.0002473 0.0003005 0.0002472 0.0004603 0.0002662 0.00029725 0.00035785 0.00030205 0.00053995 0.0003951 0.0003508 0.0002663 0.0002482 0.0005137 0.00024875 0.0002971 0.0003001 0.0003863 0.00033165 0.00039285 0.0003027 0.0003809 0.00026685 0.0003591 0.0003025 0.00029735 0.000247 0.0004608 0.0003492 0.0003656 0.0003028 0.0003321
5 0.00039905 0.00051815 0.000506 0.00045455 0.0004899 0.0005144 0.0004169 0.0004899 0.00045535 0.00033405 0.0005097 0.00044605 0.00043795 0.0005137 0.00045475 0.0004982 0.00044865 0.0004547 0.00030965 0.0004543 0.00037135 0.00063405 0.00050355 0.00045475 0.0004166 0.0003611 0.00049155 0.0005718 0.00057235 0.0004517 0.00031795 0.0005166 0.00045045 0.00036155 0.00050575 0.00044545 0.00045175 0.000449 0.0006344 0.00034065 0.0004587 0.0004256 0.00037365 0.0002751 0.000498 0.00056275 0.0004551 0.00045845 0.0005176 0.00063445 0.00066215 0.00036115 0.0004551 0.0003477 0.00032625 0.00049 0.0004542 0.00046145 0.0002667 0.000506 0.00033425 0.0005211 0.0003115 0.0005127 0.0003375 0.0003714 0.0004413 0.0004545 0.000564 0.0002743 0.00033415 0.00051415 0.00062105 0.00045185 0.00050335 0.0003123 0.00047565 0.00032605 0.0003419 0.00031185 0.0003339 0.00063375 0.0004864 0.0005141 0.0004043 0.0003124 0.00048725
6 0.0004694 0.0005414 0.00054005 0.0004887 0.00045885 0.0004169 0.0007288 0.0004586 0.0004607 0.0004746 0.0005825 0.0004594 0.00048225 0.0005383 0.0004888 0.00051115 0.0004885 0.00046035 0.0004768 0.00048865 0.0004971 0.00055245 0.0004965 0.0004872 0.00047445 0.00044605 0.00051095 0.0005673 0.00053935 0.0005536 0.0004463 0.00052955 0.00055235 0.0004463 0.0005398 0.00045835 0.00055365 0.0005761 0.0005243 0.00044745 0.000504 0.0003942 0.00049945 0.0004249 0.00051095 0.00053735 0.00046045 0.00055725 0.0005691 0.00052415 0.00051585 0.00044615 0.000584 0.0004176 0.00047605 0.000459 0.00045975 0.00036495 0.00039505 0.00054005 0.0004745 0.0005426 0.0004467 0.0005133 0.0005047 0.0004972 0.000475 0.00048885 0.0005386 0.0004245 0.00047435 0.0005374 0.00056345 0.00044455 0.0004965 0.00044735 0.00052425 0.00047595 0.00047905 0.0004472 0.00047415 0.00055235 0.00054425 0.0005102 0.00047655 0.00044745 0.0005672
7 0.0003623 0.0004477 0.00026615 0.0002481 0.000247 0.0004899 0.0004586 0.000493 0.00030125 0.0002973 0.000417 0.00042885 0.00045975 0.000296 0.0002483 0.00044745 0.00028175 0.00030105 0.00033515 0.0002483 0.0003506 0.0002471 0.00039245 0.00025125 0.00033245 0.0003083 0.00030105 0.00033175 0.0003851 0.00038135 0.00047795 0.0005577 0.0003801 0.00030835 0.0002659 0.00045895 0.0003814 0.00044505 0.00030025 0.00030245 0.0003886 0.0002473 0.0003272 0.00024915 0.0004473 0.0005123 0.000301 0.0004435 0.00039465 0.00029985 0.00029005 0.0003084 0.0004794 0.0003012 0.0002669 0.00024715 0.0003005 0.0002467 0.0004601 0.00026615 0.00029705 0.0003576 0.00030185 0.00053995 0.0003949 0.0003506 0.0002659 0.0002485 0.0005135 0.0002485 0.0002969 0.0002999 0.0003861 0.0003312 0.00039245 0.0003023 0.0003807 0.0002664 0.0003589 0.0003023 0.00029735 0.00024725 0.00046065 0.0003492 0.0003652 0.0003024 0.00033165
8 0.00043 0.0004244 0.0002838 0.00026615 0.00030145 0.00045535 0.0004607 0.00030125 0.0005293 0.0003151 0.00045635 0.0003946 0.0004251 0.0003142 0.0002651 0.00041265 0.0002651 0.0002657 0.0003642 0.0002661 0.0003825 0.0002653 0.00048225 0.0002657 0.0003851 0.0003619 0.0003332 0.00036065 0.0003605 0.00041 0.00044325 0.00053515 0.00040875 0.00036215 0.00028355 0.00042455 0.00041005 0.00048775 0.00026505 0.0003332 0.0004543 0.0003018 0.0003591 0.00026575 0.00041255 0.00048855 0.000265 0.00048385 0.00042415 0.0002649 0.00034405 0.000362 0.00051995 0.00036965 0.0002844 0.0003015 0.00026515 0.0003377 0.0004245 0.0002838 0.0003142 0.0003875 0.0003336 0.00051715 0.0004248 0.0003825 0.0002838 0.000266 0.0004897 0.00026655 0.0003149 0.0003143 0.0004395 0.00042155 0.00048205 0.0003331 0.0004345 0.000284 0.00038735 0.00033405 0.00031515 0.0002652 0.00052635 0.000314 0.00043085 0.00033315 0.00036095
9 0.00021575 0.0004501 0.0002455 0.00023215 0.0002973 0.00033405 0.0004746 0.0002973 0.0003151 0.0001712 0.0002169 0.00044275 0.00047315 0.00023195 0.00023345 0.00045555 0.0002609 0.0003135 0.0001639 0.00023185 0.0001315 0.00037825 0.0002887 0.0002381 0.0002055 0.00017045 0.00027755 0.0002975 0.0003791 0.00015145 0.0003168 0.00055995 0.00015025 0.0001709 0.00024525 0.00044915 0.0001515 0.0002788 0.00045965 0.00016115 0.0002508 0.0002582 0.0001338 8.715e-05 0.0004554 0.00050635 0.0003147 0.00025185 0.00036905 0.0004597 0.000441 0.0001705 0.0002879 0.00019685 9.93e-05 0.0002974 0.00031385 0.00032285 0.00030475 0.0002455 8.685e-05 0.00033195 0.00013185 0.00054245 0.0002232 0.00013145 0.000206 0.0002322 0.00050755 8.655e-05 8.685e-05 0.00023715 0.0004047 0.00026945 0.0002885 0.0001328 0.0002041 0.0001002 0.00018725 0.00013135 8.705e-05 0.00037795 0.00032205 0.0003134 0.00021695 0.00013285 0.00021295
10 0.00022835 0.0005376 0.00034815 0.00037585 0.0004174 0.0005097 0.0005825 0.000417 0.00045635 0.0002169 0.0 0.00058525 0.00061595 0.00029155 0.0003748 0.00055795 0.0004039 0.00045735 0.00031885 0.000376 0.00018405 0.00045075 0.0001652 0.00037935 0.00020335 0.00026055 0.0003426 0.0002251 0.000307 6.655e-05 0.00045205 0.0006475 6.78e-05 0.0002606 0.0003479 0.00055465 6.66e-05 0.0002388 0.00053245 0.000295 0.0001933 0.0004032 0.00020965 0.00029975 0.0005578 0.0004366 0.0004566 0.0001916 0.00045435 0.0005321 0.000429 0.0002607 0.00023 0.00030955 0.000273 0.0004175 0.00045685 0.00044535 0.0004787 0.00034815 0.00021595 0.00041815 0.00026745 0.00062685 0.0003799 0.000184 0.00033365 0.0003757 0.0004354 0.0003005 0.0002165 0.0002958 0.0003339 0.00024605 0.000165 0.0002667 0.0001206 0.0002722 0.0003423 0.0002679 0.00021655 0.00045085 0.00026635 0.0003733 0.00025005 0.0002668 0.00015515
11 0.0005578 0.00051355 0.00041185 0.00039375 0.0004291 0.00044605 0.0004594 0.00042885 0.0003946 0.00044275 0.00058525 0.0007847 0.00041545 0.00044165 0.000394 0.00041155 0.0003936 0.00039415 0.0004855 0.00039375 0.00051015 0.00039275 0.00061005 0.0003938 0.00051415 0.0004897 0.0004608 0.0004888 0.0004896 0.0005382 0.00044235 0.0005018 0.00053695 0.00048995 0.0004116 0.0004231 0.00053825 0.0005768 0.00039335 0.00046225 0.00058235 0.0004296 0.00048675 0.00039485 0.00041165 0.0004878 0.00039435 0.0005834 0.0005131 0.00039315 0.00047165 0.0004898 0.000609 0.00049745 0.0004126 0.0004292 0.0003936 0.0004655 0.0004245 0.00041185 0.00044275 0.0004863 0.0004614 0.00048685 0.0005133 0.00051015 0.000412 0.00039395 0.00048875 0.00039375 0.00044255 0.00044225 0.00053845 0.00054935 0.00060985 0.0004621 0.00056215 0.0004119 0.00048765 0.00046185 0.0004428 0.0003927 0.0006221 0.0004423 0.0005589 0.0004622 0.00048875
