 slim_761949186 slim_761949139 slim_761949144 slim_761949202 slim_761949161 slim_761949153 slim_761949165 slim_761949178 slim_761949199 slim_761949154 slim_761949175 slim_761949195 slim_761949187 slim_761949143 slim_761949179 slim_761949162 slim_761949182 slim_761949173 slim_761949193 slim_761949183 slim_761949145 slim_761949156 slim_761949203 slim_761949168 slim_761949189 slim_761949171 slim_761949159 slim_761949197 slim_761949167 slim_761949142 slim_761949205 slim_761949148 slim_761949185 slim_761949172 slim_761949155 slim_761949137 slim_761949200 slim_761949191 slim_761949147 slim_761949164 slim_761949184 slim_761949150 slim_761949169 slim_761949181 slim_761949188 slim_761949141 slim_761949192 slim_761949138 slim_761949170 slim_761949207 slim_761949158 slim_761949160 slim_761949163 slim_761949157 slim_761949151 slim_761949177 slim_761949166 slim_761949146 slim_761949198 slim_761949152 slim_761949196 slim_761949206 slim_761949176 slim_761949194 slim_761949201 slim_761949190 slim_761949204 slim_761949149 slim_761949180 slim_761949140 slim_761949174
0 0.0001557 0.0001068 0.00013085 8.455e-05 0.0001002 9.105e-05 0.0001239 9.66e-05 8.035e-05 9.105e-05 9.125e-05 0.00012935 8.455e-05 9.925e-05 9.01e-05 0.0001068 0.0001335 0.00012275 0.0001156 9.665e-05 9.115e-05 8.345e-05 9.225e-05 9.12e-05 0.00013345 9.095e-05 0.0001335 8.98e-05 0.00011565 9.11e-05 9.67e-05 0.00013345 8.45e-05 9.655e-05 0.00010205 9.12e-05 0.00012805 9.12e-05 0.00010795 0.00012845 0.00010215 9.665e-05 0.0001042 0.00010445 9e-05 9.515e-05 9.595e-05 9.66e-05 9.105e-05 8.44e-05 0.0001211 0.00010205 9.115e-05 0.000108 9.105e-05 0.00012395 0.00013215 9.385e-05 9.115e-05 8.69e-05 0.0001214 0.0001239 9.12e-05 8.59e-05 9.655e-05 0.00012815 8.455e-05 9.115e-05 0.0001295 9.1e-05 0.00015245
1 0.0001068 5.24e-05 0.0001275 4.705e-05 4.35e-05 3.325e-05 9.145e-05 7.22e-05 0.0001402 3.31e-05 2.985e-05 0.0001185 4.705e-05 6.375e-05 8.61e-05 2.975e-05 0.0001393 9.63e-05 9.21e-05 7.84e-05 3.33e-05 0.0001359 4.875e-05 3.335e-05 0.00013925 3.32e-05 0.0001393 0.00013205 9.215e-05 3.325e-05 3.68e-05 0.00013925 4.7e-05 7.23e-05 7.57e-05 2.98e-05 0.0001003 2.64e-05 8.515e-05 0.00013685 0.0001114 3.675e-05 5.9e-05 0.00010285 8.6e-05 6.135e-05 4.615e-05 6.875e-05 3.325e-05 4.695e-05 0.00013115 0.0001113 3.33e-05 8.225e-05 2.97e-05 9.16e-05 0.00012855 6.04e-05 3.32e-05 8.48e-05 0.000114 9.155e-05 2.98e-05 6.525e-05 7.215e-05 0.0001006 4.705e-05 2.975e-05 0.0001307 3.32e-05 0.00015905
2 0.00013085 0.0001275 0.0001358 0.0001034 0.0001168 0.0001117 0.00012235 0.0001399 0.0001565 0.0001117 0.0001142 9.865e-05 0.0001034 0.0001 0.00013155 0.0001252 0.00011805 0.0001184 0.0001221 0.00014835 0.0001118 0.000151 0.0001196 0.00011185 0.000118 0.0001116 0.000118 0.00016675 0.00012215 0.00011175 0.0001221 0.00011795 0.00010335 0.00013985 0.0001501 0.00011415 8.99e-05 0.00011645 0.0001332 0.00013355 0.0001681 0.00012205 0.00012785 0.0001539 0.00013145 0.00011525 0.0001223 0.0001422 0.0001117 0.00010325 0.00015025 0.000168 0.0001118 0.00013535 0.000114 0.0001224 9.35e-05 8.985e-05 0.0001118 0.0001309 8.145e-05 0.00012235 0.00011415 0.0001121 0.00013985 8.94e-05 0.0001034 0.0001141 0.0001506 0.00011165 0.00010015
3 8.455e-05 4.705e-05 0.0001034 2.79e-05 4.225e-05 1.395e-05 9.03e-05 7.175e-05 0.0001363 1.405e-05 1.89e-05 0.0001226 1.4e-05 4.935e-05 7.18e-05 4.23e-05 0.00014755 0.00010845 8.575e-05 8.88e-05 1.395e-05 0.0001222 2.96e-05 1.41e-05 0.0001475 1.395e-05 0.00014755 0.0001421 8.57e-05 1.4e-05 3.615e-05 0.0001475 1.4e-05 7.17e-05 9.365e-05 1.885e-05 8.985e-05 2.36e-05 6.295e-05 0.0001035 0.00012945 3.6e-05 3.975e-05 0.0001023 7.17e-05 3.72e-05 4.475e-05 7.65e-05 1.405e-05 1.395e-05 0.0001434 0.00012935 1.405e-05 6.845e-05 1.88e-05 9.025e-05 0.0001131 2.74e-05 1.405e-05 7.02e-05 8.985e-05 9.03e-05 1.885e-05 4.68e-05 7.17e-05 9.025e-05 1.405e-05 1.88e-05 0.00014805 1.4e-05 0.0001615
4 0.0001002 4.35e-05 0.0001168 4.225e-05 8.42e-05 4.22e-05 9.02e-05 8.6e-05 0.0001384 4.215e-05 4.37e-05 0.00012225 4.225e-05 6.375e-05 8.61e-05 4.22e-05 0.0001471 0.0001095 0.00010055 9.69e-05 4.23e-05 0.0001365 5.775e-05 4.235e-05 0.00014705 4.21e-05 0.0001471 0.000144 0.0001006 4.225e-05 5.055e-05 0.00014705 4.22e-05 8.6e-05 9.42e-05 4.365e-05 0.00010335 4.5e-05 8.705e-05 0.00013165 0.0001299 5.05e-05 6.8e-05 0.0001166 8.6e-05 6.53e-05 5.975e-05 8.735e-05 4.22e-05 4.21e-05 0.00014435 0.0001298 4.23e-05 8.9e-05 4.35e-05 9.03e-05 0.0001265 5.565e-05 4.225e-05 8.48e-05 0.00010325 9.025e-05 4.365e-05 6.12e-05 8.595e-05 0.00010365 4.225e-05 4.36e-05 0.00013415 4.215e-05 0.00016155
5 9.105e-05 3.325e-05 0.0001117 1.395e-05 4.22e-05 3e-07 9.02e-05 5.795e-05 0.00014275 2.5e-07 5.1e-06 0.00012125 1.395e-05 4.925e-05 7.17e-05 2.85e-05 0.00014215 9.98e-05 7.71e-05 7.5e-05 1.5e-07 0.00012155 1.58e-05 3e-07 0.0001421 1.5e-07 0.00014215 0.00013485 7.705e-05 2e-07 2.235e-05 0.0001421 1.4e-05 5.79e-05 7.985e-05 5.05e-06 8.445e-05 9.8e-06 5.625e-05 0.0001039 0.00011565 2.22e-05 2.595e-05 8.85e-05 7.16e-05 2.85e-05 3.095e-05 6.27e-05 2.5e-07 1.39e-05 0.00013475 0.00011555 2.5e-07 6.175e-05 5e-06 9.015e-05 0.0001128 2.73e-05 2.5e-07 7.01e-05 9.82e-05 9.02e-05 5.05e-06 5.075e-05 5.79e-05 8.485e-05 1.405e-05 5e-06 0.00014795 2e-07 0.00016125
6 0.0001239 9.145e-05 0.00012235 9.03e-05 9.02e-05 9.02e-05 0.0001801 0.0001149 0.00014765 9.01e-05 9.165e-05 0.0001371 9.03e-05 9.83e-05 0.00011505 9.015e-05 0.000147 0.00012895 0.00012735 0.0001214 9.025e-05 0.0001421 9.54e-05 9.03e-05 0.00014695 9.015e-05 0.000147 0.00014855 0.0001274 9.02e-05 9.85e-05 0.00014695 9.025e-05 0.00011495 0.0001231 9.16e-05 0.0001223 9.295e-05 0.000119 0.0001388 0.00013975 9.845e-05 0.000105 0.0001272 0.00011495 0.00010415 0.00010385 0.00011625 9.02e-05 9.02e-05 0.0001521 0.00013965 9.025e-05 0.00012055 9.15e-05 9.015e-05 0.00013635 9.02e-05 9.02e-05 0.00011565 0.0001223 9.01e-05 9.16e-05 0.0001051 0.00011485 0.0001222 9.03e-05 9.155e-05 0.00011495 9.015e-05 0.00015935
7 9.66e-05 7.22e-05 0.0001399 7.175e-05 8.6e-05 5.795e-05 0.0001149 0.0001156 0.00010075 5.785e-05 5.805e-05 0.00012745 7.175e-05 8.5e-05 7.17e-05 7.225e-05 0.0001126 0.00010085 0.0001001 5.79e-05 5.8e-05 9.86e-05 5.91e-05 5.805e-05 0.00011255 5.79e-05 0.0001126 8.34e-05 0.00010015 5.795e-05 5.805e-05 0.00011255 7.17e-05 5.79e-05 5.785e-05 5.8e-05 0.0001127 5.8e-05 8.905e-05 0.00013085 5.785e-05 5.8e-05 7.165e-05 6.575e-05 7.16e-05 8.085e-05 6.685e-05 5.785e-05 5.795e-05 7.165e-05 0.00010005 5.78e-05 5.8e-05 8.965e-05 5.79e-05 0.000115 0.0001357 8.51e-05 5.795e-05 7.575e-05 0.0001264 0.00011495 5.8e-05 8.65e-05 5.78e-05 0.000113 7.175e-05 5.795e-05 0.00011495 5.79e-05 0.00015475
8 8.035e-05 0.0001402 0.0001565 0.0001363 0.0001384 0.00014275 0.00014765 0.00010075 6.21e-05 0.00014275 0.0001382 0.00013605 0.0001363 0.000132 9.425e-05 0.00014495 0.0001116 0.00012015 0.00013195 8.38e-05 0.00014285 7.18e-05 0.0001367 0.0001429 0.00011155 0.00014265 0.0001116 4.545e-05 0.000132 0.0001428 0.00012945 0.00011155 0.00013625 0.0001007 8.725e-05 0.00013815 0.0001537 0.0001334 0.00013965 0.00015595 5.875e-05 0.0001294 0.0001471 9.3e-05 9.415e-05 0.0001416 0.00012155 9.6e-05 0.00014275 0.00013615 8.99e-05 5.865e-05 0.00014285 0.00013495 0.000138 0.0001477 0.00015255 0.00014555 0.00014285 8.685e-05 0.0001471 0.00014765 0.00013815 0.00011865 0.0001007 0.0001538 0.0001363 0.0001381 0.0001057 0.0001427 0.00014275
9 9.105e-05 3.31e-05 0.0001117 1.405e-05 4.215e-05 2.5e-07 9.01e-05 5.785e-05 0.00014275 2e-07 5.1e-06 0.0001212 1.405e-05 4.925e-05 7.17e-05 2.84e-05 0.0001421 9.975e-05 7.705e-05 7.495e-05 3e-07 0.0001215 1.575e-05 3.5e-07 0.00014205 2e-07 0.0001421 0.0001348 7.71e-05 2e-07 2.23e-05 0.00014205 1.4e-05 5.79e-05 7.98e-05 5.05e-06 8.45e-05 9.8e-06 5.63e-05 0.00010385 0.0001156 2.225e-05 2.6e-05 8.845e-05 7.16e-05 2.84e-05 3.11e-05 6.26e-05 2.5e-07 1.395e-05 0.0001347 0.0001155 3e-07 6.165e-05 4.95e-06 9.02e-05 0.00011275 2.74e-05 2.5e-07 7.01e-05 9.82e-05 9.015e-05 5.05e-06 5.075e-05 5.78e-05 8.48e-05 1.405e-05 5e-06 0.0001479 1.5e-07 0.0001612
