 slim_762397426 slim_762397423 slim_762397416 slim_762397414 slim_762397449 slim_762397427 slim_762397439 slim_762397440 slim_762397431 slim_762397446 slim_762397433 slim_762397415 slim_762397451 slim_762397421 slim_762397430 slim_762397447 slim_762397434 slim_762397413 slim_762397436 slim_762397444 slim_762397428 slim_762397418 slim_762397445 slim_762397417 slim_762397438 slim_762397450 slim_762397441 slim_762397435 slim_762397425 slim_762397443 slim_762397437 slim_762397452 slim_762397422 slim_762397432 slim_762397448 slim_762397424 slim_762397419 slim_762397429 slim_762397420 slim_762397412 slim_762397442 slim_762397453
0 1.1e-06 2e-06 1.05e-06 1.05e-06 2.05e-06 7e-07 1.95e-06 1.1e-06 1.7e-06 2.5e-06 1.7e-06 8.5e-07 1.95e-06 1e-06 1.05e-06 2e-06 6.5e-07 2.8e-06 1.7e-06 1.7e-06 1.15e-06 1.15e-06 1.35e-06 1.8e-06 9.5e-07 1.65e-06 1.35e-06 1.25e-06 1.4e-06 1.9e-06 2.35e-06 1.25e-06 2.4e-06 1.05e-06 1.3e-06 1.6e-06 9e-07 1.75e-06 1.6e-06 9.5e-07 1.95e-06 1.35e-06
1 2e-06 3.1e-06 2.15e-06 2.4e-06 2e-06 1.8e-06 1.85e-06 2.1e-06 2e-06 2e-06 2.15e-06 2.15e-06 2e-06 1.75e-06 2.05e-06 1.95e-06 1.95e-06 2.1e-06 1.95e-06 2.1e-06 2.3e-06 1.85e-06 1.8e-06 2.1e-06 2.2e-06 2.5e-06 2.1e-06 2e-06 2.35e-06 1.75e-06 2.2e-06 2.2e-06 1.9e-06 1.75e-06 1.95e-06 2.45e-06 1.75e-06 2.35e-06 2.2e-06 1.8e-06 2.15e-06 2.05e-06
2 1.05e-06 2.15e-06 1.2e-06 9.5e-07 2.15e-06 1.05e-06 2.15e-06 8.5e-07 2.1e-06 2.7e-06 2.1e-06 9e-07 2.5e-06 1.25e-06 8e-07 2.45e-06 1.2e-06 3.2e-06 2e-06 2.1e-06 8e-07 1.3e-06 1.55e-06 2.1e-06 9.5e-07 1.3e-06 1.4e-06 1.05e-06 1.3e-06 2.3e-06 2.75e-06 1.05e-06 2.6e-06 1.45e-06 1.65e-06 1.3e-06 1.3e-06 1.65e-06 2.05e-06 1.35e-06 1.75e-06 1e-06
3 1.05e-06 2.4e-06 9.5e-07 1.2e-06 2.2e-06 1.15e-06 2.25e-06 1.05e-06 2.05e-06 2.85e-06 2.05e-06 9e-07 2.5e-06 1.35e-06 1e-06 2.4e-06 1e-06 3.15e-06 1.85e-06 2e-06 8e-07 1.4e-06 1.65e-06 2.05e-06 1e-06 1.4e-06 1.45e-06 1.2e-06 1.35e-06 2.35e-06 2.65e-06 1.15e-06 2.75e-06 1.5e-06 1.65e-06 1.35e-06 1.35e-06 1.7e-06 1.9e-06 1.4e-06 1.9e-06 1.25e-06
4 2.05e-06 2e-06 2.15e-06 2.2e-06 3.4e-06 2.05e-06 1.95e-06 2.2e-06 2e-06 2.1e-06 2.1e-06 2.1e-06 1.95e-06 2e-06 2.15e-06 1.85e-06 2e-06 1.9e-06 1.95e-06 2.2e-06 2.25e-06 2.15e-06 2.1e-06 2.05e-06 2.2e-06 2.4e-06 2.15e-06 2.1e-06 2.25e-06 1.9e-06 2.1e-06 2.2e-06 1.95e-06 2e-06 2.1e-06 2.35e-06 2e-06 2.4e-06 2.2e-06 2.05e-06 2.05e-06 2.2e-06
5 7e-07 1.8e-06 1.05e-06 1.15e-06 2.05e-06 5e-07 1.95e-06 9.5e-07 1.8e-06 2.45e-06 1.65e-06 7.5e-07 2.05e-06 7.5e-07 9.5e-07 2.05e-06 8.5e-07 2.8e-06 1.65e-06 1.65e-06 1.2e-06 9.5e-07 1.25e-06 1.85e-06 1.2e-06 1.75e-06 1.2e-06 1.2e-06 1.55e-06 1.75e-06 2.4e-06 1.3e-06 2.35e-06 9e-07 1.2e-06 1.7e-06 6e-07 1.85e-06 1.75e-06 6.5e-07 2e-06 1.4e-06
6 1.95e-06 1.85e-06 2.15e-06 2.25e-06 1.95e-06 1.95e-06 2.8e-06 2.1e-06 1.6e-06 1.85e-06 2e-06 2.15e-06 1.9e-06 1.8e-06 2.05e-06 1.85e-06 1.7e-06 1.95e-06 1.9e-06 1.85e-06 2.15e-06 1.75e-06 1.6e-06 1.75e-06 2e-06 2.25e-06 2e-06 1.9e-06 2.1e-06 1.75e-06 1.7e-06 2.05e-06 1.75e-06 1.75e-06 1.8e-06 2.2e-06 1.8e-06 2.05e-06 1.9e-06 1.85e-06 1.8e-06 1.8e-06
7 1.1e-06 2.1e-06 8.5e-07 1.05e-06 2.2e-06 9.5e-07 2.1e-06 1.5e-06 2.05e-06 2.65e-06 2.05e-06 9.5e-07 2.45e-06 1.25e-06 8.5e-07 2.4e-06 1.15e-06 3.15e-06 2e-06 2.05e-06 9.5e-07 1.25e-06 1.5e-06 2.1e-06 1e-06 1.4e-06 1.35e-06 1.1e-06 1.35e-06 2.25e-06 2.7e-06 1.1e-06 2.55e-06 1.4e-06 1.55e-06 1.35e-06 1.25e-06 1.65e-06 2e-06 1.3e-06 1.8e-06 1.05e-06
8 1.7e-06 2e-06 2.1e-06 2.05e-06 2e-06 1.8e-06 1.6e-06 2.05e-06 2.5e-06 2.25e-06 1.75e-06 1.95e-06 1.9e-06 1.9e-06 2e-06 1.75e-06 1.25e-06 2.05e-06 1.95e-06 2e-06 2.1e-06 1.95e-06 2.05e-06 1.7e-06 1.85e-06 2.15e-06 1.9e-06 2.1e-06 1.95e-06 2.05e-06 1.6e-06 1.95e-06 2.15e-06 1.75e-06 1.65e-06 2.1e-06 1.9e-06 2e-06 1.65e-06 1.95e-06 1.75e-06 2.1e-06
9 2.5e-06 2e-06 2.7e-06 2.85e-06 2.1e-06 2.45e-06 1.85e-06 2.65e-06 2.25e-06 3.2e-06 2.45e-06 2.7e-06 2e-06 2.1e-06 2.6e-06 2e-06 2.3e-06 1.95e-06 2.1e-06 2.15e-06 2.75e-06 2e-06 1.75e-06 2.3e-06 2.6e-06 2.8e-06 2.5e-06 2.25e-06 2.65e-06 1.7e-06 2.3e-06 2.65e-06 1.7e-06 2.05e-06 2.3e-06 2.75e-06 2.1e-06 2.6e-06 2.35e-06 2.15e-06 2.45e-06 2.2e-06
