 slim_337470931 slim_337484198 slim_337498256 slim_337497764 slim_337499350 slim_337483781 slim_337499431 slim_337490594 slim_337499411 slim_337499396 slim_337499442 slim_337499516 slim_337499559 slim_337499560 slim_337499495 slim_337499462 slim_337499488 slim_337499561 slim_337499523 slim_337499514 slim_337499545 slim_337499467 slim_337499507 slim_337499439 slim_337499490 slim_337499510 slim_337499528 slim_337499487 slim_337499555 slim_337499554 slim_337499532 slim_337499549 slim_337499452 slim_337499468 slim_337499581 slim_337499566 slim_337499665 slim_337499662 slim_337499587 slim_337499615 slim_337499601 slim_337499672 slim_337499633 slim_337499673 slim_337499604 slim_337499642 slim_337499570 slim_337499649 slim_337499669 slim_337499666 slim_337499629 slim_337499678 slim_337499661 slim_337499650 slim_337499621 slim_337499595 slim_337499671 slim_337499634 slim_337499684 slim_337499588 slim_337499681 slim_337499651 slim_337499641 slim_337499644 slim_337499637 slim_337499680 slim_337499636 slim_337499638 slim_337499631 slim_337499589 slim_337499658 slim_337499676 slim_337499639 slim_337499618 slim_337499667 slim_337499656 slim_337499674 slim_337499685 slim_337499654 slim_337499597 slim_337499630 slim_337499663 slim_337499652 slim_337499677 slim_337499653 slim_337499679 slim_337499571 slim_337499577 slim_337499670 slim_337499686 slim_337499682 slim_337499635 slim_337499607 slim_337499603 slim_337499643 slim_337499563 slim_337499675 slim_337499608 slim_337499664 slim_337499628 slim_337499660 slim_337499632
0 0.0009018 0.0009417 0.0009064 0.00090395 0.00093985 0.00091325 0.00091905 0.0008677 0.00092535 0.0009368 0.00077645 0.0009454 0.00090235 0.0008957 0.0008821 0.00094665 0.00090925 0.00093345 0.00082645 0.00089445 0.0008743 0.0008859 0.00091685 0.000832 0.00085035 0.00088625 0.0008809 0.0008945 0.0009019 0.00088895 0.0008679 0.00093065 0.00077665 0.0008513 0.00093475 0.00089615 0.00087885 0.0008989 0.00083915 0.0008429 0.00088095 0.0009182 0.0008877 0.0008595 0.00088115 0.0008988 0.0008794 0.0006963 0.0008897 0.00090615 0.0009114 0.0008072 0.00073595 0.0008786 0.00088525 0.0008877 0.0009481 0.0009544 0.0009271 0.00089185 0.0008279 0.0009125 0.0008658 0.0008771 0.00092685 0.00088485 0.00094595 0.00091705 0.00088865 0.0008842 0.00085515 0.00089185 0.000884 0.0008068 0.000924 0.00087695 0.00088105 0.0009053 0.0009587 0.00088395 0.00091125 0.00088765 0.0009231 0.00086645 0.00087035 0.0008678 0.00086985 0.00091605 0.00089555 0.00093135 0.0009422 0.00087035 0.00085435 0.0006962 0.00091635 0.0009255 0.0009008 0.00089725 0.0008634 0.00081565 0.0008569 0.0008997
1 0.0009417 0.0009822 0.00083895 0.0009616 0.0009149 0.00086485 0.00086265 0.00087905 0.00091655 0.00092745 0.0009317 0.00089265 0.000908 0.00080615 0.0009284 0.0009226 0.0009671 0.00094845 0.0009097 0.0009393 0.00090375 0.0009185 0.0008796 0.00087915 0.00084 0.00088495 0.00086685 0.00087755 0.00070055 0.0008934 0.0008931 0.00072235 0.0009319 0.00089995 0.00091115 0.0008528 0.0009761 0.0009045 0.0008928 0.0008464 0.0008097 0.00095295 0.00089895 0.0008885 0.00091355 0.00086025 0.0007271 0.0009248 0.0009214 0.00085305 0.00067985 0.000857 0.0009135 0.00092275 0.000873 0.0008716 0.00086015 0.00091075 0.0009168 0.00089435 0.0009624 0.0009062 0.0009111 0.0008293 0.000891 0.0008344 0.00093665 0.000931 0.00093705 0.0008592 0.0008956 0.00089615 0.0009172 0.0006849 0.0009119 0.00080155 0.00080945 0.0009074 0.00098675 0.00091715 0.00087805 0.00087155 0.00088975 0.00090705 0.00087965 0.0008095 0.00084885 0.00093365 0.00085675 0.0008944 0.00066085 0.00087965 0.00089845 0.0009247 0.00092135 0.00089835 0.00089155 0.0009221 0.00086255 0.00091215 0.00070445 0.00089925
2 0.0009064 0.00083895 0.0008511 0.00089685 0.00090435 0.00082715 0.0008544 0.00081435 0.00094675 0.0008027 0.00087405 0.00091125 0.0009469 0.0008612 0.000806 0.00083 0.000921 0.00080645 0.0009221 0.00090275 0.00094545 0.0009251 0.00090975 0.00082255 0.0008707 0.0008529 0.0007173 0.0008055 0.0008946 0.00077235 0.00085735 0.00092315 0.00087425 0.0008802 0.00083875 0.00067665 0.00091925 0.00091565 0.0008254 0.0008809 0.0008741 0.0009362 0.00083895 0.00085965 0.00087535 0.00082305 0.0009131 0.00087415 0.00078885 0.0009137 0.00081515 0.00086095 0.0008373 0.0008725 0.000908 0.00084965 0.00084995 0.0008886 0.00092045 0.0008588 0.00082695 0.0009123 0.00090295 0.00087185 0.00093975 0.00055695 0.00081655 0.0009069 0.0009209 0.0008113 0.0008867 0.0008248 0.00078695 0.00089415 0.00080345 0.00063335 0.00087455 0.0008259 0.0008505 0.0007869 0.000822 0.0008496 0.00084905 0.00090475 0.00089195 0.00068485 0.00089235 0.0009164 0.000673 0.0009179 0.00081125 0.00089195 0.00083345 0.00087405 0.0009429 0.00085825 0.00085175 0.000907 0.0008139 0.00093525 0.00079 0.0008921
3 0.00090395 0.0009616 0.00089685 0.0009308 0.0009109 0.0009201 0.00088525 0.0009606 0.0008966 0.0009063 0.0008885 0.0008802 0.0008924 0.0009398 0.0009341 0.00089205 0.0009512 0.0006659 0.000907 0.00071925 0.0008739 0.0009198 0.00089615 0.00092555 0.00091055 0.00091395 0.0008929 0.0009112 0.0009767 0.00095955 0.0009175 0.00097575 0.0008887 0.0009599 0.0009133 0.00090995 0.0009738 0.00092965 0.0008958 0.0009413 0.00090865 0.0009466 0.0008925 0.000942 0.00095235 0.0009176 0.00097205 0.0009236 0.0009558 0.00094915 0.00094365 0.0008741 0.0009097 0.0009128 0.0009693 0.0009353 0.00089175 0.000895 0.00067885 0.00092435 0.0008593 0.00085935 0.0007288 0.00096095 0.00089955 0.000927 0.0009071 0.00092705 0.00094005 0.0009271 0.0009169 0.0009134 0.00095975 0.000925 0.0009543 0.0009274 0.000963 0.00091995 0.00098925 0.0009597 0.0009056 0.00093525 0.00085495 0.0009039 0.0009473 0.0009406 0.0009608 0.00094445 0.00068675 0.00093175 0.0009366 0.0009473 0.000907 0.0009235 0.00091 0.00092175 0.00089405 0.0008289 0.00093575 0.00090745 0.00090475 0.0009565
4 0.00093985 0.0009149 0.00090435 0.0009109 0.0008912 0.00083505 0.00080335 0.0009345 0.00089685 0.00088995 0.00093805 0.0009146 0.00088715 0.00084295 0.00097905 0.0009104 0.0008838 0.00089715 0.00089205 0.0008741 0.0008886 0.00091365 0.00086045 0.00088365 0.0008184 0.00085775 0.0009441 0.0009155 0.0009375 0.00094815 0.00088395 0.00093725 0.00093825 0.000925 0.0008962 0.000916 0.0009708 0.00090935 0.0008929 0.0008686 0.0008563 0.0009238 0.0006892 0.00091505 0.00085055 0.00088445 0.0009325 0.000948 0.00092375 0.00091015 0.00090515 0.0008687 0.00094185 0.0008051 0.000934 0.000876 0.00085195 0.00089415 0.00084805 0.0008986 0.0009428 0.0008306 0.000887 0.000908 0.00089105 0.0009061 0.0009443 0.00083155 0.0008888 0.0008725 0.00087065 0.0008947 0.0009248 0.00091825 0.0006998 0.0008516 0.00093875 0.0009183 0.0009729 0.00092475 0.0009117 0.00087595 0.00082315 0.00087115 0.0008049 0.000887 0.00088 0.00095585 0.00085565 0.00085965 0.00087335 0.0008049 0.00084275 0.0009479 0.00095585 0.0008523 0.0008259 0.0008963 0.00088835 0.00084505 0.00091795 0.0008905
5 0.00091325 0.00086485 0.00082715 0.0009201 0.00083505 0.0008886 0.0007552 0.00079505 0.00091225 0.0008934 0.00091175 0.00089045 0.0009041 0.0008041 0.0008759 0.0008951 0.00094105 0.00089135 0.0009287 0.0008696 0.00091235 0.0009024 0.0008346 0.00086675 0.00088865 0.0007924 0.00087335 0.00085545 0.00090335 0.00083675 0.00081135 0.00092345 0.00091195 0.00084795 0.0008924 0.00087535 0.00093075 0.00089395 0.0008556 0.00087275 0.00085435 0.0009306 0.0008597 0.00082955 0.0007727 0.0007998 0.0009307 0.0008903 0.0008181 0.00088945 0.0008346 0.0008102 0.00088425 0.00081385 0.0008975 0.0007963 0.00081035 0.0008876 0.00088975 0.00085455 0.0009119 0.00068315 0.00087125 0.00084945 0.0008764 0.0008195 0.00088285 0.0009162 0.00090515 0.0007975 0.0008471 0.00088215 0.0008276 0.00091495 0.00082485 0.0008407 0.0009151 0.0008856 0.00092795 0.00082755 0.000798 0.00079625 0.00081855 0.00091745 0.0006608 0.00086025 0.00090495 0.0009063 0.00086175 0.0007033 0.0007948 0.0006608 0.0008808 0.0008902 0.00092755 0.0008695 0.0008811 0.0008694 0.00087015 0.00070665 0.00082725 0.00085585
6 0.00091905 0.00086265 0.0008544 0.00088525 0.00080335 0.0007552 0.0006988 0.0008144 0.00085965 0.00085165 0.0009172 0.000889 0.0008513 0.00059415 0.00086555 0.00084475 0.00089875 0.00085305 0.0009149 0.00087925 0.0008905 0.0009004 0.0008507 0.00085595 0.0008443 0.0005996 0.0008957 0.0008721 0.00088825 0.0008192 0.0008085 0.00096265 0.0009174 0.0007546 0.0008635 0.0008904 0.0009247 0.000843 0.00078075 0.0008545 0.00063715 0.00089115 0.00083855 0.00073795 0.00080975 0.00061705 0.00092395 0.0009173 0.00084005 0.0008688 0.00073865 0.000583 0.0008855 0.0007959 0.0008752 0.00058275 0.0006231 0.0008688 0.0008382 0.00084595 0.000885 0.0008351 0.0008688 0.0008366 0.000836 0.00081925 0.0008592 0.00086735 0.0007608 0.0006169 0.0008906 0.00087185 0.00083845 0.00088835 0.00080955 0.0008197 0.0008714 0.000904 0.00094825 0.0008384 0.0008465 0.0005827 0.0006336 0.00090425 0.0008057 0.00087085 0.00085625 0.0009127 0.0008603 0.0008385 0.0005885 0.0008057 0.00085155 0.0009172 0.000914 0.00074585 0.0008392 0.00091995 0.00084465 0.0008459 0.0008505 0.0008772
7 0.0008677 0.00087905 0.00081435 0.0009606 0.0009345 0.00079505 0.0008144 0.0008346 0.00086 0.00089855 0.00089845 0.00092985 0.00093495 0.0008315 0.0008659 0.00090265 0.000986 0.0009301 0.00092225 0.0009405 0.0009397 0.00096735 0.0009049 0.00086765 0.00086455 0.00078075 0.00088135 0.0008778 0.00089665 0.00082735 0.00067645 0.00091595 0.00089865 0.00088055 0.0009424 0.00086715 0.0009176 0.0009208 0.0007539 0.0008582 0.00081235 0.00096725 0.00089305 0.00087135 0.00084195 0.00085625 0.0008658 0.0008708 0.0008703 0.00090715 0.00087075 0.0008319 0.0008761 0.0008781 0.00089085 0.0008596 0.0008738 0.0008642 0.00095235 0.00083265 0.00088995 0.00090235 0.00095305 0.0008086 0.0009202 0.0008298 0.00091715 0.00096175 0.0008601 0.00085015 0.0008895 0.00090905 0.0008807 0.00086285 0.00092055 0.0008261 0.00062855 0.00095535 0.0009723 0.00088065 0.00067165 0.00085955 0.00084575 0.00091165 0.00085775 0.0008923 0.0009376 0.0009017 0.00088985 0.00088815 0.0008599 0.00085775 0.00091865 0.0008707 0.00094385 0.00088195 0.0009179 0.00093405 0.00087485 0.0008796 0.00087075 0.0008365
8 0.00092535 0.00091655 0.00094675 0.0008966 0.00089685 0.00091225 0.00085965 0.00086 0.0009624 0.0009598 0.0009016 0.0009392 0.00092625 0.0008486 0.00084405 0.0009675 0.0009347 0.0009491 0.0008932 0.0008966 0.00070865 0.0008992 0.00089875 0.00094455 0.0008238 0.00089375 0.00092875 0.00094115 0.0009126 0.00095745 0.00090195 0.0009152 0.0009018 0.00094445 0.00092955 0.00091365 0.0008971 0.00093635 0.0009097 0.00085835 0.00080835 0.0009143 0.00088025 0.00092505 0.0009078 0.00090525 0.0008673 0.00095615 0.0009385 0.00082315 0.0009401 0.00087545 0.00092585 0.0009326 0.0009849 0.0009329 0.00091825 0.00070205 0.00088315 0.0008928 0.0009485 0.00091325 0.00091525 0.0008692 0.0009195 0.000943 0.00093865 0.0009102 0.0009645 0.00091735 0.0009238 0.0009653 0.0009352 0.00086725 0.0009577 0.00093235 0.00079865 0.00094905 0.00092825 0.00093515 0.0009152 0.00093285 0.00088535 0.0009586 0.0009099 0.00097315 0.0009797 0.00080545 0.00090465 0.00088985 0.0009492 0.0009099 0.00092485 0.00095605 0.00092865 0.0009677 0.00094485 0.0009271 0.0009299 0.00088465 0.0009573 0.0009389
9 0.0009368 0.00092745 0.0008027 0.0009063 0.00088995 0.0008934 0.00085165 0.00089855 0.0009598 0.0009691 0.0009577 0.0008815 0.00091005 0.0008803 0.00084455 0.00071775 0.0009122 0.00072235 0.00093305 0.00094065 0.00093095 0.00090365 0.0009002 0.0009024 0.00088995 0.00087065 0.00091575 0.0009467 0.0008979 0.0008129 0.0009066 0.000886 0.0009579 0.00089505 0.0007827 0.00092585 0.0009069 0.0009196 0.0008644 0.00091785 0.00088755 0.00090615 0.00095875 0.00087475 0.0009231 0.00092135 0.0008925 0.000927 0.00081405 0.0008986 0.00090925 0.00087045 0.0009597 0.00092425 0.00089845 0.0008676 0.0008334 0.00090115 0.00091515 0.0008949 0.00070535 0.0009399 0.00084885 0.0009022 0.00090685 0.0008175 0.00068385 0.0009046 0.0009094 0.0009183 0.0009259 0.0009025 0.00082855 0.0008977 0.00079435 0.000908 0.0008928 0.00080625 0.00086795 0.0008285 0.00087835 0.00086755 0.00083305 0.00089615 0.0009214 0.00090895 0.0009174 0.00093695 0.00092985 0.00093375 0.00090675 0.0009214 0.0009367 0.0009269 0.00094765 0.00089245 0.0008934 0.00094435 0.0009531 0.0009235 0.00091735 0.000722
