 slim_337482704 slim_337483185 slim_337483063 slim_337482979 slim_337483164 slim_337483175 slim_337483200 slim_337483183 slim_337483129 slim_337483095 slim_337483087 slim_337483073 slim_337483060 slim_337483193 slim_337483118 slim_337483192 slim_337483093 slim_337483062 slim_337483127 slim_337483161 slim_337483123 slim_337483110 slim_337483090 slim_337483082 slim_337483203 slim_337483007 slim_337483189 slim_337482735 slim_337483076 slim_337483047 slim_337483122 slim_337483191 slim_337482858 slim_337482948 slim_337483155 slim_337483015 slim_337483114 slim_337483187 slim_337483108 slim_337482839 slim_337483157 slim_337483052 slim_337483035 slim_337483049 slim_337483190 slim_337483201 slim_337483182 slim_337483196 slim_337483169 slim_337483178 slim_337483120 slim_337482967 slim_337483116 slim_337483021 slim_337483142 slim_337483144 slim_337483204 slim_337483079 slim_337483171 slim_337483198 slim_337482807 slim_337483034 slim_337482935 slim_337483000 slim_337483135 slim_337483195 slim_337483106 slim_337483186 slim_337482241 slim_337483147 slim_337483053 slim_337482975 slim_337483173 slim_337483162 slim_337483168 slim_337483005 slim_337483154 slim_337483112 slim_337483202 slim_337483181 slim_337483130 slim_337483153 slim_337483148 slim_337483041 slim_337483199 slim_337483109 slim_337483107 slim_337483104 slim_337483194 slim_337483180
0 0.0004866 0.0006548 0.00058885 0.00037245 0.00037265 0.0007816 0.00051265 0.00077165 0.0005967 0.0007747 0.0005372 0.0004744 0.0006685 0.00076955 0.00069515 0.0007341 0.00054325 0.0004637 0.0005967 0.0002819 0.0006107 0.00075425 0.00062425 0.0005371 0.00051045 0.0005103 0.0002438 0.00052475 0.00024375 0.00039615 0.00077715 0.00038205 0.00073445 0.0003883 0.00041675 0.0003986 0.00040985 0.0003993 0.0007406 0.00040455 0.000396 0.00038885 0.0002438 0.000785 0.00066085 0.000396 0.00040485 0.00063045 0.00039955 0.00066605 0.0003881 0.0003959 0.0005096 0.0006991 0.0003961 0.00040545 0.00040845 0.0005105 0.0005109 0.00024335 0.00050495 0.0007769 0.0005483 0.00024385 0.0005051 0.0006715 0.000506 0.00065655 0.00053905 0.00071095 0.0004028 0.0005184 0.00038145 0.0006655 0.0003703 0.00050965 0.00065265 0.00055195 0.00065485 0.00064205 0.00073455 0.000655 0.0003994 0.00024425 0.00058405 0.00061615 0.00024355 0.00067875 0.0004883 0.00066265
1 0.0006548 0.0003425 0.00041525 0.00072 0.00071095 0.0003515 0.00054525 0.00062115 0.00058535 0.00022825 0.0006029 0.0007043 0.00060125 0.0002756 0.0005931 0.00042075 0.0003323 0.0007181 0.00057615 0.00068775 0.00042455 0.0002663 0.0003607 0.0006028 0.00045805 0.0003592 0.0007533 0.00058525 0.00065485 0.0006186 0.0001719 0.00068765 0.00035725 0.0004577 0.00051345 0.00062775 0.00050705 0.000674 0.00040895 0.0004756 0.0006277 0.00045745 0.00076125 0.0003296 0.00042025 0.00062645 0.0004759 0.00031085 0.0005607 0.00037295 0.00046675 0.00062765 0.00066805 0.0004483 0.00061855 0.000312 0.0006644 0.000458 0.0004577 0.00065465 0.00040685 0.00017155 0.0006925 0.00075335 0.000407 0.00043 0.0005053 0.0003858 0.0005793 0.00041555 0.0005765 0.00051735 0.0006971 0.000574 0.0003854 0.0006681 0.000228 0.0005396 0.0001716 0.0004282 0.00035765 0.00017145 0.00066825 0.0006453 0.00060925 0.0005835 0.00065465 0.00045435 0.0005522 0.0003322
2 0.00058885 0.00041525 0.0005668 0.0007425 0.00072525 0.00046715 0.0006836 0.00063945 0.0004043 0.0004662 0.00053025 0.00067465 0.00042165 0.0004676 0.00059845 0.0005911 0.0003902 0.0005301 0.0003869 0.0006766 0.00063775 0.0005434 0.00048535 0.00053015 0.00061845 0.00050005 0.00070735 0.00062525 0.0005889 0.00059015 0.00054735 0.00060315 0.00055345 0.0004867 0.0005031 0.0006107 0.0004468 0.0006432 0.00058555 0.0005039 0.00060745 0.0004865 0.00072245 0.00054355 0.0005466 0.00060515 0.0005042 0.00048215 0.00049845 0.00054525 0.00050395 0.0006074 0.0007221 0.0004981 0.0005901 0.0003729 0.0006436 0.00061865 0.00061815 0.0005887 0.0005013 0.00054695 0.0006978 0.0007074 0.00050145 0.0005837 0.0006198 0.00044145 0.00055275 0.00041515 0.0005455 0.0004965 0.00062075 0.00063175 0.0004222 0.00072215 0.00033455 0.0005263 0.00041515 0.0005185 0.0005534 0.00041545 0.0006342 0.0005712 0.0004074 0.000413 0.0005887 0.0005333 0.0006148 0.0005187
3 0.00037245 0.00072 0.0007425 0.0006111 0.0003142 0.0008191 0.00052355 0.00071935 0.0007414 0.0007943 0.00064265 0.0005166 0.0007332 0.0008203 0.00069305 0.00073635 0.00068685 0.00057465 0.0007496 0.00035865 0.00050565 0.00079215 0.0007443 0.00064255 0.0005412 0.0005994 0.00031425 0.0005 0.00037255 0.0005085 0.00076 0.00047395 0.0007107 0.0005014 0.00054335 0.00049955 0.00058065 0.00047985 0.000743 0.00050945 0.0005001 0.0005018 0.00030705 0.0008172 0.00073615 0.00050115 0.00050975 0.0007195 0.00054995 0.0007102 0.00049295 0.0005001 0.0005112 0.0007119 0.00050845 0.0005531 0.000479 0.00054125 0.0005415 0.0003723 0.00062535 0.00075975 0.00052095 0.0003142 0.0006255 0.0007102 0.00056775 0.00073955 0.0005819 0.00078225 0.00052535 0.00065685 0.00046525 0.0006887 0.00052985 0.0005112 0.0007546 0.00067445 0.00072005 0.0007587 0.0007108 0.0007202 0.0004833 0.0003811 0.0007326 0.00076905 0.0003723 0.00069775 0.00057395 0.0007271
4 0.00037265 0.00071095 0.00072525 0.0003142 0.0006094 0.00081925 0.0005142 0.0007182 0.00074155 0.00079445 0.0006254 0.00052575 0.00071595 0.00081985 0.00068395 0.0007363 0.00067025 0.0005749 0.00073235 0.0003763 0.00050405 0.0007907 0.0007347 0.0006253 0.00053185 0.00059035 0.00031415 0.00049095 0.00037275 0.00049095 0.00075915 0.00045675 0.00070165 0.00048385 0.0005261 0.0005004 0.0005634 0.00048925 0.00074295 0.00050965 0.00050035 0.0004846 0.0003224 0.00081575 0.0007265 0.0004991 0.00050995 0.00071045 0.0005327 0.00070115 0.0004932 0.0005003 0.0005196 0.00070385 0.0004909 0.00053585 0.00047965 0.0005319 0.0005325 0.0003725 0.0006157 0.0007589 0.00052925 0.0003142 0.00061585 0.00070115 0.00055815 0.0007305 0.0005728 0.0007732 0.00051725 0.0006472 0.0004655 0.00067965 0.0005202 0.00051965 0.00074655 0.00066635 0.000711 0.0007497 0.00070175 0.00071115 0.0004835 0.0003639 0.00071535 0.0007518 0.00037255 0.00068855 0.00056435 0.00071805
5 0.0007816 0.0003515 0.00046715 0.0008191 0.00081925 0.0005556 0.00064685 0.0005803 0.00058 0.0002788 0.00073085 0.0007744 0.00055375 0.00032205 0.0006138 0.00047795 0.0005327 0.00070465 0.00058 0.0008378 0.000532 0.00031775 0.0004764 0.00073075 0.0005817 0.00047995 0.00088345 0.00070165 0.00078165 0.00076605 0.00028025 0.0008211 0.0004381 0.0006532 0.00069565 0.0007628 0.00065195 0.0007952 0.00047245 0.0006454 0.00076595 0.00065275 0.00088325 0.0003178 0.00053395 0.00076575 0.0006457 0.00043145 0.000691 0.0004909 0.00065305 0.0007659 0.00072825 0.00052335 0.000766 0.00055605 0.00077635 0.00058185 0.00058115 0.00078145 0.0005229 0.00027995 0.00070105 0.0008835 0.00052305 0.00052935 0.0006245 0.00043995 0.00060235 0.0003956 0.0007149 0.0005177 0.00082155 0.0006377 0.000558 0.0007283 0.0003504 0.0006781 0.0003514 0.0005002 0.00043805 0.0003517 0.0007927 0.0007811 0.00063835 0.00058735 0.00078145 0.000501 0.00061915 0.00046435
6 0.00051265 0.00054525 0.0006836 0.00052355 0.0005142 0.00064685 0.0007097 0.00062875 0.0007415 0.00060165 0.0006725 0.0004633 0.00072705 0.0006378 0.00069385 0.00053895 0.0006139 0.00060125 0.0007323 0.00038865 0.0005995 0.0005956 0.00065425 0.0006724 0.00044 0.0005885 0.0003643 0.00066785 0.0005127 0.00050865 0.0005257 0.00051705 0.0005887 0.00045995 0.0006248 0.0005181 0.00066345 0.0005261 0.0005387 0.00047815 0.00051805 0.0004606 0.00037255 0.00060505 0.0006321 0.0005168 0.00047845 0.0006189 0.00065935 0.000596 0.0004693 0.000518 0.00052015 0.0007177 0.0005086 0.0005738 0.0005165 0.00044025 0.00044055 0.0005125 0.00062445 0.00052525 0.00055245 0.00036435 0.0006246 0.00051205 0.00047695 0.0006402 0.0006858 0.0006636 0.0005765 0.0006681 0.0005259 0.0006669 0.00059705 0.0005202 0.0006217 0.00067075 0.0005451 0.000665 0.0005886 0.00054545 0.00052035 0.00050375 0.000742 0.0007457 0.0005125 0.00052195 0.00051115 0.00059395
7 0.00077165 0.00062115 0.00063945 0.00071935 0.0007182 0.0005803 0.00062875 0.0008006 0.00071295 0.00056765 0.00080205 0.00058025 0.00056135 0.0005791 0.00060805 0.00050965 0.00071935 0.0007135 0.00071165 0.0006946 0.0006459 0.00062415 0.00070815 0.00080195 0.00066805 0.0006962 0.00074365 0.0007432 0.0007717 0.00076755 0.00059425 0.00076505 0.00054305 0.00069535 0.00078775 0.0007675 0.00078995 0.00078215 0.00050435 0.00069365 0.00076875 0.0006949 0.00074555 0.00061245 0.0007159 0.00076935 0.00069395 0.00069505 0.000807 0.0007045 0.0006965 0.0007687 0.00076825 0.00063815 0.0007675 0.00070415 0.0007722 0.0006683 0.0006675 0.0007715 0.00070745 0.0005938 0.0005744 0.0007437 0.0007076 0.0006541 0.0006792 0.00067155 0.0005992 0.0006121 0.00079125 0.00071465 0.0007668 0.00080365 0.00071675 0.0007683 0.00059505 0.00080635 0.000621 0.0007227 0.00054295 0.00062135 0.00078015 0.00076985 0.0007244 0.0007375 0.0007715 0.00059545 0.0006981 0.00069335
8 0.0005967 0.00058535 0.0004043 0.0007414 0.00074155 0.00058 0.0007415 0.00071295 0.0006683 0.0006271 0.0003889 0.00069525 0.0004869 0.00061785 0.0005524 0.00069445 0.00040695 0.0005362 0.0003344 0.00067445 0.00073215 0.0006729 0.00053375 0.0003888 0.0006904 0.00060275 0.0006843 0.00056645 0.00059675 0.00050945 0.0006966 0.0005364 0.00066795 0.00057935 0.00046285 0.00051175 0.00042205 0.00053625 0.00070095 0.00057915 0.0005093 0.000579 0.0006843 0.0006455 0.00053315 0.00050945 0.00057945 0.00054405 0.00044885 0.00054235 0.0005792 0.0005093 0.0006161 0.0005503 0.0005095 0.0005058 0.0005453 0.00069045 0.00068995 0.00059655 0.0005935 0.00069635 0.0007092 0.00068435 0.00059365 0.00056655 0.00068095 0.0005424 0.00061245 0.0005153 0.00045725 0.0005519 0.00053675 0.0004683 0.0005102 0.00061615 0.00051615 0.0003617 0.0005854 0.0004945 0.00066805 0.00058555 0.0005363 0.0005963 0.0003441 0.00036145 0.00059655 0.00062905 0.00066655 0.00051545
9 0.0007747 0.00022825 0.0004662 0.0007943 0.00079445 0.0002788 0.00060165 0.00056765 0.0006271 0.0003102 0.00073185 0.00073415 0.0006366 0.0002073 0.00063675 0.00038765 0.00045805 0.0007599 0.0006271 0.0007982 0.00045045 0.0002543 0.0004215 0.00073175 0.0005144 0.0004163 0.00087315 0.0006687 0.00077475 0.0007476 0.00015655 0.00081645 0.00039865 0.0005867 0.0006425 0.00074435 0.00063625 0.00079055 0.00037515 0.0005789 0.0007475 0.00058625 0.00087295 0.00031825 0.00048105 0.0007473 0.0005792 0.00036765 0.00068975 0.0004291 0.00058655 0.00074745 0.0007236 0.000448 0.00074755 0.00044105 0.0007717 0.00051485 0.00051385 0.00077455 0.00046775 0.0001559 0.00071835 0.0008732 0.0004679 0.00048635 0.00056595 0.0004385 0.00062305 0.0003937 0.00070225 0.00057825 0.0008169 0.0006387 0.0005028 0.00072365 0.0002277 0.0006653 0.00022775 0.0004858 0.00039835 0.00022845 0.00078805 0.0007742 0.0006602 0.00063445 0.00077455 0.00043315 0.00061285 0.00038915
