 slim_761981788 slim_761981831 slim_761981823 slim_761981806 slim_761981810 slim_761981790 slim_761981812 slim_761981792 slim_761981794 slim_761981783 slim_761981815 slim_761981798 slim_761981780 slim_761981803 slim_761981801 slim_761981808 slim_761981811 slim_761981797 slim_761981821 slim_761981804 slim_761981786 slim_761981782 slim_761981781 slim_761981799 slim_761981787 slim_761981791 slim_761981816 slim_761981800 slim_761981824 slim_761981793 slim_761981802 slim_761981825 slim_761981795 slim_761981807 slim_761981785 slim_761981809 slim_761981828 slim_761981819 slim_761981789 slim_761981784 slim_761981796 slim_761981827 slim_761981813 slim_761981814 slim_761981817 slim_761981830 slim_761981818 slim_761981820 slim_761981826 slim_761981822 slim_761981829 slim_761981805
0 8.95e-05 4.49e-05 7.295e-05 6.025e-05 5.89e-05 5.715e-05 5.685e-05 6.075e-05 6.22e-05 6.48e-05 6.13e-05 5.695e-05 4.48e-05 5.03e-05 5.695e-05 7.21e-05 4.49e-05 5.885e-05 4.495e-05 5.68e-05 5.2e-05 5.16e-05 6.24e-05 5.88e-05 5.695e-05 5.555e-05 4.5e-05 6.895e-05 6.9e-05 5.37e-05 7.11e-05 5.03e-05 7.52e-05 6.035e-05 5.705e-05 4.49e-05 7.115e-05 5.695e-05 4.495e-05 6.5e-05 6.87e-05 6.87e-05 4.495e-05 6.895e-05 4.83e-05 6.56e-05 5.715e-05 5.705e-05 5.68e-05 4.815e-05 6.855e-05 7.435e-05
1 4.49e-05 8.02e-05 7.11e-05 5.7e-05 6.035e-05 5.855e-05 5.68e-05 6.065e-05 6.355e-05 6.935e-05 6.28e-05 5.835e-05 4.485e-05 4.845e-05 5.835e-05 7.205e-05 4.645e-05 5.885e-05 4.65e-05 5.815e-05 5.21e-05 5.615e-05 6.375e-05 5.88e-05 5.69e-05 5.695e-05 4.64e-05 7.35e-05 7.355e-05 5.505e-05 7.245e-05 4.695e-05 7.2e-05 6.49e-05 6.17e-05 4.635e-05 7.25e-05 5.835e-05 4.65e-05 6.955e-05 7.325e-05 7.18e-05 4.645e-05 7.35e-05 5.295e-05 6.555e-05 5.845e-05 5.84e-05 5.665e-05 5.14e-05 7.165e-05 7.115e-05
2 7.295e-05 7.11e-05 0.0 5.805e-05 2.92e-05 7.645e-05 7.77e-05 4.145e-05 3.875e-05 8.58e-05 8.435e-05 7.615e-05 7.29e-05 2.51e-05 5.585e-05 7.175e-05 7.55e-05 3.635e-05 7.555e-05 4.62e-05 6.595e-05 0.00010965 5.495e-05 3.63e-05 7.38e-05 7.755e-05 4.55e-05 6e-05 6.005e-05 6.375e-05 3.015e-05 3.005e-05 6.225e-05 8.49e-05 5.935e-05 4.545e-05 3.02e-05 5.24e-05 7.555e-05 8.59e-05 5.975e-05 6.12e-05 7.55e-05 6.01e-05 8.41e-05 5.655e-05 4.605e-05 4.635e-05 5.115e-05 6.915e-05 6.125e-05 8.06e-05
3 6.025e-05 5.7e-05 5.805e-05 8.15e-05 6.155e-05 7.78e-05 7.75e-05 6.725e-05 6.87e-05 9.075e-05 7.875e-05 7.76e-05 6.02e-05 4.275e-05 7.565e-05 6.67e-05 6.38e-05 6.285e-05 6.385e-05 6.655e-05 6.59e-05 7.97e-05 6.9e-05 6.28e-05 7.415e-05 7.62e-05 5.29e-05 9.275e-05 9.28e-05 6.235e-05 7.555e-05 4.61e-05 7.65e-05 8.63e-05 7.905e-05 5.29e-05 7.56e-05 7.21e-05 6.385e-05 9.095e-05 9.25e-05 9.25e-05 6.38e-05 9.275e-05 7.245e-05 8.065e-05 6.685e-05 6.68e-05 6.99e-05 7.225e-05 9.235e-05 6.04e-05
4 5.89e-05 6.035e-05 2.92e-05 6.155e-05 5.84e-05 6.165e-05 6.285e-05 4.01e-05 3.875e-05 6.565e-05 6.52e-05 6.14e-05 5.88e-05 2.93e-05 3.88e-05 7.1e-05 5.195e-05 3.625e-05 5.195e-05 3.875e-05 5.905e-05 8.105e-05 5.525e-05 3.62e-05 6.85e-05 6.14e-05 2.935e-05 4.84e-05 4.845e-05 5.525e-05 3.895e-05 3.63e-05 7.215e-05 6.48e-05 3.895e-05 2.925e-05 3.9e-05 3.885e-05 5.195e-05 6.58e-05 4.815e-05 4.96e-05 5.19e-05 4.845e-05 5.52e-05 5.995e-05 3.885e-05 3.895e-05 4.575e-05 4.01e-05 4.955e-05 8.575e-05
5 5.715e-05 5.855e-05 7.645e-05 7.78e-05 6.165e-05 6.85e-05 3.59e-05 5.685e-05 5.55e-05 3.915e-05 5.535e-05 3.44e-05 5.71e-05 6.91e-05 4.07e-05 6.405e-05 4.06e-05 6.865e-05 4.065e-05 4.815e-05 5.7e-05 3.44e-05 5.555e-05 6.86e-05 5.085e-05 3.44e-05 5.435e-05 3.465e-05 3.44e-05 5.55e-05 5.545e-05 7.815e-05 7.71e-05 3.435e-05 4.065e-05 5.43e-05 5.55e-05 4.205e-05 4.06e-05 3.895e-05 3.45e-05 3.595e-05 4.06e-05 3.45e-05 4.07e-05 5.115e-05 4.825e-05 4.805e-05 5.72e-05 4.22e-05 3.59e-05 8.82e-05
6 5.685e-05 5.68e-05 7.77e-05 7.75e-05 6.285e-05 3.59e-05 7.08e-05 5.65e-05 5.67e-05 4.025e-05 5.65e-05 3.565e-05 5.68e-05 7.025e-05 4.19e-05 6.385e-05 4.17e-05 6.84e-05 4.175e-05 4.925e-05 5.69e-05 3.555e-05 5.675e-05 6.835e-05 5.09e-05 3.555e-05 5.55e-05 3.59e-05 3.605e-05 5.665e-05 5.7e-05 7.785e-05 7.685e-05 3.585e-05 4.215e-05 5.545e-05 5.705e-05 4.34e-05 4.18e-05 4.045e-05 3.565e-05 3.56e-05 4.17e-05 3.595e-05 4.185e-05 5.1e-05 4.965e-05 4.955e-05 5.685e-05 4.185e-05 3.55e-05 8.79e-05
7 6.075e-05 6.065e-05 4.145e-05 6.725e-05 4.01e-05 5.685e-05 5.65e-05 7.69e-05 4e-05 5.745e-05 6.985e-05 5.66e-05 6.07e-05 3.855e-05 4.005e-05 6.86e-05 5.525e-05 4.57e-05 5.53e-05 3.99e-05 6.22e-05 7.16e-05 5.665e-05 4.565e-05 6.225e-05 5.515e-05 3.87e-05 4.155e-05 4.17e-05 5.515e-05 4.17e-05 4.41e-05 7.675e-05 5.67e-05 4.035e-05 3.865e-05 4.175e-05 4.015e-05 5.53e-05 5.77e-05 4.13e-05 4.13e-05 5.525e-05 4.16e-05 5.525e-05 5.515e-05 4.025e-05 4.02e-05 4.545e-05 3.865e-05 4.115e-05 8.625e-05
8 6.22e-05 6.355e-05 3.875e-05 6.87e-05 3.875e-05 5.55e-05 5.67e-05 4e-05 7.69e-05 5.62e-05 6.855e-05 5.51e-05 6.215e-05 3.855e-05 3.855e-05 6.88e-05 5.525e-05 4.58e-05 5.53e-05 3.865e-05 6.235e-05 7.16e-05 5.53e-05 4.575e-05 6.235e-05 5.525e-05 3.87e-05 3.895e-05 3.885e-05 5.515e-05 3.9e-05 4.555e-05 7.555e-05 5.535e-05 3.9e-05 3.865e-05 3.905e-05 3.88e-05 5.53e-05 5.635e-05 3.855e-05 4e-05 5.525e-05 3.9e-05 5.525e-05 5.395e-05 3.89e-05 3.885e-05 4.565e-05 4.015e-05 4.01e-05 8.77e-05
9 6.48e-05 6.935e-05 8.58e-05 9.075e-05 6.565e-05 3.915e-05 4.025e-05 5.745e-05 5.62e-05 5.26e-05 6.3e-05 3.89e-05 6.475e-05 7.835e-05 3.92e-05 6.85e-05 4.83e-05 7.265e-05 4.835e-05 4.875e-05 6.485e-05 3.365e-05 5.985e-05 7.26e-05 5.555e-05 3.88e-05 5.83e-05 2.68e-05 2.695e-05 5.98e-05 5.65e-05 8.74e-05 9.01e-05 3.035e-05 3.635e-05 5.825e-05 5.655e-05 4.29e-05 4.835e-05 2.675e-05 2.655e-05 2.8e-05 4.83e-05 2.665e-05 3.97e-05 5.2e-05 4.915e-05 4.905e-05 5.78e-05 3.75e-05 2.785e-05 9.635e-05
10 6.13e-05 6.28e-05 8.435e-05 7.875e-05 6.52e-05 5.535e-05 5.65e-05 6.985e-05 6.855e-05 6.3e-05 9.19e-05 5.515e-05 6.12e-05 6.585e-05 5.515e-05 8.14e-05 4.625e-05 7.215e-05 4.625e-05 6.11e-05 6.54e-05 5.29e-05 6.875e-05 7.21e-05 7.03e-05 5.505e-05 5.225e-05 6.405e-05 6.41e-05 6.315e-05 7.435e-05 7.49e-05 7.205e-05 5.855e-05 5.52e-05 5.225e-05 7.44e-05 5.505e-05 4.625e-05 6.32e-05 6.38e-05 6.525e-05 4.62e-05 6.405e-05 4.955e-05 7.585e-05 6.145e-05 6.135e-05 7.015e-05 5.09e-05 6.51e-05 9.445e-05
11 5.695e-05 5.835e-05 7.615e-05 7.76e-05 6.14e-05 3.44e-05 3.565e-05 5.66e-05 5.51e-05 3.89e-05 5.515e-05 6.79e-05 5.69e-05 6.885e-05 4.03e-05 6.4e-05 4.035e-05 6.845e-05 4.04e-05 4.795e-05 5.7e-05 3.41e-05 5.525e-05 6.84e-05 5.095e-05 3.415e-05 5.415e-05 3.45e-05 3.445e-05 5.52e-05 5.55e-05 7.79e-05 7.69e-05 3.44e-05 4.075e-05 5.41e-05 5.555e-05 4.2e-05 4.035e-05 3.9e-05 3.41e-05 3.555e-05 4.035e-05 3.46e-05 4.045e-05 5.105e-05 4.825e-05 4.815e-05 5.7e-05 4.2e-05 3.57e-05 8.8e-05
12 4.48e-05 4.485e-05 7.29e-05 6.02e-05 5.88e-05 5.71e-05 5.68e-05 6.07e-05 6.215e-05 6.475e-05 6.12e-05 5.69e-05 8.94e-05 5.025e-05 5.69e-05 7.205e-05 4.49e-05 5.875e-05 4.49e-05 5.675e-05 5.2e-05 5.155e-05 6.235e-05 5.87e-05 5.69e-05 5.55e-05 4.49e-05 6.89e-05 6.895e-05 5.365e-05 7.105e-05 5.025e-05 7.515e-05 6.03e-05 5.695e-05 4.48e-05 7.11e-05 5.69e-05 4.49e-05 6.495e-05 6.865e-05 6.865e-05 4.485e-05 6.89e-05 4.82e-05 6.555e-05 5.71e-05 5.7e-05 5.675e-05 4.81e-05 6.85e-05 7.43e-05
13 5.03e-05 4.845e-05 2.51e-05 4.275e-05 2.93e-05 6.91e-05 7.025e-05 3.855e-05 3.855e-05 7.835e-05 6.585e-05 6.885e-05 5.025e-05 1.5e-05 4.825e-05 7.375e-05 5.085e-05 3.635e-05 5.09e-05 3.84e-05 5.76e-05 8.525e-05 5.53e-05 3.63e-05 6.845e-05 6.75e-05 2.05e-05 6.965e-05 6.975e-05 4.65e-05 4.755e-05 1.46e-05 6.865e-05 7.755e-05 5.175e-05 2.05e-05 4.76e-05 4.475e-05 5.09e-05 7.855e-05 6.94e-05 7.085e-05 5.085e-05 6.97e-05 5.945e-05 6.86e-05 3.865e-05 3.865e-05 4.55e-05 4.425e-05 7.075e-05 6.72e-05
