 slim_337549331 slim_337549272 slim_337549307 slim_337549185 slim_337549155 slim_337549092 slim_337549222 slim_337549340 slim_337549342 slim_337549182 slim_337549287 slim_337549023 slim_337549240 slim_337549215 slim_337549296 slim_337549166 slim_337549242 slim_337549269 slim_337549347 slim_337549196 slim_337549206 slim_337549288 slim_337549106 slim_337549277 slim_337549346 slim_337549291 slim_337549330 slim_337549268 slim_337549326 slim_337549006 slim_337549276 slim_337549292 slim_337549343 slim_337549332 slim_337549257 slim_337549333 slim_337549298 slim_337549267 slim_337548792 slim_337549281 slim_337549348 slim_337549032 slim_337548875 slim_337549203 slim_337548870 slim_337549259 slim_337549335 slim_337549274 slim_337549263 slim_337549299 slim_337549262 slim_337549145 slim_337549293 slim_337549286 slim_337549339 slim_337549216 slim_337549309 slim_337549344 slim_337549280 slim_337548852 slim_337549169 slim_337549260 slim_337548728 slim_337548999 slim_337549341 slim_337549143 slim_337549327 slim_337549283 slim_337549230 slim_337549317 slim_337549191 slim_337549126 slim_337549338 slim_337548720 slim_337549290 slim_337549282 slim_337549214 slim_337549264 slim_337549205 slim_337549336 slim_337549243 slim_337549295 slim_337549303 slim_337549297 slim_337549229 slim_337549337 slim_337549211 slim_337549244 slim_337549045 slim_337549321 slim_337549271
0 1.04e-05 7.885e-05 2.035e-05 1.92e-05 1.84e-05 7.84e-05 5.275e-05 4.51e-05 5.7e-06 2.82e-05 5.715e-05 3.955e-05 6.1e-06 3.905e-05 3.98e-05 4.49e-05 4.495e-05 7.98e-05 4.005e-05 7.42e-05 3.975e-05 8.415e-05 5.45e-06 4e-05 7.15e-06 1.97e-05 8.465e-05 8.385e-05 3.955e-05 4.05e-05 4.54e-05 4.445e-05 4.545e-05 5.6e-06 1.94e-05 5.365e-05 4.48e-05 4.04e-05 8.365e-05 1.93e-05 6.7e-06 8.47e-05 1.77e-05 8.65e-06 7.88e-05 1.84e-05 3.965e-05 6.3e-06 5.8e-05 3.99e-05 2.775e-05 7.82e-05 3.2e-05 5.6e-06 5.3e-05 4.475e-05 4.405e-05 5.88e-05 8.485e-05 3.98e-05 5.88e-05 4.485e-05 3.9e-05 5.325e-05 7.475e-05 5.21e-05 7.88e-05 1.945e-05 4.51e-05 4.51e-05 7.905e-05 1.915e-05 1.535e-05 7.55e-06 5.765e-05 4.48e-05 5.77e-05 5.41e-05 7.45e-05 4.475e-05 2.935e-05 8.485e-05 3.95e-05 3.995e-05 3.92e-05 7.65e-06 8.47e-05 3.985e-05 4.99e-05 5.275e-05 4.565e-05
1 7.885e-05 2.51e-05 8.79e-05 8.79e-05 8.83e-05 1.46e-05 5.54e-05 4.605e-05 7.895e-05 9.605e-05 5.665e-05 4.535e-05 7.945e-05 4.755e-05 4.84e-05 4.57e-05 4.625e-05 1.61e-05 4.615e-05 1.51e-05 4.56e-05 1.59e-05 7.87e-05 4.86e-05 7.88e-05 8.8e-05 1.6e-05 1.275e-05 4.67e-05 4.78e-05 4.885e-05 4.815e-05 4.925e-05 7.85e-05 8.81e-05 5.435e-05 4.61e-05 4.73e-05 1.7e-05 8.8e-05 7.945e-05 1.62e-05 8.76e-05 7.725e-05 1.255e-05 8.82e-05 4.825e-05 7.905e-05 5.88e-05 4.57e-05 9.7e-05 1.465e-05 9.725e-05 7.89e-05 5.78e-05 4.735e-05 4.67e-05 5.77e-05 1.635e-05 4.795e-05 5.77e-05 4.605e-05 4.775e-05 5.45e-05 1.84e-05 5.765e-05 1.295e-05 8.775e-05 4.585e-05 4.585e-05 1.825e-05 8.89e-05 8.605e-05 7.785e-05 5.535e-05 4.61e-05 5.555e-05 5.605e-05 1.55e-05 4.59e-05 8.285e-05 1.635e-05 4.82e-05 4.785e-05 4.765e-05 7.77e-05 1.66e-05 4.79e-05 6.17e-05 5.54e-05 4.955e-05
2 2.035e-05 8.79e-05 3.59e-05 1.93e-05 2.095e-05 8.765e-05 5.45e-05 5.48e-05 2.045e-05 1.905e-05 5.47e-05 5.35e-05 2.06e-05 5.335e-05 5.28e-05 5.46e-05 5.48e-05 8.82e-05 5.38e-05 8.73e-05 5.375e-05 8.885e-05 2.02e-05 5.29e-05 1.99e-05 1.92e-05 8.885e-05 8.87e-05 5.37e-05 5.23e-05 5.45e-05 5.295e-05 5.47e-05 2.02e-05 1.95e-05 5.425e-05 5.465e-05 5.44e-05 8.95e-05 1.94e-05 2.025e-05 8.89e-05 1.99e-05 2.23e-05 8.785e-05 2.085e-05 5.265e-05 1.995e-05 5.585e-05 5.385e-05 2.105e-05 8.745e-05 1.98e-05 2.04e-05 5.42e-05 5.39e-05 5.505e-05 5.35e-05 8.94e-05 5.305e-05 5.35e-05 5.455e-05 5.255e-05 5.255e-05 8.575e-05 5.34e-05 8.815e-05 1.895e-05 5.435e-05 5.435e-05 8.7e-05 2.105e-05 2.09e-05 2.11e-05 5.52e-05 5.465e-05 5.525e-05 5.315e-05 8.72e-05 5.46e-05 2.495e-05 8.905e-05 5.3e-05 5.425e-05 5.345e-05 2.17e-05 8.925e-05 5.34e-05 4.99e-05 5.45e-05 5.52e-05
3 1.92e-05 8.79e-05 1.93e-05 2.99e-05 2.16e-05 8.825e-05 5.35e-05 5.645e-05 1.915e-05 1.56e-05 5.385e-05 5.465e-05 2.035e-05 5.115e-05 5.405e-05 5.625e-05 5.235e-05 8.71e-05 5.49e-05 8.745e-05 5.49e-05 8.825e-05 1.89e-05 5.425e-05 2.285e-05 1.905e-05 8.825e-05 8.92e-05 5.12e-05 5.545e-05 5.505e-05 5.37e-05 5.13e-05 2.3e-05 1.53e-05 5.26e-05 5.22e-05 5.46e-05 8.895e-05 1.535e-05 2.305e-05 8.83e-05 1.65e-05 2.235e-05 8.785e-05 2.15e-05 5.39e-05 2.265e-05 5.54e-05 5.5e-05 1.835e-05 8.81e-05 1.755e-05 1.91e-05 5.365e-05 5.485e-05 5.675e-05 5.115e-05 8.88e-05 5.455e-05 5.115e-05 5.625e-05 5.385e-05 5.08e-05 8.555e-05 5.255e-05 8.815e-05 1.88e-05 5.595e-05 5.595e-05 8.605e-05 2.175e-05 1.71e-05 1.855e-05 5.47e-05 5.22e-05 5.475e-05 5.175e-05 8.715e-05 5.215e-05 2.18e-05 8.845e-05 5.43e-05 5.42e-05 5.11e-05 2.165e-05 8.87e-05 5.52e-05 4.99e-05 5.35e-05 5.165e-05
4 1.84e-05 8.83e-05 2.095e-05 2.16e-05 3.31e-05 8.785e-05 5.105e-05 5.45e-05 1.86e-05 2.085e-05 5.32e-05 5.095e-05 1.91e-05 5.205e-05 5.17e-05 5.43e-05 5.59e-05 8.84e-05 5.2e-05 8.53e-05 5.115e-05 9.125e-05 1.835e-05 5.19e-05 1.905e-05 2.13e-05 9.125e-05 9.13e-05 5.25e-05 5.165e-05 5.395e-05 5.33e-05 5.56e-05 1.695e-05 2.18e-05 5.485e-05 5.575e-05 5.23e-05 9.15e-05 2.17e-05 1.955e-05 9.13e-05 2.03e-05 2.015e-05 8.825e-05 1.675e-05 5.155e-05 1.915e-05 5.57e-05 5.13e-05 1.78e-05 8.765e-05 1.985e-05 1.85e-05 5.105e-05 5.535e-05 5.435e-05 5.71e-05 9.18e-05 5.195e-05 5.71e-05 5.425e-05 5.015e-05 5.415e-05 8.375e-05 5.015e-05 8.805e-05 2.105e-05 5.525e-05 5.525e-05 8.74e-05 1.825e-05 1.955e-05 2.015e-05 5.395e-05 5.575e-05 5.4e-05 5.465e-05 8.56e-05 5.57e-05 2.945e-05 9.145e-05 5.065e-05 5.165e-05 5.215e-05 2.085e-05 9.165e-05 5.2e-05 5.15e-05 5.105e-05 5.61e-05
5 7.84e-05 1.46e-05 8.765e-05 8.825e-05 8.785e-05 2.8e-05 5.675e-05 4.595e-05 7.85e-05 9.64e-05 5.69e-05 4.59e-05 7.87e-05 4.68e-05 4.755e-05 4.595e-05 4.685e-05 1.745e-05 4.685e-05 1.53e-05 4.615e-05 1.68e-05 7.825e-05 4.775e-05 7.775e-05 8.775e-05 1.705e-05 1.435e-05 4.72e-05 4.665e-05 4.84e-05 4.765e-05 4.96e-05 7.725e-05 8.845e-05 5.5e-05 4.7e-05 4.605e-05 1.77e-05 8.835e-05 7.86e-05 1.69e-05 8.795e-05 7.6e-05 1.455e-05 8.775e-05 4.74e-05 7.82e-05 5.85e-05 4.625e-05 9.735e-05 1.42e-05 9.76e-05 7.845e-05 5.755e-05 4.71e-05 4.66e-05 5.805e-05 1.74e-05 4.69e-05 5.805e-05 4.59e-05 4.67e-05 5.585e-05 1.755e-05 5.74e-05 1.49e-05 8.75e-05 4.63e-05 4.63e-05 1.8e-05 8.865e-05 8.695e-05 7.74e-05 5.64e-05 4.7e-05 5.645e-05 5.66e-05 1.585e-05 4.695e-05 8.315e-05 1.705e-05 4.715e-05 4.68e-05 4.69e-05 7.75e-05 1.725e-05 4.655e-05 6.145e-05 5.675e-05 4.99e-05
6 5.275e-05 5.54e-05 5.45e-05 5.35e-05 5.105e-05 5.675e-05 9.7e-05 5.83e-05 5.285e-05 5.315e-05 5.525e-05 5.085e-05 5.345e-05 5.135e-05 5.295e-05 5.81e-05 5.735e-05 5.355e-05 5.165e-05 5.065e-05 5.11e-05 6.04e-05 5.26e-05 5.315e-05 5.45e-05 5.475e-05 6.04e-05 6.235e-05 5.08e-05 5.26e-05 5.59e-05 5.715e-05 5.515e-05 5.355e-05 5.37e-05 5.685e-05 5.72e-05 5.2e-05 6.08e-05 5.36e-05 5.45e-05 6.045e-05 5.22e-05 5.27e-05 5.535e-05 5.105e-05 5.28e-05 5.41e-05 5.59e-05 5.115e-05 5.005e-05 5.67e-05 5.18e-05 5.28e-05 5.05e-05 5.88e-05 5.83e-05 5.67e-05 6.095e-05 5.27e-05 5.67e-05 5.82e-05 5.23e-05 5.17e-05 5.145e-05 4.985e-05 5.575e-05 5.45e-05 5.825e-05 5.825e-05 5.48e-05 5.175e-05 5.125e-05 5.22e-05 5.54e-05 5.72e-05 5.545e-05 5.32e-05 5.085e-05 5.715e-05 5.72e-05 6.06e-05 5.275e-05 5.235e-05 5.145e-05 5.42e-05 6.095e-05 5.285e-05 5.68e-05 4.855e-05 5.565e-05
7 4.51e-05 4.605e-05 5.48e-05 5.645e-05 5.45e-05 4.595e-05 5.83e-05 8.39e-05 4.52e-05 6.405e-05 5.495e-05 4.595e-05 4.56e-05 4.87e-05 4.76e-05 4.215e-05 4.505e-05 5.135e-05 4.705e-05 5.02e-05 4.62e-05 4.72e-05 4.495e-05 4.78e-05 4.365e-05 5.5e-05 4.745e-05 4.23e-05 4.88e-05 4.73e-05 4.74e-05 4.455e-05 5.015e-05 4.205e-05 5.665e-05 5.255e-05 4.51e-05 4.795e-05 4.81e-05 5.655e-05 4.495e-05 4.725e-05 5.615e-05 4.505e-05 4.6e-05 5.44e-05 4.745e-05 4.455e-05 5.905e-05 4.63e-05 6.5e-05 4.595e-05 6.575e-05 4.515e-05 5.88e-05 4.425e-05 4.28e-05 5.855e-05 4.78e-05 4.765e-05 5.855e-05 4.21e-05 4.615e-05 5.74e-05 5.11e-05 5.835e-05 4.59e-05 5.475e-05 4.345e-05 4.345e-05 5.13e-05 5.575e-05 5.465e-05 4.625e-05 5.445e-05 4.51e-05 5.45e-05 5.795e-05 5.07e-05 4.505e-05 5.55e-05 4.73e-05 4.66e-05 4.76e-05 4.88e-05 4.475e-05 4.765e-05 4.75e-05 5.685e-05 5.83e-05 5.045e-05
8 5.7e-06 7.895e-05 2.045e-05 1.915e-05 1.86e-05 7.85e-05 5.285e-05 4.52e-05 1.06e-05 2.83e-05 5.725e-05 3.965e-05 6.2e-06 3.92e-05 3.99e-05 4.5e-05 4.49e-05 7.99e-05 4.02e-05 7.43e-05 3.99e-05 8.425e-05 5.4e-06 4.01e-05 7.25e-06 1.98e-05 8.475e-05 8.395e-05 3.955e-05 4.06e-05 4.55e-05 4.455e-05 4.56e-05 5.7e-06 1.935e-05 5.375e-05 4.475e-05 4.05e-05 8.375e-05 1.94e-05 6.8e-06 8.48e-05 1.78e-05 8.75e-06 7.89e-05 1.83e-05 3.975e-05 6.4e-06 5.81e-05 4e-05 2.785e-05 7.83e-05 3.21e-05 5.6e-06 5.31e-05 4.485e-05 4.415e-05 5.89e-05 8.495e-05 3.99e-05 5.89e-05 4.495e-05 3.915e-05 5.335e-05 7.485e-05 5.22e-05 7.895e-05 1.955e-05 4.52e-05 4.52e-05 7.915e-05 1.925e-05 1.525e-05 7.7e-06 5.775e-05 4.47e-05 5.78e-05 5.42e-05 7.46e-05 4.47e-05 2.945e-05 8.495e-05 3.96e-05 4.01e-05 3.91e-05 7.75e-06 8.48e-05 3.995e-05 5e-05 5.285e-05 4.555e-05
9 2.82e-05 9.605e-05 1.905e-05 1.56e-05 2.085e-05 9.64e-05 5.315e-05 6.405e-05 2.83e-05 1.09e-05 5.305e-05 6.285e-05 2.99e-05 6.055e-05 6.33e-05 6.385e-05 6.145e-05 9.54e-05 6.375e-05 9.585e-05 6.31e-05 9.61e-05 2.805e-05 6.35e-05 3.195e-05 1.925e-05 9.61e-05 9.69e-05 6.07e-05 6.425e-05 6.295e-05 6.185e-05 6.04e-05 3.065e-05 1.58e-05 5.11e-05 6.13e-05 6.33e-05 9.68e-05 1.57e-05 3.295e-05 9.615e-05 1.68e-05 3.16e-05 9.6e-05 2.075e-05 6.315e-05 3.255e-05 5.475e-05 6.32e-05 8.35e-06 9.625e-05 8.1e-06 2.825e-05 5.31e-05 6.365e-05 6.435e-05 5.04e-05 9.665e-05 6.38e-05 5.04e-05 6.385e-05 6.205e-05 5.035e-05 9.395e-05 5.22e-05 9.59e-05 1.9e-05 6.475e-05 6.475e-05 9.435e-05 2.19e-05 1.7e-05 2.85e-05 5.39e-05 6.13e-05 5.395e-05 5.11e-05 9.555e-05 6.125e-05 2.145e-05 9.63e-05 6.25e-05 6.25e-05 6.065e-05 3.145e-05 9.655e-05 6.445e-05 5.02e-05 5.315e-05 6.09e-05
