 slim_762212272 slim_762212249 slim_762212224 slim_762212226 slim_762212268 slim_762212256 slim_762212255 slim_762212219 slim_762212261 slim_762212222 slim_762212237 slim_762212264 slim_762212233 slim_762212271 slim_762212225 slim_762212275 slim_762212232 slim_762212238 slim_762212229 slim_762212267 slim_762212242 slim_762212258 slim_762212234 slim_762212246 slim_762212251 slim_762212230 slim_762212266 slim_762212243 slim_762212263 slim_762212273 slim_762212223 slim_762212239 slim_762212250 slim_762212247 slim_762212227 slim_762212231 slim_762212254 slim_762212221 slim_762212252 slim_762212228 slim_762212240 slim_762212241 slim_762212236 slim_762212220 slim_762212248 slim_762212262 slim_762212269 slim_762212244 slim_762212274 slim_762212270 slim_762212245 slim_762212253 slim_762212260 slim_762212265 slim_762212259 slim_762212257 slim_762212235
0 2.7e-06 2.2e-06 1.6e-06 2.05e-06 2.2e-06 2.05e-06 2.1e-06 2.1e-06 2.2e-06 1.85e-06 2e-06 2.2e-06 1.8e-06 1.9e-06 1.7e-06 1.4e-06 1.9e-06 2e-06 1.8e-06 2e-06 1.75e-06 2.15e-06 1.7e-06 1.8e-06 1.4e-06 2.25e-06 1.55e-06 2.1e-06 2.05e-06 1.55e-06 1.55e-06 2.25e-06 1.9e-06 1.9e-06 1.75e-06 1.85e-06 1.9e-06 1.75e-06 2.25e-06 2.15e-06 1.9e-06 1.9e-06 1.6e-06 1.85e-06 1.95e-06 2.1e-06 2.55e-06 1.95e-06 1.6e-06 1.8e-06 2.3e-06 2e-06 1.8e-06 1.9e-06 1.85e-06 2.25e-06 1.65e-06
1 2.2e-06 1.6e-06 2.15e-06 1.75e-06 1.35e-06 1.75e-06 1.1e-06 1.1e-06 1.65e-06 1.35e-06 8.5e-07 1.4e-06 1.75e-06 1.65e-06 1.8e-06 2.7e-06 2.15e-06 1.4e-06 1.25e-06 1.7e-06 1.7e-06 1.7e-06 1.8e-06 1.8e-06 2e-06 1.4e-06 2.15e-06 2.55e-06 1.25e-06 2.3e-06 2.25e-06 1.3e-06 2.3e-06 1.25e-06 1.95e-06 1.35e-06 2.1e-06 1.95e-06 1.5e-06 1.55e-06 2.25e-06 1.15e-06 2.4e-06 1.45e-06 1.75e-06 2.05e-06 1.7e-06 2.45e-06 2.2e-06 1.65e-06 1.55e-06 1.45e-06 2.15e-06 1.95e-06 1.7e-06 1.3e-06 2.15e-06
2 1.6e-06 2.15e-06 1.3e-06 2.25e-06 2.3e-06 1.35e-06 2.1e-06 2.3e-06 1.8e-06 1.5e-06 1.8e-06 2.35e-06 7.5e-07 2e-06 1.85e-06 7.5e-07 1.35e-06 1.55e-06 2.15e-06 1.4e-06 1.55e-06 1.75e-06 1.2e-06 1.55e-06 1.55e-06 2.4e-06 7e-07 2e-06 1.8e-06 1.25e-06 1.2e-06 2.15e-06 1.55e-06 2.2e-06 2.3e-06 2e-06 1.55e-06 1.5e-06 2.3e-06 1.5e-06 1.55e-06 1.7e-06 7.5e-07 1.9e-06 2.15e-06 1.65e-06 2.6e-06 2.05e-06 1.6e-06 7e-07 2.35e-06 1.5e-06 1.45e-06 2e-06 1.95e-06 2.1e-06 1.3e-06
3 2.05e-06 1.75e-06 2.25e-06 2.3e-06 1.3e-06 2.25e-06 1.65e-06 1.5e-06 1.7e-06 1.75e-06 1.55e-06 1.25e-06 2.3e-06 1.75e-06 1.45e-06 2.25e-06 2.25e-06 2e-06 1.9e-06 2.3e-06 1.8e-06 1.65e-06 1.9e-06 2e-06 2e-06 1.3e-06 2.25e-06 2.3e-06 1.8e-06 1.95e-06 1.9e-06 1.65e-06 2.35e-06 1.25e-06 2.05e-06 1.45e-06 1.75e-06 1.95e-06 1.4e-06 2.3e-06 1.7e-06 1.65e-06 2.25e-06 1.35e-06 1.9e-06 2.3e-06 1.65e-06 1.65e-06 1.85e-06 2.3e-06 1.45e-06 2e-06 2.25e-06 1.75e-06 1.7e-06 1.8e-06 2e-06
4 2.2e-06 1.35e-06 2.3e-06 1.3e-06 1.6e-06 1.9e-06 1.2e-06 1.05e-06 1.4e-06 1.35e-06 1.25e-06 8.5e-07 1.95e-06 1.75e-06 1.95e-06 2.7e-06 2.3e-06 1.6e-06 1.65e-06 1.95e-06 1.75e-06 1.35e-06 1.95e-06 2e-06 2.15e-06 9.5e-07 2.3e-06 2.75e-06 1.4e-06 2.4e-06 2.35e-06 1.2e-06 2.4e-06 1.3e-06 2.05e-06 1.45e-06 1.85e-06 1.9e-06 1.05e-06 1.95e-06 1.8e-06 1.2e-06 2.55e-06 1.45e-06 1.9e-06 2.35e-06 1.35e-06 2.15e-06 2.15e-06 1.95e-06 1.1e-06 1.6e-06 2.3e-06 1.85e-06 1.8e-06 1.45e-06 2.45e-06
5 2.05e-06 1.75e-06 1.35e-06 2.25e-06 1.9e-06 1.6e-06 1.7e-06 1.85e-06 1.65e-06 1.3e-06 1.4e-06 1.95e-06 9e-07 1.85e-06 2.25e-06 1.8e-06 1.35e-06 1.4e-06 1.9e-06 1.25e-06 1.8e-06 1.6e-06 1.45e-06 1.8e-06 1.95e-06 2e-06 1.35e-06 1.8e-06 1.6e-06 2e-06 1.95e-06 1.8e-06 1.75e-06 2.15e-06 2.15e-06 2e-06 1.85e-06 1.8e-06 1.9e-06 1.45e-06 1.9e-06 1.45e-06 1.6e-06 1.9e-06 2e-06 1.65e-06 2.15e-06 2.25e-06 2.2e-06 9.5e-07 1.95e-06 1.4e-06 1.55e-06 1.9e-06 1.8e-06 1.3e-06 2e-06
6 2.1e-06 1.1e-06 2.1e-06 1.65e-06 1.2e-06 1.7e-06 1.5e-06 9e-07 1.5e-06 1.25e-06 1e-06 1.2e-06 1.7e-06 1.6e-06 1.75e-06 2.65e-06 2.1e-06 1.3e-06 1.35e-06 1.65e-06 1.55e-06 1.6e-06 1.75e-06 1.7e-06 1.9e-06 1.3e-06 2.1e-06 2.5e-06 1.1e-06 2.25e-06 2.2e-06 1.4e-06 2.25e-06 1.25e-06 1.85e-06 1.3e-06 2e-06 1.8e-06 1.35e-06 1.7e-06 2.15e-06 9.5e-07 2.35e-06 1.35e-06 1.65e-06 1.95e-06 1.6e-06 2.35e-06 2.1e-06 1.6e-06 1.35e-06 1.35e-06 2.1e-06 1.85e-06 1.65e-06 1.3e-06 2.05e-06
7 2.1e-06 1.1e-06 2.3e-06 1.5e-06 1.05e-06 1.85e-06 9e-07 9e-07 1.5e-06 1.2e-06 1.05e-06 1e-06 1.9e-06 1.55e-06 1.8e-06 2.85e-06 2.25e-06 1.2e-06 1.35e-06 1.8e-06 1.55e-06 1.6e-06 1.9e-06 1.6e-06 1.9e-06 1.05e-06 2.3e-06 2.6e-06 1.05e-06 2.4e-06 2.35e-06 1.35e-06 2.4e-06 1.1e-06 1.8e-06 1.2e-06 2e-06 1.7e-06 1.1e-06 1.9e-06 2.15e-06 9.5e-07 2.55e-06 1.3e-06 1.5e-06 2.1e-06 1.4e-06 2.3e-06 2.05e-06 1.8e-06 1e-06 1.3e-06 2.25e-06 1.8e-06 1.65e-06 1.3e-06 2.15e-06
8 2.2e-06 1.65e-06 1.8e-06 1.7e-06 1.4e-06 1.65e-06 1.5e-06 1.5e-06 2.1e-06 1.5e-06 1.25e-06 1.35e-06 1.45e-06 2.05e-06 2.2e-06 2.25e-06 2.05e-06 1.45e-06 1.8e-06 1.7e-06 1.95e-06 1.3e-06 1.75e-06 1.85e-06 2.15e-06 1.4e-06 1.8e-06 2.7e-06 1.35e-06 2.2e-06 2.15e-06 1.35e-06 2.25e-06 2e-06 2.35e-06 1.85e-06 1.7e-06 1.8e-06 1.25e-06 1.65e-06 1.65e-06 1.35e-06 2.1e-06 1.65e-06 2.05e-06 1.9e-06 1.7e-06 2.2e-06 2.3e-06 1.4e-06 1.25e-06 1.45e-06 2.15e-06 2e-06 1.95e-06 1.75e-06 2.15e-06
9 1.85e-06 1.35e-06 1.5e-06 1.75e-06 1.35e-06 1.3e-06 1.25e-06 1.2e-06 1.5e-06 1.9e-06 1.25e-06 1.35e-06 1.05e-06 1.7e-06 1.95e-06 1.95e-06 1.7e-06 1.25e-06 1.6e-06 1.4e-06 1.45e-06 1.4e-06 1.45e-06 1.65e-06 1.75e-06 1.4e-06 1.5e-06 2.5e-06 1.2e-06 2e-06 1.95e-06 1.55e-06 1.9e-06 1.45e-06 1.95e-06 1.5e-06 1.75e-06 1.65e-06 1.5e-06 1.5e-06 1.8e-06 1.05e-06 1.75e-06 1.55e-06 1.85e-06 1.95e-06 1.75e-06 2.35e-06 1.85e-06 1.1e-06 1.55e-06 1.25e-06 1.7e-06 1.8e-06 1.75e-06 1.4e-06 2e-06
10 2e-06 8.5e-07 1.8e-06 1.55e-06 1.25e-06 1.4e-06 1e-06 1.05e-06 1.25e-06 1.25e-06 9e-07 1.25e-06 1.4e-06 1.5e-06 1.6e-06 2.35e-06 1.8e-06 1.1e-06 1.05e-06 1.45e-06 1.6e-06 1.4e-06 1.45e-06 1.5e-06 1.8e-06 1.3e-06 1.8e-06 2.2e-06 1.15e-06 1.95e-06 1.9e-06 1e-06 2.05e-06 1.4e-06 1.85e-06 1.3e-06 1.7e-06 1.65e-06 1.15e-06 1.2e-06 1.85e-06 1.05e-06 2.05e-06 1.15e-06 1.55e-06 1.7e-06 1.45e-06 2.05e-06 2.1e-06 1.3e-06 1.2e-06 1.15e-06 1.9e-06 1.65e-06 1.4e-06 1.2e-06 1.8e-06
11 2.2e-06 1.4e-06 2.35e-06 1.25e-06 8.5e-07 1.95e-06 1.2e-06 1e-06 1.35e-06 1.35e-06 1.25e-06 1.5e-06 2e-06 1.8e-06 2e-06 2.75e-06 2.35e-06 1.6e-06 1.65e-06 2e-06 1.75e-06 1.3e-06 2e-06 2e-06 2.15e-06 8.5e-07 2.35e-06 2.8e-06 1.4e-06 2.45e-06 2.4e-06 1.25e-06 2.45e-06 1.35e-06 2.05e-06 1.45e-06 1.8e-06 1.95e-06 9.5e-07 2e-06 1.75e-06 1.2e-06 2.6e-06 1.4e-06 1.9e-06 2.4e-06 1.3e-06 2.1e-06 2.15e-06 2e-06 1e-06 1.6e-06 2.35e-06 1.8e-06 1.8e-06 1.5e-06 2.5e-06
12 1.8e-06 1.75e-06 7.5e-07 2.3e-06 1.95e-06 9e-07 1.7e-06 1.9e-06 1.45e-06 1.05e-06 1.4e-06 2e-06 5e-07 2e-06 2.25e-06 1.25e-06 1.3e-06 1.15e-06 1.9e-06 9.5e-07 1.55e-06 1.4e-06 1.15e-06 1.55e-06 1.7e-06 2.05e-06 7.5e-07 2.4e-06 1.4e-06 1.7e-06 1.65e-06 1.8e-06 1.6e-06 2.2e-06 2.3e-06 2e-06 1.6e-06 1.55e-06 1.95e-06 1.15e-06 1.65e-06 1.3e-06 1.05e-06 1.9e-06 2.15e-06 1.65e-06 2.25e-06 2.5e-06 1.95e-06 3e-07 2e-06 1.05e-06 1.4e-06 2e-06 1.95e-06 1.7e-06 1.7e-06
13 1.9e-06 1.65e-06 2e-06 1.75e-06 1.75e-06 1.85e-06 1.6e-06 1.55e-06 2.05e-06 1.7e-06 1.5e-06 1.8e-06 2e-06 2.3e-06 1.35e-06 2.15e-06 1.9e-06 1.8e-06 1.7e-06 1.7e-06 1.65e-06 2.05e-06 1.75e-06 1.8e-06 1.7e-06 1.85e-06 2e-06 1.7e-06 1.7e-06 1.85e-06 1.8e-06 1.95e-06 1.85e-06 1.35e-06 1.5e-06 1.45e-06 2e-06 1.9e-06 1.9e-06 2.15e-06 2.15e-06 1.55e-06 2e-06 1.5e-06 1.45e-06 1.9e-06 2.05e-06 1.85e-06 1.85e-06 1.9e-06 1.95e-06 1.8e-06 1.7e-06 1.55e-06 1.3e-06 1.55e-06 1.75e-06
14 1.7e-06 1.8e-06 1.85e-06 1.45e-06 1.95e-06 2.25e-06 1.75e-06 1.8e-06 2.2e-06 1.95e-06 1.6e-06 2e-06 2.25e-06 1.35e-06 8e-07 1.6e-06 1.85e-06 2.05e-06 1.8e-06 2.15e-06 1.5e-06 2.2e-06 1.45e-06 1.65e-06 1.5e-06 2.05e-06 1.85e-06 1.4e-06 1.9e-06 1.1e-06 1.1e-06 2.1e-06 1.9e-06 1.1e-06 1.65e-06 1.1e-06 1.8e-06 1.75e-06 2.1e-06 2.3e-06 1.95e-06 1.75e-06 1.6e-06 1.05e-06 1.5e-06 1.8e-06 2.15e-06 1.35e-06 1.4e-06 2.15e-06 2.15e-06 2.05e-06 1.75e-06 1.55e-06 1.3e-06 1.9e-06 1e-06
15 1.4e-06 2.7e-06 7.5e-07 2.25e-06 2.7e-06 1.8e-06 2.65e-06 2.85e-06 2.25e-06 1.95e-06 2.35e-06 2.75e-06 1.25e-06 2.15e-06 1.6e-06 2e-07 1.4e-06 2.1e-06 2.55e-06 2.05e-06 1.7e-06 2.15e-06 1.25e-06 1.65e-06 1.55e-06 2.8e-06 7e-07 1.75e-06 2.4e-06 8e-07 8e-07 2.55e-06 1.55e-06 2.35e-06 2.45e-06 2.15e-06 1.55e-06 1.45e-06 2.7e-06 1.9e-06 1.4e-06 2.25e-06 5e-07 2.05e-06 2.3e-06 1.85e-06 3.05e-06 1.65e-06 1.25e-06 1.35e-06 2.75e-06 2.1e-06 1.5e-06 2.05e-06 2.1e-06 2.65e-06 1.05e-06
