 slim_337493546 slim_337491175 slim_337493676 slim_337493656 slim_337493660 slim_337493572 slim_337493685 slim_337493602 slim_337493649 slim_337493616 slim_337493647 slim_337493630 slim_337493686 slim_337493794 slim_337493750 slim_337493806 slim_337493727 slim_337493790 slim_337493746 slim_337493744 slim_337493788 slim_337493705 slim_337493808 slim_337493740 slim_337493774 slim_337493807 slim_337493811 slim_337493809 slim_337493751 slim_337493742 slim_337493770 slim_337493775 slim_337493778 slim_337493714 slim_337493776 slim_337493762 slim_337493787 slim_337493926 slim_337493905 slim_337493868 slim_337493845 slim_337493889 slim_337493863 slim_337493848 slim_337493910 slim_337493920 slim_337493918 slim_337493899 slim_337493817 slim_337493871 slim_337493915 slim_337493865 slim_337493886 slim_337493925 slim_337493907 slim_337493765 slim_337493917 slim_337493881 slim_337493914 slim_337493791 slim_337493884 slim_337493883 slim_337493903 slim_337493736 slim_337493919 slim_337493873 slim_337493826 slim_337493855 slim_337493893 slim_337493856 slim_337493880 slim_337493908 slim_337493927 slim_337493891 slim_337493850 slim_337493882 slim_337493867 slim_337493847 slim_337493828 slim_337493912 slim_337493916 slim_337493890 slim_337493922 slim_337493892 slim_337493859 slim_337493870 slim_337493839 slim_337493830 slim_337493913 slim_337493853 slim_337493888 slim_337493747 slim_337493911 slim_337493835 slim_337493877 slim_337493895 slim_337493876 slim_337493923 slim_337493896 slim_337493829 slim_337493887 slim_337493741 slim_337493815
0 0.0007709 0.0008173 0.0007899 0.0008487 0.00085245 0.00083115 0.00087585 0.000843 0.0008349 0.00084495 0.0008817 0.0007641 0.00084795 0.00079445 0.000802 0.0008879 0.0008165 0.0008344 0.00081045 0.0008375 0.00090145 0.00083565 0.0008268 0.00058325 0.0008391 0.0008157 0.0008375 0.00085155 0.0008963 0.0008652 0.00078855 0.00086535 0.000796 0.0007931 0.0008272 0.0008029 0.00082775 0.00080315 0.00078 0.0007982 0.00085385 0.0008163 0.0008153 0.0008477 0.00081075 0.0009007 0.000739 0.0007952 0.00084185 0.0008287 0.0008676 0.00084635 0.00079615 0.00080785 0.00089715 0.0008864 0.0008175 0.00080155 0.00079825 0.0008462 0.00085875 0.00073085 0.00081255 0.00086655 0.00057105 0.0008373 0.0007943 0.00075945 0.0008353 0.0008253 0.00079485 0.00084765 0.00084635 0.0008133 0.00063295 0.00081695 0.0008515 0.00082515 0.00080215 0.00084555 0.00080955 0.00084435 0.00084565 0.00076915 0.0008524 0.00077165 0.00088805 0.0008655 0.00071815 0.0008211 0.00081005 0.0008217 0.0008349 0.00081435 0.00083785 0.00084565 0.0008132 0.0008084 0.00083255 0.0007628 0.0008542 0.00081535 0.0007822
1 0.0008173 0.0008254 0.00085655 0.0008975 0.0008429 0.00082025 0.0008266 0.00079565 0.0008692 0.0008786 0.0007969 0.00087575 0.0008768 0.00084185 0.0008046 0.0008171 0.00083825 0.00088465 0.00089165 0.0008956 0.0008992 0.0008147 0.0006475 0.00086725 0.00089 0.00090415 0.0008753 0.00083955 0.000874 0.00088265 0.000878 0.00081395 0.0009125 0.0008252 0.0008324 0.00084085 0.00087675 0.0008708 0.0008601 0.00082745 0.00083755 0.000844 0.000853 0.000836 0.00085215 0.0008699 0.0008395 0.0007872 0.0008549 0.0008687 0.0008756 0.0008363 0.0008427 0.00080435 0.00081525 0.0008924 0.00086535 0.00080065 0.0008866 0.0008571 0.00087925 0.0008604 0.00085895 0.00087055 0.000824 0.00064235 0.00090205 0.0008135 0.00085325 0.0008217 0.00087235 0.00083595 0.0008363 0.0008439 0.00085635 0.00085955 0.0008225 0.0008668 0.0006643 0.0008813 0.00079565 0.00089155 0.0008931 0.0008774 0.00084285 0.0008622 0.0008147 0.0008849 0.00087965 0.0008636 0.000847 0.00083295 0.00085385 0.0009013 0.0008212 0.00087765 0.0008094 0.0008926 0.0007972 0.00082415 0.00076795 0.00080415 0.00087135
2 0.0007899 0.00085655 0.0008048 0.00086285 0.0008506 0.0008416 0.000835 0.0008393 0.0008009 0.0008729 0.00077725 0.00081555 0.0008749 0.00078215 0.0007314 0.0008537 0.00086485 0.0007704 0.0008023 0.0007828 0.0008334 0.0007942 0.00082135 0.0007446 0.0008356 0.0008531 0.00083235 0.0008606 0.0008938 0.0008824 0.0007577 0.0007604 0.00078065 0.0007848 0.00077815 0.00081905 0.0007964 0.0008671 0.000743 0.00072585 0.00075125 0.00079965 0.0007835 0.0005419 0.00070505 0.0008565 0.0007859 0.00062455 0.0008035 0.0007489 0.00086045 0.0008812 0.0008187 0.00061415 0.0008064 0.00090405 0.0008668 0.00084815 0.00074365 0.0007782 0.00085275 0.0007825 0.00075685 0.0008356 0.00071685 0.0008082 0.00079875 0.0007669 0.0009106 0.00078875 0.00072975 0.00054185 0.0008812 0.000815 0.0007999 0.00073575 0.00091265 0.000846 0.0008395 0.00081445 0.00083375 0.0008847 0.0007982 0.0007888 0.00085055 0.00080135 0.0007897 0.00083315 0.0007462 0.00082035 0.00077135 0.0008018 0.00079025 0.00079975 0.00066375 0.0008125 0.0007652 0.0008385 0.00082405 0.00085775 0.0007895 0.0008345 0.00080635
3 0.0008487 0.0008975 0.00086285 0.0008566 0.0008787 0.00086725 0.00088525 0.0008376 0.00086795 0.00088965 0.0008069 0.0008023 0.00066955 0.00082525 0.00084065 0.000808 0.00085615 0.00085285 0.00087875 0.0006205 0.00074165 0.0008473 0.0008822 0.0008658 0.00089555 0.0008881 0.0008962 0.00083955 0.00089035 0.00087335 0.00082745 0.0008701 0.00086105 0.00086335 0.0008523 0.00081505 0.00082745 0.0008812 0.00082045 0.0008289 0.00088705 0.0008134 0.0007186 0.0008916 0.0008718 0.0008952 0.0008253 0.0008544 0.00063775 0.00085735 0.0008735 0.0008858 0.00086885 0.0008404 0.00092175 0.0006762 0.00087775 0.000837 0.0007311 0.0008433 0.00064265 0.0008384 0.00083435 0.0008591 0.00081485 0.00089255 0.0008976 0.00080065 0.00091875 0.00061785 0.00087515 0.00089155 0.0008858 0.0008438 0.00085555 0.0008615 0.0008959 0.0008581 0.00089765 0.00074875 0.00085205 0.00087005 0.0008623 0.000861 0.00087865 0.00082755 0.0007699 0.0006287 0.00088185 0.00085385 0.00082065 0.0008796 0.0006377 0.00085325 0.00089375 0.0005531 0.0008456 0.00091425 0.0008425 0.0008588 0.00089505 0.0008788 0.00083755
4 0.00085245 0.0008429 0.0008506 0.0008787 0.0008446 0.00086035 0.00066945 0.00078715 0.00088975 0.000901 0.0008368 0.00082765 0.0008619 0.0008218 0.0008042 0.00079705 0.00085125 0.00083705 0.00080255 0.00085665 0.00088555 0.00083005 0.0008543 0.00082185 0.000617 0.0008389 0.0008648 0.00092885 0.0006854 0.0008185 0.00069155 0.0008556 0.0008482 0.000835 0.00063905 0.00088235 0.0008843 0.00081375 0.00083995 0.0008256 0.00087405 0.00085145 0.0006415 0.0008786 0.00081675 0.00068855 0.0006197 0.00082575 0.00083885 0.0008096 0.0008709 0.00063775 0.0008712 0.00082745 0.000643 0.0006547 0.000826 0.00088275 0.00082105 0.00084015 0.0009095 0.00081945 0.0008054 0.00080635 0.00080345 0.0008462 0.00079305 0.00081405 0.00086875 0.00084155 0.00081485 0.00087855 0.00063775 0.0008633 0.00086215 0.00082005 0.00070975 0.00082485 0.0007966 0.00084165 0.0006768 0.00089135 0.0008803 0.00078405 0.00042245 0.00083955 0.000872 0.0008664 0.00083065 0.0006609 0.00063905 0.00085705 0.00084 0.00080255 0.00086295 0.0008623 0.00083905 0.0008265 0.0008471 0.0008748 0.00089725 0.0008692 0.00079955
5 0.00083115 0.00082025 0.0008416 0.00086725 0.00086035 0.000866 0.00086485 0.00088265 0.00083235 0.0009173 0.00083165 0.0008207 0.00087965 0.0007993 0.0008675 0.00078525 0.00082955 0.0007609 0.00085375 0.0008887 0.000914 0.0008664 0.00090765 0.0008318 0.00087975 0.000841 0.0009001 0.00087235 0.00091365 0.00087615 0.00082025 0.00074975 0.0008801 0.00086225 0.00083325 0.00079145 0.000805 0.0008616 0.0008565 0.0008294 0.0008692 0.0007983 0.0008356 0.000833 0.00086035 0.00091145 0.0008032 0.00087035 0.0008734 0.0008684 0.0008876 0.00087805 0.000903 0.00084305 0.00086905 0.0008794 0.00084255 0.00083705 0.0008377 0.00084935 0.00090165 0.0008104 0.00088075 0.0008705 0.00081845 0.00091555 0.00084255 0.00082025 0.0008184 0.0008878 0.0008194 0.00083295 0.00087805 0.00084215 0.00074725 0.0008483 0.00092075 0.0007969 0.00087665 0.0008804 0.00088365 0.0006788 0.0008967 0.00083755 0.0008603 0.00072075 0.00085495 0.0008993 0.00080155 0.0006284 0.0007961 0.0008037 0.000856 0.00085235 0.0008981 0.00088405 0.00083 0.00083405 0.00059125 0.000781 0.0008923 0.0008668 0.0008464
6 0.00087585 0.0008266 0.000835 0.00088525 0.00066945 0.00086485 0.0008981 0.00080625 0.00085125 0.0008916 0.00085975 0.0008346 0.000896 0.0008135 0.00080965 0.0007726 0.00084105 0.0008303 0.0008218 0.0008549 0.00085745 0.0006338 0.0008283 0.00088225 0.00069535 0.0008181 0.00086205 0.0008778 0.0007189 0.0008247 0.0008462 0.00083645 0.0008648 0.0007634 0.0008025 0.0008634 0.00084615 0.0008383 0.0008249 0.00078885 0.00086865 0.00082845 0.00084105 0.0008498 0.00082155 0.00070555 0.00080505 0.00084285 0.0006586 0.0006423 0.0008453 0.00068725 0.0008759 0.0008084 0.0006994 0.00072935 0.00081975 0.0008461 0.00086305 0.0006248 0.00087495 0.0008346 0.00082125 0.00082965 0.00082285 0.00083555 0.0008315 0.00079025 0.000896 0.00082155 0.0008426 0.00084975 0.00068725 0.00080965 0.00088135 0.00082345 0.0007459 0.0008256 0.00084895 0.0008135 0.00085005 0.00086375 0.0008587 0.0008106 0.0006694 0.00082615 0.00087905 0.0008629 0.00086025 0.0008326 0.0008181 0.0008915 0.00066685 0.000845 0.0008514 0.00089675 0.0008234 0.00084705 0.0008579 0.0008914 0.00087995 0.00079985 0.00083505
7 0.000843 0.00079565 0.0008393 0.0008376 0.00078715 0.00088265 0.00080625 0.0009128 0.0008392 0.0008882 0.00085255 0.0008374 0.0008903 0.00082775 0.000814 0.0008106 0.00088055 0.0008485 0.00086985 0.0007992 0.0008145 0.00077515 0.0007495 0.0008466 0.0008561 0.0008736 0.00088195 0.0008541 0.00082905 0.0008869 0.00082625 0.00082315 0.00087695 0.00082375 0.00078395 0.0008704 0.00085395 0.00085475 0.00079545 0.00077175 0.00085185 0.0008349 0.0007917 0.0008323 0.0008503 0.00084945 0.0007929 0.00082395 0.000792 0.00082 0.00084275 0.00081155 0.0008373 0.0008276 0.0008312 0.0008513 0.0008401 0.00083895 0.0008317 0.00082855 0.0008155 0.0008571 0.0007858 0.00087275 0.00079005 0.0007811 0.0008359 0.00076155 0.0009007 0.0008066 0.0008101 0.00083225 0.00081155 0.0008347 0.0008535 0.00083365 0.0008254 0.0008793 0.0007854 0.000811 0.0007684 0.00085265 0.00084355 0.0008546 0.0007871 0.0008398 0.0008326 0.000796 0.0008906 0.000809 0.0007906 0.00087715 0.0008087 0.00086995 0.00086415 0.00083415 0.0008419 0.0008336 0.00089505 0.00089755 0.0008124 0.00083895 0.00086215
8 0.0008349 0.0008692 0.0008009 0.00086795 0.00088975 0.00083235 0.00085125 0.0008392 0.0008543 0.0008588 0.0008472 0.0008115 0.0008947 0.0008238 0.00080175 0.00083375 0.00087505 0.0008626 0.0008789 0.0008821 0.0008595 0.0007856 0.00064745 0.0008252 0.0009017 0.00083335 0.00088175 0.0007426 0.00077415 0.00087825 0.0008106 0.00084715 0.0008513 0.0008106 0.00075265 0.0008307 0.00061125 0.00089555 0.0007304 0.00064405 0.0008385 0.00081295 0.0008726 0.0008207 0.00084075 0.000876 0.0008284 0.0008232 0.0008131 0.0008308 0.0007513 0.0008568 0.00088455 0.00081985 0.0008891 0.0009134 0.00080515 0.00082705 0.000829 0.00083725 0.00072885 0.00082995 0.00070005 0.0008609 0.0007444 0.0008326 0.00077115 0.00072145 0.00080885 0.0008231 0.0005951 0.00082065 0.0008568 0.0008358 0.00086925 0.00080855 0.0009249 0.0008584 0.00088965 0.00086595 0.00087265 0.00085315 0.0007466 0.0008406 0.0008897 0.00082885 0.0008798 0.0008899 0.00064625 0.0008623 0.00082245 0.0008004 0.000808 0.0008793 0.00084945 0.0008789 0.0006197 0.0006035 0.00082645 0.00082235 0.00087195 0.0008556 0.00083285
9 0.00084495 0.0008786 0.0008729 0.00088965 0.000901 0.0009173 0.0008916 0.0008882 0.0008588 0.0009426 0.0008686 0.0008248 0.00085845 0.00090745 0.00085295 0.00089255 0.0008831 0.00089045 0.00091465 0.00087745 0.00086245 0.00083125 0.00088235 0.0008859 0.0009143 0.00083215 0.0006881 0.0008635 0.0009048 0.0008943 0.00085105 0.0008622 0.00068815 0.00082505 0.0008898 0.0008826 0.00086885 0.00091 0.00066185 0.0008773 0.00068405 0.0009109 0.00087125 0.00087975 0.00090185 0.00091045 0.0008081 0.00089925 0.00085855 0.0008898 0.0009051 0.00085605 0.00088385 0.0008904 0.0009104 0.0009307 0.00087805 0.00081505 0.0008623 0.0008405 0.0008639 0.00076695 0.0008982 0.00088595 0.000849 0.000903 0.000859 0.00085265 0.00086465 0.00088345 0.000885 0.0008797 0.00085605 0.00079725 0.00089395 0.00090555 0.0008952 0.0008911 0.0009189 0.00090165 0.0008706 0.00090035 0.0008952 0.0008539 0.00090095 0.0008072 0.0008989 0.00089565 0.00088865 0.00089425 0.0009007 0.0008655 0.0008618 0.0009033 0.00067745 0.00085095 0.00090045 0.0008841 0.0008976 0.00080465 0.00087995 0.00087005 0.0007986
