 slim_762320551 slim_762320514 slim_762320525 slim_762320556 slim_762320518 slim_762320548 slim_762320557 slim_762320517 slim_762320539 slim_762320519 slim_762320559 slim_762320543 slim_762320549 slim_762320533 slim_762320544 slim_762320540 slim_762320520 slim_762320524 slim_762320560 slim_762320522 slim_762320537 slim_762320536 slim_762320542 slim_762320546 slim_762320555 slim_762320515 slim_762320529 slim_762320538 slim_762320558 slim_762320532 slim_762320526 slim_762320550 slim_762320523 slim_762320528 slim_762320545 slim_762320521 slim_762320513 slim_762320541 slim_762320535 slim_762320531 slim_762320552 slim_762320553 slim_762320534 slim_762320516 slim_762320547 slim_762320561 slim_762320554 slim_762320527 slim_762320530
0 1.5e-06 1.15e-06 2.05e-06 9e-07 1.15e-06 1.55e-06 1.15e-06 1.9e-06 9e-07 1e-06 9e-07 1.15e-06 8e-07 9.5e-07 1.6e-06 1.05e-06 1e-06 1.25e-06 1.1e-06 1.05e-06 1e-06 1e-06 9e-07 1.1e-06 1.15e-06 1.1e-06 1.35e-06 1.85e-06 1.2e-06 9e-07 2.45e-06 1.1e-06 9.5e-07 1e-06 1.3e-06 1.15e-06 1.4e-06 1.25e-06 1.15e-06 1.15e-06 1.05e-06 1.4e-06 8.5e-07 1.5e-06 1.05e-06 1.05e-06 7.5e-07 1.7e-06 1.1e-06
1 1.15e-06 6e-07 2.25e-06 9.5e-07 8.5e-07 1.55e-06 7e-07 1.9e-06 7e-07 8e-07 6e-07 1.15e-06 6e-07 4.5e-07 1.6e-06 1.05e-06 8e-07 8.5e-07 1.15e-06 8.5e-07 9.5e-07 9.5e-07 8.5e-07 1.1e-06 1e-06 3e-07 9e-07 1.85e-06 1e-06 4.5e-07 2.7e-06 9e-07 7.5e-07 9.5e-07 1.4e-06 8e-07 1.35e-06 1.05e-06 1.3e-06 5e-07 8.5e-07 1.55e-06 6e-07 1.45e-06 1.4e-06 8e-07 1.15e-06 1.55e-06 5.5e-07
2 2.05e-06 2.25e-06 2.7e-06 1.7e-06 2.2e-06 1.85e-06 2.15e-06 1.85e-06 2.05e-06 1.95e-06 1.95e-06 2e-06 1.95e-06 2e-06 1.9e-06 1.95e-06 1.95e-06 2.1e-06 1.85e-06 2e-06 1.95e-06 1.95e-06 1.8e-06 2e-06 2e-06 2.2e-06 2.2e-06 1.8e-06 2.1e-06 2.1e-06 1.35e-06 2.05e-06 1.9e-06 1.95e-06 1.9e-06 2.1e-06 1.8e-06 2.15e-06 2.05e-06 2.2e-06 2.2e-06 1.75e-06 1.85e-06 1.85e-06 2.2e-06 2.05e-06 1.85e-06 1.7e-06 2.15e-06
3 9e-07 9.5e-07 1.7e-06 7e-07 9e-07 1.25e-06 8.5e-07 1.6e-06 7.5e-07 6.5e-07 6.5e-07 7.5e-07 6.5e-07 7e-07 1.25e-06 8e-07 6.5e-07 9.5e-07 7.5e-07 7e-07 8e-07 8e-07 5.5e-07 8.5e-07 8.5e-07 9e-07 1.05e-06 1.55e-06 9.5e-07 8e-07 2.15e-06 7.5e-07 6e-07 8e-07 1.05e-06 9.5e-07 1e-06 1e-06 1.05e-06 9e-07 9e-07 1.15e-06 5.5e-07 1.15e-06 1.05e-06 7.5e-07 7e-07 1.45e-06 8.5e-07
4 1.15e-06 8.5e-07 2.2e-06 9e-07 7e-07 1.55e-06 8e-07 1.5e-06 6e-07 6e-07 5e-07 7.5e-07 6e-07 6.5e-07 1.6e-06 7.5e-07 6.5e-07 9.5e-07 1.05e-06 6.5e-07 7e-07 7.5e-07 8e-07 8e-07 9.5e-07 8e-07 1.15e-06 1.7e-06 9e-07 7e-07 2.65e-06 6.5e-07 6e-07 7e-07 1.1e-06 9.5e-07 1.25e-06 9.5e-07 9.5e-07 7.5e-07 5e-07 1.35e-06 4.5e-07 1.05e-06 1e-06 6e-07 1.1e-06 1.65e-06 7e-07
5 1.55e-06 1.55e-06 1.85e-06 1.25e-06 1.55e-06 1.7e-06 1.55e-06 2.25e-06 1.4e-06 1.4e-06 1.3e-06 1.5e-06 1.3e-06 1.35e-06 9.5e-07 1.5e-06 1.4e-06 1.65e-06 1.15e-06 1.45e-06 1.45e-06 1.45e-06 1.25e-06 1.55e-06 1.1e-06 1.5e-06 1.25e-06 2.2e-06 1.15e-06 1.4e-06 2.75e-06 1.5e-06 1.35e-06 1.45e-06 1.4e-06 1.1e-06 1.2e-06 1.2e-06 1.65e-06 1.55e-06 1.55e-06 1.3e-06 1.25e-06 1.35e-06 1.75e-06 1.45e-06 1.45e-06 2.05e-06 1.5e-06
6 1.15e-06 7e-07 2.15e-06 8.5e-07 8e-07 1.55e-06 1e-06 1.75e-06 6.5e-07 6e-07 5.5e-07 1e-06 6.5e-07 6.5e-07 1.6e-06 8.5e-07 7e-07 7e-07 1.15e-06 6.5e-07 9.5e-07 9.5e-07 8.5e-07 9e-07 9.5e-07 7.5e-07 1.05e-06 1.7e-06 9.5e-07 7e-07 2.6e-06 5.5e-07 5.5e-07 9.5e-07 1.25e-06 9e-07 1.3e-06 1e-06 1.3e-06 6.5e-07 8e-07 1.5e-06 5e-07 1.3e-06 1.25e-06 7e-07 1.05e-06 1.55e-06 6e-07
7 1.9e-06 1.9e-06 1.85e-06 1.6e-06 1.5e-06 2.25e-06 1.75e-06 2.8e-06 1.6e-06 1.55e-06 1.5e-06 1.55e-06 1.6e-06 1.65e-06 2.3e-06 1.6e-06 1.65e-06 1.75e-06 1.8e-06 1.6e-06 1.65e-06 1.65e-06 1.65e-06 1.65e-06 1.85e-06 1.85e-06 2.05e-06 1.55e-06 1.8e-06 1.75e-06 1.4e-06 1.55e-06 1.5e-06 1.65e-06 1.85e-06 1.9e-06 2.05e-06 1.85e-06 1.8e-06 1.75e-06 1.55e-06 2.05e-06 1.4e-06 1.85e-06 1.75e-06 1.6e-06 1.75e-06 1.55e-06 1.7e-06
8 9e-07 7e-07 2.05e-06 7.5e-07 6e-07 1.4e-06 6.5e-07 1.6e-06 6e-07 4.5e-07 3e-07 8.5e-07 3.5e-07 5e-07 1.45e-06 7.5e-07 6e-07 8e-07 1e-06 5.5e-07 7.5e-07 7.5e-07 7e-07 8e-07 8.5e-07 6.5e-07 1e-06 1.5e-06 7.5e-07 4.5e-07 2.5e-06 5e-07 4.5e-07 7.5e-07 1.1e-06 8e-07 1.15e-06 7.5e-07 1.1e-06 6e-07 5e-07 1.35e-06 3e-07 1.15e-06 1.1e-06 5e-07 9.5e-07 1.5e-06 5e-07
9 1e-06 8e-07 1.95e-06 6.5e-07 6e-07 1.4e-06 6e-07 1.55e-06 4.5e-07 6e-07 3.5e-07 8e-07 5e-07 5.5e-07 1.45e-06 6e-07 4e-07 7.5e-07 1e-06 4e-07 6.5e-07 7e-07 6.5e-07 6.5e-07 7.5e-07 7.5e-07 1.05e-06 1.45e-06 8e-07 6.5e-07 2.4e-06 3.5e-07 3.5e-07 6.5e-07 1e-06 9e-07 1.05e-06 8e-07 1e-06 6e-07 6.5e-07 1.25e-06 3e-07 1.1e-06 1.05e-06 4.5e-07 8.5e-07 1.5e-06 5.5e-07
10 9e-07 6e-07 1.95e-06 6.5e-07 5e-07 1.3e-06 5.5e-07 1.5e-06 3e-07 3.5e-07 4e-07 7.5e-07 3.5e-07 4e-07 1.35e-06 6.5e-07 5e-07 7e-07 9e-07 4.5e-07 6.5e-07 6.5e-07 6e-07 7e-07 7.5e-07 5.5e-07 9e-07 1.4e-06 6.5e-07 4.5e-07 2.4e-06 4e-07 3.5e-07 6.5e-07 1e-06 7e-07 1.05e-06 6.5e-07 1e-06 5e-07 5e-07 1.25e-06 2e-07 1.05e-06 1e-06 4e-07 8.5e-07 1.4e-06 4e-07
11 1.15e-06 1.15e-06 2e-06 7.5e-07 7.5e-07 1.5e-06 1e-06 1.55e-06 8.5e-07 8e-07 7.5e-07 1.3e-06 8.5e-07 9e-07 1.5e-06 9e-07 9e-07 1.1e-06 9.5e-07 8.5e-07 9.5e-07 9.5e-07 7.5e-07 9.5e-07 1.1e-06 1.1e-06 1.3e-06 1.7e-06 1.05e-06 1e-06 2.45e-06 8e-07 7.5e-07 9.5e-07 1.15e-06 1.15e-06 1.25e-06 1.1e-06 1.15e-06 1e-06 8e-07 1.35e-06 6.5e-07 1.1e-06 1e-06 8.5e-07 1e-06 1.7e-06 9.5e-07
12 8e-07 6e-07 1.95e-06 6.5e-07 6e-07 1.3e-06 6.5e-07 1.6e-06 3.5e-07 5e-07 3.5e-07 8.5e-07 4e-07 3.5e-07 1.35e-06 7.5e-07 4.5e-07 8e-07 9e-07 5e-07 6e-07 6e-07 6e-07 8e-07 7.5e-07 5.5e-07 9e-07 1.55e-06 7.5e-07 3.5e-07 2.4e-06 6e-07 4.5e-07 6e-07 1.1e-06 7e-07 1e-06 8e-07 1e-06 6e-07 5e-07 1.25e-06 3e-07 1.15e-06 1.1e-06 4.5e-07 8.5e-07 1.4e-06 5.5e-07
