 slim_762429938 slim_762429943 slim_762429935 slim_762429933 slim_762429925 slim_762429922 slim_762429960 slim_762429912 slim_762429916 slim_762429919 slim_762429915 slim_762429954 slim_762429957 slim_762429951 slim_762429952 slim_762429961 slim_762429924 slim_762429959 slim_762429909 slim_762429942 slim_762429917 slim_762429955 slim_762429958 slim_762429947 slim_762429956 slim_762429964 slim_762429932 slim_762429929 slim_762429963 slim_762429937 slim_762429950 slim_762429923 slim_762429940 slim_762429914 slim_762429934 slim_762429913 slim_762429930 slim_762429944 slim_762429965 slim_762429962 slim_762429953 slim_762429918 slim_762429911 slim_762429928 slim_762429936 slim_762429941 slim_762429927 slim_762429910 slim_762429921 slim_762429945 slim_762429949 slim_762429907 slim_762429908 slim_762429920 slim_762429948 slim_762429946 slim_762429939 slim_762429926 slim_762429931
0 4e-07 2.55e-06 1.45e-06 2.45e-06 2e-06 2.75e-06 2e-06 1.15e-06 1.2e-06 1.85e-06 2.05e-06 1.95e-06 1.1e-06 1.35e-06 1.6e-06 2.5e-06 1.8e-06 2.4e-06 2.35e-06 2.8e-06 2.35e-06 2e-06 2.7e-06 1.75e-06 1.5e-06 2.25e-06 2.2e-06 2e-06 2.5e-06 2.45e-06 1.6e-06 9.5e-07 2.45e-06 5.5e-07 1.15e-06 2.2e-06 2.15e-06 2.3e-06 1.8e-06 2.75e-06 1.45e-06 1.75e-06 1.75e-06 2.3e-06 2.65e-06 2.35e-06 1.65e-06 2.5e-06 1.6e-06 1.15e-06 2.4e-06 2e-06 2.2e-06 1.85e-06 2.35e-06 2.2e-06 1.35e-06 1.35e-06 2e-06
1 2.55e-06 1.2e-06 1.75e-06 1.85e-06 1.55e-06 1e-06 1.8e-06 2.35e-06 1.65e-06 1.45e-06 2.2e-06 2.4e-06 2.05e-06 1.8e-06 2e-06 1.45e-06 1.5e-06 1.35e-06 1e-06 1.3e-06 9e-07 1.85e-06 1.25e-06 1.55e-06 2.1e-06 1.85e-06 1.3e-06 1.15e-06 1.4e-06 1.7e-06 1.75e-06 2.25e-06 1.35e-06 2.2e-06 2.1e-06 1.15e-06 1.25e-06 1.1e-06 1.7e-06 8.5e-07 1.55e-06 1.55e-06 2.65e-06 9.5e-07 8.5e-07 1.4e-06 1.85e-06 1.8e-06 2e-06 2.45e-06 1.35e-06 2.35e-06 1.15e-06 1.95e-06 1.6e-06 2.15e-06 2.35e-06 1.7e-06 1.6e-06
2 1.45e-06 1.75e-06 1.3e-06 2.45e-06 1.5e-06 1.95e-06 1.45e-06 1.95e-06 1.35e-06 1.55e-06 1.95e-06 2.5e-06 1e-06 1.55e-06 1.85e-06 1.45e-06 1.25e-06 1.35e-06 1.5e-06 1.95e-06 1.5e-06 1.9e-06 1.65e-06 1.2e-06 1.75e-06 1e-06 1.1e-06 1.2e-06 1.4e-06 1.1e-06 9e-07 1.4e-06 1.4e-06 1e-06 1.05e-06 1.35e-06 1.05e-06 1.5e-06 1.55e-06 1.95e-06 1.6e-06 7.5e-07 2.2e-06 1.45e-06 1.8e-06 1.25e-06 8.5e-07 2.55e-06 1.6e-06 2.15e-06 1.35e-06 2.05e-06 1.35e-06 1.3e-06 1e-06 1.95e-06 1.35e-06 1.6e-06 6.5e-07
3 2.45e-06 1.85e-06 2.45e-06 2.2e-06 2e-06 1.6e-06 2.15e-06 2.2e-06 2.05e-06 2e-06 2.1e-06 1.9e-06 2.45e-06 1.9e-06 1.85e-06 1.95e-06 2.15e-06 1.95e-06 2e-06 1.2e-06 1.4e-06 2.4e-06 1.65e-06 2.15e-06 2.4e-06 2.6e-06 2.1e-06 1.65e-06 2.1e-06 2.25e-06 2.45e-06 2.25e-06 1.9e-06 2.5e-06 2.5e-06 1.6e-06 1.95e-06 1.7e-06 2.05e-06 1.7e-06 2.2e-06 2.25e-06 2.5e-06 1.9e-06 1.65e-06 1.8e-06 2.5e-06 1.35e-06 2.2e-06 1.8e-06 1.95e-06 2.15e-06 1.6e-06 2.4e-06 2.1e-06 1.9e-06 2.45e-06 1.95e-06 2.4e-06
4 2e-06 1.55e-06 1.5e-06 2e-06 2.3e-06 1.35e-06 1.8e-06 2.05e-06 1.65e-06 1.7e-06 2.1e-06 2.5e-06 1.8e-06 1.65e-06 1.9e-06 1.45e-06 1.35e-06 1.4e-06 1.65e-06 1.3e-06 1.25e-06 2.3e-06 1.5e-06 1.5e-06 2.05e-06 1.8e-06 1.6e-06 1.2e-06 1.7e-06 1.8e-06 1.65e-06 1.55e-06 1.5e-06 1.65e-06 1.85e-06 1.3e-06 1.5e-06 1.35e-06 1.65e-06 1.45e-06 1.85e-06 1.45e-06 2.5e-06 1.5e-06 1.5e-06 1.4e-06 1.45e-06 1.95e-06 1.55e-06 2.3e-06 1.4e-06 2.3e-06 1.3e-06 1.9e-06 1.65e-06 2.3e-06 2.1e-06 1.75e-06 1.65e-06
5 2.75e-06 1e-06 1.95e-06 1.6e-06 1.35e-06 1e-06 1.8e-06 2.35e-06 1.85e-06 1.65e-06 2.15e-06 2.4e-06 2.25e-06 1.75e-06 1.9e-06 1.25e-06 1.7e-06 1.15e-06 1.35e-06 1e-06 9e-07 2.2e-06 1e-06 1.75e-06 2.3e-06 2e-06 1.5e-06 1.15e-06 1.3e-06 1.75e-06 1.95e-06 2.25e-06 1.3e-06 2.4e-06 2.3e-06 1.15e-06 1.45e-06 1.05e-06 1.7e-06 8e-07 1.9e-06 1.75e-06 2.65e-06 1.3e-06 5.5e-07 1.35e-06 2.05e-06 1.4e-06 2e-06 2.45e-06 1.15e-06 2.35e-06 1.15e-06 2.15e-06 1.6e-06 2.15e-06 2.55e-06 1.7e-06 1.8e-06
6 2e-06 1.8e-06 1.45e-06 2.15e-06 1.8e-06 1.8e-06 2.5e-06 1.75e-06 1.65e-06 1.7e-06 2.1e-06 2.4e-06 1.55e-06 1.65e-06 2.05e-06 1.65e-06 1.7e-06 1.55e-06 1.75e-06 1.75e-06 1.5e-06 2.15e-06 1.55e-06 1.75e-06 1.95e-06 1.6e-06 1.45e-06 1.45e-06 1.65e-06 1.45e-06 1.45e-06 1.8e-06 1.6e-06 1.75e-06 1.6e-06 1.55e-06 1.4e-06 1.65e-06 1.35e-06 1.85e-06 1.85e-06 1.35e-06 1.95e-06 1.7e-06 1.7e-06 1.45e-06 1.55e-06 2.25e-06 1.5e-06 2.2e-06 1.55e-06 2.25e-06 1.55e-06 1.7e-06 1.3e-06 2.05e-06 1.95e-06 1.85e-06 1.25e-06
7 1.15e-06 2.35e-06 1.95e-06 2.2e-06 2.05e-06 2.35e-06 1.75e-06 2.3e-06 1.6e-06 1.95e-06 2.25e-06 2.1e-06 1.75e-06 1.6e-06 1.85e-06 2.45e-06 2e-06 2.35e-06 2.3e-06 2.35e-06 2.1e-06 2.3e-06 2.35e-06 2e-06 1.85e-06 2.6e-06 2.3e-06 2e-06 2.5e-06 2.55e-06 2.05e-06 1.45e-06 2.4e-06 1.35e-06 1.8e-06 2.1e-06 2.25e-06 2.15e-06 1.55e-06 2.4e-06 1.8e-06 2.1e-06 1.7e-06 2.3e-06 2.3e-06 2.3e-06 2.1e-06 2.25e-06 1.45e-06 1.6e-06 2.35e-06 2.2e-06 2.1e-06 2.2e-06 2.4e-06 2.35e-06 2e-06 1.65e-06 2.35e-06
8 1.2e-06 1.65e-06 1.35e-06 2.05e-06 1.65e-06 1.85e-06 1.65e-06 1.6e-06 2.1e-06 1.35e-06 2e-06 2.1e-06 1.3e-06 1.25e-06 1.7e-06 1.85e-06 1.35e-06 1.75e-06 1.6e-06 1.85e-06 1.3e-06 1.95e-06 1.9e-06 1.35e-06 1.65e-06 1.9e-06 1.45e-06 1.35e-06 1.8e-06 1.85e-06 1.4e-06 1.35e-06 1.8e-06 1.1e-06 1.3e-06 1.45e-06 1.4e-06 1.6e-06 1.5e-06 1.85e-06 1.4e-06 1.4e-06 2.05e-06 1.55e-06 1.7e-06 1.65e-06 1.5e-06 2.15e-06 1.55e-06 1.65e-06 1.75e-06 2.05e-06 1.45e-06 1.7e-06 1.75e-06 2.05e-06 1.7e-06 1.45e-06 1.55e-06
9 1.85e-06 1.45e-06 1.55e-06 2e-06 1.7e-06 1.65e-06 1.7e-06 1.95e-06 1.35e-06 1.8e-06 2.1e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 1.7e-06 1.45e-06 1.6e-06 1.45e-06 1.7e-06 1.15e-06 2.05e-06 1.75e-06 1.5e-06 9e-07 1.8e-06 1.35e-06 1.3e-06 1.7e-06 1.8e-06 1.55e-06 1.9e-06 1.65e-06 1.7e-06 1.65e-06 1.3e-06 1.3e-06 1.4e-06 1.6e-06 1.65e-06 1.7e-06 1.4e-06 2.3e-06 1.45e-06 1.55e-06 1.55e-06 1.65e-06 2.05e-06 1.8e-06 2.05e-06 1.6e-06 2.15e-06 1.3e-06 1.3e-06 1.7e-06 2.05e-06 1.95e-06 1.65e-06 1.5e-06
