 slim_337526183 slim_337526543 slim_337526509 slim_337526540 slim_337526466 slim_337526567 slim_337526453 slim_337526573 slim_337526379 slim_337526589 slim_337526552 slim_337526583 slim_337526411 slim_337526310 slim_337526580 slim_337526422 slim_337526296 slim_337526304 slim_337526520 slim_337526575 slim_337526435 slim_337526417 slim_337526545 slim_337526531 slim_337526532 slim_337526587 slim_337526366 slim_337526504 slim_337526507 slim_337526248 slim_337526499 slim_337526478 slim_337526538 slim_337526581 slim_337526529 slim_337526314 slim_337526472 slim_337526591 slim_337526537 slim_337526558 slim_337526236 slim_337526291 slim_337526508 slim_337526590 slim_337526512 slim_337526328 slim_337526496 slim_337526467 slim_337526594 slim_337526544 slim_337526530 slim_337526595 slim_337526450 slim_337526439 slim_337526582 slim_337526501 slim_337526344 slim_337526517 slim_337526577 slim_337526267 slim_337526516 slim_337526541 slim_337526528 slim_337526542 slim_337526522 slim_337526421 slim_337526416 slim_337526565 slim_337526488 slim_337526518 slim_337526405 slim_337526588 slim_337526550 slim_337526514 slim_337526524 slim_337526515 slim_337526557 slim_337526559 slim_337526564 slim_337526491 slim_337526563 slim_337526568 slim_337526407 slim_337526418 slim_337526585 slim_337526576 slim_337526578 slim_337526510 slim_337526500 slim_337526461 slim_337526569 slim_337526546
0 9.92e-05 9.86e-05 0.00014255 0.0001379 0.0001408 0.000162 0.00016765 0.0001378 9.97e-05 0.0001565 0.000125 0.00016205 0.0001424 0.00014075 0.0001565 0.0001424 0.0001676 0.00014085 0.0001391 0.0001192 0.000166 0.0001562 9.935e-05 0.000152 0.0001338 0.00018575 0.0001669 0.0001428 0.0001102 0.00016135 0.0001301 0.00015255 0.00012065 0.0001728 0.00013795 0.00014575 0.00013925 9.385e-05 0.00018495 0.0001285 0.000179 0.0001083 9e-05 0.00015 0.0001665 9.52e-05 0.000147 0.00014 0.0001429 0.0001785 0.0001474 0.0001341 0.000162 0.0001035 0.00016155 0.0001424 0.0001664 0.00016715 0.00010575 0.0001013 0.0001643 0.0001079 0.0001532 0.0001499 0.00018655 0.00016635 0.0001512 0.00017275 0.00015445 0.0001488 0.0001601 0.00015455 9.53e-05 0.00018115 0.0001483 0.00013405 0.00015295 0.00016705 0.00013845 0.0001795 0.0001677 0.0001604 0.000148 0.00014895 0.0001272 0.000128 0.00017545 0.00012025 0.00012045 0.00014105 0.0001339 0.00016205
1 9.86e-05 9.84e-05 0.0001274 0.00021925 9.76e-05 6.55e-05 0.0001216 0.0002051 5.14e-05 0.00014825 8.335e-05 0.0001478 0.0001272 0.00014115 0.0001091 0.00014195 0.00012155 0.0001523 5.17e-05 0.0001205 0.0001689 0.0001405 5.085e-05 0.0001871 0.00012765 8.99e-05 6.995e-05 0.0001419 0.000158 0.0001154 0.0001129 0.00015355 0.00015985 7.64e-05 0.00020525 5.815e-05 5.165e-05 0.0001274 0.00014295 0.0001787 9.3e-05 0.0001096 5.62e-05 0.00019945 7.045e-05 0.00014175 4.995e-05 5.11e-05 0.0001281 0.0001324 4.945e-05 0.00012795 0.00014775 0.00018605 0.00014735 0.00012785 7.035e-05 7.17e-05 5.775e-05 0.0001981 6.895e-05 0.00010905 7.08e-05 0.0001011 0.00010095 6.94e-05 0.0001508 7.635e-05 5.78e-05 0.00014895 0.00016025 5.79e-05 0.0001278 8.435e-05 5.3e-05 0.00023045 0.00013875 7.035e-05 5.675e-05 9.26e-05 0.00012025 0.0001609 0.00011595 9.965e-05 6.96e-05 0.00012905 0.0001277 0.0001205 7.845e-05 0.0001406 0.00012775 0.00014785
2 0.00014255 0.0001274 0.0002515 0.00014225 0.0001282 0.00014155 0.00014215 0.0001259 0.00012855 0.0001407 0.00012835 0.00013575 0.000126 0.0001433 0.00014145 0.00014065 0.0001421 0.0001708 0.0001278 0.00014215 0.00015695 0.0001405 0.00012735 0.0001416 0.0001265 0.00014525 0.00013565 0.0001427 0.000171 0.00015975 0.00014595 0.00017545 0.0001516 0.00014125 0.00012605 0.00012695 0.0001279 0.0001273 0.000162 0.000157 0.0001558 0.00014245 0.00012765 0.0001579 0.00013585 0.0001432 0.00012655 0.00012635 0.0001266 0.00014215 0.00012635 0.00012665 0.0001357 0.0001414 0.00013535 0.00012645 0.00013575 0.00013655 0.0001276 0.00015765 0.0001276 0.0001427 0.00014095 0.00015705 0.0001559 0.00013565 0.0001425 0.0001412 0.00012655 0.000141 0.0001518 0.00012665 0.00012705 0.00015015 0.00012855 0.0001579 0.00012675 0.0001358 0.00012685 0.0001557 0.00014175 0.0001514 0.0001418 0.00015605 0.0001354 0.00015105 0.0001498 0.00014245 0.00013095 0.00014195 0.0001266 0.00013545
3 0.0001379 0.00021925 0.00014225 3.82e-05 0.00017285 0.00027925 0.00021065 1.925e-05 0.0002192 0.00015005 0.00017835 0.00014005 0.00014225 0.00014455 0.0002211 0.00014315 0.0002106 0.0001799 0.0002568 0.00016465 0.0001771 0.0001569 0.000219 9.835e-05 0.000134 0.00026105 0.00026275 0.0001423 0.00013705 0.0002164 0.0001868 0.00019685 0.000105 0.0002691 1.94e-05 0.0002487 0.00025705 9.625e-05 0.00019445 0.00012045 0.00027005 0.00017475 0.00020445 0.00010095 0.0002624 9.61e-05 0.00026515 0.000257 0.0001424 0.00019995 0.0002655 0.0001341 0.00014 5.21e-05 0.00014015 0.00014215 0.0002623 0.00026235 0.0002108 5.47e-05 0.00024895 0.00017505 0.0002649 0.00022735 0.0002621 0.00026335 0.0001351 0.00026905 0.0002571 0.0001351 0.0001423 0.0002572 9.63e-05 0.0002772 0.0002651 2.42e-05 0.000132 0.0002629 0.0002504 0.0002705 0.0002107 0.00014235 0.0002064 0.0002271 0.0002254 0.0001726 0.00021905 0.0001644 0.00019705 0.00014485 0.00013405 0.00013965
4 0.0001408 9.76e-05 0.0001282 0.00017285 0.0001926 0.00011245 0.00014265 0.0001595 9.94e-05 0.0001488 9.955e-05 0.0001374 0.000128 0.00014 0.00014025 0.000143 0.0001426 0.00017005 9.88e-05 0.00014215 0.000184 0.00014095 9.945e-05 0.00017185 0.0001285 0.0001152 0.0001055 0.00014185 0.00016865 0.0001312 0.0001426 0.00017365 0.0001493 0.0001135 0.00015965 9.79e-05 9.89e-05 0.00012925 0.00013005 0.00018325 0.0001258 0.0001411 0.0001042 0.0001824 0.000106 0.0001419 9.71e-05 9.845e-05 0.000129 0.00014235 9.66e-05 0.0001288 0.00013735 0.0001714 0.00013715 0.0001286 0.0001059 0.00010705 9.845e-05 0.00018175 0.0001009 0.00014145 0.00011755 0.00012715 0.0001263 0.00010555 0.0001406 0.00011345 9.75e-05 0.00014215 0.00014765 9.76e-05 0.00012875 0.00012035 9.99e-05 0.00018255 0.0001291 0.00010595 0.00010345 0.0001254 0.00014025 0.0001499 0.00014665 0.0001257 0.000107 0.0001492 0.0001478 0.00014065 0.0001078 0.0001408 0.0001286 0.00013705
5 0.000162 6.55e-05 0.00014155 0.00027925 0.00011245 3.45e-05 8.875e-05 0.00026515 6.705e-05 0.00014775 0.00010595 0.0001616 0.00014135 0.00015395 7.68e-05 0.000156 8.87e-05 0.0001774 2.78e-05 0.0001352 0.00013605 0.0001402 6.67e-05 0.0002007 0.00015 5.745e-05 3.785e-05 0.0001559 0.0002199 0.0001328 0.00012 0.00015385 0.00021275 2.955e-05 0.0002653 3.49e-05 2.79e-05 0.00018925 0.0001427 0.00019335 7.095e-05 0.0001231 8.025e-05 0.0002136 3.815e-05 0.0002029 1.815e-05 2.72e-05 0.0001412 9.945e-05 1.785e-05 0.0001503 0.00016155 0.0002472 0.000161 0.00014195 3.805e-05 3.77e-05 7.4e-05 0.0002598 3.665e-05 0.00012465 3.235e-05 0.00011575 7.925e-05 3.73e-05 0.0001653 2.945e-05 2.635e-05 0.0001634 0.00017445 2.645e-05 0.000189 3.765e-05 1.91e-05 0.0002915 0.00015225 3.81e-05 3.285e-05 7.075e-05 8.79e-05 0.00017515 9.155e-05 0.0001145 7.605e-05 0.0001438 9.54e-05 0.0001352 9.39e-05 0.0001552 0.0001501 0.0001615
6 0.00016765 0.0001216 0.00014215 0.00021065 0.00014265 8.875e-05 0.0001416 0.0002093 0.00012065 0.00015585 0.00015155 0.000151 0.000142 0.0001421 7.285e-05 0.0001411 7.09e-05 0.00017235 8.115e-05 0.0001192 7.105e-05 0.00015665 0.00012125 0.0001403 0.0001496 9.215e-05 8.35e-05 0.0001436 0.0002161 0.00017635 0.00012345 0.000154 0.00018845 8.72e-05 0.00020945 8.21e-05 8.145e-05 0.00018875 0.0001754 0.0001307 0.0001262 0.00012065 0.0001287 0.0001408 8.315e-05 0.00019025 7.475e-05 8.235e-05 0.00014215 8.24e-05 7.51e-05 0.0001499 0.00015095 0.00018825 0.00014975 0.00014205 8.305e-05 8.3e-05 0.0001211 0.00018875 7.84e-05 0.0001196 9.64e-05 0.0001689 0.00012615 8.265e-05 0.0001419 8.72e-05 7.46e-05 0.00014105 0.0001511 7.47e-05 0.0001891 9.8e-05 7.35e-05 0.000209 0.0001403 8.365e-05 8.19e-05 0.00012665 8.455e-05 0.0001503 8.01e-05 0.00016975 0.00012075 0.00012975 8.345e-05 0.0001313 0.00013245 0.0001416 0.0001497 0.00015055
7 0.0001378 0.0002051 0.0001259 1.925e-05 0.0001595 0.00026515 0.0002093 6e-07 0.00020505 0.0001334 0.0001663 0.0001242 0.0001258 0.0001455 0.0002214 0.00014025 0.00020925 0.0001785 0.0002427 0.0001631 0.0001916 0.0001417 0.00020365 9.61e-05 0.0001175 0.00024825 0.00024905 0.00014495 0.00013675 0.00020135 0.00018605 0.00019695 0.0001047 0.00025355 5e-07 0.0002346 0.000243 7.955e-05 0.0001813 0.00013465 0.00025615 0.0001747 0.0001901 0.0001163 0.0002489 9.86e-05 0.00025145 0.0002419 0.00012585 0.00019855 0.0002516 0.0001178 0.0001241 4.945e-05 0.00012395 0.000126 0.0002488 0.00024845 0.00019645 6.985e-05 0.00023285 0.0001751 0.0002508 0.00021305 0.00024775 0.0002496 0.0001348 0.0002535 0.00024295 0.00013315 0.00014365 0.00024305 7.99e-05 0.0002639 0.0002508 3.835e-05 0.00011505 0.0002492 0.0002365 0.0002564 0.0002109 0.00014205 0.0002065 0.0002132 0.00021035 0.0001727 0.00021985 0.00016465 0.00018305 0.00014395 0.00011765 0.0001234
8 9.97e-05 5.14e-05 0.00012855 0.0002192 9.94e-05 6.705e-05 0.00012065 0.00020505 9.97e-05 0.00014895 8.4e-05 0.0001481 0.00012845 0.00014175 0.00010955 0.00014285 0.0001206 0.00015325 5.085e-05 0.00012095 0.00016725 0.00014205 5.23e-05 0.00018625 0.0001279 9.06e-05 7.165e-05 0.00014285 0.0001592 0.0001157 0.0001114 0.0001542 0.00016025 7.75e-05 0.0002052 5.93e-05 5.04e-05 0.0001279 0.0001433 0.00017825 9.46e-05 0.0001105 5.715e-05 0.0001989 7.17e-05 0.00014225 5.23e-05 5.28e-05 0.00012895 0.00013125 5.225e-05 0.00012815 0.00014805 0.0001866 0.0001475 0.0001289 7.16e-05 7.22e-05 5.925e-05 0.00019895 6.745e-05 0.0001089 7.23e-05 0.00010035 0.0001024 7.11e-05 0.0001518 7.745e-05 6e-05 0.00014985 0.0001607 6.01e-05 0.00012825 8.59e-05 5.195e-05 0.0002307 0.00013875 7.18e-05 5.81e-05 9.465e-05 0.0001205 0.0001612 0.0001154 0.00010135 7.095e-05 0.0001298 0.00012915 0.00011995 7.865e-05 0.00014185 0.00012795 0.000148
9 0.0001565 0.00014825 0.0001407 0.00015005 0.0001488 0.00014775 0.00015585 0.0001334 0.00014895 0.0002664 0.00014915 0.0001496 0.0001404 0.00015735 0.00015615 0.0001553 0.0001558 0.00018475 0.00014805 0.00015595 0.0001648 0.00014045 0.00014825 0.00014915 0.00014035 0.0001659 0.00015625 0.0001574 0.00018495 0.0001799 0.00016365 0.0001749 0.0001654 0.00014725 0.00013355 0.0001478 0.00014835 0.00014105 0.0001673 0.00016495 0.00017605 0.0001565 0.00014145 0.00016585 0.00015605 0.00015755 0.00014765 0.000148 0.00014105 0.0001559 0.00014785 0.00014075 0.00014965 0.00014905 0.0001491 0.00014065 0.00015595 0.00015645 0.0001483 0.0001657 0.00014785 0.00015675 0.0001408 0.0001771 0.00017645 0.00015625 0.0001572 0.00014715 0.00014795 0.0001555 0.0001657 0.00014805 0.000141 0.00015665 0.0001487 0.00016585 0.00014015 0.00015645 0.00014085 0.00017635 0.00015645 0.00016565 0.0001494 0.0001763 0.00015605 0.00016495 0.0001646 0.0001568 0.00014485 0.00015665 0.00014045 0.00014895
