 slim_337490118 slim_337491156 slim_337473306 slim_337491983 slim_337492078 slim_337491991 slim_337492070 slim_337492082 slim_337492067 slim_337492094 slim_337492199 slim_337492167 slim_337492228 slim_337492165 slim_337492109 slim_337492204 slim_337492197 slim_337492129 slim_337492179 slim_337492132 slim_337492218 slim_337492156 slim_337492215 slim_337492141 slim_337492117 slim_337492112 slim_337492233 slim_337492207 slim_337492226 slim_337492200 slim_337492155 slim_337492209 slim_337492229 slim_337492211 slim_337492225 slim_337492126 slim_337492357 slim_337492295 slim_337492301 slim_337492349 slim_337492341 slim_337492342 slim_337492358 slim_337492297 slim_337492259 slim_337492366 slim_337492299 slim_337492239 slim_337492317 slim_337492352 slim_337492298 slim_337492267 slim_337492273 slim_337492330 slim_337492331 slim_337492308 slim_337492316 slim_337492314 slim_337492319 slim_337492246 slim_337492258 slim_337492255 slim_337492277 slim_337492361 slim_337492362 slim_337492359 slim_337492353 slim_337492326 slim_337492347 slim_337492356 slim_337492321 slim_337492271 slim_337492345 slim_337492305 slim_337492348 slim_337492240 slim_337492336 slim_337492327 slim_337492276 slim_337492363 slim_337492312 slim_337492252 slim_337492343 slim_337492364 slim_337492263 slim_337492328 slim_337492275 slim_337492334 slim_337492350 slim_337492360 slim_337492286 slim_337492368 slim_337492292 slim_337492332 slim_337492340 slim_337492355 slim_337492369 slim_337492338 slim_337492346 slim_337492367 slim_337492322
0 0.0009077 0.0009255 0.00089985 0.0008894 0.00088145 0.0008955 0.0008556 0.000883 0.00089455 0.000912 0.0009106 0.0008976 0.00094075 0.0009467 0.00087115 0.00090035 0.00066585 0.00085215 0.00087525 0.000814 0.0009113 0.00087145 0.00087765 0.0009104 0.0009066 0.00091465 0.0008897 0.00089715 0.00091425 0.00092535 0.00091925 0.0008978 0.000888 0.000901 0.00092635 0.0008995 0.0009018 0.0009124 0.00068775 0.0008806 0.0006506 0.00078255 0.00086205 0.00087975 0.0009094 0.000902 0.0009034 0.00086945 0.00087745 0.0008685 0.0008761 0.00064975 0.0008025 0.0009118 0.00089575 0.00066925 0.00091885 0.0008958 0.00088655 0.0008864 0.0006436 0.0008957 0.0008792 0.00087455 0.00089025 0.0009073 0.00091645 0.00087115 0.00089765 0.00088725 0.00092105 0.00089875 0.00094035 0.0009019 0.0009138 0.0008762 0.00087125 0.0006786 0.00086115 0.0009042 0.00092425 0.00089005 0.00090345 0.00087045 0.0008936 0.00092045 0.0008725 0.00085965 0.00087095 0.0008642 0.0008837 0.0008894 0.00089105 0.00089055 0.00086775 0.00089775 0.00080575 0.00091175 0.00065085 0.00080045 0.00086825
1 0.0009255 0.0009344 0.00093535 0.00090325 0.00090305 0.0009254 0.0009631 0.00087295 0.00092075 0.00087665 0.00094445 0.0009572 0.00093965 0.00092515 0.0008936 0.0009224 0.0009103 0.0009251 0.00092 0.0008668 0.00092645 0.000886 0.0009159 0.0009036 0.0008725 0.0009109 0.000705 0.00091725 0.00094615 0.0007273 0.00069495 0.0009052 0.0006734 0.0008795 0.00069335 0.00090145 0.00093965 0.0007084 0.0008758 0.0007185 0.00092705 0.00091375 0.00071345 0.00092235 0.00092875 0.00093695 0.0009028 0.0008849 0.0009202 0.0009316 0.0009075 0.0009141 0.0009265 0.00093055 0.0009435 0.00091405 0.00094065 0.0009252 0.0009094 0.000851 0.0009287 0.0009004 0.00086305 0.00089055 0.0008924 0.00090415 0.000897 0.0008936 0.00096215 0.00094755 0.00092935 0.0009194 0.00069965 0.00091705 0.00071045 0.0009436 0.00087495 0.00091535 0.00089855 0.00094395 0.00073205 0.0009385 0.000959 0.00086765 0.00093045 0.00070145 0.0009281 0.0008712 0.0008796 0.0009228 0.0009052 0.0009253 0.0009377 0.00088105 0.0008805 0.0008868 0.0008759 0.0009354 0.0008998 0.000889 0.00088855
2 0.00089985 0.00093535 0.0009708 0.00087285 0.00085045 0.00092185 0.0009193 0.0008666 0.0008585 0.0008832 0.00080015 0.00089295 0.0007059 0.00092025 0.0008884 0.00089255 0.0008742 0.0008892 0.0008992 0.0009149 0.00069355 0.00086555 0.0008785 0.0008505 0.0008992 0.00091705 0.0009094 0.00086805 0.00089715 0.00089595 0.0009128 0.0006451 0.00090055 0.00088285 0.000892 0.00090355 0.00076775 0.0009254 0.00089195 0.00083355 0.00092145 0.00078055 0.0009289 0.0009104 0.00090755 0.0008722 0.0008514 0.00086585 0.00091895 0.00090015 0.0008902 0.00087005 0.00067045 0.0008718 0.00091505 0.000861 0.000762 0.00077355 0.00088715 0.00089795 0.00089575 0.00086305 0.000868 0.00092175 0.0008507 0.0008718 0.00086355 0.0008884 0.00080355 0.00089755 0.00067935 0.00091455 0.00071705 0.00087225 0.00092645 0.00091425 0.0009038 0.00089725 0.0008981 0.0009227 0.00093335 0.00087005 0.0009122 0.0008984 0.00086775 0.00070815 0.0009129 0.00089505 0.0008607 0.0008988 0.0009068 0.00089225 0.0008819 0.0008717 0.00086485 0.00088025 0.0007884 0.0007823 0.00088565 0.00085 0.00090265
3 0.0008894 0.00090325 0.00087285 0.00088 0.0008538 0.00090305 0.000915 0.00085285 0.000685 0.0008736 0.0008884 0.000908 0.0008642 0.00078025 0.00091135 0.00093175 0.0006495 0.00089055 0.0009391 0.00088 0.0009073 0.0006205 0.00077705 0.00088085 0.00088755 0.0008075 0.00082725 0.00091465 0.0008485 0.00089185 0.00068035 0.000864 0.0008844 0.0008524 0.00087035 0.0009278 0.00085275 0.00090965 0.00085545 0.000896 0.0009224 0.0008788 0.00091205 0.00067755 0.00089135 0.00066675 0.00091415 0.00064225 0.0009289 0.0009334 0.00078585 0.00088795 0.00087115 0.0009043 0.0008566 0.00085955 0.0008746 0.000772 0.00067035 0.00066505 0.00089815 0.00078685 0.00084845 0.00086925 0.00087465 0.00067785 0.00083525 0.00091135 0.00090415 0.0009022 0.0006562 0.000881 0.0008867 0.0006777 0.0008755 0.0009183 0.00064375 0.0009271 0.000858 0.0008797 0.0008725 0.0008494 0.00089005 0.000828 0.00091285 0.00087945 0.000898 0.00075275 0.0006206 0.00091785 0.00089345 0.0009106 0.00091835 0.0008081 0.00084955 0.00066795 0.000867 0.00090035 0.00089195 0.0009292 0.0008658
4 0.00088145 0.00090305 0.00085045 0.0008538 0.0009215 0.00091165 0.00089625 0.0008313 0.0008693 0.00085275 0.00088095 0.0008704 0.0008519 0.0008609 0.0008814 0.00086695 0.00086115 0.00086885 0.0008955 0.0008846 0.00087925 0.00081655 0.00083695 0.0006607 0.0008745 0.0008501 0.00086445 0.0008868 0.00087875 0.00091005 0.0008931 0.00082395 0.00083205 0.0008505 0.0008601 0.00090375 0.00083935 0.00091575 0.00087335 0.00085685 0.0009036 0.00087215 0.0009052 0.0009032 0.000881 0.00086525 0.0008677 0.0006524 0.0009362 0.0008966 0.0008131 0.00086175 0.00088195 0.00087845 0.000905 0.0008533 0.00067105 0.0008246 0.00085255 0.0008675 0.00089215 0.0008265 0.00083795 0.000861 0.0008422 0.00086725 0.00065095 0.0008814 0.0008749 0.0008762 0.00084375 0.0008849 0.0008723 0.0008716 0.0008836 0.00090815 0.0008453 0.0008988 0.0008632 0.0008704 0.0009131 0.00082085 0.00087655 0.0007699 0.0008903 0.0008568 0.00089395 0.00080455 0.00081395 0.0008932 0.0008683 0.00086475 0.0008792 0.000815 0.0008221 0.0008779 0.0008859 0.00088285 0.00088065 0.0008679 0.0006547
5 0.0008955 0.0009254 0.00092185 0.00090305 0.00091165 0.000832 0.00089495 0.00089525 0.0008437 0.0008726 0.00064995 0.00084475 0.00087695 0.00093715 0.0008664 0.00092265 0.00091685 0.000688 0.00090145 0.00094045 0.0006714 0.0008307 0.0008882 0.0008652 0.0008539 0.0009923 0.00083135 0.0008419 0.0008894 0.00082865 0.0009181 0.0009212 0.00085555 0.00083035 0.00093455 0.0006573 0.0009086 0.00086055 0.0009494 0.00089985 0.00088855 0.0009194 0.0009101 0.00065845 0.00041615 0.00079205 0.0008005 0.00090645 0.0004163 0.0008975 0.000959 0.0008868 0.0009181 0.00077605 0.00091925 0.0008582 0.0009002 0.00093235 0.00089595 0.0008933 0.00091865 0.000895 0.000858 0.00056815 0.00085175 0.00083925 0.00088175 0.0008664 0.00091525 0.0006261 0.00088405 0.0008682 0.0009317 0.00082515 0.000874 0.0006305 0.0007947 0.000745 0.0006044 0.00085655 0.00064325 0.00081425 0.00083575 0.00082045 0.00079125 0.00092145 0.00078765 0.00085045 0.00084915 0.00085915 0.0008849 0.00088045 0.00082695 0.0008088 0.0008032 0.000912 0.00092325 0.00084645 0.0009262 0.0008112 0.0008869
6 0.0008556 0.0009631 0.0009193 0.000915 0.00089625 0.00089495 0.0008626 0.0008676 0.00090675 0.00079335 0.0008528 0.00086045 0.00089375 0.0008787 0.000922 0.00080695 0.0009166 0.0008896 0.00075815 0.0008727 0.00093545 0.00086705 0.0008611 0.00087455 0.00083515 0.00090935 0.00089065 0.00078495 0.0007824 0.00090765 0.00096225 0.00093705 0.0009046 0.00085605 0.00095535 0.0008248 0.0008675 0.00082945 0.0008865 0.00085635 0.0008904 0.00069805 0.0008512 0.0009167 0.00089275 0.0008915 0.00087765 0.00090775 0.00090265 0.0005869 0.0008848 0.00086245 0.00088875 0.00086385 0.00084375 0.00084495 0.0008423 0.00084275 0.00066275 0.00093895 0.00083055 0.0008704 0.00086445 0.00087155 0.00087415 0.0008795 0.0008532 0.000922 0.00083725 0.0007658 0.0009435 0.00083025 0.0009753 0.0008959 0.00089115 0.0007695 0.0008705 0.00088375 0.0008706 0.00063355 0.0009152 0.0008335 0.00073855 0.0008517 0.00086365 0.00095095 0.0008066 0.0008614 0.00086905 0.0008208 0.0009066 0.0008697 0.00075485 0.000881 0.00086065 0.0009105 0.0008788 0.00084055 0.00093205 0.00090945 0.00087165
7 0.000883 0.00087295 0.0008666 0.00085285 0.0008313 0.00089525 0.0008676 0.0008744 0.00083345 0.00080665 0.0008677 0.00089035 0.00085905 0.0008434 0.00088835 0.00081765 0.00086595 0.0008396 0.0008377 0.0008623 0.00089575 0.00086855 0.0008759 0.0008775 0.0008539 0.0008809 0.00089335 0.00083985 0.0008439 0.00083175 0.00086765 0.00086115 0.0008644 0.0008578 0.00086875 0.00082235 0.00086895 0.00088775 0.0008643 0.0009168 0.00092765 0.00089415 0.0009165 0.00089555 0.00089315 0.0008664 0.0008115 0.00078485 0.0008903 0.00081945 0.00086485 0.0008706 0.00087285 0.00083335 0.00088155 0.0008549 0.00087405 0.0008568 0.00084855 0.0009062 0.00088325 0.0008226 0.00090385 0.00090225 0.0006056 0.0008073 0.0008861 0.00088835 0.0008652 0.0008638 0.0008745 0.0009011 0.00087145 0.000807 0.0008409 0.0008754 0.00087595 0.00083995 0.00089725 0.0008341 0.00089155 0.0008935 0.0008182 0.0008599 0.00082705 0.0009069 0.00082365 0.00089125 0.0008547 0.0008888 0.00092065 0.00086885 0.0008135 0.00081875 0.0008731 0.0009021 0.00088105 0.0008081 0.0008831 0.0007859 0.00081
8 0.00089455 0.00092075 0.0008585 0.000685 0.0008693 0.0008437 0.00090675 0.00083345 0.000998 0.00085785 0.0007969 0.0008871 0.00085035 0.0008109 0.00089015 0.0008953 0.0006991 0.0008828 0.0008925 0.00092855 0.00084455 0.0007597 0.00087355 0.0008665 0.0008634 0.00083025 0.00087115 0.00090185 0.0008679 0.0006897 0.0007257 0.0008511 0.0008686 0.0008422 0.0008948 0.0008764 0.0008069 0.00088325 0.00091765 0.0008932 0.0009098 0.0008718 0.0008962 0.00068475 0.00081725 0.00072815 0.0006751 0.00086405 0.00086385 0.0009044 0.00088415 0.0008801 0.00080855 0.00071765 0.00087575 0.00087715 0.00082935 0.00081815 0.000887 0.00068885 0.00090075 0.00071435 0.0008767 0.0008401 0.00069055 0.0006134 0.0008578 0.00089015 0.00084235 0.0008398 0.00071115 0.0009309 0.00088795 0.00057955 0.0008862 0.00087875 0.0007603 0.0008875 0.00086625 0.00088645 0.0008488 0.00083455 0.0008784 0.00086055 0.00069325 0.0008611 0.0008538 0.00086125 0.00086665 0.0008768 0.0008841 0.0008797 0.000728 0.00080725 0.00085655 0.00069515 0.00085825 0.0006728 0.0009144 0.00070195 0.0008836
9 0.000912 0.00087665 0.0008832 0.0008736 0.00085275 0.0008726 0.00079335 0.00080665 0.00085785 0.0008141 0.0008142 0.0008128 0.00087435 0.0008791 0.000847 0.00059695 0.0009047 0.00086255 0.0006776 0.00092565 0.00085815 0.00083405 0.0008529 0.00085205 0.0008872 0.0008324 0.00088505 0.0006624 0.00088095 0.000885 0.0008994 0.0008439 0.0008506 0.00063635 0.00089495 0.0006543 0.0008294 0.0006921 0.000931 0.00089635 0.00086355 0.0008527 0.00089325 0.0008924 0.0008444 0.00085435 0.0008489 0.0008655 0.0008806 0.00058425 0.00083985 0.0008649 0.00081605 0.0008372 0.00093165 0.0008473 0.00081135 0.00083195 0.0008604 0.0008581 0.00093655 0.00085735 0.0007712 0.000841 0.00080115 0.00083555 0.00062295 0.000847 0.00078515 0.00084775 0.0008629 0.0008404 0.00089695 0.00085205 0.0008706 0.00087375 0.00083685 0.00079625 0.0008667 0.00087525 0.00089115 0.0008435 0.00086975 0.0008314 0.00082905 0.0008478 0.0006734 0.00085865 0.00084805 0.0009066 0.0008434 0.00082605 0.0008406 0.00084965 0.00084895 0.00079685 0.00087855 0.00080945 0.00087725 0.00076895 0.00087935
