 slim_762389216 slim_762389232 slim_762389233 slim_762389242 slim_762389266 slim_762389239 slim_762389230 slim_762389231 slim_762389243 slim_762389227 slim_762389258 slim_762389264 slim_762389257 slim_762389267 slim_762389234 slim_762389237 slim_762389245 slim_762389223 slim_762389244 slim_762389225 slim_762389241 slim_762389240 slim_762389261 slim_762389222 slim_762389221 slim_762389268 slim_762389229 slim_762389246 slim_762389220 slim_762389217 slim_762389253 slim_762389236 slim_762389256 slim_762389247 slim_762389259 slim_762389250 slim_762389228 slim_762389260 slim_762389248 slim_762389235 slim_762389269 slim_762389219 slim_762389254 slim_762389251 slim_762389238 slim_762389218 slim_762389255 slim_762389252 slim_762389226 slim_762389262 slim_762389249 slim_762389265 slim_762389263 slim_762389224
0 2.8e-06 1.75e-06 2.15e-06 2.3e-06 2e-06 2.45e-06 2.05e-06 1.75e-06 2.35e-06 2.05e-06 1.75e-06 2.35e-06 1.85e-06 1.95e-06 2.4e-06 2.8e-06 2.7e-06 2.35e-06 2.65e-06 2.6e-06 2.05e-06 2.4e-06 2.7e-06 2.1e-06 1.95e-06 2.1e-06 2.2e-06 2.7e-06 1.95e-06 2e-06 2.3e-06 2.05e-06 2.4e-06 2.7e-06 2.6e-06 2.15e-06 2.25e-06 2.4e-06 2.35e-06 2e-06 2.25e-06 1.9e-06 2.25e-06 2.7e-06 2.2e-06 2.6e-06 1.95e-06 2.3e-06 2.05e-06 2.2e-06 2e-06 2.35e-06 2.7e-06 2.5e-06
1 1.75e-06 2.2e-06 2.1e-06 2.4e-06 1.5e-06 2.4e-06 2.25e-06 1.65e-06 2.75e-06 2.05e-06 2.15e-06 1.9e-06 2.2e-06 2.45e-06 2.35e-06 2.9e-06 2.65e-06 1.85e-06 2.65e-06 2.6e-06 1.95e-06 2.35e-06 2.65e-06 2.55e-06 2e-06 2.5e-06 2.1e-06 2.7e-06 2.45e-06 2.1e-06 2.35e-06 1.75e-06 2.15e-06 2.7e-06 2.8e-06 2.15e-06 2.1e-06 2.4e-06 2.2e-06 2.5e-06 2.15e-06 2.65e-06 2.7e-06 2.7e-06 2.65e-06 2.7e-06 1.95e-06 2.3e-06 1.75e-06 2.65e-06 2.2e-06 1.9e-06 2.6e-06 2.45e-06
2 2.15e-06 2.1e-06 2.4e-06 1.6e-06 2.35e-06 2.3e-06 2.25e-06 1.75e-06 2.7e-06 2.05e-06 2.45e-06 2.5e-06 1.7e-06 2.15e-06 1.95e-06 2.85e-06 2.65e-06 2.35e-06 2.4e-06 2.25e-06 1.9e-06 2.25e-06 2.65e-06 2.6e-06 2.45e-06 2.45e-06 1.4e-06 2.8e-06 2.15e-06 1.5e-06 1.95e-06 1.6e-06 2.5e-06 2.8e-06 2.65e-06 2.05e-06 1.75e-06 1.9e-06 1.85e-06 2.2e-06 2.4e-06 2.5e-06 2.75e-06 2.8e-06 2.7e-06 2.65e-06 2.5e-06 1.95e-06 1.75e-06 2.7e-06 1.8e-06 2.5e-06 2.5e-06 2e-06
3 2.3e-06 2.4e-06 1.6e-06 2e-07 2.65e-06 2.75e-06 2.55e-06 1.25e-06 2.85e-06 1.55e-06 2.6e-06 2.75e-06 9.5e-07 1.9e-06 2.75e-06 3e-06 2.9e-06 2.65e-06 2.55e-06 1.95e-06 2.5e-06 2.7e-06 2.9e-06 2.7e-06 2.65e-06 2.6e-06 1.6e-06 3e-06 1.55e-06 5.5e-07 2e-06 2.25e-06 2.85e-06 3e-06 2.55e-06 1.45e-06 2.5e-06 1.7e-06 2.6e-06 1.55e-06 2.7e-06 2.4e-06 2.85e-06 3e-06 2.8e-06 2.8e-06 2.65e-06 1.8e-06 1.9e-06 2.8e-06 2.45e-06 2.75e-06 2.8e-06 1.8e-06
4 2e-06 1.5e-06 2.35e-06 2.65e-06 1.3e-06 2.85e-06 1.7e-06 2.35e-06 2.6e-06 1.55e-06 1.2e-06 1.45e-06 2.45e-06 2.3e-06 2.25e-06 2.75e-06 2.6e-06 1.8e-06 2.9e-06 2.4e-06 2.15e-06 2.8e-06 2.6e-06 2e-06 1.4e-06 2.35e-06 2.25e-06 2.35e-06 2.25e-06 2.35e-06 2.65e-06 1.8e-06 1.6e-06 2.25e-06 2.6e-06 1.65e-06 2.4e-06 2.7e-06 2.5e-06 2.3e-06 1.8e-06 2.5e-06 2.25e-06 2.25e-06 2.1e-06 2.55e-06 1.4e-06 2.6e-06 1.55e-06 2.1e-06 2.5e-06 1.45e-06 2.95e-06 2.65e-06
5 2.45e-06 2.4e-06 2.3e-06 2.75e-06 2.85e-06 2.7e-06 2.9e-06 2.25e-06 2.55e-06 2.75e-06 2.95e-06 2.8e-06 2.45e-06 2.85e-06 2.4e-06 2.6e-06 2.15e-06 2.2e-06 2e-06 2.9e-06 1.8e-06 1.4e-06 2.25e-06 2.9e-06 3e-06 2.2e-06 2.35e-06 2.85e-06 2.9e-06 2.45e-06 2.05e-06 2.05e-06 2.75e-06 2.85e-06 2.45e-06 2.85e-06 1.65e-06 2.1e-06 1.65e-06 2.95e-06 2.1e-06 2.95e-06 3.05e-06 2.85e-06 3e-06 2.4e-06 3.05e-06 2e-06 2.4e-06 3e-06 2e-06 2.8e-06 1.45e-06 2.2e-06
6 2.05e-06 2.25e-06 2.25e-06 2.55e-06 1.7e-06 2.9e-06 2.9e-06 2.45e-06 2.3e-06 1.95e-06 1.55e-06 2.2e-06 2.1e-06 1.9e-06 2.3e-06 2.8e-06 2.8e-06 2.45e-06 2.85e-06 2.4e-06 2.4e-06 2.85e-06 2.8e-06 2.05e-06 1.6e-06 2.3e-06 2.05e-06 2.65e-06 1.85e-06 2.25e-06 2.6e-06 1.95e-06 2.15e-06 2.55e-06 2.7e-06 2.05e-06 2.4e-06 2.7e-06 2.5e-06 1.9e-06 2.3e-06 1.85e-06 2.05e-06 2.55e-06 2.15e-06 2.6e-06 1.65e-06 2.6e-06 2e-06 2.15e-06 2.15e-06 2.2e-06 3.05e-06 2.55e-06
7 1.75e-06 1.65e-06 1.75e-06 1.25e-06 2.35e-06 2.25e-06 2.45e-06 2e-06 2.7e-06 1.75e-06 2.5e-06 2.6e-06 1.35e-06 2.1e-06 2.5e-06 2.9e-06 2.7e-06 2.3e-06 2.35e-06 2.3e-06 2.05e-06 2.2e-06 2.7e-06 2.75e-06 2.55e-06 2.45e-06 1.7e-06 3e-06 1.95e-06 1.1e-06 2e-06 1.8e-06 2.65e-06 3e-06 2.7e-06 1.85e-06 2.05e-06 1.9e-06 2.15e-06 1.95e-06 2.35e-06 2.45e-06 2.9e-06 3e-06 2.85e-06 2.7e-06 2.55e-06 1.8e-06 1.9e-06 2.85e-06 2.1e-06 2.6e-06 2.4e-06 1.95e-06
8 2.35e-06 2.75e-06 2.7e-06 2.85e-06 2.6e-06 2.55e-06 2.3e-06 2.7e-06 3.7e-06 2.6e-06 2.25e-06 2.65e-06 2.35e-06 2.15e-06 2.65e-06 2.9e-06 2.4e-06 2.35e-06 2.2e-06 2.85e-06 2.75e-06 2.5e-06 2.35e-06 2.3e-06 2.2e-06 2.05e-06 2.75e-06 2.65e-06 2.2e-06 2.55e-06 2.7e-06 2.6e-06 2.65e-06 2.65e-06 2.45e-06 2.7e-06 2.25e-06 2.35e-06 2.35e-06 2.25e-06 2.25e-06 2.05e-06 2.2e-06 2.65e-06 2.4e-06 2.7e-06 2.25e-06 2.25e-06 2.55e-06 2.4e-06 2.55e-06 2.65e-06 2.15e-06 2.45e-06
9 2.05e-06 2.05e-06 2.05e-06 1.55e-06 1.55e-06 2.75e-06 1.95e-06 1.75e-06 2.6e-06 2.6e-06 1.6e-06 2.2e-06 1.65e-06 2e-06 2.45e-06 2.8e-06 2.7e-06 2.3e-06 2.65e-06 2.15e-06 2.3e-06 2.7e-06 2.7e-06 2.25e-06 2e-06 2.35e-06 1.9e-06 2.7e-06 1.8e-06 1.4e-06 2.35e-06 1.9e-06 2.15e-06 2.6e-06 2.55e-06 1.4e-06 2.4e-06 2.25e-06 2.5e-06 1.8e-06 2.05e-06 2.35e-06 2.5e-06 2.6e-06 2.35e-06 2.6e-06 2.05e-06 2.15e-06 1.75e-06 2.35e-06 2.45e-06 2.2e-06 2.8e-06 2.2e-06
