 slim_337501070 slim_337501087 slim_337501133 slim_337501058 slim_337501097 slim_337500765 slim_337501010 slim_337501025 slim_337501113 slim_337501034 slim_337500985 slim_337501121 slim_337501141 slim_337501088 slim_337500904 slim_337501076 slim_337500672 slim_337501112 slim_337500971 slim_337500918 slim_337501127 slim_337501111 slim_337501098 slim_337500983 slim_337501079 slim_337501023 slim_337500906 slim_337501144 slim_337501011 slim_337501122 slim_337501073 slim_337500862 slim_337501139 slim_337501107 slim_337501120 slim_337501119 slim_337501140 slim_337500984 slim_337501118 slim_337501009 slim_337500700 slim_337501062 slim_337501096 slim_337501042 slim_337500951 slim_337500950 slim_337501124 slim_337501134 slim_337501132 slim_337501145 slim_337501035 slim_337501129 slim_337501049 slim_337500944 slim_337500997 slim_337501117 slim_337501065 slim_337501147 slim_337501016 slim_337501094 slim_337501008 slim_337500927 slim_337501116 slim_337501138 slim_337501123 slim_337501136 slim_337501135 slim_337501090 slim_337501040 slim_337500912 slim_337501143 slim_337501100 slim_337501054 slim_337500954 slim_337501036 slim_337501086 slim_337501142 slim_337501055 slim_337501130 slim_337501131 slim_337501110 slim_337501080 slim_337501019 slim_337501069 slim_337501060 slim_337501068 slim_337500996 slim_337501095 slim_337501126
0 0.0002684 0.0003198 0.0003026 0.0002411 0.0003128 0.00025295 0.00050445 0.0003375 0.00031605 0.0002412 0.0003106 0.0002414 0.0003718 0.000406 0.00036005 0.0003079 0.00032055 0.0003824 0.00025875 0.0003779 0.0002412 0.00028895 0.0002411 0.0003774 0.00024095 0.0003823 0.0004513 0.0003612 0.00028055 0.00014485 0.00033165 0.00040215 0.0003487 0.00033735 0.0003372 0.0002585 0.0002413 0.0002184 0.00027095 0.00033725 0.0003482 0.00038265 0.0001449 0.0002476 0.0003991 0.0002745 0.00022445 0.0002474 0.00038925 0.0002357 0.00033395 0.0002749 0.00026375 0.0003466 0.00024095 0.0003102 0.00034955 0.00038005 0.00032025 0.000394 0.0003111 0.00033745 0.0003495 0.0003824 0.0003486 0.00033705 0.0003588 0.00033755 0.0004277 0.0003823 0.0003377 0.00025205 0.00024685 0.00024105 0.0002831 0.00047425 0.0002413 0.00036 0.0003835 0.00034925 0.00024125 0.00034315 0.00033705 0.00029055 0.00036955 0.00039065 0.0003488 0.0002938 0.0003771
1 0.0003198 0.000218 0.0002402 0.0002624 0.00027025 0.00014355 0.0005073 0.00023865 0.0003364 0.00020775 0.0003031 0.00020705 0.0002644 0.000262 0.0003293 0.000174 0.0003079 0.0002299 0.0003571 0.0002261 0.00020775 0.00026665 0.0002076 0.000279 0.0002512 0.00028385 0.0003654 0.00011035 0.00026955 0.00021965 0.0001748 0.0003395 0.00022925 0.00023935 0.00023925 0.00035705 0.00020785 0.0002675 0.000238 0.0001852 0.0002291 0.00023 0.00023075 0.0002272 0.00024535 0.0002535 0.0001541 0.00020205 0.0002142 0.00026705 0.00025285 0.0002546 0.00029755 0.0002316 0.0002626 0.0003077 0.00011965 0.0002881 0.0002399 0.0002189 0.00043405 0.00023935 0.00017555 0.00028395 0.00022935 0.00023905 0.000206 0.00023955 0.0002262 0.0002298 0.00023955 0.00019805 0.0002569 0.00020765 0.0002399 0.0004556 0.00020785 0.0003293 0.00032275 0.0001744 0.0002078 0.0002755 0.00023905 0.00020975 0.00036065 0.00035955 0.00017415 0.00038185 0.0001673
2 0.0003026 0.0002402 0.0 0.00010805 0.00029705 0.00030725 0.0004821 3.67e-05 0.0001842 0.00016225 0.00025555 0.00016255 0.0002965 0.0003128 0.0001513 9.505e-05 0.00043595 0.0001354 0.00021785 0.0001306 0.0001622 0.0002473 0.00016215 7.68e-05 0.00011885 8.155e-05 0.0002582 0.0003268 0.0002897 0.0002447 0.00016315 0.00036255 0.00012695 3.625e-05 3.625e-05 0.0002177 0.00016235 8.44e-05 0.00019215 9.01e-05 0.00012685 0.00013595 0.000234 0.00038145 0.00042575 0.00040785 0.0001986 0.0002475 0.0002219 0.0001025 7.445e-05 0.00040825 0.00027715 0.00022445 0.00010805 0.0004149 0.00023585 0.0001933 1.86e-05 0.0002265 0.0004032 3.645e-05 0.00018165 8.145e-05 0.0001267 3.615e-05 0.0002792 3.665e-05 0.00028895 0.0001355 3.67e-05 0.0002527 0.0001929 0.00016205 0.0002673 0.0003735 0.0001623 0.0001514 0.0003182 0.00018155 0.00016225 0.0001877 3.615e-05 0.00025885 0.00024905 0.00018235 0.00018115 0.00025415 0.00026265
3 0.0002411 0.0002624 0.00010805 0.0001959 0.00026195 0.0002626 0.0004883 9.885e-05 0.00017515 0.0001529 0.00025045 0.00015325 0.0003052 0.00032525 0.0001955 0.0001529 0.00038615 0.00019745 0.0002006 0.00019275 0.00015295 0.0002201 0.00015295 0.0001391 0.00010945 0.00014395 0.0003203 0.0003179 0.0002401 0.0001641 0.00021265 0.0003754 0.0001529 9.815e-05 9.845e-05 0.0002006 0.000153 0.0001081 0.00018325 0.0001524 0.00015355 0.00019835 0.0001527 0.00034575 0.00041185 0.000372 0.0002117 0.00021265 0.00024855 0.00010325 0.00012555 0.00037255 0.0002501 0.0002368 9.885e-05 0.0003651 0.0002625 0.0002554 0.0001039 0.00025325 0.00038555 9.88e-05 0.00020825 0.00014365 0.00015325 9.84e-05 0.00026535 9.85e-05 0.0003159 0.00019755 9.89e-05 0.00020745 0.0001581 0.00015285 0.00023215 0.0004179 0.00015305 0.0001957 0.0003285 0.0002081 0.000153 0.0002543 9.84e-05 0.00024975 0.00025295 0.00022685 0.00020775 0.00022705 0.00031165
4 0.0003128 0.00027025 0.00029705 0.00026195 0.0003773 0.00024595 0.00052345 0.00029605 0.0002287 0.00025905 0.00037045 0.00025895 0.0003728 0.00026375 0.00038565 0.00028295 0.0003087 0.000277 0.00035605 0.0002982 0.0002591 0.0002712 0.00025895 0.0002999 0.00026155 0.00027975 0.00043105 0.0002706 0.0002552 0.00022445 0.0002837 0.00041615 0.00028595 0.0002962 0.0002961 0.000356 0.00025915 0.00026695 0.00024245 0.00029325 0.0002851 0.00027715 0.00022475 0.00032965 0.00034965 0.00035585 0.0002573 0.00025355 0.00028715 0.0002665 0.0003032 0.000356 0.00034835 0.0002667 0.0002621 0.0003208 0.00028055 0.0003959 0.0002968 0.00026685 0.0004455 0.0002962 0.0002835 0.00027985 0.0002862 0.0002959 0.0002961 0.0002964 0.0002767 0.0002769 0.00029645 0.00024845 0.00025635 0.00025895 0.0002053 0.00052075 0.0002592 0.00038565 0.0003694 0.00028355 0.00025915 0.00038375 0.0002959 0.0002699 0.0003982 0.0003696 0.00028305 0.0003346 0.0002653
5 0.00025295 0.00014355 0.00030725 0.0002626 0.00024595 0.0002181 0.00051975 0.0003057 0.00033665 0.0002078 0.00030245 0.0002073 0.0002802 0.00028395 0.0003782 0.0002414 0.00027165 0.000297 0.00033905 0.00029325 0.000208 0.00024865 0.00020785 0.00034605 0.00025145 0.0003509 0.00043245 0.00011 0.0002333 0.0001529 0.00020875 0.000357 0.00026295 0.0003064 0.0003063 0.000339 0.0002079 0.0002676 0.0002382 0.0002523 0.0002618 0.00029715 0.00016395 0.0001942 0.0002414 0.00022045 0.00015415 0.00016905 0.00024815 0.00026715 0.0003134 0.0002201 0.00027945 0.0002535 0.00026275 0.0002713 0.0001538 0.00035515 0.000307 0.00025285 0.000416 0.0003064 0.00020805 0.000351 0.0002632 0.0003061 0.0002035 0.0003066 0.0002589 0.0002969 0.00030665 0.0001649 0.0002238 0.0002078 0.00021565 0.0005045 0.0002081 0.0003782 0.0003468 0.0002086 0.00020805 0.0003244 0.0003061 0.0002098 0.0003731 0.00040845 0.0002081 0.00036395 0.0002
6 0.00050445 0.0005073 0.0004821 0.0004883 0.00052345 0.00051975 0.0004942 0.00045615 0.0005032 0.0005007 0.00037085 0.00050085 0.0003708 0.0005213 0.0003517 0.00048805 0.0004091 0.0004837 0.0003882 0.0004693 0.00050075 0.0004464 0.0005006 0.0004563 0.0004877 0.00047135 0.00041235 0.00049455 0.00043835 0.0005324 0.0004881 0.0004318 0.00046245 0.00045605 0.00045595 0.00038815 0.0005008 0.0005055 0.00050015 0.00046825 0.00046175 0.00048395 0.0005329 0.00048715 0.0003843 0.00048755 0.0005268 0.00051145 0.0004755 0.00049245 0.0004349 0.0004879 0.0003962 0.00052135 0.0004883 0.00040745 0.0004878 0.00041895 0.00046935 0.0004904 0.00037065 0.000456 0.0004755 0.00047145 0.0004625 0.00045575 0.0004133 0.00045625 0.00049025 0.0004836 0.0004564 0.00050675 0.00049875 0.0005006 0.0005239 0.00030825 0.00050085 0.00035175 0.00034365 0.00047535 0.0005008 0.00037765 0.00045575 0.00050705 0.00028965 0.00035215 0.00047485 0.00038355 0.0005164
7 0.0003375 0.00023865 3.67e-05 9.885e-05 0.00029605 0.0003057 0.00045615 2.2e-06 0.0001751 0.0001527 0.0002214 0.00015235 0.0002702 0.0003034 0.00011715 8.545e-05 0.00043015 0.0001009 0.0002187 9.57e-05 0.0001525 0.0002381 0.0001525 4.18e-05 0.00010955 4.685e-05 0.00022355 0.000308 0.0002841 0.00026065 0.0001721 0.00032805 0.00010045 1.6e-06 1.25e-06 0.00021865 0.0001528 0.0001206 0.0001832 5.58e-05 0.0001003 0.00010145 0.0002499 0.0003891 0.0004024 0.0004154 0.0002238 0.00025595 0.00019495 0.0001028 4.315e-05 0.0004158 0.0002681 0.0002151 9.88e-05 0.0004088 0.0002087 0.0001588 1.97e-05 0.00019985 0.00040365 2.1e-06 0.000155 4.695e-05 0.0001001 1.15e-06 0.00025605 1.85e-06 0.00026245 0.00010085 2.2e-06 0.0002516 0.0002014 0.00015235 0.000266 0.00033935 0.0001526 0.00011695 0.0002902 0.0001546 0.00015255 0.00018815 1.2e-06 0.00024915 0.0002184 0.0001482 0.0001543 0.0002454 0.00027085
8 0.00031605 0.0003364 0.0001842 0.00017515 0.0002287 0.00033665 0.0005032 0.0001751 0.0002824 0.0002284 0.000325 0.0002282 0.00037995 0.00027905 0.00027175 0.00022815 0.0003781 0.00021215 0.00027645 0.00023245 0.00022835 0.00024725 0.0002282 0.00017875 0.00018555 0.00015815 0.0003598 0.00039195 0.00026845 0.00023875 0.00028775 0.00041325 0.00022995 0.00017515 0.00017515 0.0002764 0.0002285 0.00018425 0.00021195 0.00022845 0.00022985 0.0002121 0.00022835 0.00041965 0.0004501 0.0004458 0.00028615 0.00028775 0.00028695 0.00017975 0.0002016 0.00044635 0.00032485 0.0002513 0.0001749 0.0003795 0.00033655 0.00033075 0.0001796 0.0002662 0.00042175 0.0001753 0.0002838 0.00015815 0.00023 0.00017495 0.00034 0.00017545 0.00030775 0.00021215 0.0001751 0.00028275 0.00023445 0.0002283 0.00024515 0.00045665 0.00022845 0.00027185 0.00036815 0.00028355 0.0002284 0.00032945 0.00017495 0.00028835 0.0003283 0.00025495 0.00028305 0.0002549 0.00032515
9 0.0002412 0.00020775 0.00016225 0.0001529 0.00025905 0.0002078 0.0005007 0.0001527 0.0002284 0.0003045 0.0002502 0.00015265 0.0003046 0.0002965 0.00024955 0.0001526 0.00033225 0.00019785 0.00025425 0.00019345 0.0001528 0.0002189 0.0001527 0.000193 0.00015275 0.0001979 0.00032685 0.0002634 0.00023995 0.00015265 0.0002125 0.0003279 0.00020765 0.00015275 0.00015275 0.00025425 0.00015245 0.0001622 0.00018305 0.0001527 0.0002075 0.00019825 0.0001526 0.0002916 0.0003578 0.0003179 0.00015745 0.0002124 0.0002481 0.00015745 0.00017975 0.00031845 0.0002492 0.000237 0.00015295 0.00032145 0.0002078 0.00025595 0.00015795 0.00025285 0.00038535 0.0001531 0.0002084 0.00019795 0.0002077 0.0001526 0.00026505 0.00015265 0.0002873 0.0001975 0.0001533 0.0002077 0.0002122 0.0001526 0.000229 0.00042395 0.0001529 0.00024955 0.00032895 0.00020805 0.00015285 0.00025425 0.0001526 0.00020205 0.00030655 0.00028035 0.0002076 0.0002801 0.00025805
