 slim_762318012 slim_762317985 slim_762317972 slim_762318037 slim_762318031 slim_762318004 slim_762318011 slim_762318020 slim_762318019 slim_762317978 slim_762318024 slim_762318030 slim_762318013 slim_762318007 slim_762317994 slim_762318029 slim_762318032 slim_762317971 slim_762318025 slim_762318006 slim_762317982 slim_762317976 slim_762317999 slim_762317995 slim_762318010 slim_762317988 slim_762318003 slim_762318015 slim_762317986 slim_762317989 slim_762317975 slim_762318016 slim_762318028 slim_762318036 slim_762318022 slim_762317980 slim_762317987 slim_762318034 slim_762318017 slim_762317973 slim_762317974 slim_762317981 slim_762318000 slim_762318009 slim_762317991 slim_762318027 slim_762317992 slim_762318033 slim_762318038 slim_762318014 slim_762317979 slim_762318023 slim_762317977 slim_762318005 slim_762318040 slim_762318041 slim_762317983 slim_762318002 slim_762318035 slim_762317990 slim_762318026 slim_762317998 slim_762318008 slim_762318021 slim_762317993 slim_762317996 slim_762317997 slim_762318001 slim_762318018 slim_762317984 slim_762318039
0 2.8e-06 1.75e-06 2.5e-06 2.4e-06 2.5e-06 1.95e-06 2.05e-06 2.6e-06 2.95e-06 2.1e-06 2.2e-06 2.4e-06 2.15e-06 2.05e-06 2.3e-06 2.25e-06 1.95e-06 2.15e-06 1.6e-06 1.8e-06 2.15e-06 1.8e-06 2.2e-06 1.8e-06 2.25e-06 1.95e-06 2.3e-06 2.1e-06 2.8e-06 1.9e-06 1.9e-06 2.15e-06 2.2e-06 2.25e-06 1.65e-06 1.75e-06 2.35e-06 2.25e-06 2.35e-06 2.3e-06 2.3e-06 2.65e-06 2e-06 2.25e-06 2.05e-06 1.65e-06 2.5e-06 2.55e-06 1.75e-06 2.2e-06 1.65e-06 1.6e-06 1.9e-06 2.1e-06 2.35e-06 2.3e-06 1.8e-06 1.9e-06 2.05e-06 2.2e-06 2.25e-06 1.95e-06 1.95e-06 2.25e-06 2.25e-06 2.15e-06 1.9e-06 2.45e-06 2.05e-06 1.85e-06 1.8e-06
1 1.75e-06 1.2e-06 1.6e-06 2.5e-06 2.05e-06 2.15e-06 2.2e-06 1.75e-06 2.5e-06 7e-07 2.05e-06 2.05e-06 1.7e-06 1.2e-06 1.45e-06 1.4e-06 9.5e-07 1.9e-06 1.6e-06 1.5e-06 1.1e-06 1.8e-06 1.9e-06 1.6e-06 1.3e-06 1.55e-06 1.3e-06 2.05e-06 2.35e-06 1e-06 1.95e-06 1.45e-06 1.9e-06 2.25e-06 1.25e-06 1.75e-06 1.35e-06 2.25e-06 1.05e-06 1.55e-06 1.8e-06 2.1e-06 2.1e-06 1.45e-06 1.7e-06 1.05e-06 2.05e-06 1.85e-06 1.7e-06 2.25e-06 1.15e-06 1e-06 1.35e-06 1.6e-06 2.6e-06 1.75e-06 1.65e-06 2.15e-06 2.6e-06 1.6e-06 1e-06 1.4e-06 1.05e-06 1.85e-06 1.85e-06 1.55e-06 1.2e-06 2.15e-06 1.2e-06 1.85e-06 1.4e-06
2 2.5e-06 1.6e-06 2.7e-06 2.6e-06 2.2e-06 2.5e-06 2.3e-06 1.5e-06 1.8e-06 1.35e-06 2.6e-06 2.6e-06 1.55e-06 2.1e-06 2.05e-06 2e-06 1.7e-06 2.45e-06 2.25e-06 2.2e-06 1.9e-06 2.45e-06 1.85e-06 2.3e-06 2.1e-06 1.85e-06 2.1e-06 2.65e-06 1.65e-06 1.75e-06 2.5e-06 1.5e-06 2.45e-06 2.45e-06 1.85e-06 2.4e-06 2.15e-06 2.45e-06 1.7e-06 2e-06 1.55e-06 2e-06 2.75e-06 2.05e-06 2.05e-06 1.75e-06 1.9e-06 2.05e-06 2.5e-06 2.5e-06 2e-06 2e-06 1.75e-06 1.9e-06 2.25e-06 2.2e-06 2.3e-06 2.7e-06 3.05e-06 1.75e-06 1.7e-06 1.8e-06 1.7e-06 1.85e-06 2.1e-06 1.85e-06 2.1e-06 1.9e-06 1.7e-06 2.65e-06 2.4e-06
3 2.4e-06 2.5e-06 2.6e-06 3.2e-06 2.05e-06 1.75e-06 1.95e-06 2.7e-06 2.2e-06 2.7e-06 2.4e-06 2.5e-06 2.45e-06 2.6e-06 2.7e-06 2.65e-06 2.75e-06 2.35e-06 2.2e-06 2.25e-06 2.65e-06 2.15e-06 2.15e-06 2.45e-06 2.8e-06 2.5e-06 2.8e-06 1.95e-06 2.05e-06 2.7e-06 1.95e-06 2.5e-06 2.35e-06 2.05e-06 2.3e-06 2.1e-06 2.85e-06 2.05e-06 2.95e-06 2.35e-06 2.4e-06 2.65e-06 2.35e-06 2.65e-06 2.1e-06 2.15e-06 1.85e-06 2.1e-06 1.95e-06 2.05e-06 2.3e-06 2.55e-06 2.3e-06 2.05e-06 2.35e-06 2.4e-06 2.55e-06 2.05e-06 1.8e-06 1.95e-06 2.85e-06 2.35e-06 2.6e-06 1.75e-06 2.25e-06 2.1e-06 2.6e-06 2.55e-06 2.4e-06 2.45e-06 2.5e-06
4 2.5e-06 2.05e-06 2.2e-06 2.05e-06 2.1e-06 2.45e-06 2.5e-06 2.3e-06 1.8e-06 2.05e-06 1.8e-06 1.2e-06 2.15e-06 1.85e-06 1.7e-06 1.65e-06 2.1e-06 2.65e-06 2.05e-06 2.45e-06 1.8e-06 2.45e-06 1.95e-06 2.55e-06 1.95e-06 2.3e-06 1.95e-06 2.25e-06 1.7e-06 2.15e-06 2.5e-06 2.15e-06 2.65e-06 2.15e-06 2e-06 2.4e-06 2e-06 2.15e-06 2.3e-06 1.65e-06 2.15e-06 2.05e-06 2.55e-06 1.7e-06 1.55e-06 1.9e-06 1.45e-06 1.25e-06 2.5e-06 1.8e-06 1.7e-06 2.25e-06 1.85e-06 1.5e-06 2.55e-06 1.75e-06 2.55e-06 2.7e-06 2.65e-06 1.65e-06 2.25e-06 1.9e-06 2.1e-06 1.45e-06 1.45e-06 1.45e-06 1.75e-06 2.5e-06 2e-06 2.3e-06 2.05e-06
5 1.95e-06 2.15e-06 2.5e-06 1.75e-06 2.45e-06 1.8e-06 1.45e-06 2.6e-06 2.75e-06 2.4e-06 2.2e-06 2.4e-06 2.4e-06 2.4e-06 2.45e-06 2.4e-06 2.4e-06 1.85e-06 1.9e-06 1.75e-06 2.45e-06 1.6e-06 1.7e-06 1.95e-06 2.6e-06 2.15e-06 2.6e-06 1.7e-06 2.6e-06 2.45e-06 1.5e-06 2.15e-06 1.85e-06 1.9e-06 1.7e-06 1.55e-06 2.65e-06 1.9e-06 2.65e-06 2.4e-06 2.35e-06 2.65e-06 2.05e-06 2.4e-06 1.65e-06 1.45e-06 2.4e-06 2.65e-06 1.4e-06 2.15e-06 2.4e-06 2.15e-06 2.15e-06 2.45e-06 2.15e-06 2.4e-06 2.05e-06 1.6e-06 1.25e-06 1.95e-06 2.55e-06 2.2e-06 2.35e-06 1.75e-06 2.2e-06 2.4e-06 2.35e-06 2.5e-06 1.8e-06 2e-06 2.35e-06
6 2.05e-06 2.2e-06 2.3e-06 1.95e-06 2.5e-06 1.45e-06 2.6e-06 2.4e-06 2.4e-06 2.5e-06 2.5e-06 2.7e-06 2.05e-06 2.55e-06 2.65e-06 2.6e-06 2.5e-06 2.05e-06 2e-06 1.95e-06 2.6e-06 1.8e-06 1.7e-06 2.25e-06 2.75e-06 1.9e-06 2.75e-06 2e-06 2.25e-06 2.4e-06 1.7e-06 1.85e-06 2.05e-06 1.8e-06 1.95e-06 1.75e-06 2.8e-06 1.8e-06 2.75e-06 2.35e-06 2e-06 2.5e-06 2.1e-06 2.6e-06 1.95e-06 1.75e-06 2.05e-06 2.6e-06 1.75e-06 2.25e-06 2.2e-06 2.25e-06 1.95e-06 2.25e-06 2.1e-06 2.25e-06 2.3e-06 1.7e-06 1.55e-06 1.75e-06 2.65e-06 2e-06 2.3e-06 1.9e-06 2.1e-06 2.35e-06 2.5e-06 2.15e-06 2.1e-06 2.3e-06 2.35e-06
7 2.6e-06 1.75e-06 1.5e-06 2.7e-06 2.3e-06 2.6e-06 2.4e-06 2.9e-06 1.9e-06 1.55e-06 2.7e-06 2.7e-06 1.65e-06 2.1e-06 2e-06 1.95e-06 1.65e-06 2.45e-06 2.35e-06 2.35e-06 2.05e-06 2.55e-06 1.9e-06 2.45e-06 2.1e-06 1.95e-06 2.05e-06 2.65e-06 1.75e-06 1.7e-06 2.6e-06 1.5e-06 2.4e-06 2.55e-06 1.95e-06 2.5e-06 2.1e-06 2.55e-06 1.5e-06 2.05e-06 1.65e-06 2.1e-06 2.85e-06 2e-06 2.15e-06 1.85e-06 2e-06 2.05e-06 2.6e-06 2.6e-06 2.1e-06 2.1e-06 1.85e-06 2e-06 2.35e-06 2.3e-06 2.45e-06 2.8e-06 3.15e-06 1.85e-06 1.55e-06 1.9e-06 1.7e-06 1.95e-06 2.2e-06 1.95e-06 2.2e-06 2e-06 1.65e-06 2.75e-06 2.5e-06
8 2.95e-06 2.5e-06 1.8e-06 2.2e-06 1.8e-06 2.75e-06 2.4e-06 1.9e-06 1.9e-06 2.65e-06 2.95e-06 2.75e-06 1.55e-06 2.7e-06 2.8e-06 2.75e-06 2.7e-06 3.15e-06 2.55e-06 2.9e-06 2.7e-06 2.95e-06 1.9e-06 3.15e-06 2.85e-06 2.3e-06 2.85e-06 2.9e-06 9.5e-07 2.55e-06 2.75e-06 1.95e-06 3.15e-06 2.25e-06 2.4e-06 2.9e-06 2.9e-06 2.25e-06 2.9e-06 2.2e-06 1.5e-06 1.9e-06 2.95e-06 2.75e-06 2.15e-06 2.25e-06 1.25e-06 1.75e-06 2.9e-06 2.4e-06 2.1e-06 2.75e-06 2e-06 1.55e-06 2.2e-06 2.2e-06 3.2e-06 2.95e-06 3.1e-06 1.65e-06 2.8e-06 2.05e-06 2.45e-06 1.5e-06 2.1e-06 1.7e-06 2.65e-06 1.8e-06 2.5e-06 3.2e-06 2.75e-06
9 2.1e-06 7e-07 1.35e-06 2.7e-06 2.05e-06 2.4e-06 2.5e-06 1.55e-06 2.65e-06 0.0 1.9e-06 2e-06 2.05e-06 1.3e-06 1.1e-06 1.05e-06 7e-07 1.75e-06 1.85e-06 1.5e-06 9e-07 2e-06 2e-06 1.45e-06 1.15e-06 1.7e-06 1.15e-06 2.15e-06 2.5e-06 9.5e-07 2.3e-06 1.45e-06 1.75e-06 2.55e-06 1.4e-06 1.95e-06 1.2e-06 2.55e-06 4.5e-07 1.45e-06 2.1e-06 2.35e-06 2.45e-06 1.15e-06 1.8e-06 1.4e-06 2.25e-06 1.75e-06 2.15e-06 2.35e-06 1.65e-06 1.3e-06 1.55e-06 1.9e-06 2.7e-06 2.05e-06 1.4e-06 2.5e-06 2.9e-06 1.8e-06 5.5e-07 1.6e-06 9.5e-07 2e-06 1.95e-06 1.65e-06 1.4e-06 2.45e-06 9.5e-07 2e-06 1.9e-06
