 slim_762177026 slim_762177024 slim_762177041 slim_762177064 slim_762177062 slim_762177066 slim_762177044 slim_762177015 slim_762177034 slim_762177046 slim_762177018 slim_762177047 slim_762177065 slim_762177027 slim_762177028 slim_762177058 slim_762177040 slim_762177033 slim_762177053 slim_762177068 slim_762177035 slim_762177056 slim_762177060 slim_762177039 slim_762177031 slim_762177023 slim_762177016 slim_762177048 slim_762177029 slim_762177042 slim_762177050 slim_762177049 slim_762177036 slim_762177045 slim_762177059 slim_762177051 slim_762177025 slim_762177057 slim_762177030 slim_762177052 slim_762177063 slim_762177021 slim_762177061 slim_762177020 slim_762177032 slim_762177019 slim_762177043 slim_762177054 slim_762177038 slim_762177067 slim_762177022 slim_762177017 slim_762177055 slim_762177037
0 2.1e-06 1.6e-06 1.5e-06 1.4e-06 2.6e-06 1.25e-06 1.45e-06 1.05e-06 1.85e-06 1.55e-06 1.65e-06 1.7e-06 1.75e-06 1.75e-06 1.35e-06 1.65e-06 1.9e-06 1.1e-06 1.7e-06 1.95e-06 1.6e-06 1.5e-06 1.7e-06 1.65e-06 1.8e-06 1.65e-06 2.05e-06 1.9e-06 1.7e-06 1.7e-06 1.75e-06 2.15e-06 1.9e-06 2.15e-06 1.5e-06 1.55e-06 1.7e-06 2.2e-06 1.7e-06 2e-06 1.65e-06 1.55e-06 2.6e-06 1.8e-06 1.75e-06 1.95e-06 1.6e-06 1.2e-06 1.55e-06 2.4e-06 2.1e-06 2.05e-06 1.4e-06 1.55e-06
1 1.6e-06 1.4e-06 9e-07 1.05e-06 2.35e-06 9e-07 1.1e-06 1.6e-06 1.7e-06 1.2e-06 1.2e-06 1.5e-06 1.5e-06 2.2e-06 1e-06 1.3e-06 1.3e-06 1.15e-06 1.35e-06 1.65e-06 1.4e-06 1.4e-06 1.35e-06 1.1e-06 1.55e-06 1.45e-06 1.8e-06 1.6e-06 1.35e-06 1.4e-06 1.5e-06 1.8e-06 1.45e-06 1.85e-06 1.2e-06 1.3e-06 2.1e-06 1.85e-06 1.5e-06 2.5e-06 1.15e-06 9.5e-07 2.4e-06 1.65e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 1.3e-06 2.1e-06 1.55e-06 1.85e-06 9e-07 1.05e-06
2 1.5e-06 9e-07 1e-06 9.5e-07 2.45e-06 8e-07 8.5e-07 1.5e-06 1.7e-06 1.05e-06 1.35e-06 1.35e-06 1.5e-06 2.3e-06 9e-07 1.25e-06 1.25e-06 9.5e-07 1.2e-06 1.65e-06 1.15e-06 1.25e-06 1.2e-06 1.05e-06 1.55e-06 1.45e-06 1.8e-06 1.45e-06 1.35e-06 1.25e-06 1.5e-06 2e-06 1.4e-06 1.9e-06 1.2e-06 1.1e-06 2.2e-06 1.9e-06 1.6e-06 2.5e-06 1.05e-06 7.5e-07 2.45e-06 1.65e-06 1.45e-06 1.7e-06 1.4e-06 1.35e-06 1.1e-06 2.3e-06 1.5e-06 1.9e-06 8.5e-07 1e-06
3 1.4e-06 1.05e-06 9.5e-07 1e-06 2.55e-06 6e-07 7.5e-07 1.4e-06 1.4e-06 1e-06 1.55e-06 1.35e-06 1.4e-06 2.25e-06 1.2e-06 1.1e-06 1.5e-06 8e-07 1.2e-06 1.55e-06 1.2e-06 1.15e-06 1.2e-06 1.4e-06 1.4e-06 1.2e-06 1.65e-06 1.45e-06 1.25e-06 1.25e-06 1.35e-06 1.8e-06 1.5e-06 1.8e-06 9e-07 1.05e-06 2.15e-06 1.75e-06 1.4e-06 2.75e-06 1.3e-06 1.05e-06 2.55e-06 1.4e-06 1.45e-06 1.65e-06 1.3e-06 1.5e-06 1.05e-06 2.1e-06 1.75e-06 1.8e-06 1e-06 8.5e-07
4 2.6e-06 2.35e-06 2.45e-06 2.55e-06 3.2e-06 2.35e-06 2.5e-06 2.6e-06 2.4e-06 2.65e-06 2.35e-06 2.25e-06 2.2e-06 2.4e-06 2.3e-06 2.05e-06 2.05e-06 2.4e-06 2.05e-06 2.35e-06 2.15e-06 2.15e-06 2.1e-06 2.35e-06 2.2e-06 2.1e-06 2.45e-06 2.3e-06 2.1e-06 2.15e-06 2.2e-06 1.65e-06 1.95e-06 2.15e-06 2.25e-06 2.75e-06 2.25e-06 2.35e-06 2.5e-06 2.2e-06 2.65e-06 2.5e-06 1.8e-06 2.35e-06 2.15e-06 1.95e-06 2.25e-06 2.6e-06 2.75e-06 2e-06 2.3e-06 1.75e-06 2.5e-06 2.55e-06
5 1.25e-06 9e-07 8e-07 6e-07 2.35e-06 8e-07 8e-07 1.25e-06 1.3e-06 8.5e-07 1.35e-06 1.2e-06 1.2e-06 2.05e-06 1e-06 1.05e-06 1.25e-06 6.5e-07 1.1e-06 1.4e-06 1.1e-06 1e-06 1.1e-06 1.2e-06 1.2e-06 1.05e-06 1.45e-06 1.35e-06 1.1e-06 1.15e-06 1.15e-06 1.6e-06 1.3e-06 1.6e-06 8e-07 9e-07 1.95e-06 1.55e-06 1.2e-06 2.55e-06 1.1e-06 9.5e-07 2.35e-06 1.25e-06 1.3e-06 1.45e-06 1.15e-06 1.4e-06 9e-07 1.9e-06 1.5e-06 1.6e-06 8.5e-07 7.5e-07
6 1.45e-06 1.1e-06 8.5e-07 7.5e-07 2.5e-06 8e-07 7e-07 1.45e-06 1.6e-06 9.5e-07 1.55e-06 1.15e-06 1.35e-06 2.2e-06 1.2e-06 1.05e-06 1.5e-06 9.5e-07 1.15e-06 1.55e-06 9.5e-07 1.05e-06 1.15e-06 1.35e-06 1.5e-06 1.35e-06 1.75e-06 1.4e-06 1.25e-06 1.1e-06 1.45e-06 1.85e-06 1.5e-06 1.65e-06 1.1e-06 1.1e-06 2.1e-06 1.8e-06 1.5e-06 2.6e-06 1.35e-06 9e-07 2.45e-06 1.55e-06 1.4e-06 1.65e-06 1.35e-06 1.35e-06 1.1e-06 2.15e-06 1.75e-06 1.65e-06 1.1e-06 9e-07
7 1.05e-06 1.6e-06 1.5e-06 1.4e-06 2.6e-06 1.25e-06 1.45e-06 2.1e-06 1.85e-06 1.55e-06 1.65e-06 1.7e-06 1.75e-06 1.75e-06 1.35e-06 1.65e-06 1.9e-06 1.1e-06 1.7e-06 1.95e-06 1.6e-06 1.5e-06 1.7e-06 1.65e-06 1.8e-06 1.65e-06 2.05e-06 1.9e-06 1.7e-06 1.7e-06 1.75e-06 2.15e-06 1.9e-06 2.15e-06 1.5e-06 1.55e-06 1.7e-06 2.2e-06 1.7e-06 2e-06 1.65e-06 1.55e-06 2.6e-06 1.8e-06 1.75e-06 1.95e-06 1.6e-06 1.2e-06 1.55e-06 2.4e-06 2.1e-06 2.05e-06 1.4e-06 1.55e-06
8 1.85e-06 1.7e-06 1.7e-06 1.4e-06 2.4e-06 1.3e-06 1.6e-06 1.85e-06 2.5e-06 1.7e-06 1.9e-06 1.8e-06 1.8e-06 1.85e-06 1.7e-06 1.6e-06 1.85e-06 1.35e-06 1.65e-06 1.45e-06 1.7e-06 1.6e-06 1.65e-06 1.95e-06 1.75e-06 1.6e-06 2e-06 1.4e-06 1.65e-06 1.75e-06 1.7e-06 1.85e-06 1.85e-06 2e-06 1.4e-06 1.75e-06 2.25e-06 2.1e-06 1.75e-06 2.65e-06 1.95e-06 1.85e-06 2.1e-06 1.3e-06 1.85e-06 1.9e-06 1.7e-06 2e-06 1.75e-06 1.65e-06 1.6e-06 1.9e-06 1.7e-06 1.6e-06
9 1.55e-06 1.2e-06 1.05e-06 1e-06 2.65e-06 8.5e-07 9.5e-07 1.55e-06 1.7e-06 1.2e-06 1.65e-06 1.35e-06 1.25e-06 2.35e-06 1.25e-06 1.35e-06 1.6e-06 1e-06 1.4e-06 1.7e-06 1.25e-06 1.2e-06 1.4e-06 1.4e-06 1.35e-06 1.45e-06 1.55e-06 1.65e-06 1.4e-06 1.4e-06 1.3e-06 2e-06 1.6e-06 1.65e-06 1.2e-06 9.5e-07 2.25e-06 1.55e-06 1.35e-06 2.75e-06 1.1e-06 1.2e-06 2.6e-06 1.65e-06 1.4e-06 1.75e-06 1.45e-06 1.6e-06 9e-07 2.3e-06 1.85e-06 1.85e-06 1.15e-06 9.5e-07
