 slim_762409596 slim_762409602 slim_762409581 slim_762409593 slim_762409615 slim_762409594 slim_762409599 slim_762409584 slim_762409595 slim_762409597 slim_762409617 slim_762409578 slim_762409585 slim_762409612 slim_762409592 slim_762409591 slim_762409619 slim_762409577 slim_762409590 slim_762409614 slim_762409587 slim_762409604 slim_762409610 slim_762409601 slim_762409609 slim_762409589 slim_762409603 slim_762409583 slim_762409600 slim_762409607 slim_762409580 slim_762409611 slim_762409613 slim_762409605 slim_762409582 slim_762409598 slim_762409608 slim_762409586 slim_762409588 slim_762409606 slim_762409579 slim_762409616 slim_762409618
0 1.4e-06 2.25e-06 3.2e-06 1.65e-06 2.75e-06 1.85e-06 2.85e-06 3e-06 2.3e-06 3.15e-06 3.6e-06 3.3e-06 3e-06 1.35e-06 3.25e-06 2.75e-06 3.35e-06 3e-06 2.6e-06 2.55e-06 2.7e-06 2.75e-06 2.25e-06 3.7e-06 2.95e-06 3.2e-06 2.05e-06 3.15e-06 2.5e-06 1.75e-06 2.75e-06 2.65e-06 2.65e-06 3.2e-06 2.8e-06 3.5e-06 3.15e-06 2.75e-06 3.25e-06 2.65e-06 2.45e-06 2.7e-06 3.2e-06
1 2.25e-06 2.8e-06 2.65e-06 2.25e-06 2.25e-06 2.4e-06 2.2e-06 2.45e-06 1.7e-06 2.75e-06 3e-06 2.55e-06 2.2e-06 1.65e-06 2.75e-06 2.15e-06 2.75e-06 2.4e-06 1.65e-06 2.25e-06 2.35e-06 2.15e-06 2.35e-06 3.1e-06 2.85e-06 2.7e-06 1.85e-06 2.6e-06 1.85e-06 2.25e-06 1.9e-06 2.6e-06 2.05e-06 2.5e-06 2.7e-06 3.05e-06 2.7e-06 2.85e-06 2.8e-06 1.9e-06 2.2e-06 2.25e-06 3e-06
2 3.2e-06 2.65e-06 1.6e-06 2.1e-06 9e-07 2.1e-06 1.65e-06 9e-07 2e-06 1.7e-06 8e-07 1.4e-06 1.35e-06 3.05e-06 1.2e-06 1.6e-06 8.5e-07 1.7e-06 2.55e-06 1.25e-06 1.2e-06 1.75e-06 2.45e-06 9e-07 1.5e-06 2.05e-06 2.85e-06 8e-07 2.05e-06 2.15e-06 2e-06 1.45e-06 1.65e-06 1.3e-06 1.75e-06 1.65e-06 1.5e-06 1.75e-06 1.2e-06 2.05e-06 2.45e-06 2.2e-06 1.25e-06
3 1.65e-06 2.25e-06 2.1e-06 2.2e-06 1.7e-06 1.6e-06 1.65e-06 1.95e-06 1.7e-06 2e-06 2.5e-06 1.95e-06 2.35e-06 2.2e-06 2.1e-06 2.35e-06 2.25e-06 1.65e-06 2.4e-06 1.5e-06 1.95e-06 2.4e-06 2e-06 2.6e-06 2.1e-06 2.15e-06 2.15e-06 2.05e-06 2.25e-06 1.45e-06 1.95e-06 1.8e-06 1.15e-06 2.15e-06 2.05e-06 2.35e-06 1.9e-06 2e-06 2.2e-06 1.75e-06 2e-06 2.2e-06 2.4e-06
4 2.75e-06 2.25e-06 9e-07 1.7e-06 9e-07 1.65e-06 1.25e-06 8.5e-07 1.6e-06 1.3e-06 1.35e-06 1.4e-06 1.35e-06 2.6e-06 1.3e-06 1.6e-06 1.2e-06 1.4e-06 2.15e-06 8.5e-07 1.15e-06 1.7e-06 2.1e-06 1.45e-06 1.55e-06 1.65e-06 2.4e-06 8.5e-07 1.6e-06 1.9e-06 1.55e-06 1.15e-06 1.3e-06 1.5e-06 1.45e-06 1.75e-06 1.55e-06 1.75e-06 1.15e-06 1.7e-06 2.1e-06 1.75e-06 1.7e-06
5 1.85e-06 2.4e-06 2.1e-06 1.6e-06 1.65e-06 2.7e-06 1.65e-06 1.8e-06 2e-06 2.3e-06 2.35e-06 2.1e-06 2.25e-06 2.2e-06 2.25e-06 2.2e-06 2.2e-06 2.15e-06 2.5e-06 1.6e-06 1.8e-06 2.3e-06 2.35e-06 2.45e-06 2.25e-06 2e-06 2.5e-06 2.05e-06 1.8e-06 1.8e-06 1.85e-06 2.05e-06 1.9e-06 2.3e-06 2.15e-06 2.5e-06 2.35e-06 2.15e-06 2.3e-06 2.3e-06 2.35e-06 1.95e-06 2.35e-06
6 2.85e-06 2.2e-06 1.65e-06 1.65e-06 1.25e-06 1.65e-06 1.6e-06 1.4e-06 1.4e-06 1.7e-06 1.9e-06 1.4e-06 1.75e-06 2.55e-06 1.75e-06 1.9e-06 1.75e-06 1.45e-06 2.15e-06 1.2e-06 1.6e-06 2e-06 2.35e-06 2e-06 2.05e-06 1.35e-06 2.45e-06 1.6e-06 1.45e-06 2e-06 1.1e-06 1.85e-06 8.5e-07 1.7e-06 1.85e-06 1.9e-06 1.75e-06 2.05e-06 1.9e-06 1.6e-06 2e-06 1.55e-06 2.2e-06
7 3e-06 2.45e-06 9e-07 1.95e-06 8.5e-07 1.8e-06 1.4e-06 1e-06 1.8e-06 1.75e-06 7e-07 1.2e-06 1.15e-06 2.8e-06 1.2e-06 1.35e-06 5.5e-07 1.75e-06 2.35e-06 1.05e-06 9e-07 1.45e-06 2.45e-06 8e-07 1.45e-06 1.75e-06 2.65e-06 8.5e-07 1.7e-06 2e-06 1.7e-06 1.7e-06 1.55e-06 1.15e-06 1.8e-06 1.5e-06 1.55e-06 1.6e-06 1.2e-06 2e-06 2.3e-06 1.9e-06 1.05e-06
8 2.3e-06 1.7e-06 2e-06 1.7e-06 1.6e-06 2e-06 1.4e-06 1.8e-06 2.1e-06 2e-06 2.35e-06 1.95e-06 1.7e-06 1.6e-06 2.15e-06 1.65e-06 2.1e-06 1.85e-06 1.65e-06 1.6e-06 1.7e-06 1.7e-06 2.1e-06 2.45e-06 2.4e-06 1.95e-06 1.6e-06 1.95e-06 1.4e-06 1.95e-06 1.35e-06 2.15e-06 1.1e-06 1.95e-06 2.15e-06 2.3e-06 2.1e-06 2.45e-06 2.2e-06 1.55e-06 1.7e-06 1.75e-06 2.6e-06
9 3.15e-06 2.75e-06 1.7e-06 2e-06 1.3e-06 2.3e-06 1.7e-06 1.75e-06 2e-06 2.3e-06 2.25e-06 1.95e-06 2.15e-06 3.1e-06 1.9e-06 2.4e-06 2e-06 1.7e-06 2.7e-06 1.55e-06 2e-06 2.45e-06 2.45e-06 2.35e-06 2.15e-06 1.6e-06 2.7e-06 1.65e-06 2.35e-06 2.3e-06 2.05e-06 1.7e-06 1.4e-06 2.1e-06 2e-06 1.7e-06 1.9e-06 2.25e-06 1.55e-06 2e-06 2.35e-06 2.35e-06 2.45e-06
