 slim_762248523 slim_762248517 slim_762248510 slim_762248482 slim_762248491 slim_762248476 slim_762248509 slim_762248518 slim_762248467 slim_762248487 slim_762248494 slim_762248502 slim_762248499 slim_762248524 slim_762248526 slim_762248513 slim_762248496 slim_762248468 slim_762248521 slim_762248465 slim_762248486 slim_762248497 slim_762248512 slim_762248506 slim_762248485 slim_762248473 slim_762248471 slim_762248484 slim_762248527 slim_762248461 slim_762248469 slim_762248466 slim_762248503 slim_762248520 slim_762248514 slim_762248470 slim_762248483 slim_762248477 slim_762248498 slim_762248492 slim_762248508 slim_762248479 slim_762248480 slim_762248516 slim_762248478 slim_762248464 slim_762248493 slim_762248500 slim_762248522 slim_762248501 slim_762248495 slim_762248475 slim_762248462 slim_762248504 slim_762248515 slim_762248505 slim_762248507 slim_762248519 slim_762248490 slim_762248529 slim_762248528 slim_762248463 slim_762248472 slim_762248488 slim_762248481 slim_762248511 slim_762248489 slim_762248474 slim_762248525
0 3.3e-06 1.95e-06 2.2e-06 2.25e-06 2.35e-06 2.1e-06 2.2e-06 2.4e-06 1.9e-06 1.9e-06 2.5e-06 2.2e-06 2.3e-06 1.75e-06 2.3e-06 2.3e-06 2.55e-06 2e-06 2.5e-06 1.85e-06 2.3e-06 2.25e-06 2.2e-06 2.7e-06 2.2e-06 2.4e-06 2.55e-06 2.05e-06 2.05e-06 1.85e-06 2.15e-06 1.8e-06 1.95e-06 2.3e-06 2.15e-06 2.2e-06 2e-06 2.35e-06 2.05e-06 2.6e-06 2.35e-06 2.15e-06 2.3e-06 2.7e-06 2.25e-06 1.9e-06 2e-06 2e-06 2.05e-06 2.25e-06 1.95e-06 2.15e-06 2.2e-06 2.35e-06 2.15e-06 2.4e-06 2.4e-06 2.55e-06 2.5e-06 1.7e-06 2.1e-06 2.1e-06 2.4e-06 1.75e-06 2.3e-06 2.3e-06 2.3e-06 1.95e-06 2.2e-06
1 1.95e-06 1.9e-06 1.9e-06 2.15e-06 2.45e-06 1.85e-06 1.55e-06 2.1e-06 1.8e-06 1.9e-06 2.15e-06 2.05e-06 2.2e-06 1.65e-06 1.9e-06 2.05e-06 2.2e-06 1.65e-06 2.15e-06 2.2e-06 1.75e-06 2e-06 2e-06 2.35e-06 1.95e-06 2.2e-06 2.2e-06 1.9e-06 2.05e-06 1.75e-06 1.75e-06 1.7e-06 2.2e-06 2.2e-06 1.95e-06 1.8e-06 1.9e-06 2.05e-06 1.5e-06 2.3e-06 1.95e-06 1.55e-06 2.05e-06 2.5e-06 2.05e-06 1.9e-06 2.2e-06 2.3e-06 2e-06 2.15e-06 1.95e-06 1.9e-06 1.6e-06 2.15e-06 1.55e-06 2.15e-06 2.25e-06 2.35e-06 2.35e-06 2.4e-06 2.4e-06 2.25e-06 2.15e-06 1.65e-06 2.2e-06 2.25e-06 2.65e-06 2.1e-06 1.8e-06
2 2.2e-06 1.9e-06 9e-07 1.55e-06 2.1e-06 1.65e-06 1.65e-06 1.6e-06 1.35e-06 1.65e-06 1.5e-06 9.5e-07 1.7e-06 2.05e-06 9.5e-07 1.4e-06 1.8e-06 1.85e-06 1.5e-06 1.8e-06 1.6e-06 1.9e-06 7.5e-07 1.7e-06 1.15e-06 1.5e-06 1.6e-06 1.9e-06 1.35e-06 1.55e-06 1.55e-06 2.1e-06 1.05e-06 2e-06 1.45e-06 1.9e-06 1.5e-06 1.55e-06 1.4e-06 1.6e-06 1e-06 2e-06 1.25e-06 1.95e-06 1.35e-06 1.65e-06 1.45e-06 1.75e-06 1.9e-06 1.65e-06 1.7e-06 9e-07 2.05e-06 1.6e-06 1.55e-06 1.5e-06 2.05e-06 1.95e-06 1.95e-06 1.6e-06 1.7e-06 1.55e-06 1.1e-06 2.05e-06 1.9e-06 1.95e-06 2e-06 1.65e-06 1.9e-06
3 2.25e-06 2.15e-06 1.55e-06 1.4e-06 1.85e-06 1.4e-06 1.35e-06 1.6e-06 1.85e-06 1.65e-06 1.65e-06 1.2e-06 8.5e-07 2.1e-06 1.5e-06 1.15e-06 1.4e-06 1.55e-06 1.65e-06 1.85e-06 1.55e-06 1.6e-06 1.45e-06 1.85e-06 1.3e-06 1.25e-06 1.75e-06 1.9e-06 1.8e-06 1.7e-06 1.1e-06 2.15e-06 1.75e-06 1.45e-06 8.5e-07 1.75e-06 1.4e-06 1.35e-06 1.45e-06 1.75e-06 1.55e-06 2e-06 1.4e-06 1.7e-06 1.1e-06 1.65e-06 1.65e-06 1.35e-06 1.2e-06 8e-07 1.7e-06 1.05e-06 2.05e-06 1.4e-06 1.35e-06 1.25e-06 9e-07 2e-06 1.35e-06 1.85e-06 1.65e-06 1.75e-06 1.75e-06 2.1e-06 1.35e-06 1.65e-06 1.8e-06 1.95e-06 1.75e-06
4 2.35e-06 2.45e-06 2.1e-06 1.85e-06 2e-06 2.75e-06 1.8e-06 2e-06 1.9e-06 1.75e-06 1.75e-06 2.2e-06 1.9e-06 2.45e-06 1.85e-06 1.95e-06 1.75e-06 1.5e-06 1.75e-06 1.45e-06 1.65e-06 1.4e-06 2.25e-06 1.95e-06 1.9e-06 2.05e-06 1.75e-06 1.35e-06 1.9e-06 1.95e-06 1.9e-06 2.5e-06 2.05e-06 1.25e-06 2.2e-06 1.3e-06 1.85e-06 2e-06 1.95e-06 1.85e-06 1.9e-06 2.35e-06 2e-06 1.4e-06 1.9e-06 1.75e-06 1.75e-06 1.7e-06 1.4e-06 1.85e-06 1.8e-06 2.1e-06 2.4e-06 1.95e-06 1.65e-06 2.05e-06 1.65e-06 1.55e-06 1.6e-06 1.95e-06 1.75e-06 1.85e-06 1.95e-06 2.45e-06 1.25e-06 1.65e-06 1.5e-06 1.55e-06 1.3e-06
5 2.1e-06 1.85e-06 1.65e-06 1.4e-06 2.75e-06 1.7e-06 1.95e-06 2.3e-06 2.25e-06 2.2e-06 2.6e-06 1.35e-06 1.55e-06 1.95e-06 2e-06 1.7e-06 2.45e-06 2.1e-06 2.6e-06 2.45e-06 2.3e-06 2.4e-06 1.6e-06 2.8e-06 1.85e-06 1.8e-06 2.7e-06 2.35e-06 2.4e-06 2.15e-06 1.45e-06 2e-06 2.1e-06 2.35e-06 1e-06 2.3e-06 1.75e-06 1.9e-06 1.65e-06 2.7e-06 2.05e-06 2.05e-06 1.95e-06 2.75e-06 1.65e-06 2.2e-06 2.4e-06 2.25e-06 2.1e-06 1.5e-06 2.25e-06 1.15e-06 2.1e-06 1.95e-06 2.1e-06 1.8e-06 2e-06 2.75e-06 2e-06 2.4e-06 2.55e-06 2.5e-06 2.3e-06 1.95e-06 2.25e-06 2e-06 2.65e-06 2.35e-06 2.3e-06
6 2.2e-06 1.55e-06 1.65e-06 1.35e-06 1.8e-06 1.95e-06 2e-06 1.5e-06 1.6e-06 1.65e-06 1.3e-06 1.65e-06 1.4e-06 2e-06 1.35e-06 1.35e-06 1.2e-06 1.5e-06 1.3e-06 1.85e-06 1.3e-06 1.45e-06 1.75e-06 1.5e-06 1.4e-06 1.5e-06 1.35e-06 1.75e-06 1.5e-06 1.6e-06 1.45e-06 2.05e-06 1.85e-06 1.55e-06 1.5e-06 1.65e-06 1.65e-06 1.45e-06 1.3e-06 1.45e-06 1.4e-06 1.7e-06 1.5e-06 1.55e-06 1.35e-06 1.65e-06 1.55e-06 1.55e-06 1.35e-06 1.35e-06 1.7e-06 1.5e-06 1.75e-06 1.5e-06 1.05e-06 1.45e-06 1.15e-06 1.8e-06 1.65e-06 1.95e-06 1.65e-06 1.6e-06 1.6e-06 2e-06 1.55e-06 1.9e-06 1.9e-06 1.85e-06 1.65e-06
7 2.4e-06 2.1e-06 1.6e-06 1.6e-06 2e-06 2.3e-06 1.5e-06 1.8e-06 1.85e-06 1.95e-06 1.05e-06 1.75e-06 1.65e-06 2.3e-06 1.3e-06 1.45e-06 1.25e-06 1.9e-06 1.05e-06 2.1e-06 1.45e-06 1.65e-06 1.5e-06 1e-06 1.15e-06 1.55e-06 1.15e-06 2e-06 1.35e-06 1.75e-06 1.9e-06 2.35e-06 1.8e-06 1.8e-06 1.9e-06 2.1e-06 1.65e-06 1.5e-06 1.75e-06 9e-07 1.35e-06 1.8e-06 1.2e-06 1.5e-06 1.4e-06 1.95e-06 1.45e-06 1.65e-06 1.55e-06 1.6e-06 2e-06 1.75e-06 1.85e-06 1.55e-06 1.4e-06 1.55e-06 1.4e-06 1.6e-06 1.9e-06 2.05e-06 1.7e-06 1.55e-06 1.4e-06 2.3e-06 1.8e-06 2.25e-06 2e-06 2e-06 2.1e-06
8 1.9e-06 1.8e-06 1.35e-06 1.85e-06 1.9e-06 2.25e-06 1.6e-06 1.85e-06 1.9e-06 1.2e-06 1.8e-06 1.7e-06 1.9e-06 1.7e-06 1.45e-06 1.8e-06 1.95e-06 1.6e-06 1.8e-06 1.35e-06 1.6e-06 1.85e-06 1.65e-06 2e-06 1.65e-06 1.9e-06 1.9e-06 1.8e-06 1.35e-06 1.15e-06 1.65e-06 1.75e-06 1.25e-06 1.85e-06 1.8e-06 1.65e-06 1.75e-06 1.8e-06 1.5e-06 1.9e-06 1.5e-06 2.1e-06 1.75e-06 2.1e-06 1.75e-06 1.2e-06 1.3e-06 1.4e-06 1.75e-06 1.85e-06 1.2e-06 1.5e-06 2.15e-06 1.9e-06 1.45e-06 1.9e-06 2e-06 2e-06 2.05e-06 1e-06 1.4e-06 1.35e-06 1.75e-06 1.7e-06 1.85e-06 2e-06 1.65e-06 1.4e-06 1.65e-06
9 1.9e-06 1.9e-06 1.65e-06 1.65e-06 1.75e-06 2.2e-06 1.65e-06 1.95e-06 1.2e-06 1.9e-06 2e-06 1.7e-06 1.7e-06 1.65e-06 1.75e-06 1.8e-06 1.95e-06 1.2e-06 2e-06 1.25e-06 1.45e-06 1.75e-06 1.75e-06 2.2e-06 1.75e-06 1.9e-06 2.1e-06 1.65e-06 1.55e-06 1.15e-06 1.3e-06 1.7e-06 1.35e-06 1.6e-06 1.6e-06 1.25e-06 1.6e-06 1.8e-06 1.55e-06 2.1e-06 1.8e-06 2.15e-06 1.85e-06 2.05e-06 1.75e-06 9.5e-07 1.4e-06 1.3e-06 1.5e-06 1.65e-06 1e-06 1.6e-06 2.2e-06 1.9e-06 1.5e-06 1.9e-06 1.8e-06 1.95e-06 1.8e-06 1e-06 1.4e-06 1.5e-06 1.95e-06 1.65e-06 1.6e-06 1.75e-06 1.55e-06 1.35e-06 1.25e-06
