 slim_761998917 slim_761998913 slim_761998894 slim_761998896 slim_761998898 slim_761998897 slim_761998883 slim_761998900 slim_761998875 slim_761998877 slim_761998880 slim_761998874 slim_761998885 slim_761998869 slim_761998871 slim_761998901 slim_761998881 slim_761998879 slim_761998882 slim_761998904 slim_761998887 slim_761998914 slim_761998892 slim_761998866 slim_761998876 slim_761998902 slim_761998891 slim_761998919 slim_761998909 slim_761998915 slim_761998910 slim_761998906 slim_761998878 slim_761998888 slim_761998890 slim_761998918 slim_761998863 slim_761998884 slim_761998903 slim_761998872 slim_761998905 slim_761998895 slim_761998889 slim_761998911 slim_761998867 slim_761998873 slim_761998916 slim_761998864 slim_761998870 slim_761998868 slim_761998899 slim_761998912 slim_761998908 slim_761998893 slim_761998886 slim_761998907 slim_761998865
0 1.38e-05 7.7e-06 7.2e-06 7.65e-06 7.3e-06 7.9e-06 7.4e-06 7.55e-06 7.2e-06 7.25e-06 7.2e-06 7.3e-06 7.25e-06 7.65e-06 7.3e-06 7.35e-06 7.55e-06 7.2e-06 7.3e-06 7.4e-06 8.25e-06 7.35e-06 7.3e-06 7.35e-06 7.35e-06 7.75e-06 7.7e-06 7.1e-06 7.25e-06 7.75e-06 7.3e-06 8.05e-06 7.4e-06 7.1e-06 8.15e-06 8e-06 8.1e-06 7.6e-06 7.7e-06 8.05e-06 8.05e-06 7.9e-06 7.2e-06 7.15e-06 7.65e-06 7.6e-06 7.85e-06 7.8e-06 7.7e-06 7.25e-06 7.7e-06 7.75e-06 7.55e-06 7.2e-06 7.45e-06 7.75e-06 7.75e-06
1 7.7e-06 8.8e-06 7.45e-06 5.2e-06 7.4e-06 4.85e-06 5.4e-06 5.9e-06 5.2e-06 7.8e-06 4.6e-06 7.3e-06 7.5e-06 4.55e-06 4.75e-06 5.4e-06 7.55e-06 4.65e-06 5.15e-06 4.9e-06 5e-06 1.01e-05 4.85e-06 4.9e-06 7.55e-06 4.5e-06 4.65e-06 4.7e-06 5.15e-06 7.3e-06 7.4e-06 4.85e-06 5.4e-06 4.65e-06 4.4e-06 5.3e-06 4.45e-06 5.5e-06 4.6e-06 5.35e-06 4.85e-06 4.85e-06 4.6e-06 4.85e-06 4.55e-06 7.2e-06 4.8e-06 5.7e-06 4.55e-06 7.25e-06 4.95e-06 4.45e-06 5.55e-06 7.9e-06 7.45e-06 4.5e-06 7.65e-06
2 7.2e-06 7.45e-06 1.24e-05 7.8e-06 7.3e-06 7.95e-06 7.45e-06 7.8e-06 7.25e-06 7.25e-06 6.85e-06 6.95e-06 6.85e-06 7e-06 6.8e-06 7.4e-06 7.05e-06 6.8e-06 7.65e-06 6.95e-06 8e-06 7.15e-06 7.55e-06 7.2e-06 7.4e-06 7.5e-06 7.35e-06 6.4e-06 7.9e-06 7.2e-06 7.3e-06 7.75e-06 7.45e-06 6.45e-06 7.6e-06 8.2e-06 7.7e-06 7.9e-06 7.3e-06 8.25e-06 7.75e-06 7.95e-06 7.2e-06 7.1e-06 7.1e-06 7.2e-06 7.55e-06 8.1e-06 7.2e-06 6.6e-06 7.35e-06 7.5e-06 7.6e-06 7.2e-06 6.95e-06 7.5e-06 7.25e-06
3 7.65e-06 5.2e-06 7.8e-06 2.5e-06 7.45e-06 5.05e-06 2.15e-06 2.6e-06 1.95e-06 7.4e-06 1.85e-06 7.35e-06 7.65e-06 5.3e-06 1.95e-06 2.3e-06 7.35e-06 1.9e-06 1.8e-06 1.6e-06 8.8e-06 1.31e-05 1.75e-06 1.8e-06 7.1e-06 5.25e-06 5.35e-06 2.05e-06 1.45e-06 1.12e-05 7.45e-06 5.05e-06 2.15e-06 2e-06 8.65e-06 5.55e-06 8.85e-06 1.6e-06 5.25e-06 5.6e-06 5.05e-06 5.05e-06 1.55e-06 1.85e-06 5.4e-06 1.095e-05 5.05e-06 1.85e-06 5.4e-06 7.65e-06 5.75e-06 5.25e-06 2.3e-06 7.65e-06 7.35e-06 5.25e-06 7.4e-06
4 7.3e-06 7.4e-06 7.3e-06 7.45e-06 1.32e-05 7.6e-06 7.5e-06 8.1e-06 7.3e-06 7.45e-06 6.9e-06 7.3e-06 6.85e-06 7.4e-06 7.15e-06 7.4e-06 7.25e-06 7e-06 7.3e-06 7.3e-06 8.25e-06 7.05e-06 6.8e-06 7.45e-06 7.3e-06 7.45e-06 7.45e-06 7e-06 7.05e-06 7.35e-06 6.65e-06 7.85e-06 7.5e-06 6.9e-06 7.9e-06 8e-06 7.8e-06 7.7e-06 7.5e-06 8.05e-06 7.85e-06 7.6e-06 6.85e-06 6.8e-06 7.45e-06 7.55e-06 7.65e-06 7.85e-06 7.4e-06 6.85e-06 7.95e-06 7.45e-06 7.65e-06 7.55e-06 7.2e-06 7.45e-06 7.4e-06
5 7.9e-06 4.85e-06 7.95e-06 5.05e-06 7.6e-06 8.4e-06 5.4e-06 5.7e-06 5.2e-06 7.75e-06 5.35e-06 7.95e-06 7.7e-06 4.9e-06 5.4e-06 5.55e-06 8.25e-06 5.45e-06 5.35e-06 5.55e-06 5.05e-06 1.02e-05 5.4e-06 5.45e-06 7.35e-06 4.9e-06 5.15e-06 5.3e-06 4.65e-06 7.65e-06 7.6e-06 5.1e-06 5.3e-06 5.2e-06 4.4e-06 4.8e-06 4.5e-06 5.55e-06 5.15e-06 4.85e-06 5.1e-06 4.25e-06 5.4e-06 5.2e-06 4.75e-06 7.65e-06 5.3e-06 5.7e-06 4.7e-06 7.7e-06 5.05e-06 4.9e-06 5.45e-06 7.8e-06 8.1e-06 4.9e-06 8.2e-06
6 7.4e-06 5.4e-06 7.45e-06 2.15e-06 7.5e-06 5.4e-06 2.9e-06 1.95e-06 1.45e-06 7.6e-06 1.8e-06 7.6e-06 7.3e-06 5.2e-06 1.7e-06 1.8e-06 7.75e-06 1.65e-06 1.7e-06 1.95e-06 8.35e-06 1.315e-05 2e-06 1.75e-06 7.5e-06 5.45e-06 5.3e-06 1.45e-06 1.85e-06 1.095e-05 7.5e-06 5.7e-06 1.8e-06 1.55e-06 8.8e-06 5.5e-06 8.75e-06 1.95e-06 5.4e-06 5.55e-06 5.7e-06 5.4e-06 1.9e-06 1.7e-06 5.2e-06 1.09e-05 5.5e-06 2.3e-06 5.25e-06 7.35e-06 5.3e-06 5.45e-06 1.8e-06 7.2e-06 7.65e-06 5.45e-06 7.95e-06
7 7.55e-06 5.9e-06 7.8e-06 2.6e-06 8.1e-06 5.7e-06 1.95e-06 2.7e-06 1.9e-06 7.6e-06 2.5e-06 7.95e-06 7.95e-06 5.7e-06 2.4e-06 1.95e-06 8.45e-06 2.35e-06 2.15e-06 2.6e-06 8.35e-06 1.34e-05 2.7e-06 2.2e-06 7.65e-06 5.95e-06 6e-06 2.15e-06 2.35e-06 1.155e-05 8.1e-06 6.15e-06 1.75e-06 2.25e-06 9.1e-06 5.25e-06 9.25e-06 2.35e-06 5.9e-06 5.3e-06 6.15e-06 5.7e-06 2.6e-06 2.4e-06 5.7e-06 1.125e-05 6.15e-06 2.25e-06 5.75e-06 7.95e-06 5.25e-06 5.95e-06 1.75e-06 7.3e-06 8.3e-06 5.95e-06 8.5e-06
8 7.2e-06 5.2e-06 7.25e-06 1.95e-06 7.3e-06 5.2e-06 1.45e-06 1.9e-06 2.5e-06 7.4e-06 1.6e-06 7.4e-06 7.1e-06 5e-06 1.65e-06 1.75e-06 7.55e-06 1.6e-06 1.5e-06 1.75e-06 8.15e-06 1.295e-05 1.8e-06 1.55e-06 7.3e-06 5.25e-06 5.15e-06 1.35e-06 1.65e-06 1.075e-05 7.3e-06 5.5e-06 1.6e-06 1.35e-06 8.6e-06 5.3e-06 8.55e-06 1.75e-06 5.2e-06 5.35e-06 5.5e-06 5.2e-06 1.7e-06 1.5e-06 5e-06 1.07e-05 5.3e-06 2.1e-06 5.05e-06 7.15e-06 5.2e-06 5.25e-06 1.75e-06 7e-06 7.45e-06 5.25e-06 7.75e-06
9 7.25e-06 7.8e-06 7.25e-06 7.4e-06 7.45e-06 7.75e-06 7.6e-06 7.6e-06 7.4e-06 1.23e-05 7.45e-06 6.7e-06 7.55e-06 7.9e-06 7.5e-06 7.5e-06 7.7e-06 7.5e-06 7.25e-06 7.65e-06 8.5e-06 6.9e-06 7.35e-06 7.2e-06 6.6e-06 7.85e-06 7.8e-06 7.65e-06 7.2e-06 8.1e-06 7.45e-06 8.1e-06 7.5e-06 7.6e-06 8.25e-06 7.9e-06 8.35e-06 7.5e-06 7.85e-06 7.95e-06 8.1e-06 7.75e-06 7.25e-06 7.45e-06 8e-06 7.25e-06 8e-06 7.65e-06 8e-06 7.65e-06 8e-06 7.85e-06 7.65e-06 6.95e-06 7.55e-06 7.85e-06 7.85e-06
