 slim_762190534 slim_762190517 slim_762190511 slim_762190544 slim_762190531 slim_762190549 slim_762190550 slim_762190537 slim_762190512 slim_762190529 slim_762190546 slim_762190525 slim_762190514 slim_762190508 slim_762190539 slim_762190519 slim_762190506 slim_762190533 slim_762190532 slim_762190536 slim_762190522 slim_762190521 slim_762190513 slim_762190526 slim_762190535 slim_762190548 slim_762190507 slim_762190510 slim_762190518 slim_762190524 slim_762190547 slim_762190523 slim_762190509 slim_762190552 slim_762190516 slim_762190545 slim_762190541 slim_762190538 slim_762190520 slim_762190551 slim_762190530 slim_762190542 slim_762190527 slim_762190540 slim_762190528 slim_762190515 slim_762190543
0 1.7e-06 1.25e-06 1.15e-06 1.55e-06 1.05e-06 1.2e-06 1.35e-06 1e-06 1e-06 1.2e-06 1.3e-06 1.6e-06 1.55e-06 1.65e-06 1.5e-06 2.05e-06 1.45e-06 1.55e-06 1.55e-06 1.25e-06 1.25e-06 1.1e-06 1e-06 1.15e-06 1.35e-06 2e-06 8.5e-07 2e-06 1.6e-06 1.3e-06 1.65e-06 1.05e-06 1.75e-06 1.05e-06 1.4e-06 1e-06 8.5e-07 1.05e-06 2.15e-06 1.3e-06 9e-07 1.55e-06 1.4e-06 1e-06 1.5e-06 1.1e-06 1.05e-06
1 1.25e-06 1.6e-06 1e-06 1.3e-06 1e-06 1.1e-06 9.5e-07 1.25e-06 1.45e-06 9e-07 1.4e-06 1.35e-06 1.45e-06 1.4e-06 1.65e-06 1.9e-06 1.6e-06 1.25e-06 1.6e-06 9.5e-07 9.5e-07 8.5e-07 1.15e-06 9e-07 1.5e-06 1.8e-06 1.35e-06 1.85e-06 1.65e-06 1.15e-06 1.45e-06 1e-06 1.8e-06 9.5e-07 1.25e-06 1.2e-06 1.2e-06 1.05e-06 2.45e-06 1.35e-06 1.25e-06 1.25e-06 1.35e-06 1.05e-06 1.3e-06 1.3e-06 1.1e-06
2 1.15e-06 1e-06 7e-07 8.5e-07 9e-07 1.05e-06 1.6e-06 1.5e-06 1e-06 1.1e-06 1.2e-06 9.5e-07 8.5e-07 1.1e-06 1.25e-06 1.55e-06 1.2e-06 1.6e-06 1.55e-06 9.5e-07 9.5e-07 7e-07 6e-07 3.5e-07 1.1e-06 1.45e-06 9e-07 1.45e-06 1.1e-06 1.05e-06 1.15e-06 1.45e-06 1.4e-06 7.5e-07 1.5e-06 6.5e-07 1.1e-06 9e-07 2.2e-06 8.5e-07 1.15e-06 1.45e-06 1.35e-06 8.5e-07 8.5e-07 7.5e-07 1.2e-06
3 1.55e-06 1.3e-06 8.5e-07 1.4e-06 1.2e-06 1.45e-06 1.85e-06 1.75e-06 1.55e-06 1.45e-06 1.5e-06 8.5e-07 1e-06 1.05e-06 1.2e-06 1e-06 1.2e-06 1.6e-06 1.4e-06 1.25e-06 1.25e-06 9.5e-07 1.05e-06 7e-07 1.2e-06 1e-06 1.45e-06 9e-07 1.1e-06 1.35e-06 1.05e-06 1.7e-06 1.05e-06 1.05e-06 1.6e-06 1.1e-06 1.5e-06 1.25e-06 2.05e-06 1e-06 1.55e-06 1.35e-06 1.3e-06 1.15e-06 8e-07 1.2e-06 1.6e-06
4 1.05e-06 1e-06 9e-07 1.2e-06 1.4e-06 1.15e-06 1.3e-06 8.5e-07 1.45e-06 1.1e-06 1.55e-06 1.25e-06 1.35e-06 1.45e-06 1.6e-06 1.8e-06 1.55e-06 1.5e-06 1.3e-06 1e-06 1e-06 7.5e-07 1.1e-06 8e-07 1.45e-06 1.7e-06 1.35e-06 1.75e-06 1.45e-06 1.15e-06 1.35e-06 9.5e-07 1.7e-06 8.5e-07 1.3e-06 1.15e-06 1e-06 9.5e-07 2.4e-06 1.1e-06 1e-06 1.35e-06 1.1e-06 8e-07 1.2e-06 1.25e-06 1.25e-06
5 1.2e-06 1.1e-06 1.05e-06 1.45e-06 1.15e-06 1.8e-06 1.05e-06 1.35e-06 1.25e-06 1.05e-06 1.4e-06 1.55e-06 1.45e-06 1.45e-06 1.65e-06 2.1e-06 1.6e-06 1.25e-06 1.75e-06 9.5e-07 9.5e-07 1e-06 1.1e-06 1.05e-06 1.45e-06 1.95e-06 1.15e-06 2e-06 1.65e-06 1.1e-06 1.55e-06 1.15e-06 1.75e-06 1.05e-06 1.5e-06 1.15e-06 1.15e-06 1.05e-06 2.25e-06 1.45e-06 1.2e-06 1.45e-06 1.5e-06 1.15e-06 1.4e-06 1.25e-06 1.1e-06
6 1.35e-06 9.5e-07 1.6e-06 1.85e-06 1.3e-06 1.05e-06 6e-07 1.05e-06 1.9e-06 8.5e-07 1.65e-06 1.95e-06 1.85e-06 1.65e-06 2.05e-06 2.3e-06 2e-06 8e-07 1.7e-06 9.5e-07 9.5e-07 1.15e-06 1.6e-06 1.55e-06 1.9e-06 2.2e-06 1.75e-06 2.2e-06 1.95e-06 1e-06 1.85e-06 6.5e-07 2.15e-06 1.1e-06 1.15e-06 1.65e-06 1.3e-06 1.35e-06 2.6e-06 1.75e-06 1.35e-06 1.25e-06 1.55e-06 1.2e-06 1.8e-06 1.75e-06 1.05e-06
7 1e-06 1.25e-06 1.5e-06 1.75e-06 8.5e-07 1.35e-06 1.05e-06 3e-07 1.95e-06 1.25e-06 1.95e-06 1.8e-06 1.8e-06 1.9e-06 2e-06 2.15e-06 1.95e-06 1.45e-06 1.25e-06 1.25e-06 1.25e-06 1.05e-06 1.6e-06 1.45e-06 1.9e-06 2.1e-06 1.8e-06 2.1e-06 1.7e-06 1.25e-06 1.75e-06 5.5e-07 2.05e-06 1e-06 1.15e-06 1.65e-06 9.5e-07 1.2e-06 2.55e-06 1.35e-06 1e-06 1.45e-06 1.1e-06 8e-07 1.7e-06 1.75e-06 1.35e-06
8 1e-06 1.45e-06 1e-06 1.55e-06 1.45e-06 1.25e-06 1.9e-06 1.95e-06 4e-07 1.3e-06 9.5e-07 1.6e-06 1.5e-06 1.6e-06 1.25e-06 2.2e-06 1.2e-06 1.9e-06 2.1e-06 1.45e-06 1.45e-06 1.35e-06 6.5e-07 1.05e-06 1.05e-06 2.1e-06 2e-07 2.15e-06 1.75e-06 1.6e-06 1.7e-06 1.8e-06 1.65e-06 1.35e-06 1.9e-06 6.5e-07 1e-06 1.1e-06 1.95e-06 1.5e-06 1.05e-06 1.85e-06 1.9e-06 1.45e-06 1.5e-06 7.5e-07 1e-06
9 1.2e-06 9e-07 1.1e-06 1.45e-06 1.1e-06 1.05e-06 8.5e-07 1.25e-06 1.3e-06 1.2e-06 1.25e-06 1.5e-06 1.5e-06 1.35e-06 1.65e-06 2e-06 1.6e-06 1.05e-06 1.65e-06 9.5e-07 9.5e-07 1e-06 1.15e-06 1.05e-06 1.5e-06 1.9e-06 1.25e-06 1.95e-06 1.65e-06 1.1e-06 1.5e-06 9e-07 1.85e-06 1e-06 1.25e-06 1.2e-06 1.15e-06 1.15e-06 2.4e-06 1.4e-06 1.2e-06 1.2e-06 1.45e-06 1.1e-06 1.4e-06 1.3e-06 9.5e-07
