 slim_762353967 slim_762353952 slim_762353972 slim_762353957 slim_762353959 slim_762353921 slim_762353936 slim_762353974 slim_762353950 slim_762353960 slim_762353934 slim_762353979 slim_762353965 slim_762353978 slim_762353941 slim_762353969 slim_762353930 slim_762353931 slim_762353961 slim_762353949 slim_762353971 slim_762353973 slim_762353927 slim_762353966 slim_762353926 slim_762353975 slim_762353925 slim_762353956 slim_762353947 slim_762353943 slim_762353924 slim_762353944 slim_762353948 slim_762353929 slim_762353938 slim_762353963 slim_762353923 slim_762353958 slim_762353928 slim_762353937 slim_762353962 slim_762353968 slim_762353977 slim_762353955 slim_762353970 slim_762353946 slim_762353951 slim_762353945 slim_762353954 slim_762353976 slim_762353953 slim_762353942 slim_762353939 slim_762353964 slim_762353940 slim_762353922 slim_762353933 slim_762353935 slim_762353932
0 9e-07 8.5e-07 1.2e-06 1.25e-06 1.85e-06 5e-07 1.15e-06 7e-07 9e-07 6e-07 4.5e-07 1.4e-06 6e-07 1.1e-06 1.1e-06 1.6e-06 1.15e-06 4.5e-07 8.5e-07 1.05e-06 1.25e-06 1.85e-06 1.3e-06 7.5e-07 1.2e-06 9.5e-07 1.45e-06 1.05e-06 1.2e-06 8e-07 1.2e-06 8e-07 8e-07 7e-07 8.5e-07 1.35e-06 1.65e-06 2.1e-06 8e-07 8e-07 1.6e-06 1.1e-06 6.5e-07 1.05e-06 8.5e-07 5e-07 1e-06 1.85e-06 1.35e-06 7e-07 1.05e-06 6e-07 1.25e-06 7.5e-07 1.7e-06 1.25e-06 1.25e-06 7.5e-07 8.5e-07
1 8.5e-07 6e-07 1.05e-06 1.65e-06 2.1e-06 7.5e-07 7.5e-07 5e-07 7.5e-07 7.5e-07 7.5e-07 1.25e-06 1e-06 1.35e-06 1.3e-06 1.85e-06 1.4e-06 8.5e-07 7e-07 1.3e-06 1.5e-06 2.1e-06 1.15e-06 6e-07 1.1e-06 9.5e-07 1.3e-06 1.45e-06 1.25e-06 1e-06 1.6e-06 7e-07 8.5e-07 5e-07 7e-07 1.2e-06 1.9e-06 2.35e-06 3e-07 9.5e-07 1.85e-06 1.5e-06 9e-07 1.3e-06 3.5e-07 8.5e-07 1.3e-06 2.1e-06 1.2e-06 9e-07 1.3e-06 8e-07 1.15e-06 6e-07 1.85e-06 1.45e-06 1.1e-06 9e-07 8.5e-07
2 1.2e-06 1.05e-06 1.9e-06 1.8e-06 1.5e-06 1.15e-06 1.3e-06 1.05e-06 1.3e-06 1.2e-06 1.2e-06 1.1e-06 1.35e-06 1.15e-06 1.1e-06 1e-06 1.2e-06 1.2e-06 1.25e-06 1.1e-06 1.35e-06 1.5e-06 1.05e-06 1.15e-06 1.05e-06 1.45e-06 1.65e-06 1.15e-06 1.1e-06 1.45e-06 1.3e-06 1.2e-06 1.35e-06 1.05e-06 1.25e-06 1.1e-06 1.05e-06 2.4e-06 1e-06 1.15e-06 1.55e-06 1.2e-06 1.35e-06 1.1e-06 1.05e-06 1.2e-06 1.1e-06 1.7e-06 1.15e-06 1.35e-06 1.1e-06 1.25e-06 1.05e-06 1.15e-06 1.05e-06 1.25e-06 1e-06 1.35e-06 1.35e-06
3 1.25e-06 1.65e-06 1.8e-06 1.9e-06 1.9e-06 1.6e-06 1.85e-06 1.55e-06 1.55e-06 1.6e-06 1.35e-06 2e-06 1.15e-06 1.75e-06 1.85e-06 2.05e-06 1.7e-06 1.25e-06 1.5e-06 1.85e-06 1.9e-06 1.8e-06 1.9e-06 1.4e-06 1.9e-06 1.7e-06 1.25e-06 1.5e-06 1.8e-06 1.5e-06 1.7e-06 1.5e-06 1.45e-06 1.55e-06 1.5e-06 1.95e-06 2.15e-06 1e-06 1.6e-06 1.65e-06 1.75e-06 1.6e-06 1.5e-06 1.85e-06 1.65e-06 1.25e-06 1.7e-06 1.55e-06 1.95e-06 1.5e-06 1.85e-06 1.4e-06 1.75e-06 1.4e-06 2.1e-06 2e-06 1.75e-06 1.65e-06 1.75e-06
4 1.85e-06 2.1e-06 1.5e-06 1.9e-06 1.8e-06 1.9e-06 2.35e-06 2e-06 2.2e-06 1.95e-06 1.9e-06 1.65e-06 1.95e-06 1.45e-06 1.45e-06 9.5e-07 1.5e-06 1.85e-06 2.15e-06 1.45e-06 1.65e-06 9.5e-07 1.6e-06 2.05e-06 1.5e-06 2.25e-06 2.05e-06 1.4e-06 1.5e-06 2.1e-06 1.55e-06 2.1e-06 2.1e-06 2e-06 2.15e-06 1.6e-06 1e-06 2.05e-06 2.05e-06 1.8e-06 1.4e-06 1.45e-06 2.05e-06 1.45e-06 2.1e-06 1.85e-06 1.45e-06 1.5e-06 1.7e-06 2.05e-06 1.45e-06 1.95e-06 1.6e-06 2.05e-06 1.05e-06 1.6e-06 1.55e-06 2.05e-06 2.2e-06
5 5e-07 7.5e-07 1.15e-06 1.6e-06 1.9e-06 1e-07 1.1e-06 5.5e-07 1e-06 3e-07 3e-07 1.3e-06 9.5e-07 9.5e-07 9e-07 1.55e-06 1.1e-06 5e-07 9.5e-07 8e-07 1.15e-06 2e-06 1.25e-06 8.5e-07 1.05e-06 8.5e-07 1.55e-06 1.3e-06 1.15e-06 8.5e-07 1.4e-06 8e-07 9e-07 5.5e-07 9.5e-07 1.3e-06 1.55e-06 2.3e-06 7e-07 6e-07 1.65e-06 1.3e-06 5.5e-07 8e-07 7.5e-07 6e-07 9e-07 1.9e-06 1.35e-06 6.5e-07 8e-07 5.5e-07 1.35e-06 8.5e-07 1.7e-06 1.05e-06 1.3e-06 5.5e-07 6.5e-07
6 1.15e-06 7.5e-07 1.3e-06 1.85e-06 2.35e-06 1.1e-06 1e-06 8e-07 7e-07 1.15e-06 1.05e-06 1.35e-06 1.15e-06 1.6e-06 1.65e-06 2.1e-06 1.55e-06 1.15e-06 8.5e-07 1.65e-06 1.65e-06 2.25e-06 1.4e-06 7.5e-07 1.55e-06 8.5e-07 1.5e-06 1.65e-06 1.45e-06 1.25e-06 1.85e-06 7.5e-07 9e-07 8e-07 8e-07 1.45e-06 2.2e-06 2.55e-06 7e-07 1.4e-06 2e-06 1.75e-06 1.1e-06 1.65e-06 7.5e-07 1.15e-06 1.55e-06 2.35e-06 1.35e-06 1.1e-06 1.65e-06 1.05e-06 1.3e-06 7.5e-07 2.05e-06 1.8e-06 1.25e-06 1.3e-06 8.5e-07
7 7e-07 5e-07 1.05e-06 1.55e-06 2e-06 5.5e-07 8e-07 8e-07 7.5e-07 5e-07 6e-07 1.25e-06 9e-07 1.2e-06 1.15e-06 1.75e-06 1.25e-06 7e-07 7e-07 1.15e-06 1.35e-06 2e-06 1.15e-06 6e-07 1.15e-06 8.5e-07 1.3e-06 1.35e-06 1.2e-06 9e-07 1.5e-06 7e-07 8e-07 4e-07 7e-07 1.2e-06 1.8e-06 2.25e-06 4.5e-07 8.5e-07 1.75e-06 1.4e-06 7.5e-07 1.15e-06 5e-07 6.5e-07 1.15e-06 2e-06 1.2e-06 7e-07 1.15e-06 6e-07 1.15e-06 6e-07 1.8e-06 1.3e-06 1.1e-06 7e-07 7.5e-07
8 9e-07 7.5e-07 1.3e-06 1.55e-06 2.2e-06 1e-06 7e-07 7.5e-07 1.1e-06 1e-06 8e-07 1.5e-06 8e-07 1.5e-06 1.55e-06 2.05e-06 1.45e-06 9e-07 7e-07 1.55e-06 1.5e-06 2.1e-06 1.4e-06 6e-07 1.5e-06 8e-07 1.4e-06 1.45e-06 1.45e-06 9.5e-07 1.65e-06 7.5e-07 7.5e-07 7.5e-07 6.5e-07 1.45e-06 2.15e-06 2.3e-06 7e-07 1.25e-06 1.8e-06 1.55e-06 8.5e-07 1.55e-06 7.5e-07 9e-07 1.4e-06 2.2e-06 1.3e-06 8.5e-07 1.55e-06 8e-07 1.25e-06 6e-07 2.05e-06 1.7e-06 1.25e-06 1.1e-06 8e-07
9 6e-07 7.5e-07 1.2e-06 1.6e-06 1.95e-06 3e-07 1.15e-06 5e-07 1e-06 3e-07 5e-07 1.4e-06 9.5e-07 1.1e-06 8.5e-07 1.65e-06 1.25e-06 6e-07 9.5e-07 9.5e-07 1.25e-06 2.05e-06 1.3e-06 8.5e-07 1.1e-06 9.5e-07 1.55e-06 1.35e-06 1.1e-06 8.5e-07 1.45e-06 9.5e-07 8.5e-07 5e-07 9.5e-07 1.35e-06 1.65e-06 2.3e-06 7e-07 6.5e-07 1.65e-06 1.35e-06 6.5e-07 9e-07 7.5e-07 5.5e-07 1.05e-06 1.95e-06 1.35e-06 6e-07 9.5e-07 5e-07 1.4e-06 8.5e-07 1.8e-06 1e-06 1.35e-06 5e-07 7.5e-07
