 slim_762159825 slim_762159841 slim_762159847 slim_762159823 slim_762159830 slim_762159814 slim_762159824 slim_762159826 slim_762159836 slim_762159822 slim_762159844 slim_762159848 slim_762159849 slim_762159845 slim_762159815 slim_762159834 slim_762159835 slim_762159819 slim_762159843 slim_762159818 slim_762159846 slim_762159820 slim_762159831 slim_762159821 slim_762159816 slim_762159837 slim_762159832 slim_762159829 slim_762159842 slim_762159840 slim_762159827 slim_762159833 slim_762159817 slim_762159838 slim_762159828 slim_762159839
10 1.75e-06 2.35e-06 1.95e-06 2.25e-06 2e-06 2.1e-06 1.8e-06 1.75e-06 1.8e-06 2.2e-06 2.9e-06 2.05e-06 2.05e-06 2.15e-06 2.1e-06 1.75e-06 2e-06 1.9e-06 2.25e-06 2.1e-06 2e-06 1.95e-06 2.1e-06 2.05e-06 2.05e-06 2.15e-06 2.15e-06 1.75e-06 2e-06 2.05e-06 2.05e-06 2e-06 1.75e-06 1.7e-06 1.8e-06 2.05e-06
11 1.7e-06 1.6e-06 2.05e-06 2.25e-06 2.05e-06 2.2e-06 2e-06 1.9e-06 1.7e-06 2.05e-06 2.05e-06 2.7e-06 1.65e-06 1.95e-06 2.3e-06 1.55e-06 1.6e-06 2.15e-06 2.1e-06 2.1e-06 2.6e-06 2.15e-06 1.45e-06 1.7e-06 1.5e-06 1.75e-06 2.5e-06 1.7e-06 1.45e-06 1.5e-06 2.15e-06 1.95e-06 2.15e-06 1.75e-06 1.75e-06 2.5e-06
12 1.5e-06 1.95e-06 1.9e-06 1.9e-06 1.8e-06 1.95e-06 1.85e-06 1.7e-06 1.7e-06 2e-06 2.05e-06 1.65e-06 2.4e-06 1.7e-06 2.25e-06 1.45e-06 1.85e-06 1.95e-06 2.1e-06 1.95e-06 2.3e-06 2.1e-06 1.55e-06 1.85e-06 1.85e-06 1.6e-06 2.15e-06 1.6e-06 1.45e-06 1.3e-06 1.85e-06 1.75e-06 2.1e-06 1.7e-06 1.6e-06 2.35e-06
13 1.85e-06 2.2e-06 1.3e-06 1.6e-06 1.45e-06 1.25e-06 1.8e-06 2.1e-06 2e-06 1.6e-06 2.15e-06 1.95e-06 1.7e-06 2.2e-06 1.85e-06 1.8e-06 1.8e-06 1.55e-06 1.75e-06 1.55e-06 1.85e-06 1.95e-06 1.85e-06 1.6e-06 1.9e-06 1.7e-06 1.55e-06 1.85e-06 1.35e-06 1.2e-06 1.5e-06 1.35e-06 1.65e-06 1.4e-06 1.8e-06 1.75e-06
14 2.2e-06 2.25e-06 1.7e-06 1.95e-06 1.65e-06 1.6e-06 1.9e-06 2.4e-06 2.35e-06 1.5e-06 2.1e-06 2.3e-06 2.25e-06 1.85e-06 2.5e-06 2.35e-06 2e-06 1.65e-06 1.8e-06 1.8e-06 1.45e-06 1.75e-06 2.2e-06 1.8e-06 2.05e-06 2.1e-06 1.5e-06 2.05e-06 2e-06 2.05e-06 1.7e-06 1.65e-06 1.6e-06 1.65e-06 2e-06 1.6e-06
15 1.35e-06 2.05e-06 1.95e-06 2.05e-06 1.9e-06 2.15e-06 1.75e-06 1.6e-06 1.45e-06 2.1e-06 1.75e-06 1.55e-06 1.45e-06 1.8e-06 2.35e-06 2.2e-06 1.7e-06 2e-06 2.2e-06 2e-06 2.5e-06 2.15e-06 1.6e-06 1.7e-06 1.7e-06 1.65e-06 2.45e-06 1.6e-06 1.35e-06 1.25e-06 2e-06 1.85e-06 2.05e-06 1.6e-06 1.65e-06 2.45e-06
16 1.8e-06 1.7e-06 1.8e-06 2.15e-06 1.9e-06 1.9e-06 2e-06 1.75e-06 1.7e-06 1.8e-06 2e-06 1.6e-06 1.85e-06 1.8e-06 2e-06 1.7e-06 2.4e-06 1.95e-06 1.9e-06 1.9e-06 2.3e-06 1.85e-06 1.65e-06 1.5e-06 1.3e-06 1.6e-06 2.2e-06 1.65e-06 1.4e-06 1.55e-06 2e-06 1.8e-06 1.9e-06 1.55e-06 1.7e-06 2.15e-06
17 2.05e-06 2.3e-06 1.05e-06 1.45e-06 1.5e-06 1.25e-06 1.8e-06 1.95e-06 2.15e-06 1.6e-06 1.9e-06 2.15e-06 1.95e-06 1.55e-06 1.65e-06 2e-06 1.95e-06 1.9e-06 1.7e-06 1.1e-06 1.3e-06 1.55e-06 2.15e-06 1.6e-06 2.05e-06 1.7e-06 1.2e-06 1.85e-06 1.9e-06 1.7e-06 1.4e-06 1.2e-06 1.1e-06 1.25e-06 1.65e-06 1.5e-06
18 2.2e-06 1.95e-06 1.85e-06 1.65e-06 1.65e-06 1.75e-06 1.95e-06 2.45e-06 2.35e-06 1.85e-06 2.25e-06 2.1e-06 2.1e-06 1.75e-06 1.8e-06 2.2e-06 1.9e-06 1.7e-06 2.8e-06 1.9e-06 1.7e-06 2e-06 2e-06 1.85e-06 1.85e-06 2e-06 1.75e-06 2.15e-06 1.5e-06 1.65e-06 1.65e-06 1.75e-06 1.8e-06 1.75e-06 2.1e-06 1.85e-06
19 2.05e-06 2.2e-06 9e-07 1.75e-06 1.7e-06 1.05e-06 2e-06 1.95e-06 2.15e-06 1.35e-06 2.1e-06 2.1e-06 1.95e-06 1.55e-06 1.8e-06 2e-06 1.9e-06 1.1e-06 1.9e-06 1.3e-06 1.6e-06 1.7e-06 2.1e-06 1.4e-06 1.95e-06 1.65e-06 1.2e-06 1.85e-06 1.9e-06 1.7e-06 1.6e-06 1e-06 1.15e-06 1.3e-06 1.65e-06 1.75e-06
20 2.5e-06 2.6e-06 1.6e-06 1.5e-06 1.35e-06 1.55e-06 1.65e-06 2.3e-06 2.5e-06 1.9e-06 2e-06 2.6e-06 2.3e-06 1.85e-06 1.45e-06 2.5e-06 2.3e-06 1.3e-06 1.7e-06 1.6e-06 8e-07 1.45e-06 2.55e-06 2.25e-06 2.5e-06 2.1e-06 9.5e-07 2.15e-06 2.3e-06 2.1e-06 1.2e-06 1.5e-06 1.2e-06 1.6e-06 1.85e-06 1.25e-06
21 2.2e-06 2.15e-06 1.6e-06 1.9e-06 1.75e-06 1.7e-06 1.95e-06 1.75e-06 2.2e-06 1.9e-06 1.95e-06 2.15e-06 2.1e-06 1.95e-06 1.75e-06 2.15e-06 1.85e-06 1.55e-06 2e-06 1.7e-06 1.45e-06 2.5e-06 2.15e-06 2e-06 1.8e-06 1.6e-06 1.5e-06 1.95e-06 2.3e-06 2.1e-06 1.65e-06 1.65e-06 1.5e-06 1.55e-06 1.75e-06 1.7e-06
22 1.6e-06 1.5e-06 2.05e-06 2.2e-06 1.95e-06 2e-06 2e-06 1.85e-06 1.75e-06 1.95e-06 2.1e-06 1.45e-06 1.55e-06 1.85e-06 2.2e-06 1.6e-06 1.65e-06 2.15e-06 2e-06 2.1e-06 2.55e-06 2.15e-06 2.6e-06 1.75e-06 1.55e-06 1.75e-06 2.35e-06 1.7e-06 1.4e-06 1.5e-06 2.1e-06 1.9e-06 2.25e-06 1.8e-06 1.8e-06 2.45e-06
23 1.8e-06 1.9e-06 1.4e-06 2e-06 1.75e-06 1.65e-06 1.95e-06 2.2e-06 1.9e-06 1.45e-06 2.05e-06 1.7e-06 1.85e-06 1.6e-06 1.8e-06 1.7e-06 1.5e-06 1.6e-06 1.85e-06 1.4e-06 2.25e-06 2e-06 1.75e-06 1.9e-06 1.45e-06 1.65e-06 2e-06 1.8e-06 1.25e-06 1.3e-06 1.85e-06 1.5e-06 1.55e-06 1.45e-06 1.85e-06 2.1e-06
24 1.8e-06 1.45e-06 1.9e-06 2.2e-06 2e-06 2.05e-06 2.1e-06 1.85e-06 1.9e-06 1.8e-06 2.05e-06 1.5e-06 1.85e-06 1.9e-06 2.05e-06 1.7e-06 1.3e-06 2.05e-06 1.85e-06 1.95e-06 2.5e-06 1.8e-06 1.55e-06 1.45e-06 2e-06 1.45e-06 2.35e-06 1.8e-06 1.35e-06 1.5e-06 2.05e-06 1.85e-06 1.95e-06 1.65e-06 1.85e-06 2.35e-06
25 1.85e-06 1.85e-06 1.6e-06 1.8e-06 1.8e-06 1.8e-06 2.05e-06 1.6e-06 1.95e-06 1.85e-06 2.15e-06 1.75e-06 1.6e-06 1.7e-06 2.1e-06 1.65e-06 1.6e-06 1.7e-06 2e-06 1.65e-06 2.1e-06 1.6e-06 1.75e-06 1.65e-06 1.45e-06 2.1e-06 1.9e-06 1.85e-06 1.65e-06 1.4e-06 1.7e-06 1.55e-06 1.8e-06 1.5e-06 1.65e-06 2.2e-06
26 2.4e-06 2.35e-06 1.15e-06 1.55e-06 1.45e-06 9.5e-07 1.85e-06 2.15e-06 2.45e-06 1.45e-06 2.15e-06 2.5e-06 2.15e-06 1.55e-06 1.5e-06 2.45e-06 2.2e-06 1.2e-06 1.75e-06 1.2e-06 9.5e-07 1.5e-06 2.35e-06 2e-06 2.35e-06 1.9e-06 1.3e-06 2.1e-06 2.25e-06 2.05e-06 1.3e-06 1.1e-06 1.25e-06 1.5e-06 1.8e-06 1.3e-06
27 1.5e-06 2e-06 1.75e-06 2.15e-06 1.95e-06 1.8e-06 1.85e-06 1.55e-06 1.5e-06 1.85e-06 1.75e-06 1.7e-06 1.6e-06 1.85e-06 2.05e-06 1.6e-06 1.65e-06 1.85e-06 2.15e-06 1.85e-06 2.15e-06 1.95e-06 1.7e-06 1.8e-06 1.8e-06 1.85e-06 2.1e-06 2.2e-06 1.7e-06 1.75e-06 2.05e-06 1.5e-06 1.85e-06 1.15e-06 1.2e-06 1.9e-06
28 1.4e-06 1.75e-06 1.85e-06 1.7e-06 1.45e-06 1.9e-06 1.7e-06 2.2e-06 1.75e-06 1.75e-06 2e-06 1.45e-06 1.45e-06 1.35e-06 2e-06 1.35e-06 1.4e-06 1.9e-06 1.5e-06 1.9e-06 2.3e-06 2.3e-06 1.4e-06 1.25e-06 1.35e-06 1.65e-06 2.25e-06 1.7e-06 6e-07 6.5e-07 1.65e-06 1.65e-06 1.9e-06 1.5e-06 1.9e-06 2.15e-06
29 1.55e-06 1.95e-06 1.65e-06 1.35e-06 1.3e-06 1.85e-06 1.6e-06 2e-06 1.7e-06 1.8e-06 2.05e-06 1.5e-06 1.3e-06 1.2e-06 2.05e-06 1.25e-06 1.55e-06 1.7e-06 1.65e-06 1.7e-06 2.1e-06 2.1e-06 1.5e-06 1.3e-06 1.5e-06 1.4e-06 2.05e-06 1.75e-06 6.5e-07 6e-07 1.3e-06 1.5e-06 1.7e-06 1.35e-06 1.75e-06 2.1e-06
30 2.2e-06 2.2e-06 1.5e-06 1.25e-06 1.3e-06 1.55e-06 1.65e-06 2.1e-06 2.2e-06 1.85e-06 2.05e-06 2.15e-06 1.85e-06 1.5e-06 1.7e-06 2e-06 2e-06 1.4e-06 1.65e-06 1.6e-06 1.2e-06 1.65e-06 2.1e-06 1.85e-06 2.05e-06 1.7e-06 1.3e-06 2.05e-06 1.65e-06 1.3e-06 2.1e-06 1.45e-06 1.35e-06 1.45e-06 1.8e-06 1.55e-06
31 1.85e-06 2e-06 1e-06 1.55e-06 1.55e-06 9.5e-07 1.85e-06 1.85e-06 1.95e-06 1.2e-06 2e-06 1.95e-06 1.75e-06 1.35e-06 1.65e-06 1.85e-06 1.8e-06 1.2e-06 1.75e-06 1e-06 1.5e-06 1.65e-06 1.9e-06 1.5e-06 1.85e-06 1.55e-06 1.1e-06 1.5e-06 1.65e-06 1.5e-06 1.45e-06 1.3e-06 1.3e-06 8.5e-07 1.3e-06 1.45e-06
32 2.15e-06 2.3e-06 1.1e-06 1.6e-06 1.5e-06 1.4e-06 1.7e-06 2e-06 2.15e-06 1.65e-06 1.75e-06 2.15e-06 2.1e-06 1.65e-06 1.6e-06 2.05e-06 1.9e-06 1.1e-06 1.8e-06 1.15e-06 1.2e-06 1.5e-06 2.25e-06 1.55e-06 1.95e-06 1.8e-06 1.25e-06 1.85e-06 1.9e-06 1.7e-06 1.35e-06 1.3e-06 1.8e-06 1.25e-06 1.65e-06 1.45e-06
33 1.65e-06 2e-06 1.15e-06 1.55e-06 1.5e-06 1.3e-06 1.7e-06 1.65e-06 1.75e-06 1.5e-06 1.7e-06 1.75e-06 1.7e-06 1.4e-06 1.65e-06 1.6e-06 1.55e-06 1.25e-06 1.75e-06 1.3e-06 1.6e-06 1.55e-06 1.8e-06 1.45e-06 1.65e-06 1.5e-06 1.5e-06 1.15e-06 1.5e-06 1.35e-06 1.45e-06 8.5e-07 1.25e-06 7e-07 1.05e-06 1.25e-06
34 1.7e-06 1.9e-06 1.55e-06 1.9e-06 1.9e-06 1.65e-06 1.8e-06 1.45e-06 1.55e-06 1.8e-06 1.8e-06 1.75e-06 1.6e-06 1.8e-06 2e-06 1.65e-06 1.7e-06 1.65e-06 2.1e-06 1.65e-06 1.85e-06 1.75e-06 1.8e-06 1.85e-06 1.85e-06 1.65e-06 1.8e-06 1.2e-06 1.9e-06 1.75e-06 1.8e-06 1.3e-06 1.65e-06 1.05e-06 2e-06 1.8e-06
35 2.35e-06 2.6e-06 1.55e-06 1.8e-06 1.55e-06 1.5e-06 1.85e-06 2.35e-06 2.35e-06 1.85e-06 2.05e-06 2.5e-06 2.35e-06 1.75e-06 1.6e-06 2.45e-06 2.15e-06 1.5e-06 1.85e-06 1.75e-06 1.25e-06 1.7e-06 2.45e-06 2.1e-06 2.35e-06 2.2e-06 1.3e-06 1.9e-06 2.15e-06 2.1e-06 1.55e-06 1.45e-06 1.45e-06 1.25e-06 1.8e-06 1.9e-06
