 slim_762069415 slim_762069437 slim_762069410 slim_762069427 slim_762069421 slim_762069397 slim_762069435 slim_762069407 slim_762069436 slim_762069398 slim_762069420 slim_762069422 slim_762069411 slim_762069417 slim_762069426 slim_762069429 slim_762069416 slim_762069403 slim_762069439 slim_762069400 slim_762069396 slim_762069404 slim_762069433 slim_762069442 slim_762069428 slim_762069419 slim_762069401 slim_762069412 slim_762069414 slim_762069408 slim_762069432 slim_762069434 slim_762069424 slim_762069440 slim_762069441 slim_762069406 slim_762069423 slim_762069431 slim_762069409 slim_762069438 slim_762069399 slim_762069430 slim_762069413 slim_762069418 slim_762069405 slim_762069402 slim_762069425
0 2.3e-06 2.5e-06 2.4e-06 2.35e-06 1.6e-06 2.3e-06 2.1e-06 1.65e-06 1.9e-06 1.65e-06 2e-06 1.95e-06 2.2e-06 2.5e-06 1.8e-06 2.15e-06 1.35e-06 2.25e-06 1.6e-06 1.65e-06 1.75e-06 1.9e-06 1.9e-06 2.05e-06 2.15e-06 2.05e-06 2.3e-06 2e-06 1.75e-06 1.8e-06 1.95e-06 2.2e-06 1.65e-06 1.45e-06 2.45e-06 1.5e-06 1.65e-06 2.2e-06 2.3e-06 1.6e-06 1.7e-06 1.75e-06 2.1e-06 1.5e-06 2.25e-06 2.05e-06 1.85e-06
1 2.5e-06 1.5e-06 1.25e-06 2.3e-06 1.7e-06 1.95e-06 2.1e-06 2.4e-06 1.9e-06 2.75e-06 2.2e-06 1.65e-06 1.45e-06 1.45e-06 2.7e-06 1.7e-06 2.75e-06 2.2e-06 2.7e-06 2.8e-06 2.1e-06 2.3e-06 2.1e-06 2.5e-06 1.85e-06 2.2e-06 2.1e-06 1.8e-06 2.45e-06 2.4e-06 2.35e-06 2.25e-06 2.2e-06 2.6e-06 1.45e-06 2.45e-06 2.45e-06 2.15e-06 1.55e-06 2.35e-06 2.8e-06 2.5e-06 1.65e-06 2.65e-06 2.4e-06 1.75e-06 1.25e-06
2 2.4e-06 1.25e-06 1.8e-06 2.05e-06 1.85e-06 1.6e-06 1.95e-06 2.15e-06 1.75e-06 2.45e-06 1.85e-06 1.75e-06 1.85e-06 1.5e-06 2.6e-06 1.6e-06 2.45e-06 1.9e-06 2.45e-06 2.5e-06 1.7e-06 1.95e-06 1.55e-06 2.4e-06 1.7e-06 1.85e-06 1.5e-06 1.75e-06 2.3e-06 2.1e-06 2.15e-06 2.25e-06 1.65e-06 2.3e-06 1.4e-06 2.3e-06 2.4e-06 1.85e-06 1.85e-06 2.25e-06 2.5e-06 2.2e-06 1.8e-06 2.35e-06 2.05e-06 1.85e-06 1.4e-06
3 2.35e-06 2.3e-06 2.05e-06 3e-06 2.5e-06 2.45e-06 2.3e-06 2.25e-06 2e-06 2.15e-06 2.25e-06 2.5e-06 2.65e-06 2.15e-06 2.6e-06 2.1e-06 2e-06 2.25e-06 2.1e-06 2.2e-06 2.45e-06 1.85e-06 1.95e-06 2.35e-06 1.95e-06 2e-06 2.15e-06 2.1e-06 1.8e-06 2.4e-06 2.2e-06 2.3e-06 2.05e-06 1.95e-06 2.25e-06 2.3e-06 2.45e-06 2.2e-06 2.35e-06 2.35e-06 2.2e-06 2.05e-06 2.1e-06 2e-06 2.25e-06 2.6e-06 2.3e-06
4 1.6e-06 1.7e-06 1.85e-06 2.5e-06 1.3e-06 1.75e-06 1.8e-06 1.8e-06 1.5e-06 2.25e-06 1.95e-06 9.5e-07 1.35e-06 2.05e-06 2e-06 1.95e-06 2.05e-06 2.1e-06 2.1e-06 2.3e-06 1.6e-06 2.2e-06 1.9e-06 1.95e-06 1.65e-06 1.95e-06 2.2e-06 2e-06 2.15e-06 1.8e-06 2e-06 1.95e-06 1.8e-06 2e-06 1.85e-06 1.75e-06 1.75e-06 2.05e-06 1.8e-06 1.55e-06 2.3e-06 2.2e-06 1.85e-06 2.05e-06 2.15e-06 1.05e-06 6.5e-07
5 2.3e-06 1.95e-06 1.6e-06 2.45e-06 1.75e-06 2.3e-06 1.9e-06 1.9e-06 1.6e-06 2.3e-06 1.8e-06 1.65e-06 1.95e-06 1.95e-06 2.5e-06 2.05e-06 2.3e-06 1.7e-06 2.3e-06 2.35e-06 1.75e-06 1.85e-06 1.6e-06 2.3e-06 1.6e-06 1.6e-06 1.6e-06 2.25e-06 2.65e-06 1.9e-06 1.9e-06 2.65e-06 1.7e-06 2.15e-06 1.8e-06 2.2e-06 2.25e-06 1.65e-06 1.8e-06 2.15e-06 2.35e-06 2.1e-06 1.85e-06 2.2e-06 1.8e-06 1.75e-06 1.25e-06
6 2.1e-06 2.1e-06 1.95e-06 2.3e-06 1.8e-06 1.9e-06 2.5e-06 2e-06 1.7e-06 2.1e-06 1.8e-06 1.45e-06 1.65e-06 1.9e-06 2.3e-06 2.15e-06 2e-06 1.6e-06 2.1e-06 2.15e-06 1.95e-06 1.6e-06 1.65e-06 1.6e-06 1.75e-06 1.8e-06 1.55e-06 2.25e-06 2.4e-06 2.1e-06 1.75e-06 2.15e-06 1.85e-06 1.9e-06 2.1e-06 1.95e-06 1.75e-06 1.55e-06 1.95e-06 1.7e-06 2.15e-06 1.7e-06 1.85e-06 1.95e-06 1.95e-06 1.55e-06 1.55e-06
7 1.65e-06 2.4e-06 2.15e-06 2.25e-06 1.8e-06 1.9e-06 2e-06 1.9e-06 1.6e-06 1.4e-06 1.5e-06 2.05e-06 2.4e-06 2e-06 2.15e-06 1.85e-06 1.1e-06 1.35e-06 1.25e-06 1.4e-06 2.2e-06 1.3e-06 1.55e-06 2.05e-06 1.75e-06 1.2e-06 1.85e-06 1.8e-06 1.85e-06 1.1e-06 1.35e-06 2.7e-06 1.4e-06 1.15e-06 1.75e-06 1.9e-06 2e-06 1.3e-06 1.95e-06 1.7e-06 1.45e-06 1.35e-06 1.9e-06 1.2e-06 1.4e-06 2.15e-06 1.65e-06
8 1.9e-06 1.9e-06 1.75e-06 2e-06 1.5e-06 1.6e-06 1.7e-06 1.6e-06 2.1e-06 1.75e-06 1.75e-06 1.45e-06 1.8e-06 1.85e-06 2.1e-06 1.95e-06 1.8e-06 1.55e-06 1.8e-06 1.8e-06 1.8e-06 1.55e-06 1.5e-06 1.9e-06 1.3e-06 1.3e-06 1.65e-06 2e-06 2.15e-06 1.7e-06 1.7e-06 2.3e-06 1.6e-06 1.7e-06 1.75e-06 1.85e-06 1.9e-06 1.5e-06 1.6e-06 1.8e-06 1.8e-06 1.75e-06 1.35e-06 1.75e-06 1.5e-06 1.55e-06 1.05e-06
9 1.65e-06 2.75e-06 2.45e-06 2.15e-06 2.25e-06 2.3e-06 2.1e-06 1.4e-06 1.75e-06 1.6e-06 1.75e-06 2.5e-06 2.7e-06 2.35e-06 2.1e-06 2.25e-06 1e-06 1.8e-06 1.1e-06 8.5e-07 2.35e-06 1.35e-06 1.65e-06 2.05e-06 2.05e-06 1.6e-06 1.95e-06 1.9e-06 1.7e-06 1.6e-06 1.75e-06 2.75e-06 1.45e-06 1.05e-06 2.4e-06 1.9e-06 2.05e-06 1.75e-06 2.2e-06 1.75e-06 8.5e-07 1.25e-06 1.9e-06 1.1e-06 1.8e-06 2.6e-06 2.3e-06
