 slim_337493779 slim_337493984 slim_337493746 slim_337493979 slim_337493965 slim_337493916 slim_337493936 slim_337493678 slim_337493851 slim_337493774 slim_337493937 slim_337493978 slim_337493935 slim_337493949 slim_337493871 slim_337493981 slim_337493950 slim_337493590 slim_337493766 slim_337493838 slim_337493897 slim_337493948 slim_337493902 slim_337493973 slim_337493920 slim_337493741 slim_337493816 slim_337493751 slim_337493976 slim_337493959 slim_337493672 slim_337493938 slim_337493866 slim_337493970 slim_337493940 slim_337493553 slim_337493901 slim_337493872 slim_337493789 slim_337493958 slim_337493894 slim_337493800 slim_337493710 slim_337493955 slim_337493961 slim_337493943 slim_337493883 slim_337493964 slim_337493974 slim_337493928 slim_337493747 slim_337493967 slim_337493925 slim_337493915 slim_337493968 slim_337493927 slim_337493954 slim_337493942 slim_337493718 slim_337493963 slim_337493771 slim_337493983 slim_337493898 slim_337493842 slim_337493714 slim_337493893 slim_337493956 slim_337493847 slim_337493947 slim_337493932 slim_337493933 slim_337493980 slim_337493919 slim_337493918 slim_337493877 slim_337493826 slim_337493922 slim_337493962 slim_337493966 slim_337493977 slim_337493931 slim_337493864 slim_337493944 slim_337493754 slim_337493841 slim_337493969 slim_337493971 slim_337493957
0 0.0004174 0.00044735 0.0004053 0.00034745 0.0007364 0.00043135 0.0003743 0.00021005 0.00072885 0.0004795 0.0003952 0.0006547 0.00021115 0.0005426 0.0003733 0.0006517 0.0003745 0.0006538 0.0006053 0.00049945 0.00061155 0.00069795 0.00077525 0.000341 0.0004554 0.00069935 0.0002098 0.000608 0.00049125 0.0007617 0.00047935 0.00072875 0.00049135 0.0007128 0.0006197 0.0007372 0.0006476 0.0007575 0.00035285 0.00070235 0.00071255 0.00061955 0.00077125 0.0007366 0.0006629 0.0005538 0.0003743 0.00042535 0.0007251 0.00061995 0.00062135 0.00065475 0.0007714 0.0007513 0.0005238 0.0006938 0.00043125 0.00053515 0.00072095 0.00072865 0.00071255 0.0004551 0.0008665 0.00043135 0.0006241 0.0005927 0.00077345 0.00075635 0.0006063 0.0006115 0.00045095 0.0005896 0.00066285 0.0005172 0.0008227 0.00066075 0.0002088 0.0005958 0.0004687 0.00051625 0.000721 0.0007574 0.00077125 0.0006819 0.0005646 0.00074855 0.00053905 0.0006697
1 0.00044735 0.0007885 0.0005317 0.00051135 0.00079745 0.00054345 0.00051645 0.00039535 0.0005987 0.0006164 0.0005017 0.00071995 0.0003962 0.0006475 0.0005157 0.00073065 0.00051665 0.00069245 0.0006219 0.0006015 0.0007066 0.0007743 0.0008207 0.00055695 0.0005936 0.00073315 0.00039505 0.0006397 0.0005994 0.00078525 0.00061625 0.0005986 0.0005995 0.00074775 0.00071475 0.0007922 0.00068655 0.000761 0.0005276 0.00074015 0.0007475 0.0007146 0.0008025 0.00079765 0.00072205 0.0006207 0.00051645 0.00053775 0.00075865 0.00069075 0.00074795 0.0007253 0.00080265 0.00077065 0.00063735 0.00059345 0.0005435 0.0006544 0.0007498 0.0005985 0.0007475 0.00058285 0.00089715 0.00054355 0.00070595 0.0006225 0.00061185 0.0008024 0.00065765 0.00068955 0.0005519 0.00065885 0.000722 0.00062295 0.00084225 0.0007311 0.00044735 0.00066475 0.00060015 0.0006481 0.00074985 0.0007609 0.0008025 0.00076835 0.000679 0.00081255 0.00063605 0.00077885
2 0.0004053 0.0005317 0.0007199 0.0004715 0.0007482 0.00045995 0.0004856 0.0003611 0.00071485 0.0005638 0.0004514 0.00066785 0.00036195 0.0004704 0.0004848 0.0005654 0.0004858 0.00055975 0.00065135 0.00052885 0.0006756 0.00074505 0.0008325 0.0004846 0.00056555 0.00073545 0.00036085 0.00056505 0.0005439 0.00073875 0.00056365 0.00071475 0.00054405 0.00064305 0.0006901 0.0007097 0.0005914 0.0007107 0.00050055 0.0006176 0.0006428 0.00068995 0.0007258 0.0007484 0.00065275 0.00059195 0.0004856 0.0004918 0.000627 0.00050595 0.0007025 0.0007151 0.00072595 0.000727 0.00056325 0.00073705 0.0004599 0.0006218 0.0006279 0.00071465 0.0006428 0.0005572 0.00089765 0.00045995 0.0006974 0.0006295 0.0007824 0.00072055 0.0006272 0.00062115 0.00048525 0.0006163 0.0006527 0.0006061 0.0008199 0.00070625 0.0004053 0.00058465 0.00055515 0.0006244 0.00062795 0.0007106 0.0007258 0.00077825 0.00059825 0.0007666 0.00063875 0.00067635
3 0.00034745 0.00051135 0.0004715 0.0005566 0.0007527 0.00049815 0.00042845 0.00028045 0.0007753 0.0004264 0.0004313 0.0006939 0.00027895 0.0004695 0.0004301 0.0006786 0.0004284 0.0007143 0.00062845 0.00053505 0.0006239 0.00065715 0.00075005 0.0004861 0.0004893 0.00072105 0.00028025 0.0006756 0.0005441 0.0007751 0.00042635 0.0007752 0.000544 0.000762 0.0006373 0.00070645 0.00067595 0.0007892 0.0003446 0.00073435 0.00076175 0.00063715 0.00080915 0.0007529 0.00068485 0.00051335 0.00042845 0.00046 0.0007321 0.0006176 0.00049265 0.0006618 0.0008093 0.000759 0.0004582 0.00071865 0.0004982 0.0005076 0.0007529 0.0007751 0.00076175 0.00051105 0.00078255 0.00049825 0.00061825 0.00063405 0.0008024 0.00072555 0.00060475 0.00057145 0.0004922 0.00060795 0.0006848 0.00054675 0.00081875 0.00068135 0.00034745 0.0006463 0.00050565 0.0004946 0.00075295 0.0007891 0.00080915 0.00062315 0.00063315 0.0006556 0.00055875 0.00063135
4 0.0007364 0.00079745 0.0007482 0.0007527 0.0008576 0.0007933 0.00078635 0.000735 0.0006448 0.00078565 0.000808 0.0006338 0.00073485 0.00076575 0.00078655 0.00059515 0.00078655 0.0008516 0.00072015 0.0007308 0.000727 0.0008141 0.00054885 0.00079455 0.00058215 0.00085245 0.0007347 0.00071335 0.00058185 0.0008114 0.0007855 0.0006447 0.0005821 0.0006406 0.0006336 0.00082015 0.00081695 0.0008593 0.000665 0.00078885 0.0006402 0.00063345 0.00042905 0.00042905 0.0007826 0.0007995 0.00078635 0.00075885 0.00071475 0.0008138 0.00071595 0.000692 0.00042905 0.0007601 0.00076095 0.00064455 0.00079335 0.00076295 0.00078935 0.0006445 0.00064025 0.0005821 0.0007897 0.0007934 0.00066295 0.00078415 0.0008634 0.0008212 0.00072605 0.0007873 0.000811 0.00081025 0.00078255 0.00076555 0.0006087 0.0007598 0.0007364 0.0008449 0.00074785 0.00071675 0.0007894 0.0008592 0.0004288 0.000683 0.00084715 0.0008286 0.0007529 0.00084635
5 0.00043135 0.00054345 0.00045995 0.00049815 0.0007933 0.0007859 0.0004361 0.000394 0.00074375 0.0005142 0.00041925 0.0006355 0.000395 0.0005638 0.00043515 0.0006601 0.0004363 0.0003934 0.0006709 0.00056055 0.00062605 0.00059635 0.0008472 0.00044495 0.00059335 0.0006361 0.00039385 0.00052215 0.0005941 0.00062235 0.00051405 0.00074365 0.0005942 0.0005934 0.00063555 0.00055465 0.00052825 0.0005943 0.00053355 0.00056045 0.0005932 0.0006354 0.0007931 0.0007935 0.00060195 0.00054215 0.0004361 0.00052805 0.0007135 0.0005231 0.0006529 0.00066055 0.00079325 0.0006472 0.00059965 0.00074375 0.00039325 0.0005556 0.00056005 0.00074355 0.0005932 0.00058525 0.0007816 0.0003933 0.0007172 0.0005797 0.0007443 0.0005546 0.00064705 0.00055455 0.00043535 0.0005702 0.0006019 0.0005565 0.0008202 0.0006604 0.00043135 0.0004354 0.0005057 0.0005749 0.0005601 0.000594 0.0007931 0.0007614 0.0004632 0.0006178 0.00062175 0.0005412
6 0.0003743 0.00051645 0.0004856 0.00042845 0.00078635 0.0004361 0.0003646 0.0001827 0.0008271 0.0004281 0.0004136 0.00049295 0.00018285 0.0007312 0.00018245 0.00077925 0.0001827 0.0006897 0.00074055 0.00048785 0.0005827 0.0004747 0.0008255 0.0005906 0.00047625 0.0005187 0.00018245 0.0007315 0.00049305 0.00078525 0.00042795 0.000827 0.00049315 0.00074665 0.0004761 0.00071215 0.000702 0.00077245 0.0004216 0.0007255 0.0007464 0.00047595 0.00080305 0.00078655 0.00048785 0.00063655 0.00018245 0.0004486 0.0008348 0.00056105 0.0006669 0.00050765 0.0008032 0.00078545 0.00068735 0.0008102 0.00043605 0.00047545 0.0007415 0.0008269 0.0007464 0.00047035 0.00081905 0.0004361 0.00070645 0.00061675 0.0008528 0.0007287 0.0007628 0.0007062 0.0004136 0.00044835 0.0004878 0.00040805 0.00083675 0.0007479 0.0003743 0.00043605 0.00035715 0.0004214 0.00074155 0.00077235 0.00080305 0.00077035 0.000404 0.00055055 0.00053145 0.0006495
7 0.00021005 0.00039535 0.0003611 0.00028045 0.000735 0.000394 0.0001827 4.5e-06 0.0007696 0.0004281 0.0003529 0.0005567 3e-06 0.0006387 0.0001825 0.00071975 0.00018285 0.00078575 0.00063995 0.0003999 0.00057965 0.000632 0.00079005 0.0005197 0.0003612 0.0006052 2.5e-06 0.00073 0.00037665 0.0008294 0.00042795 0.0007695 0.00037665 0.00076825 0.00054135 0.00082475 0.0007145 0.0008168 0.00024745 0.0007729 0.000768 0.0005412 0.0007502 0.0007352 0.00057995 0.00063655 0.00018275 0.00032295 0.0007897 0.00061655 0.0006729 0.00057295 0.00075035 0.00082295 0.0005618 0.0007542 0.00039415 0.0004525 0.00079145 0.0007694 0.000768 0.0003555 0.0008825 0.0003942 0.000606 0.00061355 0.00081805 0.00084385 0.0006623 0.00068335 0.0004138 0.00050305 0.0005799 0.000405 0.00080665 0.0007408 0.00021005 0.0005743 0.00035745 0.00042755 0.0007915 0.0008167 0.0007502 0.0006824 0.00055665 0.00070775 0.00043745 0.000802
8 0.00072885 0.0005987 0.00071485 0.0007753 0.0006448 0.00074375 0.0008271 0.0007696 0.0008552 0.00081685 0.00074305 0.0006564 0.00076925 0.0007204 0.0008275 0.0007608 0.0008273 0.0007177 0.00072055 0.0007373 0.0007368 0.00090555 0.0008695 0.0007123 0.00081595 0.00085495 0.0007693 0.0006971 0.0005986 0.0008072 0.0008167 0.00042785 0.0005986 0.0005727 0.00087355 0.0008258 0.0007251 0.0007713 0.00079505 0.0007159 0.0005728 0.0008734 0.00042775 0.000645 0.00079545 0.0007147 0.0008271 0.00075135 0.00076825 0.0007788 0.0008428 0.0008696 0.0004279 0.0007974 0.000746 0.0006448 0.0007438 0.00084805 0.0007117 0.00042775 0.0005728 0.0007158 0.0009147 0.00074385 0.00077475 0.00068255 0.0006262 0.00082215 0.0007556 0.0007805 0.00075985 0.0008089 0.0007954 0.000785 0.00066535 0.00080675 0.00072885 0.0008015 0.00077895 0.00085315 0.00071175 0.0007712 0.00042785 0.0008586 0.00082915 0.00091225 0.00083305 0.0008188
9 0.0004795 0.0006164 0.0005638 0.0004264 0.00078565 0.0005142 0.0004281 0.0004281 0.00081685 0.0008519 0.00049185 0.00063005 0.0004266 0.00056205 0.00042975 0.0007197 0.00042815 0.00059875 0.0007183 0.0006067 0.00062355 0.0005252 0.0007887 0.0005312 0.00058575 0.0006466 0.0004279 0.00066505 0.00062825 0.00071705 0.00042605 0.00081675 0.0006281 0.00071455 0.00058575 0.00059345 0.0006535 0.00073115 0.00049245 0.00067695 0.0007143 0.0005856 0.0008298 0.00078585 0.0006085 0.00051295 0.0004281 0.00056915 0.0007666 0.00056195 0.0004924 0.00061025 0.00082995 0.00071725 0.00056735 0.0007725 0.00051425 0.00052385 0.00069295 0.00081665 0.0007143 0.0006075 0.0007245 0.0005143 0.0007081 0.0006337 0.00083335 0.00061 0.0006946 0.0005875 0.00049185 0.0005691 0.00060845 0.0005464 0.0008288 0.00068425 0.0004795 0.00051435 0.0005053 0.0004944 0.000693 0.00073105 0.0008298 0.00069685 0.0004868 0.0005237 0.0006323 0.000485
