 slim_762336259 slim_762336240 slim_762336255 slim_762336225 slim_762336235 slim_762336245 slim_762336253 slim_762336237 slim_762336246 slim_762336249 slim_762336230 slim_762336229 slim_762336222 slim_762336243 slim_762336228 slim_762336220 slim_762336227 slim_762336234 slim_762336252 slim_762336247 slim_762336238 slim_762336256 slim_762336231 slim_762336219 slim_762336232 slim_762336236 slim_762336250 slim_762336223 slim_762336241 slim_762336251 slim_762336257 slim_762336244 slim_762336258 slim_762336221 slim_762336218 slim_762336260 slim_762336224 slim_762336248 slim_762336242 slim_762336254 slim_762336226 slim_762336233 slim_762336239
0 1.2e-06 1.35e-06 1.2e-06 1.05e-06 1.05e-06 1.15e-06 1.4e-06 9e-07 1.7e-06 9.5e-07 1.25e-06 1.2e-06 1.5e-06 1.55e-06 1.5e-06 1.45e-06 1.35e-06 8e-07 1.5e-06 8.5e-07 1.45e-06 1.7e-06 1.45e-06 1.2e-06 6.5e-07 8.5e-07 1.2e-06 1.45e-06 1.25e-06 1.25e-06 1e-06 1.25e-06 9.5e-07 1.15e-06 1.2e-06 1.3e-06 1.5e-06 1.2e-06 9.5e-07 1.1e-06 1.95e-06 6e-07 1.05e-06
1 1.35e-06 2.2e-06 1.1e-06 1.4e-06 1.4e-06 1.3e-06 1.25e-06 1.1e-06 1.9e-06 1.4e-06 1.1e-06 1.6e-06 1.5e-06 1.75e-06 1.5e-06 1.8e-06 1.4e-06 1.5e-06 1.55e-06 1.15e-06 1.3e-06 1.9e-06 1.45e-06 1.2e-06 1.15e-06 1.15e-06 1.35e-06 1.75e-06 1.5e-06 1.1e-06 1.4e-06 1.4e-06 1.35e-06 1.4e-06 1.35e-06 1.5e-06 1.5e-06 1.35e-06 1.15e-06 1.25e-06 2.15e-06 1.35e-06 1.3e-06
2 1.2e-06 1.1e-06 0.0 6.5e-07 6e-07 5.5e-07 1.15e-06 3e-07 1e-06 1.15e-06 5e-08 1.1e-06 8e-07 7.5e-07 7e-07 1.25e-06 3e-07 1.15e-06 8e-07 1.25e-06 3e-07 1e-06 4.5e-07 9.5e-07 7e-07 1.2e-06 7.5e-07 1.3e-06 1e-06 1e-06 7.5e-07 8e-07 1.05e-06 8e-07 7.5e-07 9e-07 6e-07 7.5e-07 4e-07 5e-07 1.55e-06 1.2e-06 1.55e-06
3 1.05e-06 1.4e-06 6.5e-07 1.3e-06 7.5e-07 9e-07 1.45e-06 6.5e-07 1e-06 1.05e-06 7e-07 1.2e-06 1.2e-06 7e-07 1e-06 1.1e-06 7.5e-07 9e-07 1.2e-06 1.15e-06 9.5e-07 9.5e-07 7.5e-07 1.25e-06 6.5e-07 1.2e-06 1.05e-06 1.15e-06 1e-06 1.3e-06 9e-07 1e-06 1.2e-06 7.5e-07 9.5e-07 1.15e-06 9e-07 9.5e-07 6.5e-07 8.5e-07 1.65e-06 1.05e-06 1.5e-06
4 1.05e-06 1.4e-06 6e-07 7.5e-07 1.2e-06 8.5e-07 1.45e-06 6e-07 1.25e-06 1.15e-06 6.5e-07 1.2e-06 1.2e-06 9.5e-07 1.1e-06 1.3e-06 7.5e-07 1e-06 1.2e-06 1.25e-06 9e-07 1.2e-06 8.5e-07 1.25e-06 7e-07 1.15e-06 1.05e-06 1.4e-06 1.15e-06 1.3e-06 9e-07 1.1e-06 1.2e-06 9e-07 1.05e-06 1.15e-06 1e-06 1.05e-06 7e-07 8e-07 1.8e-06 1.05e-06 1.55e-06
5 1.15e-06 1.3e-06 5.5e-07 9e-07 8.5e-07 1.1e-06 1.2e-06 5.5e-07 1.55e-06 1.1e-06 5.5e-07 1.2e-06 1.15e-06 1.3e-06 1.2e-06 1.5e-06 8.5e-07 1.1e-06 1.15e-06 1.2e-06 7e-07 1.55e-06 9.5e-07 1.15e-06 6.5e-07 1.15e-06 1e-06 1.55e-06 1.25e-06 1.25e-06 1e-06 1.05e-06 1.25e-06 1.05e-06 1e-06 1.1e-06 1.1e-06 1e-06 6.5e-07 7e-07 1.95e-06 1.15e-06 1.5e-06
6 1.4e-06 1.25e-06 1.15e-06 1.45e-06 1.45e-06 1.2e-06 2.3e-06 1.15e-06 1.95e-06 1.45e-06 1.15e-06 1.65e-06 1.55e-06 1.8e-06 1.55e-06 1.85e-06 1.45e-06 1.55e-06 1.6e-06 1.2e-06 1.25e-06 1.95e-06 1.5e-06 1.25e-06 1.2e-06 1.2e-06 1.4e-06 1.8e-06 1.6e-06 1.2e-06 1.45e-06 1.45e-06 1.4e-06 1.5e-06 1.4e-06 1.55e-06 1.55e-06 1.4e-06 1.2e-06 1.3e-06 2.2e-06 1.4e-06 1.35e-06
7 9e-07 1.1e-06 3e-07 6.5e-07 6e-07 5.5e-07 1.15e-06 6e-07 1.3e-06 8.5e-07 3.5e-07 9.5e-07 9.5e-07 1.05e-06 1e-06 1.25e-06 6e-07 8.5e-07 9.5e-07 9.5e-07 6e-07 1.3e-06 7.5e-07 9.5e-07 4e-07 9e-07 7.5e-07 1.3e-06 1e-06 1e-06 7.5e-07 8e-07 1.05e-06 8e-07 7.5e-07 9e-07 9e-07 7.5e-07 4e-07 5e-07 1.7e-06 9e-07 1.25e-06
8 1.7e-06 1.9e-06 1e-06 1e-06 1.25e-06 1.55e-06 1.95e-06 1.3e-06 8e-07 1.75e-06 1.05e-06 1.65e-06 1.4e-06 4.5e-07 8e-07 1.1e-06 8.5e-07 1.4e-06 1.35e-06 1.85e-06 1.2e-06 5.5e-07 8e-07 1.65e-06 1.5e-06 2e-06 1.55e-06 1e-06 1.05e-06 1.8e-06 1.25e-06 1.3e-06 1.45e-06 1.05e-06 1.25e-06 1.5e-06 8e-07 1.25e-06 1.2e-06 1.5e-06 1.3e-06 1.7e-06 2.05e-06
9 9.5e-07 1.4e-06 1.15e-06 1.05e-06 1.15e-06 1.1e-06 1.45e-06 8.5e-07 1.75e-06 9e-07 1.2e-06 1.15e-06 1.45e-06 1.6e-06 1.5e-06 1.35e-06 1.45e-06 8.5e-07 1.45e-06 8e-07 1.4e-06 1.75e-06 1.45e-06 1.15e-06 5e-07 9e-07 8e-07 1.3e-06 1.15e-06 1.3e-06 1e-06 1.05e-06 1.3e-06 1.05e-06 1e-06 1.25e-06 1.5e-06 1e-06 8e-07 1.05e-06 1.95e-06 9.5e-07 1e-06
10 1.25e-06 1.1e-06 5e-08 7e-07 6.5e-07 5.5e-07 1.15e-06 3.5e-07 1.05e-06 1.2e-06 1e-07 1.15e-06 8e-07 8e-07 7e-07 1.3e-06 3.5e-07 1.2e-06 8e-07 1.3e-06 3e-07 1.05e-06 4.5e-07 9.5e-07 7.5e-07 1.25e-06 8e-07 1.35e-06 1.05e-06 1.05e-06 8e-07 8.5e-07 1.05e-06 8.5e-07 8e-07 9e-07 6e-07 8e-07 4.5e-07 5e-07 1.6e-06 1.25e-06 1.6e-06
