 slim_762290645 slim_762290647 slim_762290658 slim_762290652 slim_762290644 slim_762290655 slim_762290683 slim_762290682 slim_762290667 slim_762290680 slim_762290674 slim_762290673 slim_762290672 slim_762290662 slim_762290659 slim_762290670 slim_762290684 slim_762290650 slim_762290678 slim_762290671 slim_762290661 slim_762290651 slim_762290663 slim_762290653 slim_762290665 slim_762290669 slim_762290654 slim_762290642 slim_762290648 slim_762290681 slim_762290656 slim_762290675 slim_762290668 slim_762290664 slim_762290677 slim_762290676 slim_762290666 slim_762290657 slim_762290649 slim_762290660 slim_762290646 slim_762290679 slim_762290643
0 1.7e-06 1.35e-06 1.55e-06 1.25e-06 1.05e-06 1e-06 1.75e-06 1.6e-06 1.9e-06 1.9e-06 1.55e-06 1.15e-06 1.7e-06 1.5e-06 1.2e-06 1.9e-06 1.65e-06 1.35e-06 1.5e-06 1.95e-06 1.25e-06 1.75e-06 1.3e-06 1.7e-06 1.95e-06 1.45e-06 1.35e-06 1.6e-06 1.75e-06 1.5e-06 1.65e-06 1.9e-06 1.85e-06 1.55e-06 1.6e-06 1.6e-06 1.3e-06 1.45e-06 1.35e-06 1.75e-06 1.8e-06 1.8e-06 1.95e-06
1 1.35e-06 1.4e-06 1.3e-06 9e-07 1.95e-06 1.45e-06 1.75e-06 1.55e-06 1.15e-06 1.35e-06 1.35e-06 2e-06 1.2e-06 1.45e-06 1.65e-06 9.5e-07 1.55e-06 1.15e-06 1.55e-06 1.2e-06 2.1e-06 1.1e-06 1.75e-06 1.7e-06 1.2e-06 1.7e-06 1e-06 1.5e-06 1.45e-06 1.3e-06 1.7e-06 9.5e-07 1.55e-06 1.9e-06 1.5e-06 1.6e-06 1.65e-06 9.5e-07 1.85e-06 1.75e-06 1.5e-06 1.25e-06 1.4e-06
2 1.55e-06 1.3e-06 2.2e-06 1.45e-06 1.35e-06 1.2e-06 1.75e-06 1.55e-06 1.4e-06 1.65e-06 1.3e-06 1.6e-06 1.5e-06 1.3e-06 1.4e-06 1.3e-06 1.5e-06 1.25e-06 1.5e-06 1.55e-06 1.7e-06 1.5e-06 1.75e-06 1.7e-06 1.5e-06 1.65e-06 1.4e-06 1.45e-06 1.7e-06 1.3e-06 1.65e-06 1.3e-06 1.8e-06 1.8e-06 1.65e-06 1.65e-06 1.65e-06 1.45e-06 1.75e-06 1.8e-06 1.75e-06 1.55e-06 1.7e-06
3 1.25e-06 9e-07 1.45e-06 1.2e-06 1.8e-06 1.3e-06 1.6e-06 1.55e-06 1.1e-06 1.25e-06 1.45e-06 1.9e-06 1.35e-06 1.25e-06 1.55e-06 1.2e-06 1.4e-06 1e-06 1.4e-06 1.45e-06 2e-06 1.3e-06 1.5e-06 1.55e-06 1.1e-06 1.55e-06 7.5e-07 1.35e-06 1.35e-06 1.25e-06 1.7e-06 1.2e-06 1.4e-06 1.75e-06 1.4e-06 1.45e-06 1.55e-06 8.5e-07 1.7e-06 1.7e-06 1.5e-06 1.15e-06 1.4e-06
4 1.05e-06 1.95e-06 1.35e-06 1.8e-06 9e-07 7.5e-07 1.75e-06 1.6e-06 2.15e-06 2.2e-06 1.5e-06 7.5e-07 2e-06 1.35e-06 9.5e-07 2.25e-06 1.6e-06 1.45e-06 1.45e-06 2.3e-06 8.5e-07 2.15e-06 1.3e-06 1.7e-06 2.25e-06 1.4e-06 1.75e-06 1.55e-06 2e-06 1.5e-06 1.6e-06 2.25e-06 2.1e-06 1.45e-06 1.75e-06 1.65e-06 1.3e-06 1.95e-06 1.25e-06 1.8e-06 2.05e-06 2.1e-06 2.25e-06
5 1e-06 1.45e-06 1.2e-06 1.3e-06 7.5e-07 6e-07 1.45e-06 1.25e-06 1.7e-06 1.85e-06 1.25e-06 9e-07 1.8e-06 1.1e-06 6e-07 1.7e-06 1.25e-06 9e-07 1.25e-06 1.95e-06 1e-06 1.9e-06 1.25e-06 1.4e-06 1.7e-06 1.4e-06 1.2e-06 1.2e-06 1.8e-06 1.1e-06 1.45e-06 1.7e-06 1.85e-06 1.45e-06 1.8e-06 1.4e-06 1.25e-06 1.45e-06 1.4e-06 1.55e-06 1.95e-06 1.75e-06 1.9e-06
6 1.75e-06 1.75e-06 1.75e-06 1.6e-06 1.75e-06 1.45e-06 2.7e-06 1.7e-06 1.75e-06 2.1e-06 1.9e-06 1.95e-06 2.05e-06 1.75e-06 1.5e-06 1.95e-06 1.65e-06 1.65e-06 1.9e-06 2.2e-06 2.05e-06 2.05e-06 2e-06 1.35e-06 1.95e-06 1.95e-06 1.7e-06 1.6e-06 2.05e-06 1.75e-06 1.6e-06 1.95e-06 2.05e-06 1.85e-06 2.05e-06 1.85e-06 1.75e-06 1.75e-06 2.05e-06 2e-06 2.2e-06 2e-06 2.15e-06
7 1.6e-06 1.55e-06 1.55e-06 1.55e-06 1.6e-06 1.25e-06 1.7e-06 2.3e-06 1.45e-06 1.8e-06 1.65e-06 1.75e-06 1.75e-06 1.55e-06 1.15e-06 1.6e-06 1.35e-06 1.3e-06 1.65e-06 1.85e-06 1.85e-06 1.8e-06 1.9e-06 1.65e-06 1.65e-06 1.85e-06 1.4e-06 1.3e-06 1.8e-06 1.5e-06 1.5e-06 1.6e-06 1.95e-06 1.6e-06 1.95e-06 1.8e-06 1.7e-06 1.6e-06 1.85e-06 1.95e-06 1.9e-06 1.7e-06 1.85e-06
8 1.9e-06 1.15e-06 1.4e-06 1.1e-06 2.15e-06 1.7e-06 1.75e-06 1.45e-06 9e-07 1e-06 1.5e-06 2.35e-06 1.3e-06 1.3e-06 1.8e-06 8.5e-07 1.3e-06 1e-06 1.45e-06 1.2e-06 2.45e-06 1.2e-06 2.05e-06 1.7e-06 7.5e-07 1.85e-06 1e-06 1.25e-06 1.3e-06 1.3e-06 1.65e-06 8.5e-07 1.45e-06 1.95e-06 1.55e-06 1.55e-06 1.85e-06 1e-06 2.05e-06 1.8e-06 1.35e-06 9e-07 1.15e-06
9 1.9e-06 1.35e-06 1.65e-06 1.25e-06 2.2e-06 1.85e-06 2.1e-06 1.8e-06 1e-06 1.4e-06 1.6e-06 2.2e-06 1.35e-06 1.45e-06 2.1e-06 1.1e-06 1.6e-06 1.2e-06 1.5e-06 1.15e-06 2.3e-06 1.25e-06 2.05e-06 2.05e-06 1e-06 1.8e-06 1.15e-06 1.6e-06 1.35e-06 1.45e-06 2e-06 1.1e-06 1.35e-06 2.1e-06 1.4e-06 1.5e-06 2.1e-06 1.25e-06 1.9e-06 1.75e-06 9e-07 7e-07 9e-07
10 1.55e-06 1.35e-06 1.3e-06 1.45e-06 1.5e-06 1.25e-06 1.9e-06 1.65e-06 1.5e-06 1.6e-06 2.3e-06 1.4e-06 1.5e-06 1.35e-06 1.5e-06 1.35e-06 1.55e-06 1.25e-06 1.35e-06 1.5e-06 1.45e-06 1.45e-06 1.6e-06 1.85e-06 1.5e-06 1.6e-06 1.4e-06 1.5e-06 1.7e-06 1.3e-06 1.8e-06 1.35e-06 1.75e-06 1.85e-06 1.8e-06 1.6e-06 1.7e-06 1.45e-06 1.65e-06 1.8e-06 1.65e-06 1.5e-06 1.7e-06
11 1.15e-06 2e-06 1.6e-06 1.9e-06 7.5e-07 9e-07 1.95e-06 1.75e-06 2.35e-06 2.2e-06 1.4e-06 4e-07 2.05e-06 1.5e-06 1.1e-06 2.35e-06 1.75e-06 1.6e-06 1.2e-06 2.05e-06 2e-07 1.95e-06 1.1e-06 1.9e-06 2.4e-06 1.25e-06 1.9e-06 1.7e-06 2.1e-06 1.6e-06 1.8e-06 2.35e-06 1.95e-06 1.55e-06 1.95e-06 1.65e-06 1.15e-06 2.05e-06 1e-06 1.8e-06 1.7e-06 2.1e-06 2.25e-06
12 1.7e-06 1.2e-06 1.5e-06 1.35e-06 2e-06 1.8e-06 2.05e-06 1.75e-06 1.3e-06 1.35e-06 1.5e-06 2.05e-06 1.7e-06 1.65e-06 2e-06 1.1e-06 1.8e-06 1.4e-06 1.65e-06 1.2e-06 2.15e-06 1e-06 1.9e-06 2e-06 1.35e-06 1.65e-06 1.3e-06 1.75e-06 1.1e-06 1.55e-06 1.9e-06 1.1e-06 1.3e-06 1.65e-06 1.5e-06 1.8e-06 2e-06 1.4e-06 1.45e-06 1.95e-06 1.3e-06 1.25e-06 1.4e-06
13 1.5e-06 1.45e-06 1.3e-06 1.25e-06 1.35e-06 1.1e-06 1.75e-06 1.55e-06 1.3e-06 1.45e-06 1.35e-06 1.5e-06 1.65e-06 1.9e-06 1.4e-06 1.4e-06 1.35e-06 1.05e-06 1.25e-06 1.65e-06 1.55e-06 1.6e-06 1.5e-06 1.7e-06 1.25e-06 1.5e-06 1.2e-06 1.3e-06 1.6e-06 1.2e-06 1.7e-06 1.4e-06 1.65e-06 1.8e-06 1.65e-06 1.45e-06 1.65e-06 1.3e-06 1.65e-06 1.7e-06 1.65e-06 1.35e-06 1.6e-06
14 1.2e-06 1.65e-06 1.4e-06 1.55e-06 9.5e-07 6e-07 1.5e-06 1.15e-06 1.8e-06 2.1e-06 1.5e-06 1.1e-06 2e-06 1.4e-06 1e-06 1.95e-06 1.2e-06 1.15e-06 1.5e-06 2.15e-06 1.2e-06 2.1e-06 1.5e-06 1.45e-06 2e-06 1.65e-06 1.45e-06 1.15e-06 2.05e-06 1.35e-06 1.35e-06 1.95e-06 2.15e-06 1.35e-06 2e-06 1.65e-06 1.3e-06 1.7e-06 1.6e-06 1.8e-06 2.15e-06 2e-06 2.15e-06
15 1.9e-06 9.5e-07 1.3e-06 1.2e-06 2.25e-06 1.7e-06 1.95e-06 1.6e-06 8.5e-07 1.1e-06 1.35e-06 2.35e-06 1.1e-06 1.4e-06 1.95e-06 9e-07 1.55e-06 1.1e-06 1.55e-06 1e-06 2.45e-06 1e-06 2.15e-06 1.9e-06 5.5e-07 1.8e-06 1.1e-06 1.5e-06 1.1e-06 1.3e-06 1.85e-06 4.5e-07 1.45e-06 2.1e-06 1.65e-06 1.65e-06 2.1e-06 1.1e-06 2.05e-06 1.6e-06 1.35e-06 1e-06 9.5e-07
16 1.65e-06 1.55e-06 1.5e-06 1.4e-06 1.6e-06 1.25e-06 1.65e-06 1.35e-06 1.3e-06 1.6e-06 1.55e-06 1.75e-06 1.8e-06 1.35e-06 1.2e-06 1.55e-06 2.3e-06 1.2e-06 1.5e-06 1.85e-06 1.85e-06 1.8e-06 1.75e-06 1.6e-06 1.45e-06 1.8e-06 1.35e-06 1.15e-06 1.8e-06 1.3e-06 1.55e-06 1.55e-06 1.9e-06 1.65e-06 1.9e-06 1.65e-06 1.7e-06 1.45e-06 1.9e-06 1.9e-06 1.9e-06 1.5e-06 1.8e-06
17 1.35e-06 1.15e-06 1.25e-06 1e-06 1.45e-06 9e-07 1.65e-06 1.3e-06 1e-06 1.2e-06 1.25e-06 1.6e-06 1.4e-06 1.05e-06 1.15e-06 1.1e-06 1.2e-06 1.4e-06 1.2e-06 1.4e-06 1.7e-06 1.4e-06 1.55e-06 1.6e-06 1e-06 1.55e-06 8.5e-07 1.15e-06 1.4e-06 1.05e-06 1.55e-06 1.1e-06 1.55e-06 1.7e-06 1.6e-06 1.3e-06 1.6e-06 1.05e-06 1.65e-06 1.55e-06 1.5e-06 1.1e-06 1.35e-06
18 1.5e-06 1.55e-06 1.5e-06 1.4e-06 1.45e-06 1.25e-06 1.9e-06 1.65e-06 1.45e-06 1.5e-06 1.35e-06 1.2e-06 1.65e-06 1.25e-06 1.5e-06 1.55e-06 1.5e-06 1.2e-06 2.3e-06 1.55e-06 1.15e-06 1.5e-06 1.4e-06 1.85e-06 1.45e-06 1.45e-06 1.35e-06 1.45e-06 1.65e-06 1.35e-06 1.8e-06 1.55e-06 1.6e-06 1.8e-06 1.75e-06 1.5e-06 1.55e-06 1.45e-06 1.45e-06 1.75e-06 1.45e-06 1.4e-06 1.65e-06
19 1.95e-06 1.2e-06 1.55e-06 1.45e-06 2.3e-06 1.95e-06 2.2e-06 1.85e-06 1.2e-06 1.15e-06 1.5e-06 2.05e-06 1.2e-06 1.65e-06 2.15e-06 1e-06 1.85e-06 1.4e-06 1.55e-06 1.5e-06 2.05e-06 9.5e-07 2.1e-06 2.15e-06 1.25e-06 1.75e-06 1.35e-06 1.8e-06 1.45e-06 1.6e-06 2.05e-06 1e-06 1.3e-06 2.15e-06 1.6e-06 1.8e-06 2e-06 1.4e-06 1.8e-06 1.95e-06 9e-07 1.05e-06 1.2e-06
20 1.25e-06 2.1e-06 1.7e-06 2e-06 8.5e-07 1e-06 2.05e-06 1.85e-06 2.45e-06 2.3e-06 1.45e-06 2e-07 2.15e-06 1.55e-06 1.2e-06 2.45e-06 1.85e-06 1.7e-06 1.15e-06 2.05e-06 0.0 1.95e-06 1.05e-06 2e-06 2.5e-06 1.25e-06 2e-06 1.8e-06 2.2e-06 1.7e-06 1.9e-06 2.45e-06 1.95e-06 1.65e-06 2.05e-06 1.75e-06 1.15e-06 2.15e-06 1e-06 1.9e-06 1.7e-06 2.2e-06 2.35e-06
21 1.75e-06 1.1e-06 1.5e-06 1.3e-06 2.15e-06 1.9e-06 2.05e-06 1.8e-06 1.2e-06 1.25e-06 1.45e-06 1.95e-06 1e-06 1.6e-06 2.1e-06 1e-06 1.8e-06 1.4e-06 1.5e-06 9.5e-07 1.95e-06 1.5e-06 1.85e-06 2e-06 1.25e-06 1.5e-06 1.3e-06 1.75e-06 1.25e-06 1.55e-06 1.95e-06 1e-06 1.2e-06 1.9e-06 1.5e-06 1.75e-06 1.85e-06 1.3e-06 1.55e-06 1.9e-06 1.1e-06 1.15e-06 1.3e-06
22 1.3e-06 1.75e-06 1.75e-06 1.5e-06 1.3e-06 1.25e-06 2e-06 1.9e-06 2.05e-06 2.05e-06 1.6e-06 1.1e-06 1.9e-06 1.5e-06 1.5e-06 2.15e-06 1.75e-06 1.55e-06 1.4e-06 2.1e-06 1.05e-06 1.85e-06 2.1e-06 1.95e-06 2.05e-06 1.45e-06 1.55e-06 1.7e-06 1.9e-06 1.6e-06 2e-06 2.15e-06 1.8e-06 1.7e-06 1.7e-06 1.8e-06 1.45e-06 1.65e-06 1.35e-06 2.05e-06 1.9e-06 1.95e-06 2.2e-06
23 1.7e-06 1.7e-06 1.7e-06 1.55e-06 1.7e-06 1.4e-06 1.35e-06 1.65e-06 1.7e-06 2.05e-06 1.85e-06 1.9e-06 2e-06 1.7e-06 1.45e-06 1.9e-06 1.6e-06 1.6e-06 1.85e-06 2.15e-06 2e-06 2e-06 1.95e-06 2.6e-06 1.9e-06 1.9e-06 1.65e-06 1.55e-06 2e-06 1.7e-06 1.6e-06 1.9e-06 2e-06 1.8e-06 2e-06 1.85e-06 1.7e-06 1.7e-06 2e-06 2e-06 2.15e-06 1.95e-06 2.1e-06
24 1.95e-06 1.2e-06 1.5e-06 1.1e-06 2.25e-06 1.7e-06 1.95e-06 1.65e-06 7.5e-07 1e-06 1.5e-06 2.4e-06 1.35e-06 1.25e-06 2e-06 5.5e-07 1.45e-06 1e-06 1.45e-06 1.25e-06 2.5e-06 1.25e-06 2.05e-06 1.9e-06 4e-07 1.8e-06 1e-06 1.4e-06 1e-06 1.3e-06 1.9e-06 5.5e-07 1.45e-06 2.15e-06 1.65e-06 1.55e-06 2.15e-06 1.05e-06 2.1e-06 1.5e-06 1.4e-06 9e-07 8.5e-07
25 1.45e-06 1.7e-06 1.65e-06 1.55e-06 1.4e-06 1.4e-06 1.95e-06 1.85e-06 1.85e-06 1.8e-06 1.6e-06 1.25e-06 1.65e-06 1.5e-06 1.65e-06 1.8e-06 1.8e-06 1.55e-06 1.45e-06 1.75e-06 1.25e-06 1.5e-06 1.45e-06 1.9e-06 1.8e-06 2.3e-06 1.6e-06 1.75e-06 1.6e-06 1.65e-06 1.9e-06 1.8e-06 1.55e-06 1.7e-06 1.65e-06 1.75e-06 1.55e-06 1.7e-06 1.3e-06 1.85e-06 1.55e-06 1.7e-06 1.8e-06
26 1.35e-06 1e-06 1.4e-06 7.5e-07 1.75e-06 1.2e-06 1.7e-06 1.4e-06 1e-06 1.15e-06 1.4e-06 1.9e-06 1.3e-06 1.2e-06 1.45e-06 1.1e-06 1.35e-06 8.5e-07 1.35e-06 1.35e-06 2e-06 1.3e-06 1.55e-06 1.65e-06 1e-06 1.6e-06 1.2e-06 1.3e-06 1.3e-06 1.2e-06 1.7e-06 1.1e-06 1.4e-06 1.75e-06 1.4e-06 1.45e-06 1.65e-06 9e-07 1.7e-06 1.7e-06 1.4e-06 1.05e-06 1.3e-06
27 1.6e-06 1.5e-06 1.45e-06 1.35e-06 1.55e-06 1.2e-06 1.6e-06 1.3e-06 1.25e-06 1.6e-06 1.5e-06 1.7e-06 1.75e-06 1.3e-06 1.15e-06 1.5e-06 1.15e-06 1.15e-06 1.45e-06 1.8e-06 1.8e-06 1.75e-06 1.7e-06 1.55e-06 1.4e-06 1.75e-06 1.3e-06 2.2e-06 1.75e-06 1.3e-06 1.5e-06 1.5e-06 1.85e-06 1.6e-06 1.85e-06 1.6e-06 1.65e-06 1.4e-06 1.85e-06 1.85e-06 1.85e-06 1.5e-06 1.75e-06
28 1.75e-06 1.45e-06 1.7e-06 1.35e-06 2e-06 1.8e-06 2.05e-06 1.8e-06 1.3e-06 1.35e-06 1.7e-06 2.1e-06 1.1e-06 1.6e-06 2.05e-06 1.1e-06 1.8e-06 1.4e-06 1.65e-06 1.45e-06 2.2e-06 1.25e-06 1.9e-06 2e-06 1e-06 1.6e-06 1.3e-06 1.75e-06 1.8e-06 1.65e-06 1.95e-06 1.1e-06 1.3e-06 1.7e-06 1.5e-06 1.8e-06 2.05e-06 1.45e-06 1.5e-06 1.75e-06 1.35e-06 1.25e-06 1.2e-06
29 1.5e-06 1.3e-06 1.3e-06 1.25e-06 1.5e-06 1.1e-06 1.75e-06 1.5e-06 1.3e-06 1.45e-06 1.3e-06 1.6e-06 1.55e-06 1.2e-06 1.35e-06 1.3e-06 1.3e-06 1.05e-06 1.35e-06 1.6e-06 1.7e-06 1.55e-06 1.6e-06 1.7e-06 1.3e-06 1.65e-06 1.2e-06 1.3e-06 1.65e-06 2e-06 1.7e-06 1.3e-06 1.75e-06 1.8e-06 1.8e-06 1.5e-06 1.7e-06 1.3e-06 1.75e-06 1.75e-06 1.75e-06 1.35e-06 1.65e-06
30 1.65e-06 1.7e-06 1.65e-06 1.7e-06 1.6e-06 1.45e-06 1.6e-06 1.5e-06 1.65e-06 2e-06 1.8e-06 1.8e-06 1.9e-06 1.7e-06 1.35e-06 1.85e-06 1.55e-06 1.55e-06 1.8e-06 2.05e-06 1.9e-06 1.95e-06 2e-06 1.6e-06 1.9e-06 1.9e-06 1.7e-06 1.5e-06 1.95e-06 1.7e-06 2.6e-06 1.85e-06 2.1e-06 1.7e-06 2e-06 1.75e-06 1.7e-06 1.75e-06 1.9e-06 1.9e-06 2.05e-06 1.9e-06 2.05e-06
31 1.9e-06 9.5e-07 1.3e-06 1.2e-06 2.25e-06 1.7e-06 1.95e-06 1.6e-06 8.5e-07 1.1e-06 1.35e-06 2.35e-06 1.1e-06 1.4e-06 1.95e-06 4.5e-07 1.55e-06 1.1e-06 1.55e-06 1e-06 2.45e-06 1e-06 2.15e-06 1.9e-06 5.5e-07 1.8e-06 1.1e-06 1.5e-06 1.1e-06 1.3e-06 1.85e-06 9e-07 1.45e-06 2.1e-06 1.65e-06 1.65e-06 2.1e-06 1.1e-06 2.05e-06 1.6e-06 1.35e-06 1e-06 9.5e-07
32 1.85e-06 1.55e-06 1.8e-06 1.4e-06 2.1e-06 1.85e-06 2.05e-06 1.95e-06 1.45e-06 1.35e-06 1.75e-06 1.95e-06 1.3e-06 1.65e-06 2.15e-06 1.45e-06 1.9e-06 1.55e-06 1.6e-06 1.3e-06 1.95e-06 1.2e-06 1.8e-06 2e-06 1.45e-06 1.55e-06 1.4e-06 1.85e-06 1.3e-06 1.75e-06 2.1e-06 1.45e-06 1.9e-06 1.85e-06 1.45e-06 1.9e-06 1.95e-06 1.55e-06 1.5e-06 2.05e-06 1.05e-06 1.25e-06 1.4e-06
33 1.55e-06 1.9e-06 1.8e-06 1.75e-06 1.45e-06 1.45e-06 1.85e-06 1.6e-06 1.95e-06 2.1e-06 1.85e-06 1.55e-06 1.65e-06 1.8e-06 1.35e-06 2.1e-06 1.65e-06 1.7e-06 1.8e-06 2.15e-06 1.65e-06 1.9e-06 1.7e-06 1.8e-06 2.15e-06 1.7e-06 1.75e-06 1.6e-06 1.7e-06 1.8e-06 1.7e-06 2.1e-06 1.85e-06 2.5e-06 1.85e-06 2e-06 1.7e-06 1.95e-06 1.4e-06 2.15e-06 1.95e-06 2e-06 2.15e-06
34 1.6e-06 1.5e-06 1.65e-06 1.4e-06 1.75e-06 1.8e-06 2.05e-06 1.95e-06 1.55e-06 1.4e-06 1.8e-06 1.95e-06 1.5e-06 1.65e-06 2e-06 1.65e-06 1.9e-06 1.6e-06 1.75e-06 1.6e-06 2.05e-06 1.5e-06 1.7e-06 2e-06 1.65e-06 1.65e-06 1.4e-06 1.85e-06 1.5e-06 1.8e-06 2e-06 1.65e-06 1.45e-06 1.85e-06 2.1e-06 1.8e-06 1.8e-06 1.5e-06 1.65e-06 1.95e-06 1.2e-06 1.3e-06 1.45e-06
35 1.6e-06 1.6e-06 1.65e-06 1.45e-06 1.65e-06 1.4e-06 1.85e-06 1.8e-06 1.55e-06 1.5e-06 1.6e-06 1.65e-06 1.8e-06 1.45e-06 1.65e-06 1.65e-06 1.65e-06 1.3e-06 1.5e-06 1.8e-06 1.75e-06 1.75e-06 1.8e-06 1.85e-06 1.55e-06 1.75e-06 1.45e-06 1.6e-06 1.8e-06 1.5e-06 1.75e-06 1.65e-06 1.9e-06 2e-06 1.8e-06 2.5e-06 1.8e-06 1.5e-06 1.8e-06 1.55e-06 1.65e-06 1.4e-06 1.65e-06
36 1.3e-06 1.65e-06 1.65e-06 1.55e-06 1.3e-06 1.25e-06 1.75e-06 1.7e-06 1.85e-06 2.1e-06 1.7e-06 1.15e-06 2e-06 1.65e-06 1.3e-06 2.1e-06 1.7e-06 1.6e-06 1.55e-06 2e-06 1.15e-06 1.85e-06 1.45e-06 1.7e-06 2.15e-06 1.55e-06 1.65e-06 1.65e-06 2.05e-06 1.7e-06 1.7e-06 2.1e-06 1.95e-06 1.7e-06 1.8e-06 1.8e-06 2.1e-06 1.65e-06 1.5e-06 1.95e-06 1.85e-06 2e-06 2.15e-06
37 1.45e-06 9.5e-07 1.45e-06 8.5e-07 1.95e-06 1.45e-06 1.75e-06 1.6e-06 1e-06 1.25e-06 1.45e-06 2.05e-06 1.4e-06 1.3e-06 1.7e-06 1.1e-06 1.45e-06 1.05e-06 1.45e-06 1.4e-06 2.15e-06 1.3e-06 1.65e-06 1.7e-06 1.05e-06 1.7e-06 9e-07 1.4e-06 1.45e-06 1.3e-06 1.75e-06 1.1e-06 1.55e-06 1.95e-06 1.5e-06 1.5e-06 1.65e-06 1.5e-06 1.9e-06 1.75e-06 1.55e-06 1.15e-06 1.4e-06
38 1.35e-06 1.85e-06 1.75e-06 1.7e-06 1.25e-06 1.4e-06 2.05e-06 1.85e-06 2.05e-06 1.9e-06 1.65e-06 1e-06 1.45e-06 1.65e-06 1.6e-06 2.05e-06 1.9e-06 1.65e-06 1.45e-06 1.8e-06 1e-06 1.55e-06 1.35e-06 2e-06 2.1e-06 1.3e-06 1.7e-06 1.85e-06 1.5e-06 1.75e-06 1.9e-06 2.05e-06 1.5e-06 1.4e-06 1.65e-06 1.8e-06 1.5e-06 1.9e-06 1.8e-06 1.95e-06 1.45e-06 1.8e-06 1.95e-06
39 1.75e-06 1.75e-06 1.8e-06 1.7e-06 1.8e-06 1.55e-06 2e-06 1.95e-06 1.8e-06 1.75e-06 1.8e-06 1.8e-06 1.95e-06 1.7e-06 1.8e-06 1.6e-06 1.9e-06 1.55e-06 1.75e-06 1.95e-06 1.9e-06 1.9e-06 2.05e-06 2e-06 1.5e-06 1.85e-06 1.7e-06 1.85e-06 1.75e-06 1.75e-06 1.9e-06 1.6e-06 2.05e-06 2.15e-06 1.95e-06 1.55e-06 1.95e-06 1.75e-06 1.95e-06 2.8e-06 1.8e-06 1.65e-06 1.6e-06
40 1.8e-06 1.5e-06 1.75e-06 1.5e-06 2.05e-06 1.95e-06 2.2e-06 1.9e-06 1.35e-06 9e-07 1.65e-06 1.7e-06 1.3e-06 1.65e-06 2.15e-06 1.35e-06 1.9e-06 1.5e-06 1.45e-06 9e-07 1.7e-06 1.1e-06 1.9e-06 2.15e-06 1.4e-06 1.55e-06 1.4e-06 1.85e-06 1.35e-06 1.75e-06 2.05e-06 1.35e-06 1.05e-06 1.95e-06 1.2e-06 1.65e-06 1.85e-06 1.55e-06 1.45e-06 1.8e-06 6e-07 8e-07 9.5e-07
41 1.8e-06 1.25e-06 1.55e-06 1.15e-06 2.1e-06 1.75e-06 2e-06 1.7e-06 9e-07 7e-07 1.5e-06 2.1e-06 1.25e-06 1.35e-06 2e-06 1e-06 1.5e-06 1.1e-06 1.4e-06 1.05e-06 2.2e-06 1.15e-06 1.95e-06 1.95e-06 9e-07 1.7e-06 1.05e-06 1.5e-06 1.25e-06 1.35e-06 1.9e-06 1e-06 1.25e-06 2e-06 1.3e-06 1.4e-06 2e-06 1.15e-06 1.8e-06 1.65e-06 8e-07 1.2e-06 9e-07
42 1.95e-06 1.4e-06 1.7e-06 1.4e-06 2.25e-06 1.9e-06 2.15e-06 1.85e-06 1.15e-06 9e-07 1.7e-06 2.25e-06 1.4e-06 1.6e-06 2.15e-06 9.5e-07 1.8e-06 1.35e-06 1.65e-06 1.2e-06 2.35e-06 1.3e-06 2.2e-06 2.1e-06 8.5e-07 1.8e-06 1.3e-06 1.75e-06 1.2e-06 1.65e-06 2.05e-06 9.5e-07 1.4e-06 2.15e-06 1.45e-06 1.65e-06 2.15e-06 1.4e-06 1.95e-06 1.6e-06 9.5e-07 9e-07 1.5e-06
