 slim_761954632 slim_761954642 slim_761954609 slim_761954610 slim_761954631 slim_761954627 slim_761954629 slim_761954638 slim_761954597 slim_761954601 slim_761954643 slim_761954599 slim_761954622 slim_761954598 slim_761954618 slim_761954628 slim_761954595 slim_761954611 slim_761954602 slim_761954608 slim_761954613 slim_761954633 slim_761954647 slim_761954612 slim_761954596 slim_761954634 slim_761954630 slim_761954603 slim_761954588 slim_761954606 slim_761954645 slim_761954593 slim_761954616 slim_761954589 slim_761954649 slim_761954591 slim_761954583 slim_761954585 slim_761954637 slim_761954604 slim_761954635 slim_761954590 slim_761954607 slim_761954646 slim_761954594 slim_761954620 slim_761954621 slim_761954641 slim_761954640 slim_761954636 slim_761954626 slim_761954605 slim_761954584 slim_761954644 slim_761954619 slim_761954615 slim_761954586 slim_761954639 slim_761954625 slim_761954624 slim_761954617 slim_761954592 slim_761954587 slim_761954650 slim_761954614 slim_761954600 slim_761954648 slim_761954623
0 2.2e-06 1.85e-06 2.65e-06 2.05e-06 1.2e-06 1.3e-06 1.85e-06 1.85e-06 2.9e-06 2.1e-06 1.4e-06 1.1e-06 2.45e-06 2.75e-06 1.85e-06 1.85e-06 2.1e-06 2.95e-06 2.15e-06 2.15e-06 2.15e-06 2.05e-06 1.25e-06 2.3e-06 2.1e-06 1.25e-06 2e-06 2.2e-06 1.75e-06 2e-06 1.35e-06 2.25e-06 3.05e-06 1.95e-06 1.6e-06 1.35e-06 2.65e-06 2.2e-06 2.2e-06 2.75e-06 1.85e-06 2.2e-06 2.15e-06 2.1e-06 1.35e-06 2.85e-06 1.95e-06 2.05e-06 1.7e-06 2.8e-06 2.1e-06 3.05e-06 1.5e-06 2.45e-06 2.3e-06 2.4e-06 2.2e-06 2.2e-06 2e-06 1.6e-06 2.3e-06 1.2e-06 1.75e-06 1.45e-06 2.25e-06 2.45e-06 1.95e-06 2.05e-06
1 1.85e-06 1.5e-06 2.05e-06 2e-06 2.2e-06 1.9e-06 2.15e-06 1.35e-06 1.9e-06 1.3e-06 1.95e-06 9e-07 1.95e-06 1.6e-06 1.5e-06 1e-06 2.1e-06 2.05e-06 1.8e-06 1.8e-06 1.75e-06 2.45e-06 1.9e-06 1.75e-06 1.6e-06 2.3e-06 1.25e-06 1.85e-06 1.8e-06 2.2e-06 1.55e-06 1.55e-06 2.15e-06 1.15e-06 1.75e-06 1.5e-06 2.55e-06 1.75e-06 1.5e-06 1.75e-06 1.35e-06 2.15e-06 1.85e-06 1.65e-06 1.95e-06 2e-06 1.25e-06 1.65e-06 1.7e-06 1.55e-06 1.7e-06 2.15e-06 2.1e-06 2.3e-06 1.85e-06 1.95e-06 1.65e-06 1.9e-06 1.65e-06 1.7e-06 1.75e-06 1.35e-06 1.8e-06 1.55e-06 2.2e-06 1.85e-06 1.5e-06 1.7e-06
2 2.65e-06 2.05e-06 1.1e-06 1.15e-06 2.1e-06 2.35e-06 2.3e-06 2.35e-06 2.5e-06 2.15e-06 2.85e-06 2.5e-06 1.75e-06 1.5e-06 1.85e-06 2.1e-06 2e-06 2.3e-06 2.45e-06 2.85e-06 2.6e-06 2.55e-06 2.35e-06 2.35e-06 1.8e-06 2.25e-06 2.1e-06 1.7e-06 2.2e-06 1.75e-06 2.7e-06 1.85e-06 2.4e-06 2e-06 2.7e-06 2.1e-06 2.85e-06 2.6e-06 1.95e-06 2.4e-06 2.35e-06 1.3e-06 2.9e-06 1.9e-06 2.4e-06 2e-06 2.05e-06 1.65e-06 2.45e-06 1.55e-06 1.65e-06 2.4e-06 2.55e-06 2.2e-06 2.95e-06 2.15e-06 2.2e-06 1.75e-06 1.6e-06 2.15e-06 1.95e-06 2.1e-06 2.2e-06 2.35e-06 2.35e-06 8e-07 1.85e-06 1.65e-06
3 2.05e-06 2e-06 1.15e-06 1.9e-06 1.45e-06 1.7e-06 2e-06 2.3e-06 2.75e-06 2.1e-06 2.3e-06 2e-06 1.8e-06 1.85e-06 1.7e-06 2.15e-06 2e-06 2.55e-06 2.5e-06 2.65e-06 2.65e-06 2.35e-06 1.8e-06 2.25e-06 1.75e-06 1.6e-06 2.05e-06 1.65e-06 2.05e-06 1.5e-06 2.2e-06 1.9e-06 2.65e-06 1.95e-06 2.15e-06 1.45e-06 2.65e-06 2.6e-06 1.85e-06 2.65e-06 2.3e-06 1.2e-06 2.7e-06 1.9e-06 1.75e-06 2.5e-06 2e-06 1.5e-06 1.85e-06 1.95e-06 1.6e-06 2.65e-06 2e-06 2.05e-06 2.75e-06 2.05e-06 2.1e-06 1.65e-06 1.4e-06 1.65e-06 1.95e-06 1.45e-06 2.05e-06 1.8e-06 2.1e-06 1.35e-06 1.75e-06 1.45e-06
4 1.2e-06 2.2e-06 2.1e-06 1.45e-06 1.2e-06 1.05e-06 1.6e-06 2.1e-06 3.15e-06 2.35e-06 1.5e-06 1.65e-06 2.2e-06 2.65e-06 1.75e-06 2.3e-06 1.8e-06 3e-06 2.35e-06 2.5e-06 2.45e-06 1.85e-06 1.05e-06 2.35e-06 2.05e-06 7.5e-07 2.25e-06 2.05e-06 1.7e-06 1.5e-06 1.55e-06 2.2e-06 3.1e-06 2.2e-06 1.8e-06 1.2e-06 2.55e-06 2.4e-06 2.2e-06 3e-06 2.1e-06 1.65e-06 2.55e-06 2.05e-06 1.1e-06 2.9e-06 2.25e-06 1.75e-06 1.5e-06 2.8e-06 1.9e-06 3.1e-06 1.3e-06 2.15e-06 2.6e-06 2.25e-06 2.25e-06 1.9e-06 1.7e-06 1.5e-06 2.2e-06 1.15e-06 1.7e-06 1.45e-06 1.95e-06 1.95e-06 1.9e-06 1.75e-06
5 1.3e-06 1.9e-06 2.35e-06 1.7e-06 1.05e-06 1.8e-06 1.75e-06 1.7e-06 2.9e-06 2.1e-06 1.35e-06 1.35e-06 2.25e-06 2.5e-06 1.85e-06 2e-06 1.9e-06 2.8e-06 2.1e-06 2.25e-06 2.2e-06 2e-06 1e-06 2.15e-06 2.05e-06 1.15e-06 2.05e-06 2.05e-06 1.8e-06 1.8e-06 1.15e-06 2.2e-06 2.9e-06 1.95e-06 1.7e-06 1.15e-06 2.55e-06 2.2e-06 1.95e-06 2.75e-06 1.7e-06 1.95e-06 2.3e-06 2.05e-06 9.5e-07 2.7e-06 2e-06 1.8e-06 1.6e-06 2.6e-06 1.9e-06 2.9e-06 1.2e-06 2.4e-06 2.35e-06 2.2e-06 2.15e-06 1.95e-06 1.7e-06 1.5e-06 2.25e-06 1.1e-06 1.8e-06 1.45e-06 2.05e-06 2.25e-06 1.9e-06 1.75e-06
6 1.85e-06 2.15e-06 2.3e-06 2e-06 1.6e-06 1.75e-06 3.1e-06 2.1e-06 2.85e-06 2e-06 2.15e-06 2e-06 2.2e-06 1.9e-06 2.05e-06 2.25e-06 2.05e-06 2.6e-06 2.2e-06 2.7e-06 2.3e-06 2.25e-06 1.75e-06 2.15e-06 2.3e-06 1.65e-06 2e-06 2.35e-06 1.95e-06 2.15e-06 1.9e-06 2.4e-06 2.7e-06 1.95e-06 2.35e-06 1.8e-06 2.95e-06 2.25e-06 1.8e-06 2.8e-06 2.1e-06 2.2e-06 2.75e-06 2.3e-06 1.8e-06 2.2e-06 2e-06 1.8e-06 2.15e-06 1.9e-06 1.9e-06 2.7e-06 2e-06 2.6e-06 2.75e-06 2.25e-06 2.4e-06 2e-06 1.75e-06 2.1e-06 2.45e-06 1.8e-06 1.95e-06 2.05e-06 2.5e-06 2.2e-06 2.15e-06 1.8e-06
7 1.85e-06 1.35e-06 2.35e-06 2.3e-06 2.1e-06 1.7e-06 2.1e-06 2.5e-06 2.2e-06 1.75e-06 1.8e-06 1.4e-06 2.3e-06 1.95e-06 1.9e-06 1.5e-06 2.05e-06 2.3e-06 1.85e-06 2.1e-06 1.8e-06 2.25e-06 1.7e-06 2e-06 2e-06 2.2e-06 1.7e-06 2.1e-06 1.8e-06 2.5e-06 1.45e-06 1.95e-06 2.4e-06 1.6e-06 2.15e-06 1.9e-06 2.8e-06 1.8e-06 1.9e-06 2.05e-06 1.25e-06 2.45e-06 2.15e-06 2.05e-06 1.75e-06 2e-06 1.7e-06 2.05e-06 2.1e-06 1.95e-06 2.05e-06 2.4e-06 1.9e-06 2.65e-06 2.15e-06 2.3e-06 2.05e-06 2.2e-06 2e-06 2.1e-06 2.15e-06 1.75e-06 1.8e-06 1.95e-06 2.4e-06 2.15e-06 1.9e-06 2.05e-06
8 2.9e-06 1.9e-06 2.5e-06 2.75e-06 3.15e-06 2.9e-06 2.85e-06 2.2e-06 2.5e-06 2.2e-06 2.95e-06 2.2e-06 2.3e-06 2e-06 2.25e-06 1.95e-06 2.65e-06 1.6e-06 2.45e-06 1.75e-06 2.45e-06 2.4e-06 2.9e-06 1.95e-06 2.35e-06 3.25e-06 2.2e-06 2.35e-06 2.35e-06 2.6e-06 2.65e-06 2.05e-06 1.7e-06 2.1e-06 2.95e-06 2.7e-06 2.8e-06 2.3e-06 2.4e-06 1.3e-06 2.2e-06 2.9e-06 1.8e-06 2.5e-06 2.95e-06 2.25e-06 2.15e-06 2.5e-06 2.65e-06 2e-06 2.55e-06 1.7e-06 3.1e-06 2.95e-06 1.85e-06 2.8e-06 2.35e-06 2.65e-06 2.45e-06 2.95e-06 2.05e-06 2.55e-06 2.35e-06 2.8e-06 2.05e-06 2.25e-06 2.2e-06 2.5e-06
9 2.1e-06 1.3e-06 2.15e-06 2.1e-06 2.35e-06 2.1e-06 2e-06 1.75e-06 2.2e-06 2.4e-06 2.2e-06 1.25e-06 1.85e-06 1.35e-06 1.75e-06 1.4e-06 2.2e-06 2.1e-06 1.85e-06 2.15e-06 1.85e-06 2.65e-06 2.05e-06 1.75e-06 1.85e-06 2.3e-06 1.3e-06 2e-06 2.1e-06 2.15e-06 1.7e-06 1.85e-06 2.2e-06 1.2e-06 1.95e-06 1.6e-06 2.75e-06 2e-06 1.3e-06 2.15e-06 1.75e-06 2.2e-06 2.2e-06 1.9e-06 2.15e-06 1.9e-06 1.3e-06 1.65e-06 2e-06 1.25e-06 1.6e-06 2.2e-06 2.25e-06 2.5e-06 2.1e-06 1.9e-06 1.9e-06 1.8e-06 1.6e-06 1.75e-06 2e-06 1.6e-06 2.1e-06 1.65e-06 2.45e-06 2.05e-06 1.75e-06 1.65e-06
10 1.4e-06 1.95e-06 2.85e-06 2.3e-06 1.5e-06 1.35e-06 2.15e-06 1.8e-06 2.95e-06 2.2e-06 2e-06 1.15e-06 2.6e-06 2.9e-06 2e-06 1.9e-06 2.3e-06 3.05e-06 2.25e-06 2.2e-06 2.25e-06 2.25e-06 1.25e-06 2.4e-06 2.05e-06 1.5e-06 2.15e-06 2.25e-06 2e-06 2.1e-06 1.25e-06 2.35e-06 3.15e-06 2.05e-06 1.6e-06 1.5e-06 2.6e-06 2.35e-06 2.4e-06 2.8e-06 1.8e-06 2.2e-06 2.25e-06 2.05e-06 1.4e-06 3.05e-06 2.1e-06 2.3e-06 1.85e-06 3e-06 2.1e-06 3.15e-06 1.3e-06 2.45e-06 2.3e-06 2.4e-06 2.15e-06 2.15e-06 2.25e-06 1.5e-06 2.4e-06 1.35e-06 2e-06 1.35e-06 2.35e-06 2.65e-06 1.9e-06 2.3e-06
11 1.1e-06 9e-07 2.5e-06 2e-06 1.65e-06 1.35e-06 2e-06 1.4e-06 2.2e-06 1.25e-06 1.15e-06 1e-07 2.05e-06 2.2e-06 1.4e-06 8.5e-07 2.1e-06 2.4e-06 1.7e-06 1.4e-06 1.65e-06 2.3e-06 1.25e-06 1.75e-06 1.5e-06 1.65e-06 1.2e-06 1.75e-06 1.75e-06 1.85e-06 9e-07 1.7e-06 2.5e-06 1.1e-06 9.5e-07 9e-07 2.25e-06 1.8e-06 1.55e-06 2.05e-06 1.4e-06 2.05e-06 1.45e-06 1.55e-06 1.4e-06 2.55e-06 1.1e-06 1.75e-06 1.25e-06 2.15e-06 1.65e-06 2.5e-06 1.45e-06 2.2e-06 1.55e-06 1.9e-06 1.55e-06 1.85e-06 1.7e-06 1e-06 1.8e-06 7e-07 1.75e-06 8.5e-07 2e-06 2.3e-06 1.4e-06 1.75e-06
12 2.45e-06 1.95e-06 1.75e-06 1.8e-06 2.2e-06 2.25e-06 2.2e-06 2.3e-06 2.3e-06 1.85e-06 2.6e-06 2.05e-06 2.6e-06 1.35e-06 1.85e-06 2.05e-06 2.05e-06 1.95e-06 2.2e-06 2.35e-06 2.35e-06 2.7e-06 2.2e-06 2.1e-06 2.05e-06 2.25e-06 1.8e-06 2.15e-06 2.3e-06 1.6e-06 2.35e-06 1.6e-06 2e-06 1.7e-06 2.35e-06 1.9e-06 2.65e-06 2.3e-06 1.55e-06 2.2e-06 2.3e-06 1.9e-06 2.4e-06 2.05e-06 2.3e-06 1.85e-06 1.7e-06 1.6e-06 2.1e-06 1.4e-06 1.6e-06 2.05e-06 2.4e-06 2.4e-06 2.45e-06 1.9e-06 2.15e-06 1.7e-06 1.55e-06 2.1e-06 1.65e-06 1.9e-06 2.3e-06 2.1e-06 2.15e-06 1.7e-06 1.9e-06 1.6e-06
