 slim_762371882 slim_762371883 slim_762371868 slim_762371889 slim_762371885 slim_762371881 slim_762371872 slim_762371884 slim_762371880 slim_762371853 slim_762371857 slim_762371854 slim_762371865 slim_762371861 slim_762371849 slim_762371879 slim_762371875 slim_762371852 slim_762371874 slim_762371877 slim_762371851 slim_762371866 slim_762371855 slim_762371870 slim_762371864 slim_762371863 slim_762371878 slim_762371890 slim_762371869 slim_762371871 slim_762371860 slim_762371859 slim_762371867 slim_762371876 slim_762371888 slim_762371886 slim_762371856 slim_762371887 slim_762371858 slim_762371891 slim_762371850 slim_762371862 slim_762371873
0 2.4e-06 1.6e-06 1.8e-06 1.5e-06 1.8e-06 1.9e-06 1.9e-06 1.7e-06 1.55e-06 1.25e-06 1.8e-06 1.6e-06 1.35e-06 1.55e-06 1.55e-06 1.4e-06 1.55e-06 1.6e-06 1.6e-06 1.35e-06 1.55e-06 2.05e-06 2.2e-06 1.9e-06 1.75e-06 1.3e-06 2.15e-06 1.35e-06 1.8e-06 1.65e-06 1.6e-06 1.8e-06 1.8e-06 1.6e-06 1.35e-06 1.45e-06 1.55e-06 1.45e-06 1.8e-06 1.65e-06 1.6e-06 1.5e-06 1.45e-06
1 1.6e-06 1.8e-06 1.85e-06 1.8e-06 1.95e-06 1.65e-06 1.7e-06 1.8e-06 1.05e-06 1.65e-06 1.65e-06 1.3e-06 1.5e-06 1.75e-06 1.5e-06 1.35e-06 1.45e-06 1.55e-06 1.3e-06 1.5e-06 1.8e-06 1.5e-06 2.1e-06 1.35e-06 1.25e-06 1.6e-06 1.65e-06 1.45e-06 1.85e-06 1.8e-06 1.5e-06 9.5e-07 1.7e-06 1.3e-06 1.45e-06 1.45e-06 1.3e-06 1.6e-06 1.9e-06 1.5e-06 1.2e-06 1.5e-06 1.4e-06
2 1.8e-06 1.85e-06 1.5e-06 9.5e-07 1.05e-06 1.65e-06 2.15e-06 1.2e-06 1.9e-06 1.85e-06 1.55e-06 1.45e-06 2.15e-06 1.2e-06 1.4e-06 1.55e-06 1.5e-06 1.75e-06 1.45e-06 1.6e-06 9.5e-07 1.4e-06 2.1e-06 1.4e-06 1.65e-06 8.5e-07 1.5e-06 1.3e-06 8e-07 9e-07 1.5e-06 1.95e-06 1.1e-06 1.45e-06 1.65e-06 1.95e-06 1.45e-06 1.35e-06 8.5e-07 1.65e-06 1.8e-06 1.7e-06 1.25e-06
3 1.5e-06 1.8e-06 9.5e-07 6e-07 1.2e-06 1.8e-06 2.25e-06 1.25e-06 1.75e-06 1.55e-06 1.85e-06 1.3e-06 1.95e-06 9e-07 9.5e-07 1.35e-06 1.45e-06 1.35e-06 1.3e-06 1.4e-06 5e-07 1.8e-06 2.05e-06 1.7e-06 1.6e-06 4e-07 1.9e-06 1.1e-06 9.5e-07 9.5e-07 1.25e-06 2e-06 1.4e-06 1.3e-06 1.35e-06 1.7e-06 1.25e-06 1.05e-06 9.5e-07 1.2e-06 1.65e-06 1.4e-06 1e-06
4 1.8e-06 1.95e-06 1.05e-06 1.2e-06 1.8e-06 1.7e-06 2.2e-06 1.15e-06 2e-06 1.85e-06 1.55e-06 1.5e-06 2e-06 1.3e-06 1.65e-06 1.55e-06 1.55e-06 1.8e-06 1.5e-06 1.75e-06 1.15e-06 1.45e-06 2e-06 1.45e-06 1.7e-06 1.05e-06 1.45e-06 1.25e-06 1.05e-06 1e-06 1.65e-06 1.9e-06 1.25e-06 1.5e-06 1.65e-06 1.8e-06 1.45e-06 1.3e-06 1.05e-06 1.75e-06 2.05e-06 1.85e-06 1.45e-06
5 1.9e-06 1.65e-06 1.65e-06 1.8e-06 1.7e-06 2.5e-06 1.65e-06 1.55e-06 1.45e-06 1.95e-06 1.85e-06 1.5e-06 1.95e-06 1.75e-06 1.95e-06 1.45e-06 1.55e-06 1.9e-06 1.5e-06 1.8e-06 1.75e-06 1.55e-06 1.75e-06 1.4e-06 1.55e-06 1.6e-06 1.65e-06 1.55e-06 1.65e-06 1.55e-06 1.85e-06 1.35e-06 1.7e-06 1.5e-06 1.85e-06 1.9e-06 1.5e-06 1.6e-06 1.7e-06 1.8e-06 1.75e-06 1.95e-06 1.45e-06
6 1.9e-06 1.7e-06 2.15e-06 2.25e-06 2.2e-06 1.65e-06 3e-06 2.05e-06 1.55e-06 1.95e-06 2.05e-06 1.9e-06 1.95e-06 2.25e-06 2.15e-06 1.8e-06 1.95e-06 2.05e-06 1.9e-06 1.8e-06 2.3e-06 1.95e-06 2.1e-06 1.8e-06 1.95e-06 2.05e-06 2.05e-06 1.9e-06 2.15e-06 2.05e-06 2e-06 1.6e-06 2.05e-06 1.9e-06 2e-06 2.05e-06 1.85e-06 2.1e-06 2.15e-06 2.05e-06 1.8e-06 2.1e-06 1.85e-06
7 1.7e-06 1.8e-06 1.2e-06 1.25e-06 1.15e-06 1.55e-06 2.05e-06 1.8e-06 1.8e-06 1.75e-06 1.65e-06 1.35e-06 1.8e-06 1.3e-06 1.7e-06 1.4e-06 1.55e-06 1.7e-06 1.35e-06 1.75e-06 1.2e-06 1.45e-06 1.8e-06 1.3e-06 1.55e-06 1.05e-06 1.55e-06 1.1e-06 1.2e-06 1e-06 1.65e-06 1.6e-06 1.4e-06 1.35e-06 1.55e-06 1.5e-06 1.3e-06 1.1e-06 1.2e-06 1.65e-06 2e-06 1.75e-06 1.4e-06
8 1.55e-06 1.05e-06 1.9e-06 1.75e-06 2e-06 1.45e-06 1.55e-06 1.8e-06 1.1e-06 1.6e-06 1.8e-06 1.25e-06 1.55e-06 1.7e-06 1.6e-06 1.15e-06 1.25e-06 1.45e-06 1.25e-06 1.4e-06 1.75e-06 1.6e-06 2e-06 1.45e-06 1.25e-06 1.55e-06 1.7e-06 1.45e-06 1.9e-06 1.85e-06 1.4e-06 8.5e-07 1.75e-06 1.25e-06 1.5e-06 1.5e-06 1.25e-06 1.5e-06 1.95e-06 1.3e-06 1e-06 1.55e-06 1.05e-06
9 1.25e-06 1.65e-06 1.85e-06 1.55e-06 1.85e-06 1.95e-06 1.95e-06 1.75e-06 1.6e-06 2.5e-06 1.85e-06 1.65e-06 1.4e-06 1.6e-06 1.6e-06 1.45e-06 1.6e-06 1.65e-06 1.65e-06 1.4e-06 1.6e-06 2.1e-06 2.25e-06 1.95e-06 1.8e-06 1.35e-06 2.2e-06 1.4e-06 1.85e-06 1.7e-06 1.65e-06 1.85e-06 1.85e-06 1.65e-06 1.4e-06 1.5e-06 1.6e-06 1.5e-06 1.85e-06 1.7e-06 1.65e-06 1.55e-06 1.5e-06
