 slim_762179969 slim_762179954 slim_762179961 slim_762179973 slim_762179947 slim_762179960 slim_762179983 slim_762179979 slim_762179986 slim_762179985 slim_762179959 slim_762179964 slim_762179978 slim_762179974 slim_762179956 slim_762179946 slim_762179971 slim_762179975 slim_762179958 slim_762179963 slim_762179982 slim_762179966 slim_762179951 slim_762179952 slim_762179953 slim_762179981 slim_762179950 slim_762179965 slim_762179968 slim_762179962 slim_762179976 slim_762179967 slim_762179972 slim_762179955 slim_762179949 slim_762179980 slim_762179957 slim_762179948 slim_762179977 slim_762179984 slim_762179970
0 5e-07 2e-06 2.5e-06 8.5e-07 2.15e-06 2.35e-06 1.7e-06 1.25e-06 1.45e-06 1.35e-06 9e-07 1.9e-06 1.85e-06 1.75e-06 2.05e-06 1.5e-06 2.9e-06 2.2e-06 1.1e-06 2.8e-06 1.65e-06 2.1e-06 2.3e-06 1.85e-06 2e-06 1.6e-06 2.05e-06 1.7e-06 1.45e-06 2.25e-06 2.65e-06 1.65e-06 2.25e-06 2e-06 1.05e-06 9e-07 5.5e-07 1.6e-06 3e-06 8.5e-07 1.5e-06
1 2e-06 2.9e-06 2.2e-06 1.6e-06 2.55e-06 2.45e-06 2.35e-06 2.2e-06 1.9e-06 1.65e-06 1.95e-06 2.2e-06 2.45e-06 2.25e-06 2e-06 2.2e-06 3e-06 2.4e-06 2.1e-06 2.6e-06 2.3e-06 2.2e-06 2.8e-06 1.75e-06 2.3e-06 2.1e-06 2.15e-06 2.05e-06 2.3e-06 2.45e-06 2.45e-06 1.65e-06 2.75e-06 1.65e-06 2e-06 2e-06 1.65e-06 1.9e-06 2.75e-06 1.8e-06 2.05e-06
2 2.5e-06 2.2e-06 2.9e-06 2.35e-06 2.05e-06 2.75e-06 2.75e-06 2.1e-06 2.55e-06 2.5e-06 2.65e-06 2.4e-06 2.75e-06 2.25e-06 2.45e-06 2.35e-06 3.1e-06 2.9e-06 2.8e-06 2.6e-06 2.7e-06 2.4e-06 3.4e-06 2.4e-06 2.5e-06 2.9e-06 2.45e-06 2.8e-06 2.6e-06 2.15e-06 2.45e-06 2.55e-06 3.35e-06 2.35e-06 2.7e-06 2.6e-06 2.3e-06 1.95e-06 2.65e-06 2.5e-06 2.45e-06
3 8.5e-07 1.6e-06 2.35e-06 1.1e-06 2.35e-06 2e-06 1.65e-06 1.45e-06 1.1e-06 7.5e-07 9e-07 1.65e-06 1.8e-06 1.65e-06 1.9e-06 1.55e-06 2.65e-06 1.85e-06 1.2e-06 2.5e-06 1.6e-06 1.8e-06 1.95e-06 1.9e-06 1.75e-06 1.2e-06 1.75e-06 1.25e-06 1.65e-06 2.2e-06 2.4e-06 1.2e-06 1.9e-06 1.8e-06 9.5e-07 9.5e-07 5.5e-07 1.3e-06 2.7e-06 7.5e-07 1.45e-06
4 2.15e-06 2.55e-06 2.05e-06 2.35e-06 0.0 3.05e-06 2.65e-06 1.85e-06 2.6e-06 2.6e-06 2.55e-06 1.75e-06 2.7e-06 2.15e-06 2.1e-06 2.25e-06 2.9e-06 2.95e-06 2.85e-06 2.9e-06 2.6e-06 2.65e-06 3.45e-06 2.65e-06 1.9e-06 2.9e-06 2.2e-06 2.95e-06 2.4e-06 2.05e-06 2.25e-06 2.95e-06 3.35e-06 2.55e-06 2.55e-06 2.45e-06 2.2e-06 1.95e-06 3e-06 2.35e-06 2.45e-06
5 2.35e-06 2.45e-06 2.75e-06 2e-06 3.05e-06 2.9e-06 2e-06 2.35e-06 2.3e-06 1.85e-06 1.8e-06 2.1e-06 2.2e-06 2.05e-06 2.5e-06 2.5e-06 3.05e-06 1.7e-06 2.3e-06 1.75e-06 2.15e-06 2.35e-06 2.5e-06 2.6e-06 1.95e-06 1.75e-06 2.15e-06 1.85e-06 2.2e-06 2.35e-06 2.2e-06 2.25e-06 2.7e-06 2.35e-06 1.9e-06 2e-06 1.85e-06 2.35e-06 1.8e-06 1.9e-06 2.25e-06
6 1.7e-06 2.35e-06 2.75e-06 1.65e-06 2.65e-06 2e-06 2.5e-06 1.75e-06 1.9e-06 1.65e-06 1.5e-06 1.85e-06 2.1e-06 1.95e-06 2.3e-06 1.9e-06 3e-06 1.65e-06 2.1e-06 1.8e-06 1.5e-06 2.35e-06 2.3e-06 2.45e-06 1.85e-06 1.6e-06 2.15e-06 1.85e-06 1.5e-06 1.8e-06 2.2e-06 2.3e-06 2.35e-06 2.15e-06 1.35e-06 1.55e-06 1.45e-06 2.1e-06 2.4e-06 1.45e-06 1.8e-06
7 1.25e-06 2.2e-06 2.1e-06 1.45e-06 1.85e-06 2.35e-06 1.75e-06 2.1e-06 1.85e-06 1.75e-06 1.4e-06 1.8e-06 2.15e-06 1.45e-06 2e-06 1.6e-06 2.95e-06 2.15e-06 1.8e-06 2.65e-06 1.9e-06 2.3e-06 2.5e-06 2.15e-06 1.8e-06 1.8e-06 2.1e-06 2.1e-06 1.85e-06 1.8e-06 2.45e-06 2.1e-06 2.55e-06 2.1e-06 1.35e-06 1.2e-06 1.2e-06 1.5e-06 2.9e-06 1.35e-06 1.75e-06
8 1.45e-06 1.9e-06 2.55e-06 1.1e-06 2.6e-06 2.3e-06 1.9e-06 1.85e-06 1.8e-06 9.5e-07 1.35e-06 1.7e-06 2.25e-06 1.95e-06 2.05e-06 1.65e-06 2.9e-06 1.9e-06 1.85e-06 2.7e-06 1.95e-06 1.95e-06 2.15e-06 2.3e-06 1.95e-06 1.3e-06 1.9e-06 1.45e-06 1.95e-06 2.4e-06 2.5e-06 1.65e-06 1.9e-06 1.85e-06 1.15e-06 1.4e-06 1.15e-06 1.7e-06 3e-06 1.05e-06 1.55e-06
9 1.35e-06 1.65e-06 2.5e-06 7.5e-07 2.6e-06 1.85e-06 1.65e-06 1.75e-06 9.5e-07 8e-07 1.05e-06 1.25e-06 2e-06 1.65e-06 1.7e-06 1.85e-06 2.4e-06 1.45e-06 1.65e-06 2.3e-06 1.7e-06 1.9e-06 1.65e-06 2.25e-06 1.5e-06 8e-07 1.4e-06 9e-07 1.7e-06 2.15e-06 2.05e-06 1.25e-06 1.45e-06 1.65e-06 8.5e-07 1.25e-06 9e-07 1.35e-06 2.6e-06 7.5e-07 1.45e-06
10 9e-07 1.95e-06 2.65e-06 9e-07 2.55e-06 1.8e-06 1.5e-06 1.4e-06 1.35e-06 1.05e-06 1.3e-06 1.6e-06 1.95e-06 1.5e-06 2e-06 1.6e-06 2.85e-06 1.6e-06 1.3e-06 2.55e-06 1.65e-06 2.1e-06 1.8e-06 2e-06 1.45e-06 9.5e-07 1.85e-06 1.4e-06 1.7e-06 2.3e-06 2.5e-06 1.55e-06 2e-06 1.85e-06 8e-07 7.5e-07 6.5e-07 1.7e-06 2.85e-06 8e-07 1.5e-06
11 1.9e-06 2.2e-06 2.4e-06 1.65e-06 1.75e-06 2.1e-06 1.85e-06 1.8e-06 1.7e-06 1.25e-06 1.6e-06 1.9e-06 2.35e-06 1.7e-06 1.7e-06 2.15e-06 2.4e-06 1.65e-06 2.4e-06 2.3e-06 2e-06 2.4e-06 2.1e-06 2.6e-06 1.15e-06 1.3e-06 1.45e-06 1.6e-06 1.9e-06 1.95e-06 1.8e-06 2.2e-06 1.95e-06 1.9e-06 1.35e-06 1.75e-06 1.6e-06 1.75e-06 2.65e-06 1.35e-06 1.75e-06
12 1.85e-06 2.45e-06 2.75e-06 1.8e-06 2.7e-06 2.2e-06 2.1e-06 2.15e-06 2.25e-06 2e-06 1.95e-06 2.35e-06 3.2e-06 2.35e-06 2.55e-06 2.3e-06 3.15e-06 2.3e-06 1.95e-06 2.1e-06 2.05e-06 2.4e-06 3e-06 2.4e-06 2.45e-06 2.25e-06 2.25e-06 2.15e-06 2.05e-06 2.3e-06 2.3e-06 2.4e-06 2.95e-06 2.45e-06 2e-06 2e-06 1.6e-06 2.2e-06 1.75e-06 1.8e-06 2.15e-06
