 slim_337479678 slim_337479864 slim_337479845 slim_337479860 slim_337479756 slim_337479584 slim_337479869 slim_337479821 slim_337479748 slim_337479849 slim_337479784 slim_337479757 slim_337479810 slim_337479638 slim_337479877 slim_337479843 slim_337479635 slim_337479625 slim_337479818 slim_337479861 slim_337479801 slim_337479751 slim_337479769 slim_337479775 slim_337479846 slim_337479645 slim_337479700 slim_337479198 slim_337479841 slim_337479792 slim_337479739 slim_337479836 slim_337479691 slim_337479717 slim_337479817 slim_337479844 slim_337479704 slim_337479455 slim_337479838 slim_337479857 slim_337479774 slim_337479858 slim_337479853 slim_337479674 slim_337479824 slim_337479549 slim_337479516 slim_337479773 slim_337479733 slim_337479875 slim_337479768 slim_337479868 slim_337479802 slim_337479856 slim_337479863 slim_337479854 slim_337479850 slim_337479669 slim_337479867 slim_337479862 slim_337479840 slim_337479827 slim_337479789 slim_337479743 slim_337479735 slim_337479758 slim_337479660 slim_337479761 slim_337479546 slim_337479783 slim_337479679 slim_337479780 slim_337479865 slim_337479734 slim_337479583 slim_337479592 slim_337479870 slim_337479593 slim_337479866 slim_337479876 slim_337479832 slim_337479842 slim_337479823 slim_337479873 slim_337479755 slim_337479785 slim_337479822 slim_337479833 slim_337479809 slim_337479808 slim_337479847 slim_337479737 slim_337479760
0 0.0004316 0.0002569 0.0003652 0.00044575 0.00054115 0.000301 0.0005157 0.00051585 0.00042295 0.00045235 0.0003609 0.00041225 0.00033905 0.00028475 0.0004271 0.0005846 0.00052475 0.0003212 0.00042495 0.0003492 0.0003407 0.0005018 0.00029965 0.00038365 0.00052045 0.00054975 0.00066405 0.0003684 0.00043505 0.0002168 0.00046755 0.0002569 0.0004201 0.0003087 0.00023875 0.00048805 0.0003289 0.0003368 0.0003135 0.00040535 0.00053535 0.0004488 0.0005481 0.00042435 0.0003607 0.0005365 0.00057195 0.00030115 0.00040475 0.00054805 0.00042875 0.0004485 0.0002365 0.00037285 0.00038735 0.0005241 0.0005811 0.0003715 0.0003013 0.00029575 0.00040175 0.00036065 0.00030105 0.00059335 0.0003287 0.0006071 0.0004671 0.0004002 0.00032455 0.00045185 0.00047185 0.0002159 0.00040855 0.0005369 0.00045975 0.00029975 0.00032885 0.00044845 0.0003835 0.00042075 0.00032585 0.00056395 0.0003199 0.00042895 0.00029215 0.0003044 0.0002853 0.00052465 0.00054945 0.0006436 0.0005158 0.00032885 0.00042925
1 0.0002569 0.0003567 0.0003406 0.0004316 0.00054315 0.0003091 0.0005009 0.0005179 0.00036645 0.00042935 0.0003382 0.00038325 0.00033615 0.0003093 0.0004122 0.0005587 0.00054645 0.0003286 0.0004092 0.0002961 0.00031595 0.0005227 0.0002828 0.00037335 0.0005056 0.0005058 0.0006562 0.00033935 0.0004138 0.00017885 0.00045515 0.0001784 0.0003912 0.0002674 0.00023815 0.00046125 0.0003161 0.0003243 0.0003006 0.0004178 0.0004791 0.00046735 0.00051375 0.000437 0.0003751 0.00054015 0.0005465 0.0003505 0.00037795 0.0005137 0.00042945 0.00040775 0.0002351 0.0003854 0.00037505 0.00046705 0.00058315 0.0003857 0.0003094 0.00029375 0.0004507 0.00037515 0.0002722 0.0005853 0.00031605 0.00058125 0.0004728 0.0004128 0.00033255 0.00046605 0.00048535 0.0002157 0.00036295 0.0005259 0.00041635 0.0002829 0.0003162 0.00045095 0.0003131 0.0003634 0.00034975 0.0005841 0.00030315 0.0004139 0.0002674 0.00029195 0.00027245 0.00058135 0.0005339 0.0006432 0.00051785 0.000316 0.000406
2 0.0003652 0.0003406 0.0004959 0.00044995 0.00035525 0.0002668 0.0003384 0.0003554 0.000386 0.00035505 0.0004318 0.0003092 0.00032585 0.00024915 0.0003258 0.000483 0.00043405 0.00026685 0.0002669 0.0003411 0.00032325 0.0004336 0.00030925 0.00031215 0.0003382 0.00035565 0.00046785 0.00030905 0.0004256 0.00024815 0.00042935 0.0003406 0.0003519 0.00026655 0.00024895 0.0003255 0.00024855 0.00029175 0.00024855 0.00029195 0.0003983 0.00047585 0.0004856 0.0002918 0.00043245 0.00039685 0.0004364 0.00030955 0.0003297 0.00048555 0.0002487 0.00030875 0.00024855 0.00024915 0.00046815 0.00041605 0.000546 0.00039395 0.0002671 0.00032335 0.00034505 0.0004324 0.00034025 0.00054275 0.0002485 0.00048225 0.00045325 0.0002918 0.0002489 0.0003554 0.00035525 0.00032265 0.00030915 0.0002721 0.00034325 0.00030935 0.00024865 0.0004321 0.00036935 0.00032705 0.00024975 0.0003792 0.0003101 0.00032645 0.00032335 0.0002488 0.0002487 0.0004752 0.00038085 0.0004577 0.00035535 0.00024845 0.00035495
3 0.00044575 0.0004316 0.00044995 0.0005576 0.0003988 0.0003516 0.00035645 0.00037345 0.00052565 0.00045045 0.00038815 0.0004695 0.0004695 0.00036945 0.0004344 0.00035995 0.00039805 0.0003481 0.000328 0.00035175 0.00040205 0.0003935 0.0004805 0.0004087 0.0003418 0.000331 0.00039285 0.00042535 0.0004803 0.0004971 0.00037605 0.0004316 0.0004894 0.00040255 0.000464 0.0004588 0.0004497 0.0004697 0.0004535 0.0003784 0.00045285 0.0004352 0.0004503 0.00039815 0.00035195 0.0003522 0.00045885 0.0003728 0.0003763 0.00045025 0.00037315 0.00046965 0.00045725 0.0003344 0.00035405 0.0004526 0.0004883 0.0003917 0.0003518 0.00034625 0.0004148 0.0003519 0.0003518 0.00034105 0.00044955 0.0003633 0.0003872 0.0003932 0.00043375 0.00041395 0.00041025 0.00042465 0.00049 0.0004025 0.0004078 0.0004806 0.0004497 0.00031655 0.0005367 0.0004192 0.0004064 0.00041405 0.00047785 0.00045505 0.0003726 0.00042585 0.00040585 0.00042645 0.00040145 0.0004881 0.0003734 0.0004497 0.0004463
4 0.00054115 0.00054315 0.00035525 0.0003988 0.0003836 0.00035925 0.00023315 0.00023295 0.0004531 0.0003549 0.0005204 0.00033715 0.0004342 0.0003591 0.0003467 0.0003097 0.0003382 0.0003557 0.00026975 0.00041965 0.0003807 0.00033885 0.00046325 0.00033345 0.000233 0.00023195 0.00022385 0.00037775 0.0004689 0.0005173 0.00035415 0.00054315 0.00038265 0.0003955 0.0004811 0.0003087 0.0003547 0.00040035 0.0003548 0.0002786 0.00033715 0.0004194 0.00046535 0.0002763 0.0004841 0.0002641 0.00031235 0.00038295 0.00033355 0.0004653 0.0002335 0.0003376 0.0004773 0.00027165 0.00047075 0.00035605 0.0004546 0.00043465 0.00035955 0.00039515 0.0003383 0.00048405 0.00043245 0.000362 0.00035455 0.00030885 0.0003852 0.0002789 0.0003389 0.0003183 0.00031455 0.00051765 0.0003579 0.00019275 0.00034665 0.00046335 0.0003547 0.0003963 0.00048215 0.0003761 0.00031555 0.0002232 0.0004596 0.00030895 0.0004215 0.00039355 0.0003956 0.0003693 0.0002388 0.0002957 0.0002329 0.0003547 0.00035455
5 0.000301 0.0003091 0.0002668 0.0003516 0.00035925 0.0002464 0.0003017 0.0003187 0.00042765 0.00035535 0.00038855 0.0003231 0.00029785 0.0001235 0.00032995 0.0004319 0.0003957 0.00013975 0.00019455 0.0002996 0.0003305 0.00036615 0.00025295 0.00027195 0.00030135 0.00031085 0.0004959 0.00025305 0.0004344 0.0001973 0.00043245 0.0003091 0.00034675 0.0001725 0.0001866 0.0004045 0.0002304 0.00025415 0.0002183 0.0002174 0.0004308 0.0005004 0.0004428 0.0002491 0.00035175 0.00034755 0.00049715 0.00016465 0.0002714 0.00044275 0.00023025 0.00035945 0.0001768 0.00015565 0.0003976 0.00041975 0.00052115 0.00028325 0.0001235 0.0002381 0.0002881 0.0003517 0.00025975 0.0005508 0.0002302 0.00046025 0.00046185 0.00021755 0.00021 0.00031825 0.0003346 0.0002598 0.0003399 0.00035965 0.0003367 0.00025305 0.00023035 0.00038355 0.00038275 0.0002922 0.00018145 0.00041775 0.00027035 0.0003396 0.00026085 0.00019245 0.0001606 0.00044235 0.0003657 0.00048335 0.00031865 0.00023035 0.00032635
6 0.0005157 0.0005009 0.0003384 0.00035645 0.00023315 0.0003017 0.0004312 0.000233 0.00047665 0.00035525 0.0004781 0.00035855 0.0004195 0.00030155 0.00033455 0.00031075 0.0003379 0.00029805 0.0002172 0.00037975 0.00037905 0.0003389 0.000444 0.0003138 0.0002159 0.0002176 0.00026455 0.00035845 0.00047615 0.0004599 0.0003697 0.0005009 0.00040165 0.00033775 0.00042365 0.0003346 0.0003379 0.00038105 0.00033805 0.0002593 0.0003583 0.00045185 0.00043245 0.0002596 0.0004418 0.00026395 0.00035555 0.00034225 0.00031425 0.0004324 0.0002163 0.00035895 0.00041975 0.00021665 0.00044625 0.00037755 0.0004601 0.00039495 0.000302 0.00035255 0.0003382 0.00044175 0.0003901 0.0003776 0.00033775 0.0003099 0.0004003 0.00025935 0.00032205 0.00031865 0.0003148 0.00047535 0.0003793 0.0002164 0.00033435 0.0004441 0.0003379 0.00035655 0.00050115 0.00035925 0.00029875 0.00026375 0.00044025 0.00033505 0.0003789 0.0003386 0.0003381 0.00038595 0.0002603 0.00034585 0.00023285 0.0003379 0.00035525
7 0.00051585 0.0005179 0.0003554 0.00037345 0.00023295 0.0003187 0.000233 0.0004652 0.0004891 0.000355 0.0004951 0.00037555 0.00043195 0.00031855 0.000347 0.00031085 0.00033825 0.00031505 0.0002342 0.00039675 0.00039605 0.00033905 0.000461 0.0003309 0.0002331 0.0002346 0.0002647 0.00037545 0.00048435 0.0004769 0.00036945 0.0005179 0.00041865 0.00035475 0.00044065 0.00034705 0.0003549 0.00039805 0.00035505 0.0002763 0.00037555 0.0004348 0.0004449 0.0002766 0.0004588 0.0002641 0.0003508 0.0003424 0.00033125 0.00044485 0.0002333 0.00037595 0.00043675 0.00023365 0.00044635 0.00039455 0.00047255 0.00039505 0.000319 0.00036945 0.00033835 0.00045875 0.0004071 0.0003774 0.00035475 0.0003099 0.00040045 0.00027635 0.00033905 0.00031845 0.00031455 0.00049235 0.0003963 0.0002335 0.0003468 0.0004611 0.0003549 0.00037355 0.00051815 0.00037625 0.00031575 0.0002639 0.00045725 0.0003475 0.0003958 0.0003556 0.0003551 0.00036925 0.0002773 0.00033685 0.0002327 0.0003549 0.00035505
8 0.00042295 0.00036645 0.000386 0.00052565 0.0004531 0.00042765 0.00047665 0.0004891 0.0003863 0.0004699 0.00050895 0.00027545 0.00031655 0.00042785 0.0003128 0.0005534 0.0005757 0.0004465 0.0004409 0.00040035 0.00035425 0.00057135 0.0003165 0.0003143 0.000474 0.00048655 0.00055945 0.0003046 0.00044935 0.00038245 0.00047215 0.00036645 0.00023515 0.0004016 0.0004142 0.0002914 0.00036995 0.00032975 0.0003682 0.00034665 0.00036255 0.0004775 0.0004848 0.0003545 0.0005377 0.0005057 0.000371 0.0004619 0.00031155 0.00048475 0.00040535 0.00029135 0.00042985 0.00042415 0.0004852 0.00034435 0.0005047 0.00051115 0.00042795 0.00040435 0.00048865 0.00053765 0.00037695 0.0005919 0.0003698 0.00055685 0.0004915 0.0003494 0.00037875 0.00049835 0.000517 0.0003889 0.0002557 0.00041305 0.00032125 0.0003166 0.00036995 0.00053365 0.00019355 0.0003216 0.00041385 0.00047665 0.0003358 0.0002718 0.00038605 0.0004074 0.00039935 0.00060775 0.00040045 0.0005423 0.00048905 0.00036995 0.0004657
9 0.00045235 0.00042935 0.00035505 0.00045045 0.0003549 0.00035535 0.00035525 0.000355 0.0004699 0.0007083 0.0004496 0.00039785 0.00042725 0.0003554 0.0004273 0.0003948 0.0003786 0.0003557 0.00035565 0.0004299 0.00042955 0.0003794 0.00039775 0.00041185 0.0003551 0.0003562 0.0003801 0.0003978 0.0005175 0.0003546 0.0004289 0.00042935 0.0004405 0.00035535 0.000355 0.0004276 0.00035475 0.00039795 0.000355 0.00039825 0.00039745 0.00045645 0.0005253 0.00039795 0.0004504 0.00037975 0.00043125 0.0003791 0.00041175 0.00052525 0.00035565 0.00039795 0.00035515 0.0003555 0.0004682 0.00041645 0.0005486 0.00039385 0.00035565 0.0004297 0.0003791 0.00045035 0.00042895 0.00045415 0.00035485 0.00039385 0.00045375 0.00039815 0.000355 0.00035485 0.00035495 0.0004288 0.00039775 0.00035515 0.0004273 0.00039785 0.000355 0.00045015 0.0004404 0.0003982 0.00035615 0.0003797 0.000398 0.00042795 0.0004297 0.00035475 0.0003551 0.00040345 0.0003988 0.0004429 0.00035495 0.00035485 0.0003545
