 slim_337495365 slim_337495363 slim_337495351 slim_337495301 slim_337495359 slim_337495229 slim_337495356 slim_337495423 slim_337495193 slim_337495339 slim_337495357 slim_337495168 slim_337495262 slim_337495302 slim_337495386 slim_337495408 slim_337495354 slim_337495409 slim_337495380 slim_337495412 slim_337495330 slim_337495419 slim_337495404 slim_337495358 slim_337495238 slim_337495157 slim_337495163 slim_337495435 slim_337495436 slim_337495383 slim_337495247 slim_337495406 slim_337495313 slim_337495139 slim_337495080 slim_337495273 slim_337495335 slim_337495296 slim_337495274 slim_337495227 slim_337495434 slim_337495305 slim_337495376 slim_337495334 slim_337495230 slim_337495257 slim_337495437 slim_337495281 slim_337495122 slim_337495398 slim_337495411 slim_337495322 slim_337495432 slim_337495417 slim_337495099 slim_337495391 slim_337495366 slim_337495388 slim_337495428 slim_337495430 slim_337495310 slim_337495405 slim_337495422 slim_337495394 slim_337495402 slim_337495379 slim_337495269 slim_337495429 slim_337495312 slim_337495373 slim_337495320 slim_337495119 slim_337495292 slim_337495265 slim_337495431 slim_337495297 slim_337495384 slim_337494920 slim_337495372 slim_337494751 slim_337494748 slim_337495299 slim_337495371 slim_337495390 slim_337495245 slim_337495203 slim_337495433
0 0.0003478 0.00025835 0.00038055 0.0002575 0.00025245 0.00025125 0.00017455 0.0001809 0.00038055 0.00025195 0.00040755 0.0002976 0.0003021 0.0002005 0.00029035 0.00025135 0.00035475 0.00022725 0.00025845 0.0003213 0.0003041 0.0002779 0.0004465 0.0003549 0.00030335 0.00036345 0.0002215 0.00033005 0.0003403 0.00032865 0.0003281 0.00025115 0.0002577 0.0004266 0.0003564 0.00041275 0.00027125 0.00027735 0.0002773 0.00026165 0.00023355 0.00021085 0.0004068 0.0003731 0.0002511 0.00022125 0.0002122 0.00027095 0.00020565 0.0002371 0.00027475 0.00023285 0.00028265 0.0002559 0.0002518 0.0002276 0.0003813 0.0002522 0.0003178 0.00029725 0.0002059 0.0001743 0.00025135 0.0003612 0.000274 0.00033005 0.0002519 0.00045925 0.0001751 0.0003809 0.0003503 0.00041855 0.00036125 0.0003295 0.00028335 0.0001798 0.00032235 0.0003702 0.0002987 0.00034955 0.00034985 0.0002707 0.00025765 0.0002843 0.00032785 0.0003358 0.00028255
1 0.00025835 0.0001949 0.0004884 0.00011365 0.0001223 0.0002503 0.0001108 0.00010435 0.0004553 0.00010425 0.00031125 0.00033405 0.00025825 0.0001336 0.00024555 0.0002503 0.00044415 0.000381 9.77e-05 0.0003382 0.00037275 0.00043135 0.00052785 0.0004512 0.00030845 0.0001523 0.00010505 0.000311 0.0003551 0.0002377 0.00043675 0.000438 0.00025065 0.00045605 0.0004311 0.0004575 0.0002587 0.00025095 0.0003872 0.00013005 0.00022645 0.00013755 0.00049735 0.0003318 0.00040485 0.00010465 0.0001219 0.00031975 0.00025495 0.00014615 0.00012915 0.0002427 0.00030805 0.00028255 0.0001042 0.00023355 0.00030235 0.00010445 0.00033045 0.00031525 0.0001285 0.00011795 0.000257 0.0003354 0.0002271 0.0003179 0.00023085 0.0005159 0.00011105 0.00030185 0.00038055 0.0005075 0.00033545 9.76e-05 0.0001219 0.0001201 0.00029015 0.0004524 9.805e-05 0.00034715 0.00030215 0.00021625 0.0002837 0.000298 0.0003222 0.00031085 0.00026795
2 0.00038055 0.0004884 0.0001871 0.00049125 0.0005482 0.0004631 0.0005247 0.0005247 0.00024795 0.00048855 0.000326 0.0003566 0.000379 0.0005438 0.00045135 0.0004632 0.00027585 0.0002954 0.0004885 0.00032895 0.00037775 0.00021375 0.0001099 0.000276 0.00030935 0.0004332 0.00052495 0.00036215 0.00028445 0.00040475 0.0002477 0.00016525 0.0004631 0.000217 0.0002242 0.0003002 0.0004152 0.00042815 0.00032965 0.00049795 0.00043905 0.0005512 0.00014665 0.00038345 0.00031915 0.0005248 0.0005481 0.00032835 0.0004408 0.00057165 0.00044785 0.00044205 0.00033265 0.00043865 0.00048835 0.00043955 0.0002731 0.0004888 0.00032525 0.0003097 0.00054825 0.00052455 0.00046265 0.0003855 0.00043935 0.00036215 0.00036485 0.0001469 0.00052475 0.00027325 0.0003472 0.00014445 0.00038555 0.00045235 0.00051205 0.0005271 0.00027305 0.00023955 0.0004886 0.00038125 0.0003092 0.0004322 0.000309 0.00033725 0.0003261 0.00036155 0.0004866
3 0.0002575 0.00011365 0.00049125 0.0002255 0.00013825 0.0002558 0.0001146 0.0001145 0.00046245 0.0001137 0.0003162 0.000341 0.00026325 0.0001431 0.00025445 0.0002559 0.00045365 0.00038195 0.0001137 0.0003429 0.00037995 0.0004348 0.0005287 0.0004606 0.0003139 0.0001678 0.00011495 0.0003102 0.0003538 0.00024685 0.00043955 0.00043465 0.0002626 0.00046695 0.00043825 0.00046465 0.0002642 0.00026215 0.00038805 0.00013905 0.00023845 0.0001379 0.00049385 0.0003425 0.0004058 0.0001148 0.00013805 0.0003201 0.0002603 0.00016165 0.0001383 0.0002381 0.00031505 0.0002876 0.00011355 0.00023895 0.00031355 0.00011395 0.0003294 0.00031425 0.0001382 0.0001213 0.00026215 0.0003404 0.00023885 0.000317 0.00023615 0.00051675 0.00011465 0.00031315 0.0003914 0.00050955 0.00034045 0.0001129 0.00013735 0.00011365 0.00029065 0.0004532 0.00011395 0.0003455 0.00031395 0.0002258 0.00029135 0.00031225 0.0003357 0.0003164 0.00027935
4 0.00025245 0.0001223 0.0005482 0.00013825 0.0001307 0.00023855 7.965e-05 7.33e-05 0.0004901 0.000129 0.0003913 0.0003221 0.00032675 0.00010235 0.00025775 0.0002386 0.0004518 0.0004188 0.00012245 0.0003536 0.00040475 0.0004422 0.0005985 0.00045885 0.00032395 0.00018845 7.325e-05 0.00033515 0.0004037 0.00026185 0.00046945 0.0004765 0.000239 0.0004908 0.00049025 0.00050125 0.00027075 0.00028335 0.00044355 0.00015475 0.0002391 8.21e-05 0.00056595 0.0003311 0.00041835 7.265e-05 6.6e-05 0.00033285 0.000205 6.535e-05 0.0001784 0.0002552 0.0002965 0.00027035 0.0001288 0.0002461 0.00037355 0.00012925 0.00035445 0.0003307 7.255e-05 8.655e-05 0.0002453 0.00033485 0.0002388 0.00034205 0.0002782 0.0005866 7.97e-05 0.00037315 0.0004125 0.00057605 0.0003348 0.00017815 0.0001218 8.88e-05 0.00035925 0.0005202 0.0001218 0.00037115 0.00031665 0.00022865 0.00029705 0.0002863 0.00033025 0.0003352 0.0002314
5 0.00025125 0.0002503 0.0004631 0.0002558 0.00023855 0.0003961 0.0001983 0.0001987 0.0003666 0.0002506 0.0003872 0.00031785 0.00028275 0.00021855 0.00028365 0.00019835 0.00029755 0.00025855 0.00025045 0.00037795 0.0002055 0.0003296 0.00053535 0.00030465 0.0003594 0.00035665 0.00023885 0.0003282 0.0003994 0.00034815 0.0003086 0.0003546 0.0002054 0.0004542 0.0003668 0.0003418 0.0002708 0.0002062 0.0002379 0.00026705 0.00020545 0.00020355 0.00043855 0.00038995 0.00025805 0.00023855 0.00019855 0.00032195 0.0002302 0.00019865 0.00027545 0.0002111 0.00030195 0.0002309 0.0002504 0.0002058 0.00041175 0.00025085 0.00037465 0.0003597 0.00019865 0.00020565 0.00020545 0.00033515 0.0002457 0.00033505 0.00028225 0.0004965 0.0001987 0.00041135 0.00030025 0.0005 0.0003352 0.00030235 0.00025055 0.0002037 0.0003537 0.0003814 0.00029045 0.00035525 0.0003992 0.00026375 0.00030175 0.00029765 0.0002981 0.0003348 0.00019835
6 0.00017455 0.0001108 0.0005247 0.0001146 7.965e-05 0.0001983 1e-06 7.6e-06 0.0005042 0.0001048 0.00040835 0.00028235 0.00030305 3.695e-05 0.0002334 0.00019835 0.00045025 0.0003551 0.0001109 0.0003273 0.0003791 0.0004021 0.00061525 0.0004573 0.0002992 0.0002182 4.825e-05 0.0002977 0.0003671 0.0002371 0.0004305 0.0003995 0.0002118 0.00050465 0.00048005 0.0005152 0.00024635 0.0002576 0.0003799 0.0001305 0.00018765 4.17e-05 0.00052975 0.00033615 0.00037895 4.77e-05 3.91e-05 0.0002557 0.0001652 6.46e-05 0.0001548 0.0001916 0.00025785 0.0002313 0.0001046 0.0001816 0.0004033 0.00010505 0.00031715 0.00029295 3.265e-05 8.45e-06 0.000206 0.00033645 0.0002284 0.00030455 0.00025395 0.00060345 1.85e-06 0.0004029 0.0003866 0.00054315 0.0003365 0.0002081 0.0001364 1.09e-05 0.0003231 0.0004972 0.00015145 0.00033435 0.000346 0.000204 0.00023225 0.0002589 0.0003286 0.00031025 0.00023035
7 0.0001809 0.00010435 0.0005247 0.0001145 7.33e-05 0.0001987 7.6e-06 1.44e-05 0.00049785 0.00010435 0.00040815 0.0002824 0.00030295 3.71e-05 0.0002333 0.00019875 0.0004439 0.00035515 0.00010445 0.00032735 0.00037275 0.0004023 0.0006152 0.00045095 0.00029935 0.0002116 4.84e-05 0.00030435 0.00037345 0.0002374 0.00043055 0.00040595 0.00020555 0.0004983 0.00047365 0.00050885 0.00024645 0.0002511 0.00037995 0.0001304 0.00018135 4.21e-05 0.0005361 0.00033435 0.00037905 4.805e-05 3.28e-05 0.00026215 0.00016515 5.82e-05 0.00015465 0.00019165 0.00025785 0.00023135 0.00010445 0.0001819 0.00039675 0.0001044 0.0003236 0.0002997 3.295e-05 1.485e-05 0.00020595 0.0003364 0.00022205 0.00031125 0.000254 0.0006034 8.25e-06 0.00039635 0.00038025 0.0005478 0.00033645 0.0002014 0.00012985 1.745e-05 0.0003294 0.00049715 0.00014495 0.00034075 0.00033965 0.00020335 0.00023235 0.0002526 0.0003221 0.0003106 0.000224
8 0.00038055 0.0004553 0.00024795 0.00046245 0.0004901 0.0003666 0.0005042 0.00049785 0.00043 0.000462 0.0003251 0.00039495 0.00032515 0.0005073 0.0004124 0.00036665 0.00024775 0.00023665 0.00045545 0.00037 0.00022255 0.0002616 0.00023795 0.00024095 0.00035995 0.00045475 0.0004979 0.0003744 0.0003661 0.00044615 0.0002477 0.00026865 0.00035335 0.00030185 0.000216 0.00021605 0.0003608 0.00031805 0.00022325 0.0004554 0.0003534 0.00049765 0.00025535 0.0004321 0.0002359 0.0004976 0.00049025 0.00040185 0.0003892 0.0004893 0.0004458 0.0003607 0.0003848 0.00036 0.0004618 0.0003604 0.0003177 0.00046225 0.00038245 0.0003667 0.0004968 0.0004972 0.00035935 0.00035975 0.0003535 0.0003674 0.00033815 0.00022285 0.000504 0.0003176 0.00030215 0.0003135 0.0003598 0.0004196 0.0004545 0.00050455 0.0003563 0.00023795 0.0004553 0.0003769 0.00035295 0.0004029 0.00038565 0.00037875 0.0003431 0.00036055 0.00035915
9 0.00025195 0.00010425 0.00048855 0.0001137 0.000129 0.0002506 0.0001048 0.00010435 0.000462 0.0002077 0.00031145 0.0003342 0.00025835 0.00013395 0.0002456 0.0002507 0.0004508 0.00038125 0.0001044 0.0003384 0.00037945 0.0004316 0.0005282 0.00045785 0.0003088 0.0001587 0.00010535 0.00030495 0.00034895 0.000238 0.0004369 0.0004317 0.0002575 0.00046275 0.0004378 0.0004642 0.000259 0.0002575 0.00038745 0.00013015 0.00023335 0.00013785 0.00049115 0.00033375 0.0004051 0.0001051 0.0001287 0.0003134 0.000255 0.00015275 0.0001292 0.0002429 0.00030815 0.00028275 0.0001042 0.00023385 0.0003089 0.0001042 0.00032435 0.00030915 0.00012885 0.0001116 0.00025705 0.0003357 0.00023385 0.00031185 0.000231 0.00051625 0.00010455 0.0003084 0.00038725 0.000503 0.00033575 0.000104 0.0001284 0.00011385 0.0002837 0.00045275 0.00010465 0.000341 0.0003089 0.00021595 0.000284 0.0003048 0.0003287 0.00031125 0.0002746
