 slim_762319416 slim_762319409 slim_762319408 slim_762319414 slim_762319432 slim_762319428 slim_762319413 slim_762319423 slim_762319404 slim_762319426 slim_762319401 slim_762319420 slim_762319412 slim_762319430 slim_762319433 slim_762319411 slim_762319418 slim_762319410 slim_762319397 slim_762319425 slim_762319403 slim_762319419 slim_762319431 slim_762319399 slim_762319398 slim_762319434 slim_762319406 slim_762319407 slim_762319405 slim_762319421 slim_762319424 slim_762319396 slim_762319427 slim_762319435 slim_762319422 slim_762319400 slim_762319429 slim_762319417 slim_762319415 slim_762319402
0 4.1e-06 2.7e-06 2.7e-06 2.8e-06 2.85e-06 2.65e-06 3.1e-06 2.95e-06 2.75e-06 3e-06 2.85e-06 2.45e-06 2.3e-06 2.7e-06 3e-06 2.65e-06 2.7e-06 2.5e-06 2.5e-06 2.7e-06 2.35e-06 2.7e-06 3.1e-06 2.4e-06 2.4e-06 2.45e-06 2.7e-06 2.65e-06 2.7e-06 3e-06 2.5e-06 2.65e-06 2.9e-06 2.7e-06 2.7e-06 2.55e-06 2.75e-06 2.4e-06 2.8e-06 2.3e-06
1 2.7e-06 2e-06 1.05e-06 1.9e-06 1.45e-06 1.6e-06 2.15e-06 1.1e-06 1.95e-06 2.8e-06 1.05e-06 1.55e-06 1.1e-06 1.35e-06 1.45e-06 1.55e-06 2e-06 2.9e-06 1.3e-06 1.3e-06 2.7e-06 1.7e-06 1.3e-06 1.8e-06 1.6e-06 2.2e-06 1.65e-06 1.3e-06 2.4e-06 1.5e-06 1.15e-06 2.35e-06 1.2e-06 1.7e-06 1.7e-06 1.25e-06 2e-06 2.45e-06 1.75e-06 3.65e-06
2 2.7e-06 1.05e-06 1.8e-06 1.85e-06 1.3e-06 1.5e-06 2e-06 1.1e-06 2.05e-06 2.7e-06 1.05e-06 1.5e-06 9.5e-07 1.35e-06 1.45e-06 1.65e-06 2.05e-06 2.9e-06 1.25e-06 1.3e-06 2.75e-06 1.7e-06 1.2e-06 1.7e-06 1.65e-06 2.15e-06 1.55e-06 1.1e-06 2.25e-06 1.5e-06 1.2e-06 2.2e-06 1.1e-06 1.7e-06 1.7e-06 1.3e-06 2.05e-06 2.45e-06 1.8e-06 3.65e-06
3 2.8e-06 1.9e-06 1.85e-06 2.4e-06 2e-06 1.7e-06 1.65e-06 1.75e-06 2.3e-06 3.05e-06 1.65e-06 2.05e-06 1.4e-06 1.45e-06 2.1e-06 1.9e-06 2.25e-06 3.05e-06 1.35e-06 1.35e-06 2.9e-06 1.75e-06 1.8e-06 1.95e-06 1.85e-06 2.25e-06 1.75e-06 1.45e-06 2.35e-06 2.3e-06 1.3e-06 2.3e-06 1.75e-06 2e-06 2e-06 1.35e-06 2.3e-06 2.6e-06 2.05e-06 3.8e-06
4 2.85e-06 1.45e-06 1.3e-06 2e-06 1.9e-06 1.4e-06 1.95e-06 1.15e-06 2.05e-06 2.4e-06 1.05e-06 1.9e-06 1.25e-06 1.3e-06 1.45e-06 1.7e-06 2.05e-06 2.85e-06 1.3e-06 1.25e-06 2.7e-06 1.6e-06 1.25e-06 1.55e-06 1.9e-06 1.8e-06 1.45e-06 1.1e-06 2.25e-06 1.65e-06 1.2e-06 2.2e-06 1.15e-06 1.8e-06 1.8e-06 1.3e-06 2.05e-06 2.7e-06 1.85e-06 3.25e-06
5 2.65e-06 1.6e-06 1.5e-06 1.7e-06 1.4e-06 1.1e-06 1.65e-06 1.25e-06 1e-06 2.75e-06 1.15e-06 1.2e-06 9e-07 8e-07 1.2e-06 9e-07 1.1e-06 2.6e-06 1e-06 8e-07 2.45e-06 9.5e-07 1.4e-06 1.5e-06 1.15e-06 1.45e-06 6.5e-07 7.5e-07 1.75e-06 1.45e-06 7.5e-07 1.7e-06 1.4e-06 1.15e-06 1.15e-06 8.5e-07 8.5e-07 2.15e-06 1.05e-06 3.05e-06
6 3.1e-06 2.15e-06 2e-06 1.65e-06 1.95e-06 1.65e-06 2.5e-06 1.85e-06 2.25e-06 2.9e-06 1.75e-06 2.15e-06 1.55e-06 1.6e-06 2.1e-06 1.95e-06 2.1e-06 3.1e-06 1.55e-06 1.55e-06 2.95e-06 1.7e-06 1.95e-06 2e-06 2.15e-06 2.25e-06 1.7e-06 1.25e-06 2.2e-06 2.3e-06 1.5e-06 2.15e-06 1.8e-06 2e-06 2e-06 1.6e-06 2.25e-06 2.65e-06 2.1e-06 3.65e-06
7 2.95e-06 1.1e-06 1.1e-06 1.75e-06 1.15e-06 1.25e-06 1.85e-06 1.5e-06 1.8e-06 2.55e-06 7.5e-07 1.75e-06 1.1e-06 1e-06 1.15e-06 1.4e-06 1.85e-06 2.95e-06 1.05e-06 9.5e-07 2.75e-06 1.35e-06 1e-06 1.7e-06 1.65e-06 1.9e-06 1.3e-06 1e-06 2.1e-06 1.4e-06 8.5e-07 2.05e-06 9.5e-07 1.6e-06 1.6e-06 9.5e-07 1.85e-06 2.5e-06 1.6e-06 3.7e-06
8 2.75e-06 1.95e-06 2.05e-06 2.3e-06 2.05e-06 1e-06 2.25e-06 1.8e-06 7e-07 3.05e-06 1.7e-06 1.05e-06 1.5e-06 1.4e-06 1.45e-06 8.5e-07 8e-07 2.75e-06 1.55e-06 1.4e-06 2.55e-06 1.35e-06 2.05e-06 2.05e-06 1e-06 1.75e-06 9.5e-07 1.5e-06 2.2e-06 1.35e-06 1.25e-06 2.15e-06 2e-06 1.05e-06 1.05e-06 1.35e-06 5e-07 2.3e-06 9.5e-07 2.9e-06
9 3e-06 2.8e-06 2.7e-06 3.05e-06 2.4e-06 2.75e-06 2.9e-06 2.55e-06 3.05e-06 4.4e-06 2.45e-06 3.15e-06 2.8e-06 2.85e-06 2.6e-06 2.95e-06 3e-06 3e-06 2.65e-06 2.8e-06 2.9e-06 2.85e-06 2.65e-06 2.85e-06 3.1e-06 2.65e-06 2.8e-06 2.7e-06 2.7e-06 2.75e-06 2.7e-06 2.65e-06 2.4e-06 2.9e-06 2.9e-06 2.8e-06 3.05e-06 2.95e-06 3.1e-06 2.85e-06
