 slim_762250620 slim_762250602 slim_762250601 slim_762250633 slim_762250614 slim_762250635 slim_762250599 slim_762250634 slim_762250637 slim_762250617 slim_762250606 slim_762250623 slim_762250636 slim_762250615 slim_762250630 slim_762250618 slim_762250625 slim_762250611 slim_762250632 slim_762250638 slim_762250603 slim_762250607 slim_762250627 slim_762250610 slim_762250629 slim_762250621 slim_762250609 slim_762250626 slim_762250613 slim_762250631 slim_762250604 slim_762250605 slim_762250612 slim_762250616 slim_762250600 slim_762250624 slim_762250622 slim_762250628 slim_762250619 slim_762250608
0 3e-06 2.2e-06 2.3e-06 1.75e-06 1.7e-06 2.25e-06 2.6e-06 2.2e-06 2.85e-06 2.4e-06 2.1e-06 1.9e-06 2.05e-06 1.75e-06 1.65e-06 2.05e-06 2.05e-06 1.85e-06 2.2e-06 1.55e-06 1.7e-06 2.1e-06 2e-06 2.25e-06 2e-06 2.65e-06 2.5e-06 2.15e-06 2.15e-06 1.6e-06 2.35e-06 2.1e-06 2.15e-06 2.85e-06 2.2e-06 1.65e-06 1.6e-06 2.35e-06 2.95e-06 2.95e-06
1 2.2e-06 1.4e-06 2.1e-06 1.15e-06 2.15e-06 1.7e-06 2.15e-06 2.2e-06 2e-06 2.15e-06 1.5e-06 1.6e-06 1.8e-06 2.1e-06 1.15e-06 1.9e-06 1.6e-06 2.75e-06 2.1e-06 1.2e-06 1.15e-06 3.1e-06 1.25e-06 1.7e-06 2.25e-06 2.35e-06 1.55e-06 9e-07 2.45e-06 2e-06 1.3e-06 2.25e-06 2.25e-06 2e-06 1.85e-06 1.3e-06 2e-06 1.8e-06 2.35e-06 2.35e-06
2 2.3e-06 2.1e-06 2.1e-06 2e-06 2.1e-06 1.65e-06 1.5e-06 2.55e-06 1.45e-06 2.45e-06 1.65e-06 1.6e-06 2.15e-06 2.35e-06 1.85e-06 1.75e-06 1.7e-06 2.35e-06 2.35e-06 2.2e-06 2.3e-06 2.4e-06 2.05e-06 1.6e-06 2.3e-06 1.95e-06 1.6e-06 2e-06 2.05e-06 2.05e-06 2e-06 2.1e-06 2e-06 1.45e-06 1.7e-06 2.2e-06 2.05e-06 1.7e-06 1.15e-06 1.15e-06
3 1.75e-06 1.15e-06 2e-06 1.2e-06 1.9e-06 1.5e-06 2e-06 1.7e-06 2.05e-06 2.1e-06 1.45e-06 1.25e-06 1.5e-06 1.9e-06 9.5e-07 1.6e-06 1.25e-06 2.45e-06 1.85e-06 8e-07 9.5e-07 2.9e-06 1.2e-06 1.5e-06 1.9e-06 2.45e-06 1.75e-06 1.15e-06 2.25e-06 1.65e-06 1.4e-06 2.15e-06 2.1e-06 2.05e-06 1.6e-06 9.5e-07 1.65e-06 1.6e-06 2.35e-06 2.35e-06
4 1.7e-06 2.15e-06 2.1e-06 1.9e-06 3e-06 2.15e-06 2.45e-06 2.3e-06 2.45e-06 2.35e-06 2.15e-06 2e-06 2.15e-06 1.8e-06 1.75e-06 2.1e-06 2.2e-06 1.95e-06 2.15e-06 1.7e-06 1.85e-06 2e-06 1.9e-06 2.15e-06 2.1e-06 2.5e-06 2.2e-06 2e-06 1.95e-06 1.7e-06 2.2e-06 2e-06 2.1e-06 2.45e-06 2.1e-06 1.8e-06 1.7e-06 2.2e-06 2.55e-06 2.55e-06
5 2.25e-06 1.7e-06 1.65e-06 1.5e-06 2.15e-06 2.6e-06 1.75e-06 2.5e-06 1.35e-06 2.45e-06 1.8e-06 1.6e-06 2e-06 2.4e-06 1.6e-06 1.9e-06 1.35e-06 2.7e-06 2e-06 1.5e-06 1.65e-06 3e-06 1.6e-06 1.4e-06 2.25e-06 2.1e-06 1.5e-06 1.6e-06 2.2e-06 2.1e-06 1.55e-06 2.4e-06 2.45e-06 1.35e-06 1.5e-06 1.6e-06 2.1e-06 1.45e-06 1.4e-06 1.4e-06
6 2.6e-06 2.15e-06 1.5e-06 2e-06 2.45e-06 1.75e-06 2e-06 2e-06 1.5e-06 2.3e-06 2e-06 1.9e-06 1.75e-06 2.65e-06 2.4e-06 2e-06 1.75e-06 2.65e-06 2.45e-06 2.4e-06 2.5e-06 2.7e-06 2.35e-06 1.7e-06 1.9e-06 1.8e-06 1.7e-06 2.1e-06 2.3e-06 2.6e-06 2.2e-06 2.4e-06 2.4e-06 1.5e-06 1.75e-06 2.4e-06 2.6e-06 1.75e-06 1.1e-06 1.1e-06
7 2.2e-06 2.2e-06 2.55e-06 1.7e-06 2.3e-06 2.5e-06 2e-06 2.4e-06 2.75e-06 1.85e-06 2.3e-06 2.2e-06 1.75e-06 2.25e-06 2.35e-06 2.2e-06 2.25e-06 1.95e-06 2.4e-06 2.15e-06 2.25e-06 2.2e-06 2.55e-06 2.5e-06 1.7e-06 2.25e-06 2.65e-06 2.25e-06 2.4e-06 2.25e-06 2.6e-06 2.15e-06 2.15e-06 2.75e-06 2.4e-06 2.2e-06 2.25e-06 2.5e-06 2.75e-06 2.75e-06
8 2.85e-06 2e-06 1.45e-06 2.05e-06 2.45e-06 1.35e-06 1.5e-06 2.75e-06 9e-07 2.6e-06 2.15e-06 2.05e-06 2.45e-06 2.9e-06 2.2e-06 2.25e-06 1.6e-06 3.1e-06 2.1e-06 2.3e-06 2.4e-06 3.1e-06 1.95e-06 1.45e-06 2.75e-06 1.8e-06 1.3e-06 1.85e-06 1.9e-06 2.7e-06 1.4e-06 2.55e-06 2.65e-06 4.5e-07 1.55e-06 2.35e-06 2.7e-06 1.4e-06 6e-07 6e-07
9 2.4e-06 2.15e-06 2.45e-06 2.1e-06 2.35e-06 2.45e-06 2.3e-06 1.85e-06 2.6e-06 2.2e-06 2.3e-06 2.25e-06 1.95e-06 2.45e-06 2.45e-06 2e-06 2.35e-06 1.6e-06 2.2e-06 2.2e-06 2.3e-06 1.95e-06 2.55e-06 2.45e-06 2e-06 2e-06 2.45e-06 2.2e-06 2.5e-06 2.15e-06 2.6e-06 1.65e-06 1.75e-06 2.6e-06 2.3e-06 2.05e-06 2.15e-06 2.45e-06 2.55e-06 2.55e-06
10 2.1e-06 1.5e-06 1.65e-06 1.45e-06 2.15e-06 1.8e-06 2e-06 2.3e-06 2.15e-06 2.3e-06 2.2e-06 1.25e-06 1.85e-06 2.1e-06 1.25e-06 1.45e-06 1.6e-06 2.35e-06 2.35e-06 1.55e-06 1.6e-06 2.65e-06 1.7e-06 1.8e-06 2.15e-06 2.3e-06 1.9e-06 1.55e-06 2.4e-06 1.8e-06 1.85e-06 2.15e-06 1.95e-06 2.15e-06 1.9e-06 1.6e-06 1.8e-06 1.85e-06 2.15e-06 2.15e-06
11 1.9e-06 1.6e-06 1.6e-06 1.25e-06 2e-06 1.6e-06 1.9e-06 2.2e-06 2.05e-06 2.25e-06 1.25e-06 2.2e-06 1.75e-06 2.05e-06 1.15e-06 1.4e-06 1.4e-06 2.25e-06 2.15e-06 1.3e-06 1.45e-06 2.6e-06 1.6e-06 1.6e-06 2e-06 2.3e-06 1.85e-06 1.55e-06 2.3e-06 1.65e-06 1.8e-06 2.1e-06 1.95e-06 2.05e-06 1.7e-06 1.4e-06 1.65e-06 1.7e-06 2.05e-06 2.05e-06
12 2.05e-06 1.8e-06 2.15e-06 1.5e-06 2.15e-06 2e-06 1.75e-06 1.75e-06 2.45e-06 1.95e-06 1.85e-06 1.75e-06 2.3e-06 2.1e-06 1.8e-06 1.55e-06 1.7e-06 2.3e-06 2.3e-06 1.55e-06 1.7e-06 2.6e-06 1.95e-06 2e-06 1.65e-06 2.3e-06 2.15e-06 1.85e-06 2.45e-06 2.05e-06 2.15e-06 2.1e-06 2.15e-06 2.45e-06 2e-06 1.35e-06 2.05e-06 2e-06 2.4e-06 2.4e-06
13 1.75e-06 2.1e-06 2.35e-06 1.9e-06 1.8e-06 2.4e-06 2.65e-06 2.25e-06 2.9e-06 2.45e-06 2.1e-06 2.05e-06 2.1e-06 3.1e-06 1.75e-06 2.1e-06 2.2e-06 1.95e-06 2.35e-06 1.75e-06 1.65e-06 2.15e-06 2.05e-06 2.4e-06 2.1e-06 2.7e-06 2.45e-06 2.2e-06 2.2e-06 1.75e-06 2.2e-06 2.15e-06 2.2e-06 2.9e-06 2.35e-06 1.8e-06 1.75e-06 2.45e-06 3e-06 3e-06
14 1.65e-06 1.15e-06 1.85e-06 9.5e-07 1.75e-06 1.6e-06 2.4e-06 2.35e-06 2.2e-06 2.45e-06 1.25e-06 1.15e-06 1.8e-06 1.75e-06 1.1e-06 1.55e-06 1.4e-06 2.45e-06 2e-06 8e-07 9e-07 2.8e-06 1.05e-06 1.6e-06 2.2e-06 2.75e-06 1.8e-06 1.15e-06 2.2e-06 1.4e-06 1.35e-06 2.15e-06 2e-06 2.2e-06 1.75e-06 9.5e-07 1.4e-06 1.75e-06 2.6e-06 2.6e-06
15 2.05e-06 1.9e-06 1.75e-06 1.6e-06 2.1e-06 1.9e-06 2e-06 2.2e-06 2.25e-06 2e-06 1.45e-06 1.4e-06 1.55e-06 2.1e-06 1.55e-06 2.4e-06 1.65e-06 2.1e-06 2.25e-06 1.6e-06 1.75e-06 2.4e-06 1.9e-06 1.9e-06 2.05e-06 2.25e-06 2.05e-06 1.9e-06 2.35e-06 1.8e-06 2.1e-06 1.9e-06 1.85e-06 2.25e-06 1.9e-06 1.4e-06 1.8e-06 1.9e-06 2.15e-06 2.15e-06
16 2.05e-06 1.6e-06 1.7e-06 1.25e-06 2.2e-06 1.35e-06 1.75e-06 2.25e-06 1.6e-06 2.35e-06 1.6e-06 1.4e-06 1.7e-06 2.2e-06 1.4e-06 1.65e-06 2.1e-06 2.5e-06 1.95e-06 1.2e-06 1.4e-06 2.95e-06 1.55e-06 1.4e-06 2e-06 2.1e-06 1.65e-06 1.6e-06 2.25e-06 1.9e-06 1.55e-06 2.35e-06 2.35e-06 1.6e-06 1.5e-06 1.3e-06 1.9e-06 1.45e-06 1.65e-06 1.65e-06
17 1.85e-06 2.75e-06 2.35e-06 2.45e-06 1.95e-06 2.7e-06 2.65e-06 1.95e-06 3.1e-06 1.6e-06 2.35e-06 2.25e-06 2.3e-06 1.95e-06 2.45e-06 2.1e-06 2.5e-06 1.5e-06 2.2e-06 2.3e-06 2.4e-06 1.15e-06 2.85e-06 2.7e-06 1.8e-06 2e-06 2.9e-06 2.75e-06 2.2e-06 1.6e-06 3.05e-06 1.6e-06 1.65e-06 3.1e-06 2.45e-06 2.3e-06 1.6e-06 2.75e-06 2.9e-06 2.9e-06
18 2.2e-06 2.1e-06 2.35e-06 1.85e-06 2.15e-06 2e-06 2.45e-06 2.4e-06 2.1e-06 2.2e-06 2.35e-06 2.15e-06 2.3e-06 2.35e-06 2e-06 2.25e-06 1.95e-06 2.2e-06 2.6e-06 1.55e-06 1.7e-06 2.5e-06 1.8e-06 2e-06 2.4e-06 2.3e-06 2.1e-06 2.05e-06 2.25e-06 2.05e-06 2.05e-06 2.25e-06 2.35e-06 2.1e-06 1.75e-06 1.8e-06 2.05e-06 2.05e-06 2.25e-06 2.25e-06
19 1.55e-06 1.2e-06 2.2e-06 8e-07 1.7e-06 1.5e-06 2.4e-06 2.15e-06 2.3e-06 2.2e-06 1.55e-06 1.3e-06 1.55e-06 1.75e-06 8e-07 1.6e-06 1.2e-06 2.3e-06 1.55e-06 6e-07 5.5e-07 2.85e-06 1e-06 1.5e-06 1.9e-06 2.6e-06 1.8e-06 1.15e-06 2.3e-06 1.4e-06 1.4e-06 2.2e-06 2.2e-06 2.3e-06 1.45e-06 6e-07 1.4e-06 1.6e-06 2.65e-06 2.65e-06
20 1.7e-06 1.15e-06 2.3e-06 9.5e-07 1.85e-06 1.65e-06 2.5e-06 2.25e-06 2.4e-06 2.3e-06 1.6e-06 1.45e-06 1.7e-06 1.65e-06 9e-07 1.75e-06 1.4e-06 2.4e-06 1.7e-06 5.5e-07 1e-06 2.95e-06 1.1e-06 1.65e-06 2.05e-06 2.7e-06 1.8e-06 1.25e-06 2.4e-06 1.55e-06 1.3e-06 2.3e-06 2.3e-06 2.4e-06 1.6e-06 8e-07 1.55e-06 1.75e-06 2.75e-06 2.75e-06
21 2.1e-06 3.1e-06 2.4e-06 2.9e-06 2e-06 3e-06 2.7e-06 2.2e-06 3.1e-06 1.95e-06 2.65e-06 2.6e-06 2.6e-06 2.15e-06 2.8e-06 2.4e-06 2.95e-06 1.15e-06 2.5e-06 2.85e-06 2.95e-06 1.7e-06 3.1e-06 3e-06 2.15e-06 2.2e-06 3.05e-06 3.05e-06 2.15e-06 1.95e-06 3.3e-06 1.75e-06 1.75e-06 3.1e-06 2.75e-06 2.85e-06 1.95e-06 3e-06 2.9e-06 2.9e-06
22 2e-06 1.25e-06 2.05e-06 1.2e-06 1.9e-06 1.6e-06 2.35e-06 2.55e-06 1.95e-06 2.55e-06 1.7e-06 1.6e-06 1.95e-06 2.05e-06 1.05e-06 1.9e-06 1.55e-06 2.85e-06 1.8e-06 1e-06 1.1e-06 3.1e-06 1.5e-06 1.6e-06 2.3e-06 2.7e-06 1.6e-06 1.25e-06 2.3e-06 1.85e-06 1.35e-06 2.35e-06 2.35e-06 1.95e-06 1.7e-06 1.15e-06 1.85e-06 1.55e-06 2.3e-06 2.3e-06
23 2.25e-06 1.7e-06 1.6e-06 1.5e-06 2.15e-06 1.4e-06 1.7e-06 2.5e-06 1.45e-06 2.45e-06 1.8e-06 1.6e-06 2e-06 2.4e-06 1.6e-06 1.9e-06 1.4e-06 2.7e-06 2e-06 1.5e-06 1.65e-06 3e-06 1.6e-06 2.6e-06 2.25e-06 2.15e-06 1.4e-06 1.6e-06 2.25e-06 2.1e-06 1.6e-06 2.4e-06 2.45e-06 1.45e-06 1.45e-06 1.6e-06 2.1e-06 1.5e-06 1.4e-06 1.35e-06
24 2e-06 2.25e-06 2.3e-06 1.9e-06 2.1e-06 2.25e-06 1.9e-06 1.7e-06 2.75e-06 2e-06 2.15e-06 2e-06 1.65e-06 2.1e-06 2.2e-06 2.05e-06 2e-06 1.8e-06 2.4e-06 1.9e-06 2.05e-06 2.15e-06 2.3e-06 2.25e-06 2.6e-06 2.15e-06 2.45e-06 2.25e-06 2.45e-06 2e-06 2.6e-06 2.15e-06 2.2e-06 2.75e-06 2.2e-06 1.95e-06 2e-06 2.2e-06 2.55e-06 2.55e-06
25 2.65e-06 2.35e-06 1.95e-06 2.45e-06 2.5e-06 2.1e-06 1.8e-06 2.25e-06 1.8e-06 2e-06 2.3e-06 2.3e-06 2.3e-06 2.7e-06 2.75e-06 2.25e-06 2.1e-06 2e-06 2.3e-06 2.6e-06 2.7e-06 2.2e-06 2.7e-06 2.15e-06 2.15e-06 2.9e-06 2.15e-06 2.3e-06 2.3e-06 2.45e-06 2.5e-06 2.15e-06 2.25e-06 1.8e-06 2.05e-06 2.6e-06 2.45e-06 2.1e-06 1.55e-06 1.55e-06
26 2.5e-06 1.55e-06 1.6e-06 1.75e-06 2.2e-06 1.5e-06 1.7e-06 2.65e-06 1.3e-06 2.45e-06 1.9e-06 1.85e-06 2.15e-06 2.45e-06 1.8e-06 2.05e-06 1.65e-06 2.9e-06 2.1e-06 1.8e-06 1.8e-06 3.05e-06 1.6e-06 1.4e-06 2.45e-06 2.15e-06 2.3e-06 1.6e-06 2.25e-06 2.35e-06 1.5e-06 2.4e-06 2.5e-06 1.3e-06 1.55e-06 1.85e-06 2.35e-06 1.55e-06 1.25e-06 1.2e-06
27 2.15e-06 9e-07 2e-06 1.15e-06 2e-06 1.6e-06 2.1e-06 2.25e-06 1.85e-06 2.2e-06 1.55e-06 1.55e-06 1.85e-06 2.2e-06 1.15e-06 1.9e-06 1.6e-06 2.75e-06 2.05e-06 1.15e-06 1.25e-06 3.05e-06 1.25e-06 1.6e-06 2.25e-06 2.3e-06 1.6e-06 1.7e-06 2.35e-06 1.95e-06 1.35e-06 2.25e-06 2.25e-06 1.85e-06 1.75e-06 1.3e-06 1.95e-06 1.7e-06 2.2e-06 2.2e-06
28 2.15e-06 2.45e-06 2.05e-06 2.25e-06 1.95e-06 2.2e-06 2.3e-06 2.4e-06 1.9e-06 2.5e-06 2.4e-06 2.3e-06 2.45e-06 2.2e-06 2.2e-06 2.35e-06 2.25e-06 2.2e-06 2.25e-06 2.3e-06 2.4e-06 2.15e-06 2.3e-06 2.25e-06 2.45e-06 2.3e-06 2.25e-06 2.35e-06 3.6e-06 2.15e-06 2.15e-06 2.2e-06 2.3e-06 1.9e-06 2.2e-06 2.35e-06 2.15e-06 2.25e-06 2.1e-06 2.1e-06
29 1.6e-06 2e-06 2.05e-06 1.65e-06 1.7e-06 2.1e-06 2.6e-06 2.25e-06 2.7e-06 2.15e-06 1.8e-06 1.65e-06 2.05e-06 1.75e-06 1.4e-06 1.8e-06 1.9e-06 1.6e-06 2.05e-06 1.4e-06 1.55e-06 1.95e-06 1.85e-06 2.1e-06 2e-06 2.45e-06 2.35e-06 1.95e-06 2.15e-06 2.7e-06 2.2e-06 1.85e-06 1.8e-06 2.7e-06 2.05e-06 1.5e-06 1.35e-06 2.2e-06 2.8e-06 2.8e-06
30 2.35e-06 1.3e-06 2e-06 1.4e-06 2.2e-06 1.55e-06 2.2e-06 2.6e-06 1.4e-06 2.6e-06 1.85e-06 1.8e-06 2.15e-06 2.2e-06 1.35e-06 2.1e-06 1.55e-06 3.05e-06 2.05e-06 1.4e-06 1.3e-06 3.3e-06 1.35e-06 1.6e-06 2.6e-06 2.5e-06 1.5e-06 1.35e-06 2.15e-06 2.2e-06 2e-06 2.55e-06 2.6e-06 1.4e-06 1.75e-06 1.5e-06 2.2e-06 1.65e-06 1.9e-06 1.9e-06
31 2.1e-06 2.25e-06 2.1e-06 2.15e-06 2e-06 2.4e-06 2.4e-06 2.15e-06 2.55e-06 1.65e-06 2.15e-06 2.1e-06 2.1e-06 2.15e-06 2.15e-06 1.9e-06 2.35e-06 1.6e-06 2.25e-06 2.2e-06 2.3e-06 1.75e-06 2.35e-06 2.4e-06 2.15e-06 2.15e-06 2.4e-06 2.25e-06 2.2e-06 1.85e-06 2.55e-06 2.9e-06 1.6e-06 2.55e-06 2.3e-06 2.05e-06 1.85e-06 2.4e-06 2.5e-06 2.5e-06
32 2.15e-06 2.25e-06 2e-06 2.1e-06 2.1e-06 2.45e-06 2.4e-06 2.15e-06 2.65e-06 1.75e-06 1.95e-06 1.95e-06 2.15e-06 2.2e-06 2e-06 1.85e-06 2.35e-06 1.65e-06 2.35e-06 2.2e-06 2.3e-06 1.75e-06 2.35e-06 2.45e-06 2.2e-06 2.25e-06 2.5e-06 2.25e-06 2.3e-06 1.8e-06 2.6e-06 1.6e-06 2.7e-06 2.65e-06 2.35e-06 2.15e-06 1.8e-06 2.4e-06 2.6e-06 2.6e-06
33 2.85e-06 2e-06 1.45e-06 2.05e-06 2.45e-06 1.35e-06 1.5e-06 2.75e-06 4.5e-07 2.6e-06 2.15e-06 2.05e-06 2.45e-06 2.9e-06 2.2e-06 2.25e-06 1.6e-06 3.1e-06 2.1e-06 2.3e-06 2.4e-06 3.1e-06 1.95e-06 1.45e-06 2.75e-06 1.8e-06 1.3e-06 1.85e-06 1.9e-06 2.7e-06 1.4e-06 2.55e-06 2.65e-06 9e-07 1.55e-06 2.35e-06 2.7e-06 1.4e-06 6e-07 6e-07
34 2.2e-06 1.85e-06 1.7e-06 1.6e-06 2.1e-06 1.5e-06 1.75e-06 2.4e-06 1.55e-06 2.3e-06 1.9e-06 1.7e-06 2e-06 2.35e-06 1.75e-06 1.9e-06 1.5e-06 2.45e-06 1.75e-06 1.45e-06 1.6e-06 2.75e-06 1.7e-06 1.45e-06 2.2e-06 2.05e-06 1.55e-06 1.75e-06 2.2e-06 2.05e-06 1.75e-06 2.3e-06 2.35e-06 1.55e-06 2.7e-06 1.65e-06 2.05e-06 1.55e-06 1.45e-06 1.45e-06
35 1.65e-06 1.3e-06 2.2e-06 9.5e-07 1.8e-06 1.6e-06 2.4e-06 2.2e-06 2.35e-06 2.05e-06 1.6e-06 1.4e-06 1.35e-06 1.8e-06 9.5e-07 1.4e-06 1.3e-06 2.3e-06 1.8e-06 6e-07 8e-07 2.85e-06 1.15e-06 1.6e-06 1.95e-06 2.6e-06 1.85e-06 1.3e-06 2.35e-06 1.5e-06 1.5e-06 2.05e-06 2.15e-06 2.35e-06 1.65e-06 1e-06 1.5e-06 1.7e-06 2.65e-06 2.65e-06
36 1.6e-06 2e-06 2.05e-06 1.65e-06 1.7e-06 2.1e-06 2.6e-06 2.25e-06 2.7e-06 2.15e-06 1.8e-06 1.65e-06 2.05e-06 1.75e-06 1.4e-06 1.8e-06 1.9e-06 1.6e-06 2.05e-06 1.4e-06 1.55e-06 1.95e-06 1.85e-06 2.1e-06 2e-06 2.45e-06 2.35e-06 1.95e-06 2.15e-06 1.35e-06 2.2e-06 1.85e-06 1.8e-06 2.7e-06 2.05e-06 1.5e-06 2.7e-06 2.2e-06 2.8e-06 2.8e-06
37 2.35e-06 1.8e-06 1.7e-06 1.6e-06 2.2e-06 1.45e-06 1.75e-06 2.5e-06 1.4e-06 2.45e-06 1.85e-06 1.7e-06 2e-06 2.45e-06 1.75e-06 1.9e-06 1.45e-06 2.75e-06 2.05e-06 1.6e-06 1.75e-06 3e-06 1.55e-06 1.5e-06 2.2e-06 2.1e-06 1.55e-06 1.7e-06 2.25e-06 2.2e-06 1.65e-06 2.4e-06 2.4e-06 1.4e-06 1.55e-06 1.7e-06 2.2e-06 2.6e-06 1.4e-06 1.4e-06
38 2.95e-06 2.35e-06 1.15e-06 2.35e-06 2.55e-06 1.4e-06 1.1e-06 2.75e-06 6e-07 2.55e-06 2.15e-06 2.05e-06 2.4e-06 3e-06 2.6e-06 2.15e-06 1.65e-06 2.9e-06 2.25e-06 2.65e-06 2.75e-06 2.9e-06 2.3e-06 1.4e-06 2.55e-06 1.55e-06 1.25e-06 2.2e-06 2.1e-06 2.8e-06 1.9e-06 2.5e-06 2.6e-06 6e-07 1.45e-06 2.65e-06 2.8e-06 1.4e-06 3e-07 2e-07
39 2.95e-06 2.35e-06 1.15e-06 2.35e-06 2.55e-06 1.4e-06 1.1e-06 2.75e-06 6e-07 2.55e-06 2.15e-06 2.05e-06 2.4e-06 3e-06 2.6e-06 2.15e-06 1.65e-06 2.9e-06 2.25e-06 2.65e-06 2.75e-06 2.9e-06 2.3e-06 1.35e-06 2.55e-06 1.55e-06 1.2e-06 2.2e-06 2.1e-06 2.8e-06 1.9e-06 2.5e-06 2.6e-06 6e-07 1.45e-06 2.65e-06 2.8e-06 1.4e-06 2e-07 3e-07
