 slim_762481978 slim_762481994 slim_762481968 slim_762482004 slim_762481989 slim_762481986 slim_762481987 slim_762482001 slim_762481958 slim_762481954 slim_762481990 slim_762481983 slim_762481974 slim_762482006 slim_762481957 slim_762481997 slim_762481961 slim_762481963 slim_762481976 slim_762481973 slim_762482002 slim_762481967 slim_762481966 slim_762481992 slim_762481975 slim_762481982 slim_762481965 slim_762481964 slim_762482010 slim_762481969 slim_762482005 slim_762481979 slim_762482003 slim_762481984 slim_762481955 slim_762481985 slim_762481972 slim_762481962 slim_762481991 slim_762481960 slim_762481981 slim_762481980 slim_762481971 slim_762481988 slim_762481970 slim_762481977 slim_762482007 slim_762481998 slim_762481995 slim_762481959 slim_762481956 slim_762482000 slim_762482009 slim_762481996 slim_762481999 slim_762482008 slim_762481993
0 1.8e-06 1.3e-06 1.9e-06 1.6e-06 1.1e-06 1.7e-06 1.65e-06 1.65e-06 1.25e-06 1.55e-06 1.2e-06 1.3e-06 1.6e-06 1.3e-06 1.6e-06 2e-06 1.8e-06 1.5e-06 1.65e-06 1.2e-06 1.75e-06 1.2e-06 1.2e-06 1.2e-06 1.6e-06 1.6e-06 1.05e-06 1.25e-06 1.25e-06 1.55e-06 1.35e-06 1.1e-06 1.2e-06 1.55e-06 1.4e-06 2e-06 1.4e-06 1.35e-06 1.35e-06 2.3e-06 1.25e-06 1.1e-06 1.85e-06 1.35e-06 1.35e-06 1e-06 1.35e-06 1.55e-06 2.1e-06 1.8e-06 1.2e-06 1.25e-06 1.5e-06 1.7e-06 1.25e-06 1.45e-06 1.3e-06
1 1.3e-06 9e-07 1.8e-06 1.6e-06 9.5e-07 1.35e-06 1.15e-06 1.6e-06 7e-07 1e-06 6e-07 5e-07 1.25e-06 8e-07 1.2e-06 1.75e-06 1.55e-06 1.3e-06 1e-06 1.2e-06 1.5e-06 8e-07 1.15e-06 1e-06 1.15e-06 9e-07 1.3e-06 1.5e-06 6e-07 1.1e-06 1.2e-06 1.05e-06 1.3e-06 1.45e-06 8.5e-07 1.55e-06 7.5e-07 1e-06 1.4e-06 2.2e-06 4.5e-07 4.5e-07 1.7e-06 1.35e-06 7e-07 1.35e-06 6e-07 1.05e-06 1.85e-06 1.35e-06 9.5e-07 8e-07 1.15e-06 1.55e-06 1.05e-06 1e-06 1.2e-06
2 1.9e-06 1.8e-06 1.5e-06 1e-06 1.85e-06 2.25e-06 2.1e-06 1.05e-06 1.45e-06 1.45e-06 1.8e-06 1.8e-06 1.65e-06 1.45e-06 1.15e-06 1e-06 1.05e-06 1.95e-06 1.6e-06 2.25e-06 1.05e-06 1.8e-06 2.05e-06 1.85e-06 1.25e-06 2.05e-06 1.7e-06 1.6e-06 1.75e-06 1.2e-06 1.35e-06 1.85e-06 1.2e-06 2.1e-06 1.3e-06 1.85e-06 1.65e-06 1.15e-06 1.35e-06 1.6e-06 1.75e-06 1.55e-06 1.15e-06 1.6e-06 1.6e-06 1.95e-06 1.8e-06 1.65e-06 1.6e-06 1.15e-06 1.75e-06 1.6e-06 1.4e-06 1.25e-06 1.3e-06 1.5e-06 1.65e-06
3 1.6e-06 1.6e-06 1e-06 5e-07 1.45e-06 2.05e-06 1.9e-06 1.15e-06 1.3e-06 1.3e-06 1.6e-06 1.6e-06 1.5e-06 1.3e-06 1.45e-06 1.3e-06 8e-07 1.55e-06 1.45e-06 2e-06 6.5e-07 1.45e-06 2.05e-06 1.45e-06 1.15e-06 1.85e-06 1.45e-06 1.25e-06 1.55e-06 1.1e-06 9e-07 1.8e-06 6.5e-07 1.7e-06 1.15e-06 1.7e-06 1.5e-06 8.5e-07 9e-07 1.7e-06 1.55e-06 1.35e-06 1.4e-06 1.6e-06 1.45e-06 1.7e-06 1.6e-06 1.5e-06 1.85e-06 1.05e-06 1.4e-06 1.2e-06 9.5e-07 1.25e-06 9.5e-07 1e-06 1.3e-06
4 1.1e-06 9.5e-07 1.85e-06 1.45e-06 1.4e-06 1.6e-06 1.45e-06 1.6e-06 1.05e-06 1.35e-06 8e-07 9.5e-07 1.5e-06 1.05e-06 1.55e-06 1.95e-06 1.6e-06 1.3e-06 1.3e-06 1.1e-06 1.55e-06 8.5e-07 1.35e-06 9e-07 1.4e-06 1.25e-06 1.2e-06 1.45e-06 9.5e-07 1.35e-06 1.15e-06 1.2e-06 1e-06 1.35e-06 1.2e-06 1.8e-06 1.05e-06 1.15e-06 1.15e-06 2.25e-06 9e-07 9e-07 1.95e-06 1.5e-06 1e-06 1.15e-06 9.5e-07 1.2e-06 2.05e-06 1.6e-06 1e-06 9e-07 1.2e-06 1.8e-06 1.05e-06 1.15e-06 1.1e-06
5 1.7e-06 1.35e-06 2.25e-06 2.05e-06 1.6e-06 1.8e-06 9.5e-07 2.1e-06 1.2e-06 1.5e-06 1.35e-06 1.35e-06 1.25e-06 1.35e-06 1.8e-06 2.05e-06 1.85e-06 1.2e-06 1.5e-06 1.75e-06 1.85e-06 1.5e-06 1.55e-06 1.55e-06 1.4e-06 1.25e-06 1.65e-06 1.8e-06 1.25e-06 1.4e-06 1.6e-06 1.5e-06 1.8e-06 1.35e-06 1.35e-06 1.25e-06 1.3e-06 1.6e-06 1.8e-06 2.15e-06 1.3e-06 1.2e-06 1.85e-06 1.55e-06 1.3e-06 1.7e-06 1.45e-06 1.6e-06 1.7e-06 1.5e-06 1.55e-06 1.55e-06 1.65e-06 1.7e-06 1.5e-06 1.7e-06 1.65e-06
6 1.65e-06 1.15e-06 2.1e-06 1.9e-06 1.45e-06 9.5e-07 1.1e-06 1.95e-06 9.5e-07 1.3e-06 1.2e-06 1.15e-06 1.3e-06 1.1e-06 1.65e-06 1.8e-06 1.6e-06 9.5e-07 1.2e-06 1.65e-06 1.65e-06 1.3e-06 1.5e-06 1.45e-06 1.1e-06 1e-06 1.65e-06 1.8e-06 1.15e-06 1.15e-06 1.4e-06 1.45e-06 1.65e-06 1.1e-06 1.15e-06 9e-07 1e-06 1.45e-06 1.6e-06 2e-06 1.1e-06 1.05e-06 1.7e-06 1.4e-06 1.05e-06 1.7e-06 1.2e-06 1.35e-06 1.45e-06 1.15e-06 1.35e-06 1.35e-06 1.55e-06 1.55e-06 1.3e-06 1.5e-06 1.45e-06
7 1.65e-06 1.6e-06 1.05e-06 1.15e-06 1.6e-06 2.1e-06 1.95e-06 1.9e-06 1.3e-06 1.45e-06 1.6e-06 1.6e-06 1.65e-06 1.35e-06 1.15e-06 1.2e-06 1.3e-06 1.75e-06 1.6e-06 1.95e-06 1.25e-06 1.55e-06 1.85e-06 1.6e-06 1.3e-06 1.9e-06 1.45e-06 1.55e-06 1.55e-06 1.25e-06 1.35e-06 1.7e-06 1.15e-06 1.9e-06 1.3e-06 1.9e-06 1.5e-06 1.2e-06 1.35e-06 1.7e-06 1.55e-06 1.35e-06 1.35e-06 1.6e-06 1.45e-06 1.7e-06 1.65e-06 1.6e-06 1.65e-06 1.35e-06 1.5e-06 1.35e-06 1.4e-06 1.45e-06 1.1e-06 1.45e-06 1.45e-06
8 1.25e-06 7e-07 1.45e-06 1.3e-06 1.05e-06 1.2e-06 9.5e-07 1.3e-06 8e-07 7.5e-07 7e-07 7e-07 9.5e-07 6.5e-07 1e-06 1.3e-06 1.1e-06 1.15e-06 9e-07 1.35e-06 1.1e-06 9.5e-07 1.2e-06 1.05e-06 6.5e-07 1.05e-06 1.15e-06 1.35e-06 6.5e-07 6.5e-07 9.5e-07 1.1e-06 1.1e-06 1.3e-06 6e-07 1.15e-06 6.5e-07 8e-07 1.15e-06 1.9e-06 6.5e-07 4e-07 1.25e-06 1.05e-06 6.5e-07 1.3e-06 9e-07 1e-06 1.55e-06 8e-07 1e-06 9e-07 1.05e-06 1.1e-06 7e-07 1.1e-06 9.5e-07
9 1.55e-06 1e-06 1.45e-06 1.3e-06 1.35e-06 1.5e-06 1.3e-06 1.45e-06 7.5e-07 1.4e-06 1e-06 1e-06 1.15e-06 9e-07 1.15e-06 1.35e-06 1.15e-06 1.45e-06 1.1e-06 1.65e-06 1.1e-06 1.25e-06 1.5e-06 1.35e-06 8e-07 1.3e-06 1.45e-06 1.5e-06 9.5e-07 7.5e-07 1.1e-06 1.4e-06 1.25e-06 1.6e-06 7.5e-07 1.35e-06 1e-06 9.5e-07 1.3e-06 2e-06 9.5e-07 7e-07 1.3e-06 1.25e-06 9e-07 1.6e-06 1.2e-06 1.15e-06 1.7e-06 9e-07 1.3e-06 1.2e-06 1.2e-06 1.15e-06 9.5e-07 1.25e-06 1.2e-06
