 slim_337496101 slim_337496334 slim_337496344 slim_337496146 slim_337496276 slim_337496345 slim_337496340 slim_337496278 slim_337496168 slim_337496299 slim_337496184 slim_337496224 slim_337496319 slim_337496248 slim_337496124 slim_337496264 slim_337496257 slim_337496305 slim_337496324 slim_337496034 slim_337496274 slim_337496298 slim_337496190 slim_337496315 slim_337496318 slim_337496300 slim_337496267 slim_337496320 slim_337496326 slim_337496294 slim_337496261 slim_337496111 slim_337496061 slim_337496172 slim_337496277 slim_337496336 slim_337496095 slim_337496275 slim_337496230 slim_337496244 slim_337496265 slim_337496216 slim_337496333 slim_337496288 slim_337496271 slim_337496241 slim_337496160 slim_337496297 slim_337496342 slim_337496198 slim_337496073 slim_337496287 slim_337496308 slim_337496338 slim_337496343 slim_337496087 slim_337496239 slim_337496236 slim_337496038 slim_337496341 slim_337496204 slim_337496327 slim_337496321 slim_337496027 slim_337495978 slim_337496226 slim_337496141 slim_337495940 slim_337496303 slim_337495914 slim_337496018 slim_337496270 slim_337496047 slim_337496260 slim_337496247 slim_337496325 slim_337496280 slim_337496200 slim_337496166 slim_337496328 slim_337496316 slim_337496195 slim_337496323 slim_337496252 slim_337496202 slim_337496147 slim_337496335 slim_337496162 slim_337496269 slim_337496242 slim_337496339 slim_337496246 slim_337496295 slim_337496291
0 8.87e-05 5.645e-05 5.675e-05 6.205e-05 5.475e-05 4.65e-05 5.46e-05 5.48e-05 6.425e-05 4.96e-05 4.5e-05 5.41e-05 4.52e-05 5.48e-05 6.53e-05 5.425e-05 5.53e-05 5.57e-05 4.46e-05 6.47e-05 5.895e-05 6.935e-05 5.63e-05 4.51e-05 5.595e-05 6.395e-05 4.655e-05 5.56e-05 6.435e-05 4.505e-05 7e-05 5.515e-05 4.92e-05 4.795e-05 5.485e-05 6.73e-05 6.705e-05 6.665e-05 4.52e-05 4.435e-05 5.23e-05 6.71e-05 4.53e-05 5.695e-05 6.565e-05 5.495e-05 6.435e-05 5.425e-05 6.46e-05 5.495e-05 5.48e-05 4.48e-05 6.16e-05 5.615e-05 5.415e-05 4.68e-05 6.72e-05 5.465e-05 5.475e-05 5.665e-05 5.41e-05 6.44e-05 5.735e-05 5.52e-05 5.43e-05 5.455e-05 6.47e-05 6.695e-05 6.375e-05 6.485e-05 5.46e-05 5.185e-05 5.685e-05 6.405e-05 5.51e-05 5.875e-05 5.455e-05 6.425e-05 6.71e-05 6.39e-05 4.54e-05 5.495e-05 4.445e-05 5.505e-05 6.72e-05 5.725e-05 4.765e-05 6.48e-05 5.52e-05 6.465e-05 6.475e-05 5.48e-05 5.76e-05 5.46e-05
1 5.645e-05 0.0001088 5.58e-05 5.59e-05 5.78e-05 5.705e-05 5.74e-05 5.63e-05 5.715e-05 5.895e-05 5.515e-05 5.76e-05 5.62e-05 5.69e-05 5.655e-05 5.575e-05 5.725e-05 5.7e-05 5.82e-05 5.625e-05 5.99e-05 5.735e-05 5.77e-05 5.54e-05 5.76e-05 5.465e-05 5.715e-05 5.58e-05 5.595e-05 5.69e-05 5.87e-05 5.855e-05 5.875e-05 5.9e-05 5.515e-05 5.89e-05 5.91e-05 5.645e-05 5.635e-05 5.8e-05 6.175e-05 5.785e-05 5.705e-05 5.8e-05 5.62e-05 5.73e-05 5.64e-05 5.675e-05 5.525e-05 5.655e-05 5.64e-05 5.775e-05 5.675e-05 5.635e-05 5.48e-05 5.625e-05 5.905e-05 5.685e-05 5.7e-05 5.46e-05 5.76e-05 5.52e-05 5.955e-05 5.565e-05 5.71e-05 5.605e-05 5.735e-05 5.9e-05 5.58e-05 5.55e-05 5.605e-05 5.715e-05 5.7e-05 5.605e-05 5.635e-05 5.65e-05 5.76e-05 5.605e-05 5.715e-05 5.595e-05 5.655e-05 5.63e-05 5.5e-05 5.615e-05 5.925e-05 5.705e-05 5.94e-05 5.725e-05 5.56e-05 5.67e-05 5.68e-05 5.63e-05 5.575e-05 5.74e-05
2 5.675e-05 5.58e-05 8.64e-05 5.6e-05 5.805e-05 6.88e-05 5.76e-05 4.455e-05 4.53e-05 7.08e-05 5.53e-05 5.78e-05 6.835e-05 5.77e-05 4.53e-05 5.64e-05 5.78e-05 5.7e-05 7.05e-05 4.5e-05 5.99e-05 4.515e-05 5.735e-05 5.57e-05 5.765e-05 4.355e-05 5.66e-05 5.625e-05 4.455e-05 6.92e-05 4.72e-05 7.05e-05 7.05e-05 7.14e-05 5.565e-05 4.745e-05 4.79e-05 4.445e-05 6.85e-05 7.03e-05 7.375e-05 4.71e-05 6.92e-05 5.82e-05 4.525e-05 5.755e-05 4.48e-05 4.495e-05 4.43e-05 5.66e-05 5.695e-05 7.005e-05 5.65e-05 5.675e-05 4.345e-05 6.925e-05 4.785e-05 5.735e-05 5.76e-05 5.585e-05 5.78e-05 4.4e-05 6.045e-05 5.605e-05 5.73e-05 5.61e-05 4.57e-05 4.78e-05 4.435e-05 4.44e-05 5.66e-05 6.9e-05 5.69e-05 4.45e-05 5.66e-05 5.585e-05 5.785e-05 5.55e-05 4.56e-05 4.45e-05 6.885e-05 5.63e-05 4.33e-05 5.625e-05 4.805e-05 5.71e-05 7.18e-05 4.545e-05 5.6e-05 4.515e-05 4.56e-05 5.68e-05 5.7e-05 5.76e-05
3 6.205e-05 5.59e-05 5.6e-05 7.18e-05 5.875e-05 4.78e-05 5.85e-05 7.135e-05 6.765e-05 4.97e-05 7.455e-05 5.865e-05 6.155e-05 5.83e-05 6.715e-05 5.72e-05 5.805e-05 7.13e-05 4.97e-05 6.7e-05 6.045e-05 4.82e-05 7.195e-05 6.09e-05 7.185e-05 6.555e-05 6.185e-05 5.655e-05 6.68e-05 4.83e-05 4.05e-05 4.43e-05 4.865e-05 5.06e-05 5.54e-05 5.525e-05 5.585e-05 6.65e-05 4.73e-05 4.95e-05 5.23e-05 5.495e-05 4.74e-05 5.425e-05 6.69e-05 5.83e-05 6.705e-05 7.18e-05 6.605e-05 5.645e-05 5.77e-05 4.93e-05 5.195e-05 5.6e-05 7.03e-05 4.78e-05 5.575e-05 5.795e-05 5.815e-05 5.565e-05 5.865e-05 6.595e-05 4.675e-05 7.04e-05 5.82e-05 5.645e-05 6.755e-05 5.575e-05 6.675e-05 6.62e-05 5.7e-05 4.275e-05 4.31e-05 6.66e-05 5.72e-05 4.18e-05 5.855e-05 3.63e-05 4.775e-05 6.69e-05 4.8e-05 7.125e-05 7.47e-05 7.09e-05 5.6e-05 6.705e-05 5.095e-05 6.765e-05 5.57e-05 5.21e-05 5.36e-05 5.745e-05 5.635e-05 5.85e-05
4 5.475e-05 5.78e-05 5.805e-05 5.875e-05 0.0001058 5.64e-05 5.415e-05 5.485e-05 5.325e-05 6.015e-05 5.64e-05 5.325e-05 5.515e-05 5.49e-05 5.555e-05 5.525e-05 5.605e-05 5.53e-05 5.315e-05 5.505e-05 5.85e-05 6.05e-05 5.525e-05 5.695e-05 5.655e-05 5.6e-05 5.725e-05 5.65e-05 5.525e-05 5.505e-05 6.125e-05 6.12e-05 6.025e-05 5.795e-05 5.67e-05 5.765e-05 5.77e-05 5.725e-05 5.545e-05 5.29e-05 6.31e-05 5.92e-05 5.51e-05 5.695e-05 5.71e-05 5.36e-05 5.485e-05 5.51e-05 5.61e-05 5.535e-05 5.575e-05 5.375e-05 5.72e-05 5.73e-05 5.66e-05 5.61e-05 5.81e-05 5.455e-05 5.52e-05 5.74e-05 5.325e-05 5.64e-05 5.74e-05 5.7e-05 5.385e-05 5.525e-05 5.545e-05 5.76e-05 5.495e-05 5.68e-05 5.5e-05 5.685e-05 5.66e-05 5.465e-05 5.54e-05 5.945e-05 5.34e-05 6.045e-05 5.875e-05 5.51e-05 5.58e-05 5.475e-05 5.67e-05 5.49e-05 5.785e-05 5.785e-05 5.725e-05 5.34e-05 5.7e-05 5.55e-05 5.54e-05 5.51e-05 5.84e-05 5.415e-05
5 4.65e-05 5.705e-05 6.88e-05 4.78e-05 5.64e-05 6.5e-06 5.505e-05 9.82e-05 0.0001069 7.7e-06 7.395e-05 5.55e-05 3.145e-05 5.515e-05 0.0001069 5.52e-05 5.685e-05 8.42e-05 4.95e-06 0.0001063 5.965e-05 7.295e-05 8.35e-05 4.875e-05 8.355e-05 0.00010645 4.705e-05 5.76e-05 0.0001075 6.95e-06 6.4e-05 1.435e-05 1.105e-05 7.8e-06 5.82e-05 9.265e-05 9.21e-05 0.00010615 6.1e-06 4.75e-06 1.31e-05 9.265e-05 7.15e-06 4.995e-05 0.0001063 5.565e-05 0.0001064 9.72e-05 0.00010555 5.78e-05 5.575e-05 4.3e-06 6.145e-05 5.83e-05 9.78e-05 5.9e-06 9.125e-05 5.57e-05 5.62e-05 5.635e-05 5.55e-05 0.00010685 4.14e-05 8.395e-05 5.475e-05 5.635e-05 0.00010705 9.2e-05 0.00010665 0.00010705 5.45e-05 1.07e-05 2.72e-05 0.00010605 5.825e-05 2.645e-05 5.62e-05 3.305e-05 8.765e-05 0.0001068 6.35e-06 8.43e-05 8.835e-05 8.35e-05 9.225e-05 7.8e-05 8.4e-06 0.0001077 5.85e-05 9.295e-05 9.08e-05 5.49e-05 5.795e-05 5.51e-05
6 5.46e-05 5.74e-05 5.76e-05 5.85e-05 5.415e-05 5.505e-05 0.0001054 5.58e-05 5.385e-05 5.93e-05 5.595e-05 5.295e-05 5.42e-05 5.47e-05 5.585e-05 5.435e-05 5.58e-05 5.625e-05 5.315e-05 5.525e-05 5.915e-05 5.975e-05 5.655e-05 5.675e-05 5.59e-05 5.555e-05 5.695e-05 5.615e-05 5.555e-05 5.51e-05 6.085e-05 6.08e-05 6.015e-05 5.71e-05 5.645e-05 5.795e-05 5.705e-05 5.64e-05 5.47e-05 5.3e-05 6.29e-05 5.88e-05 5.51e-05 5.605e-05 5.67e-05 5.4e-05 5.44e-05 5.49e-05 5.555e-05 5.49e-05 5.495e-05 5.315e-05 5.665e-05 5.71e-05 5.62e-05 5.595e-05 5.725e-05 5.45e-05 5.52e-05 5.695e-05 5.295e-05 5.6e-05 5.725e-05 5.68e-05 5.27e-05 5.45e-05 5.445e-05 5.7e-05 5.435e-05 5.645e-05 5.405e-05 5.67e-05 5.645e-05 5.405e-05 5.59e-05 5.86e-05 5.395e-05 6.005e-05 5.815e-05 5.455e-05 5.49e-05 5.58e-05 5.63e-05 5.515e-05 5.73e-05 5.74e-05 5.71e-05 5.495e-05 5.68e-05 5.51e-05 5.485e-05 5.42e-05 5.835e-05 5.315e-05
7 5.48e-05 5.63e-05 4.455e-05 7.135e-05 5.485e-05 9.82e-05 5.58e-05 2.46e-05 1.3e-05 9.97e-05 2.675e-05 5.55e-05 6.925e-05 5.665e-05 1.495e-05 5.495e-05 5.6e-05 2.795e-05 9.75e-05 1.435e-05 5.83e-05 5.38e-05 2.925e-05 5.3e-05 2.935e-05 1.28e-05 5.595e-05 5.375e-05 1.305e-05 9.555e-05 6.56e-05 0.00010035 9.745e-05 9.89e-05 5.3e-05 3.305e-05 3.38e-05 1.655e-05 9.52e-05 9.73e-05 0.0001015 3.335e-05 9.55e-05 6.385e-05 1.575e-05 5.49e-05 1.36e-05 1.365e-05 1.44e-05 5.36e-05 5.55e-05 9.755e-05 5.705e-05 5.46e-05 1.245e-05 9.87e-05 3.425e-05 5.545e-05 5.595e-05 5.65e-05 5.55e-05 1.325e-05 7.565e-05 2.805e-05 5.55e-05 5.35e-05 1.45e-05 3.37e-05 1.31e-05 1.4e-05 5.545e-05 9.885e-05 8.71e-05 1.34e-05 5.34e-05 8.795e-05 5.53e-05 8.855e-05 3.655e-05 1.325e-05 9.57e-05 2.635e-05 1.23e-05 2.71e-05 3.395e-05 3.565e-05 9.88e-05 1.28e-05 5.335e-05 2.835e-05 3.05e-05 5.54e-05 5.735e-05 5.58e-05
8 6.425e-05 5.715e-05 4.53e-05 6.765e-05 5.325e-05 0.0001069 5.385e-05 1.3e-05 2.9e-06 0.0001095 3.765e-05 5.3e-05 7.84e-05 5.59e-05 5e-06 5.505e-05 5.605e-05 2.78e-05 0.00010475 4.45e-06 5.805e-05 4.425e-05 2.855e-05 6.45e-05 2.915e-05 4.35e-06 6.575e-05 5.43e-05 3.65e-06 0.00010475 5.65e-05 0.00010605 0.0001081 0.00010815 5.435e-05 2.325e-05 2.34e-05 6.35e-06 0.00010465 0.00010455 0.00011195 2.5e-05 0.00010445 6.28e-05 6.85e-06 5.37e-05 3.15e-06 1.365e-05 5.45e-06 5.29e-05 5.56e-05 0.00010525 5.155e-05 5.54e-05 1.44e-05 0.00010715 2.44e-05 5.465e-05 5.56e-05 5.685e-05 5.3e-05 4.8e-06 7.49e-05 2.935e-05 5.355e-05 5.34e-05 3.5e-06 2.33e-05 3.1e-06 5.5e-06 5.505e-05 0.000103 8.6e-05 2.8e-06 5.355e-05 8.785e-05 5.35e-05 8.435e-05 2.75e-05 3.25e-06 0.00010535 2.68e-05 2.405e-05 2.675e-05 2.355e-05 3.56e-05 0.0001076 2.05e-06 5.47e-05 1.81e-05 2.01e-05 5.505e-05 5.79e-05 5.385e-05
9 4.96e-05 5.895e-05 7.08e-05 4.97e-05 6.015e-05 7.7e-06 5.93e-05 9.97e-05 0.0001095 1.32e-05 7.5e-05 5.97e-05 3.48e-05 5.84e-05 0.00010875 5.835e-05 5.995e-05 8.555e-05 1.03e-05 0.00010815 5.815e-05 7.58e-05 8.495e-05 5e-05 8.61e-05 0.0001074 4.97e-05 5.895e-05 0.000109 1.045e-05 6.29e-05 1.29e-05 1.045e-05 7.8e-06 5.945e-05 9.14e-05 9.13e-05 0.00010875 9.6e-06 1.01e-05 8.9e-06 9.075e-05 1.065e-05 5.43e-05 0.0001074 5.945e-05 0.0001082 9.955e-05 0.00010685 6.015e-05 5.88e-05 9.65e-06 6.42e-05 5.965e-05 9.865e-05 1.005e-05 9.08e-05 5.865e-05 5.93e-05 5.835e-05 5.97e-05 0.00010775 4.175e-05 8.465e-05 5.9e-05 5.905e-05 0.0001097 9.12e-05 0.0001086 0.000108 5.775e-05 1.46e-05 3.11e-05 0.0001081 6.015e-05 2.935e-05 5.995e-05 3.55e-05 8.995e-05 0.00010875 9.9e-06 8.59e-05 8.92e-05 8.52e-05 9.145e-05 8.025e-05 8.4e-06 0.00010985 5.97e-05 9.515e-05 9.215e-05 5.79e-05 5.995e-05 5.93e-05
