 slim_337569730 slim_337569528 slim_337569688 slim_337569706 slim_337569719 slim_337569612 slim_337569690 slim_337569678 slim_337569745 slim_337569735 slim_337569712 slim_337569711 slim_337569608 slim_337569756 slim_337569683 slim_337569670 slim_337569681 slim_337569657 slim_337569753 slim_337569602 slim_337569764 slim_337569565 slim_337569731 slim_337569629 slim_337569674 slim_337569676 slim_337569113 slim_337569475 slim_337569633 slim_337569687 slim_337569757 slim_337569748 slim_337569740 slim_337569512 slim_337569295 slim_337569725 slim_337569762 slim_337569778 slim_337569599 slim_337569760 slim_337569771 slim_337569658 slim_337569447 slim_337569754 slim_337569743 slim_337569742 slim_337569729 slim_337569685 slim_337569363 slim_337569654 slim_337569734 slim_337569751 slim_337569775 slim_337569716 slim_337569769 slim_337569550 slim_337569749 slim_337569701 slim_337569601 slim_337569728 slim_337569507 slim_337569737 slim_337569722 slim_337569551 slim_337569639 slim_337569588 slim_337569770 slim_337569543 slim_337569615 slim_337569767 slim_337569659 slim_337569650 slim_337569772 slim_337569694 slim_337569750 slim_337569776 slim_337569675 slim_337569766 slim_337569714 slim_337569761 slim_337569752 slim_337569651 slim_337569765 slim_337569717 slim_337569739 slim_337569768 slim_337569536 slim_337569692 slim_337569774 slim_337569606 slim_337569625 slim_337569638 slim_337569744 slim_337569777 slim_337569342
0 1.34e-05 5.245e-05 3.38e-05 3.47e-05 3.235e-05 3.47e-05 7.15e-06 3.335e-05 9.7e-06 5.095e-05 3.36e-05 5.54e-05 1.305e-05 7.435e-05 7e-06 4.32e-05 3.18e-05 1.265e-05 4.29e-05 5.53e-05 5.51e-05 3.325e-05 4.71e-05 3.145e-05 3.075e-05 5.61e-05 3.135e-05 2.19e-05 8.01e-05 3.42e-05 9.35e-06 3.395e-05 3.3e-05 9.95e-06 5.71e-05 2.17e-05 1.17e-05 1.305e-05 3.225e-05 5.51e-05 9.65e-06 3.055e-05 3.385e-05 5.61e-05 5.925e-05 3.035e-05 3.645e-05 3.775e-05 3.12e-05 1.07e-05 3.175e-05 3.485e-05 3.29e-05 6.155e-05 3.395e-05 1.05e-05 3.145e-05 3.38e-05 3.49e-05 1.025e-05 5.34e-05 5.33e-05 3.51e-05 3.08e-05 5.775e-05 5.935e-05 3.455e-05 3.14e-05 3.17e-05 5.95e-05 1.315e-05 3.645e-05 4.385e-05 6.595e-05 5.945e-05 1.07e-05 9.2e-06 3.185e-05 9.6e-06 3.17e-05 5.505e-05 7.1e-06 8.09e-05 1.325e-05 5.63e-05 7.44e-05 3.37e-05 3.085e-05 7.68e-05 1.065e-05 3.545e-05 3.44e-05 6.05e-05 5.87e-05 5.895e-05
1 5.245e-05 5.4e-05 4.425e-05 4.015e-05 3.715e-05 4.38e-05 4.73e-05 3.595e-05 4.615e-05 2.755e-05 4.405e-05 2.805e-05 6.07e-05 4.975e-05 4.715e-05 3.045e-05 3.625e-05 5.235e-05 2.945e-05 2.795e-05 2.77e-05 4.415e-05 2.93e-05 3.725e-05 4.255e-05 2.885e-05 4.395e-05 4.7e-05 5.41e-05 4.405e-05 5.39e-05 3.975e-05 4.385e-05 4.605e-05 6.44e-05 4.385e-05 6.03e-05 5.985e-05 3.775e-05 2.765e-05 4.615e-05 3.73e-05 4.595e-05 2.815e-05 2.92e-05 4.26e-05 4.69e-05 3.775e-05 3.76e-05 4.62e-05 3.62e-05 4.43e-05 4.285e-05 3.15e-05 4.435e-05 4.6e-05 4.275e-05 4.33e-05 3.87e-05 5.38e-05 2.78e-05 6.285e-05 3.89e-05 4.225e-05 3.095e-05 2.93e-05 3.655e-05 3.75e-05 3.77e-05 2.945e-05 5.26e-05 4.595e-05 3.105e-05 5.13e-05 2.945e-05 5.805e-05 5.375e-05 3.625e-05 5.425e-05 3.775e-05 2.765e-05 5.235e-05 4.93e-05 6.01e-05 3.37e-05 4.98e-05 4.355e-05 4.23e-05 5.005e-05 4.62e-05 4.53e-05 4.405e-05 3.13e-05 3.675e-05 3.265e-05
2 3.38e-05 4.425e-05 6.39e-05 3.75e-05 3.32e-05 3.85e-05 3.34e-05 3.29e-05 3.29e-05 5.52e-05 3.2e-05 3.35e-05 3.39e-05 6.475e-05 3.325e-05 3.37e-05 4.38e-05 3.375e-05 3.33e-05 3.34e-05 3.3e-05 3.36e-05 3.88e-05 3.295e-05 3.4e-05 3.345e-05 4.415e-05 3.29e-05 5.925e-05 3.405e-05 3.28e-05 3.32e-05 3.285e-05 3.285e-05 5.83e-05 3.41e-05 3.205e-05 3.425e-05 3.235e-05 3.32e-05 3.29e-05 3.355e-05 3.94e-05 3.275e-05 3.79e-05 4.36e-05 3.81e-05 3.78e-05 3.295e-05 3.24e-05 4.375e-05 3.305e-05 3.38e-05 4.275e-05 3.255e-05 3.22e-05 3.335e-05 3.345e-05 3.815e-05 3.37e-05 4.395e-05 5.66e-05 3.835e-05 3.39e-05 3.83e-05 3.8e-05 3.245e-05 3.265e-05 3.305e-05 3.815e-05 3.32e-05 3.91e-05 3.35e-05 5.675e-05 3.79e-05 3.305e-05 3.265e-05 4.385e-05 3.365e-05 3.315e-05 3.295e-05 3.38e-05 6.1e-05 3.465e-05 3.315e-05 6.48e-05 3.355e-05 3.395e-05 5.31e-05 3.35e-05 3.435e-05 3.405e-05 3.925e-05 3.75e-05 3.86e-05
3 3.47e-05 4.015e-05 3.75e-05 5.97e-05 3.25e-05 3.67e-05 3.11e-05 3.345e-05 3.22e-05 4.64e-05 3.73e-05 3.4e-05 4.25e-05 6.17e-05 3.095e-05 3.59e-05 3.98e-05 3.785e-05 3.4e-05 3.39e-05 3.37e-05 3.805e-05 3.54e-05 3.19e-05 3.615e-05 3.495e-05 4.42e-05 3.97e-05 5.6e-05 3.85e-05 3.645e-05 3.405e-05 3.775e-05 3.205e-05 5.8e-05 3.82e-05 4.155e-05 4.19e-05 3.165e-05 3.37e-05 3.22e-05 3.26e-05 3.53e-05 3.37e-05 3.445e-05 4.265e-05 3.615e-05 3.44e-05 3.22e-05 3.145e-05 3.975e-05 3.81e-05 3.745e-05 3.27e-05 3.765e-05 3.14e-05 3.58e-05 3.73e-05 3.315e-05 3.69e-05 3.99e-05 5.52e-05 3.335e-05 3.605e-05 3.275e-05 3.455e-05 3.345e-05 3.2e-05 3.23e-05 3.47e-05 3.79e-05 3.875e-05 3.595e-05 5.525e-05 3.46e-05 4e-05 3.63e-05 4e-05 3.685e-05 3.23e-05 3.365e-05 3.47e-05 5.38e-05 4.265e-05 3.82e-05 6.175e-05 3.8e-05 3.61e-05 5.52e-05 3.15e-05 3.94e-05 3.81e-05 3.705e-05 3.855e-05 3.46e-05
4 3.235e-05 3.715e-05 3.32e-05 3.25e-05 4.95e-05 3.68e-05 2.695e-05 2.57e-05 2.665e-05 4.85e-05 3.3e-05 2.545e-05 4.07e-05 5.93e-05 2.68e-05 2.81e-05 3.74e-05 3.315e-05 2.615e-05 2.535e-05 2.54e-05 3.335e-05 3.16e-05 2.605e-05 3.16e-05 2.66e-05 4.51e-05 3.59e-05 5.625e-05 3.285e-05 3.405e-05 2.9e-05 3.315e-05 2.655e-05 5.68e-05 3.27e-05 4.095e-05 3.925e-05 2.61e-05 2.515e-05 2.665e-05 2.62e-05 3.895e-05 2.55e-05 3.055e-05 4.34e-05 3.975e-05 3.14e-05 2.585e-05 2.66e-05 3.735e-05 3.27e-05 3.11e-05 3.705e-05 3.31e-05 2.64e-05 3.155e-05 3.105e-05 3.145e-05 3.34e-05 3.67e-05 5.58e-05 3.165e-05 3.14e-05 3.23e-05 3.065e-05 2.56e-05 2.595e-05 2.625e-05 3.08e-05 3.305e-05 3.9e-05 2.88e-05 5.22e-05 3.105e-05 3.77e-05 3.39e-05 3.785e-05 3.435e-05 2.6e-05 2.535e-05 3.225e-05 5.51e-05 4e-05 3.095e-05 5.935e-05 3.225e-05 3.145e-05 4.775e-05 2.64e-05 3.41e-05 3.26e-05 3.325e-05 3.785e-05 3.44e-05
5 3.47e-05 4.38e-05 3.85e-05 3.67e-05 3.68e-05 6.76e-05 3.53e-05 3.675e-05 3.535e-05 4.965e-05 3.83e-05 3.85e-05 3.95e-05 6.54e-05 3.515e-05 4.015e-05 4.255e-05 3.7e-05 3.855e-05 3.84e-05 3.815e-05 3.865e-05 3.575e-05 3.665e-05 3.63e-05 3.935e-05 4.41e-05 4.05e-05 5.975e-05 3.925e-05 3.72e-05 3.875e-05 3.865e-05 3.535e-05 5.58e-05 3.805e-05 3.9e-05 3.915e-05 3.65e-05 3.82e-05 3.535e-05 3.68e-05 3.525e-05 3.825e-05 3.605e-05 4.31e-05 3.865e-05 3.48e-05 3.655e-05 3.53e-05 4.25e-05 3.895e-05 3.81e-05 3.6e-05 3.87e-05 3.51e-05 3.605e-05 3.81e-05 3.46e-05 3.75e-05 4.385e-05 5.305e-05 3.48e-05 3.625e-05 3.68e-05 3.615e-05 3.695e-05 3.645e-05 3.675e-05 3.615e-05 3.76e-05 3.615e-05 3.995e-05 5.695e-05 3.615e-05 3.73e-05 3.705e-05 4.26e-05 3.73e-05 3.68e-05 3.81e-05 3.475e-05 5.29e-05 3.925e-05 3.925e-05 6.545e-05 3.875e-05 3.63e-05 5.955e-05 3.575e-05 3.965e-05 3.845e-05 3.865e-05 3.77e-05 3.835e-05
6 7.15e-06 4.73e-05 3.34e-05 3.11e-05 2.695e-05 3.53e-05 1.2e-06 2.785e-05 4.25e-06 4.595e-05 3.32e-05 4.99e-05 1.835e-05 6.99e-05 7.5e-07 3.805e-05 2.68e-05 1.21e-05 3.79e-05 4.98e-05 4.96e-05 3.295e-05 4.2e-05 2.565e-05 3.095e-05 5.06e-05 3.19e-05 2.185e-05 7.73e-05 3.38e-05 8.45e-06 2.9e-05 3.21e-05 4.1e-06 5.69e-05 2.115e-05 1.59e-05 1.83e-05 2.695e-05 4.96e-05 4.25e-06 2.46e-05 3.62e-05 5.115e-05 5.415e-05 2.985e-05 3.835e-05 3.275e-05 2.575e-05 5.4e-06 2.675e-05 3.495e-05 3.19e-05 5.815e-05 3.355e-05 5.2e-06 3.215e-05 3.33e-05 2.895e-05 9.85e-06 4.84e-05 5.435e-05 2.915e-05 3.095e-05 5.445e-05 5.425e-05 2.955e-05 2.555e-05 2.6e-05 5.44e-05 1.325e-05 3.72e-05 3.97e-05 6.14e-05 5.445e-05 1.47e-05 8.3e-06 2.72e-05 9.4e-06 2.585e-05 4.955e-05 7.25e-06 7.62e-05 1.78e-05 5.565e-05 6.995e-05 3.33e-05 3.1e-05 7.235e-05 4.95e-06 3.49e-05 3.385e-05 5.505e-05 5.82e-05 5.57e-05
7 3.335e-05 3.595e-05 3.29e-05 3.345e-05 2.57e-05 3.675e-05 2.785e-05 4.67e-05 2.585e-05 4.75e-05 3.27e-05 2.43e-05 4.255e-05 5.81e-05 2.77e-05 2.655e-05 3.565e-05 3.205e-05 2.46e-05 2.42e-05 2.375e-05 3.315e-05 3.05e-05 2.555e-05 3.135e-05 2.495e-05 4.54e-05 3.57e-05 5.595e-05 3.325e-05 3.495e-05 2.875e-05 3.28e-05 2.56e-05 5.74e-05 3.245e-05 4.185e-05 4.175e-05 2.575e-05 2.39e-05 2.585e-05 2.57e-05 3.995e-05 2.425e-05 2.96e-05 4.335e-05 4.09e-05 2.94e-05 2.595e-05 2.56e-05 3.545e-05 3.32e-05 3.155e-05 3.7e-05 3.32e-05 2.55e-05 3.12e-05 3.19e-05 3.13e-05 3.51e-05 3.585e-05 5.6e-05 3.15e-05 3.11e-05 3.235e-05 2.97e-05 2.415e-05 2.565e-05 2.58e-05 2.985e-05 3.29e-05 3.895e-05 2.735e-05 5.105e-05 2.97e-05 3.935e-05 3.48e-05 3.63e-05 3.535e-05 2.61e-05 2.37e-05 3.33e-05 5.41e-05 4.14e-05 3e-05 5.815e-05 3.275e-05 3.115e-05 4.63e-05 2.785e-05 3.35e-05 3.24e-05 3.185e-05 3.82e-05 3.405e-05
8 9.7e-06 4.615e-05 3.29e-05 3.22e-05 2.665e-05 3.535e-05 4.25e-06 2.585e-05 7.6e-06 4.395e-05 3.27e-05 4.8e-05 2.01e-05 6.81e-05 4.1e-06 3.695e-05 2.4e-05 1.1e-05 3.485e-05 4.79e-05 4.76e-05 3.36e-05 3.94e-05 2.595e-05 3.17e-05 4.885e-05 3.2e-05 2.225e-05 7.7e-05 3.43e-05 1.12e-05 2.88e-05 3.3e-05 4.3e-06 5.67e-05 2.025e-05 1.83e-05 1.99e-05 2.585e-05 4.77e-05 3.95e-06 2.57e-05 3.77e-05 4.79e-05 5.155e-05 2.98e-05 3.98e-05 3e-05 2.565e-05 4.3e-06 2.405e-05 3.405e-05 3.265e-05 5.765e-05 3.315e-05 4.1e-06 3.15e-05 3.275e-05 2.985e-05 1.22e-05 4.58e-05 5.455e-05 3.005e-05 3.165e-05 5.335e-05 5.165e-05 2.625e-05 2.575e-05 2.605e-05 5.18e-05 1.235e-05 3.755e-05 3.755e-05 5.955e-05 5.17e-05 1.67e-05 1.105e-05 2.455e-05 1.185e-05 2.615e-05 4.755e-05 9.8e-06 7.44e-05 1.93e-05 5.35e-05 6.815e-05 3.38e-05 3.17e-05 6.985e-05 6.75e-06 3.415e-05 3.295e-05 5.405e-05 5.83e-05 5.515e-05
9 5.095e-05 2.755e-05 5.52e-05 4.64e-05 4.85e-05 4.965e-05 4.595e-05 4.75e-05 4.395e-05 1e-07 5.5e-05 5.285e-05 5.96e-05 4.86e-05 4.58e-05 4.4e-05 2.1e-05 4.985e-05 4.025e-05 5.275e-05 5.255e-05 5.66e-05 3.375e-05 4.855e-05 5.49e-05 5.405e-05 3.075e-05 4.665e-05 7.375e-05 5.675e-05 5.25e-05 5.06e-05 5.63e-05 4.375e-05 7.025e-05 4.15e-05 5.895e-05 5.885e-05 4.745e-05 5.255e-05 4.395e-05 4.98e-05 5.205e-05 5.17e-05 4.75e-05 2.79e-05 5.44e-05 4.27e-05 4.855e-05 4.26e-05 2.075e-05 5.55e-05 5.535e-05 4.63e-05 5.535e-05 4.25e-05 5.36e-05 5.435e-05 4.47e-05 5.265e-05 2.575e-05 6.85e-05 4.49e-05 5.47e-05 4.95e-05 4.76e-05 4.68e-05 4.85e-05 4.87e-05 4.775e-05 5.05e-05 5.215e-05 4.395e-05 5.765e-05 4.77e-05 5.65e-05 5.235e-05 2.225e-05 5.29e-05 4.88e-05 5.25e-05 5.085e-05 6.235e-05 5.865e-05 5.81e-05 4.865e-05 5.625e-05 5.475e-05 7.43e-05 4.36e-05 5.625e-05 5.47e-05 5.14e-05 5.59e-05 5.205e-05
