 slim_761985239 slim_761985219 slim_761985234 slim_761985213 slim_761985227 slim_761985245 slim_761985260 slim_761985251 slim_761985225 slim_761985259 slim_761985228 slim_761985241 slim_761985215 slim_761985254 slim_761985261 slim_761985222 slim_761985229 slim_761985221 slim_761985248 slim_761985256 slim_761985232 slim_761985249 slim_761985226 slim_761985216 slim_761985230 slim_761985235 slim_761985247 slim_761985246 slim_761985224 slim_761985244 slim_761985258 slim_761985231 slim_761985223 slim_761985214 slim_761985257 slim_761985210 slim_761985211 slim_761985218 slim_761985240 slim_761985236 slim_761985252 slim_761985243 slim_761985242 slim_761985220 slim_761985237 slim_761985238 slim_761985250 slim_761985255 slim_761985233 slim_761985217 slim_761985212 slim_761985253
0 2.23e-05 2.855e-05 3.345e-05 4.915e-05 3.33e-05 2.07e-05 1.895e-05 2.08e-05 3.21e-05 2.83e-05 3.35e-05 3.325e-05 1.995e-05 3.22e-05 2.85e-05 1.935e-05 3.345e-05 2.715e-05 1.265e-05 3.31e-05 2.61e-05 1.265e-05 1.975e-05 4.315e-05 2.275e-05 4.675e-05 2.485e-05 2.84e-05 3.83e-05 1.265e-05 3.505e-05 2.125e-05 2.85e-05 2.855e-05 2.055e-05 3.345e-05 2.125e-05 3.685e-05 4.455e-05 1.635e-05 2.71e-05 2.445e-05 3.325e-05 2.865e-05 3.505e-05 2.435e-05 2.125e-05 5.875e-05 2.135e-05 2.125e-05 1.99e-05 2.055e-05
1 2.855e-05 2.54e-05 3.325e-05 3.27e-05 1.78e-05 2.06e-05 2.14e-05 2.06e-05 1.795e-05 1.31e-05 1.795e-05 1.765e-05 2.12e-05 1.81e-05 1.29e-05 2.06e-05 1.785e-05 1.29e-05 2.92e-05 1.77e-05 2.595e-05 2.92e-05 2.13e-05 2.8e-05 2.405e-05 3e-05 2.6e-05 1.3e-05 2.29e-05 2.92e-05 3.585e-05 2.095e-05 1.31e-05 1.28e-05 2.09e-05 1.775e-05 2.095e-05 2.295e-05 2.78e-05 3.31e-05 1.285e-05 2.59e-05 1.775e-05 1.32e-05 3.54e-05 2.56e-05 2.095e-05 4.26e-05 2.105e-05 2.095e-05 2.115e-05 2.04e-05
2 3.345e-05 3.325e-05 4.62e-05 2.61e-05 3.2e-05 2.565e-05 2.665e-05 2.58e-05 2.475e-05 3.14e-05 3.03e-05 2.43e-05 3.17e-05 3.195e-05 3.32e-05 3.345e-05 3.02e-05 4.1e-05 2.33e-05 2.435e-05 2.325e-05 2.33e-05 2.47e-05 3.455e-05 2.995e-05 2.32e-05 2.345e-05 3.325e-05 2.36e-05 2.33e-05 2.77e-05 3.005e-05 3.28e-05 3.305e-05 3.17e-05 2.45e-05 2.435e-05 2.365e-05 2.73e-05 3.19e-05 3.36e-05 2.325e-05 2.435e-05 3.29e-05 3.465e-05 3.225e-05 2.435e-05 2.875e-05 3e-05 2.435e-05 3.165e-05 3.12e-05
3 4.915e-05 3.27e-05 2.61e-05 2.06e-05 2.49e-05 3.48e-05 3.645e-05 3.48e-05 2.105e-05 3.085e-05 2.33e-05 1.935e-05 4.02e-05 2.63e-05 3.265e-05 4.195e-05 2.32e-05 3.98e-05 4.16e-05 1.945e-05 2.585e-05 4.16e-05 3.53e-05 2.46e-05 3.56e-05 1.05e-05 2.76e-05 3.27e-05 1.21e-05 4.16e-05 2.71e-05 3.72e-05 3.22e-05 3.25e-05 3.84e-05 1.955e-05 3.355e-05 1.37e-05 1.805e-05 4.15e-05 3.44e-05 2.745e-05 1.935e-05 3.22e-05 3.235e-05 3.425e-05 3.355e-05 1.03e-05 3.71e-05 3.355e-05 4.015e-05 3.82e-05
4 3.33e-05 1.78e-05 3.2e-05 2.49e-05 2.94e-05 2.81e-05 2.87e-05 2.8e-05 1.78e-05 1.815e-05 1.54e-05 1.76e-05 2.48e-05 1.52e-05 1.785e-05 2.555e-05 1.53e-05 1.53e-05 3.44e-05 1.765e-05 2.45e-05 3.44e-05 2.76e-05 2.52e-05 2.48e-05 2.22e-05 2.47e-05 1.77e-05 1.5e-05 3.44e-05 3.57e-05 2.49e-05 1.77e-05 1.75e-05 2.59e-05 1.765e-05 2.735e-05 1.52e-05 2.785e-05 3.03e-05 1.775e-05 2.465e-05 1.76e-05 1.785e-05 3.27e-05 2.27e-05 2.735e-05 3.49e-05 2.495e-05 2.735e-05 2.475e-05 2.555e-05
5 2.07e-05 2.06e-05 2.565e-05 3.48e-05 2.81e-05 1.92e-05 1.065e-05 1e-05 1.765e-05 1.79e-05 2.575e-05 1.72e-05 2.135e-05 2.81e-05 2.055e-05 2.055e-05 2.565e-05 3.15e-05 1.19e-05 1.715e-05 1.835e-05 1.19e-05 1.085e-05 3.785e-05 2.245e-05 3.21e-05 1.855e-05 2.06e-05 2.515e-05 1.19e-05 2.765e-05 1.9e-05 2.025e-05 2.05e-05 1.835e-05 1.74e-05 1.075e-05 2.515e-05 2.735e-05 2.795e-05 2.095e-05 1.825e-05 1.725e-05 2.035e-05 3.785e-05 2.83e-05 1.075e-05 4.47e-05 1.9e-05 1.075e-05 2.13e-05 1.78e-05
6 1.895e-05 2.14e-05 2.665e-05 3.645e-05 2.87e-05 1.065e-05 1.57e-05 1.085e-05 1.705e-05 1.855e-05 2.635e-05 1.83e-05 2.055e-05 2.71e-05 2.135e-05 1.965e-05 2.625e-05 3.035e-05 1.145e-05 1.81e-05 1.93e-05 1.145e-05 1.025e-05 3.785e-05 2.17e-05 3.435e-05 1.79e-05 2.13e-05 2.58e-05 1.145e-05 2.69e-05 1.97e-05 2.095e-05 2.14e-05 1.795e-05 1.835e-05 1.19e-05 2.43e-05 2.93e-05 2.725e-05 1.975e-05 1.76e-05 1.83e-05 2.11e-05 3.8e-05 2.745e-05 1.19e-05 4.575e-05 1.99e-05 1.19e-05 2.05e-05 1.84e-05
7 2.08e-05 2.06e-05 2.58e-05 3.48e-05 2.8e-05 1e-05 1.085e-05 1.94e-05 1.76e-05 1.805e-05 2.565e-05 1.73e-05 2.145e-05 2.81e-05 2.065e-05 2.075e-05 2.555e-05 3.14e-05 1.21e-05 1.725e-05 1.845e-05 1.21e-05 1.12e-05 3.785e-05 2.255e-05 3.215e-05 1.865e-05 2.06e-05 2.515e-05 1.21e-05 2.775e-05 1.9e-05 2.035e-05 2.05e-05 1.835e-05 1.75e-05 1.095e-05 2.515e-05 2.745e-05 2.795e-05 2.065e-05 1.835e-05 1.725e-05 2.045e-05 3.785e-05 2.82e-05 1.095e-05 4.47e-05 1.9e-05 1.095e-05 2.14e-05 1.785e-05
8 3.21e-05 1.795e-05 2.475e-05 2.105e-05 1.78e-05 1.765e-05 1.705e-05 1.76e-05 1.63e-05 1.59e-05 1.545e-05 9.65e-06 2.39e-05 1.605e-05 1.79e-05 2.45e-05 1.545e-05 2.475e-05 2.385e-05 9.75e-06 1.735e-05 2.385e-05 1.65e-05 2.755e-05 2.195e-05 1.84e-05 1.605e-05 1.8e-05 9.6e-06 2.385e-05 2.785e-05 2.32e-05 1.76e-05 1.78e-05 2.365e-05 9.65e-06 1.745e-05 8.35e-06 2.12e-05 3.145e-05 1.68e-05 1.61e-05 9.6e-06 1.77e-05 3.53e-05 2.41e-05 1.745e-05 3.095e-05 2.32e-05 1.745e-05 2.385e-05 2.31e-05
9 2.83e-05 1.31e-05 3.14e-05 3.085e-05 1.815e-05 1.79e-05 1.855e-05 1.805e-05 1.59e-05 2.01e-05 1.565e-05 1.56e-05 2.15e-05 1.85e-05 1.315e-05 2.05e-05 1.555e-05 1.575e-05 2.725e-05 1.555e-05 2.4e-05 2.725e-05 1.87e-05 2.84e-05 2.435e-05 2.815e-05 2.415e-05 1.29e-05 2.105e-05 2.725e-05 3.35e-05 1.875e-05 1.295e-05 1.3e-05 1.82e-05 1.575e-05 1.885e-05 2.105e-05 2.585e-05 3.335e-05 1.305e-05 2.39e-05 1.56e-05 1.31e-05 3.575e-05 2.595e-05 1.885e-05 4.075e-05 1.865e-05 1.885e-05 2.145e-05 1.79e-05
