 slim_337500211 slim_337500215 slim_337500058 slim_337500260 slim_337500304 slim_337500232 slim_337500240 slim_337500204 slim_337500234 slim_337500257 slim_337500107 slim_337500282 slim_337500254 slim_337500213 slim_337500284 slim_337500292 slim_337500288 slim_337500219 slim_337499623 slim_337499809 slim_337500190 slim_337500267 slim_337500214 slim_337500242 slim_337500316 slim_337500178 slim_337500067 slim_337500040 slim_337500071 slim_337500297 slim_337500301 slim_337500311 slim_337500187 slim_337500198 slim_337500269 slim_337500303 slim_337499989 slim_337500314 slim_337499878 slim_337500227 slim_337500102 slim_337500166 slim_337500300 slim_337500261 slim_337500186 slim_337500270 slim_337500145 slim_337500256 slim_337500155 slim_337500225 slim_337500081 slim_337500124 slim_337500223 slim_337500263 slim_337500237 slim_337500253 slim_337500281 slim_337500274 slim_337500195 slim_337500063 slim_337500291 slim_337500137 slim_337500158 slim_337500278 slim_337500279 slim_337500273 slim_337500306 slim_337500283 slim_337500099 slim_337500265 slim_337500313 slim_337499938 slim_337500233 slim_337500224 slim_337500272 slim_337500138 slim_337500305 slim_337500210 slim_337500286 slim_337500309 slim_337500302 slim_337500162 slim_337500143 slim_337500280 slim_337500116 slim_337500239 slim_337500287 slim_337500231 slim_337499922 slim_337500154 slim_337500317 slim_337500169 slim_337500072 slim_337500310 slim_337500122 slim_337500226 slim_337500251 slim_337499918
0 0.000252 0.00034035 0.0003328 0.0003786 0.0003876 0.00023285 0.0004677 0.0003046 0.00038035 0.0003794 0.00025845 0.00024575 0.00047315 0.00039675 0.00026825 0.0002589 0.00033295 0.0002478 0.000586 0.0003973 0.0004452 0.0002485 0.0003954 0.0003293 0.000481 0.00039075 0.0002453 0.0004008 0.0005029 0.0005237 0.00035355 0.0004311 0.0003571 0.0001771 0.0001973 0.00032875 0.00030385 0.00044365 0.00021645 0.00052935 0.0003032 0.0004584 0.00038195 0.0003406 0.0003823 0.00042485 0.0002948 0.0002242 0.00046745 0.0004591 0.000198 0.0002486 0.0005074 0.00038205 0.00024835 0.0004014 0.00045845 0.0003043 0.00033575 0.00043715 0.0002465 0.00031905 0.00049685 0.00029325 0.00041635 0.00012675 0.0003517 0.00014315 0.0003286 0.00053 0.00033645 0.0005445 0.0002578 0.00027755 0.00037485 0.00037045 0.00043475 0.000491 0.0003995 0.00030345 0.0005962 0.00046355 0.0004146 0.00036685 0.0005286 0.0003866 0.00054455 0.0003387 0.00041685 0.00044 0.00029185 0.00050185 0.0004542 0.0004042 0.0002919 0.0004675 0.00054455 0.00039675
1 0.00034035 0.000636 0.00036975 0.0004438 0.00041105 0.0003972 0.0004407 0.00038925 0.0004056 0.00041695 0.00041815 0.00039265 0.00049915 0.00042185 0.00032445 0.00039645 0.0003699 0.000361 0.0004523 0.0003963 0.00037225 0.00033945 0.00044405 0.0004027 0.0004147 0.0004475 0.00032835 0.0005049 0.0004299 0.0004197 0.0003595 0.00038635 0.0003903 0.0003801 0.0003471 0.00040305 0.0003667 0.0003665 0.00040335 0.00045385 0.0004427 0.0004546 0.0004335 0.000434 0.0004396 0.0003868 0.000324 0.0003249 0.00046495 0.00035805 0.0003471 0.00037695 0.0004386 0.0004336 0.0003547 0.0003975 0.00045465 0.0003824 0.000387 0.0003629 0.00032935 0.00034585 0.00039015 0.00035195 0.0003731 0.0003627 0.0004515 0.00035655 0.0004029 0.0004978 0.00032575 0.0003894 0.0003963 0.00034895 0.00037345 0.0004028 0.00052995 0.0004112 0.0003722 0.00036645 0.0004822 0.00035685 0.00037235 0.00034895 0.00039495 0.00033925 0.00038945 0.00047155 0.00039525 0.0004294 0.00042135 0.00040455 0.00038695 0.00042765 0.00042145 0.000465 0.00038945 0.00038865
2 0.0003328 0.00036975 0.0004023 0.00044995 0.00048525 0.00039055 0.00045815 0.0003337 0.0002324 0.00033145 0.00025195 0.0003476 0.0004037 0.00030125 0.00041715 0.0003514 0.0002013 0.00031275 0.0005599 0.0002572 0.0003014 0.00033285 0.0004678 0.0002545 0.00020125 0.0004721 0.0004003 0.00041195 0.0003652 0.00044695 0.00028285 0.00039215 0.0003702 0.00035685 0.00023645 0.0002552 0.0003168 0.0003669 0.00047495 0.00039185 0.00046145 0.00041305 0.0003965 0.00039665 0.00024075 0.0002961 0.00044365 0.0003625 0.00045875 0.0002716 0.0003094 0.0003012 0.00022785 0.0003966 0.00038195 0.00024755 0.00043905 0.0002869 0.00031845 0.00030255 0.0003219 0.00031595 0.0004981 0.0003674 0.0002208 0.0003137 0.00033575 0.0002293 0.00025505 0.00057195 0.00024275 0.00033375 0.00035155 0.0004022 0.0002208 0.0002557 0.0005383 0.0002332 0.000345 0.0003165 0.0003751 0.00030485 0.00034705 0.00038015 0.0004964 0.0003182 0.0003338 0.0004068 0.00025695 0.0002864 0.0004779 0.00028305 0.00040455 0.00038185 0.00047805 0.0004588 0.0003338 0.00038475
3 0.0003786 0.0004438 0.00044995 0.0004611 0.000419 0.0003577 0.00042 0.00044315 0.00049395 0.0003988 0.0004279 0.0004388 0.0005333 0.00042535 0.00037965 0.00042935 0.0004501 0.0003482 0.000429 0.0004752 0.00045025 0.00037475 0.00041395 0.0004234 0.00052155 0.00040545 0.0003645 0.00048525 0.00042855 0.0004539 0.00047525 0.00039585 0.0004772 0.0004148 0.0003731 0.0004236 0.00045075 0.00046085 0.00031005 0.000455 0.0004427 0.0004014 0.0004307 0.00043045 0.0004699 0.00041995 0.0003794 0.0003743 0.00053215 0.0004714 0.00034175 0.0003538 0.00054795 0.0004308 0.0003228 0.00047165 0.0004225 0.0004242 0.00042405 0.00047085 0.0003903 0.0003436 0.00047275 0.0004762 0.0004455 0.0003525 0.00040385 0.00040015 0.00042345 0.0005075 0.0004206 0.00057275 0.0004292 0.00033815 0.0004451 0.0004239 0.0003615 0.00049995 0.00045255 0.00045065 0.000453 0.00052245 0.00044555 0.00033405 0.000451 0.0003956 0.0005728 0.0003888 0.00051675 0.0005252 0.0003052 0.00054695 0.0003921 0.00029995 0.0003054 0.0005322 0.0005728 0.0003521
4 0.0003876 0.00041105 0.00048525 0.000419 0.0006461 0.00041815 0.00043485 0.0004173 0.00048515 0.0004675 0.00050255 0.0003881 0.0005118 0.0004509 0.000342 0.0004535 0.0004854 0.00040275 0.0003543 0.000526 0.000439 0.0004098 0.00042965 0.0005025 0.00053295 0.00042945 0.0003464 0.00052845 0.00045935 0.00041155 0.0004374 0.0004115 0.0004357 0.0003875 0.00043705 0.0005018 0.00043575 0.0003961 0.0003621 0.00045935 0.0004076 0.0004537 0.00048725 0.000464 0.00055065 0.0004504 0.0003417 0.0003878 0.00046395 0.00048405 0.00038055 0.00040325 0.0005329 0.00048735 0.0003463 0.0004852 0.00045115 0.00042865 0.00042855 0.0004607 0.0004033 0.00040285 0.0003243 0.000388 0.0005085 0.0003811 0.00046855 0.00043715 0.00050165 0.00040695 0.00046075 0.00046065 0.00045235 0.0003395 0.0004851 0.00052515 0.00048045 0.0005332 0.00041465 0.00043555 0.0005014 0.00046095 0.0004029 0.0003615 0.00033425 0.0004262 0.0004607 0.00045945 0.00048525 0.0005174 0.0004043 0.0004852 0.0004113 0.00047695 0.0004044 0.000464 0.0004607 0.0004115
5 0.00023285 0.0003972 0.00039055 0.0003577 0.00041815 0.0003982 0.0004087 0.00042085 0.0004424 0.0004275 0.0003376 0.0003362 0.0004553 0.00044255 0.0003197 0.00035925 0.0003907 0.00030215 0.0004981 0.00045335 0.00045235 0.0002967 0.00036115 0.0004082 0.0005202 0.0003648 0.0003195 0.00039965 0.0004523 0.0004417 0.0003799 0.0003887 0.0004139 0.00026755 0.0002823 0.00040765 0.00038735 0.00044205 0.0002329 0.0004789 0.00029075 0.0004311 0.00038685 0.00034545 0.00044665 0.0004561 0.0003194 0.0003037 0.00041805 0.0005213 0.00028855 0.00031295 0.00054675 0.00038695 0.0003021 0.0004636 0.0004546 0.000366 0.00036585 0.00046785 0.00029325 0.00037305 0.0005259 0.00037705 0.00047845 0.00023915 0.00041435 0.00020535 0.0004075 0.0004747 0.00039865 0.0005524 0.00035825 0.00029835 0.0004369 0.0004494 0.00035005 0.0004986 0.00040865 0.00038715 0.00051405 0.00047135 0.00044605 0.0003887 0.00049845 0.000418 0.00055245 0.00034335 0.00046455 0.00049625 0.00030855 0.00050965 0.0003843 0.0003996 0.0003087 0.0004181 0.00055245 0.000369
6 0.0004677 0.0004407 0.00045815 0.00042 0.00043485 0.0004087 0.0007376 0.0005127 0.000458 0.00047575 0.00047535 0.00044675 0.000454 0.00045805 0.0004363 0.0005096 0.0004583 0.00043395 0.00039755 0.00047505 0.00042625 0.0004411 0.0004302 0.0004752 0.0004822 0.00043 0.0004678 0.0004717 0.00042635 0.0003701 0.00040185 0.00040245 0.00046495 0.00044645 0.0004337 0.00047555 0.00049205 0.00040195 0.000436 0.00042615 0.0004357 0.00042055 0.00042965 0.0004303 0.00049955 0.0004578 0.00040915 0.0004409 0.0003979 0.00043345 0.00043915 0.00043405 0.00048195 0.00042975 0.00043935 0.00045815 0.0004437 0.00046355 0.00043165 0.0004015 0.0004415 0.00043405 0.0004569 0.0004682 0.00045775 0.00046115 0.0004755 0.00043385 0.0004754 0.0004256 0.00043405 0.00040165 0.00050955 0.0004078 0.00045825 0.00047525 0.0004166 0.00045065 0.00040205 0.0004919 0.0004188 0.00040175 0.00043415 0.00043395 0.00039775 0.00043375 0.00040165 0.0004497 0.0004582 0.0004755 0.0004543 0.000426 0.0003776 0.00041995 0.00045445 0.00039795 0.00040165 0.0004024
7 0.0003046 0.00038925 0.0003337 0.00044315 0.0004173 0.00042085 0.0005127 0.000458 0.0003603 0.00039275 0.00033135 0.00040695 0.00048615 0.00036775 0.00038715 0.00033435 0.00033385 0.00036265 0.00054645 0.00038435 0.000384 0.0004017 0.0005207 0.00037765 0.0003011 0.0005207 0.0003586 0.0004897 0.0004355 0.00054905 0.0004472 0.0004894 0.000358 0.00037195 0.00034785 0.00037795 0.00030405 0.000469 0.00038465 0.00046215 0.0004644 0.0004715 0.00050575 0.0005062 0.0003318 0.0003621 0.0004142 0.0003779 0.000573 0.00042975 0.00035265 0.0004004 0.0003277 0.00050585 0.00036735 0.0003745 0.000445 0.00030615 0.0003376 0.000461 0.00039505 0.0004089 0.0004301 0.00038665 0.00034745 0.0002653 0.00039785 0.0003015 0.0003778 0.00057065 0.000401 0.0004969 0.0003347 0.000392 0.00034775 0.00037765 0.00054795 0.00033295 0.00042215 0.00030435 0.0004135 0.0004682 0.00044445 0.0004166 0.00049525 0.0004155 0.00049695 0.00041595 0.0003838 0.00041325 0.00039285 0.0004147 0.00050585 0.0004357 0.0003925 0.00057305 0.00049695 0.00048215
8 0.00038035 0.0004056 0.0002324 0.00049395 0.00048515 0.0004424 0.000458 0.0003603 0.0004207 0.00035435 0.00027485 0.00030185 0.0003627 0.00027935 0.000469 0.00037785 0.00023255 0.00035675 0.0005641 0.0002844 0.0003323 0.0003804 0.000475 0.0002774 0.00021045 0.000475 0.00045215 0.00039375 0.0003961 0.0004511 0.00028735 0.00044045 0.00037385 0.0003524 0.00028045 0.0002781 0.00034695 0.00037105 0.0005225 0.00039625 0.00046865 0.00041295 0.0003994 0.00039955 0.00026365 0.0003227 0.0004955 0.00041005 0.0004175 0.0002715 0.0003534 0.00030135 0.00021055 0.0003995 0.0004295 0.00024765 0.0004389 0.00031705 0.0003486 0.0003024 0.00037375 0.00035995 0.0005023 0.00037085 0.0002474 0.0003577 0.00031015 0.0002776 0.00027795 0.00053075 0.00029105 0.0002895 0.000378 0.00045405 0.0002474 0.0002786 0.0005412 0.0002641 0.0003492 0.00034665 0.0003843 0.000309 0.00034695 0.00042845 0.0005006 0.0003665 0.00028955 0.0004297 0.00025685 0.0002652 0.00052545 0.0002655 0.0004564 0.00042585 0.0005256 0.00041755 0.00028955 0.00043305
9 0.0003794 0.00041695 0.00033145 0.0003988 0.0004675 0.0004275 0.00047575 0.00039275 0.00035435 0.000595 0.0003174 0.0003929 0.00048315 0.0003541 0.00040165 0.00036305 0.0003316 0.00031585 0.0005162 0.00030835 0.00036005 0.0003345 0.0004549 0.00030565 0.0003424 0.00044635 0.00036965 0.00044625 0.0004019 0.00045625 0.00038575 0.00037975 0.000425 0.00039185 0.00032255 0.0003043 0.0003838 0.0003829 0.00045275 0.0004163 0.0004811 0.00043765 0.0004541 0.00045295 0.0003005 0.0003199 0.0004282 0.0003949 0.00052305 0.00035165 0.00033725 0.0003432 0.00035675 0.0004542 0.0003332 0.00034105 0.00046145 0.0003556 0.00038705 0.0003822 0.00034325 0.00030425 0.0004705 0.00040635 0.00032785 0.0003613 0.0003334 0.00033605 0.00030415 0.00058325 0.0003136 0.0004205 0.00036125 0.00037325 0.00032655 0.00030525 0.00054155 0.0003614 0.00039195 0.0003836 0.00044635 0.0003838 0.00034255 0.0003061 0.00047465 0.000307 0.00042055 0.00040415 0.00034375 0.0003435 0.0004564 0.0003968 0.0004081 0.00040045 0.0004566 0.0005231 0.00042055 0.00038605
