 slim_762132851 slim_762132892 slim_762132842 slim_762132858 slim_762132875 slim_762132882 slim_762132867 slim_762132869 slim_762132894 slim_762132887 slim_762132903 slim_762132847 slim_762132857 slim_762132843 slim_762132864 slim_762132876 slim_762132896 slim_762132897 slim_762132852 slim_762132889 slim_762132870 slim_762132886 slim_762132888 slim_762132898 slim_762132849 slim_762132909 slim_762132891 slim_762132874 slim_762132895 slim_762132846 slim_762132908 slim_762132872 slim_762132856 slim_762132865 slim_762132911 slim_762132910 slim_762132883 slim_762132860 slim_762132868 slim_762132862 slim_762132871 slim_762132863 slim_762132848 slim_762132905 slim_762132890 slim_762132855 slim_762132884 slim_762132899 slim_762132901 slim_762132859 slim_762132866 slim_762132879 slim_762132878 slim_762132885 slim_762132873 slim_762132904 slim_762132906 slim_762132881 slim_762132900 slim_762132861 slim_762132850 slim_762132845 slim_762132877 slim_762132844 slim_762132902 slim_762132880 slim_762132893 slim_762132907 slim_762132854 slim_762132853
0 2.5e-06 1.8e-06 1.75e-06 1.85e-06 1.65e-06 1.4e-06 1.8e-06 1.55e-06 1.8e-06 1.5e-06 2.05e-06 1.75e-06 1.6e-06 1.8e-06 2e-06 1.8e-06 2.05e-06 1.95e-06 2.05e-06 1.85e-06 1.5e-06 1.65e-06 1.65e-06 1.95e-06 1.9e-06 2e-06 1.8e-06 1.95e-06 1.9e-06 1.65e-06 1.8e-06 1.7e-06 1.8e-06 1.75e-06 1.7e-06 1.45e-06 1.75e-06 1.75e-06 1.8e-06 1.8e-06 2e-06 2e-06 1.65e-06 2e-06 2.05e-06 1.85e-06 1.6e-06 2.05e-06 1.85e-06 1.85e-06 2e-06 1.65e-06 1.85e-06 1.55e-06 2e-06 1.9e-06 1.9e-06 1.65e-06 1.75e-06 1.85e-06 2.15e-06 2e-06 1.95e-06 1.6e-06 2.1e-06 1.7e-06 1.7e-06 2.05e-06 1.75e-06 1.9e-06
1 1.8e-06 1.4e-06 1.6e-06 1.05e-06 1.3e-06 1.3e-06 1.35e-06 1.25e-06 1.35e-06 1.45e-06 1.2e-06 1.85e-06 9.5e-07 1.05e-06 1.4e-06 1.1e-06 1e-06 1e-06 1.1e-06 1.2e-06 1.25e-06 1e-06 1.3e-06 1.6e-06 1.05e-06 1.55e-06 1.35e-06 1.25e-06 1.3e-06 1.5e-06 1.05e-06 1.3e-06 8e-07 7e-07 1.4e-06 1.35e-06 1.05e-06 1.35e-06 1.25e-06 1.4e-06 1.2e-06 1.35e-06 1.05e-06 1.15e-06 1.1e-06 1.05e-06 8e-07 1e-06 1.1e-06 7.5e-07 1.25e-06 1.75e-06 1.2e-06 7.5e-07 1.35e-06 1.5e-06 1.2e-06 1.25e-06 9.5e-07 1.55e-06 8.5e-07 1e-06 1.1e-06 1.8e-06 1.25e-06 1.35e-06 1.2e-06 1.25e-06 1e-06 9.5e-07
2 1.75e-06 1.6e-06 2e-06 1.35e-06 1.4e-06 1.85e-06 1.55e-06 1.8e-06 2.1e-06 1.25e-06 1.6e-06 1.6e-06 1.5e-06 1.35e-06 1.65e-06 1.6e-06 1.35e-06 1.6e-06 1.6e-06 1.25e-06 1.8e-06 1.55e-06 1.3e-06 1.8e-06 1.5e-06 2e-06 1.55e-06 1.5e-06 1.75e-06 1.5e-06 1.35e-06 1.6e-06 1.55e-06 1.55e-06 1.45e-06 1.1e-06 1.7e-06 1.65e-06 1.65e-06 1.45e-06 1.35e-06 1.6e-06 1.5e-06 1.6e-06 1.6e-06 1.55e-06 1.5e-06 1.3e-06 1.35e-06 1.6e-06 1.75e-06 2.15e-06 1.25e-06 1.5e-06 1.5e-06 1.4e-06 1.65e-06 1.5e-06 1.25e-06 1.6e-06 1.65e-06 1.95e-06 1.45e-06 2e-06 1.75e-06 1.55e-06 1.7e-06 1.2e-06 1.25e-06 1.55e-06
3 1.85e-06 1.05e-06 1.35e-06 1.4e-06 1.6e-06 1.3e-06 1.6e-06 1.25e-06 1.7e-06 1.7e-06 1.3e-06 1.85e-06 1.25e-06 8e-07 1.65e-06 1.15e-06 1e-06 1.55e-06 1.5e-06 1.2e-06 1.3e-06 1.3e-06 1.2e-06 1.85e-06 1.3e-06 1.75e-06 1.6e-06 1.45e-06 1.8e-06 1.75e-06 8e-07 1.35e-06 1.05e-06 1.05e-06 1.5e-06 1.2e-06 1.3e-06 1.4e-06 1.5e-06 1.4e-06 1.2e-06 1.55e-06 1.1e-06 1.4e-06 1.45e-06 1e-06 1.1e-06 1.05e-06 8.5e-07 1.05e-06 1.3e-06 1.8e-06 1.2e-06 7.5e-07 1.45e-06 1.35e-06 1.2e-06 1.25e-06 7e-07 1.8e-06 1.35e-06 1.25e-06 1.25e-06 1.85e-06 1.75e-06 1.6e-06 1.25e-06 8e-07 7.5e-07 1.5e-06
4 1.65e-06 1.3e-06 1.4e-06 1.6e-06 8e-07 1.7e-06 1.25e-06 1.8e-06 1.8e-06 6.5e-07 1.4e-06 1.75e-06 9e-07 1.6e-06 1.1e-06 1.55e-06 1.4e-06 8e-07 9e-07 1e-06 1.8e-06 9.5e-07 1.55e-06 1.5e-06 1.05e-06 1.9e-06 1.25e-06 1.5e-06 7.5e-07 9.5e-07 1.6e-06 1.7e-06 1.3e-06 1.25e-06 7.5e-07 1.15e-06 1.2e-06 1.75e-06 1.1e-06 1.65e-06 1.25e-06 1.55e-06 1.2e-06 1.15e-06 9.5e-07 1.6e-06 1e-06 1.4e-06 1.6e-06 1.3e-06 1.7e-06 2e-06 1e-06 1.4e-06 1.55e-06 1.75e-06 1.6e-06 1.6e-06 1.5e-06 1.2e-06 1.2e-06 1.55e-06 1.15e-06 2.1e-06 9e-07 8.5e-07 1.55e-06 1.7e-06 1.5e-06 7.5e-07
5 1.4e-06 1.3e-06 1.85e-06 1.3e-06 1.7e-06 1.4e-06 1.75e-06 1e-06 1.4e-06 1.8e-06 1.7e-06 1.85e-06 1.3e-06 1.3e-06 1.9e-06 1.35e-06 1.7e-06 1.8e-06 1.9e-06 1.7e-06 1e-06 1.35e-06 1.5e-06 1.9e-06 1.55e-06 1.7e-06 1.75e-06 1.85e-06 1.8e-06 1.75e-06 1.3e-06 1.45e-06 1.3e-06 1.25e-06 1.55e-06 1.45e-06 1.25e-06 1.5e-06 1.55e-06 1.7e-06 1.7e-06 1.9e-06 1.1e-06 1.65e-06 1.85e-06 1.3e-06 1.15e-06 1.7e-06 1.3e-06 1.3e-06 1.5e-06 1.3e-06 1.7e-06 8e-07 1.9e-06 1.8e-06 1.4e-06 1.35e-06 1.2e-06 1.95e-06 1.8e-06 1.25e-06 1.7e-06 1.45e-06 2e-06 1.6e-06 1.25e-06 1.65e-06 1.2e-06 1.75e-06
6 1.8e-06 1.35e-06 1.55e-06 1.6e-06 1.25e-06 1.75e-06 1.8e-06 1.7e-06 1.75e-06 1.25e-06 1.35e-06 1e-06 1.35e-06 1.6e-06 1.35e-06 1.45e-06 1.35e-06 1.2e-06 1.2e-06 1.35e-06 1.7e-06 1.4e-06 1.2e-06 1e-06 1.2e-06 1.6e-06 9e-07 1.1e-06 1.15e-06 1.15e-06 1.6e-06 1.25e-06 1.35e-06 1.3e-06 1.35e-06 1.4e-06 1.25e-06 1.3e-06 1.2e-06 1.1e-06 1.35e-06 1.05e-06 1.4e-06 1.3e-06 1.25e-06 1.6e-06 1.2e-06 1.35e-06 1.6e-06 1.35e-06 1.6e-06 1.9e-06 1.35e-06 1.5e-06 1.15e-06 1.2e-06 1.5e-06 1.15e-06 1.5e-06 1.1e-06 1.2e-06 1.7e-06 1.25e-06 1.55e-06 1.2e-06 1.25e-06 1.55e-06 1.6e-06 1.5e-06 1.15e-06
7 1.55e-06 1.25e-06 1.8e-06 1.25e-06 1.8e-06 1e-06 1.7e-06 1.8e-06 1.4e-06 1.9e-06 1.65e-06 1.85e-06 1.45e-06 1.3e-06 1.85e-06 1.35e-06 1.5e-06 1.75e-06 1.8e-06 1.65e-06 9.5e-07 1.5e-06 1.45e-06 1.85e-06 1.55e-06 1.5e-06 1.7e-06 1.65e-06 1.9e-06 1.85e-06 1.3e-06 1.45e-06 1.3e-06 1.25e-06 1.7e-06 1.55e-06 1.4e-06 1.5e-06 1.6e-06 1.5e-06 1.65e-06 1.7e-06 1.3e-06 1.65e-06 1.8e-06 1.25e-06 1.3e-06 1.5e-06 1.3e-06 1.25e-06 1.5e-06 1.4e-06 1.65e-06 9.5e-07 1.7e-06 1.6e-06 1.4e-06 1.35e-06 1.15e-06 1.9e-06 1.6e-06 1.45e-06 1.6e-06 1.45e-06 1.95e-06 1.7e-06 1.35e-06 1.45e-06 1.2e-06 1.7e-06
8 1.8e-06 1.35e-06 2.1e-06 1.7e-06 1.8e-06 1.4e-06 1.75e-06 1.4e-06 2.4e-06 1.95e-06 1.7e-06 2.15e-06 1.55e-06 1.65e-06 1.9e-06 1.7e-06 1.5e-06 1.5e-06 1.6e-06 1.7e-06 1.35e-06 1.6e-06 1.7e-06 1.9e-06 1.55e-06 1.6e-06 1.75e-06 1.65e-06 1.7e-06 1.9e-06 1.65e-06 1.8e-06 1.4e-06 1.3e-06 1.9e-06 1.85e-06 1.55e-06 1.85e-06 1.65e-06 1.8e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.6e-06 1.7e-06 1.4e-06 1.5e-06 1.7e-06 1.4e-06 1.85e-06 1.6e-06 1.7e-06 1.5e-06 1.75e-06 1.9e-06 1.8e-06 1.75e-06 1.6e-06 1.95e-06 1.35e-06 1.7e-06 1.6e-06 1.65e-06 1.75e-06 1.75e-06 1.7e-06 1.8e-06 1.6e-06 1.45e-06
9 1.5e-06 1.45e-06 1.25e-06 1.7e-06 6.5e-07 1.8e-06 1.25e-06 1.9e-06 1.95e-06 1e-06 1.55e-06 1.55e-06 1e-06 1.7e-06 1.2e-06 1.65e-06 1.55e-06 9.5e-07 1.1e-06 1.1e-06 1.9e-06 1.05e-06 1.5e-06 1.5e-06 1.25e-06 2e-06 1.25e-06 1.5e-06 9e-07 9e-07 1.7e-06 1.65e-06 1.45e-06 1.4e-06 1.05e-06 1e-06 1.35e-06 1.7e-06 1.25e-06 1.6e-06 1.4e-06 1.55e-06 1.35e-06 1.35e-06 1.15e-06 1.7e-06 1.15e-06 1.55e-06 1.7e-06 1.45e-06 1.8e-06 2.1e-06 1.1e-06 1.5e-06 1.55e-06 1.7e-06 1.7e-06 1.55e-06 1.6e-06 1.15e-06 1.4e-06 1.7e-06 1.35e-06 2.05e-06 1.05e-06 9.5e-07 1.65e-06 1.8e-06 1.6e-06 9e-07
