 slim_762134433 slim_762134460 slim_762134441 slim_762134468 slim_762134458 slim_762134479 slim_762134442 slim_762134482 slim_762134448 slim_762134481 slim_762134490 slim_762134491 slim_762134454 slim_762134438 slim_762134432 slim_762134463 slim_762134484 slim_762134434 slim_762134453 slim_762134456 slim_762134469 slim_762134447 slim_762134489 slim_762134476 slim_762134473 slim_762134470 slim_762134467 slim_762134457 slim_762134464 slim_762134437 slim_762134461 slim_762134444 slim_762134488 slim_762134455 slim_762134459 slim_762134449 slim_762134431 slim_762134446 slim_762134429 slim_762134471 slim_762134472 slim_762134474 slim_762134478 slim_762134475 slim_762134487 slim_762134465 slim_762134477 slim_762134436 slim_762134439 slim_762134480 slim_762134485 slim_762134451 slim_762134443 slim_762134430 slim_762134440 slim_762134450 slim_762134452 slim_762134462 slim_762134445 slim_762134486 slim_762134435 slim_762134466 slim_762134483
0 2e-06 1.55e-06 1.65e-06 2e-06 1.95e-06 1.9e-06 1.35e-06 2.05e-06 1.7e-06 1.8e-06 1.2e-06 1.3e-06 2e-06 1.75e-06 1.45e-06 1.65e-06 2.1e-06 1.5e-06 2.4e-06 1.55e-06 1.5e-06 2.25e-06 1.8e-06 2.05e-06 1.45e-06 1.65e-06 1.5e-06 1.9e-06 1.4e-06 1.05e-06 2.05e-06 1.95e-06 1.5e-06 1.9e-06 1.55e-06 1.4e-06 1.9e-06 1.7e-06 1.55e-06 1.45e-06 1.7e-06 1.35e-06 1.85e-06 1.3e-06 1.65e-06 1.4e-06 1.5e-06 1.6e-06 1.3e-06 1.8e-06 1.5e-06 1.95e-06 1.55e-06 1.25e-06 1.35e-06 1.9e-06 1.7e-06 1.45e-06 1.7e-06 2e-06 1.95e-06 1.45e-06 1.45e-06
1 1.55e-06 2.4e-06 1.65e-06 1.9e-06 2.2e-06 1.9e-06 1.35e-06 1.95e-06 1.65e-06 1.8e-06 1.55e-06 1.2e-06 2e-06 2.05e-06 1.35e-06 1.5e-06 2.1e-06 1.6e-06 2.5e-06 1.45e-06 1.4e-06 2.2e-06 2e-06 1.95e-06 1.5e-06 1.95e-06 1.25e-06 1.9e-06 1.55e-06 1.55e-06 2.05e-06 1.75e-06 1.3e-06 1.9e-06 1.7e-06 1.3e-06 1.8e-06 1.45e-06 1.55e-06 1.5e-06 1.75e-06 1.75e-06 2.05e-06 1.25e-06 1.7e-06 1.75e-06 1.2e-06 1.5e-06 1.25e-06 2e-06 1.85e-06 1.95e-06 1.5e-06 1.35e-06 1.3e-06 1.9e-06 1.7e-06 1.8e-06 1.6e-06 1.95e-06 1.95e-06 1.55e-06 1.65e-06
2 1.65e-06 1.65e-06 1.7e-06 2e-06 1.45e-06 1.35e-06 1.4e-06 2.05e-06 1.85e-06 1.75e-06 1.2e-06 1.45e-06 1.35e-06 1.45e-06 1.55e-06 1.5e-06 1.5e-06 1.7e-06 1.65e-06 1.1e-06 1.05e-06 1.7e-06 1.65e-06 2.05e-06 1.75e-06 1.35e-06 1.6e-06 1.3e-06 1.2e-06 1.2e-06 1.45e-06 1.85e-06 2e-06 1.3e-06 1.2e-06 9.5e-07 1.9e-06 1.9e-06 1.75e-06 1.15e-06 1.55e-06 1.6e-06 1.65e-06 1.85e-06 1.75e-06 1.4e-06 2.25e-06 1.15e-06 1.85e-06 2e-06 1.3e-06 1.35e-06 2e-06 1.7e-06 1.9e-06 1.3e-06 1.65e-06 1.65e-06 1.25e-06 1.35e-06 1.6e-06 1.9e-06 1.6e-06
3 2e-06 1.9e-06 2e-06 3.1e-06 1.75e-06 2.2e-06 1.8e-06 1.6e-06 1.9e-06 2.35e-06 2.05e-06 1.75e-06 2e-06 1.8e-06 1.8e-06 2.05e-06 1.95e-06 2e-06 1.6e-06 2.2e-06 2.15e-06 2e-06 2.05e-06 1.6e-06 1.95e-06 1.85e-06 1.85e-06 1.8e-06 2.2e-06 2.05e-06 1.95e-06 2.15e-06 1.55e-06 1.8e-06 2.15e-06 2.05e-06 1.6e-06 1.95e-06 1.9e-06 2.1e-06 2.3e-06 2.2e-06 2.1e-06 1.65e-06 1.75e-06 2.25e-06 1.55e-06 2.1e-06 1.65e-06 2.4e-06 1.95e-06 1.8e-06 1.85e-06 1.75e-06 1.7e-06 1.9e-06 2.2e-06 2.2e-06 2.2e-06 2e-06 2.35e-06 1.95e-06 2.1e-06
4 1.95e-06 2.2e-06 1.45e-06 1.75e-06 1.9e-06 1.9e-06 1.8e-06 1.8e-06 2.05e-06 2.3e-06 1.55e-06 1.95e-06 1.5e-06 1.2e-06 1.9e-06 2e-06 1.45e-06 1.95e-06 1e-06 1.8e-06 1.75e-06 1.6e-06 2e-06 1.8e-06 2.15e-06 1.25e-06 2.15e-06 1.3e-06 1.7e-06 1.45e-06 1.45e-06 2.2e-06 2.2e-06 1.3e-06 1.45e-06 1.65e-06 1.8e-06 2.35e-06 2.15e-06 1.7e-06 2.15e-06 1.95e-06 2.05e-06 2.2e-06 2.05e-06 1.75e-06 2.55e-06 1.7e-06 2.2e-06 2.5e-06 1.55e-06 1.3e-06 2.4e-06 1.95e-06 2.25e-06 1.4e-06 2.15e-06 1.95e-06 1.8e-06 1.5e-06 1.95e-06 2.15e-06 2.05e-06
5 1.9e-06 1.9e-06 1.35e-06 2.2e-06 1.9e-06 2.7e-06 1.8e-06 2.25e-06 2.15e-06 1.85e-06 1.6e-06 1.7e-06 1.7e-06 1.9e-06 2.05e-06 1.9e-06 1.8e-06 2.2e-06 2.05e-06 1.5e-06 1.45e-06 2.05e-06 1.4e-06 2.25e-06 2e-06 1.8e-06 1.85e-06 1.75e-06 1.7e-06 1.7e-06 1.8e-06 2.2e-06 2.2e-06 1.75e-06 1.6e-06 1.45e-06 2.1e-06 2.05e-06 1.8e-06 1.55e-06 1.6e-06 1.8e-06 1.35e-06 1.85e-06 1.7e-06 1.8e-06 2.25e-06 1.5e-06 1.85e-06 1.75e-06 1.5e-06 1.8e-06 1.8e-06 1.95e-06 1.9e-06 1.75e-06 1.65e-06 1.75e-06 1.55e-06 1.65e-06 1.9e-06 2.15e-06 1.7e-06
6 1.35e-06 1.35e-06 1.4e-06 1.8e-06 1.8e-06 1.8e-06 1.4e-06 1.85e-06 1.35e-06 1.7e-06 9.5e-07 1.15e-06 1.7e-06 1.65e-06 1e-06 1.1e-06 1.8e-06 1.15e-06 2.2e-06 1.25e-06 1.2e-06 1.9e-06 1.9e-06 1.85e-06 1.3e-06 1.55e-06 1.3e-06 1.7e-06 1.3e-06 1.05e-06 1.75e-06 1.35e-06 1.1e-06 1.7e-06 1.3e-06 1.2e-06 1.7e-06 1.35e-06 1.15e-06 1.1e-06 1.6e-06 1.55e-06 1.95e-06 1.3e-06 1.7e-06 1.2e-06 1.3e-06 1.3e-06 1.3e-06 1.95e-06 1.6e-06 1.75e-06 1.45e-06 1.15e-06 1.35e-06 1.7e-06 1.45e-06 1.45e-06 1.4e-06 1.7e-06 1.6e-06 1.35e-06 1.55e-06
7 2.05e-06 1.95e-06 2.05e-06 1.6e-06 1.8e-06 2.25e-06 1.85e-06 3.2e-06 1.95e-06 2.4e-06 2.1e-06 1.8e-06 2.05e-06 1.85e-06 1.85e-06 2.1e-06 2e-06 2.05e-06 1.65e-06 2.25e-06 2.2e-06 2.05e-06 2.1e-06 1.65e-06 2e-06 1.9e-06 1.9e-06 1.85e-06 2.25e-06 2.1e-06 2e-06 2.2e-06 1.6e-06 1.85e-06 2.2e-06 2.1e-06 1.65e-06 2e-06 1.95e-06 2.15e-06 2.35e-06 2.25e-06 2.15e-06 1.7e-06 1.8e-06 2.3e-06 1.6e-06 2.15e-06 1.7e-06 2.45e-06 2e-06 1.85e-06 1.9e-06 1.8e-06 1.75e-06 1.95e-06 2.25e-06 2.25e-06 2.25e-06 2.05e-06 2.4e-06 2e-06 2.15e-06
8 1.7e-06 1.65e-06 1.85e-06 1.9e-06 2.05e-06 2.15e-06 1.35e-06 1.95e-06 2.1e-06 2.05e-06 1.55e-06 1.5e-06 2.05e-06 1.9e-06 1.35e-06 1.65e-06 1.95e-06 1.55e-06 2.25e-06 1.8e-06 1.75e-06 2.25e-06 2.05e-06 1.9e-06 1.65e-06 1.85e-06 1.6e-06 1.95e-06 1.75e-06 1.55e-06 2.1e-06 1.65e-06 1.25e-06 1.95e-06 1.85e-06 1.65e-06 1.8e-06 1.75e-06 1.55e-06 1.65e-06 1.95e-06 1.8e-06 2.1e-06 1.5e-06 1.85e-06 1.75e-06 1.45e-06 1.65e-06 1.5e-06 2.1e-06 1.85e-06 2e-06 1.65e-06 1.45e-06 1.55e-06 1.95e-06 1.9e-06 1.8e-06 1.75e-06 2.05e-06 1.95e-06 1.65e-06 1.8e-06
9 1.8e-06 1.8e-06 1.75e-06 2.35e-06 2.3e-06 1.85e-06 1.7e-06 2.4e-06 2.05e-06 2.2e-06 1.55e-06 1.55e-06 1.75e-06 2.15e-06 1.95e-06 1.7e-06 1.9e-06 2.2e-06 2.4e-06 1.2e-06 1.15e-06 1.85e-06 2e-06 2.4e-06 1.65e-06 1.9e-06 1.75e-06 1.8e-06 1.7e-06 1.7e-06 1.8e-06 2.1e-06 2.1e-06 1.8e-06 1.65e-06 1.2e-06 2.25e-06 1.65e-06 1.95e-06 1.4e-06 1.65e-06 1.6e-06 2.05e-06 1.9e-06 2.15e-06 1.75e-06 2.2e-06 1.3e-06 1.9e-06 1.55e-06 2.05e-06 1.85e-06 1.95e-06 2e-06 1.95e-06 1.8e-06 1.35e-06 1.9e-06 1.4e-06 1.8e-06 1.8e-06 2.2e-06 1.45e-06
