 slim_762390400 slim_762390402 slim_762390403 slim_762390372 slim_762390371 slim_762390395 slim_762390394 slim_762390366 slim_762390374 slim_762390381 slim_762390368 slim_762390375 slim_762390384 slim_762390393 slim_762390376 slim_762390379 slim_762390377 slim_762390382 slim_762390385 slim_762390373 slim_762390367 slim_762390370 slim_762390386 slim_762390390 slim_762390388 slim_762390383 slim_762390387 slim_762390391 slim_762390380 slim_762390401 slim_762390398 slim_762390396 slim_762390404 slim_762390369 slim_762390397 slim_762390365 slim_762390378 slim_762390389 slim_762390392 slim_762390399 slim_762390364
0 1.9e-06 1.35e-06 1.3e-06 1.45e-06 1.35e-06 2.05e-06 1.9e-06 1.25e-06 1.8e-06 1.1e-06 1.45e-06 1.4e-06 1.25e-06 1.65e-06 1.55e-06 2.05e-06 1.65e-06 1e-06 1.85e-06 1.35e-06 1.55e-06 1.45e-06 1.6e-06 1.25e-06 1.25e-06 1.6e-06 1.2e-06 1.6e-06 1.8e-06 1.85e-06 1.6e-06 1.45e-06 1.4e-06 1.5e-06 2e-06 1.2e-06 1.8e-06 1.55e-06 1e-06 1.1e-06 1.3e-06
1 1.35e-06 2.6e-06 1.65e-06 1.6e-06 1.35e-06 2.15e-06 2.2e-06 1.65e-06 1.95e-06 1.35e-06 1.8e-06 1.75e-06 1.6e-06 1.95e-06 1.85e-06 2.3e-06 2e-06 1.35e-06 2.1e-06 1.7e-06 1.7e-06 1.6e-06 1.9e-06 1.65e-06 1.6e-06 1.85e-06 1.55e-06 1.9e-06 2e-06 2.2e-06 1.9e-06 1.6e-06 1.55e-06 1.85e-06 2.1e-06 1.5e-06 2.05e-06 1.85e-06 1.35e-06 1.35e-06 1.3e-06
2 1.3e-06 1.65e-06 1.3e-06 1.35e-06 1.75e-06 2e-06 2.4e-06 1.5e-06 1.7e-06 1.5e-06 1.8e-06 1.4e-06 1.5e-06 2e-06 1.55e-06 2.4e-06 1.7e-06 1.3e-06 2.45e-06 1.85e-06 1.65e-06 1.5e-06 2.2e-06 1.2e-06 1.15e-06 2.05e-06 1.3e-06 1.8e-06 2.05e-06 1.85e-06 1.65e-06 1.5e-06 1.1e-06 1.7e-06 2.05e-06 1.3e-06 2.15e-06 2e-06 1.35e-06 1.55e-06 1.6e-06
3 1.45e-06 1.6e-06 1.35e-06 1.8e-06 1.5e-06 1.8e-06 2.1e-06 1.75e-06 1.65e-06 1.55e-06 2.4e-06 1.8e-06 1.7e-06 2e-06 2.1e-06 2e-06 1.6e-06 1.45e-06 2.2e-06 2.2e-06 1.55e-06 1.4e-06 2.05e-06 1.1e-06 1.05e-06 2.05e-06 1.75e-06 1.9e-06 1.85e-06 2.2e-06 1.55e-06 1.25e-06 1.05e-06 2.3e-06 1.5e-06 1.6e-06 2.1e-06 2e-06 1.5e-06 1.6e-06 1.55e-06
4 1.35e-06 1.35e-06 1.75e-06 1.5e-06 2e-06 2.2e-06 1.95e-06 1.45e-06 1.85e-06 1.05e-06 1.7e-06 1.7e-06 1.4e-06 1.8e-06 1.7e-06 2e-06 1.9e-06 1.35e-06 1.9e-06 1.45e-06 1.85e-06 1.75e-06 1.7e-06 1.55e-06 1.5e-06 1.9e-06 1.75e-06 1.7e-06 1.75e-06 2e-06 1.85e-06 1.45e-06 1.55e-06 1.7e-06 2e-06 1.7e-06 2.05e-06 1.85e-06 1.4e-06 1.2e-06 1.3e-06
5 2.05e-06 2.15e-06 2e-06 1.8e-06 2.2e-06 1.2e-06 1.75e-06 2.5e-06 2.15e-06 2.3e-06 2.8e-06 2.15e-06 2.45e-06 1.45e-06 2.85e-06 9.5e-07 1.45e-06 2.05e-06 2.05e-06 2.6e-06 1.95e-06 1.85e-06 1.7e-06 1.95e-06 1.9e-06 1.55e-06 1.95e-06 2.05e-06 2.05e-06 2.85e-06 1.35e-06 1.3e-06 1.25e-06 2.65e-06 1.25e-06 1.8e-06 1.6e-06 1.5e-06 2.1e-06 2.35e-06 2.1e-06
6 1.9e-06 2.2e-06 2.4e-06 2.1e-06 1.95e-06 1.75e-06 1.9e-06 2e-06 2.4e-06 1.75e-06 2.05e-06 1.9e-06 1.9e-06 1.65e-06 2.25e-06 1.25e-06 1.9e-06 1.9e-06 1.4e-06 1.9e-06 2.3e-06 2.25e-06 1.45e-06 2e-06 1.95e-06 1.65e-06 2.1e-06 1.7e-06 1.45e-06 2.2e-06 1.85e-06 1.75e-06 2e-06 2.15e-06 1.8e-06 1.9e-06 1.9e-06 1.6e-06 1.95e-06 1.8e-06 2.15e-06
7 1.25e-06 1.65e-06 1.5e-06 1.75e-06 1.45e-06 2.5e-06 2e-06 2.1e-06 1.9e-06 1.2e-06 1.05e-06 1.4e-06 1.15e-06 1.95e-06 1.2e-06 2.15e-06 1.95e-06 1.3e-06 1.95e-06 1.15e-06 2e-06 1.9e-06 1.7e-06 1.55e-06 1.55e-06 1.9e-06 1.65e-06 1.45e-06 1.9e-06 1.55e-06 1.95e-06 1.7e-06 1.8e-06 1.15e-06 2.3e-06 1.65e-06 2.1e-06 1.85e-06 1.3e-06 1.2e-06 1.6e-06
8 1.8e-06 1.95e-06 1.7e-06 1.65e-06 1.85e-06 2.15e-06 2.4e-06 1.9e-06 2.7e-06 1.75e-06 1.85e-06 1.7e-06 1.85e-06 2.1e-06 1.9e-06 2.4e-06 2.25e-06 1.8e-06 2.45e-06 1.85e-06 1.65e-06 1.55e-06 2.2e-06 1.75e-06 1.7e-06 2.2e-06 1.85e-06 2e-06 2.4e-06 1.95e-06 2.25e-06 1.8e-06 1.65e-06 1.65e-06 2e-06 1.7e-06 2.3e-06 2.15e-06 1.85e-06 1.85e-06 1.9e-06
9 1.1e-06 1.35e-06 1.5e-06 1.55e-06 1.05e-06 2.3e-06 1.75e-06 1.2e-06 1.75e-06 1.3e-06 1.25e-06 1.3e-06 1.15e-06 1.6e-06 1.25e-06 1.95e-06 1.85e-06 1.1e-06 1.75e-06 1.05e-06 1.7e-06 1.6e-06 1.45e-06 1.35e-06 1.3e-06 1.65e-06 1.3e-06 1.45e-06 1.5e-06 1.6e-06 1.8e-06 1.55e-06 1.65e-06 1.3e-06 2.05e-06 1.3e-06 1.9e-06 1.6e-06 1.15e-06 8e-07 1.3e-06
