 slim_762002395 slim_762002407 slim_762002402 slim_762002415 slim_762002425 slim_762002401 slim_762002414 slim_762002420 slim_762002399 slim_762002423 slim_762002405 slim_762002393 slim_762002410 slim_762002428 slim_762002394 slim_762002416 slim_762002396 slim_762002427 slim_762002400 slim_762002389 slim_762002390 slim_762002403 slim_762002421 slim_762002409 slim_762002413 slim_762002406 slim_762002412 slim_762002398 slim_762002397 slim_762002426 slim_762002411 slim_762002422 slim_762002419 slim_762002424 slim_762002417 slim_762002404 slim_762002429 slim_762002418 slim_762002388 slim_762002392 slim_762002408 slim_762002391
0 9e-07 1.4e-06 1.35e-06 7.5e-07 2.35e-06 1.6e-06 1.1e-06 1.8e-06 1.65e-06 1.7e-06 2.1e-06 2.45e-06 2.1e-06 2.85e-06 1e-06 1.65e-06 1.3e-06 1.8e-06 5.5e-07 1.35e-06 2e-06 1.6e-06 1.45e-06 2.25e-06 9.5e-07 2.65e-06 2.2e-06 1.5e-06 1.35e-06 1.3e-06 2.15e-06 1.85e-06 9.5e-07 1.05e-06 8.5e-07 2.35e-06 2.25e-06 1.4e-06 1.35e-06 1.95e-06 1.65e-06 2.2e-06
1 1.4e-06 2.3e-06 1.6e-06 1.6e-06 2.25e-06 1.8e-06 1.55e-06 2e-06 1.95e-06 1.7e-06 1.95e-06 2.25e-06 1.85e-06 2.35e-06 1.5e-06 1.65e-06 1.65e-06 1.85e-06 1.35e-06 1.8e-06 2e-06 1.65e-06 1.7e-06 2.15e-06 1.7e-06 2.35e-06 2e-06 1.95e-06 1.9e-06 1.6e-06 1.95e-06 1.75e-06 1.5e-06 1.5e-06 1.45e-06 2.1e-06 2e-06 1.75e-06 1.65e-06 1.95e-06 1.7e-06 1.95e-06
2 1.35e-06 1.6e-06 2.1e-06 1.4e-06 2.3e-06 1.8e-06 1.3e-06 2.2e-06 1.95e-06 1.6e-06 2.3e-06 2e-06 1.7e-06 2.65e-06 1.25e-06 1.55e-06 1.75e-06 2e-06 1.35e-06 1.7e-06 2.05e-06 1.8e-06 1.6e-06 2.2e-06 1.65e-06 2.3e-06 2.25e-06 1.9e-06 1.9e-06 1.4e-06 2e-06 1.35e-06 1.35e-06 1.2e-06 1.35e-06 1.95e-06 2.05e-06 1.7e-06 1.35e-06 1.75e-06 1.85e-06 1.9e-06
3 7.5e-07 1.6e-06 1.4e-06 8e-07 2.6e-06 1.7e-06 1.15e-06 1.95e-06 1.9e-06 1.85e-06 2.35e-06 2.6e-06 2.25e-06 3.1e-06 1.35e-06 1.8e-06 1.4e-06 2.05e-06 7.5e-07 1.45e-06 2.05e-06 1.9e-06 1.6e-06 2.5e-06 8e-07 2.9e-06 2.45e-06 1.65e-06 1.25e-06 1.2e-06 2.4e-06 2e-06 1e-06 1.05e-06 1.2e-06 2.5e-06 2.4e-06 1.5e-06 1.35e-06 2.1e-06 1.95e-06 2.35e-06
4 2.35e-06 2.25e-06 2.3e-06 2.6e-06 2.8e-06 1.9e-06 2.25e-06 2.5e-06 1.5e-06 2.4e-06 1.8e-06 1.9e-06 1.65e-06 1.95e-06 2.15e-06 2.35e-06 2.3e-06 1.75e-06 2.3e-06 2.05e-06 2.4e-06 2.25e-06 1.95e-06 1.5e-06 2.7e-06 2e-06 2.35e-06 2.2e-06 2.6e-06 2.3e-06 1.85e-06 2.1e-06 2.45e-06 2.25e-06 2.35e-06 1.75e-06 2.25e-06 2.5e-06 2.4e-06 1.95e-06 1.8e-06 1.6e-06
5 1.6e-06 1.8e-06 1.8e-06 1.7e-06 1.9e-06 2.8e-06 1.65e-06 2e-06 2.1e-06 2.1e-06 2.2e-06 1.9e-06 1.5e-06 1.9e-06 1.75e-06 2.05e-06 1.9e-06 2.15e-06 1.55e-06 1.9e-06 2.35e-06 2.05e-06 1.9e-06 1.8e-06 1.9e-06 2.2e-06 2.2e-06 2e-06 2e-06 1.85e-06 1.75e-06 1.95e-06 1.65e-06 1.6e-06 1.75e-06 1.75e-06 2.05e-06 2.05e-06 1.75e-06 2.05e-06 1.5e-06 1.65e-06
6 1.1e-06 1.55e-06 1.3e-06 1.15e-06 2.25e-06 1.65e-06 1.7e-06 1.75e-06 1.75e-06 1.65e-06 2.25e-06 1.95e-06 1.65e-06 2.6e-06 1.15e-06 1.6e-06 1.6e-06 1.95e-06 9.5e-07 1.6e-06 2.35e-06 1.95e-06 1.35e-06 2.15e-06 1.4e-06 2.55e-06 2.3e-06 1.75e-06 1.8e-06 1.25e-06 2.2e-06 1.5e-06 9e-07 9.5e-07 1.15e-06 1.9e-06 1.85e-06 1.7e-06 1.25e-06 1.7e-06 1.8e-06 1.85e-06
7 1.8e-06 2e-06 2.2e-06 1.95e-06 2.5e-06 2e-06 1.75e-06 2.9e-06 2.35e-06 2.3e-06 2.5e-06 2.5e-06 2.15e-06 2.05e-06 2e-06 2.25e-06 2.15e-06 2.4e-06 1.5e-06 2.3e-06 2.8e-06 2.4e-06 2.15e-06 2.4e-06 2.15e-06 2.7e-06 2e-06 2.4e-06 2.5e-06 2.15e-06 2.35e-06 2.35e-06 1.7e-06 1.9e-06 1.95e-06 2.4e-06 1.9e-06 2.25e-06 2.2e-06 2.55e-06 2.05e-06 2.25e-06
8 1.65e-06 1.95e-06 1.95e-06 1.9e-06 1.5e-06 2.1e-06 1.75e-06 2.35e-06 0.0 1.9e-06 9.5e-07 2.4e-06 2.05e-06 2.7e-06 1.65e-06 1.85e-06 1.7e-06 8.5e-07 1.6e-06 1.25e-06 2.15e-06 1.85e-06 1.05e-06 1.4e-06 2e-06 2.3e-06 2.2e-06 1.45e-06 2.35e-06 1.8e-06 2.05e-06 1.8e-06 1.95e-06 1.75e-06 1.85e-06 2.3e-06 2.3e-06 1.8e-06 2.05e-06 1.4e-06 2e-06 1.75e-06
9 1.7e-06 1.7e-06 1.6e-06 1.85e-06 2.4e-06 2.1e-06 1.65e-06 2.3e-06 1.9e-06 2.6e-06 2.1e-06 2.3e-06 2e-06 2.7e-06 1.65e-06 1.4e-06 1.75e-06 1.8e-06 1.65e-06 1.85e-06 2e-06 1.75e-06 1.6e-06 2.3e-06 2e-06 2.25e-06 2e-06 2.05e-06 2.25e-06 1.75e-06 1.95e-06 1.6e-06 1.55e-06 1.6e-06 1.55e-06 2.25e-06 2.15e-06 1.7e-06 1.7e-06 1.9e-06 2.1e-06 2.05e-06
