 slim_762449924 slim_762449928 slim_762449947 slim_762449916 slim_762449925 slim_762449933 slim_762449920 slim_762449966 slim_762449926 slim_762449935 slim_762449930 slim_762449952 slim_762449950 slim_762449960 slim_762449945 slim_762449946 slim_762449965 slim_762449914 slim_762449931 slim_762449937 slim_762449936 slim_762449961 slim_762449962 slim_762449948 slim_762449921 slim_762449917 slim_762449939 slim_762449941 slim_762449955 slim_762449923 slim_762449922 slim_762449964 slim_762449963 slim_762449954 slim_762449919 slim_762449915 slim_762449927 slim_762449943 slim_762449942 slim_762449918 slim_762449967 slim_762449940 slim_762449929 slim_762449953 slim_762449959 slim_762449951 slim_762449934 slim_762449957 slim_762449958 slim_762449944 slim_762449956 slim_762449938 slim_762449932 slim_762449949
0 3.5e-06 2.15e-06 2.35e-06 2e-06 1.9e-06 1.95e-06 1.9e-06 2.1e-06 1.85e-06 1.9e-06 1.8e-06 2.05e-06 1.9e-06 1.95e-06 1.95e-06 1.9e-06 2.15e-06 1.85e-06 1.9e-06 1.75e-06 2.05e-06 1.9e-06 2.05e-06 2.05e-06 1.9e-06 1.95e-06 1.75e-06 2.1e-06 1.9e-06 1.9e-06 1.95e-06 2.2e-06 1.85e-06 1.9e-06 1.8e-06 2.05e-06 1.95e-06 2.15e-06 1.95e-06 2.05e-06 2.05e-06 2.05e-06 1.85e-06 2.25e-06 2.05e-06 1.9e-06 1.95e-06 1.95e-06 2.05e-06 2.15e-06 1.9e-06 1.95e-06 1.95e-06 2.3e-06
1 2.15e-06 1.1e-06 1.65e-06 6e-07 8.5e-07 1.75e-06 8e-07 7e-07 2.05e-06 1.9e-06 8.5e-07 9.5e-07 8e-07 1.7e-06 7.5e-07 1.75e-06 1.05e-06 5.5e-07 2.15e-06 1.95e-06 1.65e-06 1.7e-06 8.5e-07 8.5e-07 1.75e-06 9e-07 7.5e-07 2.1e-06 1.9e-06 7.5e-07 1.75e-06 9.5e-07 1e-06 2.3e-06 8e-07 6e-07 6.5e-07 1.15e-06 9e-07 8e-07 6e-07 1.15e-06 8e-07 1.2e-06 2.2e-06 2.05e-06 7.5e-07 2.15e-06 8e-07 7.5e-07 8.5e-07 5.5e-07 1.65e-06 1.5e-06
2 2.35e-06 1.65e-06 2.1e-06 1.4e-06 1.5e-06 2.15e-06 1.4e-06 1.5e-06 2.25e-06 2e-06 1.45e-06 1.45e-06 1.5e-06 2.15e-06 1.55e-06 1.85e-06 1.45e-06 1.35e-06 2.35e-06 2.2e-06 1.95e-06 1.9e-06 1.35e-06 1.55e-06 1.85e-06 1.55e-06 1.45e-06 2.5e-06 1.95e-06 1.2e-06 1.95e-06 1.5e-06 1.3e-06 2.45e-06 1.5e-06 1.55e-06 1.5e-06 1.55e-06 1.25e-06 1.4e-06 1.45e-06 1.55e-06 1.55e-06 1.65e-06 2.35e-06 2.4e-06 1.55e-06 2.2e-06 1.55e-06 1.55e-06 1.3e-06 1.4e-06 2.15e-06 1.25e-06
3 2e-06 6e-07 1.4e-06 6e-07 6.5e-07 1.55e-06 5.5e-07 4e-07 1.9e-06 1.65e-06 6e-07 8.5e-07 6.5e-07 1.55e-06 7e-07 1.5e-06 8e-07 4e-07 2e-06 1.85e-06 1.4e-06 1.55e-06 7e-07 7.5e-07 1.5e-06 7e-07 6e-07 1.95e-06 1.65e-06 5e-07 1.6e-06 9e-07 7.5e-07 2.15e-06 6.5e-07 5e-07 6.5e-07 9.5e-07 6e-07 6e-07 4e-07 9.5e-07 7e-07 1.05e-06 2e-06 2.05e-06 7e-07 1.9e-06 7e-07 4.5e-07 6e-07 3.5e-07 1.55e-06 1.25e-06
4 1.9e-06 8.5e-07 1.5e-06 6.5e-07 8e-07 1.45e-06 5.5e-07 7.5e-07 2e-06 1.55e-06 4.5e-07 9e-07 6.5e-07 1.65e-06 8e-07 1.55e-06 9e-07 6e-07 2.05e-06 1.95e-06 1.7e-06 1.65e-06 8.5e-07 7e-07 1.55e-06 5e-07 5e-07 2.25e-06 1.55e-06 7e-07 1.7e-06 8e-07 6.5e-07 2.25e-06 5.5e-07 7.5e-07 6.5e-07 7.5e-07 7.5e-07 6e-07 6e-07 8e-07 5e-07 9e-07 1.95e-06 2.05e-06 8e-07 2e-06 7e-07 8e-07 6.5e-07 6.5e-07 1.55e-06 1.3e-06
5 1.95e-06 1.75e-06 2.15e-06 1.55e-06 1.45e-06 2.5e-06 1.6e-06 1.65e-06 1.9e-06 1.7e-06 1.55e-06 1.8e-06 1.7e-06 1.45e-06 1.65e-06 1.65e-06 1.75e-06 1.55e-06 2.05e-06 1.9e-06 1.75e-06 1.7e-06 1.75e-06 1.65e-06 1.65e-06 1.5e-06 1.55e-06 2.1e-06 1.7e-06 1.65e-06 1.75e-06 1.65e-06 1.7e-06 2.1e-06 1.6e-06 1.65e-06 1.6e-06 1.75e-06 1.65e-06 1.45e-06 1.5e-06 1.8e-06 1.5e-06 1.8e-06 1.8e-06 1.95e-06 1.75e-06 1.85e-06 1.6e-06 1.7e-06 1.45e-06 1.6e-06 1.35e-06 2e-06
6 1.9e-06 8e-07 1.4e-06 5.5e-07 5.5e-07 1.6e-06 3e-07 6.5e-07 1.95e-06 1.55e-06 3e-07 8.5e-07 3e-07 1.6e-06 7.5e-07 1.35e-06 9e-07 4.5e-07 1.8e-06 1.85e-06 1.6e-06 1.55e-06 7.5e-07 6e-07 1.35e-06 6e-07 4.5e-07 2.15e-06 1.55e-06 5.5e-07 1.6e-06 9.5e-07 6e-07 2.15e-06 5e-07 7e-07 5e-07 8.5e-07 6.5e-07 6.5e-07 6e-07 8.5e-07 6e-07 1.05e-06 2.05e-06 2.1e-06 6.5e-07 1.95e-06 7e-07 7e-07 6.5e-07 5e-07 1.6e-06 1.1e-06
7 2.1e-06 7e-07 1.5e-06 4e-07 7.5e-07 1.65e-06 6.5e-07 8e-07 2e-06 1.75e-06 7e-07 9.5e-07 7.5e-07 1.65e-06 8e-07 1.6e-06 8.5e-07 5e-07 2.1e-06 1.95e-06 1.5e-06 1.65e-06 8e-07 8.5e-07 1.6e-06 8e-07 7e-07 2.05e-06 1.75e-06 6e-07 1.7e-06 1e-06 8.5e-07 2.25e-06 7.5e-07 6e-07 7.5e-07 1.05e-06 6.5e-07 6.5e-07 5e-07 1.05e-06 8e-07 1.15e-06 2.1e-06 2.15e-06 8e-07 1.95e-06 8e-07 5e-07 7e-07 4.5e-07 1.65e-06 1.35e-06
8 1.85e-06 2.05e-06 2.25e-06 1.9e-06 2e-06 1.9e-06 1.95e-06 2e-06 3.2e-06 2e-06 2e-06 1.95e-06 1.95e-06 1.75e-06 1.8e-06 1.85e-06 2e-06 1.8e-06 1.8e-06 1.65e-06 1.95e-06 1.8e-06 1.95e-06 2e-06 1.85e-06 2.05e-06 1.9e-06 2e-06 2e-06 1.85e-06 1.85e-06 2.05e-06 2e-06 1.8e-06 1.95e-06 1.95e-06 1.9e-06 2.25e-06 1.85e-06 1.9e-06 1.95e-06 2.15e-06 1.95e-06 2.25e-06 1.9e-06 1.7e-06 1.9e-06 1.8e-06 1.95e-06 2.05e-06 1.9e-06 1.9e-06 1.8e-06 2.25e-06
9 1.9e-06 1.9e-06 2e-06 1.65e-06 1.55e-06 1.7e-06 1.55e-06 1.75e-06 2e-06 2.8e-06 1.45e-06 1.7e-06 1.65e-06 1.8e-06 1.8e-06 1.45e-06 1.7e-06 1.6e-06 2.05e-06 1.95e-06 1.6e-06 1.55e-06 1.85e-06 1.8e-06 1.45e-06 1.6e-06 1.5e-06 2.25e-06 1.45e-06 1.5e-06 1.6e-06 2e-06 1.45e-06 2.25e-06 1.55e-06 1.8e-06 1.7e-06 1.8e-06 1.55e-06 1.7e-06 1.7e-06 1.6e-06 1.6e-06 1.8e-06 2.1e-06 2.15e-06 1.8e-06 2e-06 1.8e-06 1.8e-06 1.55e-06 1.65e-06 1.8e-06 2e-06
10 1.8e-06 8.5e-07 1.45e-06 6e-07 4.5e-07 1.55e-06 3e-07 7e-07 2e-06 1.45e-06 4e-07 9e-07 4e-07 1.65e-06 8e-07 1.45e-06 9.5e-07 5e-07 1.9e-06 1.9e-06 1.65e-06 1.6e-06 8e-07 7e-07 1.45e-06 5e-07 3.5e-07 2.2e-06 1.45e-06 6e-07 1.65e-06 1e-06 5e-07 2.2e-06 4e-07 7.5e-07 5.5e-07 7.5e-07 7e-07 7e-07 6.5e-07 7.5e-07 5e-07 1e-06 2.1e-06 2.15e-06 7e-07 2e-06 7.5e-07 7.5e-07 6e-07 5.5e-07 1.65e-06 1.15e-06
11 2.05e-06 9.5e-07 1.45e-06 8.5e-07 9e-07 1.8e-06 8.5e-07 9.5e-07 1.95e-06 1.7e-06 9e-07 1.2e-06 8.5e-07 1.75e-06 8e-07 1.55e-06 7e-07 7e-07 2.05e-06 1.85e-06 1.65e-06 1.5e-06 9.5e-07 9e-07 1.55e-06 9.5e-07 8e-07 2.2e-06 1.7e-06 7e-07 1.55e-06 1e-06 8.5e-07 2.2e-06 8.5e-07 8.5e-07 8e-07 1.2e-06 7.5e-07 8.5e-07 8.5e-07 8e-07 8.5e-07 8.5e-07 2.1e-06 1.95e-06 8e-07 2.05e-06 8.5e-07 1e-06 9.5e-07 8e-07 1.7e-06 1.5e-06
12 1.9e-06 8e-07 1.5e-06 6.5e-07 6.5e-07 1.7e-06 3e-07 7.5e-07 1.95e-06 1.65e-06 4e-07 8.5e-07 5e-07 1.6e-06 6.5e-07 1.45e-06 1e-06 4.5e-07 1.85e-06 1.8e-06 1.7e-06 1.55e-06 7.5e-07 5.5e-07 1.45e-06 7e-07 4.5e-07 2.15e-06 1.65e-06 6.5e-07 1.6e-06 9.5e-07 7e-07 2.15e-06 5e-07 7e-07 5e-07 9.5e-07 7.5e-07 7.5e-07 7e-07 9.5e-07 6e-07 1.15e-06 2.15e-06 2e-06 5.5e-07 2.05e-06 7e-07 8e-07 7.5e-07 5.5e-07 1.6e-06 1.2e-06
