 slim_762157927 slim_762157910 slim_762157933 slim_762157894 slim_762157912 slim_762157918 slim_762157905 slim_762157926 slim_762157922 slim_762157898 slim_762157903 slim_762157893 slim_762157931 slim_762157930 slim_762157920 slim_762157897 slim_762157921 slim_762157911 slim_762157904 slim_762157895 slim_762157913 slim_762157924 slim_762157896 slim_762157907 slim_762157899 slim_762157929 slim_762157900 slim_762157916 slim_762157932 slim_762157901 slim_762157917 slim_762157923 slim_762157914 slim_762157928 slim_762157909 slim_762157919 slim_762157908 slim_762157902 slim_762157925 slim_762157915 slim_762157906
0 1.7e-06 1.7e-06 2e-06 1.3e-06 1.7e-06 1.3e-06 2.15e-06 1.4e-06 1.7e-06 1.85e-06 2.95e-06 1.5e-06 1.5e-06 1.4e-06 1.6e-06 1.3e-06 2e-06 1.8e-06 2.4e-06 1.3e-06 2.1e-06 1.45e-06 1.4e-06 2.4e-06 1.2e-06 2.05e-06 1.75e-06 1.55e-06 1.95e-06 2.1e-06 1.6e-06 2.05e-06 1.95e-06 1.8e-06 1.4e-06 1.85e-06 2.05e-06 1.85e-06 1.1e-06 1.8e-06 2.55e-06
1 1.7e-06 1.7e-06 1.95e-06 1.25e-06 1.9e-06 1.55e-06 1.8e-06 1.85e-06 2.05e-06 1.2e-06 2.65e-06 2.1e-06 1.2e-06 1.6e-06 1.5e-06 1.4e-06 1.85e-06 1.85e-06 2.75e-06 1.9e-06 1.9e-06 1.7e-06 1.8e-06 2.3e-06 1.3e-06 1.2e-06 1.8e-06 1.45e-06 1.55e-06 2.25e-06 1.65e-06 1.85e-06 1.85e-06 1.9e-06 1.2e-06 1.4e-06 2.35e-06 2.25e-06 1.4e-06 1.25e-06 1.8e-06
2 2e-06 1.95e-06 1.9e-06 2.05e-06 2e-06 1.75e-06 2e-06 1.5e-06 2e-06 2.4e-06 3e-06 1.8e-06 2.2e-06 1.95e-06 2e-06 2.1e-06 2.35e-06 1.95e-06 2e-06 2e-06 1.5e-06 2.05e-06 1.7e-06 2e-06 1.4e-06 2.2e-06 1.4e-06 1.2e-06 1.45e-06 1.85e-06 1.55e-06 1.8e-06 1.55e-06 2e-06 1.8e-06 2e-06 1.8e-06 1.5e-06 1.7e-06 1.95e-06 2.05e-06
3 1.3e-06 1.25e-06 2.05e-06 1.4e-06 1.65e-06 1.2e-06 1.7e-06 1.8e-06 2e-06 1.1e-06 2.8e-06 2.05e-06 9.5e-07 1.7e-06 1.2e-06 9.5e-07 1.8e-06 1.8e-06 2.8e-06 1.6e-06 2e-06 1.4e-06 1.7e-06 2.35e-06 1.15e-06 1.2e-06 1.65e-06 1.5e-06 1.6e-06 2.15e-06 1.55e-06 2.05e-06 1.9e-06 1.85e-06 9e-07 1.25e-06 2.3e-06 2.25e-06 1.05e-06 1.05e-06 2.1e-06
4 1.7e-06 1.9e-06 2e-06 1.65e-06 2.5e-06 1.5e-06 1.65e-06 1.95e-06 2.25e-06 2.15e-06 2.7e-06 2.1e-06 1.85e-06 1.95e-06 1.7e-06 1.65e-06 2.3e-06 2.05e-06 2.8e-06 1.75e-06 1.5e-06 1.85e-06 1.8e-06 1.3e-06 1.3e-06 2.2e-06 1.85e-06 1.55e-06 1.8e-06 2.3e-06 1.75e-06 2.25e-06 2.1e-06 2.1e-06 1.6e-06 1.95e-06 2.35e-06 2.25e-06 1.35e-06 1.9e-06 1.95e-06
5 1.3e-06 1.55e-06 1.75e-06 1.2e-06 1.5e-06 1e-06 2.1e-06 1.8e-06 1.95e-06 2e-06 2.7e-06 1.95e-06 1.4e-06 1.6e-06 1.35e-06 1.25e-06 1.85e-06 1.9e-06 2.55e-06 1.45e-06 1.85e-06 1.3e-06 1.35e-06 2.25e-06 5.5e-07 2.1e-06 1.4e-06 1.05e-06 1.65e-06 1.85e-06 1.35e-06 1.8e-06 1.8e-06 1.95e-06 1.15e-06 1.85e-06 1.85e-06 2e-06 6.5e-07 1.8e-06 2.35e-06
6 2.15e-06 1.8e-06 2e-06 1.7e-06 1.65e-06 2.1e-06 2.1e-06 1.95e-06 2e-06 1.65e-06 2.85e-06 2e-06 1.9e-06 2.1e-06 1.65e-06 1.85e-06 2.55e-06 1.75e-06 2.8e-06 2.2e-06 1.4e-06 2.05e-06 2.05e-06 1.1e-06 1.9e-06 1.45e-06 2.1e-06 1.85e-06 1.5e-06 2.55e-06 2e-06 2.5e-06 1.85e-06 1.8e-06 1.6e-06 1.4e-06 2.65e-06 2.25e-06 2.05e-06 1.25e-06 1.45e-06
7 1.4e-06 1.85e-06 1.5e-06 1.8e-06 1.95e-06 1.8e-06 1.95e-06 2e-06 1.55e-06 2.1e-06 2.95e-06 1.35e-06 2e-06 1.55e-06 1.85e-06 1.85e-06 2.15e-06 1.7e-06 2.15e-06 1.65e-06 1.6e-06 1.8e-06 1.5e-06 2.05e-06 1.55e-06 2.1e-06 1.4e-06 1.35e-06 1.5e-06 2.1e-06 1.45e-06 2.1e-06 1.4e-06 1.7e-06 1.7e-06 1.85e-06 2e-06 1.75e-06 1.7e-06 1.8e-06 2.15e-06
8 1.7e-06 2.05e-06 2e-06 2e-06 2.25e-06 1.95e-06 2e-06 1.55e-06 1.4e-06 2.15e-06 3.25e-06 1.05e-06 2.25e-06 1.45e-06 1.85e-06 2.05e-06 2.65e-06 1.2e-06 2.05e-06 1.55e-06 2.05e-06 1.45e-06 1.3e-06 2.25e-06 1.75e-06 2.05e-06 2.2e-06 1.85e-06 1.7e-06 2.5e-06 2.1e-06 2.45e-06 1.3e-06 1.25e-06 1.8e-06 1.7e-06 2.1e-06 1.5e-06 2e-06 1.65e-06 2.2e-06
9 1.85e-06 1.2e-06 2.4e-06 1.1e-06 2.15e-06 2e-06 1.65e-06 2.1e-06 2.15e-06 1.1e-06 3.15e-06 2.4e-06 1.15e-06 2.1e-06 1.5e-06 1.1e-06 2.25e-06 1.9e-06 3.1e-06 2.2e-06 2.3e-06 1.8e-06 2.25e-06 2.5e-06 1.9e-06 8e-07 2.25e-06 2.05e-06 1.7e-06 2.65e-06 2.05e-06 2.45e-06 2.05e-06 1.95e-06 1.2e-06 7.5e-07 2.85e-06 2.6e-06 1.85e-06 7.5e-07 1.95e-06
10 2.95e-06 2.65e-06 3e-06 2.8e-06 2.7e-06 2.7e-06 2.85e-06 2.95e-06 3.25e-06 3.15e-06 4.4e-06 3.15e-06 2.95e-06 2.8e-06 2.75e-06 2.85e-06 2.4e-06 3.1e-06 3.55e-06 3.05e-06 2.6e-06 3e-06 2.9e-06 2.65e-06 2.45e-06 3.2e-06 2.75e-06 2.55e-06 2.75e-06 3.05e-06 2.75e-06 2.8e-06 3e-06 3.15e-06 2.7e-06 3e-06 3.15e-06 3.35e-06 2.6e-06 2.95e-06 2.9e-06
11 1.5e-06 2.1e-06 1.8e-06 2.05e-06 2.1e-06 1.95e-06 2e-06 1.35e-06 1.05e-06 2.4e-06 3.15e-06 5e-07 2.25e-06 1.05e-06 1.95e-06 2.15e-06 2.5e-06 1.2e-06 1.75e-06 1.3e-06 1.85e-06 1.9e-06 1.1e-06 2.1e-06 1.7e-06 2.2e-06 2.05e-06 1.75e-06 1.8e-06 2.35e-06 2e-06 2.25e-06 1.75e-06 1.1e-06 1.9e-06 2e-06 2.15e-06 1.2e-06 1.9e-06 1.9e-06 2.15e-06
12 1.5e-06 1.2e-06 2.2e-06 9.5e-07 1.85e-06 1.4e-06 1.9e-06 2e-06 2.25e-06 1.15e-06 2.95e-06 2.25e-06 1.8e-06 1.8e-06 1.5e-06 1.2e-06 1.95e-06 2.05e-06 2.95e-06 1.8e-06 2.15e-06 1.65e-06 1.9e-06 2.55e-06 1.35e-06 1.2e-06 1.85e-06 1.65e-06 1.85e-06 2.35e-06 1.75e-06 2.1e-06 2.15e-06 2.1e-06 1.15e-06 1.5e-06 2.5e-06 2.4e-06 1.25e-06 1.3e-06 2.15e-06
13 1.4e-06 1.6e-06 1.95e-06 1.7e-06 1.95e-06 1.6e-06 2.1e-06 1.55e-06 1.45e-06 2.1e-06 2.8e-06 1.05e-06 1.8e-06 2.1e-06 1.7e-06 1.8e-06 2e-06 1.55e-06 2.2e-06 1.4e-06 1.95e-06 1.7e-06 1.3e-06 2.3e-06 1.4e-06 2.05e-06 1.9e-06 1.6e-06 1.85e-06 2.25e-06 1.8e-06 1.95e-06 1.85e-06 1.5e-06 1.65e-06 2e-06 2.15e-06 1.65e-06 1.5e-06 1.9e-06 2.25e-06
14 1.6e-06 1.5e-06 2e-06 1.2e-06 1.7e-06 1.35e-06 1.65e-06 1.85e-06 1.85e-06 1.5e-06 2.75e-06 1.95e-06 1.5e-06 1.7e-06 1.6e-06 1.25e-06 1.95e-06 1.5e-06 2.75e-06 1.75e-06 1.9e-06 1.5e-06 1.65e-06 2.05e-06 1.15e-06 1.55e-06 1.75e-06 1.5e-06 1.3e-06 1.95e-06 1.45e-06 2.1e-06 1.75e-06 1.55e-06 1.15e-06 1.25e-06 2.25e-06 2.2e-06 1.25e-06 1.2e-06 2.05e-06
15 1.3e-06 1.4e-06 2.1e-06 9.5e-07 1.65e-06 1.25e-06 1.85e-06 1.85e-06 2.05e-06 1.1e-06 2.85e-06 2.15e-06 1.2e-06 1.8e-06 1.25e-06 1.6e-06 1.9e-06 1.85e-06 2.8e-06 1.65e-06 2.1e-06 1.4e-06 1.75e-06 2.35e-06 1.15e-06 1.5e-06 1.75e-06 1.55e-06 1.65e-06 2.15e-06 1.6e-06 2.1e-06 1.95e-06 1.9e-06 1.05e-06 1.05e-06 2.3e-06 2.3e-06 1.05e-06 1.15e-06 2.25e-06
16 2e-06 1.85e-06 2.35e-06 1.8e-06 2.3e-06 1.85e-06 2.55e-06 2.15e-06 2.65e-06 2.25e-06 2.4e-06 2.5e-06 1.95e-06 2e-06 1.95e-06 1.9e-06 2.5e-06 2.5e-06 3.15e-06 2.2e-06 2.3e-06 2.2e-06 2.25e-06 2.9e-06 1.8e-06 2.35e-06 1.75e-06 1.85e-06 2.1e-06 2.55e-06 1.9e-06 2.25e-06 2.35e-06 2.55e-06 1.9e-06 2.3e-06 2.75e-06 2.75e-06 1.75e-06 2.2e-06 2.7e-06
17 1.8e-06 1.85e-06 1.95e-06 1.8e-06 2.05e-06 1.9e-06 1.75e-06 1.7e-06 1.2e-06 1.9e-06 3.1e-06 1.2e-06 2.05e-06 1.55e-06 1.5e-06 1.85e-06 2.5e-06 2.1e-06 2.2e-06 1.65e-06 1.9e-06 1.7e-06 1.4e-06 2e-06 1.6e-06 1.8e-06 2.1e-06 1.75e-06 1.4e-06 2.4e-06 2e-06 2.35e-06 1.6e-06 1.15e-06 1.6e-06 1.45e-06 2.2e-06 1.65e-06 1.85e-06 1.4e-06 1.95e-06
18 2.4e-06 2.75e-06 2e-06 2.8e-06 2.8e-06 2.55e-06 2.8e-06 2.15e-06 2.05e-06 3.1e-06 3.55e-06 1.75e-06 2.95e-06 2.2e-06 2.75e-06 2.8e-06 3.15e-06 2.2e-06 3.2e-06 2.25e-06 2.45e-06 2.6e-06 2e-06 2.85e-06 2.25e-06 3e-06 2.45e-06 2.2e-06 2.4e-06 2.3e-06 2.55e-06 2.2e-06 2.35e-06 2.25e-06 2.6e-06 2.7e-06 2.05e-06 1.8e-06 2.5e-06 2.7e-06 2.8e-06
19 1.3e-06 1.9e-06 2e-06 1.6e-06 1.75e-06 1.45e-06 2.2e-06 1.65e-06 1.55e-06 2.2e-06 3.05e-06 1.3e-06 1.8e-06 1.4e-06 1.75e-06 1.65e-06 2.2e-06 1.65e-06 2.25e-06 2.3e-06 2.05e-06 1.6e-06 1.3e-06 2.4e-06 1.3e-06 2.2e-06 1.85e-06 1.6e-06 1.95e-06 2.25e-06 1.8e-06 2.15e-06 1.95e-06 1.7e-06 1.6e-06 2.05e-06 2.1e-06 1.7e-06 1.3e-06 1.95e-06 2.45e-06
20 2.1e-06 1.9e-06 1.5e-06 2e-06 1.5e-06 1.85e-06 1.4e-06 1.6e-06 2.05e-06 2.3e-06 2.6e-06 1.85e-06 2.15e-06 1.95e-06 1.9e-06 2.1e-06 2.3e-06 1.9e-06 2.45e-06 2.05e-06 1.8e-06 2.1e-06 1.8e-06 9.5e-07 1.55e-06 2.1e-06 1.45e-06 1.25e-06 1.35e-06 2.25e-06 1.55e-06 2.15e-06 1.6e-06 1.95e-06 1.8e-06 1.95e-06 2.25e-06 2.05e-06 1.8e-06 1.85e-06 1.45e-06
21 1.45e-06 1.7e-06 2.05e-06 1.4e-06 1.85e-06 1.3e-06 2.05e-06 1.8e-06 1.45e-06 1.8e-06 3e-06 1.9e-06 1.65e-06 1.7e-06 1.5e-06 1.4e-06 2.2e-06 1.7e-06 2.6e-06 1.6e-06 2.1e-06 2.3e-06 1.55e-06 2.4e-06 1.2e-06 1.9e-06 1.85e-06 1.55e-06 1.7e-06 2.25e-06 1.75e-06 2.2e-06 1.55e-06 1.75e-06 1.35e-06 1.6e-06 2.1e-06 2.05e-06 1.2e-06 1.55e-06 2.35e-06
22 1.4e-06 1.8e-06 1.7e-06 1.7e-06 1.8e-06 1.35e-06 2.05e-06 1.5e-06 1.3e-06 2.25e-06 2.9e-06 1.1e-06 1.9e-06 1.3e-06 1.65e-06 1.75e-06 2.25e-06 1.4e-06 2e-06 1.3e-06 1.8e-06 1.55e-06 1.9e-06 2.1e-06 1e-06 2.2e-06 1.75e-06 1.3e-06 1.65e-06 2.05e-06 1.65e-06 2e-06 1.65e-06 1.45e-06 1.5e-06 1.9e-06 1.8e-06 1.45e-06 1.25e-06 1.85e-06 2.2e-06
23 2.4e-06 2.3e-06 2e-06 2.35e-06 1.3e-06 2.25e-06 1.1e-06 2.05e-06 2.25e-06 2.5e-06 2.65e-06 2.1e-06 2.55e-06 2.3e-06 2.05e-06 2.35e-06 2.9e-06 2e-06 2.85e-06 2.4e-06 9.5e-07 2.4e-06 2.1e-06 1e-07 1.9e-06 2.4e-06 2.25e-06 1.85e-06 1.7e-06 2.65e-06 2.1e-06 2.65e-06 2.05e-06 2.05e-06 2.1e-06 2e-06 2.65e-06 2.3e-06 2.2e-06 2e-06 1.35e-06
24 1.2e-06 1.3e-06 1.4e-06 1.15e-06 1.3e-06 5.5e-07 1.9e-06 1.55e-06 1.75e-06 1.9e-06 2.45e-06 1.7e-06 1.35e-06 1.4e-06 1.15e-06 1.15e-06 1.8e-06 1.6e-06 2.25e-06 1.3e-06 1.55e-06 1.2e-06 1e-06 1.9e-06 1e-07 2e-06 1.25e-06 6.5e-07 1.3e-06 1.55e-06 1.1e-06 1.55e-06 1.55e-06 1.65e-06 9e-07 1.6e-06 1.45e-06 1.7e-06 3.5e-07 1.6e-06 2.05e-06
25 2.05e-06 1.2e-06 2.2e-06 1.2e-06 2.2e-06 2.1e-06 1.45e-06 2.1e-06 2.05e-06 8e-07 3.2e-06 2.2e-06 1.2e-06 2.05e-06 1.55e-06 1.5e-06 2.35e-06 1.8e-06 3e-06 2.2e-06 2.1e-06 1.9e-06 2.2e-06 2.4e-06 2e-06 9e-07 2.2e-06 2e-06 1.6e-06 2.7e-06 2.1e-06 2.45e-06 1.95e-06 1.85e-06 1.25e-06 1.05e-06 2.85e-06 2.4e-06 2e-06 7.5e-07 1.7e-06
26 1.75e-06 1.8e-06 1.4e-06 1.65e-06 1.85e-06 1.4e-06 2.1e-06 1.4e-06 2.2e-06 2.25e-06 2.75e-06 2.05e-06 1.85e-06 1.9e-06 1.75e-06 1.75e-06 1.75e-06 2.1e-06 2.45e-06 1.85e-06 1.45e-06 1.85e-06 1.75e-06 2.25e-06 1.25e-06 2.2e-06 1.4e-06 1e-06 1.35e-06 1.95e-06 1.2e-06 1.9e-06 1.5e-06 2.15e-06 1.6e-06 2.05e-06 2e-06 2.2e-06 1.35e-06 1.95e-06 2.1e-06
