 slim_337517841 slim_337517996 slim_337518040 slim_337517839 slim_337517988 slim_337518029 slim_337517798 slim_337517974 slim_337517499 slim_337517927 slim_337517853 slim_337517983 slim_337517995 slim_337517913 slim_337518054 slim_337518069 slim_337517941 slim_337517970 slim_337517991 slim_337517964 slim_337517740 slim_337518052 slim_337517978 slim_337517924 slim_337518000 slim_337518047 slim_337518063 slim_337517878 slim_337518045 slim_337518030 slim_337517915 slim_337518065 slim_337518062 slim_337518016 slim_337517944 slim_337517582 slim_337518068 slim_337517508 slim_337518066 slim_337517845 slim_337518007 slim_337518071 slim_337517904 slim_337518028 slim_337518056 slim_337518015 slim_337518022 slim_337518043 slim_337518039 slim_337518048 slim_337517984 slim_337518018 slim_337518033 slim_337517986 slim_337518004 slim_337518064 slim_337518044 slim_337518041 slim_337518014 slim_337518013 slim_337517994 slim_337518037 slim_337517920 slim_337518057 slim_337517981 slim_337518051 slim_337517965 slim_337517938 slim_337518072 slim_337517671 slim_337518074 slim_337518042 slim_337517873 slim_337518020 slim_337517733 slim_337517954 slim_337518055 slim_337518024 slim_337517975 slim_337517847 slim_337518053 slim_337518038 slim_337518061 slim_337517809 slim_337517547 slim_337517963 slim_337518050 slim_337518021 slim_337517906 slim_337518006 slim_337517999 slim_337517862 slim_337518032 slim_337518010 slim_337518058
0 2e-05 1.135e-05 3.865e-05 3.11e-05 3.53e-05 5.63e-05 4.8e-05 1.44e-05 5.015e-05 3.155e-05 4.66e-05 4.295e-05 6.48e-05 2.98e-05 2.605e-05 3.19e-05 3.125e-05 1.275e-05 2.975e-05 3.195e-05 4.715e-05 4.905e-05 1.035e-05 4.605e-05 3e-05 1.56e-05 1.47e-05 4.815e-05 1.075e-05 1.16e-05 3.96e-05 6.315e-05 2.815e-05 2.995e-05 1.13e-05 1.825e-05 2.595e-05 4.79e-05 1.145e-05 5.63e-05 1.63e-05 1.1e-05 5.075e-05 1.18e-05 1.46e-05 4.23e-05 4.71e-05 3e-05 3.175e-05 2.165e-05 5.82e-05 3.225e-05 4.725e-05 1.195e-05 1.185e-05 1.44e-05 5.705e-05 2.905e-05 4.415e-05 1.15e-05 4.665e-05 3.115e-05 5.065e-05 4.66e-05 5.175e-05 3.75e-05 2.675e-05 5e-05 5.6e-05 2.17e-05 1.55e-05 5.255e-05 2.85e-05 3.27e-05 4.875e-05 1.09e-05 4.34e-05 4.605e-05 2.87e-05 4.49e-05 3.46e-05 3.195e-05 4.87e-05 4.805e-05 4.615e-05 5.625e-05 3.165e-05 2.915e-05 2.9e-05 1.53e-05 3.19e-05 4.96e-05 3.295e-05 1.28e-05 3.265e-05
1 1.135e-05 1.3e-06 3.42e-05 2.465e-05 3.015e-05 5.095e-05 4.135e-05 6.1e-06 4.485e-05 2.28e-05 4.16e-05 3.855e-05 6.045e-05 2.35e-05 1.98e-05 2.685e-05 2.675e-05 1.175e-05 2.435e-05 2.72e-05 4.105e-05 4.405e-05 1.135e-05 4.135e-05 2.48e-05 9e-06 9e-06 4.29e-05 3.85e-06 1.1e-05 3.54e-05 5.91e-05 2.2e-05 2.345e-05 2.3e-06 1.235e-05 1.97e-05 4.125e-05 1.08e-05 5.185e-05 9.65e-06 1.85e-06 4.565e-05 3.95e-06 1.7e-05 3.77e-05 4.235e-05 2.615e-05 3.42e-05 1.665e-05 5.27e-05 2.53e-05 4.215e-05 4.25e-06 1.01e-05 1.01e-05 5.155e-05 2.365e-05 4.045e-05 1.2e-06 4.24e-05 3.16e-05 4.58e-05 4.03e-05 4.84e-05 3.975e-05 2.27e-05 4.5e-05 5.065e-05 2.26e-05 1.605e-05 4.725e-05 2.05e-05 2.71e-05 4.345e-05 3.1e-06 3.835e-05 3.925e-05 2.07e-05 3.855e-05 3.06e-05 3.395e-05 4.485e-05 4.285e-05 4.115e-05 5.075e-05 2.72e-05 2.05e-05 2.29e-05 7.7e-06 2.715e-05 4.29e-05 3.35e-05 1.18e-05 2.58e-05
2 3.865e-05 3.42e-05 5.73e-05 5.23e-05 5.305e-05 3.075e-05 6.81e-05 3.61e-05 6.9e-05 5.31e-05 3.195e-05 4.94e-05 3.095e-05 5.135e-05 3.3e-05 4.95e-05 5.355e-05 4e-05 5.085e-05 3.225e-05 6.935e-05 6.68e-05 3.83e-05 5.17e-05 5.205e-05 3.46e-05 3.31e-05 5.095e-05 3.24e-05 3.91e-05 3.285e-05 3.04e-05 4.96e-05 4.905e-05 3.31e-05 3.7e-05 3.29e-05 6.8e-05 3.895e-05 4.96e-05 3.52e-05 3.295e-05 3.235e-05 3.39e-05 3.975e-05 4.78e-05 4.895e-05 3.4e-05 3.945e-05 3.61e-05 5.025e-05 3.29e-05 3.16e-05 3.15e-05 3.95e-05 3.67e-05 3.19e-05 4.81e-05 5.085e-05 3.435e-05 4.985e-05 5.825e-05 5.265e-05 4.99e-05 3.285e-05 3.89e-05 3.125e-05 5.16e-05 4.94e-05 3.975e-05 4.16e-05 5.185e-05 5.085e-05 5.21e-05 3.39e-05 3.34e-05 4.995e-05 6.8e-05 5.105e-05 6.58e-05 3.495e-05 3.855e-05 5.175e-05 5.095e-05 3.195e-05 4.99e-05 3.405e-05 5.16e-05 3.245e-05 3.52e-05 3.22e-05 5.2e-05 5.89e-05 4.005e-05 3.325e-05
3 3.11e-05 2.465e-05 5.23e-05 4.46e-05 2.7e-05 7.065e-05 2.555e-05 2.36e-05 2.785e-05 2.53e-05 5.765e-05 3.935e-05 7.755e-05 2.51e-05 4.025e-05 2.695e-05 2.455e-05 3.095e-05 2.57e-05 4.735e-05 2.345e-05 2.825e-05 3.08e-05 4.11e-05 2.395e-05 2.66e-05 2.49e-05 4.585e-05 2.635e-05 3.115e-05 5.155e-05 7.645e-05 2.42e-05 2.62e-05 2.55e-05 2.475e-05 4.015e-05 2.545e-05 3.1e-05 5.055e-05 2.645e-05 2.51e-05 6.6e-05 2.525e-05 3.215e-05 4.07e-05 4.52e-05 4.15e-05 5.135e-05 3.18e-05 5.17e-05 4.62e-05 5.8e-05 2.585e-05 3.15e-05 2.545e-05 7.115e-05 2.475e-05 3.99e-05 2.44e-05 4.45e-05 3.08e-05 4.54e-05 4.3e-05 6.67e-05 5.64e-05 4.27e-05 4.275e-05 5.06e-05 3.8e-05 3.04e-05 4.69e-05 2.32e-05 2.47e-05 5.89e-05 2.525e-05 3.985e-05 2.3e-05 2.32e-05 2.38e-05 4.58e-05 5.2e-05 4.415e-05 4.42e-05 5.72e-05 5.11e-05 4.385e-05 2.39e-05 4.505e-05 2.55e-05 4.73e-05 4.455e-05 3.2e-05 3.1e-05 4.615e-05
4 3.53e-05 3.015e-05 5.305e-05 2.7e-05 4.56e-05 7.18e-05 2.615e-05 2.675e-05 2.99e-05 2.66e-05 5.605e-05 4.54e-05 7.63e-05 2.965e-05 4.495e-05 2.625e-05 2.805e-05 3.46e-05 2.845e-05 4.945e-05 2.785e-05 3.07e-05 3.5e-05 4.16e-05 2.875e-05 2.66e-05 2.665e-05 4.885e-05 3e-05 3.535e-05 5.175e-05 7.465e-05 3.01e-05 3.01e-05 3e-05 2.33e-05 4.485e-05 2.605e-05 3.52e-05 5.285e-05 2.555e-05 2.97e-05 6.805e-05 3.015e-05 3.18e-05 4.47e-05 4.925e-05 4.16e-05 5.425e-05 3.15e-05 4.965e-05 4.925e-05 5.68e-05 2.995e-05 3.565e-05 2.725e-05 7.25e-05 3.02e-05 4.465e-05 2.99e-05 4.57e-05 3.42e-05 4.595e-05 4.885e-05 6.9e-05 5.935e-05 4.52e-05 4.615e-05 5.43e-05 3.82e-05 3.17e-05 4.575e-05 3.005e-05 2.695e-05 5.715e-05 2.98e-05 4.34e-05 2.87e-05 3.025e-05 2.995e-05 4.595e-05 5.47e-05 4.895e-05 4.78e-05 5.555e-05 5.435e-05 4.81e-05 2.825e-05 4.86e-05 2.64e-05 4.94e-05 4.485e-05 3.145e-05 3.465e-05 4.92e-05
5 5.63e-05 5.095e-05 3.075e-05 7.065e-05 7.18e-05 2.2e-05 8.6e-05 5.345e-05 8.845e-05 7.045e-05 3.285e-05 5.36e-05 1.325e-05 6.935e-05 3.62e-05 6.82e-05 7.25e-05 5.745e-05 6.935e-05 3.205e-05 8.755e-05 8.63e-05 5.605e-05 5.55e-05 7.1e-05 5.285e-05 5.28e-05 5.07e-05 4.94e-05 5.655e-05 3.375e-05 1.255e-05 6.765e-05 6.73e-05 5.01e-05 5.58e-05 3.61e-05 8.59e-05 5.64e-05 5.03e-05 5.335e-05 4.975e-05 1.29e-05 5.12e-05 5.86e-05 5.155e-05 4.88e-05 3.865e-05 3.945e-05 5.535e-05 5.055e-05 3.25e-05 3.265e-05 5.06e-05 5.655e-05 5.585e-05 1.24e-05 6.82e-05 5.505e-05 5.11e-05 5.475e-05 7.615e-05 5.255e-05 4.855e-05 1.495e-05 3.89e-05 3.515e-05 5.16e-05 5e-05 5.855e-05 5.965e-05 5.205e-05 6.86e-05 7.13e-05 3.485e-05 5.035e-05 5.36e-05 8.62e-05 6.88e-05 8.41e-05 3.57e-05 3.885e-05 5.205e-05 5.07e-05 3.275e-05 5.03e-05 3.435e-05 6.88e-05 3.03e-05 5.34e-05 3.2e-05 5.05e-05 7.695e-05 5.75e-05 3.285e-05
6 4.8e-05 4.135e-05 6.81e-05 2.555e-05 2.615e-05 8.6e-05 1.28e-05 4.135e-05 1.225e-05 2.4e-05 7.385e-05 4.16e-05 9.325e-05 2.625e-05 5.72e-05 2.64e-05 2.715e-05 4.8e-05 2.515e-05 6.3e-05 8.75e-06 1.195e-05 4.775e-05 3.965e-05 2.68e-05 4.355e-05 4.185e-05 4.46e-05 4.12e-05 4.81e-05 6.805e-05 9.175e-05 2.575e-05 2.66e-05 4.12e-05 4.33e-05 5.71e-05 6.45e-06 4.795e-05 5.205e-05 4.345e-05 4.085e-05 8.17e-05 4.19e-05 5.04e-05 3.945e-05 4.425e-05 5.925e-05 6.805e-05 4.895e-05 4.99e-05 6.275e-05 7.43e-05 4.215e-05 4.83e-05 4.34e-05 8.665e-05 2.675e-05 4.19e-05 4.15e-05 4.33e-05 3.26e-05 4.41e-05 4.455e-05 8.33e-05 7.335e-05 5.85e-05 4.455e-05 5.265e-05 5.49e-05 4.77e-05 4.545e-05 2.6e-05 2.83e-05 7.52e-05 4.145e-05 3.955e-05 8.55e-06 2.62e-05 8.5e-06 6.375e-05 6.96e-05 4.635e-05 4.41e-05 7.34e-05 5.225e-05 6.24e-05 2.415e-05 6e-05 4.34e-05 6.295e-05 4.24e-05 3.065e-05 4.805e-05 6.31e-05
7 1.44e-05 6.1e-06 3.61e-05 2.36e-05 2.675e-05 5.345e-05 4.135e-05 9.3e-06 4.605e-05 2.39e-05 4.145e-05 4.135e-05 6.135e-05 2.57e-05 2.26e-05 2.675e-05 2.67e-05 1.365e-05 2.59e-05 3.015e-05 4.125e-05 4.65e-05 1.425e-05 4.105e-05 2.615e-05 9.2e-06 7.8e-06 4.555e-05 8e-06 1.42e-05 3.58e-05 6.01e-05 2.52e-05 2.625e-05 6.95e-06 7.55e-06 2.255e-05 4.125e-05 1.41e-05 5.24e-05 9e-06 6.55e-06 4.87e-05 7.05e-06 1.64e-05 4.07e-05 4.52e-05 2.545e-05 3.58e-05 1.59e-05 5.155e-05 2.88e-05 4.195e-05 8.4e-06 1.395e-05 1e-05 5.395e-05 2.65e-05 4.185e-05 5.45e-06 4.49e-05 3.23e-05 4.535e-05 4.375e-05 5.065e-05 4.1e-05 2.585e-05 4.36e-05 5.25e-05 2.235e-05 1.365e-05 4.665e-05 2.345e-05 2.65e-05 4.285e-05 6.5e-06 3.985e-05 4.085e-05 2.365e-05 4.165e-05 2.975e-05 3.625e-05 4.61e-05 4.42e-05 4.1e-05 5.235e-05 2.83e-05 2.215e-05 2.68e-05 8.1e-06 3.01e-05 4.325e-05 3.225e-05 1.365e-05 2.835e-05
8 5.015e-05 4.485e-05 6.9e-05 2.785e-05 2.99e-05 8.845e-05 1.225e-05 4.605e-05 1.68e-05 2.9e-05 7.44e-05 4.175e-05 9.415e-05 2.72e-05 5.975e-05 2.935e-05 2.61e-05 5.01e-05 2.785e-05 6.505e-05 9.8e-06 9.1e-06 4.985e-05 4.38e-05 2.63e-05 4.59e-05 4.545e-05 4.7e-05 4.55e-05 5.03e-05 6.88e-05 9.285e-05 2.705e-05 2.825e-05 4.51e-05 4.65e-05 5.965e-05 1.215e-05 5.015e-05 5.135e-05 4.595e-05 4.48e-05 8.375e-05 4.54e-05 5.095e-05 4.29e-05 4.755e-05 6.03e-05 6.935e-05 4.94e-05 5.35e-05 6.445e-05 7.48e-05 4.445e-05 5.065e-05 4.395e-05 8.91e-05 2.655e-05 4.15e-05 4.49e-05 4.165e-05 3.255e-05 4.825e-05 4.59e-05 8.41e-05 7.475e-05 6.005e-05 4.73e-05 5.225e-05 5.53e-05 5.12e-05 4.865e-05 2.69e-05 2.77e-05 7.57e-05 4.52e-05 4.27e-05 1.005e-05 2.71e-05 1.02e-05 6.475e-05 6.965e-05 4.59e-05 4.72e-05 7.39e-05 5.275e-05 6.38e-05 2.805e-05 6.42e-05 4.53e-05 6.5e-05 4.775e-05 3.435e-05 5.015e-05 6.47e-05
9 3.155e-05 2.28e-05 5.31e-05 2.53e-05 2.66e-05 7.045e-05 2.4e-05 2.39e-05 2.9e-05 4.5e-05 5.805e-05 4.215e-05 7.795e-05 2.645e-05 4.055e-05 2.82e-05 2.71e-05 3.115e-05 2.62e-05 4.73e-05 2.55e-05 2.945e-05 3.14e-05 4.015e-05 2.655e-05 2.705e-05 2.595e-05 4.485e-05 2.51e-05 3.135e-05 5.24e-05 7.645e-05 2.6e-05 2.71e-05 2.395e-05 2.66e-05 4.045e-05 2.39e-05 3.115e-05 5.305e-05 2.69e-05 2.355e-05 6.585e-05 2.495e-05 3.43e-05 4.14e-05 4.59e-05 4.335e-05 5.255e-05 3.225e-05 5.045e-05 4.59e-05 5.88e-05 2.51e-05 3.105e-05 2.67e-05 7.095e-05 2.73e-05 4.265e-05 2.29e-05 4.42e-05 3.27e-05 4.445e-05 4.455e-05 6.78e-05 5.8e-05 4.3e-05 4.54e-05 5.315e-05 3.895e-05 3.16e-05 4.575e-05 2.5e-05 2.805e-05 5.94e-05 2.44e-05 4.045e-05 2.51e-05 2.52e-05 2.6e-05 4.765e-05 5.335e-05 4.69e-05 4.48e-05 5.76e-05 5.3e-05 4.62e-05 2.35e-05 4.395e-05 2.59e-05 4.725e-05 4.235e-05 3.095e-05 3.12e-05 4.625e-05
