 slim_762480622 slim_762480587 slim_762480586 slim_762480604 slim_762480589 slim_762480608 slim_762480600 slim_762480605 slim_762480618 slim_762480599 slim_762480582 slim_762480601 slim_762480607 slim_762480593 slim_762480590 slim_762480596 slim_762480592 slim_762480611 slim_762480614 slim_762480595 slim_762480594 slim_762480617 slim_762480591 slim_762480603 slim_762480612 slim_762480613 slim_762480619 slim_762480621 slim_762480585 slim_762480610 slim_762480597 slim_762480598 slim_762480584 slim_762480623 slim_762480588 slim_762480606 slim_762480620 slim_762480615 slim_762480609 slim_762480616 slim_762480602 slim_762480583
0 3e-06 1.9e-06 2.4e-06 2.6e-06 1.8e-06 1.8e-06 2.25e-06 1.7e-06 2.65e-06 1.9e-06 1.9e-06 2.05e-06 2e-06 1.65e-06 1.85e-06 2.35e-06 2.1e-06 2.65e-06 2.7e-06 2.4e-06 1.95e-06 1.65e-06 2.3e-06 2.2e-06 2.3e-06 2.25e-06 2.6e-06 2.5e-06 2.45e-06 2.05e-06 2.15e-06 2.35e-06 1.9e-06 1.85e-06 2.65e-06 2.65e-06 2.2e-06 2.45e-06 2.15e-06 1.8e-06 2.2e-06 2.45e-06
1 1.9e-06 2.1e-06 2.55e-06 3e-06 1.3e-06 1.6e-06 2.3e-06 1.85e-06 2.4e-06 1.25e-06 1.05e-06 2.4e-06 2.3e-06 2.3e-06 2.25e-06 1.8e-06 2.45e-06 2.6e-06 2.9e-06 2.2e-06 2.05e-06 2.25e-06 1.95e-06 2.25e-06 1.8e-06 2.35e-06 2.75e-06 2.5e-06 2.2e-06 2.4e-06 2.4e-06 2.8e-06 2.2e-06 1.65e-06 2.25e-06 2.3e-06 2.15e-06 2.4e-06 1.8e-06 1.3e-06 1.85e-06 2.25e-06
2 2.4e-06 2.55e-06 3.4e-06 2.4e-06 2.25e-06 2.6e-06 2.4e-06 2.5e-06 2.8e-06 2.6e-06 2.55e-06 2.1e-06 2.65e-06 2.35e-06 2.65e-06 2.25e-06 2.9e-06 2.75e-06 2.7e-06 2.7e-06 2.15e-06 2.25e-06 2.25e-06 2.45e-06 2.35e-06 2.3e-06 2.35e-06 2.4e-06 2.35e-06 2.15e-06 2e-06 2.9e-06 1.95e-06 2.65e-06 2.8e-06 2.4e-06 2.3e-06 2e-06 2.25e-06 2.25e-06 2.5e-06 2.15e-06
3 2.6e-06 3e-06 2.4e-06 2.3e-06 2.7e-06 3.3e-06 2.6e-06 2.7e-06 2.9e-06 2.85e-06 3e-06 1.85e-06 2.95e-06 2.4e-06 2.9e-06 3.2e-06 2.55e-06 1.75e-06 1.85e-06 3.1e-06 2.65e-06 2.25e-06 3.25e-06 2.55e-06 2.85e-06 2.35e-06 1.95e-06 2.5e-06 3.35e-06 1.75e-06 1.3e-06 2.15e-06 1.8e-06 3.35e-06 2.3e-06 3.45e-06 2.3e-06 2.7e-06 3.1e-06 2.7e-06 2.85e-06 2.75e-06
4 1.8e-06 1.3e-06 2.25e-06 2.7e-06 1.9e-06 1.75e-06 2.3e-06 1.8e-06 2.05e-06 1.7e-06 1.3e-06 2.35e-06 2.3e-06 2.45e-06 2.45e-06 1.6e-06 2.45e-06 2.15e-06 2.35e-06 2.25e-06 2.2e-06 2.4e-06 1.95e-06 2.05e-06 1.5e-06 2.1e-06 2.3e-06 2.05e-06 2.2e-06 2.05e-06 2.3e-06 2.75e-06 2.1e-06 1.8e-06 1.95e-06 2.1e-06 2.25e-06 2.35e-06 1.5e-06 9.5e-07 1.8e-06 2.2e-06
5 1.8e-06 1.6e-06 2.6e-06 3.3e-06 1.75e-06 2.2e-06 2.35e-06 1.75e-06 2.75e-06 1.75e-06 1.6e-06 2.65e-06 2.15e-06 1.85e-06 1.9e-06 2.25e-06 2.35e-06 3.25e-06 3.5e-06 2.55e-06 2e-06 1.8e-06 2.2e-06 2.8e-06 2.15e-06 2.85e-06 3.25e-06 3.2e-06 2.35e-06 2.8e-06 2.75e-06 2.5e-06 2.65e-06 1.15e-06 2.5e-06 2.65e-06 2.2e-06 2.45e-06 2.25e-06 1.75e-06 2.2e-06 2.35e-06
6 2.25e-06 2.3e-06 2.4e-06 2.6e-06 2.3e-06 2.35e-06 3.5e-06 2.35e-06 2.9e-06 2.3e-06 2.3e-06 2.25e-06 2.5e-06 2.1e-06 2.4e-06 2.6e-06 2.65e-06 2.85e-06 2.95e-06 2.1e-06 2.05e-06 2e-06 2.5e-06 2.5e-06 2.55e-06 2.5e-06 2.3e-06 2.7e-06 2.6e-06 2.1e-06 2.25e-06 2.7e-06 2.05e-06 2.4e-06 2.8e-06 2.75e-06 2.4e-06 2.45e-06 2.5e-06 2.3e-06 2.5e-06 2.5e-06
7 1.7e-06 1.85e-06 2.5e-06 2.7e-06 1.8e-06 1.75e-06 2.35e-06 3.2e-06 2.8e-06 1.9e-06 1.85e-06 2.15e-06 2.1e-06 1.75e-06 1.95e-06 2.3e-06 2.25e-06 2.6e-06 2.85e-06 2.5e-06 2e-06 1.75e-06 2.4e-06 2.3e-06 2.25e-06 2.35e-06 2.7e-06 2.6e-06 2.55e-06 2.2e-06 2.15e-06 2.45e-06 1.95e-06 1.8e-06 2.6e-06 2.75e-06 2.2e-06 2.55e-06 2.3e-06 1.8e-06 2.2e-06 2.45e-06
8 2.65e-06 2.4e-06 2.8e-06 2.9e-06 2.05e-06 2.75e-06 2.9e-06 2.8e-06 3.6e-06 2.75e-06 2.4e-06 3.1e-06 3.05e-06 3.2e-06 3.2e-06 2.4e-06 2.65e-06 2.4e-06 2.2e-06 2.85e-06 2.9e-06 3.15e-06 2.6e-06 2.8e-06 2.15e-06 2.5e-06 2.95e-06 2.45e-06 2.75e-06 2.5e-06 3.25e-06 2.95e-06 2.85e-06 2.8e-06 2.4e-06 2.65e-06 3.2e-06 2.9e-06 2.25e-06 2.05e-06 2.75e-06 2.95e-06
9 1.9e-06 1.25e-06 2.6e-06 2.85e-06 1.7e-06 1.75e-06 2.3e-06 1.9e-06 2.75e-06 1.8e-06 1.25e-06 2.1e-06 2.35e-06 2e-06 2e-06 2.2e-06 2.45e-06 2.8e-06 3.05e-06 2.3e-06 1.9e-06 1.95e-06 2.05e-06 2.3e-06 2.2e-06 2.35e-06 2.9e-06 2.8e-06 2.3e-06 2.4e-06 2.05e-06 2.7e-06 1.95e-06 1.8e-06 2.55e-06 2.7e-06 1.7e-06 2.45e-06 2.15e-06 1.7e-06 1.75e-06 2.3e-06
10 1.9e-06 1.05e-06 2.55e-06 3e-06 1.3e-06 1.6e-06 2.3e-06 1.85e-06 2.4e-06 1.25e-06 2.1e-06 2.4e-06 2.3e-06 2.3e-06 2.25e-06 1.8e-06 2.45e-06 2.6e-06 2.9e-06 2.2e-06 2.05e-06 2.25e-06 1.95e-06 2.25e-06 1.8e-06 2.35e-06 2.75e-06 2.5e-06 2.2e-06 2.4e-06 2.4e-06 2.8e-06 2.2e-06 1.65e-06 2.25e-06 2.3e-06 2.15e-06 2.4e-06 1.8e-06 1.3e-06 1.85e-06 2.25e-06
