 slim_762061410 slim_762061399 slim_762061390 slim_762061405 slim_762061406 slim_762061370 slim_762061377 slim_762061387 slim_762061402 slim_762061388 slim_762061384 slim_762061397 slim_762061372 slim_762061371 slim_762061381 slim_762061411 slim_762061403 slim_762061401 slim_762061391 slim_762061379 slim_762061385 slim_762061392 slim_762061386 slim_762061382 slim_762061376 slim_762061409 slim_762061398 slim_762061400 slim_762061380 slim_762061389 slim_762061378 slim_762061393 slim_762061374 slim_762061373 slim_762061396 slim_762061383 slim_762061404 slim_762061395 slim_762061407 slim_762061375 slim_762061408 slim_762061394
0 1.2e-06 1.05e-06 1.25e-06 1e-06 1.25e-06 8e-07 1.1e-06 1.1e-06 7e-07 8e-07 1.1e-06 1.15e-06 9e-07 1.55e-06 1.2e-06 9e-07 9.5e-07 1.1e-06 1.2e-06 1.05e-06 1e-06 1.25e-06 9e-07 1.15e-06 1.05e-06 1e-06 8.5e-07 9.5e-07 1.15e-06 9e-07 1e-06 1e-06 9e-07 8.5e-07 1.05e-06 1e-06 1.05e-06 1.1e-06 9.5e-07 1.15e-06 1e-06 9e-07
1 1.05e-06 1.2e-06 1e-06 1e-06 1.25e-06 9.5e-07 1.1e-06 1.1e-06 9.5e-07 8.5e-07 1.25e-06 1.15e-06 7e-07 1.65e-06 9.5e-07 1.15e-06 8.5e-07 1e-06 9e-07 1e-06 1e-06 1.35e-06 1.05e-06 1.05e-06 9e-07 8.5e-07 1.25e-06 1.1e-06 8.5e-07 1e-06 8e-07 8e-07 9.5e-07 6.5e-07 9.5e-07 9.5e-07 8e-07 1e-06 1.25e-06 7e-07 1.3e-06 1.2e-06
2 1.25e-06 1e-06 1.1e-06 1.25e-06 1.65e-06 9e-07 1.5e-06 1.5e-06 9e-07 1.05e-06 1.2e-06 1.55e-06 1.3e-06 1.6e-06 7e-07 1.05e-06 7.5e-07 8.5e-07 6.5e-07 9e-07 1.45e-06 1.35e-06 1.15e-06 8e-07 1.45e-06 7.5e-07 1.25e-06 1.2e-06 8e-07 1.1e-06 9.5e-07 7.5e-07 9.5e-07 1.25e-06 8e-07 1.2e-06 6e-07 8.5e-07 1.45e-06 6.5e-07 1.45e-06 1.25e-06
3 1e-06 1e-06 1.25e-06 9e-07 1.15e-06 8e-07 1e-06 1e-06 6.5e-07 8e-07 1.05e-06 1.05e-06 8.5e-07 1.1e-06 1.2e-06 9.5e-07 8.5e-07 1.1e-06 1.05e-06 9.5e-07 6.5e-07 8e-07 9.5e-07 1.15e-06 1.05e-06 1.05e-06 8e-07 1e-06 1e-06 8e-07 1.1e-06 9e-07 8e-07 8e-07 1.05e-06 1.1e-06 1.05e-06 1.1e-06 1.1e-06 1e-06 8.5e-07 7.5e-07
4 1.25e-06 1.25e-06 1.65e-06 1.15e-06 1.8e-06 1.25e-06 9.5e-07 1e-06 1.1e-06 1.15e-06 1.45e-06 1e-06 1e-06 1.4e-06 1.6e-06 1.35e-06 1.3e-06 1.45e-06 1.5e-06 1.2e-06 1.15e-06 1.45e-06 1.25e-06 1.55e-06 1.2e-06 1.5e-06 1.1e-06 1.3e-06 1.45e-06 1.2e-06 1.3e-06 1.3e-06 1.25e-06 9.5e-07 1.45e-06 1.3e-06 1.45e-06 1.5e-06 1.35e-06 1.45e-06 1.2e-06 1e-06
5 8e-07 9.5e-07 9e-07 8e-07 1.25e-06 8e-07 1.1e-06 1.1e-06 4.5e-07 6.5e-07 9e-07 1.15e-06 9.5e-07 1.35e-06 8.5e-07 7e-07 6e-07 8e-07 8e-07 7.5e-07 1e-06 1.05e-06 8.5e-07 8.5e-07 1.15e-06 7.5e-07 6.5e-07 9e-07 7.5e-07 6.5e-07 9.5e-07 7.5e-07 6e-07 9e-07 7.5e-07 1e-06 7e-07 8e-07 1.05e-06 7.5e-07 8.5e-07 7e-07
6 1.1e-06 1.1e-06 1.5e-06 1e-06 9.5e-07 1.1e-06 1.5e-06 8.5e-07 9.5e-07 1e-06 1.3e-06 8.5e-07 8.5e-07 1.3e-06 1.45e-06 1.2e-06 1.15e-06 1.3e-06 1.35e-06 1.05e-06 1e-06 1.3e-06 1.1e-06 1.4e-06 1.05e-06 1.35e-06 9.5e-07 1.15e-06 1.3e-06 1.05e-06 1.15e-06 1.15e-06 1.1e-06 8e-07 1.3e-06 1.15e-06 1.3e-06 1.35e-06 1.2e-06 1.3e-06 1.05e-06 8.5e-07
7 1.1e-06 1.1e-06 1.5e-06 1e-06 1e-06 1.1e-06 8.5e-07 1.5e-06 9.5e-07 1e-06 1.3e-06 8.5e-07 8e-07 1.35e-06 1.45e-06 1.2e-06 1.15e-06 1.25e-06 1.35e-06 1.05e-06 1e-06 1.3e-06 1.1e-06 1.4e-06 1e-06 1.35e-06 9.5e-07 1.15e-06 1.3e-06 1.05e-06 1.15e-06 1.15e-06 1.1e-06 8e-07 1.3e-06 1.15e-06 1.3e-06 1.35e-06 1.25e-06 1.3e-06 1.1e-06 8.5e-07
8 7e-07 9.5e-07 9e-07 6.5e-07 1.1e-06 4.5e-07 9.5e-07 9.5e-07 4e-07 6e-07 6.5e-07 1e-06 9.5e-07 1.15e-06 8.5e-07 5e-07 4.5e-07 7e-07 8e-07 6e-07 8.5e-07 8.5e-07 6e-07 7.5e-07 1e-06 7.5e-07 4.5e-07 6.5e-07 7.5e-07 5.5e-07 9.5e-07 7.5e-07 5e-07 9e-07 6.5e-07 9e-07 7e-07 7e-07 9e-07 7.5e-07 6e-07 4.5e-07
9 8e-07 8.5e-07 1.05e-06 8e-07 1.15e-06 6.5e-07 1e-06 1e-06 6e-07 8e-07 8.5e-07 1.05e-06 7.5e-07 1.4e-06 1e-06 6.5e-07 9e-07 9e-07 1.1e-06 1e-06 9e-07 1.1e-06 8e-07 9.5e-07 8e-07 8.5e-07 6.5e-07 8.5e-07 1.05e-06 5e-07 8.5e-07 7.5e-07 7.5e-07 7e-07 8.5e-07 8.5e-07 8.5e-07 9e-07 1.15e-06 9e-07 8.5e-07 7e-07
10 1.1e-06 1.25e-06 1.2e-06 1.05e-06 1.45e-06 9e-07 1.3e-06 1.3e-06 6.5e-07 8.5e-07 1.2e-06 1.35e-06 1.35e-06 1.45e-06 1.15e-06 6e-07 9.5e-07 9e-07 1.3e-06 9.5e-07 1.25e-06 1.1e-06 7.5e-07 9.5e-07 1.25e-06 1.05e-06 8e-07 8e-07 1.25e-06 8e-07 1.2e-06 1e-06 9.5e-07 1.3e-06 8.5e-07 1e-06 1e-06 8.5e-07 1.3e-06 1.1e-06 1e-06 8e-07
11 1.15e-06 1.15e-06 1.55e-06 1.05e-06 1e-06 1.15e-06 8.5e-07 8.5e-07 1e-06 1.05e-06 1.35e-06 1.6e-06 9e-07 1.35e-06 1.5e-06 1.25e-06 1.2e-06 1.3e-06 1.4e-06 1.1e-06 1.05e-06 1.35e-06 1.15e-06 1.45e-06 1.1e-06 1.4e-06 1e-06 1.2e-06 1.35e-06 1.1e-06 1.2e-06 1.2e-06 1.15e-06 8.5e-07 1.35e-06 1.2e-06 1.35e-06 1.4e-06 1.25e-06 1.35e-06 1.1e-06 9e-07
12 9e-07 7e-07 1.3e-06 8.5e-07 1e-06 9.5e-07 8.5e-07 8e-07 9.5e-07 7.5e-07 1.35e-06 9e-07 5e-07 1.55e-06 1.25e-06 1.25e-06 1e-06 1.25e-06 1.05e-06 1.1e-06 7.5e-07 1.25e-06 1.15e-06 1.3e-06 6.5e-07 1.1e-06 1.1e-06 1.2e-06 1e-06 1e-06 8.5e-07 9.5e-07 9.5e-07 3e-07 1.2e-06 9.5e-07 1.1e-06 1.25e-06 1.2e-06 1e-06 1.15e-06 1.05e-06
13 1.55e-06 1.65e-06 1.6e-06 1.1e-06 1.4e-06 1.35e-06 1.3e-06 1.35e-06 1.15e-06 1.4e-06 1.45e-06 1.35e-06 1.55e-06 1.8e-06 1.55e-06 1.35e-06 1.35e-06 1.45e-06 1.6e-06 1.2e-06 1.3e-06 1.1e-06 1.4e-06 1.55e-06 1.7e-06 1.55e-06 1.15e-06 1.45e-06 1.55e-06 1.35e-06 1.55e-06 1.35e-06 1.35e-06 1.5e-06 1.45e-06 1.6e-06 1.45e-06 1.5e-06 1.6e-06 1.55e-06 1.35e-06 1.05e-06
14 1.2e-06 9.5e-07 7e-07 1.2e-06 1.6e-06 8.5e-07 1.45e-06 1.45e-06 8.5e-07 1e-06 1.15e-06 1.5e-06 1.25e-06 1.55e-06 1e-06 1e-06 6e-07 8e-07 8e-07 8.5e-07 1.4e-06 1.3e-06 1.1e-06 8.5e-07 1.4e-06 7e-07 1.2e-06 1.15e-06 5e-07 1.05e-06 9e-07 7e-07 7.5e-07 1.2e-06 7.5e-07 1.15e-06 5.5e-07 8e-07 1.4e-06 6e-07 1.4e-06 1.2e-06
15 9e-07 1.15e-06 1.05e-06 9.5e-07 1.35e-06 7e-07 1.2e-06 1.2e-06 5e-07 6.5e-07 6e-07 1.25e-06 1.25e-06 1.35e-06 1e-06 8e-07 8.5e-07 7.5e-07 1.2e-06 8.5e-07 1.15e-06 1.1e-06 6e-07 8e-07 1.15e-06 9e-07 6e-07 6.5e-07 1.15e-06 6e-07 1.05e-06 8.5e-07 8e-07 1.2e-06 7e-07 8.5e-07 8.5e-07 7e-07 1.15e-06 1e-06 8.5e-07 6.5e-07
