 slim_762443862 slim_762443843 slim_762443855 slim_762443856 slim_762443819 slim_762443837 slim_762443861 slim_762443836 slim_762443845 slim_762443849 slim_762443821 slim_762443823 slim_762443820 slim_762443824 slim_762443825 slim_762443848 slim_762443865 slim_762443835 slim_762443827 slim_762443839 slim_762443852 slim_762443833 slim_762443830 slim_762443829 slim_762443863 slim_762443826 slim_762443838 slim_762443857 slim_762443844 slim_762443832 slim_762443842 slim_762443840 slim_762443854 slim_762443860 slim_762443818 slim_762443858 slim_762443822 slim_762443817 slim_762443834 slim_762443831 slim_762443846 slim_762443851 slim_762443864 slim_762443828 slim_762443853 slim_762443847 slim_762443850 slim_762443841 slim_762443859
0 2.4e-06 2.35e-06 1.95e-06 2.55e-06 2.4e-06 2.3e-06 1.7e-06 1.85e-06 1.85e-06 2.4e-06 2.05e-06 2.1e-06 2.2e-06 2.25e-06 1.8e-06 2.5e-06 1.65e-06 1.5e-06 1.85e-06 2.1e-06 1.6e-06 2.2e-06 2.35e-06 2.25e-06 1.85e-06 1.95e-06 2.55e-06 1.75e-06 2.2e-06 2.35e-06 2.55e-06 2.2e-06 2.25e-06 1.65e-06 1.85e-06 2.25e-06 1.95e-06 1.7e-06 2.05e-06 2.35e-06 1.8e-06 2.05e-06 2.25e-06 2.6e-06 2.25e-06 2.35e-06 2.25e-06 1.7e-06 2.25e-06
1 2.35e-06 3.1e-06 2.05e-06 2.35e-06 2.05e-06 2.35e-06 2.6e-06 2.4e-06 2.25e-06 2.2e-06 2.85e-06 2.3e-06 1.8e-06 1.65e-06 1.95e-06 2.15e-06 2.6e-06 2.1e-06 2.65e-06 2.1e-06 2.55e-06 2.55e-06 1.7e-06 2e-06 2.45e-06 2.65e-06 2.35e-06 2.4e-06 1.7e-06 1.55e-06 2.2e-06 2.35e-06 1.95e-06 2.6e-06 2e-06 2.25e-06 2.25e-06 1.95e-06 2.8e-06 2.2e-06 2.3e-06 2.4e-06 2.2e-06 2.75e-06 1.75e-06 2.5e-06 2.25e-06 2.05e-06 2.5e-06
2 1.95e-06 2.05e-06 1.6e-06 2.25e-06 1.7e-06 1.8e-06 2e-06 2.1e-06 1.4e-06 2.15e-06 2.55e-06 1.65e-06 1.55e-06 1.95e-06 2.2e-06 1.8e-06 2.05e-06 1.35e-06 2.2e-06 1.8e-06 2.05e-06 1.65e-06 2.45e-06 2e-06 1.85e-06 2.35e-06 2.3e-06 1.45e-06 1.85e-06 2.05e-06 1.85e-06 2.3e-06 1.25e-06 2.05e-06 1.85e-06 2.4e-06 1.55e-06 1.75e-06 2.1e-06 2.5e-06 2.3e-06 1.6e-06 2.35e-06 2.3e-06 2e-06 1.75e-06 1.95e-06 2.2e-06 1.95e-06
3 2.55e-06 2.35e-06 2.25e-06 3.4e-06 2.2e-06 2.05e-06 2.8e-06 2.55e-06 2.45e-06 2e-06 3e-06 2.5e-06 2.3e-06 2.15e-06 2.3e-06 2.4e-06 2.75e-06 2.3e-06 2.9e-06 2.7e-06 2.75e-06 2.7e-06 1.9e-06 1.9e-06 2.25e-06 2.75e-06 1.9e-06 2.55e-06 2e-06 2.35e-06 2.2e-06 2.4e-06 2.55e-06 2.75e-06 2.6e-06 2.4e-06 2.4e-06 2.55e-06 2.6e-06 2.2e-06 2.45e-06 2.6e-06 2.55e-06 2.5e-06 2.25e-06 2.05e-06 2.85e-06 2.25e-06 2.55e-06
4 2.4e-06 2.05e-06 1.7e-06 2.2e-06 1.9e-06 1.6e-06 2.5e-06 2.6e-06 1.95e-06 2.05e-06 3.15e-06 2.25e-06 1.65e-06 1.95e-06 2.8e-06 1.2e-06 2.55e-06 1.95e-06 2.65e-06 1.7e-06 2.45e-06 2.3e-06 3.1e-06 2.75e-06 1.85e-06 2.8e-06 2.1e-06 2.3e-06 2.05e-06 2.05e-06 1.15e-06 2.85e-06 1.5e-06 2.55e-06 1.7e-06 2.85e-06 2.4e-06 1.65e-06 2.15e-06 3.1e-06 2.8e-06 2.15e-06 2.9e-06 2.2e-06 1.95e-06 1.6e-06 1.85e-06 2.55e-06 2.75e-06
5 2.3e-06 2.35e-06 1.8e-06 2.05e-06 1.6e-06 2.5e-06 2.4e-06 2.45e-06 2e-06 2.05e-06 2.9e-06 2.3e-06 1.95e-06 2.25e-06 2.55e-06 1.8e-06 2.4e-06 1.95e-06 2.55e-06 2.1e-06 2.4e-06 2.45e-06 2.8e-06 2.45e-06 1.9e-06 2.7e-06 1.9e-06 2.2e-06 2.35e-06 2.35e-06 1.55e-06 2.65e-06 1.95e-06 2.4e-06 2.15e-06 2.65e-06 2.3e-06 2.1e-06 2.1e-06 2.9e-06 2.45e-06 2.2e-06 2.7e-06 2.35e-06 2.25e-06 1.65e-06 2.25e-06 2.4e-06 2.55e-06
6 1.7e-06 2.6e-06 2e-06 2.8e-06 2.5e-06 2.4e-06 2.4e-06 1.7e-06 1.55e-06 2.6e-06 2.05e-06 1.85e-06 2.3e-06 2.5e-06 2.35e-06 2.55e-06 1.6e-06 1.9e-06 1.55e-06 1.8e-06 1.4e-06 1.95e-06 2.75e-06 2.5e-06 2.2e-06 2e-06 2.8e-06 2.1e-06 2.45e-06 2.6e-06 2.65e-06 2.05e-06 2.3e-06 1.65e-06 2e-06 2.15e-06 2.2e-06 1.9e-06 2.05e-06 2.55e-06 2e-06 1.7e-06 2.05e-06 2.3e-06 2.5e-06 2.45e-06 1.9e-06 2.05e-06 2.05e-06
7 1.85e-06 2.4e-06 2.1e-06 2.55e-06 2.6e-06 2.45e-06 1.7e-06 1.7e-06 1.3e-06 2.45e-06 1.8e-06 1.3e-06 2.55e-06 2.3e-06 1.7e-06 2.65e-06 1.05e-06 1.45e-06 1.95e-06 1.7e-06 1.75e-06 2.1e-06 2.2e-06 2.4e-06 1.85e-06 1.55e-06 2.65e-06 1.9e-06 2.2e-06 2.4e-06 2.75e-06 1.6e-06 2.55e-06 1.1e-06 2.6e-06 1.55e-06 1.75e-06 2.5e-06 2.35e-06 1.75e-06 2.1e-06 1.4e-06 1.6e-06 2.25e-06 2.4e-06 2.2e-06 1.8e-06 2.4e-06 1.8e-06
8 1.85e-06 2.25e-06 1.4e-06 2.45e-06 1.95e-06 2e-06 1.55e-06 1.3e-06 1.7e-06 2.3e-06 2.1e-06 1.2e-06 2e-06 2.15e-06 2.05e-06 2e-06 1.25e-06 1.15e-06 1.8e-06 1.35e-06 1.6e-06 1.8e-06 2.6e-06 2.4e-06 1.7e-06 1.65e-06 2.5e-06 1.8e-06 2.05e-06 2.25e-06 2.1e-06 1.8e-06 1.95e-06 1.25e-06 2.1e-06 1.9e-06 1.9e-06 2e-06 2.05e-06 2.25e-06 2.25e-06 1.15e-06 1.85e-06 1.9e-06 2.2e-06 1.75e-06 1.5e-06 2.4e-06 1.7e-06
9 2.4e-06 2.2e-06 2.15e-06 2e-06 2.05e-06 2.05e-06 2.6e-06 2.45e-06 2.3e-06 3.1e-06 2.95e-06 2.45e-06 2.05e-06 2e-06 2.25e-06 1.95e-06 2.55e-06 2.2e-06 2.7e-06 2.4e-06 2.55e-06 2.5e-06 2e-06 1.9e-06 1.95e-06 2.55e-06 1.9e-06 2.4e-06 2.05e-06 2.2e-06 2.2e-06 2.3e-06 2.3e-06 2.55e-06 2.35e-06 2.2e-06 2.35e-06 2.3e-06 2.3e-06 2.3e-06 2.2e-06 2.45e-06 2.45e-06 2.15e-06 2e-06 2.25e-06 2.55e-06 2e-06 2.45e-06
10 2.05e-06 2.85e-06 2.55e-06 3e-06 3.15e-06 2.9e-06 2.05e-06 1.8e-06 2.1e-06 2.95e-06 3e-06 2.15e-06 2.95e-06 2.75e-06 2.25e-06 3.25e-06 2e-06 2.1e-06 2.3e-06 2.5e-06 2.1e-06 2.75e-06 2.55e-06 2.7e-06 2.55e-06 2.4e-06 3.1e-06 2.45e-06 2.65e-06 2.85e-06 3.3e-06 2.3e-06 3e-06 2e-06 2.7e-06 2.3e-06 2.3e-06 2.6e-06 2.45e-06 2e-06 2.05e-06 2.25e-06 2.35e-06 3.05e-06 2.85e-06 2.8e-06 2.65e-06 2.4e-06 2.5e-06
11 2.1e-06 2.3e-06 1.65e-06 2.5e-06 2.25e-06 2.3e-06 1.85e-06 1.3e-06 1.2e-06 2.45e-06 2.15e-06 1.9e-06 2.3e-06 2.2e-06 2.05e-06 2.3e-06 1.45e-06 1.45e-06 2.1e-06 1.65e-06 1.9e-06 2e-06 2.4e-06 2.45e-06 1.95e-06 1.9e-06 2.65e-06 1.95e-06 2.05e-06 2.3e-06 2.4e-06 1.85e-06 2.15e-06 1.5e-06 2.4e-06 1.75e-06 1.85e-06 2.3e-06 2.35e-06 2.05e-06 2.4e-06 1.15e-06 1.85e-06 2.2e-06 2.35e-06 1.9e-06 1.75e-06 2.55e-06 1.8e-06
12 2.2e-06 1.8e-06 1.55e-06 2.3e-06 1.65e-06 1.95e-06 2.3e-06 2.55e-06 2e-06 2.05e-06 2.95e-06 2.3e-06 2.3e-06 1.6e-06 2.4e-06 1.75e-06 2.5e-06 1.95e-06 2.4e-06 1.8e-06 2.3e-06 2.05e-06 2.3e-06 1.7e-06 2.25e-06 2.5e-06 2.2e-06 2.05e-06 1.7e-06 1.8e-06 1.8e-06 2.4e-06 1.4e-06 2.5e-06 1.6e-06 2.4e-06 2.15e-06 1.6e-06 2.45e-06 2.6e-06 2.2e-06 2.2e-06 2.55e-06 2.4e-06 1.6e-06 2.2e-06 1.95e-06 1.95e-06 2.15e-06
13 2.25e-06 1.65e-06 1.95e-06 2.15e-06 1.95e-06 2.25e-06 2.5e-06 2.3e-06 2.15e-06 2e-06 2.75e-06 2.2e-06 1.6e-06 2.9e-06 2.05e-06 2.05e-06 2.5e-06 2e-06 2.6e-06 2e-06 2.45e-06 2.4e-06 1.7e-06 1.7e-06 2.35e-06 2.5e-06 2.15e-06 2.3e-06 1.5e-06 1.65e-06 2.1e-06 2.15e-06 1.85e-06 2.5e-06 1.85e-06 2.05e-06 2.15e-06 1.85e-06 2.7e-06 2e-06 2.1e-06 2.3e-06 2.3e-06 2.6e-06 1.55e-06 2.4e-06 2.15e-06 1.85e-06 2.3e-06
14 1.8e-06 1.95e-06 2.2e-06 2.3e-06 2.8e-06 2.55e-06 2.35e-06 1.7e-06 2.05e-06 2.25e-06 2.25e-06 2.05e-06 2.4e-06 2.05e-06 2.3e-06 2.9e-06 1.75e-06 1.55e-06 2.45e-06 2.45e-06 2.35e-06 2.6e-06 1.3e-06 1.8e-06 2e-06 1.9e-06 2.4e-06 1.9e-06 1.95e-06 1.95e-06 2.95e-06 1.9e-06 2.65e-06 1.75e-06 2.65e-06 1.85e-06 1.9e-06 2.55e-06 2.7e-06 1.65e-06 1.95e-06 2.2e-06 1.75e-06 2.75e-06 2.15e-06 2.55e-06 2.6e-06 2e-06 2.15e-06
15 2.5e-06 2.15e-06 1.8e-06 2.4e-06 1.2e-06 1.8e-06 2.55e-06 2.65e-06 2e-06 1.95e-06 3.25e-06 2.3e-06 1.75e-06 2.05e-06 2.9e-06 2.1e-06 2.6e-06 2.05e-06 2.7e-06 1.75e-06 2.5e-06 2.35e-06 3.2e-06 2.85e-06 1.8e-06 2.85e-06 2.3e-06 2.4e-06 2.15e-06 2.15e-06 1.35e-06 2.9e-06 1.6e-06 2.6e-06 1.8e-06 2.9e-06 2.5e-06 1.75e-06 2.1e-06 3.2e-06 2.9e-06 2.2e-06 2.95e-06 2.1e-06 2.05e-06 1.8e-06 1.9e-06 2.65e-06 2.8e-06
16 1.65e-06 2.6e-06 2.05e-06 2.75e-06 2.55e-06 2.4e-06 1.6e-06 1.05e-06 1.25e-06 2.55e-06 2e-06 1.45e-06 2.5e-06 2.5e-06 1.75e-06 2.6e-06 1.6e-06 1.25e-06 1.9e-06 1.65e-06 1.7e-06 2.05e-06 2.65e-06 2.6e-06 1.65e-06 1.35e-06 2.75e-06 1.7e-06 2.45e-06 2.6e-06 2.7e-06 1.8e-06 2.5e-06 9e-07 2.55e-06 1.8e-06 1.95e-06 2.45e-06 2.3e-06 2.2e-06 2.2e-06 1.35e-06 1.75e-06 2.2e-06 2.5e-06 2.2e-06 1.7e-06 2.5e-06 1.85e-06
17 1.5e-06 2.1e-06 1.35e-06 2.3e-06 1.95e-06 1.95e-06 1.9e-06 1.45e-06 1.15e-06 2.2e-06 2.1e-06 1.45e-06 1.95e-06 2e-06 1.55e-06 2.05e-06 1.25e-06 1.5e-06 2.15e-06 1.7e-06 1.95e-06 2.15e-06 2.3e-06 2.2e-06 1.4e-06 1.65e-06 2.35e-06 1.45e-06 1.9e-06 2.1e-06 2.1e-06 2e-06 1.95e-06 1.25e-06 2.1e-06 2.05e-06 1.7e-06 2e-06 2.1e-06 2.1e-06 2.1e-06 1.45e-06 2.05e-06 2.3e-06 2.05e-06 1.7e-06 1.85e-06 2.25e-06 1.9e-06
18 1.85e-06 2.65e-06 2.2e-06 2.9e-06 2.65e-06 2.55e-06 1.55e-06 1.95e-06 1.8e-06 2.7e-06 2.3e-06 2.1e-06 2.4e-06 2.6e-06 2.45e-06 2.7e-06 1.9e-06 2.15e-06 2.9e-06 2e-06 1.55e-06 2e-06 2.75e-06 2.55e-06 2.4e-06 2.15e-06 2.9e-06 2.3e-06 2.55e-06 2.65e-06 2.8e-06 2.2e-06 2.45e-06 1.9e-06 2.05e-06 2.3e-06 2.4e-06 2e-06 2.25e-06 2.7e-06 2.15e-06 2e-06 2.2e-06 2.4e-06 2.6e-06 2.65e-06 2.15e-06 2.1e-06 2.2e-06
19 2.1e-06 2.1e-06 1.8e-06 2.7e-06 1.7e-06 2.1e-06 1.8e-06 1.7e-06 1.35e-06 2.4e-06 2.5e-06 1.65e-06 1.8e-06 2e-06 2.45e-06 1.75e-06 1.65e-06 1.7e-06 2e-06 2.4e-06 1.8e-06 1.9e-06 2.95e-06 2.7e-06 2e-06 2e-06 2.6e-06 2.1e-06 2.1e-06 2.1e-06 1.85e-06 2.15e-06 1.7e-06 1.65e-06 1.8e-06 2.15e-06 2.2e-06 1.75e-06 2.3e-06 2.65e-06 2.45e-06 1.55e-06 2.2e-06 2.1e-06 2e-06 2.05e-06 1.35e-06 2.45e-06 2.15e-06
20 1.6e-06 2.55e-06 2.05e-06 2.75e-06 2.45e-06 2.4e-06 1.4e-06 1.75e-06 1.6e-06 2.55e-06 2.1e-06 1.9e-06 2.3e-06 2.45e-06 2.35e-06 2.5e-06 1.7e-06 1.95e-06 1.55e-06 1.8e-06 2.5e-06 1.9e-06 2.7e-06 2.5e-06 2.2e-06 2e-06 2.75e-06 2.15e-06 2.4e-06 2.55e-06 2.6e-06 2.05e-06 2.3e-06 1.7e-06 1.9e-06 2.15e-06 2.2e-06 1.75e-06 2.05e-06 2.55e-06 2e-06 1.8e-06 2.1e-06 2.25e-06 2.45e-06 2.45e-06 1.95e-06 1.9e-06 2.1e-06
