 slim_762314827 slim_762314855 slim_762314841 slim_762314820 slim_762314856 slim_762314850 slim_762314845 slim_762314821 slim_762314854 slim_762314839 slim_762314838 slim_762314846 slim_762314832 slim_762314860 slim_762314853 slim_762314833 slim_762314831 slim_762314835 slim_762314825 slim_762314828 slim_762314844 slim_762314837 slim_762314822 slim_762314847 slim_762314826 slim_762314816 slim_762314840 slim_762314823 slim_762314830 slim_762314842 slim_762314817 slim_762314824 slim_762314858 slim_762314857 slim_762314852 slim_762314849 slim_762314836 slim_762314819 slim_762314834 slim_762314848 slim_762314829 slim_762314843 slim_762314818 slim_762314851 slim_762314859
0 1.6e-06 1.35e-06 1.15e-06 1.7e-06 1.2e-06 1.55e-06 1.55e-06 1.4e-06 1e-06 1.45e-06 1.6e-06 1.7e-06 1.4e-06 1.7e-06 1.55e-06 1.75e-06 1.3e-06 9e-07 1.2e-06 1.15e-06 1.15e-06 1.45e-06 1.4e-06 1.25e-06 1.2e-06 2e-06 1.3e-06 1.3e-06 1.55e-06 1.5e-06 1.25e-06 1.5e-06 1.45e-06 1.15e-06 1.5e-06 1.35e-06 9.5e-07 1.3e-06 1.75e-06 1.45e-06 1.5e-06 1.2e-06 1.55e-06 1.75e-06 1.15e-06
1 1.35e-06 2e-06 1.45e-06 1.9e-06 1.4e-06 1.5e-06 1.5e-06 1.8e-06 1.4e-06 1.5e-06 1.65e-06 1.65e-06 1.3e-06 1.8e-06 1.5e-06 1.4e-06 1.45e-06 1.35e-06 1.3e-06 1.35e-06 1.35e-06 1.45e-06 1.4e-06 1.6e-06 1.7e-06 1.6e-06 1.6e-06 1.75e-06 1.25e-06 1.3e-06 1.7e-06 1.75e-06 1.6e-06 1.25e-06 1.6e-06 1.35e-06 1.65e-06 1.5e-06 1.55e-06 1.2e-06 1.1e-06 1.4e-06 1.6e-06 1.4e-06 1.25e-06
2 1.15e-06 1.45e-06 1.9e-06 1.75e-06 1.45e-06 1.6e-06 1.75e-06 1.45e-06 1.15e-06 1.5e-06 1.65e-06 1.75e-06 1.4e-06 1.75e-06 1.6e-06 1.65e-06 1.35e-06 1.25e-06 1.4e-06 1.1e-06 1.1e-06 1.5e-06 1.45e-06 1.4e-06 1.3e-06 1.8e-06 1.45e-06 1.45e-06 1.45e-06 1.4e-06 1.4e-06 1.55e-06 1.5e-06 1.4e-06 1.55e-06 1.4e-06 1.2e-06 1.55e-06 1.65e-06 1.35e-06 1.25e-06 1.25e-06 1.7e-06 1.65e-06 1.4e-06
3 1.7e-06 1.9e-06 1.75e-06 2.2e-06 1.3e-06 1.75e-06 1.9e-06 1.45e-06 1.6e-06 1.55e-06 1.55e-06 1.9e-06 2.05e-06 1.5e-06 1.75e-06 1.8e-06 1.5e-06 1.7e-06 1.7e-06 1.85e-06 1.85e-06 1.8e-06 1.6e-06 1.85e-06 1.45e-06 1.9e-06 1.8e-06 1.5e-06 1.9e-06 1.8e-06 1.45e-06 1.3e-06 1.25e-06 1.65e-06 1.5e-06 1.6e-06 1.85e-06 1.3e-06 1.65e-06 1.8e-06 1.9e-06 1.4e-06 1.95e-06 2e-06 1.65e-06
4 1.2e-06 1.4e-06 1.45e-06 1.3e-06 1.6e-06 1.75e-06 1.75e-06 1.15e-06 1.25e-06 1.25e-06 1.55e-06 1.9e-06 1.75e-06 1.8e-06 1.75e-06 1.8e-06 1.4e-06 1.2e-06 1.3e-06 1.55e-06 1.55e-06 1.6e-06 1.45e-06 1.65e-06 1.15e-06 2e-06 1.7e-06 1.2e-06 1.7e-06 1.6e-06 1.15e-06 1.1e-06 1.4e-06 1.25e-06 1.6e-06 1.5e-06 1.55e-06 1.3e-06 1.35e-06 1.45e-06 1.6e-06 1.15e-06 1.85e-06 1.9e-06 1.25e-06
5 1.55e-06 1.5e-06 1.6e-06 1.75e-06 1.75e-06 8e-07 7e-07 2e-06 1.55e-06 1.55e-06 1.55e-06 5.5e-07 1.55e-06 1e-06 4e-07 1.7e-06 7e-07 1.5e-06 1.4e-06 1.65e-06 1.65e-06 9.5e-07 1e-06 1.05e-06 1.85e-06 1.7e-06 9.5e-07 1.85e-06 9e-07 1.1e-06 1.8e-06 1.65e-06 1.5e-06 9.5e-07 1.1e-06 8.5e-07 1.55e-06 1.4e-06 1.85e-06 1.6e-06 1.7e-06 1.35e-06 7.5e-07 1e-06 9.5e-07
6 1.55e-06 1.5e-06 1.75e-06 1.9e-06 1.75e-06 7e-07 1.2e-06 2e-06 1.55e-06 1.5e-06 1.55e-06 8e-07 1.55e-06 1.25e-06 7e-07 1.75e-06 1e-06 1.5e-06 1.35e-06 1.65e-06 1.65e-06 1.1e-06 1.15e-06 1.15e-06 1.85e-06 1.8e-06 1.1e-06 1.85e-06 1e-06 1.25e-06 1.8e-06 1.8e-06 1.65e-06 1.05e-06 1.3e-06 8.5e-07 1.55e-06 1.55e-06 1.8e-06 1.55e-06 1.7e-06 1.5e-06 8.5e-07 9.5e-07 1.05e-06
7 1.4e-06 1.8e-06 1.45e-06 1.45e-06 1.15e-06 2e-06 2e-06 1.2e-06 1.1e-06 1.2e-06 1.65e-06 2.15e-06 1.5e-06 2.2e-06 2e-06 1.9e-06 1.7e-06 1.4e-06 1.45e-06 1.2e-06 1.2e-06 1.7e-06 1.65e-06 1.6e-06 8e-07 2.05e-06 1.6e-06 8.5e-07 1.8e-06 1.65e-06 8.5e-07 1.15e-06 1.75e-06 1.85e-06 1.9e-06 1.55e-06 1.1e-06 2e-06 1.25e-06 1.45e-06 1.4e-06 1.4e-06 1.9e-06 1.95e-06 1.85e-06
8 1e-06 1.4e-06 1.15e-06 1.6e-06 1.25e-06 1.55e-06 1.55e-06 1.1e-06 1.3e-06 1.2e-06 1.5e-06 1.7e-06 1.15e-06 1.75e-06 1.55e-06 1.65e-06 1.35e-06 9e-07 1e-06 1e-06 1e-06 1.35e-06 1.2e-06 1.15e-06 1.05e-06 1.8e-06 1.15e-06 1e-06 1.45e-06 1.4e-06 1e-06 1.4e-06 1.3e-06 1.35e-06 1.55e-06 1.2e-06 6.5e-07 1.5e-06 1.5e-06 1.15e-06 1.25e-06 1.05e-06 1.4e-06 1.6e-06 1.35e-06
9 1.45e-06 1.5e-06 1.5e-06 1.55e-06 1.25e-06 1.55e-06 1.5e-06 1.2e-06 1.2e-06 1.3e-06 1.2e-06 1.65e-06 1.5e-06 1.75e-06 1.55e-06 1.6e-06 1.4e-06 1.5e-06 1.2e-06 1.35e-06 1.35e-06 1.3e-06 1.35e-06 1.45e-06 1.2e-06 1.75e-06 1.6e-06 1.3e-06 1.35e-06 1.4e-06 1.25e-06 1.35e-06 1.5e-06 1.4e-06 1.5e-06 1.3e-06 1.5e-06 1.75e-06 1.1e-06 1.15e-06 1.35e-06 1.25e-06 1.5e-06 1.6e-06 1.4e-06
