 slim_762180900 slim_762180902 slim_762180865 slim_762180928 slim_762180863 slim_762180925 slim_762180921 slim_762180911 slim_762180913 slim_762180924 slim_762180904 slim_762180912 slim_762180905 slim_762180864 slim_762180922 slim_762180901 slim_762180929 slim_762180920 slim_762180917 slim_762180887 slim_762180891 slim_762180880 slim_762180896 slim_762180932 slim_762180884 slim_762180909 slim_762180889 slim_762180899 slim_762180890 slim_762180892 slim_762180876 slim_762180927 slim_762180869 slim_762180893 slim_762180897 slim_762180870 slim_762180895 slim_762180915 slim_762180875 slim_762180866 slim_762180930 slim_762180916 slim_762180861 slim_762180883 slim_762180894 slim_762180926 slim_762180914 slim_762180873 slim_762180878 slim_762180898 slim_762180877 slim_762180888 slim_762180907 slim_762180867 slim_762180879 slim_762180918 slim_762180910 slim_762180886 slim_762180868 slim_762180862 slim_762180881 slim_762180919 slim_762180882 slim_762180871 slim_762180923 slim_762180872 slim_762180908 slim_762180906 slim_762180885 slim_762180903 slim_762180931 slim_762180874
0 0.0 2.05e-06 2.3e-06 2.65e-06 2.15e-06 2.85e-06 1.95e-06 2.15e-06 2.25e-06 2.3e-06 2.85e-06 2.7e-06 2.65e-06 2.8e-06 2.8e-06 1.35e-06 1.35e-06 1.1e-06 2.65e-06 1.7e-06 2.45e-06 2.5e-06 2.55e-06 2.45e-06 2.2e-06 1.7e-06 1.35e-06 1.35e-06 1.5e-06 2.85e-06 2.45e-06 2.35e-06 2.35e-06 2.85e-06 2.05e-06 2.45e-06 1.3e-06 2.2e-06 2e-06 2.35e-06 2.55e-06 1.45e-06 2.3e-06 2.25e-06 2.45e-06 1.8e-06 2.4e-06 2.6e-06 2.4e-06 2.35e-06 2.95e-06 2.05e-06 2.8e-06 2.75e-06 1.75e-06 1.9e-06 1e-06 2.35e-06 2.2e-06 2e-06 2e-06 1.15e-06 2.2e-06 3.1e-06 2.25e-06 2e-06 2.6e-06 2.35e-06 2.45e-06 2.45e-06 2.5e-06 2.5e-06
1 2.05e-06 3.1e-06 2.4e-06 2.2e-06 2.5e-06 2.75e-06 2.05e-06 1.85e-06 2e-06 2.15e-06 2.6e-06 2e-06 2.45e-06 2.5e-06 2.2e-06 2.25e-06 2e-06 2.05e-06 2.05e-06 2.3e-06 2.4e-06 2.35e-06 1.6e-06 1.95e-06 2.15e-06 2.25e-06 1.8e-06 2.3e-06 1.8e-06 2.4e-06 2.3e-06 1.9e-06 2.3e-06 2.5e-06 2.5e-06 1.95e-06 1.85e-06 2e-06 2.45e-06 2e-06 2.3e-06 2e-06 2.4e-06 2.3e-06 2.2e-06 1.8e-06 1.9e-06 2.05e-06 2.55e-06 2.65e-06 2.5e-06 2.5e-06 2.45e-06 2.7e-06 1.75e-06 2.25e-06 2.25e-06 2.3e-06 2.1e-06 1.75e-06 2.05e-06 2.1e-06 2.2e-06 2.75e-06 2.35e-06 2.45e-06 2e-06 2.45e-06 2.2e-06 1.7e-06 2.25e-06 1.95e-06
2 2.3e-06 2.4e-06 2.6e-06 2.15e-06 2.5e-06 2.15e-06 2.35e-06 2.35e-06 1.85e-06 2.15e-06 1.75e-06 2e-06 1.5e-06 1.6e-06 1.9e-06 1.85e-06 2.05e-06 2.15e-06 2.5e-06 2.05e-06 1.75e-06 1.95e-06 2.45e-06 2.15e-06 1.5e-06 1.8e-06 2.25e-06 2e-06 2.4e-06 2.3e-06 2.3e-06 1.85e-06 1.65e-06 2.1e-06 1.35e-06 2.15e-06 2.4e-06 2.65e-06 1.3e-06 1.8e-06 2.05e-06 2.35e-06 2.05e-06 1.75e-06 1.8e-06 2.5e-06 2.05e-06 2.05e-06 1.55e-06 1.9e-06 2.05e-06 1.35e-06 2.05e-06 2e-06 2.05e-06 1.65e-06 1.8e-06 1.9e-06 2.4e-06 2.05e-06 2.8e-06 2.2e-06 1.75e-06 2.3e-06 2e-06 2.15e-06 1.9e-06 1.35e-06 1.8e-06 2.05e-06 1.9e-06 1.95e-06
3 2.65e-06 2.2e-06 2.15e-06 2.3e-06 2.1e-06 1.9e-06 2e-06 2.25e-06 2.45e-06 2.4e-06 2e-06 2.25e-06 2e-06 2e-06 1.35e-06 2.35e-06 2.2e-06 2.55e-06 2.25e-06 2.25e-06 1.75e-06 1.7e-06 2.6e-06 1.95e-06 1.9e-06 2.15e-06 2.5e-06 2.35e-06 2.65e-06 1.45e-06 1.6e-06 1.25e-06 1.85e-06 1.75e-06 2.4e-06 1.9e-06 2.65e-06 2.8e-06 2.35e-06 2.3e-06 2.05e-06 2.2e-06 2.65e-06 1.9e-06 1.6e-06 2.25e-06 2e-06 2.3e-06 2.25e-06 2.1e-06 1.6e-06 2.4e-06 1.7e-06 2e-06 1.45e-06 2.4e-06 2.5e-06 2.2e-06 2.3e-06 2.15e-06 2.65e-06 2.6e-06 1.9e-06 2e-06 2.6e-06 2.2e-06 2.3e-06 2.2e-06 1.6e-06 2e-06 2.1e-06 2.2e-06
4 2.15e-06 2.5e-06 2.5e-06 2.1e-06 2.9e-06 2.55e-06 2.1e-06 2.85e-06 2.8e-06 2.65e-06 2.5e-06 2.7e-06 2.4e-06 2.45e-06 1.85e-06 2.3e-06 2e-06 2.15e-06 2.75e-06 2.35e-06 2.25e-06 2.4e-06 3e-06 2.6e-06 2.2e-06 2.3e-06 2.45e-06 2.3e-06 2.6e-06 2.3e-06 2.45e-06 2e-06 2.3e-06 2.6e-06 2.7e-06 2.25e-06 2.6e-06 2.85e-06 2.65e-06 2.55e-06 2.8e-06 2.45e-06 2.8e-06 2.55e-06 2.3e-06 2.55e-06 2.2e-06 2.7e-06 2.6e-06 2.6e-06 2.2e-06 2.7e-06 2.55e-06 2.55e-06 1.95e-06 2.55e-06 2.4e-06 2.45e-06 2.85e-06 2.25e-06 2.65e-06 2.35e-06 2.6e-06 2.05e-06 2.75e-06 2.05e-06 2.7e-06 2.55e-06 2.3e-06 2.35e-06 2.75e-06 2.6e-06
5 2.85e-06 2.75e-06 2.15e-06 1.9e-06 2.55e-06 1.5e-06 2.2e-06 2.9e-06 3.1e-06 1.95e-06 7.5e-07 2.7e-06 1.1e-06 1.5e-06 2.1e-06 2.2e-06 2.5e-06 2.85e-06 2.65e-06 2e-06 2.55e-06 1.35e-06 3.4e-06 2.4e-06 2.45e-06 2.1e-06 3e-06 1.8e-06 3.15e-06 2e-06 2.3e-06 1.75e-06 2.5e-06 1.3e-06 2.9e-06 2.55e-06 3.15e-06 3.3e-06 2.85e-06 2.3e-06 1.55e-06 2.4e-06 3.2e-06 2.3e-06 1.1e-06 2.55e-06 2.7e-06 2.05e-06 1.85e-06 1.8e-06 1.9e-06 2.9e-06 1.25e-06 1.2e-06 1.8e-06 2.85e-06 2.85e-06 2.15e-06 2.85e-06 2.55e-06 3.25e-06 2.9e-06 1.8e-06 2.1e-06 3.15e-06 2.05e-06 2.45e-06 2.2e-06 1.1e-06 2.7e-06 2.45e-06 2.85e-06
6 1.95e-06 2.05e-06 2.35e-06 2e-06 2.1e-06 2.2e-06 2.5e-06 2.35e-06 2.6e-06 2.2e-06 2.3e-06 2.4e-06 2.15e-06 2.3e-06 2.3e-06 2.05e-06 2e-06 2.15e-06 1.95e-06 2.15e-06 2.6e-06 1.9e-06 2.6e-06 1.95e-06 2.3e-06 2e-06 2.15e-06 2.1e-06 2.3e-06 2.15e-06 2.35e-06 1.65e-06 2.5e-06 2.05e-06 2.7e-06 2.35e-06 2.3e-06 2.45e-06 2.65e-06 2.2e-06 2.05e-06 1.6e-06 2.75e-06 2.15e-06 1.8e-06 1.75e-06 2.3e-06 2.4e-06 2.5e-06 2.35e-06 2.55e-06 2.7e-06 2e-06 2.15e-06 1.4e-06 2.65e-06 2.3e-06 2.55e-06 2.4e-06 2e-06 2.25e-06 2.35e-06 2e-06 2.75e-06 2.7e-06 1.95e-06 2.35e-06 2.4e-06 1.8e-06 2.25e-06 2e-06 2.35e-06
7 2.15e-06 1.85e-06 2.35e-06 2.25e-06 2.85e-06 2.9e-06 2.35e-06 2.1e-06 1.55e-06 2.15e-06 2.8e-06 1.85e-06 2.75e-06 2.7e-06 2.2e-06 2.45e-06 2.2e-06 1.95e-06 1.8e-06 2.4e-06 2.25e-06 2.5e-06 1.1e-06 1.7e-06 2e-06 2.25e-06 1.6e-06 2.5e-06 1.65e-06 2.35e-06 2e-06 1.95e-06 2.15e-06 2.5e-06 2.1e-06 1.8e-06 1.65e-06 1.6e-06 2.05e-06 2e-06 2.05e-06 2.05e-06 1.95e-06 2.15e-06 2.4e-06 2e-06 1.7e-06 1.95e-06 2.5e-06 2.55e-06 2.6e-06 2.1e-06 2.45e-06 2.95e-06 2.15e-06 1.9e-06 2.1e-06 2.2e-06 1.5e-06 1.75e-06 1.55e-06 2e-06 2e-06 2.85e-06 1.9e-06 2.8e-06 1.9e-06 2.4e-06 2.4e-06 1.5e-06 2.05e-06 1.75e-06
8 2.25e-06 2e-06 1.85e-06 2.45e-06 2.8e-06 3.1e-06 2.6e-06 1.55e-06 2.1e-06 2.35e-06 2.8e-06 1.7e-06 2.75e-06 2.45e-06 2.1e-06 2.5e-06 2.2e-06 2e-06 2.15e-06 2.3e-06 1.65e-06 2.7e-06 1.1e-06 1.9e-06 1.45e-06 2.35e-06 1.65e-06 2.55e-06 1.7e-06 2.65e-06 2.3e-06 2.2e-06 1.55e-06 2.85e-06 1.1e-06 1.8e-06 1.7e-06 1.9e-06 1.05e-06 2.05e-06 2.35e-06 2.35e-06 1.55e-06 1.9e-06 2.65e-06 2.45e-06 1.65e-06 1.95e-06 2e-06 2.25e-06 2.25e-06 1.1e-06 2.8e-06 3.15e-06 2.55e-06 1.4e-06 1.65e-06 1.95e-06 1.9e-06 1.9e-06 2.05e-06 2.05e-06 2.4e-06 2.55e-06 1.5e-06 2.55e-06 1.9e-06 1.9e-06 2.65e-06 1.45e-06 1.8e-06 1.45e-06
9 2.3e-06 2.15e-06 2.15e-06 2.4e-06 2.65e-06 1.95e-06 2.2e-06 2.15e-06 2.35e-06 2.8e-06 1.55e-06 2.2e-06 1.5e-06 1.95e-06 2.25e-06 2e-06 2.05e-06 2.1e-06 2.15e-06 2.2e-06 2.6e-06 2e-06 2.05e-06 2.05e-06 2.3e-06 2.05e-06 2.05e-06 1.85e-06 2.2e-06 2.55e-06 2.5e-06 2.05e-06 2.45e-06 2.15e-06 2.75e-06 1.95e-06 2.2e-06 1.95e-06 2.7e-06 1.6e-06 1.85e-06 2.15e-06 2.6e-06 2.55e-06 1.75e-06 2e-06 2.1e-06 1.7e-06 2.1e-06 2.45e-06 2.4e-06 2.75e-06 2.1e-06 2e-06 2.1e-06 2.3e-06 2.5e-06 2.05e-06 2.4e-06 1.55e-06 2.3e-06 2.15e-06 1.95e-06 2.65e-06 2.55e-06 2.45e-06 1.85e-06 2.2e-06 1.75e-06 1.95e-06 2.4e-06 2.3e-06
