 slim_337491505 slim_337477110 slim_337497902 slim_337497904 slim_337493711 slim_337497888 slim_337497996 slim_337498014 slim_337498024 slim_337497979 slim_337497953 slim_337497990 slim_337497930 slim_337497997 slim_337498127 slim_337498094 slim_337498031 slim_337498107 slim_337498041 slim_337498046 slim_337498086 slim_337498126 slim_337498042 slim_337498121 slim_337498119 slim_337498103 slim_337498032 slim_337498033 slim_337498097 slim_337498110 slim_337498058 slim_337498104 slim_337498100 slim_337498147 slim_337498076 slim_337498188 slim_337498218 slim_337498187 slim_337498189 slim_337498249 slim_337498241 slim_337498275 slim_337498236 slim_337498252 slim_337498228 slim_337498261 slim_337498259 slim_337498276 slim_337498257 slim_337498264 slim_337498265 slim_337498192 slim_337498210 slim_337498178 slim_337498250 slim_337498246 slim_337498215 slim_337498258 slim_337498232 slim_337498256 slim_337498227 slim_337498217 slim_337498214 slim_337498253 slim_337498272 slim_337498268 slim_337498277 slim_337498262 slim_337498208 slim_337498267 slim_337498222 slim_337498263 slim_337498269 slim_337498191 slim_337498224 slim_337498202 slim_337498162 slim_337498207 slim_337498254 slim_337498271 slim_337498201 slim_337498231 slim_337498226 slim_337498194 slim_337498247 slim_337498225 slim_337498220 slim_337498205 slim_337498212 slim_337498223 slim_337498242 slim_337498237 slim_337498216 slim_337498244 slim_337498251 slim_337498260 slim_337498248 slim_337498190 slim_337498219 slim_337498243 slim_337498234 slim_337498203 slim_337498180
0 0.0009409 0.0008889 0.00091935 0.00090425 0.0009297 0.00090695 0.000921 0.0009352 0.00100135 0.0009054 0.0009291 0.0009357 0.0008802 0.00091895 0.00086655 0.00091235 0.00093415 0.0009047 0.0008637 0.0008459 0.0009315 0.0009091 0.00098135 0.00089325 0.0008765 0.00086205 0.00090975 0.00088405 0.0008627 0.0008907 0.00091945 0.00072505 0.00091015 0.0009227 0.00087965 0.0009162 0.00093825 0.00086515 0.0009073 0.0007221 0.00092745 0.00094305 0.00092165 0.000928 0.00087705 0.0007074 0.00092025 0.0008723 0.00091025 0.0009588 0.0009279 0.0006626 0.0008751 0.000722 0.0009091 0.0009176 0.0009091 0.00090455 0.00071825 0.0009663 0.00089685 0.0009028 0.0008849 0.0009214 0.00090425 0.00092035 0.0006781 0.00094635 0.0008406 0.0008723 0.00092645 0.0009206 0.00094625 0.0009585 0.0009337 0.00091495 0.0010025 0.0008749 0.00090445 0.00089405 0.0008655 0.00083835 0.0009556 0.0009516 0.00095945 0.000947 0.0009112 0.00089425 0.00089435 0.00091875 0.0009144 0.0008783 0.0008889 0.00090495 0.0009445 0.000881 0.0009116 0.0009624 0.000964 0.0008793 0.000931 0.0006693 0.00089365
1 0.0008889 0.0009597 0.00095545 0.0009545 0.00095095 0.0009293 0.00094045 0.00091055 0.00088185 0.000932 0.00092285 0.0009386 0.0009071 0.0007016 0.0009181 0.00090985 0.00094385 0.00093655 0.00091845 0.0009327 0.0009582 0.0009252 0.00088525 0.0009566 0.000937 0.0009649 0.0009357 0.0009417 0.0008595 0.0006941 0.0008744 0.0009365 0.00094295 0.0009814 0.00092605 0.00088525 0.00092045 0.00094725 0.00094165 0.00095365 0.00088115 0.00088535 0.00092835 0.00089695 0.00072365 0.0009304 0.0009328 0.0009182 0.00069485 0.00088355 0.0009163 0.00090755 0.0009481 0.0009683 0.00088395 0.00091805 0.00088395 0.0009548 0.00094185 0.00091965 0.00071645 0.00093545 0.00089045 0.0009919 0.0009545 0.00090935 0.00091975 0.0009161 0.00093545 0.0008841 0.00094225 0.00093545 0.0008721 0.00089055 0.0009961 0.0009334 0.00086985 0.0009438 0.00093405 0.00072325 0.00090615 0.0009641 0.0009161 0.0009242 0.0010093 0.00091265 0.00096305 0.000964 0.00090425 0.0009186 0.0007338 0.00095525 0.00096145 0.00091505 0.0009663 0.0008949 0.00088805 0.00091585 0.0009436 0.00096075 0.0009053 0.0009549 0.0009421
2 0.00091935 0.00095545 0.0009305 0.0009083 0.00096195 0.0008422 0.00097935 0.0008789 0.0009377 0.00090435 0.0009703 0.0009187 0.00095545 0.0009264 0.0009247 0.00093395 0.0009641 0.0009492 0.0009364 0.0009133 0.0008449 0.0009138 0.0009278 0.00089205 0.00091425 0.00088595 0.00092915 0.00092755 0.0009808 0.0009037 0.0009283 0.00098605 0.00089345 0.00095025 0.00094435 0.0008981 0.00099145 0.00091915 0.0009152 0.00094915 0.00089875 0.00089085 0.00098145 0.00097005 0.0009317 0.0009298 0.0009696 0.00093295 0.0009387 0.00093155 0.00090185 0.00095825 0.0009644 0.0009594 0.0009378 0.00089955 0.0009378 0.0009086 0.0009365 0.0009784 0.0009101 0.0008667 0.0009453 0.00092535 0.0009083 0.0008131 0.0008332 0.00091325 0.00092345 0.0009631 0.0009525 0.000951 0.0009367 0.000946 0.00072815 0.00093555 0.00094385 0.00081165 0.00092525 0.0009273 0.00094425 0.0009179 0.0009269 0.00091945 0.0009368 0.0009763 0.0009639 0.0008669 0.0009038 0.00091315 0.00081855 0.00093885 0.0009661 0.00094265 0.0009036 0.0008275 0.0009536 0.00096835 0.0009609 0.0009138 0.0009319 0.0009321 0.0009129
3 0.00090425 0.0009545 0.0009083 0.000899 0.0009255 0.0008664 0.00096515 0.00091705 0.0009303 0.00090565 0.00094325 0.00090735 0.0008737 0.0009046 0.00070305 0.00092615 0.00091515 0.0006774 0.00065355 0.0009503 0.0008785 0.0009089 0.00090855 0.0006393 0.00090145 0.00088165 0.0009406 0.00094955 0.00085755 0.0009087 0.0008799 0.0009504 0.0007149 0.00088385 0.00092775 0.0008535 0.00094445 0.0006935 0.000897 0.00092335 0.0009012 0.000699 0.00086665 0.000935 0.00095345 0.0006857 0.00088185 0.0008738 0.0009305 0.00090725 0.00089305 0.00082375 0.00091075 0.00092065 0.00091885 0.0009313 0.00091885 0.0004498 0.000923 0.0009555 0.0009452 0.0008834 0.0009136 0.000678 0.0004495 0.0009155 0.0008864 0.00084935 0.00094845 0.0008173 0.00089415 0.0009086 0.00090065 0.00088175 0.0009354 0.0008795 0.00087245 0.00065015 0.0008021 0.00095075 0.00089625 0.00089625 0.0006313 0.0009732 0.00090025 0.00079165 0.00094525 0.00094955 0.00088615 0.0008747 0.0008918 0.00091825 0.00093695 0.00089655 0.0009153 0.00086835 0.00093425 0.00094585 0.00092855 0.00067 0.0009193 0.0009248 0.0007961
4 0.0009297 0.00095095 0.00096195 0.0009255 0.0009385 0.00089835 0.0009488 0.00095455 0.00093755 0.0009243 0.0009156 0.00088685 0.00092065 0.0009207 0.00094855 0.0008992 0.0009481 0.00092535 0.0009044 0.00091795 0.00094655 0.00090835 0.0009558 0.00088745 0.0009221 0.0009328 0.00092155 0.00089195 0.0009112 0.0009482 0.00098055 0.00093695 0.0009252 0.00092135 0.00096005 0.0009425 0.0009396 0.00090865 0.00094055 0.00094485 0.0009397 0.00096555 0.00094095 0.0009258 0.00095925 0.00093805 0.0009358 0.0008848 0.0009345 0.0009389 0.00091695 0.00090815 0.0009309 0.00093815 0.00093195 0.0009387 0.00093195 0.0009258 0.0009161 0.00091265 0.0009256 0.00093835 0.00093705 0.00092915 0.0009255 0.0009427 0.0009277 0.0009045 0.0008792 0.0009184 0.00091125 0.00097345 0.00090375 0.00084145 0.0007204 0.0008914 0.0009014 0.0009151 0.0009379 0.0009364 0.0009113 0.0009288 0.0009017 0.0009319 0.00090985 0.0009473 0.0009706 0.00088695 0.000922 0.00091425 0.0009187 0.0009202 0.00096885 0.00092175 0.00094325 0.0009099 0.00086015 0.00097655 0.00089695 0.0009025 0.00095485 0.0009102 0.00089215
5 0.00090695 0.0009293 0.0008422 0.0008664 0.00089835 0.0009599 0.00093705 0.0008901 0.00084405 0.0009108 0.0009044 0.0009214 0.0009507 0.00094225 0.0008826 0.00093525 0.00094635 0.0009328 0.0008806 0.0009265 0.00070975 0.0009203 0.0008951 0.00086705 0.00085535 0.00089585 0.0009672 0.00091575 0.0009164 0.00085925 0.000916 0.0009418 0.0008577 0.00091395 0.00091215 0.0008591 0.00095245 0.00086755 0.0009215 0.00093 0.0009086 0.0008793 0.0009357 0.0009455 0.00090315 0.00089705 0.0009278 0.0009025 0.0009384 0.00092195 0.0007927 0.00090575 0.0009147 0.00093125 0.00089345 0.0008997 0.00089345 0.0008667 0.0008413 0.00090695 0.00090105 0.00090075 0.0009012 0.00089215 0.0008664 0.0006754 0.0006932 0.00088685 0.00088715 0.00091905 0.0009222 0.00093315 0.00090695 0.00090225 0.00091095 0.00089845 0.00090635 0.0006625 0.0008769 0.00091855 0.00089025 0.0008865 0.000893 0.00091235 0.0009319 0.00093455 0.0008754 0.00088765 0.00089375 0.0009119 0.00070045 0.00089715 0.0009573 0.0009195 0.0009184 0.0006982 0.00089205 0.0009286 0.00092315 0.00087 0.00084945 0.00088495 0.0008932
6 0.000921 0.00094045 0.00097935 0.00096515 0.0009488 0.00093705 0.000913 0.00098355 0.00096725 0.00090375 0.0006988 0.00098415 0.00092045 0.0009554 0.0009893 0.00092485 0.00092245 0.0009257 0.00096485 0.0009371 0.00097025 0.00090355 0.0009585 0.0009893 0.000706 0.00091345 0.0008417 0.00094555 0.00095925 0.00096325 0.00096805 0.0007008 0.00100725 0.000968 0.00073055 0.00094355 0.0006892 0.0009649 0.0009596 0.00094765 0.00097355 0.00098765 0.00063635 0.0006695 0.000714 0.0009593 0.00098275 0.00090625 0.0009438 0.0008966 0.00096335 0.000961 0.00095025 0.0009408 0.0010016 0.00093655 0.0010016 0.00096545 0.0009582 0.00096065 0.0009588 0.0008669 0.00092125 0.0009885 0.00096515 0.0009891 0.0009465 0.0009616 0.00071915 0.0009418 0.000693 0.0009759 0.000934 0.0009527 0.0009257 0.000713 0.00096675 0.0009523 0.0009513 0.00071785 0.0009488 0.00093305 0.0009648 0.00100545 0.0009764 0.0007378 0.0007204 0.00094085 0.00088095 0.0009393 0.0009272 0.00070605 0.0007596 0.00089515 0.0009179 0.0009084 0.0008871 0.00092285 0.00097125 0.00096305 0.0009877 0.0009441 0.0010007
7 0.0009352 0.00091055 0.0008789 0.00091705 0.00095455 0.0008901 0.00098355 0.0008947 0.00093825 0.00087085 0.00093145 0.0009191 0.0009317 0.0009069 0.00087145 0.00089185 0.00096895 0.00096545 0.0009075 0.0009015 0.0009416 0.00091405 0.0007508 0.00090255 0.00091635 0.00089365 0.00092855 0.0008936 0.0009542 0.00087055 0.00085705 0.00096805 0.0006543 0.00096155 0.00095045 0.00082285 0.00094875 0.0008802 0.0009408 0.00098575 0.00092435 0.00094245 0.000912 0.0009261 0.00095695 0.000966 0.0009657 0.00091695 0.00090095 0.00094 0.00088195 0.00094355 0.0009275 0.0009922 0.00070095 0.00069215 0.00070095 0.00091735 0.0009528 0.00090725 0.0008832 0.00087405 0.00090955 0.00091915 0.00091705 0.00067685 0.00093235 0.00073725 0.00094175 0.0009216 0.0009804 0.0009347 0.00086515 0.00091485 0.00090615 0.0009591 0.00092945 0.00088335 0.00089795 0.0009397 0.0009219 0.00093015 0.00094455 0.0006717 0.00093835 0.0009121 0.00094825 0.00083925 0.0006842 0.00087685 0.00088145 0.00095925 0.0009804 0.00090585 0.00091475 0.0008969 0.00091755 0.00088295 0.00094585 0.00088835 0.000916 0.0009314 0.0008607
8 0.00100135 0.00088185 0.0009377 0.0009303 0.00093755 0.00084405 0.00096725 0.00093825 0.0009284 0.00089155 0.0009091 0.00086285 0.0009268 0.0008783 0.0009499 0.00090895 0.0009004 0.00093735 0.0009319 0.00095465 0.00092785 0.0008712 0.0007075 0.0008821 0.00095155 0.0009463 0.0009213 0.0009035 0.00091825 0.0008493 0.00096985 0.0009569 0.0009282 0.0008862 0.00099105 0.00093025 0.00091305 0.00092505 0.0009513 0.0009538 0.00088875 0.0008861 0.0009342 0.00090975 0.00092025 0.0009503 0.00093975 0.0008594 0.00085755 0.00067295 0.0006725 0.000953 0.00098515 0.00096185 0.0009145 0.0008959 0.0009145 0.0009306 0.00073305 0.00083565 0.0009236 0.0008886 0.000933 0.00095355 0.0009303 0.0009026 0.00094 0.00091435 0.0009701 0.0008927 0.0009681 0.00095945 0.0009364 0.00088515 0.0009752 0.0009501 0.0006713 0.00091995 0.00091335 0.00092935 0.00096455 0.00099955 0.00089655 0.0009105 0.0009469 0.00091235 0.0009005 0.0009162 0.0009363 0.0008905 0.00087025 0.00096625 0.0009605 0.0008819 0.00091325 0.00090095 0.00089945 0.0008656 0.00092705 0.00092785 0.00071195 0.0010055 0.0009202
9 0.0009054 0.000932 0.00090435 0.00090565 0.0009243 0.0009108 0.00090375 0.00087085 0.00089155 0.0008562 0.0009183 0.0008515 0.00086265 0.0009336 0.00090275 0.00077795 0.00066055 0.0009217 0.0008818 0.0008731 0.00087715 0.00083685 0.000871 0.00091425 0.00085945 0.0006781 0.00084525 0.0006586 0.00086775 0.00090275 0.00092105 0.00091965 0.00089555 0.0008659 0.00088275 0.00089765 0.000704 0.0008957 0.0009057 0.0009199 0.00093345 0.00092215 0.0009113 0.0008695 0.0009037 0.0009313 0.0008555 0.0008403 0.00067885 0.00087095 0.0008685 0.0008956 0.0008642 0.00089235 0.00088145 0.0008658 0.00088145 0.00090595 0.0008853 0.00084205 0.0009086 0.00063445 0.0008479 0.0008697 0.00090565 0.0009031 0.0009291 0.0008391 0.00084085 0.0006632 0.0008716 0.0008812 0.0009051 0.00085695 0.00088895 0.0008506 0.00087315 0.0009034 0.00089815 0.00089475 0.00087785 0.0009081 0.0008783 0.0008295 0.00087715 0.00092755 0.0008497 0.00065825 0.00081885 0.00090235 0.0009192 0.00087575 0.0008827 0.000882 0.00066035 0.00085145 0.00083185 0.00084315 0.0008583 0.00089355 0.00089175 0.00089205 0.0008981
