 slim_337495626 slim_337498464 slim_337499763 slim_337499966 slim_337499995 slim_337499956 slim_337500050 slim_337500065 slim_337500046 slim_337499973 slim_337500151 slim_337500172 slim_337500108 slim_337500180 slim_337500158 slim_337500098 slim_337500182 slim_337500198 slim_337500084 slim_337500128 slim_337500099 slim_337500171 slim_337500148 slim_337500124 slim_337500188 slim_337500096 slim_337500136 slim_337500161 slim_337500177 slim_337500193 slim_337500137 slim_337500110 slim_337500200 slim_337500143 slim_337500149 slim_337500185 slim_337500134 slim_337500250 slim_337500293 slim_337500295 slim_337500298 slim_337500301 slim_337500291 slim_337500252 slim_337500208 slim_337500256 slim_337500238 slim_337500213 slim_337500217 slim_337500247 slim_337500296 slim_337500246 slim_337500285 slim_337500271 slim_337500270 slim_337500287 slim_337500266 slim_337500288 slim_337500311 slim_337500249 slim_337500205 slim_337500234 slim_337500312 slim_337500253 slim_337500211 slim_337500257 slim_337500306 slim_337500305 slim_337500267 slim_337500290 slim_337500278 slim_337500275 slim_337500259 slim_337500272 slim_337500242 slim_337500216 slim_337500282 slim_337500227 slim_337500309 slim_337500214 slim_337500302 slim_337500281 slim_337500294 slim_337500220 slim_337500258 slim_337500289 slim_337500308 slim_337500292 slim_337500273 slim_337500233 slim_337500226 slim_337500204 slim_337500248 slim_337500279 slim_337500212 slim_337500284 slim_337500303 slim_337500243 slim_337500299 slim_337500260 slim_337500219
0 0.0009139 0.00092875 0.00085615 0.0008935 0.00066025 0.00089625 0.00088745 0.00096215 0.00091715 0.0006002 0.0009807 0.0008904 0.00096785 0.00094155 0.00090925 0.0009743 0.00045725 0.00094085 0.00093165 0.0009219 0.0009226 0.00095815 0.0006724 0.0008948 0.00092125 0.00067855 0.0009315 0.00092275 0.0009629 0.0006902 0.0009065 0.000943 0.0009352 0.0009201 0.0009578 0.0008897 0.00096065 0.0008259 0.0007993 0.0008882 0.0009223 0.00083145 0.0008992 0.0006756 0.00089475 0.0009192 0.0009576 0.00093185 0.00094495 0.00088905 0.0007117 0.0009006 0.0008897 0.0008633 0.00079105 0.0008577 0.0008633 0.00097455 0.00085585 0.00094195 0.0009523 0.0009515 0.0009063 0.0009082 0.0008679 0.0009442 0.00091345 0.0008421 0.0004573 0.00098555 0.000693 0.00094405 0.00071355 0.0008809 0.00078995 0.0008291 0.0009518 0.0004575 0.00070095 0.0009255 0.0009398 0.00088375 0.0009076 0.0009823 0.00092625 0.00088365 0.0008813 0.00088775 0.00089595 0.00097485 0.00069895 0.00089515 0.0009291 0.00095 0.00093665 0.000648 0.00069905 0.0008916 0.0009279 0.00089425 0.0009084
1 0.00092875 0.0008654 0.0009206 0.0009294 0.0008647 0.00065505 0.0004328 0.00086755 0.0007649 0.0009191 0.0006848 0.00083585 0.00089555 0.0008351 0.00091105 0.00087435 0.0009297 0.00088865 0.0008723 0.0008619 0.0009233 0.0009325 0.00068065 0.0008435 0.0008596 0.000845 0.0008398 0.00084335 0.0008985 0.00091655 0.0008962 0.00084925 0.00060655 0.00092925 0.00066625 0.00085665 0.00086565 0.00091055 0.00084835 0.0008898 0.0008888 0.00086275 0.00089905 0.0008251 0.0006713 0.0008878 0.0009407 0.00085645 0.00090965 0.0006792 0.0008947 0.00084455 0.00085665 0.00066845 0.0009062 0.00088455 0.00089945 0.00067715 0.00086375 0.0008759 0.00090435 0.0008873 0.0006704 0.00065185 0.0006712 0.0008827 0.0005156 0.0008585 0.00092975 0.0009011 0.0009002 0.00088365 0.00093355 0.0009035 0.0009109 0.00090195 0.0008735 0.00091945 0.0009045 0.00084205 0.0006476 0.000919 0.0008959 0.00090885 0.00063825 0.0008871 0.00086865 0.00087295 0.0006673 0.00089075 0.0008857 0.00085155 0.00067295 0.0008723 0.00088545 0.0009167 0.00086975 0.00090125 0.0009052 0.00089675 0.0009122
2 0.00085615 0.0009206 0.0008772 0.00094955 0.00084625 0.00083365 0.0009025 0.00093665 0.0008642 0.000875 0.00093255 0.0008978 0.0009349 0.00088965 0.00092835 0.00094115 0.0007992 0.0009084 0.00089 0.00089735 0.00091455 0.00092525 0.00090815 0.0009078 0.0008681 0.000869 0.0008981 0.0008252 0.0009055 0.00084045 0.0008901 0.0009026 0.00092715 0.0008896 0.00092405 0.00088735 0.0008998 0.0006529 0.00091315 0.00092695 0.00091905 0.00087985 0.0006517 0.00082105 0.00087655 0.0006687 0.000922 0.0008837 0.00085425 0.0006877 0.000862 0.0008825 0.00088735 0.0008959 0.00091995 0.0006976 0.0009076 0.00089695 0.00065515 0.0009103 0.00092685 0.0009286 0.0008777 0.00089365 0.00093625 0.0009071 0.000898 0.00091915 0.00079925 0.0008779 0.0008419 0.0008144 0.00084585 0.00088525 0.00090875 0.00090525 0.0008959 0.00086855 0.0008657 0.0009212 0.0008931 0.0008532 0.0008979 0.00092915 0.000898 0.00088665 0.00081345 0.00080055 0.0008676 0.00094265 0.000849 0.0009235 0.0008949 0.00088355 0.00090415 0.00084405 0.0008426 0.0008986 0.00089535 0.00093215 0.00087155
3 0.0008935 0.0009294 0.00094955 0.0009689 0.00088875 0.00092035 0.00090125 0.0009634 0.0009581 0.0008235 0.00094715 0.00095035 0.0009359 0.00096165 0.0007413 0.0009641 0.00080555 0.0009112 0.0008887 0.0009292 0.0009535 0.00069925 0.0009417 0.0009562 0.00098275 0.00087715 0.00096295 0.0009594 0.0007132 0.00081885 0.0008952 0.0009386 0.0009537 0.00073505 0.00092185 0.0009612 0.0009878 0.000934 0.0008316 0.0007187 0.000986 0.00094475 0.00095725 0.00087125 0.0009437 0.00095245 0.0008862 0.0009058 0.00094645 0.0009504 0.00088725 0.0009674 0.0009612 0.00092225 0.00089225 0.00094725 0.0009078 0.0009721 0.0009486 0.00096415 0.0007266 0.00092165 0.0009378 0.0009274 0.00069305 0.00091895 0.0009216 0.00091045 0.0008056 0.00099135 0.00087945 0.0009566 0.00090155 0.00088745 0.0008845 0.00086445 0.0009434 0.00089375 0.0008451 0.00096645 0.0009128 0.0009882 0.0009682 0.000991 0.00095945 0.000948 0.0009753 0.0009523 0.00091405 0.0009305 0.00087565 0.00096815 0.00094985 0.0009928 0.0009227 0.0008742 0.00089265 0.00091395 0.0008785 0.000725 0.00096425
4 0.00066025 0.0008647 0.00084625 0.00088875 0.0008763 0.00085255 0.00081405 0.00096295 0.0008938 0.0006202 0.00095805 0.0008894 0.0009684 0.00092725 0.0008652 0.0009541 0.00049855 0.00092435 0.00091855 0.0009197 0.0008738 0.0009514 0.00081835 0.000815 0.0009129 0.00067145 0.0008487 0.00089735 0.00094355 0.0007029 0.0008792 0.0009135 0.00091035 0.00092565 0.00090805 0.0008559 0.00093965 0.0007861 0.00078565 0.00087 0.0009026 0.00086605 0.0008846 0.0006913 0.0008681 0.00090195 0.0009251 0.0009055 0.0009358 0.00086325 0.00073035 0.00091315 0.0008559 0.0008112 0.000775 0.0008556 0.00084585 0.00092845 0.00077725 0.00092085 0.0009458 0.0009319 0.0008526 0.00085355 0.00083095 0.00090365 0.000844 0.000821 0.0004986 0.00096545 0.0006957 0.00092025 0.0007462 0.00085755 0.0007473 0.00082105 0.00089365 0.00063055 0.00066895 0.00089935 0.00088585 0.0009091 0.00091405 0.0009544 0.00082275 0.0008503 0.00089115 0.00088745 0.00081795 0.0009504 0.00071445 0.000906 0.0008486 0.00090575 0.00093205 0.00065325 0.0007013 0.0008538 0.00093065 0.0008692 0.00087425
5 0.00089625 0.00065505 0.00083365 0.00092035 0.00085255 0.0008136 0.0004069 0.00092525 0.000729 0.00091635 0.0009078 0.0008476 0.00091905 0.0008754 0.00090705 0.00089065 0.0009021 0.0008467 0.0008773 0.00086605 0.00090965 0.0009263 0.000649 0.0007862 0.0008705 0.0008893 0.0008697 0.00062025 0.000902 0.00088805 0.00085135 0.0007838 0.0008887 0.0009206 0.00091725 0.00086035 0.0008928 0.00085425 0.00088105 0.0009083 0.0008693 0.00089065 0.0008489 0.0007637 0.00065755 0.00086415 0.00090815 0.00085345 0.00087575 0.00085225 0.00091675 0.0008906 0.00086035 0.0006475 0.00090925 0.0007959 0.00090395 0.0008928 0.0008142 0.0008243 0.00093235 0.00092485 0.00090725 0.0006586 0.00065705 0.00092755 0.0006584 0.00088125 0.00090215 0.0008492 0.0009061 0.0006423 0.0009116 0.0008808 0.00090925 0.00089525 0.00090265 0.0008982 0.00091765 0.00083105 0.0006389 0.0008857 0.0008266 0.0008722 0.00084265 0.0008988 0.0005953 0.0006474 0.00064835 0.0008936 0.0008916 0.00088515 0.0006572 0.0008602 0.00088955 0.0008949 0.00086765 0.00090895 0.00086435 0.00087965 0.00088455
6 0.00088745 0.0004328 0.0009025 0.00090125 0.00081405 0.0004069 2e-07 0.0008731 0.0007338 0.00089195 0.00087665 0.00081315 0.00090895 0.00084965 0.0008893 0.00088075 0.000895 0.00083935 0.00087485 0.0008398 0.00091835 0.00095295 0.0004404 0.0007658 0.0008327 0.00084375 0.00082755 0.0008049 0.0009042 0.0008875 0.00086685 0.00082255 0.0008351 0.0009067 0.00090595 0.00085605 0.00086935 0.0008756 0.00083975 0.00087155 0.00088855 0.00086805 0.0008754 0.00078325 0.0004347 0.00091 0.0009268 0.00083815 0.0008907 0.00084465 0.0008922 0.0008364 0.00085605 0.00045815 0.0009024 0.0008121 0.00089205 0.0008769 0.0008106 0.0008319 0.00091695 0.0009013 0.000886 0.0004431 0.000429 0.0009223 0.00046295 0.0008414 0.00089505 0.0008428 0.0008905 0.0008542 0.0009218 0.0008978 0.0008922 0.0008761 0.00089405 0.0008821 0.0009144 0.0008212 0.0004289 0.00089605 0.00083845 0.00089085 0.00079845 0.00090075 0.000786 0.00082805 0.0004583 0.00090415 0.0008826 0.00083305 0.0004608 0.0008576 0.0008601 0.00090535 0.0008458 0.00093055 0.00088245 0.00083525 0.00090155
7 0.00096215 0.00086755 0.00093665 0.0009634 0.00096295 0.00092525 0.0008731 0.000948 0.00088365 0.00084385 0.0008647 0.0008813 0.0007012 0.00087825 0.0009422 0.0007118 0.000982 0.00088435 0.00089415 0.0008887 0.00092085 0.00094275 0.00090805 0.00098445 0.00088505 0.00088845 0.00072865 0.00095065 0.0009155 0.00094125 0.00090315 0.000891 0.00084485 0.00090135 0.0009107 0.00094665 0.00087345 0.0009434 0.00088945 0.00089245 0.0009632 0.0008801 0.00093365 0.00091275 0.00085965 0.0009121 0.0009195 0.00091225 0.00092805 0.0009165 0.0007281 0.00083635 0.00094665 0.00092135 0.00083755 0.00096415 0.0008176 0.00089415 0.0009604 0.00096 0.00071555 0.00071635 0.00087215 0.00084455 0.00092145 0.0007377 0.0009104 0.00081675 0.00098205 0.00094645 0.0008989 0.00095325 0.00089075 0.0009348 0.0008273 0.00079885 0.00074245 0.00094655 0.0009541 0.0009505 0.00089195 0.000877 0.0009452 0.00091895 0.0009369 0.0008924 0.0009525 0.0009415 0.00091605 0.0009327 0.00093515 0.0008424 0.00089415 0.00092745 0.000683 0.0009756 0.00095315 0.00096375 0.00092295 0.00094625 0.00094725
8 0.00091715 0.0007649 0.0008642 0.0009581 0.0008938 0.000729 0.0007338 0.00088365 0.0008682 0.00092755 0.0008568 0.0005938 0.0009045 0.0007659 0.0009222 0.00088885 0.0009253 0.000888 0.0007854 0.00081855 0.00089335 0.00093185 0.00082175 0.0008623 0.00066995 0.0007798 0.0008481 0.00057915 0.0009319 0.00088305 0.0008858 0.0006785 0.00072025 0.00093555 0.0008363 0.0006631 0.0008819 0.000878 0.00077205 0.0009293 0.00081975 0.000791 0.00087105 0.00067985 0.0008199 0.0008026 0.0008817 0.0006374 0.0008927 0.00082465 0.0008908 0.00077465 0.0006631 0.00081315 0.00091105 0.0008737 0.0009089 0.00086085 0.00084695 0.00089065 0.00091085 0.00089345 0.0008405 0.00082135 0.0008422 0.00086885 0.00081325 0.0006824 0.00092535 0.0008958 0.000917 0.000806 0.00091485 0.0008664 0.0009158 0.00089035 0.00092825 0.00091285 0.00089565 0.00066675 0.0008176 0.0008557 0.0008755 0.00085605 0.00081335 0.0009003 0.00079085 0.0007238 0.00081705 0.0008958 0.0008279 0.00080615 0.0008141 0.00061505 0.000881 0.0009087 0.0006798 0.0008838 0.0008688 0.00088945 0.0009084
9 0.0006002 0.0009191 0.000875 0.0008235 0.0006202 0.00091635 0.00089195 0.00084385 0.00092755 0.0005777 0.00098455 0.00089315 0.00083005 0.000897 0.0008284 0.0010145 0.00028905 0.00094155 0.00092315 0.0009091 0.0008802 0.0009428 0.00090195 0.00096595 0.00096115 0.0005957 0.00096115 0.0009474 0.0009424 0.0006033 0.0009469 0.00094715 0.0009078 0.0009521 0.0009309 0.00084645 0.0009304 0.00080835 0.0006978 0.00083565 0.000902 0.0008325 0.00089245 0.00059515 0.0009301 0.0009101 0.0009553 0.0009358 0.0009105 0.00090895 0.00063285 0.0009182 0.00084645 0.0008155 0.0005138 0.00092205 0.00060705 0.00097545 0.0009025 0.00095495 0.0009565 0.00081295 0.00086325 0.0009268 0.00080125 0.0009389 0.0009196 0.00062385 0.000289 0.00096945 0.0006253 0.00093285 0.00059715 0.000828 0.0005229 0.00059395 0.0009662 0.00061745 0.0006186 0.0009655 0.0009237 0.00093855 0.0009931 0.00101555 0.00095295 0.00084995 0.0009262 0.00093235 0.0008675 0.00099035 0.00060915 0.0008995 0.0009194 0.00095955 0.0008051 0.0005138 0.0006217 0.00082655 0.000965 0.00079535 0.00087115
