 slim_762457580 slim_762457591 slim_762457577 slim_762457575 slim_762457574 slim_762457601 slim_762457608 slim_762457586 slim_762457589 slim_762457573 slim_762457569 slim_762457583 slim_762457590 slim_762457572 slim_762457571 slim_762457585 slim_762457584 slim_762457609 slim_762457607 slim_762457600 slim_762457595 slim_762457604 slim_762457576 slim_762457594 slim_762457606 slim_762457598 slim_762457597 slim_762457599 slim_762457602 slim_762457578 slim_762457603 slim_762457593 slim_762457579 slim_762457592 slim_762457570 slim_762457582 slim_762457581 slim_762457588 slim_762457587 slim_762457596 slim_762457605
0 1.9e-06 1.85e-06 1.8e-06 2.35e-06 1.65e-06 1.8e-06 1.15e-06 1.9e-06 2.4e-06 1.35e-06 2.65e-06 2.05e-06 2.15e-06 1.35e-06 2.5e-06 1.7e-06 1.85e-06 2.35e-06 2.1e-06 2.1e-06 1.9e-06 1.6e-06 2.4e-06 1.5e-06 1.9e-06 1.75e-06 2.15e-06 1.65e-06 2.75e-06 1.85e-06 2.45e-06 1.65e-06 1.9e-06 2.7e-06 1.35e-06 1.2e-06 2.2e-06 2.3e-06 2.45e-06 2.05e-06 2.05e-06
1 1.85e-06 1.5e-06 1.45e-06 2.25e-06 1.7e-06 1.3e-06 1e-06 2.1e-06 2e-06 1.2e-06 2.3e-06 1.85e-06 1.15e-06 1e-06 1.85e-06 1.35e-06 1.7e-06 1.7e-06 1.85e-06 1.55e-06 1.2e-06 2e-06 1.75e-06 1.35e-06 1.35e-06 9e-07 1.75e-06 1.35e-06 2.4e-06 1.55e-06 1.8e-06 1.35e-06 1.85e-06 2.65e-06 2.1e-06 1.85e-06 1.15e-06 2e-06 2.1e-06 1.3e-06 1.4e-06
2 1.8e-06 1.45e-06 1.8e-06 2.15e-06 1.65e-06 1e-06 1.1e-06 1.85e-06 1.95e-06 1.2e-06 2e-06 2.1e-06 1.25e-06 1.15e-06 1.4e-06 1.1e-06 1.9e-06 2.1e-06 1.8e-06 1.6e-06 1.7e-06 2.15e-06 1.3e-06 1.55e-06 1.4e-06 1.5e-06 1.75e-06 9.5e-07 2.35e-06 1.25e-06 1.6e-06 1.2e-06 2e-06 2.6e-06 2.15e-06 1.9e-06 1.8e-06 2e-06 1.95e-06 1.45e-06 1.9e-06
3 2.35e-06 2.25e-06 2.15e-06 3.3e-06 2.3e-06 2.1e-06 1.9e-06 2.55e-06 2.6e-06 2.1e-06 2.2e-06 2.2e-06 2.3e-06 2.05e-06 2.5e-06 2e-06 2.35e-06 2.6e-06 1.85e-06 2.4e-06 2.55e-06 2.7e-06 2.4e-06 2.2e-06 2.25e-06 2.3e-06 2.65e-06 2e-06 2.3e-06 2.4e-06 2.45e-06 2.1e-06 2e-06 2e-06 2.4e-06 2.5e-06 2.6e-06 2e-06 2.2e-06 2.3e-06 2.5e-06
4 1.65e-06 1.7e-06 1.65e-06 2.3e-06 1.7e-06 1.75e-06 1e-06 2.25e-06 2.15e-06 1.1e-06 2.45e-06 1.75e-06 2.05e-06 1.25e-06 2.35e-06 1.65e-06 1.65e-06 2.5e-06 1.95e-06 1.9e-06 1.6e-06 2.2e-06 2.25e-06 1.25e-06 1.75e-06 1.6e-06 2.1e-06 1.5e-06 2.65e-06 1.55e-06 2.4e-06 1.5e-06 1.35e-06 2.45e-06 2.05e-06 1.8e-06 2.05e-06 2.05e-06 2.25e-06 1.85e-06 1.4e-06
5 1.8e-06 1.3e-06 1e-06 2.1e-06 1.75e-06 1.2e-06 1.2e-06 1.65e-06 1.85e-06 1.4e-06 1.8e-06 2.1e-06 1e-06 9.5e-07 1.15e-06 9e-07 1.9e-06 1.9e-06 1.8e-06 1.5e-06 1.55e-06 2e-06 1.05e-06 1.55e-06 1.3e-06 1.35e-06 1.5e-06 9.5e-07 2.15e-06 1.25e-06 1.35e-06 1.1e-06 1.95e-06 2.5e-06 2.15e-06 1.95e-06 1.5e-06 2e-06 1.75e-06 1.3e-06 1.7e-06
6 1.15e-06 1e-06 1.1e-06 1.9e-06 1e-06 1.2e-06 5e-07 1.9e-06 1.7e-06 4.5e-07 2.25e-06 1.35e-06 1.45e-06 5.5e-07 1.9e-06 1.05e-06 1.1e-06 1.9e-06 1.45e-06 1.3e-06 1.15e-06 1.75e-06 1.8e-06 8e-07 1.05e-06 8.5e-07 1.6e-06 9.5e-07 2.35e-06 1.15e-06 1.85e-06 9.5e-07 1.3e-06 2.4e-06 1.5e-06 1.2e-06 1.5e-06 1.7e-06 1.95e-06 1.3e-06 1.4e-06
7 1.9e-06 2.1e-06 1.85e-06 2.55e-06 2.25e-06 1.65e-06 1.9e-06 3e-06 2.4e-06 2.1e-06 2.2e-06 2.6e-06 1.9e-06 1.85e-06 1.9e-06 1.75e-06 2.2e-06 2.35e-06 2.25e-06 2.15e-06 2e-06 2.15e-06 1.8e-06 2.1e-06 2.05e-06 2.15e-06 2.35e-06 1.75e-06 2.65e-06 1.95e-06 2.2e-06 1.85e-06 2.45e-06 2.75e-06 2.2e-06 2.05e-06 2.35e-06 2.3e-06 2.35e-06 1.95e-06 2.3e-06
8 2.4e-06 2e-06 1.95e-06 2.6e-06 2.15e-06 1.85e-06 1.7e-06 2.4e-06 2.8e-06 1.85e-06 2.35e-06 2e-06 1.95e-06 1.75e-06 1.85e-06 1.9e-06 1.85e-06 2.6e-06 2.5e-06 1.8e-06 1.95e-06 2.3e-06 1.75e-06 1.85e-06 1.7e-06 1.9e-06 1.55e-06 1.85e-06 2.35e-06 1.6e-06 1.7e-06 1.65e-06 2.1e-06 2.7e-06 2.4e-06 2.45e-06 1.8e-06 2.55e-06 2.1e-06 1.75e-06 2.15e-06
9 1.35e-06 1.2e-06 1.2e-06 2.1e-06 1.1e-06 1.4e-06 4.5e-07 2.1e-06 1.85e-06 7e-07 2.45e-06 1.5e-06 1.65e-06 8e-07 2.1e-06 1.25e-06 1.35e-06 2.1e-06 1.65e-06 1.35e-06 1.35e-06 1.95e-06 2e-06 1e-06 1.25e-06 1.1e-06 1.8e-06 1.05e-06 2.55e-06 1.25e-06 2.05e-06 1.1e-06 1.5e-06 2.6e-06 1.7e-06 1.35e-06 1.7e-06 1.75e-06 2.15e-06 1.5e-06 1.6e-06
