 slim_337465594 slim_337454083 slim_337458268 slim_337466829 slim_337466795 slim_337466851 slim_337466849 slim_337466839 slim_337466808 slim_337466748 slim_337466738 slim_337466939 slim_337466897 slim_337466880 slim_337466904 slim_337466915 slim_337466960 slim_337466900 slim_337466916 slim_337466913 slim_337466918 slim_337466943 slim_337466946 slim_337466961 slim_337466944 slim_337466910 slim_337466934 slim_337466987 slim_337466998 slim_337467030 slim_337467034 slim_337467049 slim_337467076 slim_337467014 slim_337467039 slim_337467053 slim_337467091 slim_337467005 slim_337467066 slim_337467047 slim_337467088 slim_337466980 slim_337467084 slim_337467055 slim_337467081 slim_337466996 slim_337467062 slim_337467016 slim_337467063 slim_337467087 slim_337467001 slim_337467086 slim_337467078 slim_337466974 slim_337467041 slim_337467028 slim_337467046 slim_337467070 slim_337467080 slim_337467069 slim_337467015 slim_337467092 slim_337467042 slim_337467060 slim_337467074 slim_337467006 slim_337467068 slim_337466986 slim_337467051 slim_337467040 slim_337467011 slim_337467057 slim_337467072 slim_337467090 slim_337467003 slim_337466981 slim_337467037 slim_337467024 slim_337467032 slim_337467048 slim_337467050 slim_337467044 slim_337467085 slim_337466995 slim_337467089 slim_337467082 slim_337467000 slim_337466997 slim_337467073 slim_337467023 slim_337467025 slim_337466982 slim_337467071 slim_337467079 slim_337466971 slim_337467065 slim_337467004 slim_337467061 slim_337467056
0 0.0008691 0.00077185 0.00084085 0.0008195 0.00085455 0.00084525 0.0008121 0.00084855 0.0006216 0.00084195 0.00088895 0.00089115 0.0008493 0.00088335 0.0008077 0.0008608 0.000906 0.0008496 0.00082685 0.0008244 0.00084175 0.00085225 0.0008847 0.00087975 0.00087 0.00083925 0.0008849 0.00081865 0.00087665 0.00087015 0.0007669 0.0008874 0.00071445 0.0008582 0.00079605 0.00084425 0.0008697 0.0005878 0.00081295 0.00084725 0.00083315 0.00086975 0.0008651 0.0007973 0.0008502 0.0006375 0.0007938 0.00065055 0.00086125 0.00088635 0.00083585 0.0008879 0.00088035 0.000827 0.0007973 0.0008757 0.0008204 0.0008851 0.00086205 0.0008775 0.0007867 0.0008467 0.00083475 0.00081545 0.0007983 0.00087125 0.00080305 0.00086665 0.0008787 0.0007668 0.0008526 0.0008433 0.0008774 0.00085505 0.0008707 0.00087555 0.0008574 0.0007928 0.0008763 0.00086175 0.0008628 0.0008407 0.00086685 0.0008519 0.00085195 0.00084655 0.0009056 0.00083425 0.00085245 0.0008648 0.000846 0.0008698 0.0007782 0.00087065 0.00084725 0.00078935 0.00078445 0.00087025 0.0008545
1 0.00077185 0.0008009 0.0008314 0.0005934 0.00087865 0.00075625 0.00083525 0.00076615 0.00075745 0.00083295 0.0007776 0.00090525 0.00084785 0.00085705 0.0008247 0.0004341 0.000846 0.00086735 0.00077115 0.0008666 0.0007661 0.00080295 0.0008548 0.00083525 0.0008535 0.0008372 0.00064485 0.0007582 0.00079185 0.0008587 0.0008486 0.00080425 0.0008404 0.00082225 0.0008264 0.0008545 0.00086185 0.00082485 0.00083185 0.00087415 0.00083445 0.00085535 0.00085165 0.0008434 0.0008447 0.00078575 0.00078405 0.0008487 0.0008486 0.0006168 0.0007771 0.0009063 0.00067275 0.0007713 0.0008434 0.0006895 0.0007519 0.00084475 0.00081525 0.00081595 0.00057985 0.00077285 0.0007571 0.00079405 0.00085105 0.0006162 0.00084145 0.000633 0.00088505 0.0008386 0.00079115 0.0007707 0.0005604 0.00087485 0.00079455 0.0008587 0.000832 0.0007881 0.00085525 0.0007756 0.0008311 0.0008256 0.0006332 0.0008021 0.00082135 0.0008686 0.0006359 0.00075865 0.00076265 0.00086715 0.0008295 0.0008915 0.00065285 0.00078805 0.0008257 0.00080225 0.0008018 0.00083025 0.00085575
2 0.00084085 0.0008314 0.0008139 0.00084355 0.00087535 0.0008299 0.00081885 0.00086565 0.000842 0.00084775 0.00080765 0.0008548 0.00085855 0.0007542 0.00081335 0.0008492 0.00091905 0.000869 0.00085005 0.00083885 0.0008423 0.0008626 0.00085455 0.0008674 0.0008092 0.000824 0.00082445 0.0008635 0.00076425 0.00087675 0.0007967 0.0007461 0.0008487 0.00081925 0.00084035 0.0008419 0.00078565 0.00080585 0.00063845 0.0008543 0.00081425 0.0008594 0.00077545 0.00081615 0.00086405 0.00088015 0.000778 0.0008643 0.00077325 0.00084345 0.0008852 0.0007979 0.00085605 0.0008502 0.00081615 0.00090235 0.0008071 0.0008497 0.00084285 0.00081695 0.0008595 0.0008416 0.00080615 0.00084505 0.00081595 0.00083825 0.00085965 0.0008846 0.0007729 0.00080535 0.00083275 0.00078935 0.0008258 0.0008183 0.0008157 0.0007534 0.00088915 0.0007987 0.00087595 0.00080245 0.00083605 0.00082265 0.0008848 0.0008404 0.00083285 0.0008389 0.00083615 0.00087535 0.00082285 0.0008887 0.00085155 0.00083465 0.00083775 0.0008309 0.0008761 0.00086915 0.0008176 0.00082305 0.00075335
3 0.0008195 0.0005934 0.00084355 0.0008579 0.00087715 0.00080375 0.0008489 0.00079095 0.0008191 0.0008669 0.0008055 0.000877 0.00084625 0.00089655 0.0008525 0.0004592 0.00085545 0.0008885 0.00087105 0.00084635 0.00084815 0.00087145 0.00084975 0.00082795 0.00087535 0.0008531 0.00070235 0.0008196 0.0008435 0.00087785 0.00087205 0.0008484 0.0008486 0.00086925 0.0008875 0.00088845 0.0009084 0.00084505 0.0008522 0.00089255 0.00085695 0.00088975 0.00089315 0.00088275 0.00091745 0.00084625 0.00083815 0.00086735 0.00086665 0.0007007 0.0008638 0.00091475 0.00072575 0.0008712 0.00088275 0.00076165 0.00077025 0.0008468 0.00082255 0.0008415 0.0007397 0.0008307 0.00081255 0.0008229 0.00086 0.00066415 0.0008884 0.0007001 0.00090745 0.00085945 0.00085045 0.00081825 0.00063915 0.000911 0.0008441 0.0008971 0.00085845 0.00085935 0.0008792 0.00080125 0.00087595 0.00083695 0.0007003 0.0008066 0.0008519 0.00088165 0.00069755 0.00081225 0.00080235 0.0008854 0.0008282 0.0008946 0.0008275 0.00083245 0.0008619 0.00081355 0.00083955 0.00085 0.00085315
4 0.00085455 0.00087865 0.00087535 0.00087715 0.0008302 0.00084505 0.0008276 0.00088545 0.000847 0.0008616 0.00090845 0.0008807 0.00086115 0.00083065 0.00088185 0.0008551 0.00064505 0.0008454 0.0008509 0.00084695 0.0008403 0.0008598 0.0008704 0.0007727 0.00087485 0.0008516 0.00087735 0.000873 0.0008641 0.0008814 0.00080525 0.00085155 0.0008444 0.00084445 0.0008427 0.00084715 0.00081945 0.0008325 0.0008328 0.0008133 0.0008702 0.00088475 0.0008291 0.00088455 0.00089535 0.00084375 0.0008562 0.00086105 0.000864 0.0009016 0.0008272 0.0007332 0.0009087 0.00085105 0.00088455 0.00090805 0.0008749 0.0008995 0.0008718 0.0008505 0.00089485 0.00086675 0.00084045 0.000853 0.0006036 0.0008914 0.0008812 0.0008908 0.0008594 0.0006339 0.0008917 0.00088305 0.00088445 0.00084965 0.00090665 0.000844 0.00087115 0.0008471 0.0009128 0.0008844 0.00087245 0.0008888 0.000891 0.0007952 0.00083355 0.0008304 0.0009029 0.0008269 0.00088515 0.00064875 0.00087415 0.00086525 0.00088955 0.00084685 0.0008756 0.0008764 0.000847 0.000851 0.0008465
5 0.00084525 0.00075625 0.0008299 0.00080375 0.00084505 0.0007803 0.00077795 0.00081945 0.00081015 0.000832 0.0008747 0.00085805 0.0007677 0.00083135 0.0008683 0.0007176 0.00086425 0.0008463 0.0008033 0.0007891 0.0007983 0.00083465 0.0008447 0.0008097 0.00082565 0.0008118 0.0007791 0.0007783 0.00083145 0.00080795 0.00072025 0.0006209 0.0007998 0.00082595 0.0008621 0.0007221 0.0008564 0.0008546 0.00070685 0.0008614 0.0008284 0.00078805 0.00085295 0.0008439 0.0007943 0.00083495 0.0008546 0.0008002 0.0008079 0.00055475 0.0008171 0.00085855 0.0007965 0.00080345 0.0008439 0.0007368 0.00081275 0.00085075 0.00083085 0.0008024 0.00082735 0.0008232 0.0008274 0.00078845 0.00077935 0.00078435 0.0008086 0.0007247 0.00083195 0.0008359 0.00078465 0.0008457 0.00054275 0.00085515 0.00060745 0.00084975 0.00077115 0.0007233 0.00081655 0.0008408 0.00086745 0.00083735 0.0007249 0.0007584 0.00083085 0.000846 0.00081025 0.00078035 0.00082185 0.0008529 0.00083775 0.0008784 0.0008352 0.00079685 0.00078155 0.0008132 0.0008359 0.0008355 0.0008437
6 0.0008121 0.00083525 0.00081885 0.0008489 0.0008276 0.00077795 0.00085 0.00085265 0.00082705 0.00081715 0.0008776 0.00080725 0.00082545 0.0008381 0.00085065 0.00084975 0.00085405 0.0008694 0.0008289 0.00081885 0.00080035 0.00084655 0.00086445 0.00083625 0.00078525 0.00065235 0.000794 0.0008017 0.00082835 0.00084145 0.00078855 0.0008606 0.00063065 0.00084705 0.0008617 0.00080565 0.0008852 0.0008055 0.00078 0.00080685 0.00087655 0.0008313 0.00083345 0.00085025 0.00082915 0.0008566 0.00082385 0.00078525 0.00083835 0.00086905 0.0008416 0.00082845 0.00088265 0.00082905 0.00085025 0.0008336 0.0006326 0.0008535 0.0008667 0.0008424 0.00084585 0.00082345 0.00078595 0.00080285 0.000625 0.0008694 0.0008016 0.0008204 0.0008679 0.00082335 0.00079855 0.00083255 0.00085595 0.00084205 0.00086545 0.00083655 0.00081765 0.0008411 0.00083555 0.0006504 0.00088355 0.00066 0.0008206 0.0006401 0.00081875 0.0008336 0.0008951 0.0008176 0.00083585 0.0008404 0.0008616 0.00086855 0.0008262 0.0007875 0.0007955 0.00071045 0.0008157 0.0008678 0.0007184
7 0.00084855 0.00076615 0.00086565 0.00079095 0.00088545 0.00081945 0.00085265 0.0008072 0.0008581 0.00084755 0.00084975 0.00092395 0.0007851 0.00089405 0.0008707 0.0007737 0.000869 0.0008613 0.0008897 0.00090615 0.0008631 0.0008823 0.0008269 0.00083585 0.0008569 0.0008645 0.00078045 0.00085045 0.0007575 0.00084665 0.00084205 0.0008767 0.00083495 0.0008284 0.0009102 0.0008631 0.00093995 0.0008738 0.0008297 0.00084295 0.00089395 0.00082495 0.00089005 0.0008693 0.00086705 0.0008421 0.00078355 0.0008497 0.0008689 0.0007996 0.00090915 0.00094405 0.0008234 0.00088985 0.0008693 0.00081435 0.0008016 0.00082695 0.00070105 0.00069005 0.00075205 0.00087755 0.0007622 0.0005231 0.0008523 0.00082 0.00086165 0.000811 0.0008992 0.00085855 0.0007596 0.00081705 0.00079635 0.00084365 0.00083045 0.0008891 0.000692 0.00084365 0.0008605 0.00083785 0.0009032 0.00084485 0.0008112 0.00084495 0.0008276 0.0006234 0.00085755 0.00071485 0.00074315 0.00090375 0.00087985 0.00084945 0.0008493 0.00084455 0.0006206 0.00064415 0.00064465 0.00080495 0.00085725
8 0.0006216 0.00075745 0.000842 0.0008191 0.000847 0.00081015 0.00082705 0.0008581 0.0008201 0.00086665 0.00089555 0.00092975 0.0008402 0.00088635 0.00081675 0.0008287 0.0008832 0.00083425 0.0008234 0.0008311 0.00086365 0.00086125 0.00087315 0.0008669 0.00091 0.0008452 0.00087535 0.00085235 0.00087645 0.0008991 0.0007764 0.00084855 0.00072855 0.0008621 0.00080625 0.0008278 0.000863 0.000788 0.00082845 0.00087645 0.00084345 0.0008875 0.00087595 0.00080965 0.0008628 0.00061885 0.0008133 0.0008749 0.00086615 0.00085965 0.00085415 0.00085815 0.00088465 0.00082355 0.00080965 0.0008969 0.0008326 0.0008778 0.00086195 0.00085045 0.00079835 0.0008712 0.0008661 0.00085555 0.00082645 0.0008623 0.000829 0.0008746 0.00088025 0.00079805 0.00089575 0.000867 0.00083745 0.00088875 0.0008593 0.0008881 0.0008742 0.000799 0.00090445 0.00087735 0.0008876 0.00086885 0.0008748 0.0008429 0.0008579 0.00089495 0.0009029 0.000835 0.00085855 0.000824 0.00085025 0.0008939 0.0007863 0.0008947 0.00090475 0.00081065 0.0008178 0.00086315 0.0008728
9 0.00084195 0.00083295 0.00084775 0.0008669 0.0008616 0.000832 0.00081715 0.00084755 0.00086665 0.000897 0.0008297 0.0008127 0.00086335 0.00086445 0.0008585 0.0008642 0.00087435 0.00088625 0.00075835 0.00087755 0.000766 0.00076945 0.0008579 0.00087325 0.00082575 0.0007919 0.00085785 0.0007594 0.0008114 0.0008521 0.00083795 0.0008713 0.00076175 0.0006437 0.000885 0.00086695 0.0008769 0.0008532 0.00082385 0.0006532 0.0006559 0.0008383 0.00065685 0.00067365 0.00083185 0.0008721 0.00083125 0.0008228 0.0008602 0.0008645 0.0007815 0.00090895 0.00084365 0.0007585 0.00067365 0.0008533 0.00084305 0.000834 0.00082725 0.00084745 0.00082845 0.0007811 0.00059815 0.00080635 0.00078575 0.0008326 0.00086815 0.0008423 0.0006686 0.0008524 0.0007926 0.000822 0.0008536 0.0008312 0.00065445 0.0008528 0.0008369 0.0008747 0.00081135 0.0008549 0.0008712 0.0008435 0.0008425 0.00082235 0.0006439 0.00082845 0.0008445 0.0007636 0.0008271 0.0009215 0.0008421 0.00083805 0.0008383 0.00076975 0.00081855 0.0008572 0.0008489 0.0007319 0.0008445
