 slim_762396626 slim_762396595 slim_762396593 slim_762396605 slim_762396610 slim_762396599 slim_762396615 slim_762396591 slim_762396596 slim_762396614 slim_762396584 slim_762396583 slim_762396621 slim_762396624 slim_762396622 slim_762396585 slim_762396579 slim_762396623 slim_762396616 slim_762396609 slim_762396580 slim_762396619 slim_762396577 slim_762396566 slim_762396570 slim_762396568 slim_762396611 slim_762396576 slim_762396625 slim_762396592 slim_762396618 slim_762396598 slim_762396590 slim_762396606 slim_762396565 slim_762396597 slim_762396573 slim_762396620 slim_762396578 slim_762396602 slim_762396601 slim_762396586 slim_762396572 slim_762396589 slim_762396603 slim_762396612 slim_762396569 slim_762396630 slim_762396629 slim_762396571 slim_762396587 slim_762396627 slim_762396608 slim_762396582 slim_762396588 slim_762396613 slim_762396581 slim_762396574 slim_762396617 slim_762396607 slim_762396628 slim_762396594 slim_762396567 slim_762396604 slim_762396575 slim_762396600
0 2.7e-06 2.05e-06 1.85e-06 2e-06 1.8e-06 2.35e-06 2.4e-06 2e-06 1.65e-06 2.4e-06 2.3e-06 1.9e-06 1.8e-06 1.8e-06 2.05e-06 1.85e-06 2.25e-06 2e-06 2.2e-06 1.9e-06 2e-06 2e-06 2.2e-06 2.2e-06 1.85e-06 1.75e-06 2.1e-06 1.75e-06 1.75e-06 2.05e-06 2.3e-06 1.95e-06 1.9e-06 2.15e-06 2.15e-06 2.15e-06 1.9e-06 1.9e-06 2.1e-06 2.2e-06 1.7e-06 2.15e-06 1.5e-06 1.9e-06 2.2e-06 1.65e-06 1.6e-06 2.45e-06 2.1e-06 1.65e-06 1.7e-06 1.75e-06 1.9e-06 1.55e-06 1.9e-06 1.95e-06 2.15e-06 2.3e-06 2.2e-06 2.2e-06 1.8e-06 2e-06 2.3e-06 1.9e-06 1.6e-06 1.85e-06
1 2.05e-06 2.3e-06 1.7e-06 1.6e-06 1.35e-06 2.45e-06 2.45e-06 1.8e-06 1.95e-06 2.45e-06 2.05e-06 1.7e-06 1.95e-06 1.9e-06 2e-06 1.9e-06 2.45e-06 1.95e-06 1.9e-06 1.45e-06 1.8e-06 2.15e-06 1.9e-06 2e-06 2.4e-06 1.6e-06 2.05e-06 1.85e-06 1.85e-06 1.3e-06 2.35e-06 1.8e-06 1.9e-06 1.9e-06 1.85e-06 1.65e-06 1.6e-06 1.9e-06 2.35e-06 2e-06 1.4e-06 1.95e-06 1.4e-06 1.85e-06 2.35e-06 1.75e-06 1.7e-06 1.5e-06 1.7e-06 1.55e-06 1.35e-06 1.85e-06 1.4e-06 1.25e-06 1.95e-06 1.65e-06 1.75e-06 2.1e-06 1.9e-06 2e-06 1.95e-06 2e-06 1.95e-06 1.9e-06 2.05e-06 1.95e-06
2 1.85e-06 1.7e-06 1.7e-06 1.8e-06 1.35e-06 2.75e-06 2.4e-06 2.1e-06 2.1e-06 2.4e-06 2.15e-06 1.55e-06 1.75e-06 1.5e-06 1.85e-06 1.55e-06 2.35e-06 1.9e-06 2.2e-06 1.55e-06 2.2e-06 1.95e-06 1.9e-06 1.9e-06 2.25e-06 8.5e-07 2e-06 1.7e-06 1.7e-06 1.4e-06 2.5e-06 1.75e-06 1.65e-06 2.1e-06 2.1e-06 1.95e-06 1.6e-06 1.7e-06 2.3e-06 2.05e-06 1.25e-06 2e-06 9e-07 1.75e-06 2.55e-06 1.45e-06 1.95e-06 2.1e-06 1.9e-06 1.6e-06 1.2e-06 1.7e-06 1.7e-06 1.2e-06 1.6e-06 1.45e-06 1.45e-06 2.35e-06 2.15e-06 1.9e-06 1.65e-06 1.55e-06 1.85e-06 1.85e-06 1.9e-06 1.4e-06
3 2e-06 1.6e-06 1.8e-06 2.5e-06 1.8e-06 2.25e-06 2.1e-06 1.75e-06 1.9e-06 2.1e-06 2.35e-06 1.8e-06 1.75e-06 1.7e-06 1.95e-06 1.85e-06 1.95e-06 1.8e-06 2.15e-06 1.85e-06 2.15e-06 2.1e-06 1.85e-06 1.6e-06 2e-06 1.7e-06 1.9e-06 1.7e-06 1.7e-06 1.75e-06 2.1e-06 1.45e-06 1.75e-06 1.7e-06 2.05e-06 1.8e-06 1.75e-06 1.75e-06 1.9e-06 1.85e-06 1.35e-06 2.2e-06 1.5e-06 1.8e-06 2.05e-06 1.55e-06 1.65e-06 2.05e-06 1.9e-06 1.5e-06 1.45e-06 1.7e-06 1.85e-06 1.35e-06 1.9e-06 1.8e-06 2.15e-06 2.05e-06 2.1e-06 1.6e-06 1.9e-06 1.75e-06 2.25e-06 1.85e-06 2.05e-06 1.75e-06
4 1.8e-06 1.35e-06 1.35e-06 1.8e-06 1.8e-06 2.8e-06 2.35e-06 2.15e-06 2.1e-06 2.35e-06 1.75e-06 1.45e-06 1.8e-06 1.6e-06 2e-06 1.65e-06 2.45e-06 1.9e-06 1.85e-06 1.2e-06 1.8e-06 2e-06 1.9e-06 1.95e-06 2.35e-06 1.25e-06 1.95e-06 1.7e-06 1.7e-06 1.15e-06 2.4e-06 1.75e-06 1.8e-06 2.1e-06 1.7e-06 1.6e-06 1.5e-06 1.8e-06 2.35e-06 1.85e-06 1.2e-06 1.65e-06 1e-06 1.85e-06 2.6e-06 1.45e-06 2e-06 1.3e-06 1.5e-06 1.65e-06 1.35e-06 1.7e-06 1.3e-06 1.2e-06 1.7e-06 1.4e-06 1.35e-06 1.95e-06 1.75e-06 1.95e-06 1.65e-06 1.75e-06 1.6e-06 1.85e-06 1.85e-06 1.7e-06
5 2.35e-06 2.45e-06 2.75e-06 2.25e-06 2.8e-06 0.0 2.4e-06 7.5e-07 1.35e-06 2.4e-06 2.95e-06 2.5e-06 2e-06 2.35e-06 1.3e-06 2.25e-06 1.7e-06 1.3e-06 1.8e-06 2.9e-06 2.85e-06 2.15e-06 2.8e-06 2.6e-06 1.9e-06 2.8e-06 2.45e-06 2.05e-06 2.05e-06 3.05e-06 2.1e-06 2.55e-06 1.95e-06 1.65e-06 2.45e-06 2.75e-06 2.7e-06 1.95e-06 1.75e-06 3e-06 2.95e-06 2.8e-06 2.6e-06 1.25e-06 7.5e-07 2e-06 1.65e-06 3.6e-06 2.85e-06 1.7e-06 1.95e-06 2e-06 2.6e-06 1.7e-06 2.3e-06 2.8e-06 3.45e-06 2.5e-06 2.5e-06 2.6e-06 2.45e-06 2.25e-06 2.95e-06 1.15e-06 2.5e-06 2.5e-06
6 2.4e-06 2.45e-06 2.4e-06 2.1e-06 2.35e-06 2.4e-06 2.6e-06 2.35e-06 2.45e-06 1.3e-06 2.5e-06 1.9e-06 1.9e-06 2.05e-06 2.4e-06 2.2e-06 1.6e-06 2.3e-06 2.4e-06 2.25e-06 2.5e-06 2.2e-06 1.75e-06 1.7e-06 1.75e-06 2.4e-06 1.7e-06 2e-06 2e-06 2.45e-06 1.6e-06 1.9e-06 2.1e-06 2.2e-06 2.2e-06 2.15e-06 1.9e-06 2.1e-06 1.9e-06 1.7e-06 2.1e-06 2.35e-06 2.2e-06 2.25e-06 2.1e-06 1.95e-06 2.35e-06 2.5e-06 2.25e-06 2e-06 2.35e-06 2.05e-06 2.2e-06 2.25e-06 2.25e-06 2.05e-06 2.65e-06 2.15e-06 2.2e-06 1.7e-06 2.2e-06 1.8e-06 2.45e-06 2.3e-06 2.4e-06 2.1e-06
7 2e-06 1.8e-06 2.1e-06 1.75e-06 2.15e-06 7.5e-07 2.35e-06 1.3e-06 1.15e-06 2.35e-06 2.65e-06 1.95e-06 1.9e-06 2.05e-06 1.35e-06 1.95e-06 1.85e-06 1.25e-06 1.75e-06 2.25e-06 2.4e-06 2.05e-06 2.35e-06 2.35e-06 1.95e-06 2.15e-06 2.2e-06 1.8e-06 1.8e-06 2.4e-06 2.05e-06 2.25e-06 1.7e-06 1.6e-06 2.2e-06 2.45e-06 2.1e-06 1.7e-06 1.85e-06 2.55e-06 2.3e-06 2.5e-06 1.95e-06 1.2e-06 1.1e-06 1.7e-06 1.3e-06 3.05e-06 2.5e-06 1.3e-06 1.3e-06 1.75e-06 2.15e-06 1.05e-06 2e-06 2.15e-06 2.8e-06 2.35e-06 2.25e-06 2.35e-06 2.15e-06 2e-06 2.6e-06 1.1e-06 2.15e-06 2.2e-06
8 1.65e-06 1.95e-06 2.1e-06 1.9e-06 2.1e-06 1.35e-06 2.45e-06 1.15e-06 1.9e-06 2.45e-06 2.75e-06 1.9e-06 2.1e-06 2.15e-06 1.65e-06 2.05e-06 2.1e-06 1.5e-06 2.05e-06 2.25e-06 2.05e-06 2.25e-06 2.35e-06 2.45e-06 1.9e-06 2.15e-06 2.3e-06 1.95e-06 1.95e-06 2.4e-06 2.2e-06 2.35e-06 1.85e-06 1.9e-06 2.35e-06 2.55e-06 2.1e-06 1.85e-06 2.1e-06 2.55e-06 2.3e-06 2.6e-06 1.95e-06 1.5e-06 1.55e-06 1.75e-06 1.3e-06 3.05e-06 2.6e-06 1.45e-06 1.45e-06 1.9e-06 2.25e-06 1.15e-06 2.1e-06 2.15e-06 2.8e-06 2.5e-06 2.4e-06 2.45e-06 2.25e-06 2.1e-06 2.7e-06 1.35e-06 1.95e-06 2.3e-06
9 2.4e-06 2.45e-06 2.4e-06 2.1e-06 2.35e-06 2.4e-06 1.3e-06 2.35e-06 2.45e-06 2.6e-06 2.5e-06 1.9e-06 1.9e-06 2.05e-06 2.4e-06 2.2e-06 1.6e-06 2.3e-06 2.4e-06 2.25e-06 2.5e-06 2.2e-06 1.75e-06 1.7e-06 1.75e-06 2.4e-06 1.7e-06 2e-06 2e-06 2.45e-06 1.6e-06 1.9e-06 2.1e-06 2.2e-06 2.2e-06 2.15e-06 1.9e-06 2.1e-06 1.9e-06 1.7e-06 2.1e-06 2.35e-06 2.2e-06 2.25e-06 2.1e-06 1.95e-06 2.35e-06 2.5e-06 2.25e-06 2e-06 2.35e-06 2.05e-06 2.2e-06 2.25e-06 2.25e-06 2.05e-06 2.65e-06 2.15e-06 2.2e-06 1.7e-06 2.2e-06 1.8e-06 2.45e-06 2.3e-06 2.4e-06 2.1e-06
